word,ADJ,ADP,ADV,AUX,DET,NOUN,NUM,PUNCT,SCONJ,VERB,X
flattery,0,0,0,0,0,1,0,0,0,0,0
role,0,0,0,0,0,4,0,0,0,0,0
abase,0,0,0,0,0,0,0,0,0,1,0
laughter,0,0,0,0,0,1,0,0,0,0,0
experiment,0,0,0,0,0,1,0,0,0,0,0
founder,0,0,0,0,0,3,0,0,0,1,0
abandon,0,0,0,0,0,0,0,0,0,6,0
privy,1,0,0,0,0,0,0,0,0,0,0
conspiracy,0,0,0,0,0,2,0,0,0,0,0
page,0,0,0,0,0,1,0,0,0,0,0
vary,0,0,0,0,0,0,0,0,0,1,0
resentment,0,0,0,0,0,1,0,0,0,0,0
alienate,0,0,0,0,0,0,0,0,0,1,0
sympathy,0,0,0,0,0,3,0,0,0,0,0
peripatetic,1,0,0,0,0,0,0,0,0,0,0
school,0,0,0,0,0,15,0,0,0,0,0
philosopher,0,0,0,0,0,3,0,0,0,0,0
summer,0,0,0,0,0,7,0,0,0,0,0
reinforce,0,0,0,0,0,0,0,0,0,1,0
reality,0,0,0,0,0,3,0,0,0,0,0
auxiliary,1,0,0,0,0,0,0,0,0,0,0
service,0,0,0,0,0,8,0,0,0,0,0
muleteer,0,0,0,0,0,1,0,0,0,0,0
camel,0,0,0,0,0,1,0,0,0,0,0
driver,0,0,0,0,0,1,0,0,0,0,0
medical,2,0,0,0,0,0,0,0,0,0,0
corp,0,0,0,0,0,1,0,0,0,0,0
peddler,0,0,0,0,0,1,0,0,0,0,0
entertainer,0,0,0,0,0,1,0,0,0,0,0
strength,0,0,0,0,0,5,0,0,0,0,0
stand,0,0,0,0,0,0,0,0,0,10,0
recrosse,0,0,0,0,0,0,0,0,0,1,0
baggage,0,0,0,0,0,2,0,0,0,0,0
impregnable,1,0,0,0,0,0,0,0,0,0,0
pinnacle,0,0,0,0,0,1,0,0,0,0,0
impressive,1,0,0,0,0,0,0,0,0,0,0
furnish,0,0,0,0,0,0,0,0,0,3,0
elephant,0,0,0,0,0,2,0,0,0,0,0
horse,0,0,0,0,0,7,0,0,0,0,0
conclusive,2,0,0,0,0,0,0,0,0,0,0
proof,0,0,0,0,0,1,0,0,0,0,0
hear,0,0,0,0,0,0,0,0,0,7,0
anxious,2,0,0,0,0,0,0,0,0,0,0
mutiny,0,0,0,0,0,1,0,0,0,1,0
tropical,1,0,0,0,0,0,0,0,0,0,0
rain,0,0,0,0,0,1,0,0,0,0,0
weary,1,0,0,0,0,0,0,0,0,0,0
spirit,0,0,0,0,0,4,0,0,0,0,0
marshal,0,0,0,0,0,1,0,0,0,0,0
spokesman,0,0,0,0,0,1,0,0,0,0,0
adamant,1,0,0,0,0,0,0,0,0,0,0
agree,0,0,0,0,0,0,0,0,0,4,0
erect,0,0,0,0,0,0,0,0,0,2,0
altar,0,0,0,0,0,1,0,0,0,0,0
olympian,1,0,0,0,0,0,0,0,0,0,0
proceed,0,0,0,0,0,0,0,0,0,7,0
shipboard,0,0,0,0,0,1,0,0,0,0,0
column,0,0,0,0,0,1,0,0,0,0,0
captain,0,0,0,0,0,2,0,0,0,0,0
heavy,2,0,0,0,0,0,0,0,0,0,0
pitiless,1,0,0,0,0,0,0,0,0,0,0
slaughter,0,0,0,0,0,2,0,0,0,2,0
weakened,1,0,0,0,0,0,0,0,0,0,0
locate,0,0,0,0,0,0,0,0,0,1,0
delta,0,0,0,0,0,1,0,0,0,0,0
harbour,0,0,0,0,0,1,0,0,0,0,0
dock,0,0,0,0,0,1,0,0,0,0,0
run,0,0,0,0,0,1,0,0,0,4,0
week,0,0,0,0,0,2,0,0,0,0,0
pick,0,0,0,0,0,0,0,0,0,1,0
monsoon,0,0,0,0,0,3,0,0,0,0,0
compel,0,0,0,0,0,0,0,0,0,3,0
mountainous,1,0,0,0,0,0,0,0,0,0,0
fail,0,0,0,0,0,0,0,0,0,5,0
depot,0,0,0,0,0,1,0,0,0,0,0
officer,0,0,0,0,0,6,0,0,0,0,0
sick,1,0,0,0,0,0,0,0,0,0,0
rejoin,0,0,0,0,0,0,0,0,0,2,0
disastrous,4,0,0,0,0,0,0,0,0,0,0
waterless,1,0,0,0,0,0,0,0,0,0,0
desert,0,0,0,0,0,6,0,0,0,4,0
suffering,0,0,0,0,0,1,0,0,0,0,0
especially,0,0,6,0,0,0,0,0,0,0,0
perish,0,0,0,0,0,0,0,0,0,1,0
flood,0,0,0,0,0,1,0,0,0,0,0
wadi,0,0,0,0,0,1,0,0,0,0,0
length,0,0,0,0,0,3,0,0,0,0,0
loss,0,0,0,0,0,3,0,0,0,0,0
senior,1,0,0,0,0,0,0,0,0,0,0
default,0,0,0,0,0,0,0,0,0,1,0
supersede,0,0,0,0,0,0,0,0,0,2,0
accuse,0,0,0,0,0,0,0,0,0,3,0
extortion,0,0,0,0,0,2,0,0,0,0,0
summon,0,0,0,0,0,0,0,0,0,2,0
arrest,0,0,0,0,0,0,0,0,0,3,0
try,0,0,0,0,0,0,0,0,0,7,0
rigour,0,0,0,0,0,1,0,0,0,0,0
represent,0,0,0,0,0,0,0,0,0,6,0
exemplary,1,0,0,0,0,0,0,0,0,0,0
gross,1,0,0,0,0,0,0,0,0,0,0
maladministration,0,0,0,0,0,1,0,0,0,0,0
absence,0,0,0,0,0,5,0,0,0,0,0
elimination,0,0,0,0,0,1,0,0,0,0,0
distrust,0,0,0,0,0,0,0,0,0,1,0
debatable,1,0,0,0,0,0,0,0,0,0,0
favourable,2,0,0,0,0,0,0,0,0,0,0
adversely,0,0,1,0,0,0,0,0,0,0,0
free,5,0,0,0,0,0,0,0,0,2,0
civilization,0,0,0,0,0,6,0,0,0,0,0
stretch,0,0,0,0,0,0,0,0,0,1,0
administrative,3,0,0,0,0,0,0,0,0,0,0
revel,0,0,0,0,0,1,0,0,0,0,0
embroidered,1,0,0,0,0,0,0,0,0,0,0
wholly,0,0,1,0,0,0,0,0,0,0,0
fear,0,0,0,0,0,1,0,0,0,4,0
peculation,0,0,0,0,0,1,0,0,0,0,0
abscond,0,0,0,0,0,0,0,0,0,1,0
seizure,0,0,0,0,0,2,0,0,0,0,0
furtherance,0,0,0,0,0,1,0,0,0,0,0
fuse,0,0,0,0,0,0,0,0,0,1,0
master,0,0,0,0,0,5,0,0,0,0,0
race,0,0,0,0,0,2,0,0,0,0,0
wife,0,0,0,0,0,12,0,0,0,0,0
respectively,0,0,2,0,0,0,0,0,0,0,0
generous,2,0,0,0,0,0,0,0,0,0,0
dowry,0,0,0,0,0,1,0,0,0,0,0
fusion,0,0,0,0,0,1,0,0,0,0,0
friction,0,0,0,0,0,1,0,0,0,0,0
relation,0,0,0,0,0,5,0,0,0,0,0
concept,0,0,0,0,0,1,0,0,0,0,0
determination,0,0,0,0,0,2,0,0,0,0,0
equal,4,0,0,0,0,0,0,0,0,1,0
bitterly,0,0,1,0,0,0,0,0,0,0,0
resent,0,0,0,0,0,0,0,0,0,1,0
discontent,0,0,0,0,0,1,0,0,0,0,0
fan,0,0,0,0,0,0,0,0,0,1,0
youth,0,0,0,0,0,3,0,0,0,0,0
training,0,0,0,0,0,1,0,0,0,0,0
introduction,0,0,0,0,0,3,0,0,0,0,0
noble,2,0,0,0,0,5,0,0,0,0,0
bodyguard,0,0,0,0,0,2,0,0,0,0,0
flat,1,0,0,0,0,0,0,0,0,0,0
privileged,1,0,0,0,0,0,0,0,0,0,0
decision,0,0,0,0,0,1,0,0,0,0,0
veteran,0,0,0,0,0,4,0,0,0,0,0
transfer,0,0,0,0,0,0,0,0,0,2,0
enrol,0,0,0,0,0,0,0,0,0,1,0
emotional,2,0,0,0,0,0,0,0,0,0,0
banquet,0,0,0,0,0,2,0,0,0,0,0
guest,0,0,0,0,0,2,0,0,0,0,0
ending,0,0,0,0,0,1,0,0,0,0,0
partnership,0,0,0,0,0,2,0,0,0,0,0
argue,0,0,0,0,0,0,0,0,0,2,0
incorporation,0,0,0,0,0,1,0,0,0,0,0
partner,0,0,0,0,0,1,0,0,0,0,0
commonwealth,0,0,0,0,0,1,0,0,0,0,0
crisis,0,0,0,0,0,4,0,0,0,0,0
surmount,0,0,0,0,0,0,0,0,0,2,0
solve,0,0,0,0,0,0,0,0,0,1,0
problem,0,0,0,0,0,4,0,0,0,0,0
proclaim,0,0,0,0,0,0,0,0,0,2,0
require,0,0,0,0,0,0,0,0,0,5,0
measure,0,0,0,0,0,1,0,0,0,0,0
modification,0,0,0,0,0,1,0,0,0,0,0
oligarchic,1,0,0,0,0,0,0,0,0,0,0
regime,0,0,0,0,0,7,0,0,0,0,0
recall,0,0,0,0,0,1,0,0,0,2,0
indulge,0,0,0,0,0,0,0,0,0,1,0
extravagant,1,0,0,0,0,0,0,0,0,0,0
mourning,0,0,0,0,0,1,0,0,0,0,0
funeral,0,0,0,0,0,4,0,0,0,0,0
pyre,0,0,0,0,0,1,0,0,0,0,0
cost,0,0,0,0,0,2,0,0,0,1,0
chiliarch,0,0,0,0,0,0,0,0,0,0,1
vizier,0,0,0,0,0,2,0,0,0,0,0
unfilled,1,0,0,0,0,0,0,0,0,0,0
dwell,0,0,0,0,0,0,0,0,0,2,0
godhead,0,0,0,0,0,1,0,0,0,0,0
decided,1,0,0,0,0,0,0,0,0,0,0
demarcation,0,0,0,0,0,1,0,0,0,0,0
status,0,0,0,0,0,4,0,0,0,0,0
comparison,0,0,0,0,0,2,0,0,0,0,0
convinced,1,0,0,0,0,0,0,0,0,0,0
divinity,0,0,0,0,0,1,0,0,0,0,0
acceptance,0,0,0,0,0,1,0,0,0,0,0
assume,0,0,0,0,0,0,0,0,0,1,0
possessor,0,0,0,0,0,1,0,0,0,0,0
particular,3,0,0,0,0,0,0,0,0,0,0
symptom,0,0,0,0,0,2,0,0,0,0,0
megalomania,0,0,0,0,0,1,0,0,0,0,0
perforce,0,0,1,0,0,0,0,0,0,0,0
comply,0,0,0,0,0,0,0,0,0,1,0
ironically,0,0,1,0,0,0,0,0,0,0,0
let,0,0,0,0,0,0,0,0,0,3,0
punitive,1,0,0,0,0,0,0,0,0,0,0
complimentary,1,0,0,0,0,0,0,0,0,0,0
embassy,0,0,0,0,0,2,0,0,0,0,0
invention,0,0,0,0,0,2,0,0,0,0,0
representative,1,0,0,0,0,1,0,0,0,0,0
garland,0,0,0,0,0,0,0,0,0,1,0
befit,0,0,0,0,0,0,0,0,0,1,0
mouth,0,0,0,0,0,2,0,0,0,0,0
dispatch,0,0,0,0,0,0,0,0,0,5,0
hyrcanian,1,0,0,0,0,0,0,0,0,0,0
suddenly,0,0,2,0,0,0,0,0,0,0,0
busy,2,0,0,0,0,0,0,0,0,0,0
improve,0,0,0,0,0,0,0,0,0,2,0
irrigation,0,0,0,0,0,2,0,0,0,0,0
ill,1,0,0,0,0,0,0,0,0,0,0
prolonged,2,0,0,0,0,0,0,0,0,0,0
drinking,0,0,0,0,0,1,0,0,0,0,0
bout,0,0,0,0,0,2,0,0,0,0,0
divert,0,0,0,0,0,0,0,0,0,2,0
golden,2,0,0,0,0,0,0,0,0,0,0
coffin,0,0,0,0,0,1,0,0,0,0,0
witted,1,0,0,0,0,0,0,0,0,0,0
illegitimate,1,0,0,0,0,0,0,0,0,0,0
posthumous,2,0,0,0,0,0,0,0,0,0,0
bargaining,0,0,0,0,0,1,0,0,0,0,0
hardly,0,0,3,0,0,0,0,0,0,0,0
unit,0,0,0,0,0,2,0,0,0,0,0
independent,3,0,0,0,0,0,0,0,0,0,0
newly,0,0,2,0,0,0,0,0,0,0,0
descend,0,0,0,0,0,0,0,0,0,3,0
unable,4,0,0,0,0,0,0,0,0,0,0
play,0,0,0,0,0,1,0,0,0,2,0
significant,2,0,0,0,0,0,0,0,0,0,0
statement,0,0,0,0,0,1,0,0,0,0,0
doubtful,3,0,0,0,0,0,0,0,0,0,0
astronomer,0,0,0,0,0,2,0,0,0,0,0
atlantic,1,0,0,0,0,0,0,0,0,0,0
stop,0,0,0,0,0,0,0,0,0,6,0
shoreline,0,0,0,0,0,1,0,0,0,0,0
tip,0,0,0,0,0,3,0,0,0,0,0
tin,0,0,0,0,0,1,0,0,0,0,0
mine,0,0,0,0,0,2,0,0,0,0,0
accurately,0,0,1,0,0,0,0,0,0,0,0
actual,2,0,0,0,0,0,0,0,0,0,0
tell,0,0,0,0,0,0,0,0,0,5,0
northernmost,1,0,0,0,0,0,0,0,0,0,0
inhabited,1,0,0,0,0,0,0,0,0,0,0
drink,0,0,0,0,0,1,0,0,0,0,0
honey,0,0,0,0,0,1,0,0,0,0,0
threshing,1,0,0,0,0,1,0,0,0,0,0
barn,0,0,0,0,0,1,0,0,0,0,0
air,0,0,0,0,0,1,0,0,0,0,0
acute,1,0,0,0,0,0,0,0,0,0,0
calculation,0,0,0,0,0,1,0,0,0,0,0
sundial,0,0,0,0,0,1,0,0,0,0,0
solstice,0,0,0,0,0,1,0,0,0,0,0
lengthen,0,0,0,0,0,0,0,0,0,1,0
polestar,0,0,0,0,0,1,0,0,0,0,0
pole,0,0,0,0,0,1,0,0,0,0,0
affect,0,0,0,0,0,0,0,0,0,2,0
tide,0,0,0,0,0,1,0,0,0,0,0
reliable,7,0,0,0,0,0,0,0,0,0,0
tribal,5,0,0,0,0,0,0,0,0,0,0
speak,0,0,0,0,0,0,0,0,0,4,0
detain,0,0,0,0,0,0,0,0,0,3,0
manage,0,0,0,0,0,0,0,0,0,3,0
destination,0,0,0,0,0,2,0,0,0,0,0
sentinel,0,0,0,0,0,1,0,0,0,0,0
outside,0,3,0,0,0,0,0,0,0,0,0
museum,0,0,0,0,0,1,0,0,0,0,0
assistant,0,0,0,0,0,1,0,0,0,0,0
gather,0,0,0,0,0,0,0,0,0,2,0
contact,0,0,0,0,0,7,0,0,0,0,0
outpost,0,0,0,0,0,2,0,0,0,0,0
exchange,0,0,0,0,0,2,0,0,0,0,0
envoy,0,0,0,0,0,4,0,0,0,0,0
superior,2,0,0,0,0,0,0,0,0,0,0
breed,0,0,0,0,0,1,0,0,0,0,0
grape,0,0,0,0,0,2,0,0,0,0,0
alfalfa,0,0,0,0,0,1,0,0,0,0,0
statesman,0,0,0,0,0,1,0,0,0,0,0
conqueror,0,0,0,0,0,6,0,0,0,0,0
victor,0,0,0,0,0,1,0,0,0,0,0
dictator,0,0,0,0,0,5,0,0,0,0,0
launch,0,0,0,0,0,0,0,0,0,1,0
reform,0,0,0,0,0,2,0,0,0,1,0
decisively,0,0,1,0,0,0,0,0,0,0,0
irreversibly,0,0,1,0,0,0,0,0,0,0,0
subjugation,0,0,0,0,0,2,0,0,0,0,0
perceive,0,0,0,0,0,0,0,0,0,1,0
audacity,0,0,0,0,0,1,0,0,0,0,0
continuation,0,0,0,0,0,1,0,0,0,0,0
alexandrian,1,0,0,0,0,0,0,0,0,0,0
society,0,0,0,0,0,6,0,0,0,0,0
extinct,2,0,0,0,0,0,0,0,0,0,0
average,2,0,0,0,0,0,0,0,0,0,0
educate,0,0,0,0,0,0,0,0,0,3,0
person,0,0,0,0,0,6,0,0,0,0,0
lip,0,0,0,0,0,1,0,0,0,0,0
islamic,7,0,0,0,0,0,0,0,0,0,0
personality,0,0,0,0,0,8,0,0,0,0,0
signify,0,0,0,0,0,0,0,0,0,1,0
sense,0,0,0,0,0,4,0,0,0,0,0
uniquely,0,0,1,0,0,0,0,0,0,0,0
supreme,9,0,0,0,0,0,0,0,0,0,0
paramount,2,0,0,0,0,0,0,0,0,0,0
tsar,0,0,0,0,0,1,0,0,0,0,0
slavonic,1,0,0,0,0,0,0,0,0,0,0
qayṣar,0,0,0,0,0,0,0,0,0,0,1
gens,0,0,0,0,0,1,0,0,0,0,1
clan,0,0,0,0,0,12,0,0,0,0,0
rename,0,0,0,0,0,0,0,0,0,1,0
calendar,0,0,0,0,0,7,0,0,0,0,0
inaccurate,1,0,0,0,0,0,0,0,0,0,0
manipulate,0,0,0,0,0,0,0,0,0,2,0
purpose,0,0,0,0,0,6,0,0,0,0,0
partially,0,0,2,0,0,0,0,0,0,0,0
orthodox,2,0,0,0,0,0,0,0,0,0,0
gregorian,1,0,0,0,0,0,0,0,0,0,0
slightly,0,0,1,0,0,0,0,0,0,0,0
correct,1,0,0,0,0,0,0,0,0,2,0
gen,0,0,0,0,0,2,0,0,0,0,0
coalesce,0,0,0,0,0,0,0,0,0,1,0
plebeian,1,0,0,0,0,0,0,0,0,0,0
nobility,0,0,0,0,0,15,0,0,0,0,0
govern,0,0,0,0,0,0,0,0,0,3,0
patrician,3,0,0,0,0,1,0,0,0,0,0
blood,0,0,0,0,0,2,0,0,0,0,0
advantage,0,0,0,0,0,2,0,0,0,0,0
handicap,0,0,0,0,0,2,0,0,0,0,0
debar,0,0,0,0,0,0,0,0,0,1,0
paraconstitutional,1,0,0,0,0,0,0,0,0,0,0
trace,0,0,0,0,0,1,0,0,0,2,0
lineage,0,0,0,0,0,1,0,0,0,0,0
goddess,0,0,0,0,0,1,0,0,0,0,0
snobbish,1,0,0,0,0,0,0,0,0,0,0
minded,2,0,0,0,0,0,0,0,0,0,0
influential,3,0,0,0,0,0,0,0,0,0,0
election,0,0,0,0,0,6,0,0,0,0,0
public,11,0,0,0,0,0,0,0,0,0,0
consulship,0,0,0,0,0,8,0,0,0,0,0
censorship,0,0,0,0,0,1,0,0,0,0,0
task,0,0,0,0,0,5,0,0,0,0,0
able,9,0,0,0,0,0,0,0,0,0,0
gifted,1,0,0,0,0,0,0,0,0,0,0
back,0,0,0,0,0,0,0,0,0,2,0
substantial,2,0,0,0,0,0,0,0,0,0,0
basin,0,0,0,0,0,3,0,0,0,0,0
client,0,0,0,0,0,1,0,0,0,0,0
protégé,0,0,0,0,0,1,0,0,0,0,0
numerous,7,0,0,0,0,0,0,0,0,0,0
private,5,0,0,0,0,0,0,0,0,0,0
requirement,0,0,0,0,0,3,0,0,0,0,0
competition,0,0,0,0,0,3,0,0,0,0,0
potential,1,0,0,0,0,0,0,0,0,0,0
profit,0,0,0,0,0,2,0,0,0,1,0
enormous,3,0,0,0,0,0,0,0,0,0,0
magnitude,0,0,0,0,0,1,0,0,0,0,0
perquisite,0,0,0,0,0,1,0,0,0,0,0
praetorship,0,0,0,0,0,2,0,0,0,0,0
ample,2,0,0,0,0,0,0,0,0,0,0
mercy,0,0,0,0,0,2,0,0,0,0,0
businessman,0,0,0,0,0,1,0,0,0,0,0
equite,0,0,0,0,0,1,0,0,0,0,0
knight,0,0,0,0,0,1,0,0,0,0,0
contract,0,0,0,0,0,1,0,0,0,0,0
tax,0,0,0,0,0,1,0,0,0,1,0
manpower,0,0,0,0,0,4,0,0,0,0,0
supply,0,0,0,0,0,3,0,0,0,3,0
peasantry,0,0,0,0,0,1,0,0,0,0,0
partly,0,0,9,0,0,0,0,0,0,0,0
dispossess,0,0,0,0,0,0,0,0,0,3,0
revolution,0,0,0,0,0,3,0,0,0,0,0
devastation,0,0,0,0,0,1,0,0,0,0,0
consequently,0,0,3,0,0,0,0,0,0,0,0
hate,0,0,0,0,0,0,0,0,0,1,0
discredit,0,0,0,0,0,0,0,0,0,2,0
abroad,0,0,1,0,0,0,0,0,0,0,0
alternate,1,0,0,0,0,0,0,0,0,0,0
revolutionary,2,0,0,0,0,1,0,0,0,0,0
counter,1,0,0,0,0,2,0,0,0,0,0
paroxysm,0,0,0,0,0,1,0,0,0,0,0
misgovernment,0,0,0,0,0,2,0,0,0,0,0
indefinitely,0,0,1,0,0,0,0,0,0,0,0
alternative,0,0,0,0,0,3,0,0,0,0,0
dictatorship,0,0,0,0,0,1,0,0,0,0,0
italian,9,0,0,0,0,0,0,0,0,0,0
peasant,0,0,0,0,0,3,0,0,0,0,0
spoil,0,0,0,0,0,1,0,0,0,0,0
desperate,1,0,0,0,0,0,0,0,0,0,0
running,0,0,0,0,0,1,0,0,0,0,0
consul,0,0,0,0,0,13,0,0,0,0,0
cousin,0,0,0,0,0,1,0,0,0,0,0
namesake,0,0,0,0,0,2,0,0,0,0,0
secede,0,0,0,0,0,0,0,0,0,1,0
obstinate,2,0,0,0,0,0,0,0,0,0,0
refusal,0,0,0,0,0,1,0,0,0,0,0
citizenship,0,0,0,0,0,3,0,0,0,0,0
emergency,0,0,0,0,0,1,0,0,0,0,0
legislation,0,0,0,0,0,2,0,0,0,0,0
citizen,0,0,0,0,0,3,0,0,0,0,0
allegiance,0,0,0,0,0,1,0,0,0,0,0
critical,3,0,0,0,0,0,0,0,0,0,0
predilection,0,0,0,0,0,1,0,0,0,0,0
commit,0,0,0,0,0,0,0,0,0,6,0
antinobility,0,0,0,0,0,1,0,0,0,0,0
party,0,0,0,0,0,6,0,0,0,0,0
aunt,0,0,0,0,0,3,0,0,0,0,0
novus,0,0,0,0,0,0,0,0,0,0,1
homo,0,0,0,0,0,0,0,0,0,0,1
summit,0,0,0,0,0,1,0,0,0,0,0
ability,0,0,0,0,0,4,0,0,0,0,0
momentous,1,0,0,0,0,0,0,0,0,0,0
dispute,0,0,0,0,0,0,0,0,0,2,0
legal,3,0,0,0,0,0,0,0,0,0,0
minimum,1,0,0,0,0,1,0,0,0,0,0
spite,0,0,0,0,0,4,0,0,0,0,0
inadequacy,0,0,0,0,0,1,0,0,0,0,0
privately,0,0,1,0,0,0,0,0,0,0,0
aim,0,0,0,0,0,0,0,0,0,3,0
sake,0,0,0,0,0,4,0,0,0,0,0
misgoverned,1,0,0,0,0,0,0,0,0,0,0
accordance,0,0,0,0,0,1,0,0,0,0,0
deliberately,0,0,2,0,0,0,0,0,0,0,0
monarchical,3,0,0,0,0,0,0,0,0,0,0
sufficient,5,0,0,0,0,0,0,0,0,0,0
radical,1,0,0,0,0,0,0,0,0,0,0
property,0,0,0,0,0,4,0,0,0,0,0
advisable,1,0,0,0,0,0,0,0,0,0,0
remove,0,0,0,0,0,0,0,0,0,1,0
start,0,0,0,0,0,0,0,0,0,11,0
prosecute,0,0,0,0,0,0,0,0,0,2,0
advocate,0,0,0,0,0,3,0,0,0,0,0
sullan,1,0,0,0,0,0,0,0,0,0,0
target,0,0,0,0,0,1,0,0,0,0,0
acquit,0,0,0,0,0,0,0,0,0,1,0
jury,0,0,0,0,0,1,0,0,0,0,0
compose,0,0,0,0,0,0,0,0,0,2,0
exclusively,0,0,2,0,0,0,0,0,0,0,0
senator,0,0,0,0,0,1,0,0,0,0,0
professor,0,0,0,0,0,1,0,0,0,0,0
pirate,0,0,0,0,0,1,0,0,0,0,0
anarchy,0,0,0,0,0,1,0,0,0,0,0
allow,0,0,0,0,0,0,0,0,0,7,0
captor,0,0,0,0,0,1,0,0,0,0,0
crucify,0,0,0,0,0,0,0,0,0,1,0
renew,0,0,0,0,0,0,0,0,0,2,0
politico,1,0,0,0,0,0,0,0,0,0,0
ecclesiastical,1,0,0,0,0,0,0,0,0,0,0
college,0,0,0,0,0,1,0,0,0,0,0
pontifex,0,0,0,0,0,1,0,0,0,0,1
elective,1,0,0,0,0,0,0,0,0,0,0
tribune,0,0,0,0,0,5,0,0,0,0,0
undo,0,0,0,0,0,0,0,0,0,1,0
constitution,0,0,0,0,0,3,0,0,0,0,0
cooperation,0,0,0,0,0,2,0,0,0,0,0
lieutenant,0,0,0,0,0,3,0,0,0,0,0
elect,0,0,0,0,0,0,0,0,0,7,0
quaestor,0,0,0,0,0,2,0,0,0,0,0
rung,0,0,0,0,0,1,0,0,0,0,0
ladder,0,0,0,0,0,3,0,0,0,0,0
oration,0,0,0,0,0,2,0,0,0,0,0
praise,0,0,0,0,0,0,0,0,0,2,0
curule,0,0,0,0,0,0,0,0,0,0,1
aediles,0,0,0,0,0,0,0,0,0,0,1
tenure,0,0,0,0,0,2,0,0,0,0,0
unusually,0,0,3,0,0,0,0,0,0,0,0
lavish,1,0,0,0,0,0,0,0,0,0,0
expenditure,0,0,0,0,0,1,0,0,0,0,0
borrow,0,0,0,0,0,0,0,0,0,1,0
money,0,0,0,0,0,1,0,0,0,0,0
maximus,0,0,0,0,0,0,0,0,0,0,1
dodge,0,0,0,0,0,1,0,0,0,0,0
controversial,2,0,0,0,0,0,0,0,0,0,0
suppression,0,0,0,0,0,1,0,0,0,0,0
millionaire,0,0,0,0,0,1,0,0,0,0,0
complicity,0,0,0,0,0,1,0,0,0,0,0
unlikely,1,0,0,0,0,0,0,0,0,0,0
merciful,1,0,0,0,0,0,0,0,0,0,0
penalty,0,0,0,0,0,1,0,0,0,0,0
conspirator,0,0,0,0,0,2,0,0,0,0,0
uproar,0,0,0,0,0,1,0,0,0,0,0
motion,0,0,0,0,0,1,0,0,0,0,0
praetor,0,0,0,0,0,1,0,0,0,0,0
scandal,0,0,0,0,0,1,0,0,0,0,0
celebration,0,0,0,0,0,1,0,0,0,0,0
rite,0,0,0,0,0,1,0,0,0,0,0
deity,0,0,0,0,0,2,0,0,0,0,0
fruitfulness,0,0,0,0,0,1,0,0,0,0,0
governorship,0,0,0,0,0,3,0,0,0,0,0
creditor,0,0,0,0,0,1,0,0,0,0,0
bail,0,0,0,0,0,1,0,0,0,0,0
quarter,0,0,0,0,0,1,0,0,0,0,0
debt,0,0,0,0,0,1,0,0,0,0,0
loot,0,0,0,0,0,2,0,0,0,0,0
balance,0,0,0,0,0,1,0,0,0,0,0
treasury,0,0,0,0,0,1,0,0,0,0,0
partial,2,0,0,0,0,0,0,0,0,0,0
financial,1,0,0,0,0,0,0,0,0,0,0
recovery,0,0,0,0,0,1,0,0,0,0,0
triumvirate,0,0,0,0,0,3,0,0,0,0,0
lucrative,1,0,0,0,0,0,0,0,0,0,0
normally,0,0,1,0,0,0,0,0,0,0,0
eve,0,0,0,0,0,1,0,0,0,0,0
consular,1,0,0,0,0,0,0,0,0,0,0
allot,0,0,0,0,0,0,0,0,0,1,0
proconsular,1,0,0,0,0,0,0,0,0,0,0
unprofitable,1,0,0,0,0,0,0,0,0,0,0
supervision,0,0,0,0,0,2,0,0,0,0,0
forest,0,0,0,0,0,1,0,0,0,0,0
trail,0,0,0,0,0,1,0,0,0,0,0
massive,1,0,0,0,0,0,0,0,0,0,0
bribery,0,0,0,0,0,1,0,0,0,0,0
prevent,0,0,0,0,0,0,0,0,0,5,0
irresistible,2,0,0,0,0,0,0,0,0,0,0
boss,0,0,0,0,0,1,0,0,0,0,0
disbandment,0,0,0,0,0,1,0,0,0,0,0
thwart,0,0,0,0,0,0,0,0,0,1,0
allotment,0,0,0,0,0,2,0,0,0,0,0
assiduously,0,0,1,0,0,0,0,0,0,0,0
cultivate,0,0,0,0,0,0,0,0,0,1,0
friendship,0,0,0,0,0,3,0,0,0,0,0
pact,0,0,0,0,0,1,0,0,0,0,0
stroke,0,0,0,0,0,1,0,0,0,0,0
active,2,0,0,0,0,0,0,0,0,0,0
obstructor,0,0,0,0,0,1,0,0,0,0,0
seal,0,0,0,0,0,0,0,0,0,1,0
alliance,0,0,0,0,0,5,0,0,0,0,0
bill,0,0,0,0,0,2,0,0,0,0,0
provision,0,0,0,0,0,1,0,0,0,0,0
veto,0,0,0,0,0,0,0,0,0,2,0
colleague,0,0,0,0,0,1,0,0,0,0,0
intention,0,0,0,0,0,1,0,0,0,0,0
transaction,0,0,0,0,0,1,0,0,0,0,0
business,0,0,0,0,0,2,0,0,0,0,0
watch,0,0,0,0,0,0,0,0,0,1,0
sky,0,0,0,0,0,1,0,0,0,0,0
portent,0,0,0,0,0,1,0,0,0,0,0
convene,0,0,0,0,0,0,0,0,0,1,0
riot,0,0,0,0,0,1,0,0,0,0,0
distribution,0,0,0,0,0,2,0,0,0,0,0
ratify,0,0,0,0,0,0,0,0,0,1,0
bloc,0,0,0,0,0,0,0,0,0,0,1
negotiate,0,0,0,0,0,0,0,0,0,3,0
agent,0,0,0,0,0,4,0,0,0,0,0
noncontroversial,1,0,0,0,0,0,0,0,0,0,0
punish,0,0,0,0,0,0,0,0,0,1,0
