word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,VERB,X
prepare,0,0,0,0,0,0,0,2,0
pipe,0,0,0,0,0,1,0,0,0
cannon,0,0,0,0,0,2,0,0,0
attempt,0,0,0,0,0,2,0,0,0
scatter,0,0,0,0,0,0,0,2,0
rocket,0,0,0,0,0,1,0,0,0
seed,0,0,0,0,0,0,0,2,0
prevent,0,0,0,0,0,0,0,1,0
excitement,0,0,0,0,0,1,0,0,0
wane,0,0,0,0,0,0,0,1,0
suggestion,0,0,0,0,0,1,0,0,0
undermine,0,0,0,0,0,0,0,1,0
mixed,1,0,0,0,0,0,0,0,0
poor,1,0,0,0,0,0,0,0,0
doubt,0,0,0,0,0,1,0,0,0
aspect,0,0,0,0,0,1,0,0,0
theory,0,0,0,0,0,1,0,0,0
funding,0,0,0,0,0,1,0,0,0
research,0,0,0,0,0,1,0,0,0
legal,1,0,0,0,0,0,0,0,0
question,0,0,0,0,0,1,0,0,0
arise,0,0,0,0,0,0,0,1,0
rob,0,0,0,0,0,0,0,1,0
reason,0,0,0,0,0,1,0,0,0
limited,1,0,0,0,0,0,0,0,0
interest,0,0,0,0,0,1,0,0,0
involve,0,0,0,0,0,0,0,1,0
release,0,0,0,0,0,4,0,0,0
city,0,0,0,0,0,2,0,0,0
conversion,0,0,0,0,0,1,0,0,0
farmland,0,0,0,0,0,1,0,0,0
industrial,2,0,0,0,0,0,0,0,0
raise,0,0,0,0,0,0,0,1,0
alter,0,0,0,0,0,0,0,1,0
global,6,0,0,0,0,0,0,0,0
warming,0,0,0,0,0,4,0,0,0
primarily,0,0,1,0,0,0,0,0,0
burning,0,0,0,0,0,1,0,0,0
fossil,2,0,0,0,0,0,0,0,0
coal,0,0,0,0,0,1,0,0,0
methane,0,0,0,0,0,1,0,0,0
paddy,0,0,0,0,0,1,0,0,0
livestock,0,0,0,0,0,2,0,0,0
transparent,1,0,0,0,0,0,0,0,0
let,0,0,0,0,0,0,0,1,0
sunshine,0,0,0,0,0,1,0,0,0
radiate,0,0,0,0,0,0,0,2,0
store,0,0,0,0,0,0,0,1,0
opaque,1,0,0,0,0,0,0,0,0
greenhouse,0,0,0,0,0,5,0,0,0
naturally,0,0,1,0,0,0,0,0,0
accord,0,0,0,0,0,0,0,2,0
majority,0,0,0,0,0,1,0,0,0
beginning,0,0,0,0,0,1,0,0,0
civilization,0,0,0,0,0,1,0,0,0
disruption,0,0,0,0,0,1,0,0,0
ecological,1,0,0,0,0,0,0,0,0
report,0,0,0,0,0,1,0,1,0
emission,0,0,0,0,0,1,0,0,0
decade,0,0,0,0,0,4,0,0,0
consensus,0,0,0,0,0,1,0,0,0
real,1,0,0,0,0,0,0,0,0
significant,1,0,0,0,0,0,0,0,0
political,1,0,0,0,0,0,0,0,0
society,0,0,0,0,0,1,0,0,0
weigh,0,0,0,0,0,0,0,1,0
cost,0,0,0,0,0,2,0,0,0
environmental,1,0,0,0,0,0,0,0,0
arrest,0,0,0,0,0,0,0,1,0
reduction,0,0,0,0,0,2,0,0,0
confuse,0,0,0,0,0,0,0,1,0
depletion,0,0,0,0,0,2,0,0,0
molecule,0,0,0,0,0,2,0,0,0
usual,1,0,0,0,0,0,0,0,0
respiratory,1,0,0,0,0,0,0,0,0
irritation,0,0,0,0,0,1,0,0,0
beneficial,1,0,0,0,0,0,0,0,0
block,0,0,0,0,0,0,0,1,0
ultraviolet,1,0,0,0,0,1,0,0,0
helpful,1,0,0,0,0,0,0,0,0
chloro,0,0,0,0,0,1,0,0,0
fluorocarbon,0,0,0,0,0,1,0,0,0
refrigerant,0,0,0,0,0,1,0,0,0
aerosol,1,0,0,0,0,0,0,0,0
propellant,0,0,0,0,0,1,0,0,0
spray,0,0,0,0,0,1,0,0,0
can,0,0,0,0,0,1,0,0,0
measurable,1,0,0,0,0,0,0,0,0
seasonal,1,0,0,0,0,0,0,0,0
hole,0,0,0,0,0,2,0,0,0
document,0,0,0,0,0,0,0,1,0
sunburn,0,0,0,0,0,1,0,0,0
skin,0,0,0,0,0,2,0,0,0
cancer,0,0,0,0,0,2,0,0,0
plankton,0,0,0,0,0,1,0,0,0
blue,1,0,0,0,0,1,0,0,0
purple,0,0,0,0,0,1,0,0,0
news,0,0,0,0,0,1,0,0,0
substitute,0,0,0,0,0,1,0,0,0
find,0,0,0,0,0,0,0,1,0
previous,1,0,0,0,0,0,0,0,0
international,1,0,0,0,0,0,0,0,0
agreement,0,0,0,0,0,1,0,0,0
markedly,0,0,1,0,0,0,0,0,0
heal,0,0,0,0,0,0,0,1,0
considerably,0,0,1,0,0,0,0,0,0
couple,0,0,0,0,0,1,0,0,0
pale,1,0,0,0,0,0,0,0,0
explosive,1,0,0,0,0,0,0,0,0
toxic,1,0,0,0,0,0,0,0,0
charge,0,0,0,0,0,1,0,0,0
notice,0,0,0,0,0,0,0,1,0
unpleasant,1,0,0,0,0,0,0,0,0
smell,0,0,0,0,0,1,0,0,0
equipment,0,0,0,0,0,1,0,0,0
odor,0,0,0,0,0,1,0,0,0
machine,0,0,0,0,0,1,0,0,0
chemical,1,0,0,0,0,0,0,0,0
makeup,0,0,0,0,0,1,0,0,0
scientific,1,0,0,0,0,0,0,0,0
absorb,0,0,0,0,0,0,0,1,0
harmful,1,0,0,0,0,0,0,0,0
ray,0,0,0,0,0,2,0,0,0
disease,0,0,0,0,0,2,0,0,0
health,0,0,0,0,0,1,0,0,0
seriously,0,0,1,0,0,0,0,0,0
harm,0,0,0,0,0,0,0,1,0
occurrence,0,0,0,0,0,1,0,0,0
manufacture,0,0,0,0,0,0,0,1,0
purpose,0,0,0,0,0,1,0,0,0
purification,0,0,0,0,0,1,0,0,0
deodorization,0,0,0,0,0,1,0,0,0
bleaching,0,0,0,0,0,1,0,0,0
discomfort,0,0,0,0,0,1,0,0,0
home,0,0,0,0,0,1,0,0,0
vehicle,0,0,0,0,0,1,0,0,0
kill,0,0,0,0,0,0,0,1,0
coastal,1,0,0,0,0,0,0,0,0
road,0,0,0,0,0,1,0,0,0
icy,1,0,0,0,0,0,0,0,0
transportation,0,0,0,0,0,1,0,0,0
absence,0,0,0,0,0,1,0,0,0
contrast,0,0,0,0,0,1,0,0,0
consequence,0,0,0,0,0,1,0,0,0
shortand,1,0,0,0,0,0,0,0,0
plan,0,0,0,0,0,0,0,1,0
