word,ADJ,ADP,ADV,CCONJ,DET,INTJ,NOUN,NUM,SCONJ,VERB,X
depth,0,0,0,0,0,0,1,0,0,0,0
unique,7,0,0,0,0,0,0,0,0,0,0
possess,0,0,0,0,0,0,0,0,0,23,0
shed,0,0,0,0,0,0,0,0,0,18,0
lemming,0,0,0,0,0,0,1,0,0,0,0
conversely,0,0,3,0,0,0,0,0,0,0,0
catholic,2,0,0,0,0,0,0,0,0,0,0
habit,0,0,0,0,0,0,13,0,0,0,0
wood,0,0,0,0,0,0,11,0,0,0,0
berry,0,0,0,0,0,0,2,0,0,0,0
deciduous,9,0,0,0,0,0,0,0,0,0,0
heather,0,0,0,0,0,0,1,0,0,0,0
competitor,0,0,0,0,0,0,4,0,0,0,0
substantial,1,0,0,0,0,0,0,0,0,0,0
percent,0,0,0,0,0,0,35,0,0,0,0
protein,0,0,0,0,0,0,17,0,0,0,0
fat,0,0,0,0,0,0,13,0,0,0,0
mineral,0,0,0,0,0,0,10,0,0,0,0
carbohydrate,0,0,0,0,0,0,4,0,0,0,0
noticeable,1,0,0,0,0,0,0,0,0,0,0
age,0,0,0,0,0,0,60,0,0,4,0
content,0,0,0,0,0,0,10,0,0,0,0
decrease,0,0,0,0,0,0,3,0,0,5,0
coat,0,0,0,0,0,0,92,0,0,2,0
silica,0,0,0,0,0,0,1,0,0,0,0
dust,0,0,0,0,0,0,2,0,0,0,0
impossible,2,0,0,0,0,0,0,0,0,0,0
nonruminant,1,0,0,0,0,0,0,0,0,0,0
trend,0,0,0,0,0,0,4,0,0,0,0
largely,0,0,15,0,0,0,0,0,0,0,0
adaptive,3,0,0,0,0,0,0,0,0,0,0
balance,0,0,0,0,0,0,4,0,0,1,0
study,0,0,0,0,0,0,12,0,0,8,0
thicket,0,0,0,0,0,0,10,0,0,0,0
scrub,0,0,0,0,0,0,7,0,0,0,0
growth,0,0,0,0,0,0,23,0,0,0,0
dependence,0,0,0,0,0,0,2,0,0,0,0
constitute,0,0,0,0,0,0,0,0,0,4,0
preference,0,0,0,0,0,0,8,0,0,0,0
parcel,0,0,0,0,0,0,0,0,0,1,0
present,38,0,0,0,0,0,1,0,0,2,0
behavioral,6,0,0,0,0,0,0,0,0,0,0
competition,0,0,0,0,0,0,13,0,0,0,0
roan,1,0,0,0,0,0,10,0,0,0,1
tall,48,0,3,0,0,0,0,0,0,0,0
ranker,1,0,0,0,0,0,0,0,0,0,0
perennial,2,0,0,0,0,0,0,0,0,0,0
sedentary,4,0,0,0,0,0,0,0,0,0,0
sable,4,0,0,0,0,0,8,0,0,0,0
woodland,0,0,0,0,0,0,30,0,0,0,0
edge,0,0,0,0,0,0,14,0,0,0,0
cyclic,1,0,0,0,0,0,0,0,0,0,0
annual,11,0,0,0,0,0,0,0,0,0,0
square,58,0,0,0,0,0,0,0,0,0,0
pasturage,0,0,0,0,0,0,1,0,0,0,0
extremely,0,0,31,0,0,0,0,0,0,0,0
zoologist,0,0,0,0,0,0,4,0,0,0,0
hot,17,0,0,0,0,0,0,0,0,0,0
blackbuck,0,0,0,0,0,0,20,0,0,0,0
cervicapra,0,0,0,0,0,0,0,0,0,0,1
tender,2,0,0,0,0,0,0,0,0,0,0
blade,0,0,0,0,0,0,4,0,0,0,0
dry,57,0,0,0,0,0,0,0,0,3,0
moderately,0,0,4,0,0,0,0,0,0,0,0
coarse,33,0,0,0,0,0,0,0,0,0,0
ravine,0,0,0,0,0,0,2,0,0,0,0
break,0,0,0,0,0,0,0,0,0,6,0
sapling,0,0,0,0,0,0,1,0,0,0,0
choice,0,0,0,0,0,0,1,0,0,0,0
avoid,0,0,0,0,0,0,0,0,0,18,0
steep,11,0,0,0,0,0,0,0,0,0,0
terrain,0,0,0,0,0,0,14,0,0,0,0
unbroken,1,0,0,0,0,0,0,0,0,0,0
canopy,0,0,0,0,0,0,5,0,0,0,0
require,0,0,0,0,0,0,0,0,0,14,0
reed,0,0,0,0,0,0,3,0,0,0,0
bed,0,0,0,0,0,0,3,0,0,0,0
climb,0,0,0,0,0,0,0,0,0,8,0
hill,0,0,0,0,0,0,5,0,0,0,0
evident,2,0,0,0,0,0,0,0,0,0,0
suitable,6,0,0,0,0,0,0,0,0,0,0
interaction,0,0,0,0,0,0,2,0,0,0,0
note,0,0,0,0,0,0,1,0,0,7,0
seedling,0,0,0,0,0,0,1,0,0,0,0
germinate,0,0,0,0,0,0,0,0,0,2,0
impala,0,0,0,0,0,0,16,0,0,0,0
melampus,0,0,0,0,0,0,1,0,0,0,0
boundary,0,0,0,0,0,0,6,0,0,0,0
zone,0,0,0,0,0,0,17,0,0,0,0
clearing,0,0,0,0,0,0,9,0,0,0,0
adjacent,15,0,0,0,0,0,0,0,0,0,0
surprisingly,0,0,3,0,0,0,0,0,0,0,0
dibatag,0,0,0,0,0,0,9,0,0,0,0
restricted,2,0,0,0,0,0,0,0,0,0,0
western,41,0,0,0,0,0,0,0,0,0,0
shore,0,0,0,0,0,0,3,0,0,0,0
band,0,0,0,0,0,0,13,0,0,3,0
regard,0,0,0,0,0,0,1,0,0,3,0
elk,0,0,0,0,0,0,43,0,0,0,0
oryx,0,0,0,0,0,0,30,0,0,0,0
beisa,0,0,0,0,0,0,3,0,0,0,0
gemsbok,0,0,0,0,0,0,5,0,0,0,0
race,0,0,0,0,0,0,11,0,0,0,0
gazella,0,0,0,0,0,0,7,0,0,0,0
scimitar,0,0,0,0,0,0,6,0,0,0,0
dammah,0,0,0,0,0,0,2,0,0,0,0
arabian,13,0,0,0,0,0,0,0,0,0,0
leucoryx,0,0,0,0,0,0,3,0,0,0,0
climate,0,0,0,0,0,0,10,0,0,0,0
factor,0,0,0,0,0,0,8,0,0,0,0
limit,0,0,0,0,0,0,2,0,0,12,0
level,4,0,0,0,0,0,15,0,0,0,0
counterpart,0,0,0,0,0,0,5,0,0,0,0
bontebok,0,0,0,0,0,0,4,0,0,0,0
blesbok,0,0,0,0,0,0,14,0,0,0,0
subspecie,0,0,0,0,0,0,46,0,0,0,0
topi,1,0,0,0,0,0,11,0,0,0,0
climatic,5,0,0,0,0,0,0,0,0,0,0
climatically,0,0,1,0,0,0,0,0,0,0,0
influence,0,0,0,0,0,0,2,0,0,5,0
evidently,0,0,1,0,0,0,0,0,0,0,0
well,0,0,9,0,0,0,0,0,0,0,0
temperature,0,0,0,0,0,0,18,0,0,0,0
aridity,0,0,0,0,0,0,2,0,0,0,0
wide,33,0,2,0,0,0,0,0,0,0,0
easily,0,0,12,0,0,0,0,0,0,0,0
line,0,0,0,0,0,0,20,0,0,1,0
latitude,0,0,0,0,0,0,7,0,0,0,0
span,0,0,0,0,0,0,3,0,0,2,0
tropic,0,0,0,0,0,0,5,0,0,0,0
cross,1,0,0,0,0,0,1,0,0,7,0
latitudinal,1,0,0,0,0,0,0,0,0,0,0
himalayan,7,0,0,0,0,0,0,0,0,0,0
goral,2,0,0,0,0,0,15,0,0,0,0
goa,0,0,0,0,0,0,1,0,0,0,0
valley,0,0,0,0,0,0,7,0,0,0,0
sea,0,0,0,0,0,0,11,0,0,0,0
chiru,0,0,0,0,0,0,7,0,0,0,1
yak,0,0,0,0,0,0,20,0,0,0,0
steppe,0,0,0,0,0,0,14,0,0,0,0
impoverished,1,0,0,0,0,0,0,0,0,0,0
arrival,0,0,0,0,0,0,3,0,0,0,0
compensate,0,0,0,0,0,0,0,0,0,6,0
shortage,0,0,0,0,0,0,2,0,0,0,0
cervid,0,0,0,0,0,0,3,0,0,0,0
capacity,0,0,0,0,0,0,4,0,0,0,0
radiation,0,0,0,0,0,0,5,0,0,0,0
completely,0,0,10,0,0,0,0,0,0,0,0
understand,0,0,0,0,0,0,0,0,0,2,0
bloodsucke,0,0,0,0,0,0,0,0,0,1,0
ascend,0,0,0,0,0,0,0,0,0,3,0
afflict,0,0,0,0,0,0,0,0,0,2,0
dipteran,1,0,0,0,0,0,0,0,0,0,0
pest,0,0,0,0,0,0,9,0,0,0,0
questionable,1,0,0,0,0,0,0,0,0,0,0
control,0,0,0,0,0,0,8,0,0,6,0
predation,0,0,0,0,0,0,18,0,0,0,0
availability,0,0,0,0,0,0,2,0,0,0,0
reproductive,11,0,0,0,0,0,0,0,0,0,0
rate,0,0,0,0,0,0,13,0,0,0,0
disease,0,0,0,0,0,0,23,0,0,0,0
insofar,0,0,1,0,0,0,0,0,0,0,0
undernourishment,0,0,0,0,0,0,1,0,0,0,0
susceptibility,0,0,0,0,0,0,2,0,0,0,0
parasite,0,0,0,0,0,0,5,0,0,0,0
infected,3,0,0,0,0,0,0,0,0,0,0
leopard,0,0,0,0,0,0,6,0,0,0,0
oversimplification,0,0,0,0,0,0,1,0,0,0,0
assign,0,0,0,0,0,0,0,0,0,2,0
die,0,0,0,0,0,0,1,0,0,7,0
starvation,0,0,0,0,0,0,2,0,0,0,0
marginally,0,0,1,0,0,0,0,0,0,0,0
mature,26,0,0,0,0,0,0,0,0,9,0
mortality,0,0,0,0,0,0,8,0,0,0,0
juvenile,3,0,0,0,0,0,6,0,0,0,0
estimate,0,0,0,0,0,0,1,0,0,14,0
loss,0,0,0,0,0,0,19,0,0,0,0
decline,0,0,0,0,0,0,5,0,0,16,0
cause,0,0,0,0,0,0,5,0,0,23,0
piglet,0,0,0,0,0,0,2,0,0,0,0
limited,9,0,0,0,0,0,0,0,0,0,0
mercy,0,0,0,0,0,0,1,0,0,0,0
supply,0,0,0,0,0,0,4,0,0,6,0
decisive,1,0,0,0,0,0,0,0,0,0,0
indirect,2,0,0,0,0,0,0,0,0,0,0
agency,0,0,0,0,0,0,3,0,0,0,0
consider,0,0,0,0,0,0,0,0,0,35,0
secondary,6,0,0,0,0,0,0,0,0,0,0
importance,0,0,0,0,0,0,4,0,0,0,0
thickness,0,0,0,0,0,0,2,0,0,0,0
crucial,3,0,0,0,0,0,0,0,0,0,0
deep,14,0,3,0,0,0,0,0,0,0,0
inch,0,0,0,0,0,0,199,0,0,0,0
argali,0,0,0,0,0,0,11,0,0,0,0
ice,0,0,0,0,0,0,1,0,0,0,0
weaken,0,0,0,0,0,0,0,0,0,2,0
unable,4,0,0,0,0,0,0,0,0,0,0
shallow,3,0,0,0,0,0,0,0,0,0,0
compacted,1,0,0,0,0,0,0,0,0,0,0
hoarfrost,0,0,0,0,0,0,1,0,0,0,0
dangerous,5,0,0,0,0,0,0,0,0,0,0
prolong,0,0,0,0,0,0,0,0,0,3,0
consecutive,1,0,0,0,0,0,0,0,0,0,0
bad,1,0,0,0,0,0,0,0,0,0,0
massive,11,0,0,0,0,0,0,0,0,0,0
periodic,4,0,0,0,0,0,0,0,0,0,0
palearctic,1,0,0,0,0,0,0,0,0,0,0
ancient,12,0,0,0,0,0,0,0,0,0,0
crisis,0,0,0,0,0,0,1,0,0,0,0
distance,0,0,0,0,0,0,19,0,0,0,0
snowstorm,0,0,0,0,0,0,1,0,0,0,0
fodder,0,0,0,0,0,0,1,0,0,0,0
rapid,6,0,0,0,0,0,0,0,0,0,0
maturation,0,0,0,0,0,0,2,0,0,0,0
state,0,0,0,0,0,0,14,0,0,0,0
build,0,0,0,0,0,0,11,0,0,16,0
density,0,0,0,0,0,0,24,0,0,0,0
territoriality,0,0,0,0,0,0,4,0,0,0,0
dispersal,0,0,0,0,0,0,2,0,0,0,0
fecundity,0,0,0,0,0,0,2,0,0,0,0
overcrowded,1,0,0,0,0,0,0,0,0,0,0
viability,0,0,0,0,0,0,1,0,0,0,0
retard,0,0,0,0,0,0,0,0,0,1,0
necessity,0,0,0,0,0,0,2,0,0,0,0
handicap,0,0,0,0,0,0,1,0,0,0,0
paraxonic,2,0,0,0,0,0,0,0,0,0,0
mesaxonic,2,0,0,0,0,0,0,0,0,0,0
progressive,1,0,0,0,0,0,0,0,0,0,0
simplification,0,0,0,0,0,0,1,0,0,0,0
extremity,0,0,0,0,0,0,2,0,0,0,0
characterize,0,0,0,0,0,0,0,0,0,10,0
pollex,0,0,0,0,0,0,1,0,0,0,0
hallux,0,0,0,0,0,0,1,0,0,0,0
correspond,0,0,0,0,0,0,0,0,0,4,0
thumb,0,0,0,0,0,0,4,0,0,0,0
rare,16,0,0,0,0,0,0,0,0,0,0
morphological,3,0,0,0,0,0,0,0,0,0,0
astragalus,0,0,0,0,0,0,6,0,0,0,0
ankle,0,0,0,0,0,0,9,0,0,0,0
articulation,0,0,0,0,0,0,7,0,0,0,0
constricted,1,0,0,0,0,0,0,0,0,0,0
instead,0,0,11,0,0,0,0,0,0,0,0
simply,0,0,6,0,0,0,0,0,0,0,0
character,0,0,0,0,0,0,3,0,0,0,0
surface,0,0,0,0,0,0,22,0,0,0,0
calcaneum,0,0,0,0,0,0,1,0,0,0,0
heel,0,0,0,0,0,0,3,0,0,0,0
plane,0,0,0,0,0,0,2,0,0,0,0
rotate,0,0,0,0,0,0,0,0,0,2,0
vertically,0,0,2,0,0,0,0,0,0,0,0
feature,0,0,0,0,0,0,25,0,0,2,0
skull,0,0,0,0,0,0,30,0,0,0,0
dentition,0,0,0,0,0,0,6,0,0,0,0
distinguish,0,0,0,0,0,0,0,0,0,17,0
ulna,0,0,0,0,0,0,6,0,0,0,0
posterior,5,0,0,0,0,0,0,0,0,0,0
forearm,0,0,0,0,0,0,2,0,0,0,0
fibula,0,0,0,0,0,0,6,0,0,0,0
reduced,8,0,0,0,0,0,0,0,0,0,0
humerus,0,0,0,0,0,0,3,0,0,0,0
protrusion,0,0,0,0,0,0,1,0,0,0,0
trochanter,0,0,0,0,0,0,5,0,0,0,0
attach,0,0,0,0,0,0,0,0,0,11,0
femur,0,0,0,0,0,0,3,0,0,0,0
thoracic,3,0,0,0,0,0,0,0,0,0,0
lumbar,3,0,0,0,0,0,0,0,0,0,0
lower,21,0,1,0,0,0,0,0,0,4,0
vertebra,0,0,0,0,0,0,7,0,0,0,0
spine,0,0,0,0,0,0,5,0,0,0,0
forwardly,0,0,1,0,0,0,0,0,0,0,0
direct,5,0,0,0,0,0,0,0,0,4,0
transverse,5,0,0,0,0,0,0,0,0,0,0
lateral,9,0,0,0,0,0,0,0,0,0,0
projection,0,0,0,0,0,0,3,0,0,0,0
vertebrae,0,0,0,0,0,0,3,0,0,0,0
clavicle,0,0,0,0,0,0,2,0,0,0,0
collarbone,0,0,0,0,0,0,2,0,0,0,0
shoulder,0,0,0,0,0,0,103,0,0,0,0
girdle,0,0,0,0,0,0,6,0,0,0,0
hip,0,0,0,0,0,0,3,0,0,0,0
fore,0,0,1,0,0,0,6,0,0,0,0
aft,0,0,2,0,0,0,5,0,0,0,0
elongation,0,0,0,0,0,0,4,0,0,0,0
ischium,0,0,0,0,0,0,1,0,0,0,0
anterior,4,0,0,0,0,0,0,0,0,0,0
pelvis,0,0,0,0,0,0,1,0,0,0,0
penis,0,0,0,0,0,0,2,0,0,0,0
tongue,0,0,0,0,0,0,13,0,0,0,0
mobile,8,0,0,0,0,0,0,0,0,0,0
thrust,0,0,0,0,0,0,2,0,0,2,0
forward,1,0,15,0,0,0,0,0,0,0,0
brain,0,0,0,0,0,0,15,0,0,0,0
folding,0,0,0,0,0,0,1,0,0,0,0
cerebral,2,0,0,0,0,0,0,0,0,0,0
hemisphere,0,0,0,0,0,0,1,0,0,0,0
variably,0,0,1,0,0,0,0,0,0,0,0
one,0,0,0,0,0,0,10,0,0,0,0
olfactory,4,0,0,0,0,0,0,0,0,0,0
hearing,0,0,0,0,0,0,7,0,0,0,0
acute,8,0,0,0,0,0,0,0,0,0,0
entelodont,0,0,0,0,0,0,3,0,0,0,0
gland,0,0,0,0,0,0,58,0,0,0,0
bony,9,0,0,0,0,0,0,0,0,0,0
bar,0,0,0,0,0,0,3,0,0,0,0
postorbital,2,0,0,0,0,0,0,0,0,0,0
suiform,5,0,0,0,0,0,0,0,0,0,0
oreodont,0,0,0,0,0,0,2,0,0,0,0
exposure,0,0,0,0,0,0,2,0,0,0,0
periotic,1,0,0,0,0,0,0,0,0,0,0
mastoid,1,0,0,0,0,0,1,0,0,0,0
describe,0,0,0,0,0,0,0,0,0,13,0
amastoid,2,0,0,0,0,0,0,0,0,0,0
anthracothere,0,0,0,0,0,0,1,0,0,0,0
modification,0,0,0,0,0,0,2,0,0,0,0
aquatic,9,0,0,0,0,0,0,0,0,0,0
lung,0,0,0,0,0,0,2,0,0,0,0
nostril,0,0,0,0,0,0,11,0,0,0,0
muscular,4,0,0,0,0,0,0,0,0,0,0
submerged,4,0,0,0,0,0,0,0,0,0,0
appendage,0,0,0,0,0,0,1,0,0,0,0
branched,4,0,0,0,0,0,0,0,0,0,0
outgrowth,0,0,0,0,0,0,2,0,0,0,0
frontal,1,0,0,0,0,0,1,0,0,0,0
horny,5,0,0,0,0,0,0,0,0,0,0
sheath,0,0,0,0,0,0,5,0,0,0,0
fine,27,0,0,0,0,0,0,0,0,0,0
haired,7,0,0,0,0,0,0,0,0,0,0
velvet,0,0,0,0,0,0,10,0,0,0,0
branch,0,0,0,0,0,0,13,0,0,6,0
brow,0,0,0,0,0,0,3,0,0,0,0
tine,0,0,0,0,0,0,9,0,0,0,0
beam,0,0,0,0,0,0,2,0,0,0,0
unbranched,7,0,0,0,0,0,0,0,0,0,0
marking,0,0,0,0,0,0,37,0,0,0,0
fully,0,0,7,0,0,0,0,0,0,0,0
photo,0,0,0,0,0,0,2,0,0,0,0
zoology,0,0,0,0,0,0,1,0,0,0,0
portion,0,0,0,0,0,0,6,0,0,0,0
speech,0,0,0,0,0,0,1,0,0,0,0
term,0,0,0,0,0,0,15,0,0,3,0
apply,0,0,0,0,0,0,0,0,0,7,0
structure,0,0,0,0,0,0,28,0,0,0,0
lizard,0,0,0,0,0,0,1,0,0,0,0
bird,0,0,0,0,0,0,6,0,0,0,0
dinosaur,0,0,0,0,0,0,1,0,0,0,0
core,0,0,0,0,0,0,5,0,0,0,0
turn,0,0,0,0,0,0,7,0,0,16,0
keratinized,2,0,0,0,0,0,0,0,0,0,0
epidermis,0,0,0,0,0,0,3,0,0,0,0
entirely,0,0,7,0,0,0,0,0,0,0,0
velvety,1,0,0,0,0,0,0,0,0,0,0
epidermal,3,0,0,0,0,0,0,0,0,0,0
covering,0,0,0,0,0,0,3,0,0,0,0
yearly,0,0,2,0,0,0,0,0,0,0,0
increasingly,0,0,6,0,0,0,0,0,0,0,0
effective,9,0,0,0,0,0,0,0,0,0,0
offensive,1,0,0,0,0,0,0,0,0,0,0
instrument,0,0,0,0,0,0,1,0,0,0,0
fuse,0,0,0,0,0,0,0,0,0,10,0
hairlike,1,0,0,0,0,0,0,0,0,0,0
offense,0,0,0,0,0,0,3,0,0,0,0
battle,0,0,0,0,0,0,6,0,0,0,0
access,0,0,0,0,0,0,6,0,0,0,0
seventh,1,0,0,0,0,0,0,0,0,0,0
constant,4,0,0,0,0,0,0,0,0,0,0
ninth,1,0,0,0,0,0,0,0,0,0,0
hollow,7,0,0,0,0,0,3,0,0,1,0
toenail,0,0,0,0,0,0,1,0,0,0,0
fit,0,0,0,0,0,0,0,0,0,2,0
accidentally,0,0,1,0,0,0,0,0,0,0,0
lose,0,0,0,0,0,0,0,0,0,20,0
regenerate,0,0,0,0,0,0,0,0,0,1,0
situation,0,0,0,0,0,0,1,0,0,0,0
shedding,0,0,0,0,0,0,1,0,0,0,0
regrowth,0,0,0,0,0,0,1,0,0,0,0
parietal,1,0,0,0,0,0,0,0,0,0,0
pronged,4,0,0,0,0,0,0,0,0,0,0
underlie,0,0,0,0,0,0,0,0,0,1,0
set,2,0,0,0,0,0,6,0,0,8,0
genus,0,0,0,0,0,0,94,0,0,0,0
premolar,3,0,0,0,0,0,25,0,0,0,0
tendency,0,0,0,0,0,0,9,0,0,0,0
reduction,0,0,0,0,0,0,5,0,0,0,0
gap,0,0,0,0,0,0,6,0,0,0,0
diastema,0,0,0,0,0,0,3,0,0,0,0
molarize,0,0,0,0,0,0,0,0,0,1,0
cusped,1,0,0,0,0,0,0,0,0,0,0
cusp,0,0,0,0,0,0,6,0,0,0,0
protoconule,0,0,0,0,0,0,1,0,0,0,0
complement,0,0,0,0,0,0,4,0,0,0,0
wear,0,0,0,0,0,0,2,0,0,9,0
jaw,0,0,0,0,0,0,22,0,0,0,0
flatten,0,0,0,0,0,0,0,0,0,3,0
incipiently,0,0,1,0,0,0,0,0,0,0,0
selenodont,1,0,0,0,0,0,2,0,0,1,0
draw,0,0,0,0,0,0,0,0,0,3,0
longitudinal,3,0,0,0,0,0,0,0,0,0,0
crescent,1,0,0,0,0,0,2,0,0,0,0
definitely,0,0,2,0,0,0,0,0,0,0,0
markedly,0,0,3,0,0,0,0,0,0,0,0
rotation,0,0,0,0,0,0,1,0,0,0,0
quick,7,0,0,0,0,0,0,0,0,0,0
recovery,0,0,0,0,0,0,4,0,0,0,0
lengthen,0,0,0,0,0,0,0,0,0,1,0
original,7,0,0,0,0,0,0,0,0,0,0
insert,0,0,0,0,0,0,0,0,0,2,0
tendon,0,0,0,0,0,0,3,0,0,0,0
mass,0,0,0,0,0,0,6,0,0,1,0
inertia,0,0,0,0,0,0,1,0,0,0,0
contraction,0,0,0,0,0,0,1,0,0,0,0
emphasis,0,0,0,0,0,0,1,0,0,0,0
pronounce,0,0,0,0,0,0,0,0,0,1,0
alternate,2,0,0,0,0,0,0,0,0,2,0
wrist,0,0,0,0,0,0,6,0,0,0,0
carpus,0,0,0,0,0,0,2,0,0,0,0
tarsus,0,0,0,0,0,0,2,0,0,0,0
strain,0,0,0,0,0,0,3,0,0,1,0
impact,0,0,0,0,0,0,5,0,0,1,0
uneven,1,0,0,0,0,0,0,0,0,0,0
outer,11,0,0,0,0,0,0,0,0,0,0
terminal,4,0,0,0,0,0,0,0,0,0,0
phalanx,0,0,0,0,0,0,3,0,0,0,0
enclose,0,0,0,0,0,0,0,0,0,2,0
pad,0,0,0,0,0,0,9,0,0,0,0
sand,0,0,0,0,0,0,13,0,0,0,0
lineage,0,0,0,0,0,0,6,0,0,0,0
slender,23,0,0,0,0,0,0,0,0,0,0
noticeably,0,0,2,0,0,0,0,0,0,0,0
radius,0,0,0,0,0,0,5,0,0,0,0
navicular,1,0,0,0,0,0,3,0,0,0,0
cuboid,1,0,0,0,0,0,2,0,0,0,0
magnum,0,0,0,0,0,0,3,0,0,0,0
trapezoid,1,0,0,0,0,0,1,0,0,0,0
naviculo,0,0,0,0,0,0,2,0,0,0,0
ectocuneiform,1,0,0,0,0,0,1,0,0,0,0
attendant,1,0,0,0,0,0,0,0,0,0,0
lengthening,0,0,0,0,0,0,3,0,0,0,0
fusion,0,0,0,0,0,0,5,0,0,0,0
principal,3,0,0,0,0,0,0,0,0,0,0
metacarpal,2,0,0,0,0,0,5,0,0,0,0
metatarsal,3,0,0,0,0,0,4,0,0,0,0
midfoot,0,0,0,0,0,0,1,0,0,0,0
respectively,0,0,5,0,0,0,0,0,0,0,0
cannon,0,0,0,0,0,0,5,0,0,0,0
proximal,9,0,0,0,0,0,0,0,0,0,0
extend,0,0,0,0,0,0,0,0,0,22,0
articular,1,0,0,0,0,0,0,0,0,0,0
pulley,0,0,0,0,0,0,3,0,0,0,0
asiatic,14,0,0,0,0,0,0,0,0,0,0
splint,0,0,0,0,0,0,4,0,0,0,0
sparse,9,0,0,0,0,0,0,0,0,0,0
hair,0,0,0,0,0,0,74,0,0,0,0
babirusa,0,0,0,0,0,0,5,0,0,0,0
stripe,0,0,0,0,0,0,44,0,0,4,0
fleck,0,0,0,0,0,0,3,0,0,0,0
naked,3,0,0,0,0,0,0,0,0,0,0
tragulid,0,0,0,0,0,0,3,0,0,0,0
light,29,0,3,0,0,0,1,0,0,0,0
coloured,11,0,0,0,0,0,0,0,0,0,0
fur,0,0,0,0,0,0,27,0,0,0,0
strike,0,0,0,0,0,0,0,0,0,4,0
colour,0,0,0,0,0,0,78,0,0,6,0
pale,16,0,2,0,0,0,0,0,0,0,0
reddish,38,0,0,0,0,0,0,0,0,0,0
strikingly,0,0,3,0,0,0,0,0,0,0,0
marked,4,0,0,0,0,0,0,0,0,0,0
external,7,0,0,0,0,0,0,0,0,0,0
preorbital,16,0,0,0,0,0,1,0,0,0,0
giant,8,0,0,0,0,0,6,0,0,0,0
duiker,0,0,0,0,0,0,32,0,0,0,0
neotragine,0,0,0,0,0,0,1,0,0,0,0
ally,0,0,0,0,0,0,3,0,0,0,0
connect,0,0,0,0,0,0,0,0,0,4,0
firm,3,0,0,0,0,0,0,0,0,0,0
object,0,0,0,0,0,0,10,0,0,0,0
rub,0,0,0,0,0,0,0,0,0,8,0
swinge,0,0,0,0,0,0,0,0,0,1,0
gently,0,0,1,0,0,0,0,0,0,0,0
pedal,0,0,0,0,0,0,2,0,0,0,0
porcus,0,0,0,0,0,0,3,0,0,0,0
inguinal,5,0,0,0,0,0,0,0,0,0,0
tribe,0,0,0,0,0,0,57,0,0,0,0
carpal,0,0,0,0,0,0,6,0,0,0,0
oribi,1,0,0,0,0,0,8,0,0,0,1
frequent,6,0,0,0,0,0,0,0,0,5,0
postcornual,1,0,0,0,0,0,0,0,0,0,0
chamois,0,0,0,0,0,0,20,0,0,0,0
supraorbital,1,0,0,0,0,0,0,0,0,0,0
muntjac,0,0,0,0,0,0,10,0,0,0,0
dorsal,6,0,0,0,0,0,0,0,0,0,0
springbok,0,0,0,0,0,0,15,0,0,0,0
preputial,1,0,0,0,0,0,0,0,0,0,0
genital,2,0,0,0,0,0,0,0,0,0,0
grysbok,0,0,0,0,0,0,1,0,0,0,0
musk,0,0,0,0,0,0,28,0,0,0,0
tarsal,1,0,0,0,0,0,4,0,0,0,0
equipped,2,0,0,0,0,0,0,0,0,0,0
apart,0,0,14,0,0,0,0,0,0,0,0
conjecture,0,0,0,0,0,0,1,0,0,0,0
alarm,0,0,0,0,0,0,12,0,0,3,0
thump,0,0,0,0,0,0,1,0,0,2,0
signal,0,0,0,0,0,0,5,0,0,2,0
general,8,0,0,0,0,0,2,0,0,0,0
threaten,0,0,0,0,0,0,0,0,0,13,0
necessitate,0,0,0,0,0,0,0,0,0,1,0
functioning,0,0,0,0,0,0,2,0,0,0,0
enlarged,9,0,0,0,0,0,0,0,0,0,0
cardiac,1,0,0,0,0,0,0,0,0,0,0
orifice,0,0,0,0,0,0,2,0,0,0,0
opening,0,0,0,0,0,0,5,0,0,0,0
divide,0,0,0,0,0,0,0,0,0,5,0
compartment,0,0,0,0,0,0,2,0,0,0,0
micro,0,0,0,0,0,0,2,0,0,0,0
organism,0,0,0,0,0,0,4,0,0,0,0
ferment,0,0,0,0,0,0,0,0,0,2,0
cecum,0,0,0,0,0,0,6,0,0,0,1
blind,5,0,0,0,0,0,0,0,0,0,0
gut,0,0,0,0,0,0,2,0,0,0,0
paunch,0,0,0,0,0,0,1,0,0,0,0
reticulum,0,0,0,0,0,0,5,0,0,0,0
omasum,0,0,0,0,0,0,6,0,0,0,0
psalterium,0,0,0,0,0,0,1,0,0,0,0
manyplie,0,0,0,0,0,0,1,0,0,0,0
believe,0,0,0,0,0,0,0,0,0,10,0
derive,0,0,0,0,0,0,0,0,0,15,0
esophagus,0,0,0,0,0,0,2,0,0,0,0
abomasum,0,0,0,0,0,0,6,0,0,0,0
separation,0,0,0,0,0,0,4,0,0,0,0
equip,0,0,0,0,0,0,0,0,0,3,0
glandular,3,0,0,0,0,0,0,0,0,0,0
pocket,0,0,0,0,0,0,6,0,0,0,0
wall,0,0,0,0,0,0,7,0,0,1,0
sphincter,0,0,0,0,0,0,1,0,0,0,0
valve,0,0,0,0,0,0,2,0,0,0,0
suggest,0,0,0,0,0,0,0,0,0,12,0
independently,0,0,4,0,0,0,0,0,0,0,0
taurus,0,0,0,0,0,0,1,0,0,0,1
quarter,0,0,0,0,0,0,5,0,0,0,0
abdominal,3,0,0,0,0,0,0,0,0,0,0
cavity,0,0,0,0,0,0,3,0,0,0,0
