word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,PUNCT,SCONJ,SYM,VERB,X
son,0,0,0,0,0,0,4,0,0,0,0,0,0,0
tall,15,0,0,0,0,0,0,0,0,0,0,0,0,0
woman,0,0,0,0,0,0,3,0,0,0,0,0,0,0
perfect,11,0,0,0,0,0,0,0,0,0,0,0,0,0
type,0,0,0,0,0,0,2,0,0,0,0,0,0,0
irish,4,0,0,0,0,0,0,0,0,0,0,0,0,0
weary,3,0,0,0,0,0,0,0,0,0,0,0,0,0
family,0,0,0,0,0,0,12,0,0,0,0,0,0,0
fortune,0,0,0,0,0,0,4,0,0,0,0,0,0,0
cordial,2,0,0,0,0,0,0,0,0,0,0,0,0,0
warmly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
outstretched,1,0,0,0,0,0,0,0,0,0,0,0,0,0
accept,0,0,0,0,0,0,0,0,0,0,0,0,7,0
invitation,0,0,0,0,0,0,2,0,0,0,0,0,0,0
grace,0,0,0,0,0,0,3,0,0,0,0,0,0,0
assist,0,0,0,0,0,0,0,0,0,0,0,0,2,0
sturdy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disencumber,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fire,0,0,0,0,0,0,12,0,0,0,0,0,6,0
hall,0,0,0,0,0,0,2,0,0,0,0,0,0,0
airy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
floor,0,0,0,0,0,0,1,0,0,0,0,0,0,0
build,0,0,0,0,0,0,0,0,0,0,0,0,4,0
plank,0,0,0,0,0,0,4,0,0,0,0,0,0,0
lay,0,0,0,0,0,0,0,0,0,0,0,0,6,0
horizontally,0,0,1,0,0,0,0,0,0,0,0,0,0,0
wooden,4,0,0,0,0,0,0,0,0,0,0,0,0,0
bench,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fasten,0,0,0,0,0,0,0,0,0,0,0,0,4,0
gaily,0,0,2,0,0,0,0,0,0,0,0,0,0,0
color,0,0,0,0,0,0,3,0,0,0,0,0,1,0
wall,0,0,0,0,0,0,3,0,0,0,0,0,0,0
stool,0,0,0,0,0,0,1,0,0,0,0,0,0,0
oak,0,0,0,0,0,0,4,0,0,0,0,0,0,0
chest,0,0,0,0,0,0,2,0,0,0,0,0,0,0
tin,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mug,0,0,0,0,0,0,1,0,0,0,0,0,0,0
comfortably,0,0,2,0,0,0,0,0,0,0,0,0,0,0
furniture,0,0,0,0,0,0,1,0,0,0,0,0,0,0
keeping,0,0,0,0,0,0,1,0,0,0,0,0,0,0
robust,2,0,0,0,0,0,0,0,0,0,0,0,0,0
soup,0,0,0,0,0,0,2,0,0,0,0,0,0,0
tureen,0,0,0,0,0,0,1,0,0,0,0,0,0,0
roast,1,0,0,0,0,0,0,0,0,0,0,0,1,0
beef,0,0,0,0,0,0,2,0,0,0,0,0,0,0
mutton,0,0,0,0,0,0,2,0,0,0,0,0,0,0
olive,0,0,0,0,0,0,1,0,0,0,0,0,0,0
grape,0,0,0,0,0,0,1,0,0,0,0,0,0,0
orange,0,0,0,0,0,0,2,0,0,0,0,0,0,0
necessary,10,0,0,0,0,0,0,0,0,0,0,0,0,0
superfluous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
host,0,0,0,0,0,0,4,0,0,0,0,0,0,0
hostess,0,0,0,0,0,0,1,0,0,0,0,0,0,0
abundant,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ungracious,1,0,0,0,0,0,0,0,0,0,0,0,0,0
farm,0,0,0,0,0,0,9,0,0,0,0,0,1,0
footing,0,0,0,0,0,0,3,0,0,0,0,0,0,0
reserve,0,0,0,0,0,0,0,0,0,0,0,0,3,0
surprise,0,0,0,0,0,0,9,0,0,0,0,0,2,0
irishman,0,0,0,0,0,0,7,0,0,0,0,0,0,0
solemn,3,0,0,0,0,0,0,0,0,0,0,0,0,0
domestic,0,0,0,0,0,0,1,0,0,0,0,0,0,0
reverently,0,0,1,0,0,0,0,0,0,0,0,0,0,0
benedicite,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dinner,0,0,0,0,0,0,4,0,0,0,0,0,0,0
animated,1,0,0,0,0,0,0,0,0,0,0,0,0,0
handsbreadth,0,0,0,0,0,0,1,0,0,0,0,0,0,0
wide,11,0,3,0,0,0,0,0,0,0,0,0,0,0
dig,0,0,0,0,0,0,0,0,0,0,0,0,1,0
deep,12,0,1,0,0,0,0,0,0,0,0,0,0,0
trench,0,0,0,0,0,0,1,0,0,0,0,0,0,0
emigrant,0,0,0,0,0,0,1,0,0,0,0,0,0,0
misfortune,0,0,0,0,0,0,6,0,0,0,0,0,0,0
sorrow,0,0,0,0,0,0,4,0,0,0,0,0,0,0
blame,0,0,0,0,0,0,2,0,0,0,0,0,0,0
forget,0,0,0,0,0,0,0,0,0,0,0,0,6,0
idleness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vice,0,0,0,0,0,0,1,0,0,0,0,0,0,0
commonsense,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sober,1,0,0,0,0,0,0,0,0,0,0,0,0,0
industrious,2,0,0,0,0,0,0,0,0,0,0,0,0,0
honest,5,0,0,0,0,0,0,0,0,0,0,0,0,0
economical,1,0,0,0,0,0,0,0,0,0,0,0,0,0
starve,0,0,0,0,0,0,0,0,0,0,0,0,1,0
refuse,0,0,0,0,0,0,0,0,0,0,0,0,6,0
employment,0,0,0,0,0,0,1,0,0,0,0,0,0,0
miner,0,0,0,0,0,0,1,0,0,0,0,0,0,0
territory,0,0,0,0,0,0,3,0,0,0,0,0,0,0
divide,0,0,0,0,0,0,0,0,0,0,0,0,5,0
lot,0,0,0,0,0,0,10,0,0,0,0,0,0,0
government,0,0,0,0,0,0,4,0,0,0,0,0,0,0
proper,5,0,0,0,0,0,0,0,0,0,0,0,0,0
living,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pounds,0,0,0,0,0,0,0,0,0,0,0,1,0,0
profit,0,0,0,0,0,0,1,0,0,0,0,0,3,0
experience,0,0,0,0,0,0,5,0,0,0,0,0,0,0
penny,0,0,0,0,0,0,1,0,0,0,0,0,0,0
purchase,0,0,0,0,0,0,1,0,0,0,0,0,1,0
peasant,0,0,0,0,0,0,1,0,0,0,0,0,0,0
estate,0,0,0,0,0,0,1,0,0,0,0,0,0,0
serf,0,0,0,0,0,0,1,0,0,0,0,0,0,0
independent,2,0,0,0,0,0,0,0,0,0,0,0,0,0
free,2,0,0,0,0,0,0,0,0,0,0,0,0,0
congratulate,0,0,0,0,0,0,0,0,0,0,0,0,2,0
narration,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vain,6,0,0,0,0,0,1,0,0,0,0,0,0,0
discreet,1,0,0,0,0,0,0,0,0,0,0,0,0,0
interrogate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
positively,0,0,1,0,0,0,0,0,0,0,0,0,0,0
interest,0,0,0,0,0,0,11,0,0,0,0,0,0,0
inquiry,0,0,0,0,0,0,5,0,0,0,0,0,0,0
pointed,2,0,0,0,0,0,0,0,0,0,0,0,0,0
elicit,0,0,0,0,0,0,0,0,0,0,0,0,1,0
whereabout,0,0,0,0,0,0,1,0,0,0,0,0,0,0
unfortunate,2,0,0,0,0,0,1,0,0,0,0,0,0,0
captive,0,0,0,0,0,0,2,0,0,0,0,0,0,0
conclude,0,0,0,0,0,0,0,0,0,0,0,0,5,0
express,2,0,0,0,0,0,1,0,0,0,0,0,4,0
dispirited,1,0,0,0,0,0,0,0,0,0,0,0,0,0
painful,4,0,0,0,0,0,0,0,0,0,0,0,0,0
impression,0,0,0,0,0,0,3,0,0,0,0,0,0,0
auditor,0,0,0,0,0,0,5,0,0,0,0,0,0,0
comfort,0,0,0,0,0,0,2,0,0,0,0,0,0,0
grieve,0,0,0,0,0,0,0,0,0,0,0,0,1,0
yield,0,0,0,0,0,0,0,0,0,0,0,0,5,0
hopelessness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
creep,0,0,0,0,0,0,0,0,0,0,0,0,2,0
electrify,0,0,0,0,0,0,0,0,0,0,0,0,1,0
praise,0,0,0,0,0,0,0,0,0,0,0,0,1,0
alive,8,0,0,0,0,0,0,0,0,0,0,0,0,0
describe,0,0,0,0,0,0,0,0,0,0,0,0,2,0
bewildered,1,0,0,0,0,0,0,0,0,0,0,0,0,0
somewhat,0,0,7,0,0,0,0,0,0,0,0,0,0,0
agitated,1,0,0,0,0,0,0,0,0,0,0,0,0,0
declaration,0,0,0,0,0,0,1,0,0,0,0,0,0,0
overcome,0,0,0,0,0,0,0,0,0,0,0,0,2,0
joyful,1,0,0,0,0,0,0,0,0,0,0,0,0,0
address,0,0,0,0,0,0,0,0,0,0,0,0,4,0
looking,4,0,0,0,0,0,0,0,0,0,0,0,0,0
overhanging,1,0,0,0,0,0,0,0,0,0,0,0,0,0
brow,0,0,0,0,0,0,1,0,0,0,0,0,0,0
spite,0,0,0,0,0,0,4,0,0,0,0,0,0,0
leanness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
unusual,3,0,0,0,0,0,0,0,0,0,0,0,0,0
bone,0,0,0,0,0,0,4,0,0,0,0,0,0,0
nerve,0,0,0,0,0,0,1,0,0,0,0,0,0,0
expression,0,0,0,0,0,0,2,0,0,0,0,0,0,0
waste,0,0,0,0,0,0,1,0,0,0,0,0,4,0
fat,1,0,0,0,0,0,0,0,0,0,0,0,1,0
broad,3,0,0,0,0,0,0,0,0,0,0,0,0,0
shouldered,1,0,0,0,0,0,0,0,0,0,0,0,0,0
middle,1,0,0,0,0,0,4,0,0,0,0,0,0,0
feature,0,0,0,0,0,0,5,0,0,0,0,0,0,0
heighten,0,0,0,0,0,0,0,0,0,0,0,0,2,0
suffering,0,0,0,0,0,0,2,0,0,0,0,0,0,0
imprint,0,0,0,0,0,0,0,0,0,0,0,0,1,0
countenance,0,0,0,0,0,0,1,0,0,0,0,0,0,0
endure,0,0,0,0,0,0,0,0,0,0,0,0,2,0
severe,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hardship,0,0,0,0,0,0,3,0,0,0,0,0,0,0
victor,0,0,0,0,0,0,1,0,0,0,0,0,0,0
quartermaster,0,0,0,0,0,0,35,0,0,0,0,0,0,0
aware,4,0,0,0,0,0,0,0,0,0,0,0,0,0
sole,2,0,0,0,0,0,0,0,0,0,0,0,0,0
excitement,0,0,0,0,0,0,5,0,0,0,0,0,0,0
logically,0,0,1,0,0,0,0,0,0,0,0,0,0,0
company,0,0,0,0,0,0,5,0,0,0,0,0,0,0
forecastle,0,0,0,0,0,0,2,0,0,0,0,0,0,0
prompt,1,0,0,0,0,0,0,0,0,0,0,0,1,0
useless,5,0,0,0,0,0,0,0,0,0,0,0,0,0
precious,2,0,0,0,0,0,0,0,0,0,0,0,0,0
naivete,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uncommonly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
shrewd,1,0,0,0,0,0,0,0,0,0,0,0,0,0
flattering,1,0,0,0,0,0,0,0,0,0,0,0,0,0
engrossed,2,0,0,0,0,0,0,0,0,0,0,0,0,0
listen,0,0,0,0,0,0,0,0,0,0,0,0,11,0
pledge,0,0,0,0,0,0,1,0,0,0,0,0,1,0
assail,0,0,0,0,0,0,0,0,0,0,0,0,3,0
remarkably,0,0,1,0,0,0,0,0,0,0,0,0,0,0
intelligent,7,0,0,0,0,0,0,0,0,0,0,0,0,0
spake,0,0,0,0,0,0,0,0,0,0,0,0,1,0
homely,1,0,0,0,0,0,0,0,0,0,0,0,0,0
weep,0,0,0,0,0,0,0,0,0,0,0,0,1,0
veracity,0,0,0,0,0,0,1,0,0,0,0,0,0,0
identity,0,0,0,0,0,0,3,0,0,0,0,0,0,0
suspicious,2,0,0,0,0,0,0,0,0,0,0,0,0,0
meeting,0,0,0,0,0,0,2,0,0,0,0,0,0,0
correspond,0,0,0,0,0,0,0,0,0,0,0,0,1,0
minuteness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
striking,1,0,0,0,0,0,0,0,0,0,0,0,0,0
exactness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
positive,2,0,0,0,0,0,0,0,0,0,0,0,0,0
falsehood,0,0,0,0,0,0,1,0,0,0,0,0,0,0
exceedingly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
particular,2,0,0,0,0,0,0,0,0,0,0,0,0,0
minutia,0,0,0,0,0,0,1,0,0,0,0,0,0,0
prudently,0,0,1,0,0,0,0,0,0,0,0,0,0,0
refrain,0,0,0,0,0,0,0,0,0,0,0,0,1,0
convince,0,0,0,0,0,0,0,0,0,0,0,0,3,0
remember,0,0,0,0,0,0,0,0,0,0,0,0,2,0
farewell,0,0,0,0,0,0,2,0,0,0,0,0,0,0
rigging,0,0,0,0,0,0,2,0,0,0,0,0,0,0
attach,0,0,0,0,0,0,0,0,0,0,0,0,3,0
importance,0,0,0,0,0,0,4,0,0,0,0,0,0,0
soft,4,0,0,0,0,0,0,0,0,0,0,0,0,0
crowd,0,0,0,0,0,0,2,0,0,0,0,0,2,0
beaming,1,0,0,0,0,0,0,0,0,0,0,0,0,0
unspoken,1,0,0,0,0,0,0,0,0,0,0,0,0,0
news,0,0,0,0,0,0,1,0,0,0,0,0,0,0
regularly,0,0,3,0,0,0,0,0,0,0,0,0,0,0
establishment,0,0,0,0,0,0,4,0,0,0,0,0,0,0
prosperity,0,0,0,0,0,0,2,0,0,0,0,0,0,0
philippine,1,0,0,0,0,0,0,0,0,0,0,0,0,0
attract,0,0,0,0,0,0,0,0,0,0,0,0,2,0
supplant,0,0,0,0,0,0,0,0,0,0,0,0,1,0
appreciate,0,0,0,0,0,0,0,0,0,0,0,0,3,0
allow,0,0,0,0,0,0,0,0,0,0,0,0,12,0
political,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rivalry,0,0,0,0,0,0,1,0,0,0,0,0,0,0
interfere,0,0,0,0,0,0,0,0,0,0,0,0,1,0
international,1,0,0,0,0,0,0,0,0,0,0,0,0,0
reconnoiter,0,0,0,0,0,0,0,0,0,0,0,0,3,0
week,0,0,0,0,0,0,6,0,0,0,0,0,0,0
disable,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fearful,4,0,0,0,0,0,0,0,0,0,0,0,0,0
leak,0,0,0,0,0,0,1,0,0,0,0,0,0,0
exhaust,0,0,0,0,0,0,0,0,0,0,0,0,3,0
pump,0,0,0,0,0,0,1,0,0,0,0,0,0,0
shuttlecock,0,0,0,0,0,0,1,0,0,0,0,0,0,0
stare,0,0,0,0,0,0,0,0,0,0,0,0,1,0
rightly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
presently,0,0,4,0,0,0,0,0,0,0,0,0,0,0
consciousness,0,0,0,0,0,0,2,0,0,0,0,0,0,0
recover,0,0,0,0,0,0,0,0,0,0,0,0,4,0
reasonably,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sorrowful,1,0,0,0,0,0,0,0,0,0,0,0,0,0
exclamation,0,0,0,0,0,0,3,0,0,0,0,0,0,0
evoke,0,0,0,0,0,0,0,0,0,0,0,0,1,0
story,0,0,0,0,0,0,7,0,0,0,0,0,0,0
authenticity,0,0,0,0,0,0,1,0,0,0,0,0,0,0
narrate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
personal,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tribe,0,0,0,0,0,0,8,0,0,0,0,0,0,0
miserable,4,0,0,0,0,0,0,0,0,0,0,0,0,0
miserably,0,0,1,0,0,0,0,0,0,0,0,0,0,0
slavery,0,0,0,0,0,0,2,0,0,0,0,0,0,0
freedom,0,0,0,0,0,0,1,0,0,0,0,0,0,0
attend,0,0,0,0,0,0,0,0,0,0,0,0,1,0
vigilance,0,0,0,0,0,0,2,0,0,0,0,0,0,0
forest,0,0,0,0,0,0,17,0,0,0,0,0,0,0
subsist,0,0,0,0,0,0,0,0,0,0,0,0,2,0
root,0,0,0,0,0,0,2,0,0,0,0,0,0,0
edible,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fern,0,0,0,0,0,0,4,0,0,0,0,0,0,0
mimosa,0,0,0,0,0,0,8,0,0,0,0,0,0,0
gum,0,0,0,0,0,0,15,0,0,0,0,0,0,0
wander,0,0,0,0,0,0,0,0,0,0,0,0,5,0
guide,0,0,0,0,0,0,2,0,0,0,0,0,3,0
star,0,0,0,0,0,0,1,0,0,0,0,0,0,0
despairingly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bog,0,0,0,0,0,0,2,0,0,0,0,0,0,0
traverse,0,0,0,0,0,0,0,0,0,0,0,0,7,0
bold,7,0,0,0,0,0,0,0,0,0,0,0,0,0
exhausted,2,0,0,0,0,0,0,0,0,0,0,0,0,0
dying,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hospitable,3,0,0,0,0,0,0,0,0,0,0,0,0,0
home,0,0,3,0,0,0,2,0,0,0,0,0,0,0
labor,0,0,0,0,0,0,2,0,0,0,0,0,0,0
settler,0,0,0,0,0,0,4,0,0,0,0,0,0,0
worker,0,0,0,0,0,0,1,0,0,0,0,0,0,0
please,0,0,0,0,0,0,0,0,0,0,0,0,3,0
gesture,0,0,0,0,0,0,1,0,0,0,0,0,0,0
surely,0,0,2,0,0,0,0,0,0,0,0,0,0,0
legitimate,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rencontre,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hesitation,0,0,0,0,0,0,3,0,0,0,0,0,0,0
conscious,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mistrust,0,0,0,0,0,0,1,0,0,0,0,0,0,0
shipping,0,0,0,0,0,0,2,0,0,0,0,0,0,0
paper,0,0,0,0,0,0,5,0,0,0,0,0,0,0
official,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vouch,0,0,0,0,0,0,0,0,0,0,0,0,1,0
service,0,0,0,0,0,0,4,0,0,0,0,0,0,0
fault,0,0,0,0,0,0,4,0,0,0,0,0,0,0
engagement,0,0,0,0,0,0,1,0,0,0,0,0,0,0
write,0,0,0,0,0,0,0,0,0,0,0,0,12,0
shipowner,0,0,0,0,0,0,1,0,0,0,0,0,0,0
writing,0,0,0,0,0,0,1,0,0,0,0,0,0,0
certify,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bodied,1,0,0,0,0,0,0,0,0,0,0,0,0,0
seaman,0,0,0,0,0,0,1,0,0,0,0,0,0,0
valuable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
knowledge,0,0,0,0,0,0,2,0,0,0,0,0,0,0
settlement,0,0,0,0,0,0,6,0,0,0,0,0,0,0
similar,2,0,0,0,0,0,0,0,0,0,0,0,0,0
argue,0,0,0,0,0,0,0,0,0,0,0,0,2,0
sir,0,0,0,0,0,0,10,0,0,0,0,0,0,0
hostile,1,0,0,0,0,0,0,0,0,0,0,0,0,0
district,0,0,0,0,0,0,15,0,0,0,0,0,0,0
british,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rule,0,0,0,0,0,0,1,0,0,0,0,0,0,0
complicate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
disconcerted,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ingenuity,0,0,0,0,0,0,2,0,0,0,0,0,0,0
stride,0,0,0,0,0,0,1,0,0,0,0,0,0,0
nonplussed,1,0,0,0,0,0,0,0,0,0,0,0,0,0
readily,0,0,1,0,0,0,0,0,0,0,0,0,0,0
embark,0,0,0,0,0,0,0,0,0,0,0,0,2,0
circumstance,0,0,0,0,0,0,6,0,0,0,0,0,0,0
injure,0,0,0,0,0,0,0,0,0,0,0,0,4,0
workmanship,0,0,0,0,0,0,1,0,0,0,0,0,0,0
twist,0,0,0,0,0,0,0,0,0,0,0,0,1,0
objection,0,0,0,0,0,0,3,0,0,0,0,0,0,0
practicable,8,0,0,0,0,0,0,0,0,0,0,0,0,0
propose,0,0,0,0,0,0,0,0,0,0,0,0,5,0
seriously,0,0,5,0,0,0,0,0,0,0,0,0,0,0
barely,0,0,2,0,0,0,0,0,0,0,0,0,0,0
trim,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tropical,3,0,0,0,0,0,0,0,0,0,0,0,0,0
adventurous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
province,0,0,0,0,0,0,16,0,0,0,0,0,0,0
road,0,0,0,0,0,0,21,0,0,0,0,0,0,0
railway,0,0,0,0,0,0,19,0,0,0,0,0,0,0
populate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chaise,0,0,0,0,0,0,1,0,0,0,0,0,0,0
wagon,0,0,0,0,0,0,78,0,0,0,0,0,0,0
beast,0,0,0,0,0,0,13,0,0,0,0,0,0,0
proposal,0,0,0,0,0,0,2,0,0,0,0,0,0,0
cruel,2,0,0,0,0,0,0,0,0,0,0,0,0,0
law,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ticket,0,0,0,0,0,0,1,0,0,0,0,0,0,0
withdraw,0,0,0,0,0,0,0,0,0,0,0,0,4,0
subsidy,0,0,0,0,0,0,1,0,0,0,0,0,0,0
correct,1,0,0,0,0,0,0,0,0,0,0,0,0,0
expel,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ferocious,2,0,0,0,0,0,0,0,0,0,0,0,0,0
adopt,0,0,0,0,0,0,0,0,0,0,0,0,4,0
consent,0,0,0,0,0,0,0,0,0,0,0,0,4,0
proposition,0,0,0,0,0,0,3,0,0,0,0,0,0,0
arrangement,0,0,0,0,0,0,6,0,0,0,0,0,0,0
indisputable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
strictly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
actual,3,0,0,0,0,0,0,0,0,0,0,0,0,0
join,0,0,0,0,0,0,0,0,0,0,0,0,2,0
sensible,1,0,0,0,0,0,0,0,0,0,0,0,0,0
desirous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
secure,0,0,0,0,0,0,0,0,0,0,0,0,2,0
loss,0,0,0,0,0,0,6,0,0,0,0,0,0,0
instruction,0,0,0,0,0,0,2,0,0,0,0,0,0,0
depend,0,0,0,0,0,0,0,0,0,0,0,0,5,0
load,0,0,0,0,0,0,0,0,0,0,0,0,2,0
rejoice,0,0,0,0,0,0,0,0,0,0,0,0,2,0
helper,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rendezvous,0,0,0,0,0,0,2,0,0,0,0,0,0,0
procure,0,0,0,0,0,0,0,0,0,0,0,0,2,0
conveyance,0,0,0,0,0,0,5,0,0,0,0,0,0,0
adduce,0,0,0,0,0,0,0,0,0,0,0,0,1,0
organize,0,0,0,0,0,0,0,0,0,0,0,0,2,0
main,2,0,0,0,0,0,0,0,0,0,0,0,0,0
destination,0,0,0,0,0,0,3,0,0,0,0,0,0,0
skilfully,0,0,2,0,0,0,0,0,0,0,0,0,0,0
appoint,0,0,0,0,0,0,0,0,0,0,0,0,1,0
slave,0,0,0,0,0,0,2,0,0,0,0,0,0,0
discipline,0,0,0,0,0,0,2,0,0,0,0,0,0,0
execution,0,0,0,0,0,0,2,0,0,0,0,0,0,0
pale,4,0,0,0,0,0,0,0,0,0,0,0,0,0
carpenter,0,0,0,0,0,0,3,0,0,0,0,0,0,0
method,0,0,0,0,0,0,1,0,0,0,0,0,0,0
horseback,0,0,0,0,0,0,4,0,0,0,0,0,0,0
furnish,0,0,0,0,0,0,0,0,0,0,0,0,2,0
cart,0,0,0,0,0,0,2,0,0,0,0,0,0,0
tilt,0,0,0,0,0,0,2,0,0,0,0,0,0,0
spoke,0,0,0,0,0,0,1,0,0,0,0,0,0,0
felloe,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tire,0,0,0,0,0,0,1,0,0,0,0,0,0,0
disc,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hinder,1,0,0,0,0,0,0,0,0,0,0,0,1,0
rude,2,0,0,0,0,0,0,0,0,0,0,0,0,0
mechanical,2,0,0,0,0,0,0,0,0,0,0,0,0,0
contrivance,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pole,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yoke,0,0,0,0,0,0,2,0,0,0,0,0,4,0
couple,0,0,0,0,0,0,4,0,0,0,0,0,0,0
draw,0,0,0,0,0,0,0,0,0,0,0,0,11,0
neck,0,0,0,0,0,0,3,0,0,0,0,0,0,0
nape,0,0,0,0,0,0,1,0,0,0,0,0,0,0
collar,0,0,0,0,0,0,1,0,0,0,0,0,0,0
peg,0,0,0,0,0,0,1,0,0,0,0,0,0,0
skill,0,0,0,0,0,0,6,0,0,0,0,0,0,0
narrow,7,0,0,0,0,0,0,0,0,0,0,0,0,0
shaky,1,0,0,0,0,0,0,0,0,0,0,0,0,0
team,0,0,0,0,0,0,11,0,0,0,0,0,0,0
goad,0,0,0,0,0,0,4,0,0,0,0,0,1,0
apprenticeship,0,0,0,0,0,0,1,0,0,0,0,0,0,0
competency,0,0,0,0,0,0,1,0,0,0,0,0,0,0
role,0,0,0,0,0,0,1,0,0,0,0,0,0,0
conductor,0,0,0,0,0,0,1,0,0,0,0,0,0,0
assign,0,0,0,0,0,0,0,0,0,0,0,0,1,0
construction,0,0,0,0,0,0,1,0,0,0,0,0,0,0
compartment,0,0,0,0,0,0,5,0,0,0,0,0,0,0
partition,0,0,0,0,0,0,1,0,0,0,0,0,0,0
luggage,0,0,0,0,0,0,6,0,0,0,0,0,0,0
portable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
kitchen,0,0,0,0,0,0,1,0,0,0,0,0,0,0
convert,0,0,0,0,0,0,0,0,0,0,0,0,3,0
toilet,0,0,0,0,0,0,1,0,0,0,0,0,0,0
couch,0,0,0,0,0,0,1,0,0,0,0,0,0,0
leather,0,0,0,0,0,0,3,0,0,0,0,0,0,0
curtain,0,0,0,0,0,0,6,0,0,0,0,0,0,0
apartment,0,0,0,0,0,0,1,0,0,0,0,0,0,0
protect,0,0,0,0,0,0,0,0,0,0,0,0,3,0
occupant,0,0,0,0,0,0,2,0,0,0,0,0,0,0
chilliness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
violent,4,0,0,0,0,0,0,0,0,0,0,0,0,0
rain,0,0,0,0,0,0,18,0,0,0,0,0,1,0
tent,0,0,0,0,0,0,16,0,0,0,0,0,0,0
resting,0,0,0,0,0,0,1,0,0,0,0,0,0,0
caravan,0,0,0,0,0,0,4,0,0,0,0,0,0,0
camp,0,0,0,0,0,0,17,0,0,0,0,0,14,0
cosy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
provide,0,0,0,0,0,0,0,0,0,0,0,0,2,0
equitation,0,0,0,0,0,0,1,0,0,0,0,0,0,0
baggage,0,0,0,0,0,0,1,0,0,0,0,0,0,0
escort,0,0,0,0,0,0,1,0,0,0,0,0,1,0
outstrip,0,0,0,0,0,0,0,0,0,0,0,0,1,0
invite,0,0,0,0,0,0,0,0,0,0,0,0,2,0
visitor,0,0,0,0,0,0,3,0,0,0,0,0,0,0
amazed,2,0,0,0,0,0,0,0,0,0,0,0,0,0
fitting,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hanging,0,0,0,0,0,0,1,0,0,0,0,0,0,0
polished,1,0,0,0,0,0,0,0,0,0,0,0,0,0
maple,0,0,0,0,0,0,1,0,0,0,0,0,0,0
upper,1,0,0,0,0,0,0,0,0,0,0,0,0,0
approbation,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hearty,2,0,0,0,0,0,0,0,0,0,0,0,0,0
costly,1,0,0,0,0,0,0,0,0,0,0,0,0,0
superfluity,0,0,0,0,0,0,1,0,0,0,0,0,0,0
inspect,0,0,0,0,0,0,0,0,0,0,0,0,1,0
department,0,0,0,0,0,0,2,0,0,0,0,0,0,0
