word,ADJ,ADP,ADV,AUX,DET,NOUN,NUM,PRON,PUNCT,SCONJ,VERB,X
section,0,0,0,0,0,2,0,0,0,0,0,0
firstly,0,0,1,0,0,0,0,0,0,0,0,0
originate,0,0,0,0,0,0,0,0,0,0,2,0
sphere,0,0,0,0,0,12,0,0,0,0,0,0
secondly,0,0,1,0,0,0,0,0,0,0,0,0
emigration,0,0,0,0,0,4,0,0,0,0,0,0
inheritance,0,0,0,0,0,4,0,0,0,0,0,0
wedge,0,0,0,0,0,1,0,0,0,0,0,0
politically,0,0,7,0,0,0,0,0,0,0,0,0
conqueror,0,0,0,0,0,9,0,0,0,0,0,0
infiltrate,0,0,0,0,0,0,0,0,0,0,1,0
petty,2,0,0,0,0,0,0,0,0,0,0,0
owe,0,0,0,0,0,0,0,0,0,0,8,0
nominal,2,0,0,0,0,0,0,0,0,0,0,0
allegiance,0,0,0,0,0,2,0,0,0,0,0,0
migratory,1,0,0,0,0,0,0,0,0,0,0,0
foreign,37,0,0,0,0,1,0,0,0,0,0,0
merchandise,0,0,0,0,0,1,0,0,0,0,0,0
invade,0,0,0,0,0,0,0,0,0,0,8,0
westward,0,0,1,0,0,0,0,0,0,0,0,0
parallel,2,0,0,0,0,1,0,0,0,0,0,0
systematically,0,0,4,0,0,0,0,0,0,0,0,0
attack,0,0,0,0,0,10,0,0,0,0,9,0
overcome,0,0,0,0,0,0,0,0,0,0,1,0
stay,0,0,0,0,0,0,0,0,0,0,2,0
reinforce,0,0,0,0,0,0,0,0,0,0,1,0
auxiliary,0,0,0,0,0,3,0,0,0,0,0,0
recruit,0,0,0,0,0,0,0,0,0,0,5,0
victim,0,0,0,0,0,3,0,0,0,0,0,0
proceed,0,0,0,0,0,0,0,0,0,0,4,0
repeat,0,0,0,0,0,0,0,0,0,0,3,0
halt,0,0,0,0,0,0,0,0,0,0,2,0
alter,0,0,0,0,0,0,0,0,0,0,2,0
action,0,0,0,0,0,25,0,0,0,0,0,0
retain,0,0,0,0,0,0,0,0,0,0,12,0
provenance,0,0,0,0,0,2,0,0,0,0,0,0
search,0,0,0,0,0,7,0,0,0,0,1,0
kola,0,0,0,0,0,7,0,0,0,0,0,0
nut,0,0,0,0,0,6,0,0,0,0,0,0
populate,0,0,0,0,0,0,0,0,0,0,5,0
implication,0,0,0,0,0,4,0,0,0,0,0,0
ambitious,2,0,0,0,0,0,0,0,0,0,0,0
chief,6,0,0,0,0,42,0,0,0,0,0,0
maximum,1,0,0,0,0,0,0,0,0,0,0,0
exploitation,0,0,0,0,0,6,0,0,0,0,0,0
astride,0,2,0,0,0,0,0,0,0,0,0,0
appreciate,0,0,0,0,0,0,0,0,0,0,2,0
hitherto,0,0,8,0,0,0,0,0,0,0,0,0
thickly,0,0,1,0,0,0,0,0,0,0,0,0
populated,7,0,0,0,0,0,0,0,0,0,0,0
mobilization,0,0,0,0,0,1,0,0,0,0,0,0
apply,0,0,0,0,0,0,0,0,0,0,5,0
akan,6,0,0,0,0,0,0,0,0,0,0,0
size,0,0,0,0,0,6,0,0,0,0,0,0
employ,0,0,0,0,0,0,0,0,0,0,11,0
warrior,0,0,0,0,0,4,0,0,0,0,0,0
guard,0,0,0,0,0,1,0,0,0,0,1,0
necessary,5,0,0,0,0,0,0,0,0,0,0,0
contingent,0,0,0,0,0,3,0,0,0,0,0,0
tension,0,0,0,0,0,20,0,0,0,0,0,0
erupt,0,0,0,0,0,0,0,0,0,0,6,0
strategic,10,0,0,0,0,0,0,0,0,0,0,0
point,0,0,0,0,0,15,0,0,0,0,2,0
run,0,0,0,0,0,1,0,0,0,0,15,0
interesting,2,0,0,0,0,0,0,0,0,0,0,0
initiative,0,0,0,0,0,7,0,0,0,0,0,0
creation,0,0,0,0,0,6,0,0,0,0,0,0
inspire,0,0,0,0,0,0,0,0,0,0,5,0
worsening,0,0,0,0,0,1,0,0,0,0,0,0
competitive,5,0,0,0,0,0,0,0,0,0,0,0
position,0,0,0,0,0,14,0,0,0,0,1,0
near,5,7,1,0,0,0,0,0,0,0,0,0
monopoly,0,0,0,0,0,17,0,0,0,0,0,0
rise,0,0,0,0,0,9,0,0,0,0,13,0
pan,3,0,0,0,0,1,0,0,0,0,0,0
try,0,0,0,0,0,0,0,0,0,0,17,0
combat,0,0,0,0,0,0,0,0,0,0,3,0
forestland,0,0,0,0,0,2,0,0,0,0,0,0
barren,1,0,0,0,0,0,0,0,0,0,0,0
withstand,0,0,0,0,0,0,0,0,0,0,4,0
easterly,3,0,0,0,0,0,0,0,0,0,0,0
zone,0,0,0,0,0,11,0,0,0,0,0,0
era,0,0,0,0,0,8,0,0,0,0,0,0
immigrant,0,0,0,0,0,3,0,0,0,0,0,0
merge,0,0,0,0,0,0,0,0,0,0,4,0
autochthonous,2,0,0,0,0,0,0,0,0,0,0,0
inhabitant,0,0,0,0,0,13,0,0,0,0,0,0
subsequently,0,0,22,0,0,0,0,0,0,0,0,0
badge,0,0,0,0,0,1,0,0,0,0,0,0
royalty,0,0,0,0,0,2,0,0,0,0,0,0
process,0,0,0,0,0,15,0,0,0,0,1,0
invader,0,0,0,0,0,8,0,0,0,0,0,0
builder,0,0,0,0,0,2,0,0,0,0,0,0
corpus,0,0,0,0,0,2,0,0,0,0,0,0
legend,0,0,0,0,0,6,0,0,0,0,0,0
character,0,0,0,0,0,1,0,0,0,0,0,0
sāsānian,1,0,0,0,0,0,0,0,0,0,0,0
southwestward,0,0,2,0,0,0,0,0,0,0,0,0
southeasternmost,1,0,0,0,0,0,0,0,0,0,0,0
tip,0,0,0,0,0,1,0,0,0,0,0,0
subjugate,0,0,0,0,0,0,0,0,0,0,2,0
colouring,0,0,0,0,0,1,0,0,0,0,0,0
assess,0,0,0,0,0,0,0,0,0,0,2,0
historicity,0,0,0,0,0,1,0,0,0,0,0,0
colour,0,0,0,0,0,0,0,0,0,0,1,0
folklore,0,0,0,0,0,1,0,0,0,0,0,0
incoming,1,0,0,0,0,0,0,0,0,0,0,0
high,44,0,1,0,0,0,0,0,0,0,0,0
sophistication,0,0,0,0,0,1,0,0,0,0,0,0
show,0,0,0,0,0,0,0,0,0,0,11,0
engage,0,0,0,0,0,0,0,0,0,0,14,0
terra,0,0,0,0,0,7,0,0,0,0,0,0
cotta,0,0,0,0,0,7,0,0,0,0,0,0
sculpture,0,0,0,0,0,5,0,0,0,0,0,0
associate,0,0,0,0,0,5,0,0,0,0,10,0
precursor,0,0,0,0,0,1,0,0,0,0,0,0
southwestern,7,0,0,0,0,0,0,0,0,0,0,0
bronze,0,0,0,0,0,11,0,0,0,0,0,0
brass,0,0,0,0,0,2,0,0,0,0,0,0
naturalism,0,0,0,0,0,3,0,0,0,0,0,0
metallurgical,1,0,0,0,0,0,0,0,0,0,0,0
skill,0,0,0,0,0,5,0,0,0,0,0,0
cast,0,0,0,0,0,0,0,0,0,0,3,0
wax,0,0,0,0,0,2,0,0,0,0,0,0
assert,0,0,0,0,0,0,0,0,0,0,10,0
yoruba,10,0,0,0,0,0,0,0,0,0,0,0
type,0,0,0,0,0,5,0,0,0,0,0,0
contradict,0,0,0,0,0,0,0,0,0,0,2,0
departure,0,0,0,0,0,4,0,0,0,0,0,0
probability,0,0,0,0,0,2,0,0,0,0,0,0
weld,0,0,0,0,0,0,0,0,0,0,2,0
suited,1,0,0,0,0,0,0,0,0,0,0,0
deployment,0,0,0,0,0,2,0,0,0,0,0,0
effectiveness,0,0,0,0,0,1,0,0,0,0,0,0
decrease,0,0,0,0,0,1,0,0,0,0,3,0
residual,1,0,0,0,0,0,0,0,0,0,0,0
symbol,0,0,0,0,0,3,0,0,0,0,0,0
aristocratic,1,0,0,0,0,0,0,0,0,0,0,0
craft,0,0,0,0,0,2,0,0,0,0,0,0
specialization,0,0,0,0,0,1,0,0,0,0,0,0
highly,0,0,7,0,0,0,0,0,0,0,0,0
distinctive,3,0,0,0,0,0,0,0,0,0,0,0
style,0,0,0,0,0,9,0,0,0,0,1,0
recent,4,0,0,0,0,0,0,0,0,0,0,0
thinking,0,0,0,0,0,1,0,0,0,0,0,0
flourishing,1,0,0,0,0,0,0,0,0,0,0,0
commerce,0,0,0,0,0,12,0,0,0,0,0,0
purely,0,0,2,0,0,0,0,0,0,0,0,0
hardly,0,0,8,0,0,0,0,0,0,0,0,0
bead,0,0,0,0,0,5,0,0,0,0,0,0
clearly,0,0,6,0,0,0,0,0,0,0,0,0
hinterland,0,0,0,0,0,18,0,0,0,0,0,0
appreciable,5,0,0,0,0,0,0,0,0,0,0,0
mark,0,0,0,0,0,0,0,0,0,0,8,0
epoch,0,0,0,0,0,1,0,0,0,0,0,0
pioneer,0,0,0,0,0,3,0,0,0,0,2,0
national,24,0,0,0,0,1,0,0,0,0,0,0
purpose,0,0,0,0,0,13,0,0,0,0,0,0
embark,0,0,0,0,0,0,0,0,0,0,10,0
oceanic,4,0,0,0,0,0,0,0,0,0,0,0
goal,0,0,0,0,0,7,0,0,0,0,0,0
circumnavigate,0,0,0,0,0,0,0,0,0,0,2,0
hope,0,0,0,0,0,2,0,0,0,0,7,0
thing,0,0,0,0,0,7,0,0,0,0,0,0
christian,17,0,0,0,0,0,0,0,0,0,0,0
colonization,0,0,0,0,0,3,0,0,0,0,0,0
momentous,1,0,0,0,0,0,0,0,0,0,0,0
discovery,0,0,0,0,0,5,0,0,0,0,0,0
captain,0,0,0,0,0,4,0,0,0,0,0,0
plentiful,1,0,0,0,0,0,0,0,0,0,0,0
standard,1,0,0,0,0,5,0,0,0,0,0,0
obtainable,2,0,0,0,0,0,0,0,0,0,0,0
completion,0,0,0,0,0,3,0,0,0,0,0,0
crown,0,0,0,0,0,4,0,0,0,0,0,0
step,0,0,0,0,0,5,0,0,0,0,4,0
exclude,0,0,0,0,0,0,0,0,0,0,6,0
naturally,0,0,8,0,0,0,0,0,0,0,0,0
nation,0,0,0,0,0,19,0,0,0,0,0,0
overseas,14,0,1,0,0,0,0,0,0,0,0,0
extended,2,0,0,0,0,0,0,0,0,0,0,0
element,0,0,0,0,0,12,0,0,0,0,0,0
embrace,0,0,0,0,0,0,0,0,0,0,4,0
littoral,1,0,0,0,0,0,0,0,0,0,0,0
regard,0,0,0,0,0,0,0,0,0,0,6,0
prize,0,0,0,0,0,2,0,0,0,0,0,0
restrict,0,0,0,0,0,0,0,0,0,0,5,0
strengthen,0,0,0,0,0,0,0,0,0,0,4,0
unduly,0,0,1,0,0,0,0,0,0,0,0,0
strain,0,0,0,0,0,3,0,0,0,0,3,0
limited,7,0,0,0,0,0,0,0,0,0,0,0
territorial,6,0,0,0,0,0,0,0,0,0,0,0
administrative,13,0,0,0,0,0,0,0,0,0,0,0
commitment,0,0,0,0,0,3,0,0,0,0,0,0
minimum,1,0,0,0,0,2,0,0,0,0,0,0
benefit,0,0,0,0,0,4,0,0,0,0,3,0
virtually,0,0,13,0,0,0,0,0,0,0,0,0
endeavour,0,0,0,0,0,0,0,0,0,0,3,0
positive,4,0,0,0,0,0,0,0,0,0,0,0
presence,0,0,0,0,0,17,0,0,0,0,0,0
mainland,0,0,0,0,0,8,0,0,0,0,0,0
fort,0,0,0,0,0,43,0,0,0,0,0,0
shore,0,0,0,0,0,5,0,0,0,0,0,0
lease,0,0,0,0,0,0,0,0,0,0,4,0
supplement,0,0,0,0,0,0,0,0,0,0,3,0
construction,0,0,0,0,0,5,0,0,0,0,0,0
garrison,0,0,0,0,0,2,0,0,0,0,0,0
ensure,0,0,0,0,0,0,0,0,0,0,12,0
sell,0,0,0,0,0,0,0,0,0,0,19,0
lasting,2,0,0,0,0,0,0,0,0,0,0,0
average,4,0,0,0,0,0,0,0,0,0,3,0
ounce,0,0,0,0,0,2,0,0,0,0,0,0
kilogram,0,0,0,0,0,1,0,0,0,0,0,0
sizable,5,0,0,0,0,0,0,0,0,0,0,0
proportion,0,0,0,0,0,10,0,0,0,0,0,0
production,0,0,0,0,0,19,0,0,0,0,0,0
problem,0,0,0,0,0,41,0,0,0,0,0,0
manufacturing,0,0,0,0,0,2,0,0,0,0,0,0
raw,6,0,0,0,0,0,0,0,0,0,0,0
item,0,0,0,0,0,5,0,0,0,0,0,0
demand,0,0,0,0,0,30,0,0,0,0,8,0
purchase,0,0,0,0,0,3,0,0,0,0,4,0
competition,0,0,0,0,0,11,0,0,0,0,0,0
requirement,0,0,0,0,0,1,0,0,0,0,0,0
customer,0,0,0,0,0,2,0,0,0,0,0,0
prime,22,0,0,0,0,1,0,0,0,0,0,0
protectorate,1,0,0,0,0,31,0,0,0,0,0,0
policy,0,0,0,0,0,50,0,0,0,0,0,0
successful,16,0,0,0,0,0,0,0,0,0,0,0
conduct,0,0,0,0,0,2,0,0,0,0,8,0
tropical,15,0,0,0,0,0,0,0,0,0,0,0
sugar,0,0,0,0,0,3,0,0,0,0,0,0
particular,14,0,0,0,0,0,0,0,0,0,0,0
abortive,4,0,0,0,0,0,0,0,0,0,0,0
intercept,0,0,0,0,0,0,0,0,0,0,6,0
settler,0,0,0,0,0,14,0,0,0,0,0,0
interior,4,0,0,0,0,15,0,0,0,0,0,0
creek,0,0,0,0,0,1,0,0,0,0,0,0
informal,3,0,0,0,0,0,0,0,0,0,0,0
settlement,0,0,0,0,0,30,0,0,0,0,0,0
marry,0,0,0,0,0,0,0,0,0,0,5,0
escape,0,0,0,0,0,0,0,0,0,0,4,0
formal,17,0,0,0,0,0,0,0,0,0,0,0
irrespective,0,0,1,0,0,0,0,0,0,0,0,0
nationality,0,0,0,0,0,2,0,0,0,0,0,0
involvement,0,0,0,0,0,6,0,0,0,0,0,0
effect,0,0,0,0,0,16,0,0,0,0,0,0
course,0,0,0,0,0,5,0,0,0,0,0,0
consistently,0,0,5,0,0,0,0,0,0,0,0,0
involve,0,0,0,0,0,0,0,0,0,0,21,0
outside,4,8,1,0,0,1,0,0,0,0,0,0
interested,4,0,0,0,0,0,0,0,0,0,0,0
opportunity,0,0,0,0,0,14,0,0,0,0,0,0
acquaintance,0,0,0,0,0,1,0,0,0,0,0,0
pidgin,0,0,0,0,0,1,0,0,0,0,0,0
lingua,0,0,0,0,0,0,0,0,0,0,0,1
franca,0,0,0,0,0,0,0,0,0,0,0,1
farmer,0,0,0,0,0,16,0,0,0,0,0,0
introduce,0,0,0,0,0,0,0,0,0,0,14,0
crop,0,0,0,0,0,19,0,0,0,0,0,0
fruit,0,0,0,0,0,5,0,0,0,0,0,0
usually,0,0,13,0,0,0,0,0,0,0,0,0
cultigen,0,0,0,0,0,1,0,0,0,0,0,0
corn,0,0,0,0,0,2,0,0,0,0,0,0
maize,0,0,0,0,0,2,0,0,0,0,0,0
millet,0,0,0,0,0,5,0,0,0,0,0,0
cassava,0,0,0,0,0,1,0,0,0,0,0,0
yam,0,0,0,0,0,2,0,0,0,0,0,0
condition,0,0,0,0,0,12,0,0,0,0,0,0
maritime,4,0,0,0,0,0,0,0,0,0,0,0
intercourse,0,0,0,0,0,1,0,0,0,0,0,0
significance,0,0,0,0,0,6,0,0,0,0,0,0
dealing,0,0,0,0,0,4,0,0,0,0,0,0
prevent,0,0,0,0,0,0,0,0,0,0,7,0
require,0,0,0,0,0,0,0,0,0,0,13,0
entrepôt,0,0,0,0,0,4,0,0,0,0,0,0
subvert,0,0,0,0,0,0,0,0,0,0,1,0
sovereignty,0,0,0,0,0,5,0,0,0,0,0,0
real,8,0,0,0,0,0,0,0,0,0,0,0
jurisdiction,0,0,0,0,0,8,0,0,0,0,0,0
mulatto,0,0,0,0,0,1,0,0,0,0,0,0
beneath,0,1,0,0,0,0,0,0,0,0,0,0
difficulty,0,0,0,0,0,10,0,0,0,0,0,0
tropic,0,0,0,0,0,3,0,0,0,0,0,0
exert,0,0,0,0,0,0,0,0,0,0,6,0
ally,0,0,0,0,0,5,0,0,0,0,4,0
cede,0,0,0,0,0,0,0,0,0,0,7,0
confidence,0,0,0,0,0,3,0,0,0,0,0,0
refuse,0,0,0,0,0,0,0,0,0,0,8,0
defend,0,0,0,0,0,0,0,0,0,0,4,0
happen,0,0,0,0,0,0,0,0,0,0,2,0
prepared,2,0,0,0,0,0,0,0,0,0,0,0
welcome,0,0,0,0,0,0,0,0,0,0,8,0
dependence,0,0,0,0,0,1,0,0,0,0,0,0
effectively,0,0,9,0,0,0,0,0,0,0,0,0
break,0,0,0,0,0,1,0,0,0,0,18,0
distributor,0,0,0,0,0,1,0,0,0,0,0,0
northwestern,3,0,0,0,0,0,0,0,0,0,0,0
asian,1,0,0,0,0,0,0,0,0,0,0,0
revolt,0,0,0,0,0,9,0,0,0,0,3,0
spanish,19,0,0,0,0,0,0,0,0,0,0,0
punish,0,0,0,0,0,0,0,0,0,0,1,0
dutch,30,0,0,0,0,0,0,0,0,0,0,0
iberian,2,0,0,0,0,0,0,0,0,0,0,0
port,0,0,0,0,0,20,0,0,0,0,0,0
venture,0,0,0,0,0,2,0,0,0,0,2,0
target,0,0,0,0,0,7,0,0,0,0,1,0
aggression,0,0,0,0,0,1,0,0,0,0,0,0
assertion,0,0,0,0,0,1,0,0,0,0,0,0
naval,19,0,0,0,0,0,0,0,0,0,0,0
supplier,0,0,0,0,0,3,0,0,0,0,0,0
marketing,0,0,0,0,0,2,0,0,0,0,0,0
cheap,7,0,0,0,0,0,0,0,0,0,0,0
quantity,0,0,0,0,0,5,0,0,0,0,0,0
meagre,2,0,0,0,0,0,0,0,0,0,0,0
dependent,11,0,0,0,0,0,0,0,0,0,0,0
shortage,0,0,0,0,0,3,0,0,0,0,0,0
commence,0,0,0,0,0,0,0,0,0,0,1,0
scale,0,0,0,0,0,14,0,0,0,0,0,0
contract,0,0,0,0,0,3,0,0,0,0,1,0
ultimate,3,0,0,0,0,0,0,0,0,0,0,0
get,0,0,0,0,0,0,0,0,0,0,4,0
planter,0,0,0,0,0,7,0,0,0,0,0,0
abandon,0,0,0,0,0,0,0,0,0,0,10,0
scene,0,0,0,0,0,3,0,0,0,0,0,0
annual,6,0,0,0,0,0,0,0,0,0,0,0
business,0,0,0,0,0,13,0,0,0,0,0,0
compare,0,0,0,0,0,0,0,0,0,0,11,0
cease,0,0,0,0,0,4,0,0,0,0,4,0
receive,0,0,0,0,0,0,0,0,0,0,19,0
rapidly,0,0,13,0,0,0,0,0,0,0,0,0
wake,0,0,0,0,0,3,0,0,0,0,0,0
defeat,0,0,0,0,0,3,0,0,0,0,22,0
english,12,0,0,0,0,0,0,0,0,0,0,0
colonist,0,0,0,0,0,4,0,0,0,0,0,0
soil,0,0,0,0,0,3,0,0,0,0,0,0
restriction,0,0,0,0,0,3,0,0,0,0,0,0
imperative,1,0,0,0,0,0,0,0,0,0,0,0
company,0,0,0,0,0,46,0,0,0,0,0,0
nearly,0,0,14,0,0,0,0,0,0,0,0,0
recover,0,0,0,0,0,0,0,0,0,0,3,0
equator,0,0,0,0,0,2,0,0,0,0,0,0
remainder,0,0,0,0,0,3,0,0,0,0,0,0
ship,0,0,0,0,0,17,0,0,0,0,0,0
primary,7,0,0,0,0,1,0,0,0,0,0,0
waging,0,0,0,0,0,1,0,0,0,0,0,0
warfare,0,0,0,0,0,4,0,0,0,0,0,0
arouse,0,0,0,0,0,0,0,0,0,0,2,0
soon,0,0,26,0,0,0,0,0,0,0,0,0
private,13,0,0,0,0,1,0,0,0,0,0,0
resentful,2,0,0,0,0,0,0,0,0,0,0,0
decide,0,0,0,0,0,0,0,0,0,0,10,0
matter,0,0,0,0,0,10,0,0,0,0,0,0
grant,0,0,0,0,0,3,0,0,0,0,18,0
warship,0,0,0,0,0,2,0,0,0,0,0,0
respective,3,0,0,0,0,0,0,0,0,0,0,0
navy,0,0,0,0,0,11,0,0,0,0,0,0
succession,0,0,0,0,0,5,0,0,0,0,0,0
battle,0,0,0,0,0,7,0,0,0,0,1,0
away,0,1,10,0,0,0,0,0,0,0,0,0
deny,0,0,0,0,0,0,0,0,0,0,8,0
constantly,0,0,1,0,0,0,0,0,0,0,0,0
constant,4,0,0,0,0,0,0,0,0,0,0,0
partition,0,0,0,0,0,4,0,0,0,0,3,0
hold,0,0,0,0,0,3,0,0,0,0,80,0
anglo,5,0,0,0,0,0,0,0,0,0,0,0
aim,0,0,0,0,0,2,0,0,0,0,2,0
master,0,0,0,0,0,4,0,0,0,0,0,0
operate,0,0,0,0,0,0,0,0,0,0,16,0
compensation,0,0,0,0,0,2,0,0,0,0,0,0
gum,0,0,0,0,0,8,0,0,0,0,0,0
hide,0,0,0,0,0,4,0,0,0,0,0,0
upriver,0,0,2,0,0,0,0,0,0,0,0,0
permanence,0,0,0,0,0,1,0,0,0,0,0,0
resistance,0,0,0,0,0,12,0,0,0,0,0,0
mainly,0,0,7,0,0,0,0,0,0,0,0,0
invariably,0,0,3,0,0,0,0,0,0,0,0,0
occupy,0,0,0,0,0,0,0,0,0,0,16,0
consolidate,0,0,0,0,0,0,0,0,0,0,7,0
byname,0,0,0,0,0,1,0,0,0,0,0,0
carry,0,0,0,0,0,0,0,0,0,0,10,0
attain,0,0,0,0,0,0,0,0,0,0,5,0
deplete,0,0,0,0,0,0,0,0,0,0,1,0
govern,0,0,0,0,0,0,0,0,0,0,11,0
board,0,0,0,0,0,1,0,0,0,0,0,0
financial,10,0,0,0,0,0,0,0,0,0,0,0
assembly,0,0,0,0,0,18,0,0,0,0,0,0
sufficient,7,0,0,0,0,0,0,0,0,0,0,0
finance,0,0,0,0,0,3,0,0,0,0,3,0
operation,0,0,0,0,0,8,0,0,0,0,0,0
equipped,1,0,0,0,0,0,0,0,0,0,0,0
booty,0,0,0,0,0,1,0,0,0,0,0,0
capture,0,0,0,0,0,3,0,0,0,0,16,0
seaman,0,0,0,0,0,1,0,0,0,0,0,0
treasure,0,0,0,0,0,1,0,0,0,0,0,0
fleet,0,0,0,0,0,2,0,0,0,0,0,0
administration,0,0,0,0,0,81,0,0,0,0,0,0
capitulate,0,0,0,0,0,0,0,0,0,0,1,0
rename,0,0,0,0,0,0,0,0,0,0,12,0
combination,0,0,0,0,0,3,0,0,0,0,0,0
low,17,0,0,0,0,0,0,0,0,0,0,0
immigration,0,0,0,0,0,4,0,0,0,0,0,0
autocratic,3,0,0,0,0,0,0,0,0,0,0,0
damage,0,0,0,0,0,0,0,0,0,0,5,0
ability,0,0,0,0,0,5,0,0,0,0,0,0
counterpart,0,0,0,0,0,1,0,0,0,0,0,0
dissolve,0,0,0,0,0,0,0,0,0,0,10,0
creep,0,0,0,0,0,0,0,0,0,0,1,0
interrupt,0,0,0,0,0,0,0,0,0,0,1,0
imperial,4,0,0,0,0,0,0,0,0,0,0,0
ambition,0,0,0,0,0,3,0,0,0,0,0,0
opinion,0,0,0,0,0,3,0,0,0,0,0,0
particularly,0,0,18,0,0,0,0,0,0,0,0,0
loss,0,0,0,0,0,10,0,0,0,0,0,0
view,0,0,0,0,0,10,0,0,0,0,6,0
host,0,0,0,0,0,4,0,0,0,0,0,0
cover,0,0,0,0,0,1,0,0,0,0,3,0
supremacy,0,0,0,0,0,3,0,0,0,0,0,0
intensive,2,0,0,0,0,0,0,0,0,0,0,0
headquarters,0,0,0,0,0,2,0,0,0,0,0,0
castle,0,0,0,0,0,1,0,0,0,0,0,0
permanent,4,0,0,0,0,0,0,0,0,0,0,0
swedish,2,0,0,0,0,0,0,0,0,0,0,0
german,26,0,0,0,0,0,0,0,0,0,0,0
article,0,0,0,0,0,2,0,0,0,0,0,0
steadily,0,0,4,0,0,0,0,0,0,0,0,0
reason,0,0,0,0,0,7,0,0,0,0,0,0
simply,0,0,9,0,0,0,0,0,0,0,0,0
displace,0,0,0,0,0,0,0,0,0,0,8,0
adapt,0,0,0,0,0,0,0,0,0,0,3,0
corporation,0,0,0,0,0,4,0,0,0,0,0,0
responsibility,0,0,0,0,0,7,0,0,0,0,0,0
reward,0,0,0,0,0,1,0,0,0,0,1,0
essential,5,0,0,0,0,0,0,0,0,0,0,0
rivalry,0,0,0,0,0,13,0,0,0,0,0,0
intensity,0,0,0,0,0,3,0,0,0,0,0,0
expensive,2,0,0,0,0,0,0,0,0,0,0,0
breakthrough,0,0,0,0,0,1,0,0,0,0,0,0
widening,0,0,0,0,0,3,0,0,0,0,0,0
prepare,0,0,0,0,0,0,0,0,0,0,7,0
cumbersome,1,0,0,0,0,0,0,0,0,0,0,0
lock,0,0,0,0,0,0,0,0,0,0,1,0
tie,0,0,0,0,0,12,0,0,0,0,2,0
installation,0,0,0,0,0,2,0,0,0,0,0,0
wish,0,0,0,0,0,1,0,0,0,0,3,0
protect,0,0,0,0,0,0,0,0,0,0,10,0
back,0,0,0,0,0,0,0,0,0,0,4,0
revolutionary,5,0,0,0,0,0,0,0,0,0,0,0
old,27,0,0,0,0,0,0,0,0,0,0,0
breakdown,0,0,0,0,0,4,0,0,0,0,0,0
excite,0,0,0,0,0,0,0,0,0,0,1,0
treacherous,1,0,0,0,0,0,0,0,0,0,0,0
navigation,0,0,0,0,0,7,0,0,0,0,0,0
thick,1,0,0,0,0,0,0,0,0,0,0,0
scanty,1,0,0,0,0,0,0,0,0,0,0,0
warrant,0,0,0,0,0,0,0,0,0,0,1,0
frequent,0,0,0,0,0,0,0,0,0,0,1,0
bitterly,0,0,1,0,0,0,0,0,0,0,0,0
dense,5,0,0,0,0,0,0,0,0,0,0,0
sailing,0,0,0,0,0,2,0,0,0,0,0,0
return,0,0,0,0,0,19,0,0,0,0,26,0
staple,2,0,0,0,0,5,0,0,0,0,0,0
provision,0,0,0,0,0,2,0,0,0,0,1,0
voyage,0,0,0,0,0,1,0,0,0,0,0,0
metalware,0,0,0,0,0,1,0,0,0,0,0,0
gun,0,0,0,0,0,13,0,0,0,0,0,0
ammunition,0,0,0,0,0,5,0,0,0,0,0,0
indian,1,0,0,0,0,0,0,0,0,0,0,0
boom,0,0,0,0,0,1,0,0,0,0,1,0
involved,1,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,6,0,0,0,0,2,0
insist,0,0,0,0,0,0,0,0,0,0,1,0
typically,0,0,2,0,0,0,0,0,0,0,0,0
partnership,0,0,0,0,0,3,0,0,0,0,0,0
acknowledge,0,0,0,0,0,0,0,0,0,0,3,0
fee,0,0,0,0,0,1,0,0,0,0,0,0
duty,0,0,0,0,0,6,0,0,0,0,0,0
eve,0,0,0,0,0,1,0,0,0,0,0,0
entry,0,0,0,0,0,2,0,0,0,0,0,0
quarter,0,0,0,0,0,4,0,0,0,0,0,0
total,11,0,0,0,0,4,0,0,0,0,1,0
estimate,0,0,0,0,0,6,0,0,0,0,8,0
vastly,0,0,1,0,0,0,0,0,0,0,0,0
measure,0,0,0,0,0,16,0,0,0,0,2,0
outlaw,0,0,0,0,0,0,0,0,0,0,6,0
significantly,0,0,3,0,0,0,0,0,0,0,0,0
peak,0,0,0,0,0,5,0,0,0,0,0,0
competitor,0,0,0,0,0,3,0,0,0,0,0,0
fifth,1,0,0,0,0,4,0,0,0,0,0,0
danish,3,0,0,0,0,0,0,0,0,0,0,0
blockade,0,0,0,0,0,3,0,0,0,0,0,0
napoleonic,1,0,0,0,0,0,0,0,0,0,0,0
predominance,0,0,0,0,0,1,0,0,0,0,0,0
possibly,0,0,5,0,0,0,0,0,0,0,0,0
percent,0,0,0,0,0,31,0,0,0,0,0,0
readily,0,0,3,0,0,0,0,0,0,0,0,0
ascertainable,1,0,0,0,0,0,0,0,0,0,0,0
fair,12,0,0,0,0,0,0,0,0,0,0,0
disease,0,0,0,0,0,1,0,0,0,0,0,0
maltreatment,0,0,0,0,0,1,0,0,0,0,0,0
disaster,0,0,0,0,0,3,0,0,0,0,0,0
define,0,0,0,0,0,0,0,0,0,0,6,0
chapter,0,0,0,0,0,1,0,0,0,0,0,0
stop,0,0,0,0,0,0,0,0,0,0,12,0
quick,4,0,0,0,0,0,0,0,0,0,0,0
safe,2,0,0,0,0,0,0,0,0,0,0,0
