word,ADJ,ADP,ADV,AUX,DET,NOUN,NUM,SCONJ,VERB,X
badland,0,0,0,0,0,1,0,0,0,0
accompany,0,0,0,0,0,0,0,0,5,0
talented,1,0,0,0,0,0,0,0,0,0
assistant,0,0,0,0,0,2,0,0,0,0
son,0,0,0,0,0,1,0,0,0,0
countless,1,0,0,0,0,0,0,0,0,0
thought,0,0,0,0,0,2,0,0,0,0
evolutionary,8,0,0,0,0,0,0,0,0,0
ancestry,0,0,0,0,0,5,0,0,0,0
discern,0,0,0,0,0,0,0,0,1,0
closely,0,0,34,0,0,0,0,0,0,0
ally,0,0,0,0,0,0,0,0,1,0
distant,3,0,0,0,0,0,0,0,0,0
anatomic,11,0,0,0,0,0,0,0,0,0
socketed,1,0,0,0,0,0,0,0,0,0
hole,0,0,0,0,0,3,0,0,0,0
diapsid,0,0,0,0,0,1,0,0,0,0
jaw,0,0,0,0,0,90,0,0,0,0
simultaneously,0,0,3,0,0,0,0,0,0,0
poorly,0,0,9,0,0,0,0,0,0,0
thecodontian,0,0,0,0,0,3,0,0,0,0
socket,0,0,0,0,0,16,0,0,0,0
toothed,3,0,0,0,0,0,0,0,0,0
basal,28,0,0,0,0,0,0,0,0,0
member,0,0,0,0,0,39,0,0,0,0
archosaur,0,0,0,0,0,15,0,0,0,0
rule,0,0,0,0,0,0,0,0,3,0
distinguish,0,0,0,0,0,0,0,0,17,0
candidate,0,0,0,0,0,2,0,0,0,0
particularly,0,0,14,0,0,0,0,0,0,0
appearance,0,0,0,0,0,25,0,0,0,0
impossible,3,0,0,0,0,0,0,0,0,0
pinpoint,0,0,0,0,0,0,0,0,2,0
certainty,0,0,0,0,0,2,0,0,0,0
succession,0,0,0,0,0,6,0,0,0,0
discontinuous,1,0,0,0,0,0,0,0,0,0
gap,0,0,0,0,0,6,0,0,0,0
complicate,0,0,0,0,0,0,0,0,2,0
matter,0,0,1,0,0,6,0,0,0,0
ancestral,13,0,0,0,0,0,0,0,0,0
descendant,0,0,0,0,0,9,0,0,0,0
usually,0,0,17,0,0,0,0,0,0,0
stepwise,1,0,0,0,0,0,0,0,0,0
process,0,0,0,0,0,20,0,0,3,0
currently,0,0,2,0,0,0,0,0,0,0
paleontologist,0,0,0,0,0,21,0,0,0,0
define,0,0,0,0,0,0,0,0,20,0
representative,6,0,0,0,0,3,0,0,0,0
suite,0,0,0,0,0,3,0,0,0,0
loss,0,0,0,0,0,8,0,0,0,0
prefrontal,1,0,0,0,0,0,0,0,0,0
deltopectoral,1,0,0,0,0,0,0,0,0,0
crest,0,0,0,0,0,29,0,0,2,0
humerus,0,0,0,0,0,4,0,0,0,0
joint,0,0,0,0,0,19,0,0,2,0
fourth,14,0,0,0,0,1,0,0,0,0
finger,0,0,0,0,0,46,0,0,0,0
hand,0,0,0,0,0,49,0,0,0,0
fully,0,0,8,0,0,0,0,0,0,0
cnemial,1,0,0,0,0,0,0,0,0,0
shin,0,0,0,0,0,2,0,0,0,0
tibia,0,0,0,0,0,4,0,0,0,0
modify,0,0,0,0,0,0,0,0,12,0
contemporary,1,0,0,0,0,2,0,0,0,0
improve,0,0,0,0,0,0,0,0,4,0
stance,0,0,0,0,0,11,0,0,0,0
posture,0,0,0,0,0,8,0,0,0,0
improved,3,0,0,0,0,0,0,0,0,0
gait,0,0,0,0,0,7,0,0,0,0
independent,1,0,0,0,0,0,0,0,0,0
gather,0,0,0,0,0,0,0,0,1,0
metabolic,8,0,0,0,0,0,0,0,0,0
rate,0,0,0,0,0,14,0,0,0,0
cardiovascular,2,0,0,0,0,0,0,0,0,0
nourishment,0,0,0,0,0,2,0,0,0,0
trend,0,0,0,0,0,7,0,0,0,0
individually,0,0,1,0,0,0,0,0,0,0
concert,0,0,0,0,0,1,0,0,0,0
collective,1,0,0,0,0,0,0,0,0,0
success,0,0,0,0,0,2,0,0,0,0
dominance,0,0,0,0,0,4,0,0,0,0
awareness,0,0,0,0,0,1,0,0,0,0
worker,0,0,0,0,0,2,0,0,0,0
concentrate,0,0,0,0,0,0,0,0,4,0
search,0,0,0,0,0,3,0,0,1,0
require,0,0,0,0,0,0,0,0,15,0
detailed,7,0,0,0,0,0,0,0,0,0
analysis,0,0,0,0,0,12,0,0,0,0
comparison,0,0,0,0,0,5,0,0,0,0
hypothesis,0,0,0,0,0,16,0,0,0,0
pursuit,0,0,0,0,0,2,0,0,0,0
method,0,0,0,0,0,3,0,0,0,0
adopt,0,0,0,0,0,0,0,0,3,0
emphasis,0,0,0,0,0,1,0,0,0,0
purely,0,0,1,0,0,0,0,0,0,0
descriptive,1,0,0,0,0,0,0,0,0,0
procedure,0,0,0,0,0,1,0,0,0,0
cladistic,0,0,0,0,0,1,0,0,0,0
dispense,0,0,0,0,0,0,0,0,1,0
traditional,4,0,0,0,0,0,0,0,0,0
taxonomic,3,0,0,0,0,0,0,0,0,0
hierarchy,0,0,0,0,0,1,0,0,0,0
favour,0,0,0,0,0,2,0,0,0,0
phylogenetic,4,0,0,0,0,0,0,0,0,0
tree,0,0,0,0,0,11,0,0,0,0
explicit,1,0,0,0,0,0,0,0,0,0
insight,0,0,0,0,0,2,0,0,0,0
possible,15,0,0,0,0,0,0,0,0,0
function,0,0,0,0,0,21,0,0,8,0
ceratopsian,12,0,0,0,0,29,0,0,0,0
beak,0,0,0,0,0,24,0,0,1,0
frill,0,0,0,0,0,24,0,0,0,0
nose,0,0,0,0,0,7,0,0,0,0
differently,0,0,2,0,0,0,0,0,0,0
test,0,0,0,0,0,2,0,0,3,0
phylogenetically,0,0,1,0,0,0,0,0,0,0
reject,0,0,0,0,0,0,0,0,2,0
basically,0,0,1,0,0,0,0,0,0,0
rim,0,0,0,0,0,1,0,0,0,0
charge,0,0,0,0,0,0,0,0,1,0
rhinoceros,0,0,0,0,0,2,0,0,0,0
functional,6,0,0,0,0,0,0,0,0,0
extensively,0,0,4,0,0,0,0,0,0,0
use,0,0,0,0,0,5,0,0,2,0
analogous,2,0,0,0,0,0,0,0,0,0
trait,0,0,0,0,0,4,0,0,0,0
mechanical,2,0,0,0,0,0,0,0,0,0
theoretical,1,0,0,0,0,0,0,0,0,0
visualize,0,0,0,0,0,0,0,0,2,0
aspect,0,0,0,0,0,8,0,0,0,0
normal,10,0,0,0,0,0,0,0,0,0
walking,0,0,0,0,0,4,0,0,0,0
maximum,5,0,0,0,0,2,0,0,0,0
running,0,0,0,0,0,4,0,0,0,0
speed,0,0,0,0,0,6,0,0,0,0
calculate,0,0,0,0,0,0,0,0,2,0
trackway,0,0,0,0,0,7,0,0,0,0
combine,0,0,0,0,0,0,0,0,2,0
biomechanical,1,0,0,0,0,0,0,0,0,0
examination,0,0,0,0,0,1,0,0,0,0
musculature,0,0,0,0,0,2,0,0,0,0
mechanism,0,0,0,0,0,5,0,0,0,0
wear,0,0,0,0,0,2,0,0,1,0
pattern,0,0,0,0,0,20,0,0,0,0
obtain,0,0,0,0,0,0,0,0,1,0
understanding,0,0,0,0,0,4,0,0,0,0
feeding,0,0,0,0,0,5,0,0,0,0
capability,0,0,0,0,0,2,0,0,0,0
soft,11,0,0,0,0,0,0,0,0,0
imperfectly,0,0,1,0,0,0,0,0,0,0
colour,0,0,0,0,0,1,0,0,0,0
skin,0,0,0,0,0,12,0,0,0,0
texture,0,0,0,0,0,2,0,0,0,0
occasionally,0,0,5,0,0,0,0,0,0,0
knobby,1,0,0,0,0,0,0,0,0,0
pebbly,1,0,0,0,0,0,0,0,0,0
scaly,2,0,0,0,0,0,0,0,0,0
impression,0,0,0,0,0,11,0,0,0,0
internal,14,0,0,0,0,0,0,0,0,0
organ,0,0,0,0,0,3,0,0,0,0
rarely,0,0,6,0,0,0,0,0,0,0
increasingly,0,0,5,0,0,0,0,0,0,0
filament,0,0,0,0,0,3,0,0,0,0
gastrolith,0,0,0,0,0,4,0,0,0,0
stomach,0,0,0,0,0,9,0,0,0,0
stone,0,0,0,0,0,11,0,0,0,0
gizzard,0,0,0,0,0,3,0,0,0,0
regional,8,0,0,0,0,0,0,0,0,0
adapt,0,0,0,0,0,0,0,0,27,0
local,6,0,0,0,0,0,0,0,0,0
quickly,0,0,4,0,0,0,0,0,0,0
digest,0,0,0,0,0,0,0,0,6,0
protection,0,0,0,0,0,5,0,0,0,0
hunting,0,0,0,0,0,1,0,0,0,0
ability,0,0,0,0,0,2,0,0,0,0
sustain,0,0,0,0,0,0,0,0,7,0
physical,4,0,0,0,0,0,0,0,0,0
metabolism,0,0,0,0,0,10,0,0,0,0
harsh,2,0,0,0,0,0,0,0,0,0
habitat,0,0,0,0,0,8,0,0,0,0
mild,2,0,0,0,0,0,0,0,0,0
tell,0,0,0,0,0,0,0,0,1,0
scatter,0,0,0,0,0,0,0,0,2,0
wash,0,0,0,0,0,0,0,0,3,0
death,0,0,0,0,0,7,0,0,0,0
equally,0,0,1,0,0,0,0,0,0,0
upland,2,0,0,0,0,2,0,0,0,0
plain,0,0,0,0,0,5,0,0,0,0
tend,0,0,0,0,0,0,0,0,7,0
erosion,0,0,0,0,0,5,0,0,0,0
decomposition,0,0,0,0,0,1,0,0,0,0
lowland,1,0,0,0,0,1,0,0,0,0
floodplain,0,0,0,0,0,3,0,0,0,0
delta,0,0,0,0,0,1,0,0,0,0
stream,0,0,0,0,0,5,0,0,0,0
bottom,0,0,0,0,0,1,0,0,0,0
pollen,0,0,0,0,0,6,0,0,0,0
isotope,0,0,0,0,0,3,0,0,0,0
precipitation,0,0,0,0,0,5,0,0,0,0
free,3,0,1,0,0,0,0,0,1,0
cap,0,0,0,0,0,3,0,0,2,0
equable,2,0,0,0,0,0,0,0,0,0
monsoon,0,0,0,0,0,2,0,0,0,0
season,0,0,0,0,0,1,0,0,0,0
meagre,1,0,0,0,0,0,0,0,0,0
reign,0,0,0,0,0,1,0,0,1,0
highly,0,0,13,0,0,0,0,0,0,0
crustal,1,0,0,0,0,0,0,0,0,0
geography,0,0,0,0,0,1,0,0,0,0
gain,0,0,0,0,0,0,0,0,2,0
foothold,0,0,0,0,0,1,0,0,0,0
average,4,0,0,0,0,0,0,0,1,0
centimetre,0,0,0,0,0,2,0,0,0,0
arise,0,0,0,0,0,0,0,0,7,0
motion,0,0,0,0,0,6,0,0,0,0
respective,1,0,0,0,0,0,0,0,0,0
remainder,0,0,0,0,0,3,0,0,0,0
barrier,0,0,0,0,0,1,0,0,0,0
successive,2,0,0,0,0,0,0,0,0,0
wane,0,0,0,0,0,0,0,0,1,0
geographic,17,0,0,0,0,0,0,0,0,0
position,0,0,0,0,0,18,0,0,4,0
reflect,0,0,0,0,0,0,0,0,11,0
separation,0,0,0,0,0,2,0,0,0,0
slowly,0,0,5,0,0,0,0,0,0,0
fundamentally,0,0,1,0,0,0,0,0,0,0
cycadeoid,0,0,0,0,0,4,0,0,0,0
magnolia,0,0,0,0,0,2,0,0,0,0
hardwood,0,0,0,0,0,1,0,0,0,0
palm,0,0,0,0,0,7,0,0,0,0
confine,0,0,0,0,0,0,0,0,3,0
subtropical,3,0,0,0,0,0,0,0,0,0
vast,7,0,0,0,0,0,0,0,0,0
calorie,0,0,0,0,0,2,0,0,0,0
protein,0,0,0,0,0,2,0,0,0,0
largely,0,0,11,0,0,0,0,0,0,0
hard,5,0,0,0,0,0,0,0,0,0
cellulose,0,0,0,0,0,3,0,0,0,0
ornithopod,1,0,0,0,0,30,0,0,0,0
processing,0,0,0,0,0,2,0,0,0,0
duck,0,0,0,0,0,18,0,0,0,0
billed,15,0,0,0,0,0,0,0,0,0
dental,4,0,0,0,0,0,0,0,0,0
battery,0,0,0,0,0,10,0,0,0,0
lower,25,0,2,0,0,0,0,0,2,0
tightly,0,0,8,0,0,0,0,0,0,0
compress,0,0,0,0,0,0,0,0,9,0
crush,0,0,0,0,0,0,0,0,7,0
grind,0,0,0,0,0,0,0,0,10,0
prefer,0,0,0,0,0,0,0,0,6,0
certify,0,0,0,0,0,0,0,0,1,0
offer,0,0,0,0,0,0,0,0,2,0
pine,0,0,0,0,0,4,0,0,0,0
needle,0,0,0,0,0,4,0,0,0,0
act,0,0,0,0,0,0,0,0,4,0
serrated,3,0,0,0,0,0,0,0,0,0
shear,0,0,0,0,0,1,0,0,4,0
blade,0,0,0,0,0,6,0,0,0,0
ordinarily,0,0,1,0,0,0,0,0,0,0
slice,0,0,0,0,0,0,0,0,6,0
flesh,0,0,0,0,0,9,0,0,0,0
bulky,2,0,0,0,0,0,0,0,0,0
unclawed,1,0,0,0,0,0,0,0,0,0
hooflike,7,0,0,0,0,0,0,0,0,0
specialized,13,0,0,0,0,0,0,0,0,0
dentition,0,0,0,0,0,16,0,0,0,0
feed,0,0,0,0,0,0,0,0,27,0
tough,5,0,0,0,0,0,0,0,0,0
fibrous,2,0,0,0,0,0,0,0,0,0
tissue,0,0,0,0,0,12,0,0,0,0
frond,0,0,0,0,0,2,0,0,0,0
quantity,0,0,0,0,0,7,0,0,0,0
direct,6,0,0,0,0,0,0,0,8,0
heavy,8,0,0,0,0,0,0,0,0,0
diet,0,0,0,0,0,3,0,0,0,0
unusual,22,0,0,0,0,0,0,0,0,0
bacterial,1,0,0,0,0,0,0,0,0,0
intestine,0,0,0,0,0,3,0,0,0,0
fibre,0,0,0,0,0,2,0,0,0,0
digestive,3,0,0,0,0,0,0,0,0,0
tract,0,0,0,0,0,2,0,0,0,0
crop,0,0,0,0,0,3,0,0,0,0
chamber,0,0,0,0,0,8,0,0,0,0
pulverize,0,0,0,0,0,0,0,0,3,0
preference,0,0,0,0,0,1,0,0,0,0
infer,0,0,0,0,0,0,0,0,6,0
extent,0,0,0,0,0,8,0,0,0,0
plan,0,0,0,0,0,3,0,0,0,0
ankylosaur,0,0,0,0,0,20,0,0,0,0
stegosaur,0,0,0,0,0,21,0,0,0,0
shrubbery,0,0,0,0,0,1,0,0,0,0
browse,0,0,0,0,0,0,0,0,6,0
branch,0,0,0,0,0,4,0,0,2,0
treetop,0,0,0,0,0,2,0,0,0,0
grass,0,0,0,0,0,1,0,0,0,0
account,0,0,0,0,0,1,0,0,8,0
opportunistic,1,0,0,0,0,0,0,0,0,0
instance,0,0,0,0,0,8,0,0,0,0
victim,0,0,0,0,0,2,0,0,0,0
tiny,6,0,0,0,0,0,0,0,0,0
adult,4,0,0,0,0,12,0,0,0,0
clutch,0,0,0,0,0,3,0,0,2,0
cannibalism,0,0,0,0,0,1,0,0,0,0
tyrannosaur,2,0,0,0,0,43,0,0,0,0
mix,0,0,0,0,0,1,0,0,2,0
strongly,0,0,10,0,0,0,0,0,0,0
hunt,0,0,0,0,0,0,0,0,4,0
pack,0,0,0,0,0,1,0,0,1,0
social,3,0,0,0,0,0,0,0,0,0
gregarious,1,0,0,0,0,0,0,0,0,0
herding,0,0,0,0,0,5,0,0,0,0
denote,0,0,0,0,0,0,0,0,3,0
attract,0,0,0,0,0,0,0,0,1,0
purpose,0,0,0,0,0,7,0,0,0,0
scavenge,0,0,0,0,0,0,0,0,3,0
rare,11,0,0,0,0,0,0,0,0,0
occurrence,0,0,0,0,0,15,0,0,0,0
skeletal,21,0,0,0,0,0,0,0,0,0
repeatedly,0,0,2,0,0,0,0,0,0,0
reinforce,0,0,0,0,0,0,0,0,4,0
riverbed,0,0,0,0,0,1,0,0,0,0
central,18,0,0,0,0,0,0,0,0,0
washbasin,0,0,0,0,0,1,0,0,0,0
depression,0,0,0,0,0,1,0,0,0,0
series,0,0,0,0,0,14,0,0,0,0
footstep,0,0,0,0,0,1,0,0,0,0
parallel,7,0,3,0,0,0,0,0,0,0
head,0,0,0,0,0,42,0,0,2,0
objective,0,0,0,0,0,1,0,0,0,0
trackmaker,0,0,0,0,0,1,0,0,0,0
hundred,0,0,0,0,0,8,0,0,0,0
possibly,0,0,16,0,0,0,0,0,0,0
prosauropod,1,0,0,0,0,16,0,0,0,0
constant,4,0,0,0,0,0,0,0,0,0
nest,0,0,0,0,0,16,0,0,5,0
egg,0,0,0,0,0,28,0,0,0,0
devote,0,0,0,0,0,0,0,0,1,0
reproduce,0,0,0,0,0,0,0,0,6,0
concern,0,0,0,0,0,0,0,0,1,0
expectancy,0,0,0,0,0,1,0,0,0,0
sparse,2,0,0,0,0,0,0,0,0,0
histological,2,0,0,0,0,0,0,0,0,0
quantify,0,0,0,0,0,0,0,0,1,0
colleague,0,0,0,0,0,2,0,0,0,0
seven,0,0,0,0,0,0,8,0,0,0
determine,0,0,0,0,0,0,0,0,4,0
arch,0,0,0,0,0,6,0,0,1,0
fuse,0,0,0,0,0,0,0,0,15,0
lay,0,0,0,0,0,0,0,0,7,0
debate,0,0,0,0,0,3,0,0,3,0
team,0,0,0,0,0,1,0,0,0,0
conclusively,0,0,2,0,0,0,0,0,0,0
builder,0,0,0,0,0,5,0,0,0,0
crew,0,0,0,0,0,2,0,0,0,0
eggshell,0,0,0,0,0,4,0,0,0,0
oviparity,0,0,0,0,0,1,0,0,0,0
mode,0,0,0,0,0,3,0,0,0,0
reproduction,0,0,0,0,0,3,0,0,0,0
embryo,0,0,0,0,0,4,0,0,0,0
inside,2,2,0,0,0,0,0,0,0,0
absence,0,0,0,0,0,4,0,0,0,0
juvenile,4,0,0,0,0,3,0,0,0,0
puzzling,2,0,0,0,0,0,0,0,0,0
demonstrate,0,0,0,0,0,0,0,0,5,0
right,6,0,0,0,0,0,0,0,0,0
territory,0,0,0,0,0,1,0,0,0,0
intensive,1,0,0,0,0,0,0,0,0,0
immature,2,0,0,0,0,0,0,0,0,0
succeed,0,0,0,0,0,0,0,0,4,0
expectation,0,0,0,0,0,1,0,0,0,0
hatch,0,0,0,0,0,0,0,0,2,0
hazardous,1,0,0,0,0,0,0,0,0,0
raise,0,0,0,0,0,0,0,0,3,0
hatchling,0,0,0,0,0,3,0,0,0,0
safe,1,0,0,0,0,0,0,0,0,0
subject,1,0,0,0,0,0,0,0,0,0
exactly,0,0,3,0,0,0,0,0,0,0
rendering,0,0,0,0,0,1,0,0,0,0
parasaurolophus,0,0,0,0,0,1,0,0,0,0
bill,0,0,0,0,0,3,0,0,1,0
newborn,0,0,0,0,0,1,0,0,0,0
annual,2,0,0,0,0,0,0,0,0,0
trek,0,0,0,0,0,1,0,0,0,0
nesting,1,0,0,0,0,3,0,0,0,0
ground,0,0,0,0,0,18,0,0,0,0
return,0,0,0,0,0,0,0,0,2,0
fidelity,0,0,0,0,0,1,0,0,0,0
instinctive,1,0,0,0,0,0,0,0,0,0
reproductive,2,0,0,0,0,0,0,0,0,0
strategy,0,0,0,0,0,3,0,0,0,0
confirm,0,0,0,0,0,0,0,0,4,0
kilometre,0,0,0,0,0,2,0,0,0,0
eating,0,0,0,0,0,1,0,0,0,0
digestion,0,0,0,0,0,2,0,0,0,0
assimilation,0,0,0,0,0,1,0,0,0,0
make,0,0,0,0,0,0,0,0,11,0
successful,3,0,0,0,0,0,0,0,0,0
breathing,0,0,0,0,0,4,0,0,0,0
fluid,0,0,0,0,0,2,0,0,0,0
balance,0,0,0,0,0,5,0,0,1,0
regulation,0,0,0,0,0,4,0,0,0,0
lack,0,0,0,0,0,6,0,0,16,0
thereof,0,0,1,0,0,0,0,0,0,0
hotly,0,0,1,0,0,0,0,0,0,0
topic,0,0,0,0,0,1,0,0,0,0
biology,0,0,0,0,0,2,0,0,0,0
thermophysiology,0,0,0,0,0,1,0,0,0,0
assess,0,0,0,0,0,0,0,0,1,0
indirectly,0,0,1,0,0,0,0,0,0,0
thermoregulate,0,0,0,0,0,0,0,0,3,0
external,6,0,0,0,0,0,0,0,0,0
behaviorally,0,0,1,0,0,0,0,0,0,0
exercise,0,0,0,0,0,0,0,0,1,0
pant,0,0,0,0,0,0,0,0,1,0
sweat,0,0,0,0,0,0,0,0,1,0
lose,0,0,0,0,0,0,0,0,17,0
physiologically,0,0,1,0,0,0,0,0,0,0
activate,0,0,0,0,0,0,0,0,1,0
blood,0,0,0,0,0,12,0,0,0,0
limit,0,0,0,0,0,1,0,0,6,0
factor,0,0,0,0,0,6,0,0,0,0
distribution,0,0,0,0,0,24,0,0,0,0
amphibian,1,0,0,0,0,13,0,0,0,0
imprecise,1,0,0,0,0,0,0,0,0,0
misleading,1,0,0,0,0,0,0,0,0,0
pair,0,0,0,0,0,11,0,0,4,0
ectothermy,0,0,0,0,0,1,0,0,0,0
endothermy,0,0,0,0,0,2,0,0,0,0
absorb,0,0,0,0,0,0,0,0,4,0
poikilothermy,0,0,0,0,0,1,0,0,0,0
homeothermy,0,0,0,0,0,1,0,0,0,0
immediate,1,0,0,0,0,0,0,0,0,0
endotherm,0,0,0,0,0,6,0,0,0,0
internally,0,0,1,0,0,0,0,0,0,0
sensor,0,0,0,0,0,1,0,0,0,0
production,0,0,0,0,0,6,0,0,0,0
switch,0,0,0,0,0,0,0,0,1,0
perspiration,0,0,0,0,0,1,0,0,0,0
ectotherm,0,0,0,0,0,6,0,0,0,0
sunlight,0,0,0,0,0,5,0,0,0,0
endothermic,3,0,0,0,0,0,0,0,0,0
metabolically,0,0,2,0,0,0,0,0,0,0
expensive,1,0,0,0,0,0,0,0,0,0
continuously,0,0,1,0,0,0,0,0,0,0
correspondingly,0,0,2,0,0,0,0,0,0,0
fuel,0,0,0,0,0,3,0,0,0,0
survive,0,0,0,0,0,0,0,0,23,0
deal,0,0,0,0,0,0,0,0,2,0
surrounding,0,0,0,0,0,2,0,0,0,0
typical,16,0,0,0,0,0,0,0,0,0
nonmammalian,1,0,0,0,0,0,0,0,0,0
nonbirdlike,1,0,0,0,0,0,0,0,0,0
ectothermic,3,0,0,0,0,0,0,0,0,0
predominantly,0,0,2,0,0,0,0,0,0,0
furry,1,0,0,0,0,0,0,0,0,0
bearer,0,0,0,0,0,1,0,0,0,0
chauvinistic,1,0,0,0,0,0,0,0,0,0
attitude,0,0,0,0,0,1,0,0,0,0
bloodedness,0,0,0,0,0,1,0,0,0,0
regulate,0,0,0,0,0,0,0,0,2,0
poikilothermic,1,0,0,0,0,0,0,0,0,0
question,0,0,0,0,0,6,0,0,1,0
homeotherm,0,0,0,0,0,1,0,0,0,0
interesting,5,0,0,0,0,0,0,0,0,0
possibility,0,0,0,0,0,6,0,0,0,0
physiology,0,0,0,0,0,1,0,0,0,0
regard,0,0,0,0,0,1,0,0,4,0
arm,0,0,0,0,0,19,0,0,0,0
exclusively,0,0,5,0,0,0,0,0,0,0
vascularize,0,0,0,0,0,0,0,0,3,0
matrix,0,0,0,0,0,1,0,0,0,0
fibro,1,0,0,0,0,0,0,0,0,0
lamellar,0,0,0,0,0,1,0,0,0,0
compact,3,0,0,0,0,0,0,0,2,0
fibred,1,0,0,0,0,0,0,0,0,0
nutrient,0,0,0,0,0,2,0,0,0,0
mineral,0,0,0,0,0,2,0,0,0,0
explain,0,0,0,0,0,0,0,0,10,0
retain,0,0,0,0,0,0,0,0,11,0
arrest,0,0,0,0,0,0,0,0,1,0
lag,0,0,0,0,0,5,0,0,0,0
seasonal,6,0,0,0,0,0,0,0,0,0
slow,2,0,0,0,0,0,0,0,3,0
environmental,5,0,0,0,0,0,0,0,0,0
stress,0,0,0,0,0,3,0,0,0,0
slowdown,0,0,0,0,0,1,0,0,0,0
indication,0,0,0,0,0,6,0,0,0,0
incapable,2,0,0,0,0,0,0,0,0,0
pronounced,6,0,0,0,0,0,0,0,0,0
completely,0,0,9,0,0,0,0,0,0,0
absent,7,0,0,0,0,0,0,0,0,0
indicator,0,0,0,0,0,4,0,0,0,0
reveal,0,0,0,0,0,0,0,0,6,0
set,0,0,0,0,0,8,0,0,12,0
chop,0,0,0,0,0,0,0,0,2,0
foliage,0,0,0,0,0,3,0,0,0,0
thoroughly,0,0,1,0,0,0,0,0,0,0
extract,0,0,0,0,0,0,0,0,1,0
crucial,1,0,0,0,0,0,0,0,0,0
panda,0,0,0,0,0,1,0,0,0,0
bamboo,0,0,0,0,0,1,0,0,0,0
capacity,0,0,0,0,0,2,0,0,0,0
stand,0,0,0,0,0,0,0,0,3,0
expend,0,0,0,0,0,0,0,0,1,0
typically,0,0,3,0,0,0,0,0,0,0
sit,0,0,0,0,0,0,0,0,4,0
wait,0,0,0,0,0,0,0,0,2,0
revert,0,0,0,0,0,0,0,0,1,0
legged,7,0,0,0,0,0,0,0,0,0
quadrupedal,11,0,0,0,0,0,0,0,0,0
locomotion,0,0,0,0,0,8,0,0,0,0
parasagittal,4,0,0,0,0,0,0,0,0,0
instead,0,0,12,0,0,0,0,0,0,0
swinge,0,0,0,0,0,0,0,0,2,0
nonaquatic,1,0,0,0,0,0,0,0,0,0
semierect,1,0,0,0,0,0,0,0,0,0
invoke,0,0,0,0,0,0,0,0,1,0
ostrichlike,5,0,0,0,0,0,0,0,0,0
hind,46,0,0,0,0,1,0,0,0,0
fleet,1,0,0,0,0,0,0,0,0,0
dromaeosaur,1,0,0,0,0,20,0,0,0,0
obligatory,2,0,0,0,0,0,0,0,0,0
biped,0,0,0,0,0,4,0,0,0,0
kill,0,0,0,0,0,3,0,0,5,0
talon,0,0,0,0,0,7,0,0,0,0
argue,0,0,0,0,0,0,0,0,4,0
degree,0,0,0,0,0,6,0,0,0,0
agility,0,0,0,0,0,1,0,0,0,0
run,0,0,0,0,0,1,0,0,14,0
fight,0,0,0,0,0,0,0,0,2,0
conclusive,1,0,0,0,0,0,0,0,0,0
heart,0,0,0,0,0,9,0,0,0,0
brain,0,0,0,0,0,17,0,0,0,0
physiological,3,0,0,0,0,0,0,0,0,0
importance,0,0,0,0,0,4,0,0,0,0
chambered,3,0,0,0,0,0,0,0,0,0
pump,0,0,0,0,0,0,0,0,3,0
freshly,0,0,2,0,0,0,0,0,0,0
oxygenate,0,0,0,0,0,0,0,0,2,0
nerve,0,0,0,0,0,1,0,0,0,0
cell,0,0,0,0,0,2,0,0,0,0
deprive,0,0,0,0,0,0,0,0,1,0
oxygen,0,0,0,0,0,18,0,0,0,0
ventricle,0,0,0,0,0,3,0,0,0,0
poor,9,0,0,0,0,0,0,0,0,0
venous,1,0,0,0,0,0,0,0,0,0
lung,0,0,0,0,0,7,0,0,0,0
fresh,4,0,0,0,0,0,0,0,0,0
capillary,0,0,0,0,0,1,0,0,0,0
powerful,13,0,0,0,0,0,0,0,0,0
overcome,0,0,0,0,0,0,0,0,1,0
weight,0,0,0,0,0,24,0,0,0,0
column,0,0,0,0,0,8,0,0,0,0
elevated,2,0,0,0,0,0,0,0,0,0
certainly,0,0,4,0,0,0,0,0,0,0
need,0,0,0,1,0,1,0,0,3,0
necessary,7,0,0,0,0,0,0,0,0,0
significance,0,0,0,0,0,3,0,0,0,0
thermoregulation,0,0,0,0,0,2,0,0,0,0
consume,0,0,0,0,0,0,0,0,3,0
unit,0,0,0,0,0,18,0,0,0,0
double,2,0,0,0,1,0,0,0,0,0
endurance,0,0,0,0,0,1,0,0,0,0
counterpart,0,0,0,0,0,3,0,0,0,0
endowed,1,0,0,0,0,0,0,0,0,0
system,0,0,0,0,0,11,0,0,0,0
illustrate,0,0,0,0,0,0,0,0,2,0
sloth,0,0,0,0,0,1,0,0,0,0
cheetah,0,0,0,0,0,1,0,0,0,0
bat,0,0,0,0,0,5,0,0,0,0
whale,0,0,0,0,0,4,0,0,0,0
chief,1,0,0,0,0,0,0,0,0,0
distinction,0,0,0,0,0,2,0,0,0,0
differentiation,0,0,0,0,0,3,0,0,0,0
maintain,0,0,0,0,0,0,0,0,10,0
attach,0,0,0,0,0,0,0,0,11,0
sacrum,0,0,0,0,0,2,0,0,0,0
backbone,0,0,0,0,0,11,0,0,0,0
ilium,0,0,0,0,0,4,0,0,0,0
spine,0,0,0,0,0,8,0,0,0,0
pubis,0,0,0,0,0,13,0,0,0,0
ischium,0,0,0,0,0,11,0,0,0,0
robust,10,0,0,0,0,0,0,0,0,0
cup,0,0,0,0,0,1,0,0,0,0
