word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,VERB,X
classification,0,0,0,0,0,2,0,0,0
realization,0,0,0,0,0,1,0,0,0
belt,0,0,0,0,0,1,0,0,0
collection,0,0,0,0,0,1,0,0,0
debris,0,0,0,0,0,1,0,0,0
ice,0,0,0,0,0,1,0,0,0
rock,0,0,0,0,0,1,0,0,0
formation,0,0,0,0,0,11,0,0,0
innermost,1,0,0,0,0,0,0,0,0
region,0,0,0,0,0,3,0,0,0
receive,0,0,0,0,0,0,0,4,0
specification,0,0,0,0,0,1,0,0,0
intra,1,0,0,0,0,0,0,0,0
mercurial,1,0,0,0,0,0,0,0,0
residual,1,0,0,0,0,0,0,0,0
gravitationally,0,0,1,0,0,0,0,0,0
explicable,1,0,0,0,0,0,0,0,0
sighting,0,0,0,0,0,1,0,0,0
transit,0,0,0,0,0,1,0,0,0
consideration,0,0,0,0,0,2,0,0,0
numerical,1,0,0,0,0,0,0,0,0
sequence,0,0,0,0,0,3,0,0,0
subsequently,0,0,3,0,0,0,0,0,0
radius,0,0,0,0,0,3,0,0,0
value,0,0,0,0,0,6,0,0,0
plus,0,0,0,2,0,1,0,0,0
correspond,0,0,0,0,0,0,0,2,0
computational,2,0,0,0,0,0,0,0,0
verify,0,0,0,0,0,0,0,2,0
calculation,0,0,0,0,0,6,0,0,0
novel,1,0,0,0,0,0,0,0,0
chart,0,0,0,0,0,1,0,0,0
zodiacal,1,0,0,0,0,0,0,0,0
improved,2,0,0,0,0,0,0,0,0
measurement,0,0,0,0,0,5,0,0,0
allocation,0,0,0,0,0,1,0,0,0
resource,0,0,0,0,0,1,0,0,0
mechanistic,1,0,0,0,0,0,0,0,0
cooling,0,0,0,0,0,1,0,0,0
hot,2,0,0,0,0,0,0,0,0
atmosphere,0,0,0,0,0,2,0,0,0
primitive,1,0,0,0,0,0,0,0,0
contract,0,0,0,0,0,0,0,2,0
fast,0,0,3,0,0,0,0,0,0
conserve,0,0,0,0,0,0,0,3,0
angular,1,0,0,0,0,0,0,0,0
centrifugal,1,0,0,0,0,0,0,0,0
exceed,0,0,0,0,0,0,0,1,0
gravity,0,0,0,0,0,7,0,0,0
detach,0,0,0,0,0,0,0,1,0
condense,0,0,0,0,0,0,0,3,0
repeat,0,0,0,0,0,0,0,1,0
nebular,4,0,0,0,0,0,0,0,0
ball,0,0,0,0,0,1,0,0,0
slowly,0,0,2,0,0,0,0,0,0
cool,1,0,0,0,0,0,0,3,0
crust,0,0,0,0,0,1,0,0,0
geologic,1,0,0,0,0,0,0,0,0
speculation,0,0,0,0,0,2,0,0,0
investigator,0,0,0,0,0,4,0,0,0
annual,2,0,0,0,0,0,0,0,0
stellar,9,0,0,0,0,0,0,0,0
slight,1,0,0,0,0,0,0,0,0
tilting,0,0,0,0,0,2,0,0,0
respect,0,0,0,0,0,2,0,0,0
compensate,0,0,0,0,0,0,0,1,0
ratio,0,0,0,0,0,6,0,0,0
aberration,0,0,0,0,0,3,0,0,0
anticlimactic,1,0,0,0,0,0,0,0,0
verification,0,0,0,0,0,3,0,0,0
estimate,0,0,0,0,0,4,0,8,0
positional,1,0,0,0,0,0,0,0,0
investigation,0,0,0,0,0,10,0,0,0
structural,1,0,0,0,0,0,0,0,0
feature,0,0,0,0,0,3,0,0,0
advancement,0,0,0,0,0,3,0,0,0
convinced,1,0,0,0,0,0,0,0,0
dispersion,0,0,0,0,0,2,0,0,0
necessarily,0,0,1,0,0,0,0,0,0
accompany,0,0,0,0,0,0,0,2,0
chromatic,1,0,0,0,0,0,0,0,0
distortion,0,0,0,0,0,2,0,0,0
eliminate,0,0,0,0,0,0,0,4,0
reflector,0,0,0,0,0,1,0,0,0
refractor,0,0,0,0,0,1,0,0,0
offer,0,0,0,0,0,0,0,3,0
human,3,0,0,0,0,0,0,0,0
achromatic,1,0,0,0,0,0,0,0,0
corpuscular,2,0,0,0,0,0,0,0,0
dominance,0,0,0,0,0,2,0,0,0
partly,0,0,4,0,0,0,0,0,0
follower,0,0,0,0,0,1,0,0,0
comprehensiveness,0,0,0,0,0,1,0,0,0
physician,0,0,0,0,0,2,0,0,0
accommodation,0,0,0,0,0,1,0,0,0
gradually,0,0,2,0,0,0,0,0,0
manifestation,0,0,0,0,0,1,0,0,0
cancel,0,0,0,0,0,0,0,1,0
darkness,0,0,0,0,0,1,0,0,0
onward,0,0,3,0,0,0,0,0,0
counter,0,0,0,0,0,0,0,1,0
adherent,0,0,0,0,0,1,0,0,0
strikingly,0,0,1,0,0,0,0,0,0
connection,0,0,0,0,0,3,0,0,0
polarization,0,0,0,0,0,3,0,0,0
suggestion,0,0,0,0,0,2,0,0,0
comprehensible,2,0,0,0,0,0,0,0,0
transverse,3,0,0,0,0,0,0,0,0
longitudinal,1,0,0,0,0,0,0,0,0
propagation,0,0,0,0,0,1,0,0,0
condition,0,0,0,0,0,2,0,0,0
terrestrially,0,0,1,0,0,0,0,0,0
mid,2,0,0,0,0,1,0,0,0
elastic,1,0,0,0,0,0,0,0,0
steel,0,0,0,0,0,1,0,0,0
bizarre,2,0,0,0,0,0,0,0,0
freely,0,0,1,0,0,0,0,0,0
opaque,1,0,0,0,0,0,0,0,0
unaffected,1,0,0,0,0,0,0,0,0
partially,0,0,1,0,0,0,0,0,0
drag,0,0,0,0,0,0,0,1,0
transparent,1,0,0,0,0,0,0,0,0
index,0,0,0,0,0,1,0,0,0
drift,0,0,0,0,0,3,0,0,0
escape,0,0,0,0,0,0,0,2,0
difficulty,0,0,0,0,0,3,0,0,0
necessary,1,0,0,0,0,0,0,0,0
undetected,1,0,0,0,0,0,0,0,0
theorist,0,0,0,0,0,1,0,0,0
contraction,0,0,0,0,0,3,0,0,0
ensure,0,0,0,0,0,0,0,1,0
theoretically,0,0,2,0,0,0,0,0,0
undetectability,0,0,0,0,0,1,0,0,0
necessity,0,0,0,0,0,1,0,0,0
arbitrary,1,0,0,0,0,0,0,0,0
postulation,0,0,0,0,0,1,0,0,0
formulation,0,0,0,0,0,2,0,0,0
relativity,0,0,0,0,0,12,0,0,0
spontaneous,1,0,0,0,0,0,0,0,0
axiomatic,1,0,0,0,0,0,0,0,0
forbidding,1,0,0,0,0,0,0,0,0
principium,0,0,0,0,0,1,0,0,0
induce,0,0,0,0,0,0,0,5,0
electrification,0,0,0,0,0,1,0,0,0
vitreous,1,0,0,0,0,0,0,0,0
resinous,1,0,0,0,0,0,0,0,0
positive,1,0,0,0,0,0,0,0,0
negative,1,0,0,0,0,0,0,0,0
conduct,0,0,0,0,0,0,0,3,0
effluvium,0,0,0,0,0,1,0,0,0
jar,0,0,0,0,0,1,0,0,0
drawing,0,0,0,0,0,1,0,0,0
room,0,0,0,0,0,2,0,0,0
cast,0,0,0,0,0,0,0,1,0
apparatus,0,0,0,0,0,1,0,0,0
storage,0,0,0,0,0,1,0,0,0
handle,0,0,0,0,0,1,0,0,0
glass,0,0,0,0,0,1,0,0,0
globe,0,0,0,0,0,1,0,0,0
horsehair,0,0,0,0,0,1,0,0,0
pad,0,0,0,0,0,1,0,0,0
generate,0,0,0,0,0,0,0,2,0
electric,12,0,0,0,0,0,0,0,0
electrify,0,0,0,0,0,0,0,1,0
hollow,1,0,0,0,0,0,0,0,0
metal,0,0,0,0,0,3,0,0,0
container,0,0,0,0,0,1,0,0,0
infer,0,0,0,0,0,0,0,2,0
memoir,0,0,0,0,0,2,0,0,0
torsion,0,0,0,0,0,1,0,0,0
balance,0,0,0,0,0,1,0,0,0
electrical,11,0,0,0,0,0,0,0,0
repulsion,0,0,0,0,0,1,0,0,0
distribution,0,0,0,0,0,4,0,0,0
extension,0,0,0,0,0,1,0,0,0
galvanic,1,0,0,0,0,0,0,0,0
voltaic,2,0,0,0,0,0,0,0,0
open,0,0,0,0,0,0,0,3,0
convenient,2,0,0,0,0,0,0,0,0
sustained,1,0,0,0,0,0,0,0,0
current,1,0,0,0,0,7,0,0,0
electromagnetism,0,0,0,0,0,2,0,0,0
electrodynamic,1,0,0,0,0,3,0,0,0
ordinary,3,0,0,0,0,0,0,0,0
solidly,0,0,1,0,0,0,0,0,0
violate,0,0,0,0,0,0,0,1,0
electromagnetic,21,0,0,0,0,0,0,0,0
induction,0,0,0,0,0,7,0,0,0
determination,0,0,0,0,0,2,0,0,0
identity,0,0,0,0,0,1,0,0,0
emphasize,0,0,0,0,0,0,0,2,0
essential,2,0,0,0,0,0,0,0,0
unification,0,0,0,0,0,1,0,0,0
ambient,2,0,0,0,0,0,0,0,0
coefficient,0,0,0,0,0,1,0,0,0
electrostatic,2,0,0,0,0,0,0,0,0
lecture,0,0,0,0,0,1,0,0,0
scottish,2,0,0,0,0,0,0,0,0
ingenious,1,0,0,0,0,0,0,0,0
mature,1,0,0,0,0,0,0,0,0
wavelength,0,0,0,0,0,3,0,0,0
narrow,1,0,0,0,0,0,0,0,0
artificially,0,0,2,0,0,0,0,0,0
create,0,0,0,0,0,0,0,6,0
notice,0,0,0,0,0,0,0,1,0
investigate,0,0,0,0,0,0,0,2,0
expression,0,0,0,0,0,2,0,0,0
electromagnet,0,0,0,0,0,1,0,0,0
grow,0,0,0,0,0,0,0,1,0
collapse,0,0,0,0,0,0,0,4,0
circuit,0,0,0,0,0,4,0,0,0
conductor,0,0,0,0,0,4,0,0,0
magnet,0,0,0,0,0,5,0,0,0
coil,0,0,0,0,0,1,0,0,0
wire,0,0,0,0,0,4,0,0,0
stationary,1,0,0,0,0,0,0,0,0
flow,0,0,0,0,0,0,0,1,0
visualize,0,0,0,0,0,0,0,2,0
compose,0,0,0,0,0,0,0,4,0
compass,0,0,0,0,0,1,0,0,0
aggregate,0,0,0,0,0,1,0,0,0
intersect,0,0,0,0,0,0,0,1,0
flux,0,0,0,0,0,8,0,0,0
production,0,0,0,0,0,1,0,0,0
electromotive,2,0,0,0,0,0,0,0,0
emf,0,0,0,0,0,3,0,0,0
distinguish,0,0,0,0,0,0,0,1,0
electrolysis,0,0,0,0,0,1,0,0,0
cut,0,0,0,0,0,0,0,1,0
weber,0,0,0,0,0,2,0,0,0
volt,0,0,0,0,0,2,0,0,0
link,0,0,0,0,0,0,0,2,0
loop,0,0,0,0,0,1,0,0,0
equation,0,0,0,0,0,12,0,0,0
communication,0,0,0,0,0,2,0,0,0
radio,0,0,0,0,0,5,0,0,0
decade,0,0,0,0,0,4,0,0,0
acquainted,1,0,0,0,0,0,0,0,0
involved,1,0,0,0,0,0,0,0,0
notion,0,0,0,0,0,1,0,0,0
medical,1,0,0,0,0,0,0,0,0
viewpoint,0,0,0,0,0,2,0,0,0
hierarchy,0,0,0,0,0,1,0,0,0
unalterable,1,0,0,0,0,0,0,0,0
virtue,0,0,0,0,0,1,0,0,0
comparative,1,0,0,0,0,0,0,0,0
affinity,0,0,0,0,0,3,0,0,0
culminate,0,0,0,0,0,0,0,1,0
dry,1,0,0,0,0,0,0,0,0
seventeenth,1,0,0,0,0,0,0,0,0
combustion,0,0,0,0,0,4,0,0,0
calcination,0,0,0,0,0,2,0,0,0
phlogiston,0,0,0,0,0,7,0,0,0
fiery,1,0,0,0,0,0,0,0,0
release,0,0,0,0,0,0,0,5,0
respiration,0,0,0,0,0,1,0,0,0
receptacle,0,0,0,0,0,1,0,0,0
combustible,1,0,0,0,0,0,0,0,0
calcinable,1,0,0,0,0,0,0,0,0
elemental,2,0,0,0,0,0,0,0,0
iron,0,0,0,0,0,2,0,0,0
rusting,0,0,0,0,0,1,0,0,0
calx,0,0,0,0,0,1,0,0,0
isolate,0,0,0,0,0,0,0,1,0
manipulation,0,0,0,0,0,2,0,0,0
fixed,1,0,0,0,0,0,0,0,0
carbon,0,0,0,0,0,6,0,0,0
dioxide,0,0,0,0,0,1,0,0,0
dephlogisticated,1,0,0,0,0,0,0,0,0
oxygen,0,0,0,0,0,8,0,0,0
instrumental,3,0,0,0,0,0,0,0,0
rejection,0,0,0,0,0,1,0,0,0
liberation,0,0,0,0,0,1,0,0,0
burn,0,0,0,0,0,0,0,1,0
couple,0,0,0,0,0,0,0,1,0
reform,0,0,0,0,0,2,0,0,0
nomenclature,0,0,0,0,0,1,0,0,0
meteorological,1,0,0,0,0,0,0,0,0
enunciation,0,0,0,0,0,1,0,0,0
agree,0,0,0,0,0,0,0,3,0
definite,7,0,0,0,0,0,0,0,0
proportion,0,0,0,0,0,2,0,0,0
multiple,2,0,0,0,0,2,0,0,0
weight,0,0,0,0,0,22,0,0,0
hydrogen,0,0,0,0,0,26,0,0,0
affirm,0,0,0,0,0,0,0,1,0
volumetric,2,0,0,0,0,0,0,0,0
inconsistency,0,0,0,0,0,2,0,0,0
italian,2,0,0,0,0,0,0,0,0
polyatomic,1,0,0,0,0,1,0,0,0
reason,0,0,0,0,0,2,0,0,0
electrochemistry,0,0,0,0,0,1,0,0,0
strong,7,0,0,0,0,0,0,0,0
pile,0,0,0,0,0,1,0,0,0
obvious,1,0,0,0,0,0,0,0,0
repel,0,0,0,0,0,0,0,1,0
join,0,0,0,0,0,0,0,1,0
molecule,0,0,0,0,0,16,0,0,0
quantum,25,0,0,0,0,6,0,0,0
bond,0,0,0,0,0,16,0,0,0
bonding,0,0,0,0,0,2,0,0,0
empirical,3,0,0,0,0,0,0,0,0
valence,0,0,0,0,0,7,0,0,0
rule,0,0,0,0,0,5,0,0,0
satisfactorily,0,0,2,0,0,0,0,0,0
arrange,0,0,0,0,0,0,0,1,0
recur,0,0,0,0,0,0,0,1,0
pattern,0,0,0,0,0,2,0,0,0
presentation,0,0,0,0,0,2,0,0,0
soon,0,0,6,0,0,0,0,0,0
self,0,0,0,0,0,1,0,0,0
scheme,0,0,0,0,0,3,0,0,0
unified,1,0,0,0,0,0,0,0,0
approximately,0,0,2,0,0,0,0,0,0
announcement,0,0,0,0,0,1,0,0,0
intuition,0,0,0,0,0,1,0,0,0
russian,2,0,0,0,0,0,0,0,0
burgeon,0,0,0,0,0,0,0,1,0
information,0,0,0,0,0,5,0,0,0
repetition,0,0,0,0,0,1,0,0,0
significance,0,0,0,0,0,3,0,0,0
unclear,1,0,0,0,0,0,0,0,0
integer,2,0,0,0,0,2,0,0,0
significantly,0,0,1,0,0,0,0,0,0
masse,0,0,0,0,0,3,0,0,0
gram,0,0,0,0,0,1,0,0,0
creativity,0,0,0,0,0,2,0,0,0
activity,0,0,0,0,0,1,0,0,0
hard,1,0,0,0,0,0,0,0,0
tremendous,1,0,0,0,0,0,0,0,0
blossom,0,0,0,0,0,0,0,1,0
big,11,0,0,0,0,0,0,0,0
bang,0,0,0,0,0,10,0,0,0
dark,17,0,0,0,0,0,0,0,0
extrasolar,1,0,0,0,0,0,0,0,0
synthesis,0,0,0,0,0,1,0,0,0
ammonia,0,0,0,0,0,1,0,0,0
examination,0,0,0,0,0,2,0,0,0
spectacular,1,0,0,0,0,0,0,0,0
island,0,0,0,0,0,2,0,0,0
huge,3,0,0,0,0,0,0,0,0
belong,0,0,0,0,0,0,0,2,0
gaseous,2,0,0,0,0,0,0,0,0
cloud,0,0,0,0,0,2,0,0,0
relatively,0,0,2,0,0,0,0,0,0
patch,0,0,0,0,0,1,0,0,0
diffuse,1,0,0,0,0,0,0,0,0
shift,0,0,0,0,0,3,0,0,0
spectral,1,0,0,0,0,0,0,0,0
radiation,0,0,0,0,0,17,0,0,0
sight,0,0,0,0,0,1,0,0,0
away,0,0,4,0,0,0,0,0,0
red,1,0,0,0,0,0,0,0,0
displacement,0,0,0,0,0,1,0,0,0
spectra,0,0,0,0,0,4,0,0,0
indirect,1,0,0,0,0,0,0,0,0
intrinsic,1,0,0,0,0,0,0,0,0
correlation,0,0,0,0,0,3,0,0,0
average,1,0,0,0,0,0,0,0,0
galactic,2,0,0,0,0,0,0,0,0
expand,0,0,0,0,0,0,0,7,0
start,0,0,0,0,0,0,0,2,0
ago,0,0,5,0,0,0,0,0,0
fairly,0,0,1,0,0,0,0,0,0
revision,0,0,0,0,0,1,0,0,0
age,0,0,0,0,0,3,0,0,0
non,1,0,0,0,0,0,0,0,0
euclidean,2,0,0,0,0,0,0,0,0
departure,0,0,0,0,0,1,0,0,0
curvature,0,0,0,0,0,1,0,0,0
density,0,0,0,0,0,6,0,0,0
finite,1,0,0,0,0,0,0,0,0
unbounded,1,0,0,0,0,0,0,0,0
refer,0,0,0,0,0,0,0,1,0
merely,0,0,2,0,0,0,0,0,0
extragalactic,1,0,0,0,0,0,0,0,0
working,0,0,0,0,0,1,0,0,0
inch,0,0,0,0,0,1,0,0,0
centimeter,0,0,0,0,0,1,0,0,0
locate,0,0,0,0,0,0,0,6,0
emigrate,0,0,0,0,0,0,0,2,0
extremely,0,0,3,0,0,0,0,0,0
explode,0,0,0,0,0,0,0,3,0
outward,0,0,1,0,0,0,0,0,0
neutron,0,0,0,0,0,15,0,0,0
decay,0,0,0,0,0,6,0,4,0
proton,0,0,0,0,0,19,0,0,0
electron,2,0,0,0,0,36,0,0,0
emergence,0,0,0,0,0,1,0,0,0
belgian,1,0,0,0,0,0,0,0,0
colleague,0,0,0,0,0,3,0,0,0
observer,0,0,0,0,0,6,0,0,0
location,0,0,0,0,0,1,0,0,0
edge,0,0,0,0,0,1,0,0,0
particular,5,0,0,0,0,0,0,0,0
epoch,0,0,0,0,0,1,0,0,0
rapidly,0,0,5,0,0,0,0,0,0
compressed,1,0,0,0,0,0,0,0,0
primordial,1,0,0,0,0,0,0,0,0
afterward,0,0,1,0,0,0,0,0,0
antimatter,1,0,0,0,0,2,0,0,0
today,0,0,0,0,0,3,0,0,0
stage,0,0,0,0,0,3,0,0,0
elementary,1,0,0,0,0,0,0,0,0
nucleus,0,0,0,0,0,16,0,0,0
helium,0,0,0,0,0,8,0,0,0
lithium,0,0,0,0,0,1,0,0,0
abundance,0,0,0,0,0,1,0,0,0
million,0,0,0,0,0,0,2,0,0
sufficiently,0,0,1,0,0,0,0,0,0
remnant,0,0,0,0,0,1,0,0,0
cosmic,3,0,0,0,0,0,0,0,0
microwave,0,0,0,0,0,3,0,0,0
background,0,0,0,0,0,4,0,0,0
presence,0,0,0,0,0,1,0,0,0
neutrino,0,0,0,0,0,2,0,0,0
relic,0,0,0,0,0,1,0,0,0
eventually,0,0,6,0,0,0,0,0,0
absolute,4,0,0,0,0,0,0,0,0
sensitive,2,0,0,0,0,0,0,0,0
station,0,0,0,0,0,1,0,0,0
unexpected,1,0,0,0,0,0,0,0,0
heavily,0,0,2,0,0,0,0,0,0
condensation,0,0,0,0,0,2,0,0,0
transform,0,0,0,0,0,0,0,1,0
indicate,0,0,0,0,0,0,0,1,0
radiometric,1,0,0,0,0,0,0,0,0
dating,0,0,0,0,0,1,0,0,0
astrophysicist,0,0,0,0,0,2,0,0,0
perplex,0,0,0,0,0,0,0,1,0
keep,0,0,0,0,0,0,0,1,0
graduate,0,0,0,0,0,1,0,0,0
statistical,2,0,0,0,0,0,0,0,0
composition,0,0,0,0,0,1,0,0,0
abundant,1,0,0,0,0,0,0,0,0
noted,1,0,0,0,0,0,0,0,0
isotope,0,0,0,0,0,2,0,0,0
bind,0,0,0,0,0,0,0,1,0
fuse,0,0,0,0,0,0,0,1,0
fusion,0,0,0,0,0,4,0,0,0
cycle,0,0,0,0,0,1,0,0,0
nuclear,6,0,0,0,0,0,0,0,0
doubt,0,0,0,0,0,2,0,0,0
supposedly,0,0,1,0,0,0,0,0,0
unstable,1,0,0,0,0,0,0,0,0
rapid,2,0,0,0,0,0,0,0,0
massive,5,0,0,0,0,0,0,0,0
violently,0,0,1,0,0,0,0,0,0
supernova,0,0,0,0,0,2,0,0,0
explosion,0,0,0,0,0,5,0,0,0
spread,0,0,0,0,0,0,0,2,0
interstellar,1,0,0,0,0,0,0,0,0
raw,1,0,0,0,0,0,0,0,0
core,0,0,0,0,0,1,0,0,0
dense,2,0,0,0,0,0,0,0,0
pulsar,0,0,0,0,0,2,0,0,0
singularity,0,0,0,0,0,1,0,0,0
idealized,1,0,0,0,0,0,0,0,0
monitor,0,0,0,0,0,0,0,1,0
quasar,0,0,0,0,0,1,0,0,0
emanate,0,0,0,0,0,0,0,2,0
dormant,1,0,0,0,0,0,0,0,0
stimulus,0,0,0,0,0,1,0,0,0
soviet,1,0,0,0,0,0,0,0,0
mission,0,0,0,0,0,3,0,0,0
wealth,0,0,0,0,0,1,0,0,0
assimilate,0,0,0,0,0,0,0,1,0
manned,1,0,0,0,0,0,0,0,0
lunar,3,0,0,0,0,0,0,0,0
landing,0,0,0,0,0,1,0,0,0
compete,0,0,0,0,0,0,0,1,0
capture,0,0,0,0,0,1,0,1,0
ejection,0,0,0,0,0,1,0,0,0
fission,0,0,0,0,0,4,0,0,0
popularly,0,0,1,0,0,0,0,0,0
basin,0,0,0,0,0,1,0,0,0
sample,0,0,0,0,0,2,0,0,0
photograph,0,0,0,0,0,2,0,0,0
cratered,1,0,0,0,0,0,0,0,0
accumulation,0,0,0,0,0,1,0,0,0
bombardment,0,0,0,0,0,1,0,0,0
popular,1,0,0,0,0,0,0,0,0
sized,1,0,0,0,0,0,0,0,0
vaporize,0,0,0,0,0,0,0,1,0
vapor,0,0,0,0,0,1,0,0,0
extinction,0,0,0,0,0,1,0,0,0
dinosaur,0,0,0,0,0,1,0,0,0
seriously,0,0,1,0,0,0,0,0,0
compelling,1,0,0,0,0,0,0,0,0
radically,0,0,1,0,0,0,0,0,0
determinism,0,0,0,0,0,1,0,0,0
causality,0,0,0,0,0,1,0,0,0
firmly,0,0,1,0,0,0,0,0,0
physic,0,0,0,0,0,2,0,0,0
interpretation,0,0,0,0,0,1,0,0,0
demolish,0,0,0,0,0,0,0,1,0
objective,2,0,0,0,0,0,0,0,0
openly,0,0,1,0,0,0,0,0,0
agreement,0,0,0,0,0,1,0,0,0
textbook,0,0,0,0,0,1,0,0,0
writer,0,0,0,0,0,1,0,0,0
popularizer,0,0,0,0,0,1,0,0,0
try,0,0,0,0,0,0,0,1,0
paradox,0,0,0,0,0,1,0,0,0
failure,0,0,0,0,0,1,0,0,0
anomaly,0,0,0,0,0,2,0,0,0
historian,0,0,0,0,0,2,0,0,0
introduction,0,0,0,0,0,2,0,0,0
resolve,0,0,0,0,0,0,0,1,0
motivation,0,0,0,0,0,1,0,0,0
aesthetic,1,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,1,0
need,0,0,0,0,0,3,0,2,0
radioactivity,0,0,0,0,0,4,0,0,0
mark,0,0,0,0,0,0,0,1,0
isolation,0,0,0,0,0,1,0,0,0
radium,0,0,0,0,0,1,0,0,0
intensely,0,0,1,0,0,0,0,0,0
radioactive,4,0,0,0,0,0,0,0,0
public,0,0,0,0,0,1,0,0,0
promote,0,0,0,0,0,0,0,2,0
range,0,0,0,0,0,1,0,0,0
emit,0,0,0,0,0,0,0,3,0
alpha,0,0,0,0,0,5,0,0,0
beta,0,0,0,0,0,2,0,0,0
positively,0,0,3,0,0,0,0,0,0
identical,2,0,0,0,0,0,0,0,0
ionize,0,0,0,0,0,0,0,2,0
negatively,0,0,2,0,0,0,0,0,0
cathode,0,0,0,0,0,1,0,0,0
designate,0,0,0,0,0,0,0,1,0
gamma,0,0,0,0,0,1,0,0,0
frequency,0,0,0,0,0,2,0,0,0
transmutation,0,0,0,0,0,2,0,0,0
proposal,0,0,0,0,0,2,0,0,0
daughter,0,0,0,0,0,1,0,0,0
mother,0,0,0,0,0,1,0,0,0
total,3,0,0,0,0,0,0,0,0
product,0,0,0,0,0,1,0,0,0
random,1,0,0,0,0,0,0,0,0
probability,0,0,0,0,0,3,0,0,0
interval,0,0,0,0,0,1,0,0,0
equivalently,0,0,1,0,0,0,0,0,0
scatter,0,0,0,0,0,0,0,1,0
tiny,4,0,0,0,0,0,0,0,0
diagram,0,0,0,0,0,2,0,0,0
envision,0,0,0,0,0,0,0,1,0
miniature,2,0,0,0,0,0,0,0,0
willing,1,0,0,0,0,0,0,0,0
uranium,0,0,0,0,0,3,0,0,0
bombard,0,0,0,0,0,0,0,1,0
barium,0,0,0,0,0,1,0,0,0
krypton,0,0,0,0,0,1,0,0,0
interpret,0,0,0,0,0,0,0,2,0
nephew,0,0,0,0,0,1,0,0,0
breakup,0,0,0,0,0,1,0,0,0
realize,0,0,0,0,0,0,0,1,0
chain,0,0,0,0,0,1,0,0,0
fear,0,0,0,0,0,0,0,1,0
bomb,0,0,0,0,0,4,0,0,0
outcome,0,0,0,0,0,1,0,0,0
war,0,0,0,0,0,1,0,0,0
government,0,0,0,0,0,1,0,0,0
undertake,0,0,0,0,0,0,0,1,0
weapon,0,0,0,0,0,1,0,0,0
plutonium,0,0,0,0,0,1,0,0,0
composite,2,0,0,0,0,0,0,0,0
recall,0,0,0,0,0,0,0,1,0
person,0,0,0,0,0,1,0,0,0
match,0,0,0,0,0,0,0,1,0
amazing,2,0,0,0,0,0,0,0,0
burst,0,0,0,0,0,1,0,0,0
brownian,3,0,0,0,0,0,0,0,0
indication,0,0,0,0,0,1,0,0,0
discuss,0,0,0,0,0,0,0,3,0
subtle,1,0,0,0,0,0,0,0,0
arrive,0,0,0,0,0,0,0,1,0
summary,0,0,0,0,0,1,0,0,0
starting,0,0,0,0,0,1,0,0,0
suffice,0,0,0,0,0,0,0,1,0
blackboard,0,0,0,0,0,1,0,0,0
paper,0,0,0,0,0,5,0,0,0
usual,1,0,0,0,0,0,0,0,0
reciprocal,1,0,0,0,0,0,0,0,0
inertial,1,0,0,0,0,0,0,0,0
speed,0,0,0,0,0,3,0,0,0
clock,0,0,0,0,0,1,0,0,0
run,0,0,0,0,0,1,0,2,0
simultaneous,1,0,0,0,0,0,0,0,0
famous,2,0,0,0,0,0,0,0,0
interconverte,0,0,0,0,0,0,0,1,0
explosive,1,0,0,0,0,0,0,0,0
creation,0,0,0,0,0,2,0,0,0
photoelectric,2,0,0,0,0,0,0,0,0
discrete,1,0,0,0,0,0,0,0,0
perfectly,0,0,1,0,0,0,0,0,0
diffraction,0,0,0,0,0,2,0,0,0
supplement,0,0,0,0,0,0,0,1,0
credit,0,0,0,0,0,0,0,1,0
blackbody,0,0,0,0,0,1,0,0,0
convenience,0,0,0,0,0,1,0,0,0
intend,0,0,0,0,0,0,0,1,0
advocate,0,0,0,0,0,1,0,2,0
disagree,0,0,0,0,0,0,0,1,0
originator,0,0,0,0,0,1,0,0,0
reader,0,0,0,0,0,1,0,0,0
established,1,0,0,0,0,0,0,0,0
fashionable,1,0,0,0,0,0,0,0,0
skepticism,0,0,0,0,0,1,0,0,0
helpful,1,0,0,0,0,0,0,0,0
progress,0,0,0,0,0,1,0,0,0
empiricist,0,0,0,0,0,1,0,0,0
positivist,1,0,0,0,0,0,0,0,0
convince,0,0,0,0,0,0,0,1,0
valid,1,0,0,0,0,0,0,0,0
pioneer,0,0,0,0,0,0,0,1,0
restrict,0,0,0,0,0,0,0,1,0
forbid,0,0,0,0,0,0,0,2,0
radiate,0,0,0,0,0,0,0,1,0
jump,0,0,0,0,0,0,0,1,0
nitrogen,0,0,0,0,0,1,0,0,0
neutral,1,0,0,0,0,0,0,0,0
singly,0,0,1,0,0,0,0,0,0
multi,3,0,0,0,0,0,0,0,0
inconsistent,2,0,0,0,0,0,0,0,0
hint,0,0,0,0,0,0,0,1,0
specify,0,0,0,0,0,0,0,2,0
adequate,1,0,0,0,0,0,0,0,0
puzzle,0,0,0,0,0,0,0,1,0
demand,0,0,0,0,0,0,0,1,0
behave,0,0,0,0,0,0,0,2,0
perform,0,0,0,0,0,0,0,2,0
collide,0,0,0,0,0,0,0,2,0
unquestioned,1,0,0,0,0,0,0,0,0
dilemma,0,0,0,0,0,1,0,0,0
dualism,0,0,0,0,0,1,0,0,0
austrian,3,0,0,0,0,0,0,0,0
function,0,0,0,0,0,14,0,0,0
approximate,1,0,0,0,0,0,0,1,0
complicated,2,0,0,0,0,0,0,0,0
