word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,PRON,PUNCT,SCONJ,VERB,X
racing,0,0,0,0,0,1,0,0,0,0,0,0
entrant,0,0,0,0,0,2,0,0,0,0,0,0
colour,0,0,0,0,0,4,0,0,0,0,0,0
respective,1,0,0,0,0,0,0,0,0,0,0,0
prestige,0,0,0,0,0,3,0,0,0,0,0,0
technological,4,0,0,0,0,0,0,0,0,0,0,0
recognition,0,0,0,0,0,1,0,0,0,0,0,0
outcome,0,0,0,0,0,1,0,0,0,0,0,0
streamlined,3,0,0,0,0,0,0,0,0,0,0,0
fuselage,0,0,0,0,0,16,0,0,0,0,0,0
racer,0,0,0,0,0,1,0,0,0,0,0,0
legendary,3,0,0,0,0,0,0,0,0,0,0,0
fighter,0,0,0,0,0,5,0,0,0,0,0,0
seeker,0,0,0,0,0,1,0,0,0,0,0,0
acquire,0,0,0,0,0,0,0,0,0,0,6,0
cramped,1,0,0,0,0,0,0,0,0,0,0,0
room,0,0,0,0,0,4,0,0,0,0,0,0
adventurous,2,0,0,0,0,0,0,0,0,0,0,0
atop,0,3,0,0,0,0,0,0,0,0,0,0
inaugural,2,0,0,0,0,0,0,0,0,0,0,0
sole,1,0,0,0,0,0,0,0,0,0,0,0
enterprising,1,0,0,0,0,0,0,0,0,0,0,0
reporter,0,0,0,0,0,1,0,0,0,0,0,0
catch,0,0,0,0,0,0,0,0,0,0,3,0
convert,0,0,0,0,0,0,0,0,0,0,4,0
haul,0,0,0,0,0,3,0,0,0,0,1,0
lounge,0,0,0,0,0,1,0,0,0,0,1,0
comfortable,2,0,0,0,0,0,0,0,0,0,0,0
chair,0,0,0,0,0,1,0,0,0,0,0,0
roomy,2,0,0,0,0,0,0,0,0,0,0,0
tradition,0,0,0,0,0,1,0,0,0,0,0,0
ornately,0,0,1,0,0,0,0,0,0,0,0,0
embellish,0,0,0,0,0,0,0,0,0,0,1,0
interior,1,0,0,0,0,1,0,0,0,0,0,0
spacious,2,0,0,0,0,0,0,0,0,0,0,0
surrounding,0,0,0,0,0,1,0,0,0,0,0,0
sacrifice,0,0,0,0,0,1,0,0,0,0,0,0
efficiency,0,0,0,0,0,7,0,0,0,0,0,0
invariably,0,0,2,0,0,0,0,0,0,0,0,0
delay,0,0,0,0,0,1,0,0,0,0,0,0
notoriously,0,0,2,0,0,0,0,0,0,0,0,0
foul,1,0,0,0,0,0,0,0,0,0,0,0
luck,0,0,0,0,0,1,0,0,0,0,0,0
thinking,0,0,0,0,0,2,0,0,0,0,0,0
unexpected,1,0,0,0,0,0,0,0,0,0,0,0
fog,0,0,0,0,0,3,0,0,0,0,0,0
suddenly,0,0,1,0,0,0,0,0,0,0,0,0
church,0,0,0,0,0,1,0,0,0,0,0,0
steeple,0,0,0,0,0,1,0,0,0,0,0,0
loom,0,0,0,0,0,0,0,0,0,0,1,0
mist,0,0,0,0,0,1,0,0,0,0,0,0
eye,0,0,0,0,0,1,0,0,0,0,0,0
notice,0,0,0,0,0,0,0,0,0,0,1,0
express,1,0,0,0,0,0,0,0,0,0,0,0
train,0,0,0,0,0,1,0,0,0,0,2,0
furrow,0,0,0,0,0,2,0,0,0,0,0,0
gratefully,0,0,1,0,0,0,0,0,0,0,0,0
consolidate,0,0,0,0,0,0,0,0,0,0,1,0
entity,0,0,0,0,0,3,0,0,0,0,0,0
knit,0,0,0,0,0,0,0,0,0,0,2,0
flung,1,0,0,0,0,0,0,0,0,0,0,0
empire,0,0,0,0,0,1,0,0,0,0,0,0
trackless,1,0,0,0,0,0,0,0,0,0,0,0
sparsely,0,0,1,0,0,0,0,0,0,0,0,0
inhabit,0,0,0,0,0,0,0,0,0,0,1,0
desert,0,0,0,0,0,2,0,0,0,0,0,0
creative,1,0,0,0,0,0,0,0,0,0,0,0
surveyor,0,0,0,0,0,1,0,0,0,0,0,0
shrewdly,0,0,1,0,0,0,0,0,0,0,0,0
truck,0,0,0,0,0,4,0,0,0,0,0,0
plow,0,0,0,0,0,0,0,0,0,0,2,0
stately,1,0,0,0,0,0,0,0,0,0,0,0
wingspan,0,0,0,0,0,5,0,0,0,0,0,0
arrangement,0,0,0,0,0,4,0,0,0,0,0,0
cruise,0,0,0,0,0,0,0,0,0,0,8,0
steamship,0,0,0,0,0,3,0,0,0,0,0,0
clientele,0,0,0,0,0,2,0,0,0,0,0,0
wealthy,1,0,0,0,0,0,0,0,0,0,0,0
traveler,0,0,0,0,0,7,0,0,0,0,0,0
expect,0,0,0,0,0,0,0,0,0,0,3,0
consequently,0,0,7,0,0,0,0,0,0,0,0,0
patron,0,0,0,0,0,2,0,0,0,0,0,0
appreciate,0,0,0,0,0,0,0,0,0,0,1,0
plush,1,0,0,0,0,0,0,0,0,0,0,0
wall,0,0,0,0,0,2,0,0,0,0,0,0
carpeting,0,0,0,0,0,1,0,0,0,0,0,0
stand,0,0,0,0,0,1,0,0,0,0,2,0
bar,0,0,0,0,0,5,0,0,0,0,0,0
attentive,1,0,0,0,0,0,0,0,0,0,0,0
steward,0,0,0,0,0,1,0,0,0,0,0,0
meal,0,0,0,0,0,2,0,0,0,0,0,0
employee,0,0,0,0,0,2,0,0,0,0,0,0
airliner,0,0,0,0,0,46,0,0,0,0,0,0
territorial,1,0,0,0,0,0,0,0,0,0,0,0
possession,0,0,0,0,0,1,0,0,0,0,0,0
coast,0,0,0,0,0,4,0,0,0,0,0,0
inhospitable,1,0,0,0,0,0,0,0,0,0,0,0
northwest,1,0,0,0,0,0,0,0,0,0,0,0
native,2,0,0,0,0,0,0,0,0,0,0,0
tribesman,0,0,0,0,0,1,0,0,0,0,0,0
prejudice,0,0,0,0,0,1,0,0,0,0,0,0
airman,0,0,0,0,0,1,0,0,0,0,0,0
cart,0,0,0,0,0,0,0,0,0,0,1,0
cage,0,0,0,0,0,1,0,0,0,0,0,0
hostage,0,0,0,0,0,1,0,0,0,0,0,0
ransom,0,0,0,0,0,1,0,0,0,0,0,0
famed,1,0,0,0,0,0,0,0,0,0,0,0
author,0,0,0,0,0,1,0,0,0,0,0,0
manager,0,0,0,0,0,1,0,0,0,0,0,0
don,0,0,0,0,0,0,0,0,0,0,2,0
garb,0,0,0,0,0,1,0,0,0,0,0,0
negotiate,0,0,0,0,0,0,0,0,0,0,1,0
peace,0,0,0,0,0,1,0,0,0,0,0,0
tribal,1,0,0,0,0,0,0,0,0,0,0,0
chief,2,0,0,0,0,1,0,0,0,0,0,0
bewildering,2,0,0,0,0,0,0,0,0,0,0,0
variety,0,0,0,0,0,4,0,0,0,0,0,0
domestic,5,0,0,0,0,0,0,0,0,0,0,0
proudly,0,0,1,0,0,0,0,0,0,0,0,0
title,0,0,0,0,0,2,0,0,0,0,0,0
continuously,0,0,2,0,0,0,0,0,0,0,0,0
weekly,1,0,0,0,0,0,0,0,0,0,0,0
capital,0,0,0,0,0,1,0,0,0,0,0,0
pioneering,1,0,0,0,0,0,0,0,0,0,0,0
prevent,0,0,0,0,0,0,0,0,0,0,3,0
pour,0,0,0,0,0,0,0,0,0,0,1,0
civilian,9,0,0,0,0,0,0,0,0,0,0,0
blessing,0,0,0,0,0,1,0,0,0,0,0,0
expansionist,1,0,0,0,0,0,0,0,0,0,0,0
firm,0,0,0,0,0,5,0,0,0,0,0,0
steady,2,0,0,0,0,0,0,0,0,0,0,0
lowwing,1,0,0,0,0,0,0,0,0,0,0,0
singleand,1,0,0,0,0,0,0,0,0,0,0,0
clothe,0,0,0,0,0,0,0,0,0,0,1,0
corrugated,1,0,0,0,0,0,0,0,0,0,0,0
obscure,1,0,0,0,0,0,0,0,0,0,1,0
caller,0,0,0,0,0,1,0,0,0,0,0,0
east,0,0,1,0,0,0,0,0,0,0,0,0
segment,0,0,0,0,0,2,0,0,0,0,0,0
network,0,0,0,0,0,6,0,0,0,0,0,0
chaos,0,0,0,0,0,1,0,0,0,0,0,0
imperial,1,0,0,0,0,0,0,0,0,0,0,0
communist,2,0,0,0,0,0,0,0,0,0,0,0
regime,0,0,0,0,0,2,0,0,0,0,0,0
seize,0,0,0,0,0,0,0,0,0,0,1,0
icon,0,0,0,0,0,1,0,0,0,0,0,0
industrial,3,0,0,0,0,0,0,0,0,0,0,0
proletariat,0,0,0,0,0,1,0,0,0,0,0,0
propaganda,0,0,0,0,0,2,0,0,0,0,0,0
subsequently,0,0,5,0,0,0,0,0,0,0,0,0
indispensable,1,0,0,0,0,0,0,0,0,0,0,0
medium,1,0,0,0,0,4,0,0,0,0,0,0
sprawl,0,0,0,0,0,0,0,0,0,0,1,0
divergent,1,0,0,0,0,0,0,0,0,0,0,0
region,0,0,0,0,0,7,0,0,0,0,0,0
soviet,5,0,0,0,0,0,0,0,0,0,0,0
commissar,0,0,0,0,0,1,0,0,0,0,0,0
emphasize,0,0,0,0,0,0,0,0,0,0,1,0
indigenous,1,0,0,0,0,0,0,0,0,0,0,0
invidious,1,0,0,0,0,0,0,0,0,0,0,0
capitalistic,1,0,0,0,0,0,0,0,0,0,0,0
influence,0,0,0,0,0,2,0,0,0,0,2,0
bureau,0,0,0,0,0,3,0,0,0,0,0,0
airway,0,0,0,0,0,4,0,0,0,0,0,0
reflect,0,0,0,0,0,0,0,0,0,0,2,0
trend,0,0,0,0,0,7,0,0,0,0,0,0
auspex,0,0,0,0,0,1,0,0,0,0,0,0
stimulate,0,0,0,0,0,0,0,0,0,0,2,0
trainer,0,0,0,0,0,1,0,0,0,0,0,0
flounder,0,0,0,0,0,0,0,0,0,0,1,0
shrewd,1,0,0,0,0,0,0,0,0,0,0,0
bureaucrat,0,0,0,0,0,1,0,0,0,0,0,0
surpass,0,0,0,0,0,0,0,0,0,0,3,0
beat,0,0,0,0,0,0,0,0,0,0,1,0
beacon,0,0,0,0,0,1,0,0,0,0,0,0
guide,0,0,0,0,0,0,0,0,0,0,2,0
night,0,0,0,0,0,5,0,0,0,0,0,0
correspondence,0,0,0,0,0,1,0,0,0,0,0,0
saving,0,0,0,0,0,1,0,0,0,0,0,0
expedite,0,0,0,0,0,0,0,0,0,0,1,0
clearance,0,0,0,0,0,1,0,0,0,0,0,0
check,0,0,0,0,0,4,0,0,0,0,2,0
institution,0,0,0,0,0,1,0,0,0,0,0,0
workable,1,0,0,0,0,0,0,0,0,0,0,0
yield,0,0,0,0,0,0,0,0,0,0,1,0
congressional,1,0,0,0,0,0,0,0,0,0,0,0
contractor,0,0,0,0,0,1,0,0,0,0,0,0
enforce,0,0,0,0,0,0,0,0,0,0,2,0
licensing,0,0,0,0,0,1,0,0,0,0,0,0
rival,2,0,0,0,0,0,0,0,0,0,1,0
reassure,0,0,0,0,0,0,0,0,0,0,1,0
insurance,0,0,0,0,0,1,0,0,0,0,0,0
ironically,0,0,2,0,0,0,0,0,0,0,0,0
subsidized,1,0,0,0,0,0,0,0,0,0,0,0
flag,0,0,0,0,0,2,0,0,0,0,0,0
practice,0,0,0,0,0,3,0,0,0,0,0,0
discourage,0,0,0,0,0,0,0,0,0,0,1,0
innovation,0,0,0,0,0,3,0,0,0,0,0,0
aggressive,1,0,0,0,0,0,0,0,0,0,0,0
accelerate,0,0,0,0,0,0,0,0,0,0,3,0
thing,0,0,0,0,0,2,0,0,0,0,0,0
frontal,1,0,0,0,0,0,0,0,0,0,0,0
streamline,0,0,0,0,0,0,0,0,0,0,1,0
trade,0,0,0,0,0,1,0,0,0,0,1,0
complexity,0,0,0,0,0,2,0,0,0,0,0,0
requisite,1,0,0,0,0,0,0,0,0,0,0,0
associate,0,0,0,0,0,0,0,0,0,0,5,0
pump,0,0,0,0,0,1,0,0,0,0,0,0
contrast,0,0,0,0,0,3,0,0,0,0,0,0
simplicity,0,0,0,0,0,2,0,0,0,0,0,0
blunt,1,0,0,0,0,0,0,0,0,0,0,0
announce,0,0,0,0,0,0,0,0,0,0,1,0
airflow,0,0,0,0,0,1,0,0,0,0,0,0
substantially,0,0,2,0,0,0,0,0,0,0,0,0
enhance,0,0,0,0,0,0,0,0,0,0,4,0
dependability,0,0,0,0,0,1,0,0,0,0,0,0
ease,0,0,0,0,0,2,0,0,0,0,0,0
merger,0,0,0,0,0,1,0,0,0,0,0,0
variable,1,0,0,0,0,1,0,0,0,0,0,0
supercharger,0,0,0,0,0,1,0,0,0,0,0,0
octane,0,0,0,0,0,1,0,0,0,0,0,0
dramatically,0,0,3,0,0,0,0,0,0,0,0,0
institute,0,0,0,0,0,0,0,0,0,0,1,0
payment,0,0,0,0,0,1,0,0,0,0,0,0
formula,0,0,0,0,0,1,0,0,0,0,0,0
swift,2,0,0,0,0,0,0,0,0,0,0,0
market,0,0,0,0,0,17,0,0,0,0,2,0
subsidiary,0,0,0,0,0,1,0,0,0,0,0,0
largely,0,0,1,0,0,0,0,0,0,0,0,0
rivalry,0,0,0,0,0,1,0,0,0,0,0,0
introduction,0,0,0,0,0,10,0,0,0,0,0,0
covering,0,0,0,0,0,1,0,0,0,0,0,0
shoulder,0,0,0,0,0,1,0,0,0,0,0,0
shortly,0,0,1,0,0,0,0,0,0,0,0,0
farm,0,0,0,0,0,1,0,0,0,0,0,0
everybody,0,0,0,0,0,0,0,1,0,0,0,0
revere,0,0,0,0,0,0,0,0,0,0,1,0
football,0,0,0,0,0,1,0,0,0,0,0,0
question,0,0,0,0,0,1,0,0,0,0,0,0
weakness,0,0,0,0,0,1,0,0,0,0,0,0
controversy,0,0,0,0,0,1,0,0,0,0,0,0
criticism,0,0,0,0,0,1,0,0,0,0,0,0
bad,3,0,0,0,0,0,0,0,0,0,0,0
image,0,0,0,0,0,3,0,0,0,0,0,0
ask,0,0,0,0,0,0,0,0,0,0,1,0
submit,0,0,0,0,0,0,0,0,0,0,1,0
replacement,0,0,0,0,0,4,0,0,0,0,0,0
respond,0,0,0,0,0,0,0,0,0,0,5,0
refined,1,0,0,0,0,0,0,0,0,0,0,0
streamlining,0,0,0,0,0,1,0,0,0,0,0,0
significantly,0,0,5,0,0,0,0,0,0,0,0,0
double,1,0,0,0,1,0,0,0,0,0,0,0
ancillary,1,0,0,0,0,0,0,0,0,0,0,0
refinement,0,0,0,0,0,1,0,0,0,0,0,0
percent,0,0,0,0,0,5,0,0,0,0,0,0
infant,0,0,0,0,0,1,0,0,0,0,0,0
attendant,0,0,0,0,0,1,0,0,0,0,0,0
love,0,0,0,0,0,0,0,0,0,0,1,0
comfortably,0,0,1,0,0,0,0,0,0,0,0,0
stalling,0,0,0,0,0,1,0,0,0,0,0,0
say,0,0,0,0,0,0,0,0,0,0,4,0
stressed,1,0,0,0,0,0,0,0,0,0,0,0
sheathing,0,0,0,0,0,1,0,0,0,0,0,0
curiosity,0,0,0,0,0,1,0,0,0,0,0,0
cease,0,0,0,0,0,0,0,0,0,0,2,0
designate,0,0,0,0,0,0,0,0,0,0,3,0
paratrooper,0,0,0,0,0,1,0,0,0,0,0,0
wound,0,0,0,0,0,0,0,0,0,0,1,0
stretcher,0,0,0,0,0,1,0,0,0,0,0,0
medical,3,0,0,0,0,0,0,0,0,0,0,0
fit,1,0,0,0,0,0,0,0,0,0,5,0
door,0,0,0,0,0,4,0,0,0,0,0,0
tow,0,0,0,0,0,0,0,0,0,0,2,0
cowl,0,0,0,0,0,1,0,0,0,0,0,0
nonessential,1,0,0,0,0,0,0,0,0,0,0,0
look,0,0,0,0,0,0,0,0,0,0,4,0
transoceanic,2,0,0,0,0,0,0,0,0,0,0,0
believe,0,0,0,0,0,0,0,0,0,0,3,0
key,3,0,0,0,0,1,0,0,0,0,0,0
terminus,0,0,0,0,0,1,0,0,0,0,0,0
fiery,2,0,0,0,0,0,0,0,0,0,0,0
liner,0,0,0,0,0,2,0,0,0,0,0,0
fade,0,0,0,0,0,0,0,0,0,0,2,0
overwater,0,0,0,0,0,1,0,0,0,0,0,0
save,0,0,0,0,0,0,0,0,0,0,2,0
intend,0,0,0,0,0,0,0,0,0,0,3,0
string,0,0,0,0,0,1,0,0,0,0,1,0
stopover,0,0,0,0,0,1,0,0,0,0,0,0
occasional,1,0,0,0,0,0,0,0,0,0,0,0
departure,0,0,0,0,0,5,0,0,0,0,0,0
fanfare,0,0,0,0,0,1,0,0,0,0,0,0
bottle,0,0,0,0,0,1,0,0,0,0,0,0
champagne,0,0,0,0,0,1,0,0,0,0,0,0
bow,0,0,0,0,0,1,0,0,0,0,0,0
imposing,1,0,0,0,0,0,0,0,0,0,0,0
luxury,0,0,0,0,0,5,0,0,0,0,0,0
curtail,0,0,0,0,0,0,0,0,0,0,1,0
pan,1,0,0,0,0,0,0,0,0,0,0,0
fortuitously,0,0,1,0,0,0,0,0,0,0,0,0
widespread,1,0,0,0,0,0,0,0,0,0,0,0
urban,5,0,0,0,0,0,0,0,0,0,0,0
complex,8,0,0,0,0,3,0,0,0,0,0,0
intervene,0,0,0,0,0,0,0,0,0,0,2,0
desirable,1,0,0,0,0,0,0,0,0,0,0,0
option,0,0,0,0,0,2,0,0,0,0,0,0
tend,0,0,0,0,0,0,0,0,0,0,3,0
conscious,1,0,0,0,0,0,0,0,0,0,0,0
comparison,0,0,0,0,0,2,0,0,0,0,0,0
subsidy,0,0,0,0,0,1,0,0,0,0,0,0
deflect,0,0,0,0,0,0,0,0,0,0,3,0
pathbreaking,1,0,0,0,0,0,0,0,0,0,0,0
pressurization,0,0,0,0,0,1,0,0,0,0,0,0
dependable,1,0,0,0,0,0,0,0,0,0,0,0
friction,0,0,0,0,0,1,0,0,0,0,0,0
unpressurized,3,0,0,0,0,0,0,0,0,0,0,0
possess,0,0,0,0,0,0,0,0,0,0,3,0
comparable,3,0,0,0,0,0,0,0,0,0,0,0
unlike,0,3,0,0,0,0,0,0,0,0,0,0
boarding,0,0,0,0,0,1,0,0,0,0,0,0
characteristic,0,0,0,0,0,6,0,0,0,0,0,0
status,0,0,0,0,0,2,0,0,0,0,0,0
conflict,0,0,0,0,0,2,0,0,0,0,1,0
join,0,0,0,0,0,0,0,0,0,0,2,0
identifiable,1,0,0,0,0,0,0,0,0,0,0,0
triple,1,0,0,0,0,0,0,0,0,0,0,0
blend,0,0,0,0,0,2,0,0,0,0,1,0
art,0,0,0,0,0,2,0,0,0,0,0,0
impressive,1,0,0,0,0,0,0,0,0,0,0,0
evolution,0,0,0,0,0,2,0,0,0,0,0,0
infrastructure,0,0,0,0,0,3,0,0,0,0,0,0
root,0,0,0,0,0,1,0,0,0,0,0,0
pace,0,0,0,0,0,3,0,0,0,0,0,0
theoretical,1,0,0,0,0,0,0,0,0,0,0,0
probable,1,0,0,0,0,0,0,0,0,0,0,0
repetition,0,0,0,0,0,1,0,0,0,0,0,0
play,0,0,0,0,0,0,0,0,0,0,4,0
role,0,0,0,0,0,6,0,0,0,0,0,0
spearhead,0,0,0,0,0,0,0,0,0,0,1,0
milestone,0,0,0,0,0,1,0,0,0,0,0,0
electronic,4,0,0,0,0,3,0,0,0,0,0,0
signal,0,0,0,0,0,5,0,0,0,0,0,0
previously,0,0,1,0,0,0,0,0,0,0,0,0
unscheduled,1,0,0,0,0,0,0,0,0,0,0,0
codification,0,0,0,0,0,1,0,0,0,0,0,0
establishment,0,0,0,0,0,1,0,0,0,0,0,0
college,0,0,0,0,0,1,0,0,0,0,0,0
department,0,0,0,0,0,1,0,0,0,0,0,0
educate,0,0,0,0,0,0,0,0,0,0,1,0
cadre,0,0,0,0,0,1,0,0,0,0,0,0
municipal,1,0,0,0,0,0,0,0,0,0,0,0
depression,0,0,0,0,0,1,0,0,0,0,0,0
federal,1,0,0,0,0,0,0,0,0,0,0,0
guidance,0,0,0,0,0,9,0,0,0,0,0,0
tower,0,0,0,0,0,4,0,0,0,0,1,0
increasingly,0,0,3,0,0,0,0,0,0,0,0,0
busy,3,0,0,0,0,0,0,0,0,0,0,0
bureaucratic,1,0,0,0,0,0,0,0,0,0,0,0
stage,0,0,0,0,0,3,0,0,0,0,0,0
truly,0,0,4,0,0,0,0,0,0,0,0,0
indelible,1,0,0,0,0,0,0,0,0,0,0,0
offensive,0,0,0,0,0,1,0,0,0,0,0,0
hostility,0,0,0,0,0,1,0,0,0,0,0,0
commence,0,0,0,0,0,0,0,0,0,0,1,0
involved,1,0,0,0,0,0,0,0,0,0,0,0
neutral,1,0,0,0,0,0,0,0,0,0,0,0
host,0,0,0,0,0,2,0,0,0,0,1,0
basis,0,0,0,0,0,11,0,0,0,0,0,0
vagary,0,0,0,0,0,1,0,0,0,0,0,0
regularly,0,0,2,0,0,0,0,0,0,0,0,0
majority,0,0,0,0,0,4,0,0,0,0,0,0
virtuosity,0,0,0,0,0,1,0,0,0,0,0,0
prodigious,1,0,0,0,0,0,0,0,0,0,0,0
capability,0,0,0,0,0,4,0,0,0,0,0,0
satisfy,0,0,0,0,0,0,0,0,0,0,1,0
draft,0,0,0,0,0,0,0,0,0,0,1,0
workhorse,0,0,0,0,0,1,0,0,0,0,0,0
commonwealth,0,0,0,0,0,1,0,0,0,0,0,0
unit,0,0,0,0,0,5,0,0,0,0,0,0
exile,0,0,0,0,0,1,0,0,0,0,0,0
harbinger,0,0,0,0,0,1,0,0,0,0,0,0
constitute,0,0,0,0,0,0,0,0,0,0,2,0
himalayan,1,0,0,0,0,0,0,0,0,0,0,0
mountain,0,0,0,0,0,2,0,0,0,0,0,0
challenging,2,0,0,0,0,0,0,0,0,0,0,0
hump,0,0,0,0,0,1,0,0,0,0,0,0
chinese,2,0,0,0,0,0,0,0,0,0,0,0
theatre,0,0,0,0,0,2,0,0,0,0,0,0
destination,0,0,0,0,0,5,0,0,0,0,0,0
combat,0,0,0,0,0,4,0,0,0,0,1,0
peak,0,0,0,0,0,3,0,0,0,0,0,0
anticipate,0,0,0,0,0,0,0,0,0,0,3,0
knowledgeable,1,0,0,0,0,0,0,0,0,0,0,0
authority,0,0,0,0,0,7,0,0,0,0,0,0
advocate,0,0,0,0,0,0,0,0,0,0,1,0
protocol,0,0,0,0,0,3,0,0,0,0,0,0
normalize,0,0,0,0,0,0,0,0,0,0,1,0
legal,3,0,0,0,0,0,0,0,0,0,0,0
orderly,1,0,0,0,0,0,0,0,0,0,0,0
implementation,0,0,0,0,0,1,0,0,0,0,0,0
convene,0,0,0,0,0,0,0,0,0,0,1,0
representative,0,0,0,0,0,2,0,0,0,0,0,0
agree,0,0,0,0,0,0,0,0,0,0,1,0
provisional,1,0,0,0,0,0,0,0,0,0,0,0
administrative,1,0,0,0,0,0,0,0,0,0,0,0
fledge,0,0,0,0,0,0,0,0,0,0,1,0
adjunct,0,0,0,0,0,1,0,0,0,0,0,0
specify,0,0,0,0,0,0,0,0,0,0,2,0
controller,0,0,0,0,0,7,0,0,0,0,0,0
standardized,1,0,0,0,0,0,0,0,0,0,0,0
format,0,0,0,0,0,2,0,0,0,0,0,0
frequency,0,0,0,0,0,3,0,0,0,0,0,0
marking,0,0,0,0,0,7,0,0,0,0,0,0
lighting,0,0,0,0,0,9,0,0,0,0,0,0
unacceptably,0,0,1,0,0,0,0,0,0,0,0,0
intermediate,1,0,0,0,0,0,0,0,0,0,0,0
copy,0,0,0,0,0,1,0,0,0,0,0,0
portly,1,0,0,0,0,0,0,0,0,0,0,0
amiably,0,0,1,0,0,0,0,0,0,0,0,0
speedy,1,0,0,0,0,0,0,0,0,0,0,0
trendy,1,0,0,0,0,0,0,0,0,0,0,0
sell,0,0,0,0,0,0,0,0,0,0,5,0
plus,0,0,0,1,0,0,0,0,0,0,0,0
trickle,0,0,0,0,0,0,0,0,0,0,1,0
unaccustomed,1,0,0,0,0,0,0,0,0,0,0,0
turboprop,0,0,0,0,0,8,0,0,0,0,0,0
practicality,0,0,0,0,0,1,0,0,0,0,0,0
politic,0,0,0,0,0,1,0,0,0,0,0,0
sign,0,0,0,0,0,6,0,0,0,0,5,0
agreement,0,0,0,0,0,1,0,0,0,0,0,0
trim,2,0,0,0,0,0,0,0,0,0,0,0
technologically,0,0,2,0,0,0,0,0,0,0,0,0
unsophisticated,1,0,0,0,0,0,0,0,0,0,0,0
ideological,1,0,0,0,0,0,0,0,0,0,0,0
parry,0,0,0,0,0,0,0,0,0,0,1,0
import,0,0,0,0,0,1,0,0,0,0,0,0
bloc,0,0,0,0,0,3,0,0,0,0,0,0
backbone,0,0,0,0,0,1,0,0,0,0,0,0
wish,0,0,0,0,0,0,0,0,0,0,1,0
breadth,0,0,0,0,0,1,0,0,0,0,0,0
seemingly,0,0,2,0,0,0,0,0,0,0,0,0
modest,1,0,0,0,0,0,0,0,0,0,0,0
benefit,0,0,0,0,0,2,0,0,0,0,1,0
river,0,0,0,0,0,2,0,0,0,0,0,0
alternative,1,0,0,0,0,1,0,0,0,0,0,0
russian,2,0,0,0,0,0,0,0,0,0,0,0
freeze,0,0,0,0,0,0,0,0,0,0,1,0
characterize,0,0,0,0,0,0,0,0,0,0,3,0
seasonal,1,0,0,0,0,0,0,0,0,0,0,0
flood,0,0,0,0,0,1,0,0,0,0,0,0
channel,0,0,0,0,0,1,0,0,0,0,0,0
bargain,0,0,0,0,0,1,0,0,0,0,0,0
basement,0,0,0,0,0,2,0,0,0,0,0,0
fulfil,0,0,0,0,0,0,0,0,0,0,1,0
timely,1,0,0,0,0,0,0,0,0,0,0,0
bind,0,0,0,0,0,0,0,0,0,0,1,0
population,0,0,0,0,0,5,0,0,0,0,0,0
match,0,0,0,0,0,0,0,0,0,0,5,0
energetically,0,0,1,0,0,0,0,0,0,0,0,0
sale,0,0,0,0,0,6,0,0,0,0,0,0
forth,0,0,2,0,0,1,0,0,0,0,0,0
contest,0,0,0,0,0,1,0,0,0,0,0,0
north,3,0,0,0,0,0,0,0,0,0,0,0
price,0,0,0,0,0,3,0,0,0,0,1,0
quality,0,0,0,0,0,5,0,0,0,0,0,0
presence,0,0,0,0,0,1,0,0,0,0,0,0
hope,0,0,0,0,0,0,0,0,0,0,1,0
capture,0,0,0,0,0,0,0,0,0,0,2,0
tanker,0,0,0,0,0,4,0,0,0,0,0,0
unmatched,1,0,0,0,0,0,0,0,0,0,0,0
famously,0,0,1,0,0,0,0,0,0,0,0,0
spiral,2,0,0,0,0,0,0,0,0,0,0,0
staircase,0,0,0,0,0,1,0,0,0,0,0,0
deck,0,0,0,0,0,4,0,0,0,0,0,0
sensation,0,0,0,0,0,1,0,0,0,0,0,0
premier,2,0,0,0,0,0,0,0,0,0,0,0
constraint,0,0,0,0,0,3,0,0,0,0,0,0
evaporate,0,0,0,0,0,0,0,0,0,0,2,0
turbocompound,0,0,0,0,0,1,0,0,0,0,0,0
stalwart,1,0,0,0,0,0,0,0,0,0,0,0
transform,0,0,0,0,0,0,0,0,0,0,2,0
stylish,2,0,0,0,0,0,0,0,0,0,0,0
men,0,0,0,0,0,1,0,0,0,0,0,0
lady,0,0,0,0,0,1,0,0,0,0,0,0
dress,0,0,0,0,0,1,0,0,0,0,0,0
restaurant,0,0,0,0,0,2,0,0,0,0,0,0
crystal,0,0,0,0,0,2,0,0,0,0,0,0
stemware,0,0,0,0,0,1,0,0,0,0,0,0
china,0,0,0,0,0,1,0,0,0,0,0,0
patronage,0,0,0,0,0,1,0,0,0,0,0,0
railroad,0,0,0,0,0,1,0,0,0,0,0,0
statistic,0,0,0,0,0,2,0,0,0,0,0,0
reveal,0,0,0,0,0,0,0,0,0,0,1,0
prime,1,0,0,0,0,0,0,0,0,0,0,0
mover,0,0,0,0,0,1,0,0,0,0,0,0
proliferate,0,0,0,0,0,0,0,0,0,0,1,0
usurp,0,0,0,0,0,0,0,0,0,0,1,0
domestically,0,0,1,0,0,0,0,0,0,0,0,0
convenient,2,0,0,0,0,0,0,0,0,0,0,0
timetable,0,0,0,0,0,1,0,0,0,0,0,0
professional,1,0,0,0,0,0,0,0,0,0,0,0
collegiate,1,0,0,0,0,0,0,0,0,0,0,0
team,0,0,0,0,0,1,0,0,0,0,0,0
tightly,0,0,1,0,0,0,0,0,0,0,0,0
