word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,PRON,SCONJ,VERB,X
away,0,0,5,0,0,0,0,0,0,0,0
suffer,0,0,0,0,0,0,0,0,0,3,0
malnourishment,0,0,0,0,0,1,0,0,0,0,0
addition,0,0,0,0,0,12,0,0,0,0,0
initial,2,0,0,0,0,0,0,0,0,0,0
percent,0,0,0,0,0,3,0,0,0,0,0
original,4,0,0,0,0,0,0,0,0,0,0
number,0,0,0,0,0,21,0,0,0,4,0
roughly,0,0,2,0,0,0,0,0,0,0,0
third,0,0,0,0,0,2,0,0,0,0,0
half,0,0,0,0,1,2,0,0,0,0,0
amount,0,0,0,0,0,2,0,0,0,1,0
governance,0,0,0,0,0,2,0,0,0,0,0
company,0,0,0,0,0,3,0,0,0,0,0
expansion,0,0,0,0,0,1,0,0,0,0,0
eventually,0,0,6,0,0,0,0,0,0,0,0
thousand,0,0,0,0,0,2,0,0,0,0,0
observe,0,0,0,0,0,0,0,0,0,4,0
brutality,0,0,0,0,0,1,0,0,0,0,0
commit,0,0,0,0,0,0,0,0,0,1,0
report,0,0,0,0,0,1,0,0,0,2,0
tsar,0,0,0,0,0,1,0,0,0,0,0
ameliorate,0,0,0,0,0,0,0,0,0,2,0
horrendous,1,0,0,0,0,0,0,0,0,0,0
protective,1,0,0,0,0,0,0,0,0,0,0
charter,0,0,0,0,0,1,0,0,0,1,0
enforcement,0,0,0,0,0,1,0,0,0,0,0
haphazard,1,0,0,0,0,0,0,0,0,0,0
nonetheless,0,0,1,0,0,0,0,0,0,0,0
priest,0,0,0,0,0,2,0,0,0,0,0
advocate,0,0,0,0,0,1,0,0,0,0,0
convert,0,0,0,0,0,0,0,0,0,1,0
purchase,0,0,0,0,0,1,0,0,0,3,0
subsequently,0,0,2,0,0,0,0,0,0,0,0
assimilationist,4,0,0,0,0,0,0,0,0,0,0
policy,0,0,0,0,0,5,0,0,0,0,0
pressure,0,0,0,0,0,3,0,0,0,0,0
apply,0,0,0,0,0,0,0,0,0,3,0
wage,0,0,0,0,0,5,0,0,0,0,0
labour,0,0,0,0,0,7,0,0,0,0,0
mainline,1,0,0,0,0,0,0,0,0,0,0
undermine,0,0,0,0,0,0,0,0,0,1,0
sufficiency,0,0,0,0,0,2,0,0,0,0,0
sustainability,0,0,0,0,0,1,0,0,0,0,0
extinction,0,0,0,0,0,1,0,0,0,0,0
fox,0,0,0,0,0,2,0,0,0,0,0
knowledge,0,0,0,0,0,4,0,0,0,0,0
fishery,0,0,0,0,0,3,0,0,0,0,0
employment,0,0,0,0,0,3,0,0,0,0,0
face,0,0,0,0,0,2,0,0,0,8,0
circumstantial,1,0,0,0,0,0,0,0,0,0,0
difficulty,0,0,0,0,0,2,0,0,0,0,0
demand,0,0,0,0,0,2,0,0,0,1,0
collapse,0,0,0,0,0,0,0,0,0,2,0
natural,8,0,0,0,0,0,0,0,0,0,0
cycle,0,0,0,0,0,10,0,0,0,0,0
vagary,0,0,0,0,0,1,0,0,0,0,0
consumer,0,0,0,0,0,1,0,0,0,0,0
taste,0,0,0,0,0,1,0,0,0,0,0
competition,0,0,0,0,0,1,0,0,0,0,0
well,2,0,3,0,0,0,0,0,0,0,0
equip,0,0,0,0,0,0,0,0,0,1,0
international,2,0,0,0,0,0,0,0,0,0,0
politic,0,0,0,0,0,1,0,0,0,0,0
removal,0,0,0,0,0,2,0,0,0,0,0
alaskan,11,0,0,0,0,0,0,0,0,0,0
aegis,0,0,0,0,0,1,0,0,0,0,0
defense,0,0,0,0,0,3,0,0,0,0,0
war,0,0,0,0,0,8,0,0,0,1,0
difficult,4,0,0,0,0,0,0,0,0,0,0
temporary,5,0,0,0,0,0,0,0,0,0,0
return,0,0,0,0,0,0,0,0,0,7,0
disrepair,0,0,0,0,0,1,0,0,0,0,0
ransack,0,0,0,0,0,0,0,0,0,1,0
military,4,0,0,0,0,0,0,0,0,0,0
facility,0,0,0,0,0,5,0,0,0,0,0
property,0,0,0,0,0,11,0,0,0,0,0
regard,0,0,0,0,0,0,0,0,0,5,0
unaffected,1,0,0,0,0,0,0,0,0,0,0
middle,2,0,0,0,0,2,0,0,0,0,0
euro,3,0,0,0,0,0,0,0,0,0,0
whaler,0,0,0,0,0,3,0,0,0,0,0
infest,0,0,0,0,0,0,0,0,0,1,0
bring,0,0,0,0,0,0,0,0,0,7,0
germ,0,0,0,0,0,2,0,0,0,0,0
alcohol,0,0,0,0,0,2,0,0,0,0,0
import,0,0,0,0,0,2,0,0,0,0,0
impact,0,0,0,0,0,2,0,0,0,0,0
lessen,0,0,0,0,0,0,0,0,0,1,0
active,3,0,0,0,0,0,0,0,0,0,0
source,0,0,0,0,0,11,0,0,0,0,0
disruption,0,0,0,0,0,2,0,0,0,0,0
intensive,1,0,0,0,0,0,0,0,0,0,0
deplete,0,0,0,0,0,0,0,0,0,1,0
localized,1,0,0,0,0,0,0,0,0,0,0
skill,0,0,0,0,0,7,0,0,0,0,0
arrange,0,0,0,0,0,0,0,0,0,3,0
partnership,0,0,0,0,0,1,0,0,0,0,0
shelter,0,0,0,0,0,11,0,0,0,3,0
save,0,0,0,0,0,0,0,0,1,3,0
steel,0,0,0,0,0,3,0,0,0,0,0
needle,0,0,0,0,0,3,0,0,0,0,0
rifle,0,0,0,0,0,1,0,0,0,0,0
widespread,3,0,0,0,0,0,0,0,0,0,0
imposition,0,0,0,0,0,1,0,0,0,0,0
discovery,0,0,0,0,0,1,0,0,0,0,0
gold,0,0,0,0,0,3,0,0,0,0,0
mineral,0,0,0,0,0,1,0,0,0,0,0
church,0,0,0,0,0,1,0,0,0,0,0
sponsor,0,0,0,0,0,2,0,0,0,3,0
experiment,0,0,0,0,0,1,0,0,0,0,0
reindeer,0,0,0,0,0,3,0,0,0,0,0
herding,0,0,0,0,0,1,0,0,0,0,0
promote,0,0,0,0,0,0,0,0,0,4,0
assimilation,0,0,0,0,0,2,0,0,0,0,0
venture,0,0,0,0,0,2,0,0,0,2,0
incompatibility,0,0,0,0,0,1,0,0,0,0,0
accustomed,1,0,0,0,0,0,0,0,0,0,0
habit,0,0,0,0,0,3,0,0,0,0,0
frequently,0,0,6,0,0,0,0,0,0,0,0
overgrazing,0,0,0,0,0,1,0,0,0,0,0
crowd,0,0,0,0,0,0,0,0,0,1,0
operation,0,0,0,0,0,4,0,0,0,0,0
attention,0,0,0,0,0,2,0,0,0,0,0
incidentally,0,0,1,0,0,0,0,0,0,0,0
welcome,1,0,0,0,0,0,0,0,0,2,0
focus,0,0,0,0,0,2,0,0,0,5,0
concern,0,0,0,0,0,1,0,0,0,1,0
degradation,0,0,0,0,0,1,0,0,0,0,0
seizure,0,0,0,0,0,1,0,0,0,0,0
file,0,0,0,0,0,1,0,0,0,1,0
lawsuit,0,0,0,0,0,1,0,0,0,0,0
halt,0,0,0,0,0,0,0,0,0,1,0
suit,0,0,0,0,0,2,0,0,0,0,0
agree,0,0,0,0,0,0,0,0,0,3,0
million,0,0,0,0,0,0,5,0,0,0,0
acre,0,0,0,0,0,2,0,0,0,0,0
administer,0,0,0,0,0,0,0,0,0,3,0
run,0,0,0,0,0,7,0,0,0,4,0
corporation,0,0,0,0,0,9,0,0,0,0,0
administrative,1,0,0,0,0,0,0,0,0,0,0
purpose,0,0,0,0,0,13,0,0,0,0,0
state,0,0,0,0,0,10,0,0,0,0,0
divide,0,0,0,0,0,0,0,0,0,11,0
regional,3,0,0,0,0,0,0,0,0,0,0
seven,0,0,0,0,0,0,3,0,0,0,0
inuit,1,0,0,0,0,0,0,0,0,0,0
aleut,1,0,0,0,0,0,0,0,0,0,0
series,0,0,0,0,0,8,0,0,0,0,0
sole,2,0,0,0,0,0,0,0,0,0,0
shareholder,0,0,0,0,0,2,0,0,0,0,0
serve,0,0,0,0,0,0,0,0,0,11,0
housing,0,0,0,0,0,1,0,0,0,0,0
satellite,1,0,0,0,0,0,0,0,0,0,0
communication,0,0,0,0,0,2,0,0,0,0,0
medical,1,0,0,0,0,0,0,0,0,0,0
program,0,0,0,0,0,1,0,0,0,0,0
abuse,0,0,0,0,0,1,0,0,0,1,0
politician,0,0,0,0,0,1,0,0,0,0,0
increasingly,0,0,6,0,0,0,0,0,0,0,0
sophisticated,2,0,0,0,0,0,0,0,0,0,0
citizenry,0,0,0,0,0,1,0,0,0,0,0
seek,0,0,0,0,0,0,0,0,0,6,0
vote,0,0,0,0,0,0,0,0,0,2,0
hold,0,0,0,0,0,0,0,0,0,16,0
office,0,0,0,0,0,4,0,0,0,0,0
creation,0,0,0,0,0,4,0,0,0,0,0
extension,0,0,0,0,0,2,0,0,0,0,0
welfare,0,0,0,0,0,3,0,0,0,0,0
organization,0,0,0,0,0,19,0,0,0,0,0
recognition,0,0,0,0,0,2,0,0,0,0,0
province,0,0,0,0,0,18,0,0,0,0,0
dominion,0,0,0,0,0,2,0,0,0,0,0
responsibility,0,0,0,0,0,4,0,0,0,0,0
relationship,0,0,0,0,0,14,0,0,0,0,0
organize,0,0,0,0,0,0,0,0,0,14,0
define,0,0,0,0,0,0,0,0,0,6,0
elect,0,0,0,0,0,0,0,0,0,4,0
descent,0,0,0,0,0,17,0,0,0,0,0
majority,0,0,0,0,0,1,0,0,0,0,0
seat,0,0,0,0,0,3,0,0,0,0,0
territorial,6,0,0,0,0,0,0,0,0,0,0
proposal,0,0,0,0,0,2,0,0,0,0,0
submit,0,0,0,0,0,0,0,0,0,1,0
plebiscite,0,0,0,0,0,1,0,0,0,0,0
win,0,0,0,0,0,0,0,0,0,2,0
narrowly,0,0,1,0,0,0,0,0,0,0,0
overall,3,0,1,0,0,0,0,0,0,0,0
rejuvenate,0,0,0,0,0,0,0,0,0,1,0
health,0,0,0,0,0,2,0,0,0,0,0
care,0,0,0,0,0,2,0,0,0,2,0
occurrence,0,0,0,0,0,2,0,0,0,0,0
infection,0,0,0,0,0,2,0,0,0,0,0
double,3,0,0,0,0,0,0,0,0,1,0
size,0,0,0,0,0,6,0,0,0,0,0
estimate,0,0,0,0,0,24,0,0,0,1,0
total,1,0,0,0,0,0,0,0,0,0,0
identify,0,0,0,0,0,0,0,0,0,9,0
stand,0,0,0,0,0,0,0,0,0,1,0
additional,2,0,0,0,0,0,0,0,0,0,0
onward,0,0,1,0,0,0,0,0,0,0,0
activism,0,0,0,0,0,1,0,0,0,0,0
transnationalism,0,0,0,0,0,1,0,0,0,0,0
involved,3,0,0,0,0,0,0,0,0,0,0
global,2,0,0,0,0,0,0,0,0,0,0
push,0,0,0,0,0,1,0,0,0,0,0
civil,1,0,0,0,0,0,0,0,0,0,0
independence,0,0,0,0,0,3,0,0,0,0,0
officially,0,0,1,0,0,0,0,0,0,0,0
sister,0,0,0,0,0,7,0,0,0,0,0
particularly,0,0,10,0,0,0,0,0,0,0,0
preservation,0,0,0,0,0,3,0,0,0,0,0
protect,0,0,0,0,0,0,0,0,0,6,0
warming,0,0,0,0,0,1,0,0,0,0,0
association,0,0,0,0,0,2,0,0,0,0,0
membership,0,0,0,0,0,4,0,0,0,0,0
status,0,0,0,0,0,30,0,0,0,0,0
forum,0,0,0,0,0,1,0,0,0,0,0
intergovernmental,1,0,0,0,0,0,0,0,0,0,0
research,0,0,0,0,0,1,0,0,0,0,0
cooperation,0,0,0,0,0,2,0,0,0,0,0
advocacy,0,0,0,0,0,1,0,0,0,0,0
manage,0,0,0,0,0,0,0,0,0,2,0
similarity,0,0,0,0,0,1,0,0,0,0,0
feature,0,0,0,0,0,6,0,0,0,1,0
detail,0,0,0,0,0,4,0,0,0,0,0
related,10,0,0,0,0,0,0,0,0,0,0
propose,0,0,0,0,0,0,0,0,0,1,0
uralic,1,0,0,0,0,0,0,0,0,0,0
indo,1,0,0,0,0,0,0,0,0,0,0
unconvincing,1,0,0,0,0,0,0,0,0,0,0
division,0,0,0,0,0,7,0,0,0,0,0
subdivide,0,0,0,0,0,0,0,0,0,2,0
single,8,0,0,0,0,0,0,0,0,0,0
intergrading,1,0,0,0,0,0,0,0,0,0,0
adjoin,0,0,0,0,0,0,0,0,0,1,0
section,0,0,0,0,0,3,0,0,0,0,0
mutually,0,0,2,0,0,0,0,0,0,0,0
intelligible,2,0,0,0,0,0,0,0,0,0,0
virtually,0,0,2,0,0,0,0,0,0,0,0
restrict,0,0,0,0,0,0,0,0,0,1,0
easternmost,1,0,0,0,0,0,0,0,0,0,0
mouth,0,0,0,0,0,4,0,0,0,0,0
comprise,0,0,0,0,0,0,0,0,0,11,0
longitude,0,0,0,0,0,1,0,0,0,0,0
westward,0,0,3,0,0,0,0,0,0,0,0
westernmost,1,0,0,0,0,0,0,0,0,0,0
transplant,0,0,0,0,0,0,0,0,0,1,0
unoccupied,1,0,0,0,0,0,0,0,0,0,0
freely,0,0,2,0,0,0,0,0,0,0,0
qayaq,0,0,0,0,0,0,0,0,0,0,1
umiaq,0,0,0,0,0,0,0,0,0,0,1
canoe,0,0,0,0,0,24,0,0,0,0,0
originate,0,0,0,0,0,0,0,0,0,3,0
pointed,2,0,0,0,0,0,0,0,0,0,0
stern,0,0,0,0,0,4,0,0,0,0,0
keel,0,0,0,0,0,1,0,0,0,0,0
cockpit,0,0,0,0,0,2,0,0,0,0,0
paddler,0,0,0,0,0,3,0,0,0,0,0
sit,0,0,0,0,0,0,0,0,0,1,0
forward,0,0,2,0,0,0,0,0,0,0,0
bladed,1,0,0,0,0,0,0,0,0,0,0
paddle,0,0,0,0,0,2,0,0,0,3,0
design,0,0,0,0,0,3,0,0,0,4,0
stretch,0,0,0,0,0,3,0,0,0,3,0
driftwood,0,0,0,0,0,2,0,0,0,0,0
whalebone,0,0,0,0,0,5,0,0,0,0,0
frame,0,0,0,0,0,2,0,0,0,1,0
rub,0,0,0,0,0,0,0,0,0,2,0
fat,0,0,0,0,0,5,0,0,0,0,0
waterproof,2,0,0,0,0,0,0,0,0,1,0
covering,0,0,0,0,0,1,0,0,0,0,0
wear,0,0,0,0,0,0,0,0,0,16,0
overlap,0,0,0,0,0,0,0,0,0,1,0
shield,0,0,0,0,0,1,0,0,0,0,0
permit,0,0,0,0,0,0,0,0,0,2,0
ship,0,0,0,0,0,0,0,0,0,1,0
roll,0,0,0,0,0,0,0,0,0,1,0
shallow,3,0,0,0,0,0,0,0,0,0,0
draft,0,0,0,0,0,2,0,0,0,0,0
width,0,0,0,0,0,1,0,0,0,0,0
quiet,1,0,0,0,0,0,0,0,0,0,0
tightly,0,0,2,0,0,0,0,0,0,0,0
constrict,0,0,0,0,0,0,0,0,0,1,0
stealth,0,0,0,0,0,1,0,0,0,0,0
harvest,0,0,0,0,0,0,0,0,0,2,0
favour,0,0,0,0,0,1,0,0,0,0,0
motorboat,0,0,0,0,0,2,0,0,0,0,0
today,0,0,0,0,0,1,0,0,0,0,0
recreation,0,0,0,0,0,2,0,0,0,0,0
sport,0,0,0,0,0,2,0,0,0,0,0
comfort,0,0,0,0,0,2,0,0,0,0,0
controllability,0,0,0,0,0,1,0,0,0,0,0
unlike,0,4,0,0,0,0,0,0,0,0,0
elongated,1,0,0,0,0,0,0,0,0,0,0
birchbark,0,0,0,0,0,3,0,0,0,0,0
elderly,1,0,0,0,0,0,0,0,0,0,0
possession,0,0,0,0,0,3,0,0,0,0,0
outboard,1,0,0,0,0,0,0,0,0,0,0
motor,0,0,0,0,0,2,0,0,0,0,0
finally,0,0,2,0,0,0,0,0,0,0,0
conventional,1,0,0,0,0,0,0,0,0,0,0
caption,0,0,0,0,0,5,0,0,0,0,0
clan,0,0,0,0,0,23,0,0,0,0,0
tribe,0,0,0,0,0,42,0,0,0,0,0
suffix,0,0,0,0,0,1,0,0,0,0,0
nest,0,0,0,0,0,0,0,0,0,1,0
specifiable,1,0,0,0,0,0,0,0,0,0,0
myriad,1,0,0,0,0,1,0,0,0,0,0
customary,2,0,0,0,0,0,0,0,0,0,0
designator,0,0,0,0,0,1,0,0,0,0,0
subdialect,0,0,0,0,0,1,0,0,0,0,0
spouse,0,0,0,0,0,5,0,0,0,0,0
historically,0,0,2,0,0,0,0,0,0,0,0
connection,0,0,0,0,0,2,0,0,0,0,0
kinship,0,0,0,0,0,10,0,0,0,0,0
marriage,0,0,0,0,0,17,0,0,0,0,0
pan,1,0,0,0,0,0,0,0,0,0,0
affair,0,0,0,0,0,5,0,0,0,0,0
ethnography,0,0,0,0,0,1,0,0,0,0,0
account,0,0,0,0,0,2,0,0,0,0,0
document,0,0,0,0,0,1,0,0,0,0,0
nomenclature,0,0,0,0,0,1,0,0,0,0,0
instance,0,0,0,0,0,8,0,0,0,0,0
text,0,0,0,0,0,1,0,0,0,0,0
correspond,0,0,0,0,0,0,0,0,0,1,0
contain,0,0,0,0,0,0,0,0,0,2,0
marry,0,0,0,0,0,0,0,0,0,6,0
endogamous,1,0,0,0,0,0,0,0,0,0,0
describe,0,0,0,0,0,0,0,0,0,5,0
unit,0,0,0,0,0,8,0,0,0,0,0
inhabitant,0,0,0,0,0,5,0,0,0,0,0
grouping,0,0,0,0,0,3,0,0,0,0,0
apart,0,0,2,0,0,0,0,0,0,0,0
inupiaq,1,0,0,0,0,0,0,0,0,0,0
description,0,0,0,0,0,1,0,0,0,0,0
note,0,0,0,0,0,0,0,0,0,3,0
solid,2,0,0,0,0,0,0,0,0,0,0
advantage,0,0,0,0,0,5,0,0,0,0,0
good,12,0,0,0,0,6,0,0,0,0,0
clothing,0,0,0,0,0,13,0,0,0,0,0
sew,0,0,0,0,0,0,0,0,0,2,0
body,0,0,0,0,0,12,0,0,0,0,0
wind,0,0,0,0,0,2,0,0,0,0,0
thread,0,0,0,0,0,1,0,0,0,0,0
sinew,0,0,0,0,0,3,0,0,0,0,0
awl,0,0,0,0,0,1,0,0,0,0,0
pierce,0,0,0,0,0,0,0,0,0,1,0
polar,1,0,0,0,0,0,0,0,0,0,0
deer,0,0,0,0,0,2,0,0,0,0,0
antelope,0,0,0,0,0,1,0,0,0,0,0
feather,0,0,0,0,0,2,0,0,0,0,0
decoration,0,0,0,0,0,2,0,0,0,0,0
sealskin,0,0,0,0,0,5,0,0,0,0,0
ideal,1,0,0,0,0,0,0,0,0,0,0
boot,0,0,0,0,0,2,0,0,0,0,0
inward,0,0,2,0,0,0,0,0,0,0,0
gut,0,0,0,0,0,1,0,0,0,0,0
outer,1,0,0,0,0,0,0,0,0,0,0
sex,0,0,0,0,0,3,0,0,0,0,0
hooded,2,0,0,0,0,0,0,0,0,0,0
tunic,0,0,0,0,0,2,0,0,0,0,0
coat,0,0,0,0,0,3,0,0,0,0,0
trouser,0,0,0,0,0,2,0,0,0,0,0
variously,0,0,1,0,0,0,0,0,0,0,0
parka,0,0,0,0,0,2,0,0,0,0,0
anorak,0,0,0,0,0,1,0,0,0,0,0
essential,1,0,0,0,0,0,0,0,0,0,0
prevail,0,0,0,0,0,0,0,0,0,1,0
likely,1,0,1,0,0,0,0,0,0,0,0
extended,5,0,0,0,0,0,0,0,0,0,0
migrate,0,0,0,0,0,0,0,0,0,8,0
prevent,0,0,0,0,0,0,0,0,0,3,0
blur,0,0,0,0,0,0,0,0,0,1,0
culturally,0,0,6,0,0,0,0,0,0,0,0
tip,0,0,0,0,0,4,0,0,0,1,0
peninsula,0,0,0,0,0,1,0,0,0,0,0
linguist,0,0,0,0,0,1,0,0,0,0,0
singular,1,0,0,0,0,0,0,0,0,0,0
plural,1,0,0,0,0,0,0,0,0,0,0
sedentary,2,0,0,0,0,0,0,0,0,0,0
forebear,0,0,0,0,0,1,0,0,0,0,0
mainly,0,0,6,0,0,0,0,0,0,0,0
spend,0,0,0,0,0,0,0,0,0,5,0
devote,0,0,0,0,0,0,0,0,0,2,0
consumption,0,0,0,0,0,4,0,0,0,0,0
exception,0,0,0,0,0,5,0,0,0,0,0
specialized,2,0,0,0,0,0,0,0,0,0,0
outweigh,0,0,0,0,0,0,0,0,0,1,0
bowhead,0,0,0,0,0,1,0,0,0,0,0
mysticetus,0,0,0,0,0,0,0,0,0,0,1
condiment,0,0,0,0,0,2,0,0,0,0,0
product,0,0,0,0,0,1,0,0,0,0,0
illuminate,0,0,0,0,0,0,0,0,0,1,0
twig,0,0,0,0,0,2,0,0,0,0,0
fire,0,0,0,0,0,4,0,0,0,0,0
professional,3,0,0,0,0,0,0,0,0,0,0
owner,0,0,0,0,0,8,0,0,0,0,0
umialik,0,0,0,0,0,1,0,0,0,0,0
arrow,0,0,0,0,0,3,0,0,0,0,0
standard,1,0,0,0,0,1,0,0,0,0,0
throw,0,0,0,0,0,0,0,0,0,4,0
toggle,0,0,0,0,0,0,0,0,0,3,0
asymmetrical,1,0,0,0,0,0,0,0,0,0,0
affix,0,0,0,0,0,0,0,0,0,1,0
twist,0,0,0,0,0,0,0,0,0,1,0
sidewise,0,0,0,0,0,1,0,0,0,0,0
wound,0,0,0,0,0,1,0,0,0,0,0
detachable,3,0,0,0,0,0,0,0,0,0,0
pull,0,0,0,0,0,0,0,0,0,4,0
loose,3,0,0,0,0,0,0,0,0,0,0
barb,0,0,0,0,0,2,0,0,0,0,0
cast,0,0,0,0,0,0,0,0,0,1,0
thrower,0,0,0,0,0,9,0,0,0,0,0
board,0,0,0,0,0,5,0,0,0,1,0
flat,4,0,0,0,0,0,0,0,0,0,0
trough,0,0,0,0,0,1,0,0,0,0,0
cradle,0,0,0,0,0,2,0,0,0,1,0
butt,0,0,0,0,0,2,0,0,0,0,0
dart,0,0,0,0,0,1,0,0,0,0,0
arm,0,0,0,0,0,3,0,0,0,0,0
velocity,0,0,0,0,0,2,0,0,0,0,0
marksman,0,0,0,0,0,1,0,0,0,0,0
wield,0,0,0,0,0,0,0,0,0,2,0
attach,0,0,0,0,0,0,0,0,0,4,0
float,0,0,0,0,0,2,0,0,0,0,0
aground,0,0,1,0,0,0,0,0,0,0,0
bay,0,0,0,0,0,4,0,0,0,0,0
wooden,7,0,0,0,0,0,0,0,0,0,0
framework,0,0,0,0,0,4,0,0,0,0,0
beneath,0,2,0,0,0,0,0,0,0,0,0
smoke,0,0,0,0,0,2,0,0,0,3,0
old,4,0,0,0,0,0,0,0,0,0,0
yurt,0,0,0,0,0,1,0,0,0,0,0
wall,0,0,0,0,0,6,0,0,0,0,0
hide,0,0,0,0,0,2,0,0,0,1,0
roof,0,0,0,0,0,9,0,0,0,2,0
nearest,0,1,0,0,0,0,0,0,0,0,0
fresh,5,0,0,0,0,0,0,0,0,0,0
field,0,0,0,0,0,1,0,0,0,0,0
search,0,0,0,0,0,1,0,0,0,0,0
specialist,1,0,0,0,0,1,0,0,0,0,0
layered,1,0,0,0,0,0,0,0,0,0,0
dome,1,0,0,0,0,3,0,0,0,0,0
shaped,2,0,0,0,0,0,0,0,0,0,0
communal,5,0,0,0,0,0,0,0,0,0,0
kin,0,0,0,0,0,11,0,0,0,0,0
nuclear,3,0,0,0,0,0,0,0,0,0,0
space,0,0,0,0,0,2,0,0,0,0,0
igloo,0,0,0,0,0,9,0,0,0,0,0
iglu,0,0,0,0,0,0,0,0,0,0,1
aputiak,0,0,0,0,0,0,0,0,0,0,1
provisional,1,0,0,0,0,0,0,0,0,0,0
residence,0,0,0,0,0,4,0,0,0,0,0
lodging,0,0,0,0,0,1,0,0,0,0,0
igdlu,0,0,0,0,0,0,0,0,0,0,1
town,0,0,0,0,0,4,0,0,0,0,0
literally,0,0,2,0,0,0,0,0,0,0,0
delta,0,0,0,0,0,1,0,0,0,0,0
recently,0,0,2,0,0,0,0,0,0,0,0
cloth,0,0,0,0,0,1,0,0,0,0,0
builder,0,0,0,0,0,1,0,0,0,0,0
snowdrift,0,0,0,0,0,1,0,0,0,0,0
grained,1,0,0,0,0,0,0,0,0,0,0
compact,1,0,0,0,0,0,0,0,0,0,0
cut,0,0,0,0,0,0,0,0,0,5,0
swordlike,1,0,0,0,0,0,0,0,0,0,0
instrument,0,0,0,0,0,1,0,0,0,0,0
rectangle,0,0,0,0,0,1,0,0,0,0,0
measure,0,0,0,0,0,0,0,0,0,3,0
foot,0,0,0,0,0,15,0,0,0,0,0
inch,0,0,0,0,0,4,0,0,0,0,0
thick,3,0,0,0,0,0,0,0,0,0,0
row,0,0,0,0,0,1,0,0,0,1,0
lay,0,0,0,0,0,0,0,0,0,1,0
circle,0,0,0,0,0,1,0,0,0,1,0
shave,0,0,0,0,0,0,0,0,0,1,0
slope,0,0,0,0,0,3,0,0,0,1,0
angle,0,0,0,0,0,1,0,0,0,0,0
rung,0,0,0,0,0,1,0,0,0,0,0
spiral,0,0,0,0,0,2,0,0,0,0,0
add,0,0,0,0,0,0,0,0,0,2,0
ventilation,0,0,0,0,0,1,0,0,0,0,0
joint,0,0,0,0,0,2,0,0,0,0,0
crevice,0,0,0,0,0,1,0,0,0,0,0
fill,0,0,0,0,0,0,0,0,0,1,0
piece,0,0,0,0,0,4,0,0,0,0,0
intestine,0,0,0,0,0,1,0,0,0,0,0
insert,0,0,0,0,0,0,0,0,0,1,0
window,0,0,0,0,0,1,0,0,0,0,0
semicylindrical,1,0,0,0,0,0,0,0,0,0,0
passageway,0,0,0,0,0,3,0,0,0,0,0
metre,0,0,0,0,0,6,0,0,0,0,0
vault,0,0,0,0,0,1,0,0,0,0,0
keep,0,0,0,0,0,0,0,0,0,3,0
main,8,0,0,0,0,0,0,0,0,0,0
room,0,0,0,0,0,2,0,0,0,0,0
flap,0,0,0,0,0,1,0,0,0,0,0
hang,0,0,0,0,0,0,0,0,0,2,0
exterior,1,0,0,0,0,0,0,0,0,0,0
entrance,0,0,0,0,0,2,0,0,0,0,0
semicircular,1,0,0,0,0,0,0,0,0,0,0
tube,0,0,0,0,0,1,0,0,0,0,0
furnishing,0,0,0,0,0,1,0,0,0,0,0
saucer,0,0,0,0,0,1,0,0,0,0,0
blubber,0,0,0,0,0,2,0,0,0,0,0
light,0,0,0,0,0,1,0,0,0,0,0
sleep,0,0,0,0,0,0,0,0,0,2,0
platform,0,0,0,0,0,1,0,0,0,0,0
willow,0,0,0,0,0,2,0,0,0,0,0
top,0,0,0,0,0,0,0,0,0,1,0
domed,2,0,0,0,0,0,0,0,0,0,0
dimension,0,0,0,0,0,1,0,0,0,0,0
vary,0,0,0,0,0,0,0,0,0,8,0
accommodate,0,0,0,0,0,0,0,0,0,1,0
experienced,1,0,0,0,0,0,0,0,0,0,0
hour,0,0,0,0,0,1,0,0,0,0,0
construct,0,0,0,0,0,0,0,0,0,9,0
special,9,0,0,0,0,0,0,0,0,0,0
public,5,0,0,0,0,0,0,0,0,0,0
ceremonial,22,0,0,0,0,2,0,0,0,0,0
occasion,0,0,0,0,0,3,0,0,0,0,0
repair,0,0,0,0,0,0,0,0,0,2,0
equipment,0,0,0,0,0,2,0,0,0,0,0
sweat,0,0,0,0,0,7,0,0,0,0,0
bath,0,0,0,0,0,5,0,0,0,0,0
educate,0,0,0,0,0,0,0,0,0,1,0
boy,0,0,0,0,0,4,0,0,0,0,0
host,0,0,0,0,0,7,0,0,0,3,0
dance,0,0,0,0,0,17,0,0,0,3,0
connect,0,0,0,0,0,0,0,0,0,3,0
tunnel,0,0,0,0,0,2,0,0,0,0,0
folktale,0,0,0,0,0,2,0,0,0,0,0
tell,0,0,0,0,0,0,0,0,0,2,0
canny,1,0,0,0,0,0,0,0,0,0,0
raid,0,0,0,0,0,2,0,0,0,1,0
strong,8,0,0,0,0,0,0,0,0,0,0
universal,1,0,0,0,0,0,0,0,0,0,0
craft,0,0,0,0,0,2,0,0,0,0,0
cross,2,0,0,0,0,1,0,0,0,1,0
freight,0,0,0,0,0,1,0,0,0,0,0
vessel,0,0,0,0,0,5,0,0,0,0,0
backward,0,0,1,0,0,0,0,0,0,0,0
male,8,0,0,0,0,4,0,0,0,0,0
eat,0,0,0,0,0,0,0,0,0,3,0
burden,0,0,0,0,0,1,0,0,0,0,0
relative,5,0,0,0,0,8,0,0,0,0,0
