word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PRON,PUNCT,SCONJ,VERB,X
methodical,4,0,0,0,0,0,0,0,0,0,0,0,0,0
extremely,0,0,7,0,0,0,0,0,0,0,0,0,0,0
controversial,3,0,0,0,0,0,0,0,0,0,0,0,0,0
advance,0,0,0,0,0,0,0,0,0,0,0,0,5,0
advocacy,0,0,0,0,0,0,0,3,0,0,0,0,0,0
diverse,4,0,0,0,0,0,0,0,0,0,0,0,0,0
prevail,0,0,0,0,0,0,0,0,0,0,0,0,4,0
quarrel,0,0,0,0,0,0,0,4,0,0,0,0,0,0
disagreement,0,0,0,0,0,0,0,7,0,0,0,0,0,0
confront,0,0,0,0,0,0,0,0,0,0,0,0,1,0
immediacy,0,0,0,0,0,0,0,1,0,0,0,0,0,0
immensity,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uniformity,0,0,0,0,0,0,0,2,0,0,0,0,0,0
primary,17,0,0,0,0,0,0,0,0,0,0,0,0,0
schoolman,0,0,0,0,0,0,0,1,0,0,0,0,0,0
universe,0,0,0,0,0,0,0,16,0,0,0,0,0,0
hierarchical,1,0,0,0,0,0,0,0,0,0,0,0,0,0
organic,2,0,0,0,0,0,0,0,0,0,0,0,0,0
pluralistic,1,0,0,0,0,0,0,0,0,0,0,0,0,0
machinelike,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mathematically,0,0,1,0,0,0,0,0,0,0,0,0,0,0
agency,0,0,0,0,0,0,0,1,0,0,0,0,0,0
clarify,0,0,0,0,0,0,0,0,0,0,0,0,2,0
artist,0,0,0,0,0,0,0,2,0,0,0,0,0,0
polymath,0,0,0,0,0,0,0,2,0,0,0,0,0,0
mistress,0,0,0,0,0,0,0,2,0,0,0,0,0,0
portrait,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chalk,0,0,0,0,0,0,0,1,0,0,0,0,0,0
drawing,0,0,0,0,0,0,0,4,0,0,0,0,0,0
useful,2,0,0,0,0,0,0,0,0,0,0,0,0,0
animate,1,0,0,0,0,0,0,0,0,0,0,0,2,0
perform,0,0,0,0,0,0,0,0,0,0,0,0,4,0
certainty,0,0,0,0,0,0,0,17,0,0,0,0,0,0
enunciate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
respectively,0,0,3,0,0,0,0,0,0,0,0,0,0,0
primacy,0,0,0,0,0,0,0,3,0,0,0,0,0,0
mechanistic,9,0,0,0,0,0,0,0,0,0,0,0,0,0
explanation,0,0,0,0,0,0,0,8,0,0,0,0,0,0
rock,0,0,0,0,0,0,0,2,0,0,0,0,0,0
build,0,0,0,0,0,0,0,0,0,0,0,0,3,0
thesis,0,0,0,0,0,0,0,8,0,0,0,0,0,0
stream,0,0,0,0,0,0,0,2,0,0,0,0,0,0
mechanism,0,0,0,0,0,0,0,2,0,0,0,0,0,0
adequate,4,0,0,0,0,0,0,0,0,0,0,0,0,0
thinking,0,0,0,0,0,0,0,8,0,0,0,0,0,0
procedure,0,0,0,0,0,0,0,5,0,0,0,0,0,0
opposite,2,0,0,0,0,0,0,1,0,0,0,0,0,0
pole,0,0,0,0,0,0,0,1,0,0,0,0,0,0
exclude,0,0,0,0,0,0,0,0,0,0,0,0,1,0
peculiar,2,0,0,0,0,0,0,0,0,0,0,0,0,0
mistakenly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
incompatibility,0,0,0,0,0,0,0,1,0,0,0,0,0,0
medical,2,0,0,0,0,0,0,0,0,0,0,0,0,0
blooming,0,0,0,0,0,0,0,1,0,0,0,0,0,0
methodology,0,0,0,0,0,0,0,3,0,0,0,0,0,0
polarity,0,0,0,0,0,0,0,1,0,0,0,0,0,0
flemish,1,0,0,0,0,0,0,0,0,0,0,0,0,0
physician,0,0,0,0,0,0,0,1,0,0,0,0,0,0
astound,0,0,0,0,0,0,0,0,0,0,0,0,1,0
unbelievable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
precision,0,0,0,0,0,0,0,1,0,0,0,0,0,0
anatomical,2,0,0,0,0,0,0,0,0,0,0,0,0,0
dissection,0,0,0,0,0,0,0,1,0,0,0,0,0,0
successively,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bare,3,0,0,0,0,0,0,0,0,0,0,0,0,0
vascular,1,0,0,0,0,0,0,0,0,0,0,0,0,0
neural,2,0,0,0,0,0,0,0,0,0,0,0,0,0
muscular,1,0,0,0,0,0,0,0,0,0,0,0,0,0
experimentation,0,0,0,0,0,0,0,2,0,0,0,0,0,0
inductive,5,0,0,0,0,0,0,0,0,0,0,0,0,0
disciplined,1,0,0,0,0,0,0,0,0,0,0,0,0,0
slightly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
terrestrial,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sidereal,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dynamic,0,0,0,0,0,0,0,2,0,0,0,0,0,0
original,12,0,0,0,0,0,0,0,0,0,0,0,0,0
unite,0,0,0,0,0,0,0,0,0,0,0,0,6,0
experimental,5,0,0,0,0,0,0,0,0,0,0,0,0,0
telescope,0,0,0,0,0,0,0,1,0,0,0,0,0,0
underlying,1,0,0,0,0,0,0,0,0,0,0,0,0,0
reasonable,3,0,0,0,0,0,0,0,0,0,0,0,0,0
comprehensible,1,0,0,0,0,0,0,0,0,0,0,0,0,0
recurrent,3,0,0,0,0,0,0,0,0,0,0,0,0,0
gross,2,0,0,0,0,0,0,0,0,0,0,0,0,0
reduction,0,0,0,0,0,0,0,2,0,0,0,0,0,0
qualitative,1,0,0,0,0,0,0,0,0,0,0,0,0,0
quantitative,1,0,0,0,0,0,0,0,0,0,0,0,0,0
resultant,1,0,0,0,0,0,0,0,0,0,0,0,0,0
secondary,8,0,0,0,0,0,0,0,0,0,0,0,0,0
extension,0,0,0,0,0,0,0,14,0,0,0,0,0,0
specific,4,0,0,0,0,0,0,0,0,0,0,0,0,0
gravity,0,0,0,0,0,0,0,1,0,0,0,0,0,0
deem,0,0,0,0,0,0,0,0,0,0,0,0,3,0
colour,0,0,0,0,0,0,0,5,0,0,0,0,0,0
odour,0,0,0,0,0,0,0,4,0,0,0,0,0,0
taste,0,0,0,0,0,0,0,3,0,0,0,0,0,0
relative,5,0,0,0,0,0,0,0,0,0,0,0,0,0
ephemeral,1,0,0,0,0,0,0,0,0,0,0,0,0,0
subjective,3,0,0,0,0,0,0,0,0,0,0,0,0,0
remainder,0,0,0,0,0,0,0,2,0,0,0,0,0,0
chapter,0,0,0,0,0,0,0,8,0,0,0,0,0,0
discuss,0,0,0,0,0,0,0,0,0,0,0,0,9,0
duchy,0,0,0,0,0,0,0,1,0,0,0,0,0,0
platonist,2,0,0,0,0,0,0,0,0,0,0,0,0,0
syncretistic,1,0,0,0,0,0,0,0,0,0,0,0,0,0
illustrate,0,0,0,0,0,0,0,0,0,0,0,0,2,0
oration,0,0,0,0,0,0,0,1,0,0,0,0,0,0
father,0,0,0,0,0,0,0,9,0,0,0,0,0,0
territory,0,0,0,0,0,0,0,2,0,0,0,0,0,0
precocious,1,0,0,0,0,0,0,0,0,0,0,0,0,0
thorough,1,0,0,0,0,0,0,0,0,0,0,0,0,0
canon,0,0,0,0,0,0,0,1,0,0,0,0,0,0
visit,0,0,0,0,0,0,0,0,0,0,0,0,1,0
meet,0,0,0,0,0,0,0,0,0,0,0,0,2,0
kabbalistic,1,0,0,0,0,0,0,0,0,0,0,0,0,0
plan,0,0,0,0,0,0,0,3,0,0,0,0,1,0
draw,0,0,0,0,0,0,0,0,0,0,0,0,7,0
hebrew,1,0,0,0,0,0,0,0,0,0,0,0,0,0
arabic,2,0,0,0,0,0,0,0,0,0,0,0,0,0
invite,0,0,0,0,0,0,0,0,0,0,0,0,4,0
disputation,0,0,0,0,0,0,0,1,0,0,0,0,0,0
compose,0,0,0,0,0,0,0,0,0,0,0,0,7,0
celebrate,0,0,0,0,0,0,0,0,0,0,0,0,2,0
papal,1,0,0,0,0,0,0,0,0,0,0,0,0,0
denounce,0,0,0,0,0,0,0,0,0,0,0,0,3,0
heretical,2,0,0,0,0,0,0,0,0,0,0,0,0,0
assembly,0,0,0,0,0,0,0,4,0,0,0,0,0,0
prohibit,0,0,0,0,0,0,0,0,0,0,0,0,1,0
despite,0,0,0,0,0,0,0,0,0,0,0,11,0,0
ensue,0,0,0,0,0,0,0,0,0,0,0,0,1,0
prudent,1,0,0,0,0,0,0,0,0,0,0,0,0,0
arrest,0,0,0,0,0,0,0,0,0,0,0,0,4,0
imprisonment,0,0,0,0,0,0,0,2,0,0,0,0,0,0
settle,0,0,0,0,0,0,0,0,0,0,0,0,3,0
trip,0,0,0,0,0,0,0,1,0,0,0,0,0,0
rest,0,0,0,0,0,0,0,4,0,0,0,0,6,0
absolve,0,0,0,0,0,0,0,0,0,0,0,0,2,0
heresy,0,0,0,0,0,0,0,5,0,0,0,0,0,0
orthodox,1,0,0,0,0,0,0,0,0,0,0,0,0,0
martyr,0,0,0,0,0,0,0,1,0,0,0,0,0,0
deficiency,0,0,0,0,0,0,0,1,0,0,0,0,0,0
astrology,0,0,0,0,0,0,0,1,0,0,0,0,0,0
critique,0,0,0,0,0,0,0,11,0,0,0,0,0,0
astronomer,0,0,0,0,0,0,0,3,0,0,0,0,0,0
planetary,1,0,0,0,0,0,0,0,0,0,0,0,0,0
astronomy,0,0,0,0,0,0,0,3,0,0,0,0,0,0
exposition,0,0,0,0,0,0,0,4,0,0,0,0,0,0
title,0,0,0,0,0,0,0,3,0,0,0,0,0,0
hepta,0,0,0,0,0,0,0,0,0,0,0,0,0,1
seven,0,0,0,0,0,0,0,0,3,0,0,0,0,0
indicate,0,0,0,0,0,0,0,0,0,0,0,0,7,0
argument,0,0,0,0,0,0,0,12,0,0,0,0,0,0
synoptic,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ente,0,0,0,0,0,0,0,0,0,0,0,0,0,1
portion,0,0,0,0,0,0,0,2,0,0,0,0,0,0
collect,0,0,0,0,0,0,0,0,0,0,0,0,2,0
famous,7,0,0,0,0,0,0,0,0,0,0,0,0,0
reputation,0,0,0,0,0,0,0,5,0,0,0,0,0,0
atheist,0,0,0,0,0,0,0,3,0,0,0,0,0,0
immoral,3,0,0,0,0,0,0,0,0,0,0,0,0,0
cynic,0,0,0,0,0,0,0,2,0,0,0,0,0,0
onward,0,0,1,0,0,0,0,0,0,0,0,0,0,0
wealthy,2,0,0,0,0,0,0,0,0,0,0,0,0,0
prominent,2,0,0,0,0,0,0,0,0,0,0,0,0,0
doctor,0,0,0,0,0,0,0,4,0,0,0,0,0,0
member,0,0,0,0,0,0,0,13,0,0,0,0,0,0
bar,0,0,0,0,0,0,0,0,0,0,0,0,1,0
insolvent,1,0,0,0,0,0,0,0,0,0,0,0,0,0
debtor,0,0,0,0,0,0,0,1,0,0,0,0,0,0
live,0,0,0,0,0,0,0,0,0,0,0,0,20,0
frugally,0,0,1,0,0,0,0,0,0,0,0,0,0,0
administer,0,0,0,0,0,0,0,0,0,0,0,0,2,0
land,0,0,0,0,0,0,0,3,0,0,0,0,1,0
near,2,4,0,0,0,0,0,0,0,0,0,0,0,0
supplement,0,0,0,0,0,0,0,0,0,0,0,0,1,0
meagre,1,0,0,0,0,0,0,0,0,0,0,0,0,0
income,0,0,0,0,0,0,0,1,0,0,0,0,0,0
earning,0,0,0,0,0,0,0,1,0,0,0,0,0,0
restricted,1,0,0,0,0,0,0,0,0,0,0,0,0,0
clandestine,1,0,0,0,0,0,0,0,0,0,0,0,0,0
profession,0,0,0,0,0,0,0,1,0,0,0,0,0,0
keep,0,0,0,0,0,0,0,0,0,0,0,0,7,0
library,0,0,0,0,0,0,0,1,0,0,0,0,0,0
thrive,0,0,0,0,0,0,0,0,0,0,0,0,1,0
brilliant,3,0,0,0,0,0,0,0,0,0,0,0,0,0
showcase,0,0,0,0,0,0,0,1,0,0,0,0,0,0
attend,0,0,0,0,0,0,0,0,0,0,0,0,2,0
lecture,0,0,0,0,0,0,0,5,0,0,0,0,2,0
chair,0,0,0,0,0,0,0,5,0,0,0,0,1,0
probably,0,0,2,0,0,0,0,0,0,0,0,0,0,0
expect,0,0,0,0,0,0,0,0,0,0,0,0,3,0
sermon,0,0,0,0,0,0,0,1,0,0,0,0,0,0
attract,0,0,0,0,0,0,0,0,0,0,0,0,2,0
party,0,0,0,0,0,0,0,3,0,0,0,0,0,0
popular,2,0,0,0,0,0,0,0,0,0,0,0,0,0
supporter,0,0,0,0,0,0,0,2,0,0,0,0,0,0
thinly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
accusation,0,0,0,0,0,0,0,2,0,0,0,0,0,0
clergy,0,0,0,0,0,0,0,2,0,0,0,0,0,0
effectively,0,0,2,0,0,0,0,0,0,0,0,0,0,0
impress,0,0,0,0,0,0,0,0,0,0,0,0,2,0
hang,0,0,0,0,0,0,0,0,0,0,0,0,1,0
heretic,0,0,0,0,0,0,0,2,0,0,0,0,0,0
burn,0,0,0,0,0,0,0,1,0,0,0,0,2,0
square,1,0,0,0,0,0,0,2,0,0,0,0,0,0
obscurity,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chancery,0,0,0,0,0,0,0,5,0,0,0,0,0,0
cancelleria,0,0,0,0,0,0,0,1,0,0,0,0,0,0
post,1,0,0,0,0,0,0,5,0,0,0,0,0,0
entrust,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mystery,0,0,0,0,0,0,0,1,0,0,0,0,0,0
apparently,0,0,5,0,0,0,0,0,0,0,0,0,0,0
apprenticeship,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gonfalonier,1,0,0,0,0,0,0,0,0,0,0,0,0,1
magistrate,0,0,0,0,0,0,0,1,0,0,0,0,0,0
brand,0,0,0,0,0,0,0,1,0,0,0,0,1,0
patriot,0,0,0,0,0,0,0,2,0,0,0,0,0,0
tenure,0,0,0,0,0,0,0,1,0,0,0,0,0,0
persuade,0,0,0,0,0,0,0,0,0,0,0,0,3,0
mercenary,1,0,0,0,0,0,0,0,0,0,0,0,0,0
militia,0,0,0,0,0,0,0,1,0,0,0,0,0,0
subsequently,0,0,1,0,0,0,0,0,0,0,0,0,0,0
organize,0,0,0,0,0,0,0,0,0,0,0,0,2,0
undertake,0,0,0,0,0,0,0,0,0,0,0,0,4,0
diplomatic,2,0,0,0,0,0,0,0,0,0,0,0,0,0
military,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mission,0,0,0,0,0,0,0,4,0,0,0,0,0,0
son,0,0,0,0,0,0,0,7,0,0,0,0,0,0
successor,0,0,0,0,0,0,0,4,0,0,0,0,0,0
modo,0,0,0,0,0,0,0,0,0,0,0,0,0,1
trattare,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sudditi,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rebel,1,0,0,0,0,0,0,1,0,0,0,0,1,0
anticipate,0,0,0,0,0,0,0,0,0,0,0,0,4,0
error,0,0,0,0,0,0,0,7,0,0,0,0,0,0
declare,0,0,0,0,0,0,0,0,0,0,0,0,6,0
rebellious,1,0,0,0,0,0,0,0,0,0,0,0,0,0
eliminate,0,0,0,0,0,0,0,0,0,0,0,0,3,0
bloody,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vengeance,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mutinous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
captain,0,0,0,0,0,0,0,2,0,0,0,0,0,0
town,0,0,0,0,0,0,0,1,0,0,0,0,0,0
offend,0,0,0,0,0,0,0,0,0,0,0,0,3,0
send,0,0,0,0,0,0,0,0,0,0,0,0,4,0
duration,0,0,0,0,0,0,0,3,0,0,0,0,0,0
conclave,0,0,0,0,0,0,0,1,0,0,0,0,0,0
elect,0,0,0,0,0,0,0,1,0,0,0,0,2,0
election,0,0,0,0,0,0,0,2,0,0,0,0,0,0
unwisely,0,0,1,0,0,0,0,0,0,0,0,0,0,0
watch,0,0,0,0,0,0,0,0,0,0,0,0,1,0
burden,0,0,0,0,0,0,0,2,0,0,0,0,0,0
deserve,0,0,0,0,0,0,0,0,0,0,0,0,4,0
altogether,0,0,1,0,0,0,0,0,0,0,0,0,0,0
embark,0,0,0,0,0,0,0,0,0,0,0,0,2,0
overthrow,0,0,0,0,0,0,0,0,0,0,0,0,2,0
depose,0,0,0,0,0,0,0,0,0,0,0,0,1,0
enlist,0,0,0,0,0,0,0,0,0,0,0,0,1,0
conspiracy,0,0,0,0,0,0,0,3,0,0,0,0,0,0
imprison,0,0,0,0,0,0,0,0,0,0,0,0,1,0
torture,0,0,0,0,0,0,0,0,0,0,0,0,1,0
exile,0,0,0,0,0,0,0,2,0,0,0,0,0,0
south,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dedicate,0,0,0,0,0,0,0,0,0,0,0,0,4,0
grandson,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cardinal,0,0,0,0,0,0,0,4,0,0,0,0,0,0
scion,0,0,0,0,0,0,0,1,0,0,0,0,0,0
resolve,0,0,0,0,0,0,0,0,0,0,0,0,3,0
bankruptcy,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sketch,0,0,0,0,0,0,0,1,0,0,0,0,1,0
appoint,0,0,0,0,0,0,0,0,0,0,0,0,3,0
salary,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gold,1,0,0,0,0,0,0,1,0,0,0,0,0,0
florin,0,0,0,0,0,0,0,1,0,0,0,0,0,0
meantime,0,0,0,0,0,0,0,1,0,0,0,0,0,0
criticize,0,0,0,0,0,0,0,0,0,0,0,0,12,0
regime,0,0,0,0,0,0,0,3,0,0,0,0,0,0
succeed,0,0,0,0,0,0,0,0,0,0,0,0,3,0
boldly,0,0,3,0,0,0,0,0,0,0,0,0,0,0
advise,0,0,0,0,0,0,0,0,0,0,0,0,3,0
unstable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mixture,0,0,0,0,0,0,0,2,0,0,0,0,0,0
principality,0,0,0,0,0,0,0,2,0,0,0,0,0,0
shortly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
week,0,0,0,0,0,0,0,1,0,0,0,0,0,0
franciscan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
improve,0,0,0,0,0,0,0,0,0,0,0,0,2,0
silence,0,0,0,0,0,0,0,1,0,0,0,0,0,0
face,0,0,0,0,0,0,0,2,0,0,0,0,4,0
dilemma,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tell,0,0,0,0,0,0,0,0,0,0,0,0,1,0
master,0,0,0,0,0,0,0,3,0,0,0,0,4,0
incline,0,0,0,0,0,0,0,0,0,0,0,0,2,0
reply,0,0,0,0,0,0,0,2,0,0,0,0,2,0
proposal,0,0,0,0,0,0,0,2,0,0,0,0,0,0
gift,0,0,0,0,0,0,0,3,0,0,0,0,0,0
ducat,0,0,0,0,0,0,0,1,0,0,0,0,0,0
delle,0,0,0,0,0,0,0,0,0,0,0,0,0,1
superintend,0,0,0,0,0,0,0,0,0,0,0,0,1,0
join,0,0,0,0,0,0,0,0,0,0,0,0,2,0
lieutenant,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sack,0,0,0,0,0,0,0,1,0,0,0,0,0,0
emperor,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cast,0,0,0,0,0,0,0,1,0,0,0,0,1,0
dole,0,0,0,0,0,0,0,0,0,0,0,0,1,0
suspicion,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ill,1,0,2,0,0,0,0,0,0,0,0,0,0,0
die,0,0,0,0,0,0,0,0,0,0,0,0,5,0
month,0,0,0,0,0,0,0,2,0,0,0,0,0,0
remember,0,0,0,0,0,0,0,0,0,0,0,0,2,0
noted,1,0,0,0,0,0,0,0,0,0,0,0,0,0
morning,0,0,0,0,0,0,0,1,0,0,0,0,0,0
walk,0,0,0,0,0,0,0,0,0,0,0,0,1,0
wood,0,0,0,0,0,0,0,2,0,0,0,0,0,0
afternoon,0,0,0,0,0,0,0,1,0,0,0,0,0,0
drink,0,0,0,0,0,0,0,0,0,0,0,0,1,0
gamble,0,0,0,0,0,0,0,0,0,0,0,0,1,0
inn,0,0,0,0,0,0,0,1,0,0,0,0,0,0
feed,0,0,0,0,0,0,0,0,0,0,0,0,1,0
whimsy,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lightly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
arguably,0,0,2,0,0,0,0,0,0,0,0,0,0,0
scheme,0,0,0,0,0,0,0,4,0,0,0,0,1,0
deceit,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dedicatory,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dedication,0,0,0,0,0,0,0,2,0,0,0,0,0,0
sort,0,0,0,0,0,0,0,6,0,0,0,0,0,0
begging,0,0,0,0,0,0,0,2,0,0,0,0,0,0
easy,4,0,0,0,0,0,0,0,0,0,0,0,0,0
dangerously,0,0,1,0,0,0,0,0,0,0,0,0,0,0
reasoning,0,0,0,0,0,0,0,15,0,0,0,0,0,0
preserve,0,0,0,0,0,0,0,0,0,0,0,0,5,0
thoughtful,1,0,0,0,0,0,0,0,0,0,0,0,0,0
teacher,0,0,0,0,0,0,0,3,0,0,0,0,0,0
mirror,0,0,0,0,0,0,0,2,0,0,0,0,1,0
enable,0,0,0,0,0,0,0,0,0,0,0,0,4,0
prior,0,0,2,0,0,0,0,0,0,0,0,0,0,0
genre,0,0,0,0,0,0,0,1,0,0,0,0,0,0
recommend,0,0,0,0,0,0,0,0,0,0,0,0,1,0
effectual,2,0,0,0,0,0,0,0,0,0,0,0,0,0
forgo,0,0,0,0,0,0,0,0,0,0,0,0,1,0
lest,0,1,0,0,0,0,0,0,0,0,0,0,0,0
observer,0,0,0,0,0,0,0,1,0,0,0,0,0,0
standpoint,0,0,0,0,0,0,0,3,0,0,0,0,0,0
utopia,0,0,0,0,0,0,0,2,0,0,0,0,0,0
amoral,2,0,0,0,0,0,0,0,0,0,0,0,0,0
fasten,0,0,0,0,0,0,0,0,0,0,0,0,2,0
frequent,1,0,0,0,0,0,0,0,0,0,0,0,1,0
resort,0,0,0,0,0,0,0,1,0,0,0,0,0,0
excuse,0,0,0,0,0,0,0,2,0,0,0,0,1,0
condemn,0,0,0,0,0,0,0,0,0,0,0,0,5,0
remedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fear,0,0,0,0,0,0,0,11,0,0,0,0,1,0
rely,0,0,0,0,0,0,0,0,0,0,0,0,6,0
dread,0,0,0,0,0,0,0,3,0,0,0,0,0,0
punishment,0,0,0,0,0,0,0,5,0,0,0,0,0,0
promise,0,0,0,0,0,0,0,3,0,0,0,0,1,0
disappoint,0,0,0,0,0,0,0,0,0,0,0,0,3,0
distance,0,0,0,0,0,0,0,2,0,0,0,0,0,0
arm,0,0,0,0,0,0,0,1,0,0,0,0,1,0
literally,0,0,5,0,0,0,0,0,0,0,0,0,0,0
metaphorically,0,0,1,0,0,0,0,0,0,0,0,0,0,0
goodwill,0,0,0,0,0,0,0,1,0,0,0,0,0,0
distinct,14,0,0,0,0,0,0,0,0,0,0,0,0,0
require,0,0,0,0,0,0,0,0,0,0,0,0,19,0
glory,0,0,0,0,0,0,0,3,0,0,0,0,0,0
sake,0,0,0,0,0,0,0,3,0,0,0,0,0,0
liberality,0,0,0,0,0,0,0,1,0,0,0,0,0,0
recipient,0,0,0,0,0,0,0,1,0,0,0,0,0,0
grateful,2,0,0,0,0,0,0,0,0,0,0,0,0,0
lavish,1,0,0,0,0,0,0,0,0,0,0,0,0,0
display,0,0,0,0,0,0,0,1,0,0,0,0,2,0
necessitate,0,0,0,0,0,0,0,0,0,0,0,0,2,0
taxing,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stingy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
care,0,0,0,0,0,0,0,2,0,0,0,0,1,0
cruel,1,0,0,0,0,0,0,0,0,0,0,0,0,0
passage,0,0,0,0,0,0,0,4,0,0,0,0,0,0
excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0
criminal,1,0,0,0,0,0,0,2,0,0,0,0,0,0
kill,0,0,0,0,0,0,0,0,0,0,0,0,4,0
sentence,0,0,0,0,0,0,0,4,0,0,0,0,1,0
admit,0,0,0,0,0,0,0,0,0,0,0,0,6,0
infamous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
metaphor,0,0,0,0,0,0,0,8,0,0,0,0,0,0
woman,0,0,0,0,0,0,0,3,0,0,0,0,0,0
let,0,0,0,0,0,0,0,0,0,0,0,0,2,0
win,0,0,0,0,0,0,0,0,0,0,0,0,4,0
impetuous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
audacity,0,0,0,0,0,0,0,1,0,0,0,0,0,0
proceed,0,0,0,0,0,0,0,0,0,0,0,0,5,0
cautiously,0,0,1,0,0,0,0,0,0,0,0,0,0,0
belief,0,0,0,0,0,0,0,31,0,0,0,0,0,0
coexist,0,0,0,0,0,0,0,0,0,0,0,0,1,0
degree,0,0,0,0,0,0,0,12,0,0,0,0,0,0
exhortation,0,0,0,0,0,0,0,1,0,0,0,0,0,0
seize,0,0,0,0,0,0,0,0,0,0,0,0,2,0
disunited,1,0,0,0,0,0,0,0,0,0,0,0,0,0
peninsula,0,0,0,0,0,0,0,1,0,0,0,0,0,0
redeemer,0,0,0,0,0,0,0,1,0,0,0,0,0,0
miracle,0,0,0,0,0,0,0,1,0,0,0,0,0,0
promised,1,0,0,0,0,0,0,0,0,0,0,0,0,0
quotation,0,0,0,0,0,0,0,1,0,0,0,0,0,0
disinterested,1,0,0,0,0,0,0,0,0,0,0,0,0,0
elaborate,1,0,0,0,0,0,0,0,0,0,0,0,5,0
separately,0,0,1,0,0,0,0,0,0,0,0,0,0,0
locate,0,0,0,0,0,0,0,0,0,0,0,0,2,0
pro,1,0,0,0,0,0,0,0,0,0,0,0,0,0
statement,0,0,0,0,0,0,0,8,0,0,0,0,0,0
multitude,0,0,0,0,0,0,0,3,0,0,0,0,0,0
wise,2,0,0,0,0,0,0,0,0,0,0,0,0,0
sacrifice,0,0,0,0,0,0,0,1,0,0,0,0,2,0
corruption,0,0,0,0,0,0,0,2,0,0,0,0,0,0
usual,1,0,0,0,0,0,0,0,0,0,0,0,0,0
premise,0,0,0,0,0,0,0,8,0,0,0,0,0,0
safe,2,0,0,0,0,0,0,0,0,0,0,0,0,0
contrary,1,0,1,0,0,0,0,2,0,0,0,0,0,0
brother,0,0,0,0,0,0,0,2,0,0,0,0,0,0
partner,0,0,0,0,0,0,0,1,0,0,0,0,0,0
founding,0,0,0,0,0,0,0,1,0,0,0,0,0,0
phrase,0,0,0,0,0,0,0,1,0,0,0,0,0,0
closely,0,0,2,0,0,0,0,0,0,0,0,0,0,0
obligation,0,0,0,0,0,0,0,6,0,0,0,0,0,0
partisan,2,0,0,0,0,0,0,0,0,0,0,0,0,0
violence,0,0,0,0,0,0,0,7,0,0,0,0,0,0
incidentally,0,0,1,0,0,0,0,0,0,0,0,0,0,0
corrupt,3,0,0,0,0,0,0,0,0,0,0,0,0,0
presuppose,0,0,0,0,0,0,0,0,0,0,0,0,6,0
bad,9,0,0,0,0,0,0,0,0,0,0,0,0,0
lose,0,0,0,0,0,0,0,0,0,0,0,0,6,0
sensational,2,0,0,0,0,0,0,0,0,0,0,0,0,0
execution,0,0,0,0,0,0,0,2,0,0,0,0,0,0
revive,0,0,0,0,0,0,0,0,0,0,0,0,2,0
outcome,0,0,0,0,0,0,0,5,0,0,0,0,0,0
reproach,0,0,0,0,0,0,0,0,0,0,0,0,1,0
consult,0,0,0,0,0,0,0,0,0,0,0,0,1,0
factional,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tumult,0,0,0,0,0,0,0,1,0,0,0,0,0,0
