word,ADJ,ADP,ADV,AUX,CCONJ,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
means,0,0,0,0,0,0,1,0,0,0,0,0
possession,0,0,0,0,0,0,2,0,0,0,0,0
disgrace,0,0,0,0,0,0,1,0,0,0,0,0
rottenness,0,0,0,0,0,0,1,0,0,0,0,0
perceive,0,0,0,0,0,0,0,0,0,0,1,0
glorious,2,0,0,0,0,0,0,0,0,0,0,0
torch,0,0,0,0,0,0,1,0,0,0,0,0
pant,0,0,0,0,0,0,0,0,0,0,1,0
god,0,0,0,0,0,1,0,0,0,0,0,0
stride,0,0,0,0,0,0,0,0,0,0,2,0
fur,0,0,0,0,0,0,3,0,0,0,0,0
overcoat,0,0,0,0,0,0,3,0,0,0,0,0
tar,0,0,0,0,0,0,3,0,0,0,0,0
mitten,0,0,0,0,0,0,1,0,0,0,0,0
belt,0,0,0,0,0,0,1,0,0,0,0,0
shaggy,1,0,0,0,0,0,0,0,0,0,0,0
cap,0,0,0,0,0,0,2,0,0,0,0,0
overclothe,0,0,0,0,0,0,1,0,0,0,0,0
muzhik,0,0,0,0,0,0,7,0,0,0,0,2
gradually,0,0,2,0,0,0,0,0,0,0,0,0
gentleman,0,0,0,0,0,0,5,0,0,0,0,0
shirt,0,0,0,0,0,0,1,0,0,0,0,0
attentively,0,0,1,0,0,0,0,0,0,0,0,0
property,0,0,0,0,0,0,1,0,0,0,0,0
sow,0,0,0,0,0,0,0,0,0,0,1,0
boasting,0,0,0,0,0,0,1,0,0,0,0,0
feast,0,0,0,0,0,0,1,0,0,0,0,0
sip,0,0,0,0,0,0,1,0,0,0,0,0
vodka,0,0,0,0,0,0,1,0,0,0,0,0
wag,0,0,0,0,0,0,0,0,0,0,1,0
fair,0,0,0,0,0,0,1,0,0,0,0,0
inhabitant,0,0,0,0,0,0,1,0,0,0,0,0
pack,0,0,0,0,0,0,2,0,0,0,1,0
land,0,0,0,0,0,0,6,0,0,0,0,0
lease,0,0,0,0,0,0,0,0,0,0,1,0
poor,4,0,0,0,0,0,0,0,0,0,0,0
mum,1,0,0,0,0,0,0,0,0,0,0,0
grab,0,0,0,0,0,0,0,0,0,0,2,0
thirty,0,0,0,0,0,0,0,2,0,0,0,0
chiefly,0,0,1,0,0,0,0,0,0,0,0,0
publish,0,0,0,0,0,0,0,0,0,0,2,0
transport,0,0,0,0,0,0,0,0,0,0,1,0
stock,0,0,0,0,0,0,1,0,0,0,1,0
candidate,0,0,0,0,0,0,1,0,0,0,0,0
teacher,0,0,0,0,0,0,6,0,0,0,0,0
create,0,0,0,0,0,0,0,0,0,0,1,0
clergy,0,0,0,0,0,0,1,0,0,0,0,0
verst,0,0,0,0,0,0,1,0,0,0,0,0
illegal,3,0,0,0,0,0,0,0,0,0,0,0
commissioner,0,0,0,0,0,0,1,0,0,0,0,0
priest,0,0,0,0,0,0,1,0,0,0,0,0
circulate,0,0,0,0,0,0,0,0,0,0,1,0
meantime,0,0,0,0,0,0,1,0,0,0,0,0
background,0,0,0,0,0,0,1,0,0,0,0,0
content,1,0,0,0,0,0,0,0,0,0,0,0
practical,1,0,0,0,0,0,0,0,0,0,0,0
behave,0,0,0,0,0,0,0,0,0,0,2,0
fox,0,0,0,0,0,0,2,0,0,0,0,0
step,0,0,0,0,0,0,4,0,0,0,5,0
manage,0,0,0,0,0,0,0,0,0,0,1,0
suspect,0,0,0,0,0,0,0,0,0,0,2,0
occupy,0,0,0,0,0,0,0,0,0,0,1,0
sign,0,0,0,0,0,0,1,0,0,0,0,0
anger,0,0,0,0,0,0,2,0,0,0,0,0
interject,0,0,0,0,0,0,0,0,0,0,1,0
punishment,0,0,0,0,0,0,1,0,0,0,0,0
dryly,0,0,1,0,0,0,0,0,0,0,0,0
perplexity,0,0,0,0,0,0,2,0,0,0,0,0
comical,1,0,0,0,0,0,0,0,0,0,0,0
delicate,1,0,0,0,0,0,0,0,0,0,0,0
didactic,1,0,0,0,0,0,0,0,0,0,0,0
green,1,0,0,0,0,0,1,0,0,0,0,0
secondly,0,0,1,0,0,0,0,0,0,0,0,0
legal,1,0,0,0,0,0,0,0,0,0,0,0
contain,0,0,0,0,0,0,0,0,0,0,1,0
prohibit,0,0,0,0,0,0,0,0,0,0,1,0
few,1,0,0,0,0,0,0,0,0,0,0,0
thirdly,0,0,1,0,0,0,0,0,0,0,0,0
traveler,0,0,0,0,0,0,1,0,0,0,0,0
horseback,0,0,0,0,0,0,1,0,0,0,0,0
clergyman,0,0,0,0,0,0,1,0,0,0,0,0
daughter,0,0,0,0,0,0,1,0,0,0,0,0
proprietor,0,0,0,0,0,0,1,0,0,0,0,0
uplift,0,0,0,0,0,0,0,0,0,0,2,0
punctiliously,0,0,1,0,0,0,0,0,0,0,0,0
consistently,0,0,1,0,0,0,0,0,0,0,0,0
pursue,0,0,0,0,0,0,0,0,0,0,2,0
fleece,0,0,0,0,0,0,0,0,0,0,1,0
skin,0,0,0,0,0,0,1,0,0,0,0,0
fairy,0,0,0,0,0,0,2,0,0,0,0,0
nature,0,0,0,0,0,0,4,0,0,0,0,0
interested,2,0,0,0,0,0,0,0,0,0,0,0
winter,0,0,0,0,0,0,1,0,0,0,0,0
comb,0,0,0,0,0,0,1,0,0,0,1,0
complacent,1,0,0,0,0,0,0,0,0,0,0,0
excited,2,0,0,0,0,0,0,0,0,0,0,0
flirt,0,0,0,0,0,0,0,0,0,0,1,0
sheep,0,0,0,0,0,0,2,0,0,0,0,0
pen,0,0,0,0,0,0,1,0,0,0,0,0
bark,0,0,0,0,0,0,0,0,0,0,2,0
calculation,0,0,0,0,0,0,1,0,0,0,0,0
desert,0,0,0,0,0,0,1,0,0,0,0,0
willy,0,0,1,0,0,0,0,0,0,0,0,0
nilly,0,0,1,0,0,0,0,0,0,0,0,0
purse,0,0,0,0,0,0,1,0,0,0,0,0
sleepless,2,0,0,0,0,0,0,0,0,0,0,0
defend,0,0,0,0,0,0,0,0,0,0,1,0
wholesale,0,0,1,0,0,0,0,0,0,0,0,0
darken,0,0,0,0,0,0,0,0,0,0,1,0
inaudibly,0,0,1,0,0,0,0,0,0,0,0,0
lowered,1,0,0,0,0,0,0,0,0,0,0,0
unaccustomed,1,0,0,0,0,0,0,0,0,0,0,0
hunger,0,0,0,0,0,0,3,0,0,0,1,0
outrage,0,0,0,0,0,0,1,0,0,0,0,0
efface,0,0,0,0,0,0,0,0,0,0,1,0
rot,0,0,0,0,0,0,0,0,0,0,1,0
dire,1,0,0,0,0,0,0,0,0,0,0,0
raven,0,0,0,0,0,0,1,0,0,0,0,0
crumb,0,0,0,0,0,0,2,0,0,0,0,0
faint,1,0,0,0,0,0,0,0,0,0,0,0
conquer,0,0,0,0,0,0,0,0,0,0,1,0
repulsion,0,0,0,0,0,0,1,0,0,0,0,0
fiddlestick,0,0,0,0,0,0,1,0,0,0,0,0
cook,0,0,0,0,0,0,0,0,0,0,2,0
pretty,1,0,0,0,0,0,0,0,0,0,0,0
mess,0,0,0,0,0,0,1,0,0,0,0,0
oppressor,0,0,0,0,0,0,1,0,0,0,0,0
forehead,0,0,0,0,0,0,2,0,0,0,0,0
tremulous,1,0,0,0,0,0,0,0,0,0,0,0
prickly,1,0,0,0,0,0,0,0,0,0,0,0
hedgehog,0,0,0,0,0,0,1,0,0,0,0,0
scald,0,0,0,0,0,0,0,0,0,0,1,0
host,0,0,0,0,0,0,3,0,0,0,0,0
rebellion,0,0,0,0,0,0,1,0,0,0,0,0
oppress,0,0,0,0,0,0,0,0,0,0,1,0
sleeve,0,0,0,0,0,0,1,0,0,0,0,0
impatient,2,0,0,0,0,0,0,0,0,0,0,0
wrath,0,0,0,0,0,0,1,0,0,0,0,0
dumb,3,0,0,0,0,0,0,0,0,0,0,0
newspaper,0,0,0,0,0,0,3,0,0,0,0,0
believing,1,0,0,0,0,0,0,0,0,0,0,0
prophet,0,0,0,0,0,0,2,0,0,0,0,0
patient,0,0,0,0,0,0,1,0,0,0,0,0
strongly,0,0,1,0,0,0,0,0,0,0,0,0
apostle,0,0,0,0,0,0,3,0,0,0,0,0
captain,0,0,0,0,0,0,1,0,0,0,0,0
immediately,0,0,1,0,0,0,0,0,0,0,0,0
bookshelf,0,0,0,0,0,0,1,0,0,0,0,0
chin,0,0,0,0,0,0,1,0,0,0,0,0
geology,0,0,0,0,0,0,1,0,0,0,0,0
replace,0,0,0,0,0,0,0,0,0,0,1,0
underneath,0,1,0,0,0,0,0,0,0,0,0,0
gentry,0,0,0,0,0,0,1,0,0,0,0,0
revolve,0,0,0,0,0,0,0,0,0,0,1,0
importance,0,0,0,0,0,0,1,0,0,0,0,0
rope,0,0,0,0,0,0,1,0,0,0,0,0
provide,0,0,0,0,0,0,0,0,0,0,2,0
russian,2,0,0,0,0,0,0,0,0,0,0,0
serfdom,0,0,0,0,0,0,1,0,0,0,0,0
date,0,0,0,0,0,0,1,0,0,0,0,0
apportionment,0,0,0,0,0,0,1,0,0,0,0,0
portion,0,0,0,0,0,0,1,0,0,0,0,0
acre,0,0,0,0,0,0,1,0,0,0,0,0
sand,0,0,0,0,0,0,1,0,0,0,0,0
polish,0,0,0,0,0,0,1,0,0,0,1,0
brass,0,0,0,0,0,0,2,0,0,0,0,0
fourth,1,0,0,0,0,0,0,0,0,0,0,0
hire,0,0,0,0,0,0,0,0,0,0,1,0
army,0,0,0,0,0,0,2,0,0,0,0,0
exist,0,0,0,0,0,0,0,0,0,0,1,0
superior,0,0,0,0,0,0,1,0,0,0,0,0
curiously,0,0,2,0,0,0,0,0,0,0,0,0
resume,0,0,0,0,0,0,0,0,0,0,3,0
revolution,0,0,0,0,0,0,2,0,0,0,0,0
uprising,0,0,0,0,0,0,1,0,0,0,0,0
perspiring,1,0,0,0,0,0,0,0,0,0,0,0
dejected,1,0,0,0,0,0,0,0,0,0,0,0
supplement,0,0,0,0,0,0,0,0,0,0,1,0
possess,0,0,0,0,0,0,0,0,0,0,2,0
wife,0,0,0,0,0,0,2,0,0,0,0,0
attach,0,0,0,0,0,0,0,0,0,0,1,0
provocation,0,0,0,0,0,0,1,0,0,0,0,0
farewell,0,0,0,0,0,1,0,0,0,0,0,0
improve,0,0,0,0,0,0,0,0,0,0,1,0
nowadays,0,0,1,0,0,0,0,0,0,0,0,0
candle,0,0,0,0,0,0,2,0,0,0,0,0
girt,0,0,0,0,0,0,1,0,0,0,0,0
inwardly,0,0,1,0,0,0,0,0,0,0,0,0
animatedly,0,0,1,0,0,0,0,0,0,0,0,0
sunset,0,0,0,0,0,0,1,0,0,0,0,0
formidable,2,0,0,0,0,0,0,0,0,0,0,0
stare,0,0,0,0,0,0,0,0,0,0,6,0
gloomily,0,0,2,0,0,0,0,0,0,0,0,0
steam,0,0,0,0,0,0,2,0,0,0,0,0
upset,0,0,0,0,0,0,0,0,0,0,1,0
distrustful,1,0,0,0,0,0,0,0,0,0,0,0
cheaply,0,0,1,0,0,0,0,0,0,0,0,0
overturn,0,0,0,0,0,0,0,0,0,0,1,0
kindly,0,0,3,0,0,0,0,0,0,0,0,0
harm,0,0,0,0,0,0,2,0,0,0,0,0
rouse,0,0,0,0,0,0,0,0,0,0,2,0
plague,0,0,0,0,0,0,2,0,0,0,0,0
vanish,0,0,0,0,0,0,0,0,0,0,1,0
ashe,0,0,0,0,0,0,1,0,0,0,0,0
trust,0,0,0,0,0,0,0,0,0,0,1,0
propose,0,0,0,0,0,0,0,0,0,0,1,0
flute,0,0,0,0,0,0,1,0,0,0,0,0
dance,0,0,0,0,0,0,0,0,0,0,1,0
tune,0,0,0,0,0,0,1,0,0,0,0,0
loosen,0,0,0,0,0,0,0,0,0,0,1,0
minute,0,0,0,0,0,0,2,0,0,0,0,0
later,0,0,2,0,0,0,0,0,0,0,0,0
warn,0,0,0,0,0,0,0,0,0,0,1,0
airing,0,0,0,0,0,0,1,0,0,0,0,0
affectionately,0,0,1,0,0,0,0,0,0,0,0,0
mamma,0,0,0,0,0,0,1,0,0,0,0,0
heartily,0,0,1,0,0,0,0,0,0,0,0,0
annoy,0,0,0,0,0,0,0,0,0,0,2,0
shabby,1,0,0,0,0,0,0,0,0,0,0,0
untidy,1,0,0,0,0,0,0,0,0,0,0,0
disgruntled,1,0,0,0,0,0,0,0,0,0,0,0
clumsy,1,0,0,0,0,0,0,0,0,0,0,0
pacing,0,0,0,0,0,0,1,0,0,0,0,0
squeamish,1,0,0,0,0,0,0,0,0,0,0,0
nonsense,0,0,0,0,0,0,1,0,0,0,0,0
vicious,1,0,0,0,0,0,0,0,0,0,0,0
actually,0,0,1,0,0,0,0,0,0,0,0,0
pleased,2,0,0,0,0,0,0,0,0,0,0,0
agreeable,1,0,0,0,0,0,0,0,0,0,0,0
require,0,0,0,0,0,0,0,0,0,0,1,0
plaintively,0,0,1,0,0,0,0,0,0,0,0,0
unlike,0,1,0,0,0,0,0,0,0,0,0,0
childishly,0,0,1,0,0,0,0,0,0,0,0,0
senseless,1,0,0,0,0,0,0,0,0,0,0,0
useless,1,0,0,0,0,0,0,0,0,0,0,0
resound,0,0,0,0,0,0,0,0,0,0,6,0
typesetting,0,0,0,0,0,0,1,0,0,0,0,0
compositor,0,0,0,0,0,0,1,0,0,0,0,0
moonshine,0,0,0,0,0,0,1,0,0,0,0,0
warmer,0,0,1,0,0,0,0,0,0,0,0,0
ikon,0,0,0,0,0,0,1,0,0,0,0,0
moonlit,1,0,0,0,0,0,0,0,0,0,0,0
rapid,1,0,0,0,0,0,0,0,0,0,0,0
succession,0,0,0,0,0,0,1,0,0,0,0,0
exhaust,0,0,0,0,0,0,0,0,0,0,1,0
exciting,2,0,0,0,0,0,0,0,0,0,0,0
bustle,0,0,0,0,0,0,1,0,0,0,1,0
dawn,0,0,0,0,0,0,1,0,0,0,0,0
dozen,0,0,0,0,0,0,3,0,0,0,0,0
commission,0,0,0,0,0,0,1,0,0,0,0,0
squirrel,0,0,0,0,0,0,1,0,0,0,0,0
wheel,0,0,0,0,0,0,1,0,0,0,0,0
lilac,0,0,0,0,0,0,2,0,0,0,0,0
colored,2,0,0,0,0,0,0,0,0,0,0,0
gelatin,0,0,0,0,0,0,1,0,0,0,0,0
glue,0,0,0,0,0,0,1,0,0,0,0,0
proclamation,0,0,0,0,0,0,1,0,0,0,0,0
deliver,0,0,0,0,0,0,0,0,0,0,1,0
infect,0,0,0,0,0,0,0,0,0,0,1,0
appeal,0,0,0,0,0,0,2,0,0,0,1,0
flood,0,0,0,0,0,0,0,0,0,0,1,0
post,0,0,0,0,0,0,0,0,0,0,1,0
swear,0,0,0,0,0,0,0,0,0,0,2,0
bill,0,0,0,0,0,0,2,0,0,0,0,0
passer,0,0,0,0,0,0,1,0,0,0,0,0
passage,0,0,0,0,0,0,1,0,0,0,0,0
impotence,0,0,0,0,0,0,1,0,0,0,0,0
cluster,0,0,0,0,0,0,1,0,0,0,1,0
discuss,0,0,0,0,0,0,0,0,0,0,1,0
boiling,0,0,0,0,0,0,1,0,0,0,0,0
pour,0,0,0,0,0,0,0,0,0,0,2,0
agitator,0,0,0,0,0,0,1,0,0,0,0,0
perplexed,1,0,0,0,0,0,0,0,0,0,0,0
minority,0,0,0,0,0,0,1,0,0,0,0,0
acute,1,0,0,0,0,0,0,0,0,0,0,0
scarcely,0,0,1,0,0,0,0,0,0,0,0,0
hoarse,1,0,0,0,0,0,0,0,0,0,0,0
squad,0,0,0,0,0,0,1,0,0,0,0,0
investigation,0,0,0,0,0,0,2,0,0,0,0,0
local,1,0,0,0,0,0,0,0,0,0,0,0
chat,0,0,0,0,0,0,1,0,0,0,0,0
associate,0,0,0,0,0,0,0,0,0,0,1,0
amicably,0,0,1,0,0,0,0,0,0,0,0,0
ninety,0,0,0,0,0,0,0,1,0,0,0,0
gall,0,0,0,0,0,0,0,0,0,0,1,0
considerably,0,0,1,0,0,0,0,0,0,0,0,0
cheeked,1,0,0,0,0,0,0,0,0,0,0,0
unwillingly,0,0,2,0,0,0,0,0,0,0,0,0
wrinkle,0,0,0,0,0,0,1,0,0,0,0,0
nostril,0,0,0,0,0,0,1,0,0,0,0,0
everyday,2,0,0,0,0,0,0,0,0,0,0,0
enkindle,0,0,0,0,0,0,0,0,0,0,1,0
passionate,1,0,0,0,0,0,0,0,0,0,0,0
intoxicate,0,0,0,0,0,0,0,0,0,0,1,0
listener,0,0,0,0,0,0,1,0,0,0,0,0
ecstatic,1,0,0,0,0,0,0,0,0,0,0,0
vividly,0,0,1,0,0,0,0,0,0,0,0,0
treat,0,0,0,0,0,0,0,0,0,0,2,0
faithful,1,0,0,0,0,0,0,0,0,0,0,0
shekel,0,0,0,0,0,0,1,0,0,0,0,0
intend,0,0,0,0,0,0,0,0,0,0,1,0
severely,0,0,1,0,0,0,0,0,0,0,0,0
rotten,1,0,0,0,0,0,0,0,0,0,0,0
consolation,0,0,0,0,0,0,1,0,0,0,0,0
assume,0,0,0,0,0,0,0,0,0,0,2,0
universal,1,0,0,0,0,0,0,0,0,0,0,0
bitter,1,0,0,0,0,0,0,0,0,0,0,0
corrosive,1,0,0,0,0,0,0,0,0,0,0,0
peremptory,1,0,0,0,0,0,0,0,0,0,0,0
recollect,0,0,0,0,0,0,0,0,0,0,1,0
rosy,1,0,0,0,0,0,0,0,0,0,0,0
sail,0,0,0,0,0,0,0,0,0,0,2,0
frighten,0,0,0,0,0,0,0,0,0,0,2,0
pierce,0,0,0,0,0,0,0,0,0,0,3,0
shriek,0,0,0,0,0,0,1,0,0,0,0,0
absorb,0,0,0,0,0,0,0,0,0,0,1,0
inflamed,1,0,0,0,0,0,0,0,0,0,0,0
dwell,0,0,0,0,0,0,0,0,0,0,1,0
pat,0,0,0,0,0,0,0,0,0,0,1,0
pipe,0,0,0,0,0,0,1,0,0,0,0,0
piously,0,0,1,0,0,0,0,0,0,0,0,0
mellow,2,0,0,0,0,0,0,0,0,0,0,0
last,0,0,0,0,0,0,0,0,0,0,1,0
musical,1,0,0,0,0,0,0,0,0,0,0,0
patter,0,0,0,0,0,0,1,0,0,0,0,0
gusto,0,0,0,0,0,0,1,0,0,0,0,0
disheveled,2,0,0,0,0,0,0,0,0,0,0,0
depend,0,0,0,0,0,0,0,0,0,0,1,0
chase,0,0,0,0,0,0,0,0,0,0,1,0
befall,0,0,0,0,0,0,0,0,0,0,1,0
afternoon,0,0,0,0,0,0,2,0,0,0,0,0
expectation,0,0,0,0,0,0,2,0,0,0,0,0
scrupulously,0,0,1,0,0,0,0,0,0,0,0,0
mix,0,0,0,0,0,0,0,0,0,0,1,0
sugar,0,0,0,0,0,0,1,0,0,0,0,0
accurately,0,0,1,0,0,0,0,0,0,0,0,0
favorite,1,0,0,0,0,0,0,0,0,0,0,0
crust,0,0,0,0,0,0,1,0,0,0,0,0
loaf,0,0,0,0,0,0,1,0,0,0,0,0
comfortably,0,0,1,0,0,0,0,0,0,0,0,0
sunlight,0,0,0,0,0,0,2,0,0,0,0,0
ceiling,0,0,0,0,0,0,1,0,0,0,0,0
youngster,0,0,0,0,0,0,1,0,0,0,0,0
bang,0,0,0,0,0,1,0,0,0,0,0,0
licking,0,0,0,0,0,0,2,0,0,0,0,0
puddle,0,0,0,0,0,0,1,0,0,0,0,0
drubbing,0,0,0,0,0,0,1,0,0,0,0,0
scream,0,0,0,0,0,0,1,0,0,0,2,0
comforted,1,0,0,0,0,0,0,0,0,0,0,0
blacksmith,0,0,0,0,0,0,1,0,0,0,0,0
resemble,0,0,0,0,0,0,0,0,0,0,2,0
arrangement,0,0,0,0,0,0,1,0,0,0,0,0
decide,0,0,0,0,0,0,0,0,0,0,2,0
confuse,0,0,0,0,0,0,0,0,0,0,1,0
dreamily,0,0,1,0,0,0,0,0,0,0,0,0
indoors,0,0,1,0,0,0,0,0,0,0,0,0
tedium,0,0,0,0,0,0,2,0,0,0,0,0
report,0,0,0,0,0,0,0,0,0,0,1,0
edge,0,0,0,0,0,0,2,0,0,0,0,0
decidedly,0,0,1,0,0,0,0,0,0,0,0,0
assure,0,0,0,0,0,0,0,0,0,0,1,0
wax,0,0,0,0,0,0,1,0,0,0,0,0
bless,0,0,0,0,0,0,0,0,0,0,1,0
blur,0,0,0,0,0,0,1,0,0,0,0,0
transparent,2,0,0,0,0,0,0,0,0,0,0,0
muddy,1,0,0,0,0,0,0,0,0,0,0,0
greeting,0,0,0,0,0,0,1,0,0,0,0,0
leader,0,0,0,0,0,0,3,0,0,0,0,0
excitedly,0,0,2,0,0,0,0,0,0,0,0,0
frightened,1,0,0,0,0,0,0,0,0,0,0,0
bachelor,0,0,0,0,0,0,1,0,0,0,0,0
receive,0,0,0,0,0,0,0,0,0,0,1,0
monthly,1,0,0,0,0,0,0,0,0,0,0,0
allowance,0,0,0,0,0,0,1,0,0,0,0,0
doing,0,0,0,0,0,0,1,0,0,0,0,0
exclamation,0,0,0,0,0,0,1,0,0,0,0,0
sensation,0,0,0,0,0,0,1,0,0,0,0,0
bloated,1,0,0,0,0,0,0,0,0,0,0,0
cripple,0,0,0,0,0,0,1,0,0,0,0,0
overtake,0,0,0,0,0,0,0,0,0,0,1,0
outcry,0,0,0,0,0,0,1,0,0,0,0,0
modest,1,0,0,0,0,0,0,0,0,0,0,0
respect,0,0,0,0,0,0,1,0,0,0,1,0
sober,1,0,0,0,0,0,0,0,0,0,0,0
confine,0,0,0,0,0,0,0,0,0,0,1,0
awful,1,0,0,0,0,0,0,0,0,0,0,0
smash,0,0,0,0,0,0,0,0,0,0,1,0
drunk,1,0,0,0,0,0,0,0,0,0,0,0
flag,0,0,0,0,0,0,17,0,0,0,0,0
confession,0,0,0,0,0,0,2,0,0,0,0,0
knowing,1,0,0,0,0,0,0,0,0,0,0,0
smilingly,0,0,1,0,0,0,0,0,0,0,0,0
warmth,0,0,0,0,0,0,1,0,0,0,0,0
brace,0,0,0,0,0,0,0,0,0,0,1,0
freshness,0,0,0,0,0,0,1,0,0,0,0,0
float,0,0,0,0,0,0,0,0,0,0,4,0
aspect,0,0,0,0,0,0,1,0,0,0,0,0
louder,0,0,2,0,0,0,0,0,0,0,0,0
heaving,0,0,0,0,0,0,1,0,0,0,0,0
machine,0,0,0,0,0,0,1,0,0,0,0,0
uneasy,1,0,0,0,0,0,0,0,0,0,0,0
participate,0,0,0,0,0,0,0,0,0,0,1,0
variegated,1,0,0,0,0,0,0,0,0,0,0,0
thoroughfare,0,0,0,0,0,0,1,0,0,0,0,0
juice,0,0,0,0,0,0,1,0,0,0,0,0
huckleberry,0,0,0,0,0,0,1,0,0,0,0,0
hammer,0,0,0,0,0,0,1,0,0,0,0,0
simultaneously,0,0,1,0,0,0,0,0,0,0,0,0
twist,0,0,0,0,0,0,0,0,0,0,1,0
flexible,1,0,0,0,0,0,0,0,0,0,0,0
corkscrew,0,0,0,0,0,0,1,0,0,0,0,0
cork,0,0,0,0,0,0,1,0,0,0,0,0
english,1,0,0,0,0,0,0,0,0,0,0,0
nation,0,0,0,0,0,0,1,0,0,0,0,0
irreconcilable,1,0,0,0,0,0,0,0,0,0,0,0
tribe,0,0,0,0,0,0,1,0,0,0,0,0
french,1,0,0,0,0,0,0,0,0,0,0,0
turkish,1,0,0,0,0,0,0,0,0,0,0,0
lead,0,0,0,0,0,0,0,0,0,0,2,0
tiptoe,0,0,0,0,0,0,2,0,0,0,0,0
crane,0,0,0,0,0,0,0,0,0,0,1,0
fraternize,0,0,0,0,0,0,0,0,0,0,1,0
immense,1,0,0,0,0,0,0,0,0,0,0,0
comradeship,0,0,0,0,0,0,1,0,0,0,0,0
war,0,0,0,0,0,0,3,0,0,0,0,0
knout,0,0,0,0,0,0,1,0,0,0,0,0
ride,0,0,0,0,0,0,0,0,0,0,1,0
talking,0,0,0,0,0,0,1,0,0,0,0,0
raillery,0,0,0,0,0,0,1,0,0,0,0,0
pig,0,0,0,0,0,0,1,0,0,0,0,0
grunt,0,0,0,0,0,0,0,0,0,0,1,0
sonorous,2,0,0,0,0,0,0,0,0,0,0,0
mane,0,0,0,0,0,0,1,0,0,0,0,0
grumble,0,0,0,0,0,0,0,0,0,0,2,0
plead,0,0,0,0,0,0,0,0,0,0,1,0
alarming,3,0,0,0,0,0,0,0,0,0,0,0
exhaustion,0,0,0,0,0,0,1,0,0,0,0,0
dizzy,1,0,0,0,0,0,0,0,0,0,0,0
alternation,0,0,0,0,0,0,1,0,0,0,0,0
sadness,0,0,0,0,0,0,2,0,0,0,0,0
dart,0,0,0,0,0,0,0,0,0,0,2,0
impatiently,0,0,1,0,0,0,0,0,0,0,0,0
vibrate,0,0,0,0,0,0,0,0,0,0,1,0
grave,1,0,0,0,0,0,1,0,0,0,0,0
persuasively,0,0,1,0,0,0,0,0,0,0,0,0
abandon,0,0,0,0,0,0,0,0,0,0,3,0
save,0,0,0,0,0,0,0,0,0,0,1,0
derive,0,0,0,0,0,0,0,0,0,0,1,0
benefit,0,0,0,0,0,0,2,0,0,0,0,0
prevail,0,0,0,0,0,0,0,0,0,0,1,0
watchful,1,0,0,0,0,0,0,0,0,0,0,0
haze,0,0,0,0,0,0,1,0,0,0,0,0
strengthen,0,0,0,0,0,0,0,0,0,0,1,0
filing,0,0,0,0,0,0,1,0,0,0,0,0
magnet,0,0,0,0,0,0,1,0,0,0,0,0
violence,0,0,0,0,0,0,1,0,0,0,0,0
maintain,0,0,0,0,0,0,0,0,0,0,1,0
brave,1,0,0,0,0,0,0,0,0,0,0,0
pole,0,0,0,0,0,0,10,0,0,0,0,0
slender,1,0,0,0,0,0,0,0,0,0,0,0
cleave,0,0,0,0,0,0,0,0,0,0,1,0
uplifted,1,0,0,0,0,0,0,0,0,0,0,0
smooth,1,0,0,0,0,0,0,0,0,0,0,0
rod,0,0,0,0,0,0,1,0,0,0,0,0
party,0,0,0,0,0,0,1,0,0,0,0,0
spiritual,1,0,0,0,0,0,0,0,0,0,0,0
seethe,0,0,0,0,0,0,0,0,0,0,1,0
jostle,0,0,0,0,0,0,0,0,0,0,1,0
mouthed,1,0,0,0,0,0,0,0,0,0,0,0
echo,0,0,0,0,0,0,2,0,0,0,0,0
acclaim,0,0,0,0,0,0,1,0,0,0,0,0
breathless,1,0,0,0,0,0,0,0,0,0,0,0
refrain,0,0,0,0,0,0,0,0,0,0,1,0
subdue,0,0,0,0,0,0,0,0,0,0,1,0
holy,2,0,0,0,0,0,0,0,0,0,0,0
goodness,0,0,0,0,0,0,3,0,0,0,0,0
goal,0,0,0,0,0,0,2,0,0,0,0,0
crown,0,0,0,0,0,0,1,0,0,0,0,0
thorn,0,0,0,0,0,0,1,0,0,0,0,0
misery,0,0,0,0,0,0,1,0,0,0,0,0
line,0,0,0,0,0,0,3,0,0,0,0,0
freeman,0,0,0,0,0,0,1,0,0,0,0,0
sunlit,0,0,0,0,0,0,0,0,0,0,1,0
glow,0,0,0,0,0,0,0,0,0,0,1,0
score,0,0,0,0,0,0,1,0,0,0,0,0
glimmer,0,0,0,0,0,0,1,0,0,0,0,0
humid,1,0,0,0,0,0,0,0,0,0,0,0
mingle,0,0,0,0,0,0,0,0,0,0,1,0
bass,0,0,0,0,0,0,1,0,0,0,0,0
struggle,0,0,0,0,0,0,1,0,0,0,0,0
mate,0,0,0,0,0,0,1,0,0,0,0,0
alarmed,2,0,0,0,0,0,0,0,0,0,0,0
joyous,1,0,0,0,0,0,0,0,0,0,0,0
standard,0,0,0,0,0,0,1,0,0,0,0,0
sectarian,0,0,0,0,0,0,1,0,0,0,0,0
singe,0,0,0,0,0,0,0,0,0,0,2,0
lag,0,0,0,0,0,0,0,0,0,0,1,0
blare,0,0,0,0,0,0,1,0,0,0,0,0
trumpet,0,0,0,0,0,0,1,0,0,0,0,0
willingness,0,0,0,0,0,0,1,0,0,0,0,0
vague,1,0,0,0,0,0,0,0,0,0,0,0
premonition,0,0,0,0,0,0,1,0,0,0,0,0
