word,ADJ,ADP,ADV,CCONJ,NOUN,NUM,VERB,X
borrow,0,0,0,0,0,0,1,0
uniformitarian,0,0,0,0,1,0,0,0
limit,0,0,0,0,4,0,0,0
minor,2,0,0,0,0,0,0,0
remarkable,1,0,0,0,0,0,0,0
being,0,0,0,0,1,0,0,0
selection,0,0,0,0,1,0,0,0
attack,0,0,0,0,0,0,1,0
perpetual,1,0,0,0,0,0,0,0
molten,1,0,0,0,0,0,0,0
narrow,3,0,0,0,0,0,0,0
calculation,0,0,0,0,2,0,0,0
assumption,0,0,0,0,4,0,0,0
inert,1,0,0,0,0,0,0,0
shortly,0,0,2,0,0,0,0,0
negate,0,0,0,0,0,0,1,0
radioactive,8,0,0,0,0,0,0,0
spontaneously,0,0,1,0,0,0,0,0
yield,0,0,0,0,0,0,3,0
sculpture,0,0,0,0,1,0,0,0
detour,0,0,0,0,0,0,1,0
structural,2,0,0,0,0,0,0,0
gorge,0,0,0,0,1,0,0,0
cut,0,0,0,0,0,0,4,0
canyon,0,0,0,0,5,0,0,0
bow,0,0,0,0,0,0,1,0
drainage,0,0,0,0,1,0,0,0
plain,0,0,0,0,4,0,0,0
detailed,1,0,0,0,0,0,0,0
equilibrium,0,0,0,0,4,0,0,0
net,1,0,0,0,0,0,0,0
geomorphic,1,0,0,0,0,0,0,0
elevated,1,0,0,0,0,0,0,0
dissection,0,0,0,0,1,0,0,0
denudation,0,0,0,0,2,0,0,0
bare,1,0,0,0,0,0,0,0
characterize,0,0,0,0,0,0,1,0
youthful,2,0,0,0,0,0,0,0
mature,1,0,0,0,0,0,0,0
reduce,0,0,0,0,0,0,6,0
ridgetop,0,0,0,0,1,0,0,0
featureless,1,0,0,0,0,0,0,0
elevation,0,0,0,0,2,0,0,0
dominate,0,0,0,0,0,0,1,0
twentieth,7,0,0,0,0,0,0,0
data,0,0,0,0,2,0,0,0
measurement,0,0,0,0,1,0,0,0
rediscovery,0,0,0,0,1,0,0,0
regional,2,0,0,0,0,0,0,0
gravity,0,0,0,0,4,0,0,0
realization,0,0,0,0,1,0,0,0
equal,5,0,0,0,0,0,0,0
load,0,0,0,0,4,0,0,0
size,0,0,0,0,2,0,0,0
pendulum,0,0,0,0,1,0,0,0
direct,2,0,0,0,0,0,0,0
trajectory,0,0,0,0,1,0,0,0
straight,1,0,0,0,0,0,0,0
short,3,0,0,0,0,0,0,0
similar,6,0,0,0,0,0,0,0
himalayan,1,0,0,0,0,0,0,0
hydrostatic,1,0,0,0,0,0,0,0
side,0,0,0,0,2,0,0,0
sink,0,0,0,0,0,0,3,0
compensate,0,0,0,0,0,0,1,0
mass,0,0,0,0,5,0,0,0
isostasy,0,0,0,0,1,0,0,0
thick,1,0,0,0,0,0,0,0
plateaus,0,0,0,0,1,0,0,0
west,0,0,3,0,4,0,0,0
linear,1,0,0,0,0,0,0,0
underwater,1,0,0,0,0,0,0,0
trough,0,0,0,0,1,0,0,0
significant,3,0,0,0,0,0,0,0
territorial,1,0,0,0,0,0,0,0
acquisition,0,0,0,0,1,0,0,0
spur,0,0,0,0,0,0,1,0
notable,2,0,0,0,0,0,0,0
telegraphic,4,0,0,0,0,0,0,0
cable,0,0,0,0,3,0,0,0
voyage,0,0,0,0,3,0,0,0
aquifer,0,0,0,0,6,0,0,0
formula,0,0,0,0,4,0,0,0
factor,0,0,0,0,3,0,0,0
clearly,0,0,2,0,0,0,0,0
pipe,0,0,0,0,4,0,0,0
sand,0,0,0,0,3,0,0,0
proportional,3,0,0,0,0,0,0,0
loss,0,0,0,0,1,0,0,0
inversely,0,0,1,0,0,0,0,0
equation,0,0,0,0,7,0,0,0
recharge,0,0,0,0,1,0,0,0
austrian,2,0,0,0,0,0,0,0
critical,3,0,0,0,0,0,0,0
hydraulic,1,0,0,0,0,0,0,0
degree,0,0,0,0,1,0,0,0
civil,1,0,0,0,0,0,0,0
engineering,0,0,0,0,2,0,0,0
des,0,0,0,0,0,0,0,1
native,1,0,0,0,0,0,0,0
entrust,0,0,0,0,0,0,1,0
design,0,0,0,0,2,0,2,0
municipal,1,0,0,0,0,0,0,0
resistance,0,0,0,0,1,0,0,0
roughness,0,0,0,0,2,0,0,0
plan,0,0,0,0,0,0,1,0
purification,0,0,0,0,1,0,0,0
filtration,0,0,0,0,1,0,0,0
case,0,0,0,0,4,0,0,0
datum,0,0,0,0,19,0,0,0
gather,0,0,0,0,0,0,3,0
quantitative,1,0,0,0,0,0,0,0
wide,5,0,0,0,0,0,0,0
hydrogeology,0,0,0,0,1,0,0,0
petroleum,0,0,0,0,1,0,0,0
complicated,1,0,0,0,0,0,0,0
inapplicable,1,0,0,0,0,0,0,0
fast,1,0,3,0,0,0,0,0
applicable,1,0,0,0,0,0,0,0
establishment,0,0,0,0,3,0,0,0
agency,0,0,0,0,4,0,0,0
gauging,0,0,0,0,1,0,0,0
nationwide,0,0,1,0,0,0,0,0
model,0,0,0,0,3,0,1,0
charge,0,0,0,0,1,0,2,0
responsibility,0,0,0,0,1,0,0,0
survey,0,0,0,0,0,0,1,0
preparation,0,0,0,0,1,0,0,0
chart,0,0,0,0,10,0,0,0
undertake,0,0,0,0,0,0,1,0
oceanographic,1,0,0,0,0,0,0,0
office,0,0,0,0,2,0,0,0
promote,0,0,0,0,0,0,1,0
international,2,0,0,0,0,0,0,0
cooperation,0,0,0,0,1,0,0,0
issue,0,0,0,0,1,0,3,0
fathom,0,0,0,0,2,0,0,0
oceanography,0,0,0,0,1,0,0,0
remember,0,0,0,0,0,0,1,0
biological,1,0,0,0,0,0,0,0
formulate,0,0,0,0,0,0,2,0
coral,1,0,0,0,2,0,0,0
reef,0,0,0,0,6,0,0,0
type,0,0,0,0,10,0,0,0
attach,0,0,0,0,0,0,1,0
shallow,3,0,0,0,0,0,0,0
colony,0,0,0,0,1,0,0,0
sunlit,1,0,0,0,0,0,0,0
fringe,0,0,0,0,0,0,1,0
landmass,0,0,0,0,1,0,0,0
atoll,0,0,0,0,1,0,0,0
ringlike,1,0,0,0,0,0,0,0
require,0,0,0,0,0,0,2,0
damage,0,0,0,0,0,0,1,0
surprising,1,0,0,0,0,0,0,0
port,0,0,0,0,2,0,0,0
lapse,0,0,0,0,1,0,0,0
ship,0,0,0,0,3,0,0,0
log,0,0,0,0,0,0,1,0
nautical,1,0,0,0,0,0,0,0
occupy,0,0,0,0,0,0,1,0
station,0,0,0,0,7,0,0,0
complete,1,0,0,0,0,0,2,0
hundred,0,0,0,0,3,0,0,0
constant,3,0,0,0,0,0,0,0
dredging,0,0,0,0,1,0,0,0
red,1,0,0,0,0,0,0,0
clay,0,0,0,0,1,0,0,0
ooze,0,0,0,0,1,0,0,0
minute,1,0,0,0,0,0,0,0
principal,1,0,0,0,0,0,0,0
precise,2,0,0,0,0,0,0,0
location,0,0,0,0,5,0,0,0
oceanic,4,0,0,0,0,0,0,0
sample,0,0,0,0,10,0,0,0
constituent,0,0,0,0,1,0,0,0
hydrogen,0,0,0,0,2,0,0,0
oxygen,0,0,0,0,2,0,0,0
sodium,0,0,0,0,2,0,0,0
calcium,0,0,0,0,1,0,0,0
magnesium,0,0,0,0,1,0,0,0
potassium,0,0,0,0,2,0,0,0
chloride,0,0,0,0,2,0,0,0
bromide,0,0,0,0,1,0,0,0
sulfate,0,0,0,0,2,0,0,0
surprisingly,0,0,1,0,0,0,0,0
percentage,0,0,0,0,2,0,0,0
effort,0,0,0,0,6,0,0,0
specific,4,0,0,0,0,0,0,0
wholly,0,0,1,0,0,0,0,0
successful,2,0,0,0,0,0,0,0
configuration,0,0,0,0,1,0,0,0
harmonic,1,0,0,0,0,0,0,0
vital,1,0,0,0,0,0,0,0
approximation,0,0,0,0,1,0,0,0
prediction,0,0,0,0,2,0,0,0
mechanical,2,0,0,0,0,0,0,0
analog,1,0,0,0,1,0,0,0
device,0,0,0,0,11,0,0,0
electronic,2,0,0,0,0,0,0,0
computer,0,0,0,0,5,0,0,0
improvement,0,0,0,0,2,0,0,0
storm,0,0,0,0,19,0,0,0
inform,0,0,0,0,0,0,2,0
tracking,0,0,0,0,1,0,0,0
logical,2,0,0,0,0,0,0,0
precursor,0,0,0,0,1,0,0,0
barometric,4,0,0,0,0,0,0,0
condensation,0,0,0,0,2,0,0,0
transformation,0,0,0,0,1,0,0,0
introduction,0,0,0,0,2,0,0,0
reading,0,0,0,0,2,0,0,0
kinetic,1,0,0,0,0,0,0,0
escape,0,0,0,0,1,0,1,0
brother,0,0,0,0,1,0,0,0
balloonist,0,0,0,0,1,0,0,0
useful,2,0,0,0,0,0,0,0
ascend,0,0,0,0,0,0,3,0
rarefied,1,0,0,0,0,0,0,0
dense,3,0,0,0,0,0,0,0
altitude,0,0,0,0,3,0,0,0
meteorologist,0,0,0,0,14,0,0,0
trip,0,0,0,0,1,0,0,0
climb,0,0,0,0,0,0,1,0
concentrate,0,0,0,0,0,0,1,0
barrier,0,0,0,0,1,0,0,0
transport,0,0,0,0,2,0,0,0
cirrus,0,0,0,0,1,0,0,0
cumulus,0,0,0,0,1,0,0,0
stratus,0,0,0,0,1,0,0,0
nimbus,0,0,0,0,1,0,0,0
combination,0,0,0,0,1,0,0,0
coin,0,0,0,0,0,0,1,0
categorize,0,0,0,0,0,0,1,0
dew,0,0,0,0,2,0,0,0
fail,0,0,0,0,0,0,1,0
filter,0,0,0,0,0,0,1,0
cotton,0,0,0,0,1,0,0,0
wool,0,0,0,0,1,0,0,0
dust,0,0,0,0,1,0,0,0
following,2,0,0,0,0,0,0,0
mixing,0,0,0,0,2,0,0,0
slope,0,0,0,0,2,0,0,0
ride,0,0,0,0,0,0,1,0
particularly,0,0,1,0,0,0,0,0
tropical,4,0,0,0,0,0,0,0
revolving,1,0,0,0,0,0,0,0
spectacular,1,0,0,0,0,0,0,0
hurricane,0,0,0,0,7,0,0,0
typhoon,0,0,0,0,1,0,0,0
round,0,1,0,0,0,0,0,0
tuffoon,0,0,0,0,1,0,0,0
captain,0,0,0,0,1,0,0,0
vivid,1,0,0,0,0,0,0,0
experience,0,0,0,0,1,0,0,0
calm,1,0,0,0,0,0,0,0
central,4,0,0,0,0,0,0,0
eye,0,0,0,0,1,0,0,0
opposite,3,0,0,0,0,0,0,0
direction,0,0,0,0,9,0,0,0
prussian,1,0,0,0,0,0,0,0
counterclockwise,0,0,1,0,0,0,0,0
clockwise,0,0,1,0,0,0,0,0
whirlwind,0,0,0,0,1,0,0,0
strike,0,0,0,0,0,0,1,0
topple,0,0,0,0,0,0,1,0
northwest,1,0,0,0,1,0,0,0
eighty,0,0,0,0,0,1,0,0
belt,0,0,0,0,10,0,0,0
tropic,0,0,0,0,1,0,0,0
track,0,0,0,0,1,0,2,0
tend,0,0,0,0,0,0,1,0
veer,0,0,0,0,0,0,1,0
east,0,0,0,0,3,0,0,0
westerly,1,0,0,0,0,0,0,0
right,0,0,1,0,0,0,0,0
left,0,0,1,0,0,0,0,0
hit,0,0,0,0,0,0,2,0
photograph,0,0,0,0,1,0,1,0
satellite,0,0,0,0,14,0,0,0
confirm,0,0,0,0,0,0,4,0
reverse,0,0,0,0,0,0,1,0
rotation,0,0,0,0,2,0,0,0
curvature,0,0,0,0,1,0,0,0
subsequently,0,0,2,0,0,0,0,0
investigate,0,0,0,0,0,0,2,0
affect,0,0,0,0,0,0,2,0
cyclone,0,0,0,0,2,0,0,0
radially,0,0,2,0,0,0,0,0
convergent,2,0,0,0,0,0,0,0
collision,0,0,0,0,2,0,0,0
moist,3,0,0,0,0,0,0,0
attend,0,0,0,0,0,0,1,0
latent,1,0,0,0,0,0,0,0
rising,0,0,0,0,1,0,0,0
higher,0,0,1,0,0,0,0,0
disturb,0,0,0,0,0,0,1,0
cease,0,0,0,0,0,0,1,0
displace,0,0,0,0,0,0,1,0
frontal,1,0,0,0,0,0,0,0
electromagnetic,1,0,0,0,0,0,0,0
telegraph,0,0,0,0,4,0,2,0
string,0,0,0,0,0,0,1,0
company,0,0,0,0,1,0,0,0
meteorological,3,0,0,0,0,0,0,0
exchange,0,0,0,0,1,0,0,0
join,0,0,0,0,0,0,3,0
temporarily,0,0,1,0,0,0,0,0
prevent,0,0,0,0,0,0,2,0
disaster,0,0,0,0,2,0,0,0
accelerate,0,0,0,0,0,0,2,0
unexpected,3,0,0,0,0,0,0,0
wreck,0,0,0,0,0,0,1,0
warship,0,0,0,0,1,0,0,0
word,0,0,0,0,1,0,0,0
save,0,0,0,0,0,0,1,0
incident,0,0,0,0,1,0,0,0
national,3,0,0,0,0,0,0,0
warning,0,0,0,0,3,0,0,0
service,0,0,0,0,2,0,0,0
format,0,0,0,0,1,0,0,0
initial,1,0,0,0,0,0,0,0
goal,0,0,0,0,1,0,0,0
synoptic,2,0,0,0,0,0,0,0
cyclonic,1,0,0,0,0,0,0,0
depression,0,0,0,0,1,0,0,0
isothermal,2,0,0,0,0,0,0,0
extended,1,0,0,0,0,0,0,0
mail,0,0,0,0,1,0,0,0
collection,0,0,0,0,2,0,0,0
mapping,0,0,0,0,1,0,0,0
forecasting,0,0,0,0,6,0,0,0
normally,0,0,1,0,0,0,0,0
isobar,0,0,0,0,1,0,0,0
front,0,0,0,0,1,0,0,0
severe,1,0,0,0,0,0,0,0
plot,0,0,0,0,0,0,1,0
code,0,0,0,0,1,0,0,0
speed,0,0,0,0,6,0,0,0
precede,0,0,0,0,0,0,1,0
hour,0,0,0,0,6,0,0,0
restriction,0,0,0,0,1,0,0,0
visibility,0,0,0,0,1,0,0,0
conjunction,0,0,0,0,1,0,0,0
millibar,0,0,0,0,1,0,0,0
monthly,1,0,0,0,0,0,0,0
cloudiness,0,0,0,0,1,0,0,0
isohyet,0,0,0,0,1,0,0,0
cartographer,0,0,0,0,1,0,0,0
board,0,0,0,0,1,0,0,0
equipment,0,0,0,0,7,0,0,0
technology,0,0,0,0,3,0,0,0
thank,0,0,0,0,2,0,0,0
advent,0,0,0,0,2,0,0,0
digitized,1,0,0,0,0,0,0,0
functioning,0,0,0,0,1,0,0,0
increasingly,0,0,4,0,0,0,0,0
crucial,1,0,0,0,0,0,0,0
future,1,0,0,0,0,0,0,0
reshape,0,0,0,0,0,0,1,0
impact,0,0,0,0,5,0,1,0
humanity,0,0,0,0,1,0,0,0
revolution,0,0,0,0,1,0,0,0
technological,2,0,0,0,0,0,0,0
instrumentation,0,0,0,0,1,0,0,0
sophisticated,2,0,0,0,0,0,0,0
computerized,1,0,0,0,0,0,0,0
tectonics,0,0,0,0,3,0,0,0
profound,1,0,0,0,0,0,0,0
conceptual,1,0,0,0,0,0,0,0
radioactivity,0,0,0,0,1,0,0,0
uranium,0,0,0,0,7,0,0,0
ratio,0,0,0,0,2,0,0,0
absolute,1,0,0,0,0,0,0,0
dispose,0,0,0,0,0,0,1,0
decay,0,0,0,0,3,0,1,0
thorium,0,0,0,0,1,0,0,0
isotope,0,0,0,0,6,0,0,0
ionium,0,0,0,0,1,0,0,0
final,1,0,0,0,0,0,0,0
radiometric,1,0,0,0,0,0,0,0
dating,0,0,0,0,3,0,0,0
invaluable,1,0,0,0,0,0,0,0
archaeology,0,0,0,0,1,0,0,0
spectrometer,0,0,0,0,3,0,0,0
amount,0,0,0,0,3,0,0,0
version,0,0,0,0,1,0,0,0
substantially,0,0,1,0,0,0,0,0
atomic,3,0,0,0,0,0,0,0
bomb,0,0,0,0,2,0,0,0
war,0,0,0,0,2,0,0,0
parent,0,0,0,0,3,0,0,0
daughter,0,0,0,0,2,0,0,0
couplet,0,0,0,0,1,0,0,0
sensitive,1,0,0,0,0,0,0,0
determination,0,0,0,0,2,0,0,0
zircon,0,0,0,0,3,0,0,0
revolutionize,0,0,0,0,0,0,2,0
igneous,7,0,0,0,0,0,0,0
inductively,0,0,1,0,0,0,0,0
isotopic,1,0,0,0,0,0,0,0
titanite,0,0,0,0,1,0,0,0
rutile,0,0,0,0,1,0,0,0
monazite,0,0,0,0,1,0,0,0
metamorphic,5,0,0,0,0,0,0,0
roughly,0,0,1,0,0,0,0,0
backward,0,0,1,0,0,0,0,0
minimum,1,0,0,0,0,0,0,0
meteorite,0,0,0,0,1,0,0,0
faux,0,0,0,0,1,0,0,0
amphibolite,0,0,0,0,1,0,0,0
greenstone,0,0,0,0,1,0,0,0
experimental,4,0,0,0,0,0,0,0
petrology,0,0,0,0,4,0,0,0
reaction,0,0,0,0,2,0,0,0
stimulate,0,0,0,0,0,0,2,0
crystallize,0,0,0,0,0,0,2,0
melt,0,0,0,0,1,0,0,0
simulate,0,0,0,0,0,0,3,0
magma,0,0,0,0,1,0,0,0
canadian,2,0,0,0,0,0,0,0
petrologist,0,0,0,0,4,0,0,0
laboratory,1,0,0,0,3,0,0,0
comparable,1,0,0,0,0,0,0,0
deformation,0,0,0,0,3,0,0,0
strength,0,0,0,0,2,0,0,0
confine,0,0,0,0,0,0,1,0
decrease,0,0,0,0,1,0,1,0
fracture,0,0,0,0,0,0,2,0
pore,0,0,0,0,1,0,0,0
internal,2,0,0,0,0,0,0,0
glide,0,0,0,0,0,0,1,0
plane,0,0,0,0,3,0,1,0
recently,0,0,1,0,0,0,0,0
norwegian,2,0,0,0,0,0,0,0
centrifuge,0,0,0,0,1,0,0,0
negative,1,0,0,0,0,0,0,0
dome,0,0,0,0,1,0,0,0
density,0,0,0,0,4,0,0,0
comparison,0,0,0,0,1,0,0,0
crystallographer,0,0,0,0,1,0,0,0
scatter,0,0,0,0,0,0,1,0
deflect,0,0,0,0,0,0,1,0
regular,2,0,0,0,0,0,0,0
diffraction,0,0,0,0,3,0,0,0
photographic,2,0,0,0,0,0,0,0
film,0,0,0,0,1,0,0,0
atom,0,0,0,0,1,0,0,0
halite,0,0,0,0,1,0,0,0
powder,0,0,0,0,1,0,0,0
diffractometer,0,0,0,0,1,0,0,0
polyethylene,0,0,0,0,1,0,0,0
enhance,0,0,0,0,0,0,1,0
abundance,0,0,0,0,2,0,0,0
concentration,0,0,0,0,5,0,0,0
differentiate,0,0,0,0,0,0,1,0
tectonic,6,0,0,0,0,0,0,0
bulk,0,0,0,0,1,0,0,0
recrystallized,1,0,0,0,0,0,0,0
define,0,0,0,0,0,0,2,0
electron,0,0,0,0,4,0,0,0
microprobe,0,0,0,0,1,0,0,0
bombard,0,0,0,0,0,0,1,0
slice,0,0,0,0,1,0,0,0
beam,0,0,0,0,1,0,0,0
instantly,0,0,1,0,0,0,0,0
industrial,1,0,0,0,0,0,0,0
ostracod,0,0,0,0,1,0,0,0
foraminifera,0,0,0,0,2,0,0,0
pollen,0,0,0,0,1,0,0,0
grain,0,0,0,0,1,0,0,0
chip,0,0,0,0,1,0,0,0
recover,0,0,0,0,0,0,1,0
resolution,0,0,0,0,1,0,0,0
scan,0,0,0,0,0,0,1,0
microfossil,0,0,0,0,2,0,0,0
span,0,0,0,0,1,0,0,0
mesozoic,2,0,0,0,0,0,0,0
subdivide,0,0,0,0,0,0,1,0
precambrian,2,0,0,0,0,0,0,0
carbon,0,0,0,0,3,0,0,0
spheroid,0,0,0,0,1,0,0,0
filament,0,0,0,0,1,0,0,0
millimeter,0,0,0,0,2,0,0,0
northwestern,1,0,0,0,0,0,0,0
reliable,2,0,0,0,0,0,0,0
institutionalize,0,0,0,0,0,0,1,0
leadership,0,0,0,0,1,0,0,0
seismology,0,0,0,0,1,0,0,0
core,0,0,0,0,3,0,1,0
mantle,0,0,0,0,5,0,0,0
seismologist,0,0,0,0,1,0,0,0
croatian,2,0,0,0,0,0,0,0
geophysicist,0,0,0,0,3,0,0,0
boundary,0,0,0,0,8,0,0,0
seismicity,0,0,0,0,1,0,0,0
epicenter,0,0,0,0,3,0,0,0
align,0,0,0,0,0,0,1,0
lithospheric,1,0,0,0,0,0,0,0
lithosphere,0,0,0,0,2,0,0,0
outermost,1,0,0,0,0,0,0,0
originate,0,0,0,0,0,0,2,0
outline,0,0,0,0,0,0,1,0
ridge,0,0,0,0,2,0,0,0
indian,2,0,0,0,0,0,0,0
margin,0,0,0,0,2,0,0,0
converge,0,0,0,0,0,0,2,0
dip,0,0,0,0,0,0,1,0
zone,0,0,0,0,5,0,0,0
son,0,0,0,0,1,0,0,0
shipyard,0,0,0,0,1,0,0,0
carpenter,0,0,0,0,1,0,0,0
observatory,0,0,0,0,2,0,0,0
acquire,0,0,0,0,0,0,2,0
seismographic,1,0,0,0,0,0,0,0
destructive,2,0,0,0,0,0,0,0
arrive,0,0,0,0,0,0,1,0
deduce,0,0,0,0,0,0,1,0
inner,1,0,0,0,0,0,0,0
rapidly,0,0,1,0,0,0,0,0
advocate,0,0,0,0,1,0,0,0
resistant,1,0,0,0,0,0,0,0
tremor,0,0,0,0,1,0,0,0
thicken,0,0,0,0,0,0,1,0
reflection,0,0,0,0,2,0,0,0
shot,0,0,0,0,1,0,0,0
construct,0,0,0,0,0,0,2,0
profile,0,0,0,0,1,0,0,0
subsurface,1,0,0,0,0,0,0,0
profiling,0,0,0,0,2,0,0,0
industry,0,0,0,0,1,0,0,0
thump,0,0,0,0,0,0,1,0
vibrate,0,0,0,0,0,0,1,0
propel,0,0,0,0,0,0,1,0
piston,0,0,0,0,1,0,0,0
truck,0,0,0,0,1,0,0,0
shock,0,0,0,0,1,0,0,0
pen,0,0,0,0,1,0,0,0
roll,0,0,0,0,1,0,0,0
serve,0,0,0,0,0,0,2,0
unifying,1,0,0,0,0,0,0,0
unrelated,1,0,0,0,0,0,0,0
fashion,0,0,0,0,1,0,0,0
volcanism,0,0,0,0,1,0,0,0
building,0,0,0,0,2,0,0,0
rigid,1,0,0,0,0,0,0,0
constitute,0,0,0,0,0,0,1,0
drift,0,0,0,0,6,0,3,0
open,0,0,0,0,0,0,1,0
modify,0,0,0,0,0,0,1,0
existence,0,0,0,0,1,0,0,0
primordial,1,0,0,0,0,0,0,0
north,0,0,0,0,1,0,0,0
aside,0,0,1,0,0,0,0,0
congruence,0,0,0,0,1,0,0,0
impressive,1,0,0,0,0,0,0,0
similarity,0,0,0,0,1,0,0,0
pre,3,0,0,0,0,0,0,0
difficult,1,0,0,0,0,0,0,0
fit,0,0,0,0,0,0,1,0
glaciation,0,0,0,0,2,0,0,0
southern,2,0,0,0,0,0,0,0
unite,0,0,0,0,0,0,1,0
polar,9,0,0,0,0,0,0,0
unified,1,0,0,0,0,0,0,0
image,0,0,0,0,2,0,0,0
magnetic,6,0,0,0,0,0,0,0
ferromagnetic,1,0,0,0,0,0,0,0
susceptible,1,0,0,0,0,0,0,0
magnetization,0,0,0,0,3,0,0,0
permanent,2,0,0,0,0,0,0,0
crystallization,0,0,0,0,1,0,0,0
weathering,0,0,0,0,1,0,0,0
magnetize,0,0,0,0,0,0,1,0
realign,0,0,0,0,0,0,1,0
sedimentary,3,0,0,0,0,0,0,0
magnetism,0,0,0,0,1,0,0,0
suitable,1,0,0,0,0,0,0,0
pole,0,0,0,0,1,0,0,0
wander,0,0,0,0,0,0,1,0
curve,0,0,0,0,2,0,0,0
reconcile,0,0,0,0,0,0,2,0
breakthrough,0,0,0,0,1,0,0,0
notably,0,0,2,0,0,0,0,0
drilling,0,0,0,0,2,0,0,0
test,0,0,0,0,0,0,1,0
project,0,0,0,0,3,0,0,0
program,0,0,0,0,2,0,0,0
borehole,0,0,0,0,2,0,0,0
outstanding,1,0,0,0,0,0,0,0
spreading,0,0,0,0,1,0,0,0
description,0,0,0,0,1,0,0,0
mosaic,0,0,0,0,1,0,0,0
opening,0,0,0,0,1,0,0,0
closing,0,0,0,0,1,0,0,0
eventual,1,0,0,0,0,0,0,0
implication,0,0,0,0,1,0,0,0
orogenic,1,0,0,0,0,0,0,0
setting,0,0,0,0,1,0,0,0
motivate,0,0,0,0,0,0,3,0
diverse,1,0,0,0,0,0,0,0
resource,0,0,0,0,2,0,0,0
extract,0,0,0,0,0,0,2,0
arena,0,0,0,0,1,0,0,0
desire,0,0,0,0,1,0,0,0
lessen,0,0,0,0,0,0,1,0
tsunami,0,0,0,0,4,0,0,0
technologically,0,0,1,0,0,0,0,0
superior,1,0,0,0,0,0,0,0
precision,0,0,0,0,2,0,0,0
astonishingly,0,0,1,0,0,0,0,0
ninety,0,0,0,0,0,1,0,0
remainder,0,0,0,0,1,0,0,0
lock,0,0,0,0,0,0,1,0
approximate,1,0,0,0,0,0,0,0
available,1,0,0,0,0,0,0,0
global,1,0,0,0,0,0,0,0
transpiration,0,0,0,0,1,0,0,0
infiltration,0,0,0,0,1,0,0,0
reemerge,0,0,0,0,0,0,1,0
nowadays,0,0,1,0,0,0,0,0
numerical,3,0,0,0,0,0,0,0
modeling,0,0,0,0,2,0,0,0
transfer,0,0,0,0,2,0,0,0
hole,0,0,0,0,1,0,0,0
geothermal,1,0,0,0,0,0,0,0
disposal,0,0,0,0,1,0,0,0
thermal,2,0,0,0,0,0,0,0
storage,0,0,0,0,1,0,0,0
inhabit,0,0,0,0,0,0,2,0
normal,1,0,0,0,0,0,0,0
abnormally,0,0,1,0,0,0,0,0
beryllium,0,0,0,0,1,0,0,0
scandium,0,0,0,0,1,0,0,0
chromium,0,0,0,0,1,0,0,0
iodine,0,0,0,0,1,0,0,0
algae,0,0,0,0,1,0,0,0
arsenic,0,0,0,0,1,0,0,0
soft,1,0,0,0,0,0,0,0
skeletal,1,0,0,0,0,0,0,0
zirconium,0,0,0,0,1,0,0,0
cerium,0,0,0,0,1,0,0,0
plankton,0,0,0,0,1,0,0,0
food,0,0,0,0,1,0,0,0
gallon,0,0,0,0,1,0,0,0
refined,1,0,0,0,0,0,0,0
extraction,0,0,0,0,1,0,0,0
magnesia,0,0,0,0,1,0,0,0
hydrographic,1,0,0,0,0,0,0,0
dam,0,0,0,0,1,0,0,0
electrical,1,0,0,0,0,0,0,0
instal,0,0,0,0,0,0,1,0
shelf,0,0,0,0,4,0,0,0
wealth,0,0,0,0,1,0,0,0
concretion,0,0,0,0,2,0,0,0
manganese,1,0,0,0,1,0,0,0
oxide,0,0,0,0,1,0,0,0
undersea,1,0,0,0,0,0,0,0
total,1,0,0,0,0,0,0,0
nickel,0,0,0,0,1,0,0,0
cobalt,0,0,0,0,1,0,0,0
zinc,0,0,0,0,1,0,0,0
molybdenum,0,0,0,0,1,0,0,0
desalination,0,0,0,0,1,0,0,0
convert,0,0,0,0,0,0,1,0
drinkable,1,0,0,0,0,0,0,0
bathymetric,1,0,0,0,0,0,0,0
submerge,0,0,0,0,0,0,1,0
altogether,0,0,1,0,0,0,0,0
slant,0,0,0,0,0,0,1,0
furrow,0,0,0,0,0,0,1,0
submarine,2,0,0,0,1,0,0,0
rule,0,0,0,0,0,0,1,0
possibility,0,0,0,0,1,0,0,0
drown,0,0,0,0,0,0,1,0
ordinary,1,0,0,0,0,0,0,0
turbidity,0,0,0,0,1,0,0,0
mixture,0,0,0,0,1,0,0,0
mudslide,0,0,0,0,1,0,0,0
pour,0,0,0,0,0,0,1,0
bottom,0,0,0,0,1,0,0,0
prior,0,0,1,0,0,0,0,0
isolate,0,0,0,0,0,0,1,0
eminence,0,0,0,0,1,0,0,0
seamount,0,0,0,0,2,0,0,0
truncated,1,0,0,0,0,0,0,0
flat,2,0,0,0,0,0,0,0
topped,1,0,0,0,0,0,0,0
guyot,0,0,0,0,2,0,0,0
subsequent,3,0,0,0,0,0,0,0
swedish,1,0,0,0,0,0,0,0
oceanographer,0,0,0,0,2,0,0,0
non,1,0,0,0,0,0,0,0
uniform,1,0,0,0,0,0,0,0
frictional,1,0,0,0,0,0,0,0
velocity,0,0,0,0,2,0,0,0
deflection,0,0,0,0,1,0,0,0
induce,0,0,0,0,0,0,1,0
interface,0,0,0,0,1,0,0,0
momentum,0,0,0,0,1,0,0,0
undoubtedly,0,0,1,0,0,0,0,0
importance,0,0,0,0,1,0,0,0
differential,1,0,0,0,0,0,0,0
initiate,0,0,0,0,0,0,1,0
saline,1,0,0,0,0,0,0,0
