word,ADJ,ADP,ADV,DET,NOUN,NUM,PRON,SCONJ,VERB,X
stream,0,0,0,0,3,0,0,0,0,0
advertisement,0,0,0,0,1,0,0,0,0,0
caption,0,0,0,0,8,0,0,0,0,8
german,2,0,0,0,0,0,0,0,0,0
enthusiast,0,0,0,0,5,0,0,0,0,0
dress,0,0,0,0,0,0,0,0,1,0
promote,0,0,0,0,0,0,0,0,4,0
utilize,0,0,0,0,0,0,0,0,4,0
end,0,0,0,0,6,0,0,0,2,0
current,3,0,0,0,0,0,0,0,0,0
root,0,0,0,0,3,0,0,0,6,0
link,0,0,0,0,0,0,0,0,2,0
terminal,0,0,0,0,1,0,0,0,0,0
mainframe,0,0,0,0,2,0,0,0,0,0
close,1,0,0,0,0,0,0,0,3,0
real,32,0,0,0,0,0,0,0,0,0
undergraduate,0,0,0,0,1,0,0,0,0,0
multiuser,2,0,0,0,0,0,0,0,0,0
flourish,0,0,0,0,1,0,0,0,1,0
chat,0,0,0,0,1,0,0,0,1,0
guild,0,0,0,0,3,0,0,0,0,0
basic,7,0,0,0,1,0,0,0,0,0
setting,0,0,0,0,12,0,0,0,0,0
carry,0,0,0,0,0,0,0,0,2,0
mmog,0,0,0,0,1,0,0,0,0,0
south,3,0,0,0,0,0,0,0,0,0
korean,4,0,0,0,0,0,0,0,0,0
blockbuster,0,0,0,0,2,0,0,0,0,0
relatively,0,0,4,0,0,0,0,0,0,0
slow,3,0,0,0,0,0,0,0,0,0
steady,3,0,0,0,0,0,0,0,0,0
exception,0,0,0,0,2,0,0,0,0,0
explosive,1,0,0,0,0,0,0,0,0,0
mainly,0,0,2,0,0,0,0,0,0,0
availability,0,0,0,0,1,0,0,0,0,0
die,3,0,0,0,0,0,0,0,2,0
exhaustion,0,0,0,0,1,0,0,0,0,0
marathon,1,0,0,0,0,0,0,0,0,0
government,0,0,0,0,2,0,0,0,0,0
survey,0,0,0,0,1,0,0,0,0,0
show,0,0,0,0,0,0,0,0,10,0
suffer,0,0,0,0,0,0,0,0,2,0
addiction,0,0,0,0,2,0,0,0,0,0
fund,0,0,0,0,2,0,0,0,1,0
private,2,0,0,0,0,0,0,0,0,0
counseling,0,0,0,0,1,0,0,0,0,0
centre,0,0,2,0,2,0,0,0,5,0
addicted,1,0,0,0,0,0,0,0,0,0
forestall,0,0,0,0,0,0,0,0,1,0
legislation,0,0,0,0,1,0,0,0,0,0
pass,0,0,0,0,0,0,0,0,3,0
force,0,0,0,0,8,0,0,0,3,0
impose,0,0,0,0,0,0,0,0,1,0
penalty,0,0,0,0,1,0,0,0,0,0
consecutive,1,0,0,0,0,0,0,0,0,0
ready,1,0,0,0,0,0,0,0,0,0
interstellar,1,0,0,0,0,0,0,0,0,0
superhero,0,0,0,0,1,0,0,0,0,0
saturate,0,0,0,0,0,0,0,0,1,0
sword,0,0,0,0,2,0,0,0,0,0
sorcery,0,0,0,0,1,0,0,0,0,0
humour,0,0,0,0,1,0,0,0,0,0
shallow,1,0,0,0,0,0,0,0,0,0
learning,0,0,0,0,3,0,0,0,0,0
curve,0,0,0,0,3,0,0,0,0,0
suspend,0,0,0,0,0,0,0,0,1,0
transsexual,1,0,0,0,0,0,0,0,0,0
speech,0,0,0,0,3,0,0,0,0,0
incident,0,0,0,0,2,0,0,0,0,0
terrible,2,0,0,0,0,0,0,0,0,0
miscommunication,0,0,0,0,1,0,0,0,0,0
dialogue,0,0,0,0,2,0,0,0,0,0
nature,0,0,0,0,2,0,0,0,0,0
reality,0,0,0,0,3,0,0,0,0,0
club,0,0,0,0,2,0,0,0,0,0
restrict,0,0,0,0,0,0,0,0,2,0
membership,0,0,0,0,1,0,0,0,0,0
accommodation,0,0,0,0,1,0,0,0,0,0
discrimination,0,0,0,0,1,0,0,0,0,0
expressly,0,0,1,0,0,0,0,0,0,0
prohibit,0,0,0,0,0,0,0,0,1,0
law,0,0,0,0,1,0,0,0,0,0
secondary,2,0,0,0,0,0,0,0,0,0
economy,0,0,0,0,4,0,0,0,0,0
observe,0,0,0,0,0,0,0,0,1,0
auction,0,0,0,0,2,0,0,0,0,0
wealth,0,0,0,0,1,0,0,0,0,0
hunt,0,0,0,0,0,0,0,0,1,0
rare,3,0,0,0,0,0,0,0,0,0
weapon,0,0,0,0,12,0,0,0,0,0
prestige,0,0,0,0,1,0,0,0,0,0
fruit,0,0,0,0,1,0,0,0,0,0
labour,0,0,0,0,1,0,0,0,0,0
exchange,0,0,0,0,0,0,0,0,3,0
cash,0,0,0,0,1,0,0,0,0,0
buyer,0,0,0,0,1,0,0,0,0,0
agree,0,0,0,0,0,0,0,0,1,0
transfer,0,0,0,0,0,0,0,0,1,0
electronically,0,0,1,0,0,0,0,0,0,0
transaction,0,0,0,0,1,0,0,0,0,0
chinese,4,0,0,0,0,0,0,0,0,0
gold,0,0,0,0,4,0,0,0,0,0
farmer,0,0,0,0,3,0,0,0,0,0
hoard,0,0,0,0,1,0,0,0,1,0
resource,0,0,0,0,13,0,0,0,0,0
behaviour,0,0,0,0,1,0,0,0,0,0
ban,0,0,0,0,2,0,0,0,2,0
suspect,0,0,0,0,0,0,0,0,1,0
enforce,0,0,0,0,0,0,0,0,1,0
opt,0,0,0,0,0,0,0,0,2,0
service,0,0,0,0,8,0,0,0,0,0
facilitate,0,0,0,0,0,0,0,0,2,0
buying,0,0,0,0,1,0,0,0,0,0
selling,0,0,0,0,1,0,0,0,0,0
relative,2,0,0,0,0,0,0,0,0,0
runaway,1,0,0,0,0,0,0,0,0,0
difference,0,0,0,0,2,0,0,0,0,0
economic,3,0,0,0,0,0,0,0,0,0
model,0,0,0,0,6,0,0,0,3,0
adopt,0,0,0,0,0,0,0,0,2,0
criticize,0,0,0,0,0,0,0,0,4,0
lack,0,0,0,0,4,0,0,0,3,0
opportunity,0,0,0,0,4,0,0,0,0,0
use,0,0,0,0,8,0,0,0,15,0
possibly,0,0,1,0,0,0,0,0,0,0
allowance,0,0,0,0,1,0,0,0,0,0
currency,0,0,0,0,4,0,0,0,0,0
officially,0,0,1,0,0,0,0,0,0,0
approximately,0,0,2,0,0,0,0,0,0,0
customize,0,0,0,0,0,0,0,0,4,0
image,0,0,0,0,2,0,0,0,1,0
resell,0,0,0,0,0,0,0,0,1,0
estate,0,0,0,0,3,0,0,0,0,0
life,0,0,0,0,30,0,0,0,0,0
mainstream,0,0,0,0,1,0,0,0,0,0
commerce,0,0,0,0,1,0,0,0,0,0
media,0,0,0,0,1,0,0,0,0,0
rework,0,0,0,0,0,0,0,0,1,0
immersive,3,0,0,0,0,0,0,0,0,0
apply,0,0,0,0,0,0,0,0,2,0
importance,0,0,0,0,1,0,0,0,0,0
closed,1,0,0,0,0,0,0,0,0,0
cultural,3,0,0,0,0,0,0,0,0,0
undeniable,1,0,0,0,0,0,0,0,0,0
pace,0,0,0,0,2,0,0,0,2,0
trend,0,0,0,0,2,0,0,0,0,0
acceptance,0,0,0,0,1,0,0,0,0,0
movement,0,0,0,0,6,0,0,0,0,0
education,0,0,0,0,1,0,0,0,0,0
controversial,2,0,0,0,0,0,0,0,0,0
advocacy,0,0,0,0,1,0,0,0,0,0
gamification,0,0,0,0,1,0,0,0,0,0
endeavour,0,0,0,0,1,0,0,0,0,0
rich,6,0,0,0,0,0,0,0,0,0
prevalent,1,0,0,0,0,0,0,0,0,0
super,2,0,0,0,0,0,0,0,0,0
heroic,1,0,0,0,0,0,0,0,0,0
milieus,0,0,0,0,1,0,0,0,0,0
licensed,1,0,0,0,0,0,0,0,0,0
tie,0,0,0,0,1,0,0,0,1,0
favorite,1,0,0,0,0,0,0,0,0,0
fictional,3,0,0,0,0,0,0,0,0,0
universe,0,0,0,0,9,0,0,0,0,0
core,0,0,0,0,5,0,0,0,0,0
peak,0,0,0,0,1,0,0,0,0,0
mission,0,0,0,0,12,0,0,0,0,0
siege,0,0,0,0,1,0,0,0,0,0
duel,0,0,0,0,1,0,0,0,0,0
select,0,0,0,0,0,0,0,0,7,0
class,0,0,0,0,10,0,0,0,0,0
playable,5,0,0,0,0,0,0,0,0,0
type,0,0,0,0,16,0,0,0,0,0
elf,0,0,0,0,4,0,0,0,0,0
dark,3,0,0,0,0,0,0,0,0,0
knight,0,0,0,0,2,0,0,0,0,0
prince,0,0,0,0,2,0,0,0,0,0
magician,0,0,0,0,2,0,0,0,0,0
attribute,0,0,0,0,4,0,0,0,0,0
start,0,0,0,0,4,0,0,0,9,0
alliance,0,0,0,0,1,0,0,0,0,0
blood,0,0,0,0,7,0,0,0,0,0
pledge,0,0,0,0,1,0,0,0,0,0
marriage,0,0,0,0,2,0,0,0,0,0
obtain,0,0,0,0,0,0,0,0,8,0
ring,0,0,0,0,1,0,0,0,0,0
ceremony,0,0,0,0,2,0,0,0,0,0
marry,0,0,0,0,0,0,0,0,2,0
teleport,0,0,0,0,0,0,0,0,1,0
spouse,0,0,0,0,1,0,0,0,0,0
location,0,0,0,0,5,0,0,0,0,0
enjoyable,3,0,0,0,0,0,0,0,0,0
wrinkle,0,0,0,0,2,0,0,0,0,0
pet,0,0,0,0,2,0,0,0,0,0
rabbit,0,0,0,0,1,0,0,0,0,0
beagle,0,0,0,0,1,0,0,0,0,0
train,0,0,0,0,2,0,0,0,4,0
need,0,0,0,0,1,0,0,0,5,0
difficulty,0,0,0,0,2,0,0,0,0,0
animal,0,0,0,0,3,0,0,0,0,0
translate,0,0,0,0,0,0,0,0,2,0
put,0,0,0,0,0,0,0,0,3,0
versus,0,2,0,0,0,0,0,0,0,0
prequel,0,0,0,0,6,0,0,0,0,0
parallel,1,0,0,0,0,0,0,0,1,0
objective,0,0,0,0,4,0,0,0,0,0
present,0,0,0,0,0,0,0,0,5,0
persona,0,0,0,0,1,0,0,0,0,0
entail,0,0,0,0,0,0,0,0,1,0
hobby,0,0,0,0,1,0,0,0,0,0
property,0,0,0,0,3,0,0,0,0,0
friend,0,0,0,0,4,0,0,0,0,0
relationship,0,0,0,0,1,0,0,0,0,0
lecture,0,0,0,0,1,0,0,0,0,0
educational,1,0,0,0,0,0,0,0,0,0
church,0,0,0,0,1,0,0,0,0,0
sprawl,0,0,0,0,0,0,0,0,6,0
substantial,1,0,0,0,0,0,0,0,0,0
monetary,1,0,0,0,0,0,0,0,0,0
investment,0,0,0,0,2,0,0,0,0,0
typically,0,0,7,0,0,0,0,0,0,0
upkeep,0,0,0,0,1,0,0,0,0,0
instance,0,0,0,0,3,0,0,0,0,0
controversy,0,0,0,0,3,0,0,0,0,0
accusation,0,0,0,0,1,0,0,0,0,0
unpunished,1,0,0,0,0,0,0,0,0,0
theft,0,0,0,0,1,0,0,0,0,0
customer,0,0,0,0,1,0,0,0,0,0
support,0,0,0,0,8,0,0,0,4,0
uproar,0,0,0,0,1,0,0,0,0,0
profile,0,0,0,0,3,0,0,0,0,0
leave,0,0,0,0,0,0,0,0,4,0
permanently,0,0,1,0,0,0,0,0,0,0
furthermore,0,0,1,0,0,0,0,0,0,0
scourge,0,0,0,0,1,0,0,0,0,0
riot,0,0,0,0,1,0,0,0,0,0
political,5,0,0,0,0,0,0,0,0,0
gambling,0,0,0,0,3,0,0,0,0,0
unlicensed,1,0,0,0,0,0,0,0,0,0
banking,0,0,0,0,1,0,0,0,0,0
ordinance,0,0,0,0,2,0,0,0,0,0
circulation,0,0,0,0,1,0,0,0,0,0
child,0,0,0,0,3,0,0,0,0,0
pornography,0,0,0,0,1,0,0,0,0,0
flawless,1,0,0,0,0,0,0,0,0,0
participate,0,0,0,0,0,0,0,0,1,0
persist,0,0,0,0,0,0,0,0,2,0
indefinitely,0,0,1,0,0,0,0,0,0,0
reactivate,0,0,0,0,0,0,0,0,1,0
rejoin,0,0,0,0,0,0,0,0,1,0
period,0,0,0,0,1,0,0,0,0,0
tremendous,2,0,0,0,0,0,0,0,0,0
nonreal,1,0,0,0,0,0,0,0,0,0
nonplayer,1,0,0,0,0,0,0,0,0,0
reward,0,0,0,0,1,0,0,0,0,0
valuable,1,0,0,0,0,0,0,0,0,0
kill,0,0,0,0,0,0,0,0,6,0
creature,0,0,0,0,7,0,0,0,0,0
druid,0,0,0,0,1,0,0,0,0,0
priest,0,0,0,0,1,0,0,0,0,0
rogue,0,0,0,0,3,0,0,0,0,0
paladin,0,0,0,0,1,0,0,0,0,0
notoriety,0,0,0,0,2,0,0,0,0,0
finish,0,0,0,0,0,0,0,0,2,0
certain,5,0,0,0,0,0,0,0,0,0
hierarchy,0,0,0,0,1,0,0,0,0,0
contribute,0,0,0,0,0,0,0,0,6,0
artwork,0,0,0,0,1,0,0,0,0,0
innumerable,1,0,0,0,0,0,0,0,0,0
inhabit,0,0,0,0,0,0,0,0,2,0
intense,4,0,0,0,0,0,0,0,0,0
abuse,0,0,0,0,1,0,0,0,0,0
regenerate,0,0,0,0,0,0,0,0,1,0
enemy,0,0,0,0,14,0,0,0,0,0
population,0,0,0,0,1,0,0,0,0,0
autopilot,0,0,0,0,1,0,0,0,0,0
hire,0,0,0,0,0,0,0,0,1,0
unfairly,0,0,1,0,0,0,0,0,0,0
rapid,2,0,0,0,0,0,0,0,0,0
continuous,1,0,0,0,0,0,0,0,0,0
especially,0,0,6,0,0,0,0,0,0,0
significant,3,0,0,0,0,0,0,0,0,0
advertising,0,0,0,0,2,0,0,0,0,0
exploitation,0,0,0,0,1,0,0,0,0,0
alongside,0,1,0,0,0,0,0,0,0,0
cell,0,0,0,0,4,0,0,0,0,0
gradually,0,0,1,0,0,0,0,0,0,0
viable,2,0,0,0,0,0,0,0,0,0
conversion,0,0,0,0,2,0,0,0,0,0
specification,0,0,0,0,1,0,0,0,0,0
potential,0,0,0,0,2,0,0,0,0,0
enhance,0,0,0,0,0,0,0,0,3,0
tracking,0,0,0,0,2,0,0,0,0,0
messaging,0,0,0,0,1,0,0,0,0,0
stabilize,0,0,0,0,0,0,0,0,1,0
degree,0,0,0,0,2,0,0,0,0,0
multiplatform,1,0,0,0,0,0,0,0,0,0
trigger,0,0,0,0,0,0,0,0,1,0
negotiation,0,0,0,0,1,0,0,0,0,0
order,0,0,0,0,7,0,0,0,0,0
showing,0,0,0,0,1,0,0,0,0,0
famously,0,0,1,0,0,0,0,0,0,0
library,0,0,0,0,8,0,0,0,0,0
embrace,0,0,0,0,0,0,0,0,2,0
travel,0,0,0,0,3,0,0,0,3,0
green,1,0,0,0,0,0,0,0,0,0
clothe,0,0,0,0,0,0,0,0,3,0
tote,0,0,0,0,0,0,0,0,1,0
fade,0,0,0,0,0,0,0,0,3,0
spotlight,0,0,0,0,1,0,0,0,0,0
cease,0,0,0,0,0,0,0,0,2,0
technologically,0,0,2,0,0,0,0,0,0,0
remain,0,0,0,0,0,0,0,0,10,0
retro,1,0,0,0,0,0,0,0,0,0
fail,0,0,0,0,0,0,0,0,3,0
dominance,0,0,0,0,4,0,0,0,0,0
broaden,0,0,0,0,0,0,0,0,1,0
process,0,0,0,0,3,0,0,0,1,0
remote,0,0,0,0,8,0,0,0,0,0
sensor,0,0,0,0,1,0,0,0,0,0
detect,0,0,0,0,0,0,0,0,2,0
swing,0,0,0,0,1,0,0,0,2,0
arm,0,0,0,0,1,0,0,0,1,0
balance,0,0,0,0,3,0,0,0,2,0
racing,0,0,0,0,10,0,0,0,0,0
wheel,0,0,0,0,1,0,0,0,0,0
floor,0,0,0,0,1,0,0,0,0,0
mat,0,0,0,0,1,0,0,0,0,0
specialty,0,0,0,0,1,0,0,0,0,0
inexperienced,2,0,0,0,0,0,0,0,0,0
demand,0,0,0,0,1,0,0,0,1,0
shortage,0,0,0,0,2,0,0,0,0,0
holiday,0,0,0,0,1,0,0,0,0,0
season,0,0,0,0,2,0,0,0,0,0
professional,2,0,0,0,0,0,0,0,0,0
test,0,0,0,0,0,0,0,0,4,0
choose,0,0,0,0,0,0,0,0,4,0
channel,0,0,0,0,2,0,0,0,0,0
communicate,0,0,0,0,0,0,0,0,2,0
owner,0,0,0,0,1,0,0,0,0,0
news,0,0,0,0,1,0,0,0,0,0
report,0,0,0,0,1,0,0,0,1,0
download,0,0,0,0,2,0,0,0,2,0
extensive,7,0,0,0,0,0,0,0,0,0
browser,0,0,0,0,1,0,0,0,0,0
surf,0,0,0,0,0,0,0,0,1,0
adapter,0,0,0,0,2,0,0,0,0,0
plug,0,0,0,0,0,0,0,0,1,0
orientation,0,0,0,0,1,0,0,0,0,0
separately,0,0,1,0,0,0,0,0,0,0
package,0,0,0,0,1,0,0,0,2,0
air,0,0,0,0,1,0,0,0,0,0
archery,0,0,0,0,1,0,0,0,0,0
basketball,0,0,0,0,1,0,0,0,0,0
bowling,0,0,0,0,4,0,0,0,0,0
canoeing,0,0,0,0,1,0,0,0,0,0
cycling,0,0,0,0,1,0,0,0,0,0
frisbee,0,0,0,0,1,0,0,0,0,0
golf,0,0,0,0,3,0,0,0,0,0
cruising,0,0,0,0,1,0,0,0,0,0
skydiving,0,0,0,0,1,0,0,0,0,0
swordplay,0,0,0,0,1,0,0,0,0,0
wakeboarding,0,0,0,0,1,0,0,0,0,0
compact,1,0,0,0,0,0,0,0,0,0
cd,0,0,0,0,1,0,0,0,0,0
venture,0,0,0,0,1,0,0,0,2,0
decision,0,0,0,0,4,0,0,0,0,0
elicit,0,0,0,0,0,0,0,0,1,0
premier,4,0,0,0,0,0,0,0,0,0
favourite,1,0,0,0,2,0,0,0,0,0
eclipse,0,0,0,0,0,0,0,0,1,0
contemporary,0,0,0,0,2,0,0,0,0,0
installment,0,0,0,0,11,0,0,0,0,0
incarnation,0,0,0,0,4,0,0,0,0,0
socially,0,0,1,0,0,0,0,0,0,0
decorate,0,0,0,0,0,0,0,0,1,0
apartment,0,0,0,0,1,0,0,0,0,0
physical,3,0,0,0,0,0,0,0,0,0
encounter,0,0,0,0,0,0,0,0,4,0
converse,0,0,0,0,0,0,0,0,2,0
bubble,0,0,0,0,1,0,0,0,0,0
head,0,0,0,0,5,0,0,0,0,0
shop,0,0,0,0,1,0,0,0,0,0
direct,7,0,0,0,0,0,0,0,7,0
perform,0,0,0,0,0,0,0,0,7,0
gesture,0,0,0,0,1,0,0,0,0,0
dance,0,0,0,0,2,0,0,0,0,0
clothing,0,0,0,0,2,0,0,0,0,0
furnishing,0,0,0,0,1,0,0,0,0,0
decoration,0,0,0,0,1,0,0,0,0,0
trailer,0,0,0,0,1,0,0,0,0,0
upcoming,1,0,0,0,0,0,0,0,0,0
promotion,0,0,0,0,1,0,0,0,0,0
product,0,0,0,0,3,0,0,0,0,0
announce,0,0,0,0,0,0,0,0,2,0
delay,0,0,0,0,1,0,0,0,1,0
trial,0,0,0,0,1,0,0,0,0,0
beta,0,0,0,0,2,0,0,0,0,0
concerned,1,0,0,0,0,0,0,0,0,0
damage,0,0,0,0,0,0,0,0,1,0
initiate,0,0,0,0,0,0,0,0,1,0
diversify,0,0,0,0,0,0,0,0,1,0
eponymous,1,0,0,0,0,0,0,0,0,0
entry,0,0,0,0,5,0,0,0,0,0
pricing,0,0,0,0,1,0,0,0,0,0
adjustment,0,0,0,0,1,0,0,0,0,0
despite,0,0,0,0,0,0,0,5,0,0
lose,0,0,0,0,0,0,0,0,3,0
enterprise,0,0,0,0,3,0,0,0,0,0
compare,0,0,0,0,0,0,0,0,4,0
subscribe,0,0,0,0,0,0,0,0,1,0
security,0,0,0,0,1,0,0,0,0,0
flaw,0,0,0,0,1,0,0,0,0,0
pirated,1,0,0,0,0,0,0,0,0,0
alteration,0,0,0,0,1,0,0,0,0,0
warranty,0,0,0,0,1,0,0,0,0,0
live,3,0,0,0,0,2,0,0,0,0
piracy,0,0,0,0,1,0,0,0,0,0
circumvent,0,0,0,0,0,0,0,0,1,0
digital,2,0,0,0,0,0,0,0,0,0
protection,0,0,0,0,2,0,0,0,0,0
intensely,0,0,1,0,0,0,0,0,0,0
pressure,0,0,0,0,2,0,0,0,0,0
consistent,1,0,0,0,0,0,0,0,0,0
pick,0,0,0,0,0,0,0,0,1,0
wield,0,0,0,0,0,0,0,0,1,0
shoot,0,0,0,0,0,0,0,0,11,0
light,1,0,0,0,0,0,0,0,0,0
gun,0,0,0,0,3,0,0,0,0,0
photoreceptor,0,0,0,0,1,0,0,0,0,0
birth,0,0,0,0,1,0,0,0,0,0
stellar,1,0,0,0,0,0,0,0,0,0
gravitation,0,0,0,0,1,0,0,0,0,0
spacecraft,0,0,0,0,1,0,0,0,0,0
asteroid,0,0,0,0,1,0,0,0,0,0
mass,0,0,1,0,0,0,0,0,0,0
commercially,0,0,3,0,0,0,0,0,0,0
colloquially,0,0,1,0,0,0,0,0,0,0
steep,2,0,0,0,0,0,0,0,0,0
prove,0,0,0,0,0,0,0,0,3,0
say,0,0,0,0,0,0,0,0,1,0
enormous,1,0,0,0,0,0,0,0,0,0
temporary,1,0,0,0,0,0,0,0,0,0
yen,0,0,0,0,1,0,0,0,0,0
vintage,1,0,0,0,0,0,0,0,0,0
immensely,0,0,5,0,0,0,0,0,0,0
mobility,0,0,0,0,1,0,0,0,0,0
horizontally,0,0,1,0,0,0,0,0,0,0
vertically,0,0,1,0,0,0,0,0,0,0
edge,0,0,0,0,1,0,0,0,0,0
perspective,0,0,0,0,3,0,0,0,0,0
mazelike,1,0,0,0,0,0,0,0,0,0
corridor,0,0,0,0,2,0,0,0,0,0
adversary,0,0,0,0,2,0,0,0,0,0
stealth,2,0,0,0,6,0,0,0,0,0
outlive,0,0,0,0,0,0,0,0,1,0
opponent,0,0,0,0,12,0,0,0,0,0
subgenre,0,0,0,0,3,0,0,0,0,0
followup,1,0,0,0,0,0,0,0,0,0
fps,0,0,0,0,4,0,0,0,0,0
particular,12,0,0,0,0,0,0,0,0,0
rush,0,0,0,0,0,0,0,0,1,0
upgrade,0,0,0,0,0,0,0,0,5,0
handle,0,0,0,0,0,0,0,0,2,0
realistic,13,0,0,0,0,0,0,0,0,0
engine,0,0,0,0,10,0,0,0,0,0
evidence,0,0,0,0,0,0,0,0,1,0
pure,3,0,0,0,0,0,0,0,0,0
blend,0,0,0,0,0,0,0,0,3,0
variation,0,0,0,0,2,0,0,0,0,0
horror,0,0,0,0,4,0,0,0,0,0
responsible,1,0,0,0,0,0,0,0,0,0
pair,0,0,0,0,1,0,0,0,1,0
darkly,0,0,1,0,0,0,0,0,0,0
comic,3,0,0,0,0,0,0,0,0,0
plot,0,0,0,0,8,0,0,0,0,0
convention,0,0,0,0,2,0,0,0,0,0
scheme,0,0,0,0,1,0,0,0,0,0
occasionally,0,0,1,0,0,0,0,0,0,0
influential,6,0,0,0,0,0,0,0,0,0
pan,0,0,0,0,0,0,0,0,2,0
swarm,0,0,0,0,1,0,0,0,1,0
consider,0,0,0,0,0,0,0,0,3,0
marvel,0,0,0,0,1,0,0,0,0,0
pilot,0,0,0,0,1,0,0,0,2,0
laser,0,0,0,0,2,0,0,0,0,0
cannon,0,0,0,0,2,0,0,0,0,0
column,0,0,0,0,1,0,0,0,0,0
shield,0,0,0,0,1,0,0,0,0,0
tension,0,0,0,0,1,0,0,0,0,0
bonus,0,0,0,0,2,0,0,0,0,0
pave,0,0,0,0,0,0,0,0,3,0
off,0,0,0,0,14,0,0,0,0,0
celebration,0,0,0,0,1,0,0,0,0,0
anniversary,0,0,0,0,1,0,0,0,0,0
invade,0,0,0,0,0,0,0,0,1,0
defend,0,0,0,0,0,0,0,0,1,0
authorship,0,0,0,0,1,0,0,0,0,0
scrutiny,0,0,0,0,2,0,0,0,0,0
premiere,0,0,0,0,1,0,0,0,0,0
revolutionize,0,0,0,0,0,0,0,0,2,0
shareware,0,0,0,0,1,0,0,0,0,0
smooth,1,0,1,0,0,0,0,0,0,0
stage,0,0,0,0,2,0,0,0,0,0
peer,0,0,0,0,2,0,0,0,0,0
modular,1,0,0,0,0,0,0,0,0,0
let,0,0,0,0,0,0,0,0,3,0
death,0,0,0,0,3,0,0,0,0,0
mix,0,0,0,0,3,0,0,0,0,0
eye,0,0,0,0,4,0,0,0,0,0
unidentified,1,0,0,0,0,0,0,0,0,0
marine,0,0,0,0,2,0,0,0,0,0
send,0,0,0,0,0,0,0,0,3,0
investigate,0,0,0,0,0,0,0,0,1,0
martian,1,0,0,0,0,0,0,0,0,0
moon,0,0,0,0,1,0,0,0,0,0
humanlike,1,0,0,0,0,0,0,0,0,0
demonic,1,0,0,0,0,0,0,0,0,0
punch,0,0,0,0,3,0,0,0,2,0
chainsaw,0,0,0,0,1,0,0,0,0,0
array,0,0,0,0,9,0,0,0,0,0
hellish,1,0,0,0,0,0,0,0,0,0
phenomenal,1,0,0,0,0,0,0,0,0,0
clone,0,0,0,0,1,0,0,0,0,0
subject,0,0,0,0,1,0,0,0,0,0
slaughter,0,0,0,0,0,0,0,0,1,0
demon,0,0,0,0,2,0,0,0,0,0
outer,1,0,0,0,0,0,0,0,0,0
moody,1,0,0,0,0,0,0,0,0,0
audio,0,0,0,0,1,0,0,0,0,0
depiction,0,0,0,0,6,0,0,0,0,0
gore,0,0,0,0,5,0,0,0,0,0
vocabulary,0,0,0,0,1,0,0,0,0,0
succeed,0,0,0,0,0,0,0,0,2,0
convert,0,0,0,0,0,0,0,0,1,0
opposition,0,0,0,0,1,0,0,0,0,0
troop,0,0,0,0,1,0,0,0,0,0
tactic,0,0,0,0,5,0,0,0,0,0
communication,0,0,0,0,1,0,0,0,0,0
hiatus,0,0,0,0,1,0,0,0,0,0
picture,0,0,0,0,2,0,0,0,0,0
critically,0,0,7,0,0,0,0,0,0,0
theoretical,1,0,0,0,0,0,0,0,0,0
physicist,0,0,0,0,1,0,0,0,0,0
blast,0,0,0,0,0,0,0,0,1,0
facility,0,0,0,0,2,0,0,0,0,0
horribly,0,0,1,0,0,0,0,0,0,0
wrong,1,0,0,0,0,0,0,0,0,0
cinematic,1,0,0,0,0,0,0,0,0,0
tell,0,0,0,0,0,0,0,0,2,0
scripted,1,0,0,0,0,0,0,0,0,0
weaponry,0,0,0,0,4,0,0,0,0,0
mow,0,0,0,0,0,0,0,0,1,0
mutant,3,0,0,0,3,0,0,0,0,0
assassin,0,0,0,0,1,0,0,0,0,0
simply,0,0,2,0,0,0,0,0,0,0
trade,0,0,0,0,1,0,0,0,1,0
gunfire,0,0,0,0,1,0,0,0,0,0
part,0,0,0,0,1,0,0,0,0,0
destroy,0,0,0,0,0,0,0,0,2,0
chapter,0,0,0,0,2,0,0,0,0,0
desire,0,0,0,0,1,0,0,0,0,0
realism,0,0,0,0,5,0,0,0,0,0
vastly,0,0,4,0,0,0,0,0,0,0
processor,0,0,0,0,5,0,0,0,0,0
corporation,0,0,0,0,1,0,0,0,0,0
desktop,0,0,0,0,1,0,0,0,0,0
forefront,0,0,0,0,1,0,0,0,0,0
circuit,0,0,0,0,1,0,0,0,0,0
headquarter,0,0,0,0,0,0,0,0,2,0
gpu,0,0,0,0,2,0,0,0,0,0
prominence,0,0,0,0,1,0,0,0,0,0
prominent,3,0,0,0,0,0,0,0,0,0
card,0,0,0,0,6,0,0,0,0,0
pit,0,0,0,0,1,0,0,0,2,0
asset,0,0,0,0,1,0,0,0,0,0
await,0,0,0,0,0,0,0,0,1,0
honour,0,0,0,0,1,0,0,0,1,0
award,0,0,0,0,6,0,0,0,0,0
web,0,0,0,0,6,0,0,0,0,0
breathe,0,0,0,0,0,0,0,0,2,0
famous,3,0,0,0,0,0,0,0,0,0
port,0,0,0,0,0,0,0,0,5,0
chronicle,0,0,0,0,0,0,0,0,2,0
wreck,0,0,0,0,0,0,0,0,2,0
residual,1,0,0,0,0,0,0,0,0,0
effect,0,0,0,0,5,0,0,0,0,0
expansion,0,0,0,0,14,0,0,0,0,0
pack,0,0,0,0,6,0,0,0,0,0
unofficial,1,0,0,0,0,0,0,0,0,0
distant,1,0,0,0,0,0,0,0,0,0
gladiator,0,0,0,0,1,0,0,0,0,0
