word,ADJ,ADP,ADV,DET,NOUN,NUM,PRON,SCONJ,VERB
plenty,1,0,0,0,1,0,0,0,0
difference,0,0,0,0,3,0,0,0,0
consumer,0,0,0,0,1,0,0,0,0
paper,0,0,0,0,3,0,0,0,0
wooden,1,0,0,0,0,0,0,0,0
carry,0,0,0,0,0,0,0,0,1
mark,0,0,0,0,2,0,0,0,0
spend,0,0,0,0,0,0,0,0,2
shop,0,0,0,0,0,0,0,0,2
logo,0,0,0,0,3,0,0,0,0
fair,1,0,0,0,0,0,0,0,0
payment,0,0,0,0,1,0,0,0,0
seriously,0,0,1,0,0,0,0,0,0
guarantee,0,0,0,0,0,0,0,0,2
minimum,0,0,0,0,1,0,0,0,0
considerably,0,0,1,0,0,0,0,0,0
certified,1,0,0,0,0,0,0,0,0
ethically,0,0,1,0,0,0,0,0,0
cheap,1,0,0,0,0,0,0,0,0
standard,0,0,0,0,1,0,0,0,0
advice,0,0,0,0,2,0,0,0,0
african,1,0,0,0,0,0,0,0,0
language,0,0,0,0,1,0,0,0,0
list,0,0,0,0,1,0,0,0,0
print,0,0,0,0,0,0,0,0,1
packaging,0,0,0,0,1,0,0,0,0
avoid,0,0,0,0,0,0,0,0,1
toothpaste,0,0,0,0,1,0,0,0,0
situation,0,0,0,0,1,0,0,0,0
answer,0,0,0,0,1,0,0,0,0
instance,0,0,0,0,1,0,0,0,0
discard,0,0,0,0,0,0,0,0,1
buying,0,0,0,0,1,0,0,0,0
respect,0,0,0,0,0,0,0,0,2
donation,0,0,0,0,2,0,0,0,0
staff,0,0,0,0,1,0,0,0,0
poaching,0,0,0,0,1,0,0,0,0
misuse,0,0,0,0,1,0,0,0,0
honestly,0,0,1,0,0,0,0,0,0
operate,0,0,0,0,0,0,0,0,1
recommend,0,0,0,0,0,0,0,0,1
trust,0,0,0,0,0,0,0,0,1
adoption,0,0,0,0,1,0,0,0,0
park,0,0,0,0,1,0,0,0,0
instead,0,0,1,0,0,0,0,0,0
particular,1,0,0,0,0,0,0,0,0
minimal,1,0,0,0,0,0,0,0,0
package,0,0,0,0,0,0,0,0,1
wife,0,0,0,0,1,0,0,0,0
young,2,0,0,0,0,0,0,0,0
usually,0,0,1,0,0,0,0,0,0
volunteer,0,0,0,0,3,0,0,0,0
alongside,0,1,0,0,0,0,0,0,0
volunteering,0,0,0,0,1,0,0,0,0
monitor,0,0,0,0,0,0,0,0,1
substantial,1,0,0,0,0,0,0,0,0
stay,0,0,0,0,0,0,0,0,1
unforgettable,1,0,0,0,0,0,0,0,0
trip,0,0,0,0,2,0,0,0,0
challenging,1,0,0,0,0,0,0,0,0
minded,1,0,0,0,0,0,0,0,0
lifetime,0,0,0,0,1,0,0,0,0
fantastic,1,0,0,0,0,0,0,0,0
spot,0,0,0,0,0,0,0,0,1
rodent,0,0,0,0,1,0,0,0,0
caiman,0,0,0,0,1,0,0,0,0
crocodile,0,0,0,0,1,0,0,0,0
variety,0,0,0,0,1,0,0,0,0
adventure,0,0,0,0,1,0,0,0,0
summer,0,0,0,0,1,0,0,0,0
college,0,0,0,0,1,0,0,0,0
doubt,0,0,0,0,1,0,0,0,0
magical,1,0,0,0,0,0,0,0,0
treasure,0,0,0,0,1,0,0,0,0
chest,0,0,0,0,1,0,0,0,0
wake,0,0,0,0,0,0,0,0,1
precious,1,0,0,0,0,0,0,0,0
