word,ADJ,ADP,ADV,CCONJ,DET,INTJ,NOUN,NUM,SCONJ,VERB,X
insane,1,0,0,0,0,0,0,0,0,0,0
patient,0,0,0,0,0,0,1,0,0,0,0
psychiatrist,0,0,0,0,0,0,1,0,0,0,0
pretext,0,0,0,0,0,0,1,0,0,0,0
civilian,9,0,0,0,0,0,1,0,0,0,0
aboard,0,1,0,0,0,0,0,0,0,0,0
yacht,0,0,0,0,0,0,1,0,0,0,0
favourable,9,0,0,0,0,0,0,0,0,0,0
flung,3,0,0,0,0,0,0,0,0,0,0
unproductive,1,0,0,0,0,0,0,0,0,0,0
depredation,0,0,0,0,0,0,1,0,0,0,0
pirate,0,0,0,0,0,0,3,0,0,0,0
surplus,0,0,0,0,0,0,3,0,0,0,0
cloth,0,0,0,0,0,0,6,0,0,0,0
metalware,0,0,0,0,0,0,1,0,0,0,0
foodstuff,0,0,0,0,0,0,2,0,0,0,0
insufficient,2,0,0,0,0,0,0,0,0,0,0
smallholding,0,0,0,0,0,0,1,0,0,0,0
reopen,0,0,0,0,0,0,0,0,0,1,0
outstrip,0,0,0,0,0,0,0,0,0,3,0
saturate,0,0,0,0,0,0,0,0,0,1,0
protectionist,2,0,0,0,0,0,0,0,0,0,0
linen,0,0,0,0,0,0,1,0,0,0,0
porcelain,0,0,0,0,0,0,1,0,0,0,0
educated,2,0,0,0,0,0,0,0,0,0,0
bourgeoisie,0,0,0,0,0,0,3,0,0,0,0
mechanized,1,0,0,0,0,0,0,0,0,0,0
sustained,1,0,0,0,0,0,0,0,0,0,0
difficulty,0,0,0,0,0,0,21,0,0,0,0
provisional,5,0,0,0,0,0,0,0,0,0,0
presidency,0,0,0,0,0,0,2,0,0,0,0
electoral,9,0,0,0,0,0,0,0,0,0,0
restrict,0,0,0,0,0,0,0,0,0,6,0
adult,0,0,0,0,0,0,6,0,0,0,0
solve,0,0,0,0,0,0,0,0,0,6,0
danger,0,0,0,0,0,0,10,0,0,0,0
united,4,0,0,0,0,0,0,0,0,0,0
disestablish,0,0,0,0,0,0,0,0,0,1,0
confiscate,0,0,0,0,0,0,0,0,0,4,0
ban,0,0,0,0,0,0,0,0,0,4,0
teaching,0,0,0,0,0,0,6,0,0,0,0
persecution,0,0,0,0,0,0,2,0,0,0,0
diplomat,0,0,0,0,0,0,1,0,0,0,0
humanitarian,1,0,0,0,0,0,0,0,0,0,0
initiate,0,0,0,0,0,0,0,0,0,8,0
civic,5,0,0,0,0,0,0,0,0,0,0
positive,4,0,0,0,0,0,0,0,0,0,0
overwhelm,0,0,0,0,0,0,0,0,0,1,0
violence,0,0,0,0,0,0,18,0,0,0,0
leftist,5,0,0,0,0,0,1,0,0,0,0
whirligig,0,0,0,0,0,0,1,0,0,0,0
improvement,0,0,0,0,0,0,6,0,0,0,0
restlessness,0,0,0,0,0,0,1,0,0,0,0
consignment,0,0,0,0,0,0,1,0,0,0,0
oratory,0,0,0,0,0,0,1,0,0,0,0
partisan,1,0,0,0,0,0,1,0,0,0,0
bloody,3,0,0,0,0,0,0,0,0,0,0
charismatic,1,0,0,0,0,0,0,0,0,0,0
pacify,0,0,0,0,0,0,0,0,0,2,0
chasten,0,0,0,0,0,0,0,0,0,1,0
troubled,2,0,0,0,0,0,0,0,0,0,0
excessive,2,0,0,0,0,0,0,0,0,0,0
factionalism,0,0,0,0,0,0,2,0,0,0,0
personality,0,0,0,0,0,0,2,0,0,0,0
disparity,0,0,0,0,0,0,4,0,0,0,0
landholding,0,0,0,0,0,0,1,0,0,0,0
typify,0,0,0,0,0,0,0,0,0,2,0
minifundia,0,0,0,0,0,0,1,0,0,0,0
subsistence,0,0,0,0,0,0,1,0,0,0,0
latifundia,0,0,0,0,0,0,2,0,0,0,0
landless,2,0,0,0,0,0,0,0,0,0,0
concentration,0,0,0,0,0,0,2,0,0,0,0
adhesion,0,0,0,0,0,0,1,0,0,0,0
commit,0,0,0,0,0,0,0,0,0,12,0
reinforce,0,0,0,0,0,0,0,0,0,5,0
fighting,0,0,0,0,0,0,5,0,0,0,0
compliance,0,0,0,0,0,0,1,0,0,0,0
expeditionary,1,0,0,0,0,0,0,0,0,0,0
scant,1,0,0,0,0,0,0,0,0,0,0
incur,0,0,0,0,0,0,0,0,0,2,0
casualty,0,0,0,0,0,0,2,0,0,0,0
alienation,0,0,0,0,0,0,1,0,0,0,0
corps,0,0,0,0,0,0,5,0,0,0,0
crippling,2,0,0,0,0,0,0,0,0,0,0
scarcity,0,0,0,0,0,0,1,0,0,0,0
cycle,0,0,0,0,0,0,1,0,0,0,0
bankruptcy,0,0,0,0,0,0,5,0,0,0,0
corruption,0,0,0,0,0,0,4,0,0,0,0
insurrectionism,0,0,0,0,0,0,1,0,0,0,0
sweeping,1,0,0,0,0,0,0,0,0,0,0
professor,0,0,0,0,0,0,2,0,0,0,0
assemble,0,0,0,0,0,0,0,0,0,8,0
elite,0,0,0,0,0,0,8,0,0,0,0
intellectual,13,0,0,0,0,0,11,0,0,0,0
bureaucrat,0,0,0,0,0,0,1,0,0,0,0
steer,0,0,0,0,0,0,0,0,0,1,0
budgetary,1,0,0,0,0,0,0,0,0,0,0
hallmark,0,0,0,0,0,0,1,0,0,0,0
rearmament,0,0,0,0,0,0,1,0,0,0,0
progress,0,0,0,0,0,0,7,0,0,1,0
couple,0,0,0,0,0,0,1,0,0,3,0
grudging,1,0,0,0,0,0,0,0,0,0,0
fascist,6,0,0,0,0,0,2,0,0,0,0
pseudofascist,0,0,0,0,0,0,1,0,0,0,0
assimilate,0,0,0,0,0,0,0,0,0,5,0
unitary,3,0,0,0,0,0,0,0,0,0,0
corporatist,1,0,0,0,0,0,0,0,0,0,0
quadrennially,0,0,1,0,0,0,0,0,0,0,0
bloc,0,0,0,0,0,0,1,0,0,0,0
syndicate,0,0,0,0,0,0,2,0,0,0,0
regulate,0,0,0,0,0,0,0,0,0,3,0
lockout,0,0,0,0,0,0,1,0,0,0,0
monitor,0,0,0,0,0,0,0,0,0,4,0
approved,1,0,0,0,0,0,0,0,0,0,0
loyalist,0,0,0,0,0,0,3,0,0,0,0
mindful,1,0,0,0,0,0,0,0,0,0,0
confusion,0,0,0,0,0,0,1,0,0,0,0
precede,0,0,0,0,0,0,0,0,0,5,0
emphasize,0,0,0,0,0,0,0,0,0,5,0
neutralize,0,0,0,0,0,0,0,0,0,1,0
propaganda,0,0,0,0,0,0,4,0,0,0,0
imprisonment,0,0,0,0,0,0,1,0,0,0,0
quietly,0,0,1,0,0,0,0,0,0,0,0
admission,0,0,0,0,0,0,2,0,0,0,0
deliver,0,0,0,0,0,0,0,0,0,5,0
speech,0,0,0,0,0,0,3,0,0,0,0
insistence,0,0,0,0,0,0,1,0,0,0,0
dismantle,0,0,0,0,0,0,0,0,0,1,0
internationally,0,0,4,0,0,0,0,0,0,0,0
undeveloped,2,0,0,0,0,0,0,0,0,0,0
significance,0,0,0,0,0,0,1,0,0,0,0
indian,3,0,0,0,0,0,0,0,0,0,0
diplomatic,10,0,0,0,0,0,0,0,0,0,0
passive,3,0,0,0,0,0,0,0,0,0,0
resister,0,0,0,0,0,0,1,0,0,0,0
enclave,0,0,0,0,0,0,4,0,0,0,0
ruling,0,0,0,0,0,0,1,0,0,0,0
disturbance,0,0,0,0,0,0,2,0,0,0,0
rejuvenate,0,0,0,0,0,0,0,0,0,1,0
closely,0,0,11,0,0,0,0,0,0,0,0
consistent,3,0,0,0,0,0,0,0,0,0,0
tightly,0,0,1,0,0,0,0,0,0,0,0
expensive,2,0,0,0,0,0,0,0,0,0,0
code,0,0,0,0,0,0,16,0,0,0,0
massively,0,0,1,0,0,0,0,0,0,0,0
boom,0,0,0,0,0,0,8,0,0,0,0
incapacitate,0,0,0,0,0,0,0,0,0,1,0
stroke,0,0,0,0,0,0,1,0,0,0,0
inform,0,0,0,0,0,0,0,0,0,2,0
worldly,1,0,0,0,0,0,0,0,0,0,0
reserved,2,0,0,0,0,0,0,0,0,0,0
predecessor,0,0,0,0,0,0,7,0,0,0,0
tide,0,0,0,0,0,0,3,0,0,0,0
alleviate,0,0,0,0,0,0,0,0,0,3,0
woe,0,0,0,0,0,0,2,0,0,0,0
avert,0,0,0,0,0,0,0,0,0,1,0
galvanize,0,0,0,0,0,0,0,0,0,1,0
career,0,0,0,0,0,0,9,0,0,0,0
alienate,0,0,0,0,0,0,0,0,0,5,0
militia,0,0,0,0,0,0,8,0,0,0,0
incitement,0,0,0,0,0,0,1,0,0,0,0
futuro,0,0,0,0,0,0,0,0,0,0,1
hero,0,0,0,0,0,0,4,0,0,0,0
argue,0,0,0,0,0,0,0,0,0,11,0
advocate,0,0,0,0,0,0,1,0,0,9,0
encounter,0,0,0,0,0,0,0,0,0,4,0
vex,0,0,0,0,0,0,0,0,0,1,0
uncertainty,0,0,0,0,0,0,4,0,0,0,0
pluralist,2,0,0,0,0,0,0,0,0,0,0
mirror,0,0,0,0,0,0,1,0,0,1,0
nonviolent,2,0,0,0,0,0,0,0,0,0,0
reaction,0,0,0,0,0,0,15,0,0,0,0
subgroup,0,0,0,0,0,0,1,0,0,0,0
vacuum,0,0,0,0,0,0,4,0,0,0,0
commence,0,0,0,0,0,0,0,0,0,2,0
negotiation,0,0,0,0,0,0,8,0,0,0,0
paramilitary,1,0,0,0,0,0,0,0,0,0,0
rapid,12,0,0,0,0,0,0,0,0,0,0
countercoup,0,0,0,0,0,0,1,0,0,0,0
restructure,0,0,0,0,0,0,0,0,0,2,0
scale,0,0,0,0,0,0,12,0,0,0,0
internationalized,1,0,0,0,0,0,0,0,0,0,0
forcibly,0,0,4,0,0,0,0,0,0,0,0
volatile,2,0,0,0,0,0,0,0,0,0,0
incident,0,0,0,0,0,0,3,0,0,0,0
proliferate,0,0,0,0,0,0,0,0,0,2,0
farmworker,0,0,0,0,0,0,1,0,0,0,0
crush,0,0,0,0,0,0,0,0,0,6,0
showing,0,0,0,0,0,0,1,0,0,0,0
enact,0,0,0,0,0,0,0,0,0,6,0
coalition,0,0,0,0,0,0,27,0,0,0,0
schedule,0,0,0,0,0,0,0,0,0,3,0
sweep,0,0,0,0,0,0,0,0,0,9,0
swiftly,0,0,1,0,0,0,0,0,0,0,0
poll,0,0,0,0,0,0,3,0,0,1,0
emphasis,0,0,0,0,0,0,4,0,0,0,0
falter,0,0,0,0,0,0,0,0,0,2,0
propel,0,0,0,0,0,0,0,0,0,1,0
inconclusive,1,0,0,0,0,0,0,0,0,0,0
urgently,0,0,1,0,0,0,0,0,0,0,0
broadly,0,0,3,0,0,0,0,0,0,0,0
tackle,0,0,0,0,0,0,0,0,0,1,0
emergency,0,0,0,0,0,0,2,0,0,0,0
precarious,2,0,0,0,0,0,0,0,0,0,0
wing,1,0,0,0,0,0,23,0,0,0,0
question,0,0,0,0,0,0,7,0,0,3,0
viability,0,0,0,0,0,0,1,0,0,0,0
nationwide,2,0,0,0,0,0,0,0,0,0,0
demonstration,0,0,0,0,0,0,10,0,0,0,0
spectrum,0,0,0,0,0,0,1,0,0,0,0
platform,0,0,0,0,0,0,3,0,0,0,0
milestone,0,0,0,0,0,0,1,0,0,0,0
continuity,0,0,0,0,0,0,3,0,0,0,0
solidified,1,0,0,0,0,0,0,0,0,0,0
invest,0,0,0,0,0,0,0,0,0,7,0
multiparty,1,0,0,0,0,0,0,0,0,0,0
mayor,0,0,0,0,0,0,3,0,0,0,0
chinese,1,0,0,0,0,0,0,0,0,0,0
reelect,0,0,0,0,0,0,0,0,0,3,0
oust,0,0,0,0,0,0,0,0,0,7,0
spending,0,0,0,0,0,0,6,0,0,0,0
beset,0,0,0,0,0,0,0,0,0,1,0
split,1,0,0,0,0,0,0,0,0,8,0
ticket,0,0,0,0,0,0,2,0,0,0,0
parent,0,0,0,0,0,0,2,0,0,0,0
hail,0,0,0,0,0,0,0,0,0,1,0
maoist,1,0,0,0,0,0,0,0,0,0,0
decision,0,0,0,0,0,0,14,0,0,0,0
assistant,1,0,0,0,0,0,1,0,0,0,0
alma,0,0,0,0,0,0,1,0,0,0,0
mater,0,0,0,0,0,0,1,0,0,0,0
teach,0,0,0,0,0,0,0,0,0,4,0
undersecretary,0,0,0,0,0,0,1,0,0,0,0
affair,0,0,0,0,0,0,18,0,0,0,0
promotion,0,0,0,0,0,0,1,0,0,0,0
continually,0,0,3,0,0,0,0,0,0,0,0
vice,0,0,0,0,0,0,1,0,0,0,0
reflection,0,0,0,0,0,0,2,0,0,0,0
tremendous,1,0,0,0,0,0,0,0,0,0,0
troubling,1,0,0,0,0,0,0,0,0,0,0
persist,0,0,0,0,0,0,0,0,0,4,0
gap,0,0,0,0,0,0,1,0,0,0,0
partly,0,0,10,0,0,0,0,0,0,0,0
fragile,3,0,0,0,0,0,0,0,0,0,0
sprawl,0,0,0,0,0,0,1,0,0,0,0
pollution,0,0,0,0,0,0,1,0,0,0,0
depopulation,0,0,0,0,0,0,3,0,0,0,0
urbanization,0,0,0,0,0,0,2,0,0,0,0
hamper,0,0,0,0,0,0,0,0,0,1,0
stiff,2,0,0,0,0,0,0,0,0,0,0
availability,0,0,0,0,0,0,5,0,0,0,0
consumer,0,0,0,0,0,0,6,0,0,0,0
vulnerable,3,0,0,0,0,0,0,0,0,0,0
unprecedented,3,0,0,0,0,0,0,0,0,0,0
liberty,0,0,0,0,0,0,9,0,0,0,0
vanish,0,0,0,0,0,0,0,0,0,4,0
integration,0,0,0,0,0,0,12,0,0,0,0
conform,0,0,0,0,0,0,0,0,0,2,0
rigorous,2,0,0,0,0,0,0,0,0,0,0
procedure,0,0,0,0,0,0,7,0,0,0,0
barrier,0,0,0,0,0,0,6,0,0,0,0
sponsor,0,0,0,0,0,0,0,0,0,3,0
commemoration,0,0,0,0,0,0,1,0,0,0,0
founding,0,0,0,0,0,0,3,0,0,0,0
celebration,0,0,0,0,0,0,4,0,0,0,0
wonder,0,0,0,0,0,0,0,0,0,1,0
conceive,0,0,0,0,0,0,0,0,0,3,0
sόcrate,0,0,0,0,0,0,1,0,0,0,0
spiral,0,0,0,0,0,0,0,0,0,1,0
downward,0,0,1,0,0,0,0,0,0,0,0
skyrocket,0,0,0,0,0,0,0,0,0,2,0
sovereign,2,0,0,0,0,0,6,0,0,0,0
rating,0,0,0,0,0,0,3,0,0,0,0
downgrade,0,0,0,0,0,0,0,0,0,2,0
wage,0,0,0,0,0,0,12,0,0,2,0
sale,0,0,0,0,0,0,8,0,0,0,0
comfortable,1,0,0,0,0,0,0,0,0,0,0
margin,0,0,0,0,0,0,2,0,0,0,0
endorsement,0,0,0,0,0,0,1,0,0,0,0
stability,0,0,0,0,0,0,7,0,0,0,0
few,6,0,0,0,0,0,0,0,0,0,0
polling,0,0,0,0,0,0,1,0,0,0,0
soundly,0,0,1,0,0,0,0,0,0,0,0
snap,1,0,0,0,0,0,0,0,0,0,0
caretaker,0,0,0,0,0,0,2,0,0,0,0
acceptance,0,0,0,0,0,0,5,0,0,0,0
express,0,0,0,0,0,0,0,0,0,6,0
vow,0,0,0,0,0,0,0,0,0,1,0
credit,0,0,0,0,0,0,5,0,0,0,0
junk,0,0,0,0,0,0,1,0,0,0,0
respond,0,0,0,0,0,0,0,0,0,10,0
announcement,0,0,0,0,0,0,2,0,0,0,0
hike,0,0,0,0,0,0,2,0,0,0,0
layoff,0,0,0,0,0,0,1,0,0,0,0
trigger,0,0,0,0,0,0,0,0,0,2,0
demonstrator,0,0,0,0,0,0,3,0,0,0,0
weariness,0,0,0,0,0,0,1,0,0,0,0
snowcapped,2,0,0,0,0,0,0,0,0,0,0
sophisticated,3,0,0,0,0,0,0,0,0,0,0
principality,0,0,0,0,0,0,7,0,0,0,0
cede,0,0,0,0,0,0,0,0,0,7,0
inlet,0,0,0,0,0,0,1,0,0,0,0
flag,0,0,0,0,0,0,1,0,0,0,0
crest,0,0,0,0,0,0,1,0,0,0,0
heartland,0,0,0,0,0,0,2,0,0,0,0
ranching,0,0,0,0,0,0,1,0,0,0,0
grain,0,0,0,0,0,0,3,0,0,0,0
setting,0,0,0,0,0,0,2,0,0,0,0
imagine,0,0,0,0,0,0,0,0,0,1,0
tilt,0,0,0,0,0,0,0,0,0,2,0
windmill,0,0,0,0,0,0,3,0,0,0,0
dot,0,0,0,0,0,0,2,0,0,1,0
hilly,1,0,0,0,0,0,0,0,0,0,0
forested,1,0,0,0,0,0,0,0,0,0,0
rain,0,0,0,0,0,0,2,0,0,0,0
orchard,0,0,0,0,0,0,1,0,0,0,0
familiar,2,0,0,0,0,0,2,0,0,0,0
spaghetti,0,0,0,0,0,0,1,0,0,0,0
palm,0,0,0,0,0,0,1,0,0,0,0
rosemary,0,0,0,0,0,0,1,0,0,0,0
bush,0,0,0,0,0,0,1,0,0,0,0
gentle,1,0,0,0,0,0,0,0,0,0,0
retiree,0,0,0,0,0,0,1,0,0,0,0
provincia,0,0,0,0,0,0,3,0,0,0,0
comunidad,0,0,0,0,0,0,1,0,0,0,0
landmark,0,0,0,0,0,0,1,0,0,0,0
centralize,0,0,0,0,0,0,0,0,0,3,0
obscurity,0,0,0,0,0,0,2,0,0,0,0
nonroyal,1,0,0,0,0,0,0,0,0,0,0
strategic,8,0,0,0,0,0,0,0,0,0,0
deficient,1,0,0,0,0,0,0,0,0,0,0
qualify,0,0,0,0,0,0,0,0,0,4,0
leading,3,0,0,0,0,0,0,0,0,0,0
dramatist,0,0,0,0,0,0,6,0,0,0,0
refer,0,0,0,0,0,0,0,0,0,7,0
distinctly,0,0,1,0,0,0,0,0,0,0,0
unimposing,1,0,0,0,0,0,0,0,0,0,0
buy,0,0,0,0,0,0,0,0,0,5,0
possess,0,0,0,0,0,0,0,0,0,4,0
saint,0,0,0,0,0,0,4,0,0,0,0
inappropriate,1,0,0,0,0,0,0,0,0,0,0
patronage,0,0,0,0,0,0,13,0,0,0,0
curious,3,0,0,0,0,0,0,0,0,0,0
overcrowded,1,0,0,0,0,0,0,0,0,0,0
quaint,1,0,0,0,0,0,0,0,0,0,0
speckle,0,0,0,0,0,0,0,0,0,1,0
aqueduct,0,0,0,0,0,0,2,0,0,0,0
resoundingly,0,0,1,0,0,0,0,0,0,0,0
andalusian,16,0,0,0,0,0,0,0,0,0,0
folkway,0,0,0,0,0,0,1,0,0,0,0
catalonian,2,0,0,0,0,0,0,0,0,0,0
bookstore,0,0,0,0,0,0,1,0,0,0,0
clock,0,0,0,0,0,0,1,0,0,0,0
quadrilateral,1,0,0,0,0,0,0,0,0,0,0
trend,0,0,0,0,0,0,5,0,0,2,0
neck,0,0,0,0,0,0,2,0,0,0,0
offshore,0,0,1,0,0,0,0,0,0,0,0
unsubmerged,1,0,0,0,0,0,0,0,0,0,0
isolated,2,0,0,0,0,0,0,0,0,0,0
hercynian,3,0,0,0,0,0,0,0,0,0,0
geologist,0,0,0,0,0,0,1,0,0,0,0
sediment,0,0,0,0,0,0,4,0,0,0,0
accumulate,0,0,0,0,0,0,0,0,0,2,0
toponymy,0,0,0,0,0,0,1,0,0,0,0
dominating,1,0,0,0,0,0,0,0,0,0,0
gneiss,0,0,0,0,0,0,1,0,0,0,0
clay,0,0,0,0,0,0,3,0,0,0,0
correspond,0,0,0,0,0,0,0,0,0,3,0
basin,0,0,0,0,0,0,11,0,0,0,0
warping,0,0,0,0,0,0,1,0,0,0,0
vertically,0,0,1,0,0,0,0,0,0,0,0
decrease,0,0,0,0,0,0,0,0,0,4,0
indented,1,0,0,0,0,0,0,0,0,0,0
ria,0,0,0,0,0,0,0,0,0,0,1
axis,0,0,0,0,0,0,4,0,0,0,0
intermediate,1,0,0,0,0,0,0,0,0,0,0
trough,0,0,0,0,0,0,1,0,0,0,0
outer,3,0,0,0,0,0,0,0,0,0,0
horizontal,1,0,0,0,0,0,0,0,0,0,0
stratum,0,0,0,0,0,0,4,0,0,0,0
penetrate,0,0,0,0,0,0,0,0,0,4,0
sierra,0,0,0,0,0,0,1,0,0,0,0
alpine,1,0,0,0,0,0,0,0,0,0,0
peninsular,11,0,0,0,0,0,0,0,0,0,0
unlike,0,7,0,0,0,0,0,0,0,0,0
delta,0,0,0,0,0,0,4,0,0,0,0
marshland,0,0,0,0,0,0,1,0,0,0,0
cow,0,0,0,0,0,0,2,0,0,0,0
graze,0,0,0,0,0,0,0,0,0,1,0
fotostock,0,0,0,0,0,0,1,0,0,0,0
aridity,0,0,0,0,0,0,2,0,0,0,0
curse,0,0,0,0,0,0,1,0,0,0,0
southeasterly,1,0,0,0,0,0,0,0,0,0,0
midway,0,0,0,0,0,0,1,0,0,0,0
discharge,0,0,0,0,0,0,2,0,0,0,0
drainage,0,0,0,0,0,0,1,0,0,0,0
plunge,0,0,0,0,0,0,0,0,0,1,0
upstream,0,0,1,0,0,0,0,0,0,0,0
floodplain,0,0,0,0,0,0,1,0,0,0,0
interfluve,0,0,0,0,0,0,1,0,0,0,0
augment,0,0,0,0,0,0,0,0,0,1,0
overwhelming,1,0,0,0,0,0,0,0,0,0,0
hydroelectric,3,0,0,0,0,0,0,0,0,0,0
chiefly,0,0,4,0,0,0,0,0,0,0,0
lignite,0,0,0,0,0,0,1,0,0,0,0
thermoelectric,2,0,0,0,0,0,0,0,0,0,0
hydrographic,1,0,0,0,0,0,0,0,0,0,0
watershed,0,0,0,0,0,0,1,0,0,0,0
poorly,0,0,5,0,0,0,0,0,0,0,0
developed,2,0,0,0,0,0,0,0,0,0,0
climatically,0,0,1,0,0,0,0,0,0,0,0
potential,5,0,0,0,0,0,2,0,0,0,0
swift,2,0,0,0,0,0,0,0,0,0,0
minimum,1,0,0,0,0,0,2,0,0,0,0
predominant,1,0,0,0,0,0,0,0,0,0,0
fluvial,1,0,0,0,0,0,0,0,0,0,0
artery,0,0,0,0,0,0,1,0,0,0,0
cubic,4,0,0,0,0,0,0,0,0,0,0
snowmelt,0,0,0,0,0,0,1,0,0,0,0
artificially,0,0,2,0,0,0,0,0,0,0,0
extraction,0,0,0,0,0,0,2,0,0,0,0
subterranean,1,0,0,0,0,0,0,0,0,0,0
distributed,1,0,0,0,0,0,0,0,0,0,0
extent,0,0,0,0,0,0,11,0,0,0,0
alluvial,2,0,0,0,0,0,0,0,0,0,0
truncate,0,0,0,0,0,0,0,0,0,1,0
gray,1,0,0,0,0,0,0,0,0,0,0
alkaline,1,0,0,0,0,0,0,0,0,0,0
saline,1,0,0,0,0,0,0,0,0,0,0
lowland,0,0,0,0,0,0,3,0,0,0,0
calcrete,0,0,0,0,0,0,1,0,0,0,0
subsoil,1,0,0,0,0,0,0,0,0,0,0
zonal,1,0,0,0,0,0,0,0,0,0,0
tosca,0,0,0,0,0,0,1,0,0,0,0
harden,0,0,0,0,0,0,0,0,0,4,0
calcium,0,0,0,0,0,0,1,0,0,0,0
carbonate,0,0,0,0,0,0,1,0,0,0,0
degradation,0,0,0,0,0,0,1,0,0,0,0
badland,0,0,0,0,0,0,2,0,0,0,0
downstream,1,0,0,0,0,0,0,0,0,0,0
alluviation,0,0,0,0,0,0,1,0,0,0,0
silting,0,0,0,0,0,0,1,0,0,0,0
affected,2,0,0,0,0,0,0,0,0,0,0
spectacular,2,0,0,0,0,0,0,0,0,0,0
quaternary,1,0,0,0,0,0,0,0,0,0,0
ago,0,0,6,0,0,0,0,0,0,0,0
desertification,0,0,0,0,0,0,1,0,0,0,0
impoverishment,0,0,0,0,0,0,1,0,0,0,0
semiarid,2,0,0,0,0,0,0,0,0,0,0
ecosystem,0,0,0,0,0,0,1,0,0,0,0
moderately,0,0,1,0,0,0,0,0,0,0,0
severely,0,0,4,0,0,0,0,0,0,0,0
subarid,1,0,0,0,0,0,0,0,0,0,0
afforestation,0,0,0,0,0,0,1,0,0,0,0
regrowth,0,0,0,0,0,0,1,0,0,0,0
speedy,1,0,0,0,0,0,0,0,0,0,0
overlap,0,0,0,0,0,0,2,0,0,0,0
threefold,1,0,0,0,0,0,0,0,0,0,0
complexity,0,0,0,0,0,0,3,0,0,0,0
exaggerate,0,0,0,0,0,0,0,0,0,2,0
creation,0,0,0,0,0,0,12,0,0,0,0
shadow,0,0,0,0,0,0,2,0,0,0,0
leeward,1,0,0,0,0,0,0,0,0,0,0
cantabrian,2,0,0,0,0,0,0,0,0,0,0
airstream,0,0,0,0,0,0,2,0,0,0,0
westerly,1,0,0,0,0,0,0,0,0,0,0
blow,0,0,0,0,0,0,2,0,0,3,0
easterly,1,0,0,0,0,0,0,0,0,0,0
levante,0,0,0,0,0,0,0,0,0,0,1
levanter,0,0,0,0,0,0,1,0,0,0,0
leveche,0,0,0,0,0,0,0,0,0,0,1
dust,0,0,0,0,0,0,1,0,0,0,0
lade,0,0,0,0,0,0,0,0,0,1,0
blight,0,0,0,0,0,0,0,0,0,2,0
levantine,1,0,0,0,0,0,0,0,0,0,0
solano,0,0,0,0,0,0,0,0,0,0,1
unbearably,0,0,1,0,0,0,0,0,0,0,0
suffocating,1,0,0,0,0,0,0,0,0,0,0
temperate,2,0,0,0,0,0,0,0,0,0,0
spontaneous,4,0,0,0,0,0,0,0,0,0,0
sort,0,0,0,0,0,0,4,0,0,0,0
classify,0,0,0,0,0,0,0,0,0,3,0
beech,0,0,0,0,0,0,1,0,0,0,0
baetic,1,0,0,0,0,0,0,0,0,0,0
cordillera,0,0,0,0,0,0,1,0,0,0,0
evergreen,1,0,0,0,0,0,0,0,0,0,0
resistant,1,0,0,0,0,0,0,0,0,0,0
esparto,0,0,0,0,0,0,4,0,0,0,0
grass,0,0,0,0,0,0,4,0,0,0,0
spartum,0,0,0,0,0,0,1,0,0,0,0
basketry,0,0,0,0,0,0,1,0,0,0,0
alfa,0,0,0,0,0,0,1,0,0,0,0
wildlife,0,0,0,0,0,0,1,0,0,0,0
explain,0,0,0,0,0,0,0,0,0,6,0
scarce,3,0,0,0,0,0,0,0,0,0,0
barbary,1,0,0,0,0,0,0,0,0,0,0
ape,0,0,0,0,0,0,1,0,0,0,0
possibly,0,0,4,0,0,0,0,0,0,0,0
likely,3,0,2,0,0,0,0,0,0,0,0
boar,0,0,0,0,0,0,1,0,0,0,0
ibex,0,0,0,0,0,0,2,0,0,0,0
fallow,2,0,0,0,0,0,0,0,0,0,0
eagle,0,0,0,0,0,0,2,0,0,0,0
owl,0,0,0,0,0,0,1,0,0,0,0
buzzard,0,0,0,0,0,0,1,0,0,0,0
pheasant,0,0,0,0,0,0,1,0,0,0,0
locust,0,0,0,0,0,0,1,0,0,0,0
shellfish,0,0,0,0,0,0,3,0,0,0,0
octopus,0,0,0,0,0,0,2,0,0,0,0
swordfish,0,0,0,0,0,0,1,0,0,0,0
pilchard,0,0,0,0,0,0,1,0,0,0,0
anchovy,0,0,0,0,0,0,1,0,0,0,0
demersal,0,0,0,0,0,0,1,0,0,0,0
dwell,0,0,0,0,0,0,0,0,0,2,0
whiting,0,0,0,0,0,0,1,0,0,0,0
striped,1,0,0,0,0,0,0,0,0,0,0
dolphin,0,0,0,0,0,0,2,0,0,0,0
finned,1,0,0,0,0,0,0,0,0,0,0
bottlenose,1,0,0,0,0,0,0,0,0,0,0
overfishing,0,0,0,0,0,0,1,0,0,0,0
antiquity,0,0,0,0,0,0,4,0,0,0,0
civilization,0,0,0,0,0,0,8,0,0,0,0
outsider,0,0,0,0,0,0,2,0,0,0,0
mosaic,0,0,0,0,0,0,4,0,0,0,0
collectively,0,0,4,0,0,0,0,0,0,0,0
clan,0,0,0,0,0,0,2,0,0,0,0
intact,6,0,0,0,0,0,0,0,0,0,0
historian,0,0,0,0,0,0,9,0,0,0,0
linguistically,0,0,1,0,0,0,0,0,0,0,0
connected,1,0,0,0,0,0,0,0,0,0,0
celtiberian,2,0,0,0,0,0,0,0,0,0,0
mention,0,0,0,0,0,0,0,0,0,2,0
territorially,0,0,1,0,0,0,0,0,0,0,0
valencian,4,0,0,0,0,0,0,0,0,0,0
