word,ADJ,ADP,ADV,AUX,CCONJ,NOUN,NUM,PRON,SCONJ,VERB,X
latinate,2,0,0,0,0,0,0,0,0,0,0
painfully,0,0,2,0,0,0,0,0,0,0,0
polysyllabic,1,0,0,0,0,0,0,0,0,0,0
aureate,0,0,0,0,0,2,0,0,0,0,0
sum,0,0,0,0,0,6,0,0,0,1,0
undistinguished,1,0,0,0,0,0,0,0,0,0,0
independent,2,0,0,0,0,0,0,0,0,0,0
scottish,7,0,0,0,0,0,0,0,0,0,0
makaris,0,0,0,0,0,0,0,0,0,0,1
maker,0,0,0,0,0,3,0,0,0,0,0
following,0,0,0,0,0,1,0,0,0,0,0
typical,6,0,0,0,0,0,0,0,0,0,0
identifiable,1,0,0,0,0,0,0,0,0,0,0
patron,0,0,0,0,0,4,0,0,0,0,0
say,0,0,0,0,0,0,0,0,0,7,0
moving,4,0,0,0,0,0,0,0,0,0,0
carol,0,0,0,0,0,1,0,0,0,0,0
transience,0,0,0,0,0,1,0,0,0,0,0
coming,0,0,0,0,0,2,0,0,0,0,0
artful,3,0,0,0,0,0,0,0,0,0,0
simplicity,0,0,0,0,0,2,0,0,0,0,0
makeless,1,0,0,0,0,0,0,0,0,0,0
matchless,1,0,0,0,0,0,0,0,0,0,0
afterward,0,0,3,0,0,0,0,0,0,0,0
output,0,0,0,0,0,4,0,0,0,0,0
ignore,0,0,0,0,0,0,0,0,0,3,0
conceal,0,0,0,0,0,0,0,0,0,2,0
tail,0,0,0,0,0,1,0,0,0,0,0
negligible,2,0,0,0,0,0,0,0,0,0,0
lewd,2,0,0,0,0,0,0,0,0,0,0
versify,0,0,0,0,0,0,0,0,0,2,0
folk,0,0,0,0,0,2,0,0,0,0,0
ballad,0,0,0,0,0,7,0,0,0,0,0
transmission,0,0,0,0,0,1,0,0,0,0,0
fortuitous,1,0,0,0,0,0,0,0,0,0,0
fair,5,0,0,0,0,1,0,0,0,0,0
sampling,0,0,0,0,0,1,0,0,0,0,0
repertoire,0,0,0,0,0,1,0,0,0,0,0
itinerant,1,0,0,0,0,0,0,0,0,0,0
entertainer,0,0,0,0,0,1,0,0,0,0,0
satirize,0,0,0,0,0,0,0,0,0,2,0
impressive,4,0,0,0,0,0,0,0,0,0,0
collect,0,0,0,0,0,0,0,0,0,4,0
debatable,2,0,0,0,0,0,0,0,0,0,0
laconically,0,0,1,0,0,0,0,0,0,0,0
repetitious,1,0,0,0,0,0,0,0,0,0,0
incremental,1,0,0,0,0,0,0,0,0,0,0
enigmatic,1,0,0,0,0,0,0,0,0,0,0
grocer,0,0,0,0,0,1,0,0,0,0,0
commonplace,1,0,0,0,0,0,0,0,0,0,0
expertly,0,0,2,0,0,0,0,0,0,0,0
female,5,0,0,0,0,1,0,0,0,0,0
constancy,0,0,0,0,0,2,0,0,0,0,0
fit,0,0,0,0,0,0,0,0,0,3,0
easily,0,0,5,0,0,0,0,0,0,0,0
avowedly,0,0,1,0,0,0,0,0,0,0,0
crudely,0,0,1,0,0,0,0,0,0,0,0
propagandist,1,0,0,0,0,0,0,0,0,0,0
characteristically,0,0,1,0,0,0,0,0,0,0,0
patriotism,0,0,0,0,0,2,0,0,0,0,0
related,2,0,0,0,0,0,0,0,0,0,0
cherish,1,0,0,0,0,0,0,0,0,1,0
merchandise,0,0,0,0,0,2,0,0,0,0,0
admiralty,0,0,0,0,0,1,0,0,0,0,0
continuity,0,0,0,0,0,1,0,0,0,0,0
detect,0,0,0,0,0,0,0,0,0,1,0
circumstance,0,0,0,0,0,16,0,0,0,0,0
steady,1,0,0,0,0,0,0,0,0,0,0
importance,0,0,0,0,0,5,0,0,0,0,0
analytical,1,0,0,0,0,0,0,0,0,0,0
nonetheless,0,0,7,0,0,0,0,0,0,0,0
contemplative,5,0,0,0,0,0,0,0,0,0,0
mystical,6,0,0,0,0,0,0,0,0,0,0
certainly,0,0,14,0,0,0,0,0,0,0,0
rugged,1,0,0,0,0,0,0,0,0,0,0
fervent,2,0,0,0,0,0,0,0,0,0,0
react,0,0,0,0,0,0,0,0,0,1,0
excess,0,0,0,0,0,2,0,0,0,0,0
undergo,0,0,0,0,0,0,0,0,0,4,0
experience,0,0,0,0,0,20,0,0,0,4,0
revelation,0,0,0,0,0,1,0,0,0,0,0
foremost,2,0,0,0,0,0,0,0,0,0,0
spirituality,0,0,0,0,0,1,0,0,0,0,0
making,0,0,0,0,0,1,0,0,0,0,0
autobiographical,5,0,0,0,0,0,0,0,0,0,0
bourgeoise,1,0,0,0,0,0,0,0,0,0,0
dictate,0,0,0,0,0,0,0,0,0,3,0
clerk,0,0,0,0,0,4,0,0,0,0,0
status,0,0,0,0,0,7,0,0,0,0,0
controversial,1,0,0,0,0,0,0,0,0,0,0
engaging,2,0,0,0,0,0,0,0,0,0,0
abide,0,0,0,0,0,0,0,0,0,1,0
vitae,0,0,0,0,0,0,0,0,0,0,1
counterbalance,0,0,0,0,0,1,0,0,0,2,0
heretical,1,0,0,0,0,0,0,0,0,0,0
tendency,0,0,0,0,0,4,0,0,0,0,0
espouse,0,0,0,0,0,0,0,0,0,1,0
teaching,0,0,0,0,0,2,0,0,0,0,0
generate,0,0,0,0,0,0,0,0,0,5,0
threat,0,0,0,0,0,2,0,0,0,0,0
burn,0,0,0,0,0,0,0,0,0,2,0
nearly,0,0,4,0,0,0,0,0,0,0,0
ground,0,0,0,0,0,5,0,0,0,0,0
crude,1,0,0,0,0,0,0,0,0,0,0
suspicion,0,0,0,0,0,4,0,0,0,0,0
prominence,0,0,0,0,0,1,0,0,0,0,0
match,0,0,0,0,0,0,0,0,0,4,0
astronomical,1,0,0,0,0,0,0,0,0,0,0
modest,2,0,0,0,0,0,0,0,0,0,0
endeavour,0,0,0,0,0,2,0,0,0,2,0
proprietatibus,0,0,0,0,0,0,0,0,0,0,1
rerum,0,0,0,0,0,0,0,0,0,0,1
property,0,0,0,0,0,7,0,0,0,0,0
encyclopaedia,0,0,0,0,0,3,0,0,0,0,0
suppose,0,0,0,0,0,0,0,0,0,10,0
fictional,3,0,0,0,0,0,0,0,0,0,0
allure,0,0,0,0,0,1,0,0,0,0,0
arch,1,0,0,0,0,0,0,0,0,0,0
public,21,0,0,0,0,3,0,0,0,0,0
consolidation,0,0,0,0,0,1,0,0,0,0,0
respectable,2,0,0,0,0,0,0,0,0,0,0
instrumental,2,0,0,0,0,0,0,0,0,0,0
foster,0,0,0,0,0,0,0,0,0,3,0
identity,0,0,0,0,0,6,0,0,0,0,0
governance,0,0,0,0,0,1,0,0,0,0,0
straightforward,1,0,0,0,0,0,0,0,0,0,0
chance,1,0,0,0,0,0,0,0,0,0,0
known,1,0,0,0,0,0,0,0,0,0,0
eccentric,1,0,0,0,0,0,0,0,0,0,0
stylist,0,0,0,0,0,2,0,0,0,0,0
controversialist,0,0,0,0,0,1,0,0,0,0,0
historica,0,0,0,0,0,0,0,0,0,0,1
marked,2,0,0,0,0,0,0,0,0,0,0
exuberance,0,0,0,0,0,1,0,0,0,0,0
prisoner,0,0,0,0,0,2,0,0,0,0,0
nostalgia,0,0,0,0,0,2,0,0,0,0,0
imbue,0,0,0,0,0,0,0,0,0,3,0
fresh,1,0,0,0,0,0,0,0,0,0,0
elude,0,0,0,0,0,0,0,0,0,2,0
definition,0,0,0,0,0,4,0,0,0,0,0
degree,0,0,0,0,0,8,0,0,0,0,0
conscious,2,0,0,0,0,0,0,0,0,0,0
contrivance,0,0,0,0,0,1,0,0,0,0,0
prolix,1,0,0,0,0,0,0,0,0,0,0
evidently,0,0,2,0,0,0,0,0,0,0,0
select,0,0,0,0,0,0,0,0,0,2,0
condense,0,0,0,0,0,0,0,0,0,1,0
instinctive,1,0,0,0,0,0,0,0,0,0,0
cadence,0,0,0,0,0,2,0,0,0,0,0
nobility,0,0,0,0,0,5,0,0,0,0,0
ephemeral,1,0,0,0,0,0,0,0,0,0,0
performance,0,0,0,0,0,10,0,0,0,0,0
script,0,0,0,0,0,2,0,0,0,0,0
reading,0,0,0,0,0,5,0,0,0,0,0
bilingual,1,0,0,0,0,0,0,0,0,0,0
onward,0,0,3,0,0,0,0,0,0,0,0
discernible,1,0,0,0,0,0,0,0,0,0,0
selection,0,0,0,0,0,1,0,0,0,0,0
concentrate,0,0,0,0,0,0,0,0,0,2,0
finance,0,0,0,0,0,0,0,0,0,1,0
perform,0,0,0,0,0,0,0,0,0,24,0
guild,0,0,0,0,0,2,0,0,0,0,0
wagon,0,0,0,0,0,3,0,0,0,0,0
street,0,0,0,0,0,2,0,0,0,0,0
square,0,0,0,0,0,1,0,0,0,0,0
unstated,1,0,0,0,0,0,0,0,0,0,0
location,0,0,0,0,0,5,0,0,0,0,0
uneven,2,0,0,0,0,0,0,0,0,0,0
impressively,0,0,2,0,0,0,0,0,0,0,0
realize,0,0,0,0,0,0,0,0,0,5,0
castle,0,0,0,0,0,2,0,0,0,0,0
identical,2,0,0,0,0,0,0,0,0,0,0
descend,0,0,0,0,0,0,0,0,0,1,0
transfer,0,0,0,0,0,2,0,0,0,3,0
bodily,0,0,2,0,0,0,0,0,0,0,0
pageant,0,0,0,0,0,2,0,0,0,0,0
proceed,0,0,0,0,0,0,0,0,0,6,0
peculiar,3,0,0,0,0,0,0,0,0,0,0
majordomo,0,0,0,0,0,1,0,0,0,0,0
purchase,0,0,0,0,0,2,0,0,0,1,0
redact,0,0,0,0,0,0,0,0,0,1,0
prosperous,3,0,0,0,0,0,0,0,0,0,0
successive,3,0,0,0,0,0,0,0,0,0,0
adoration,0,0,0,0,0,1,0,0,0,0,0
ministry,0,0,0,0,0,6,0,0,0,0,0
paradise,0,0,0,0,0,1,0,0,0,0,0
virtuous,7,0,0,0,0,0,0,0,0,0,0
summertime,0,0,0,0,0,1,0,0,0,0,0
festival,0,0,0,0,0,5,0,0,0,0,0
own,0,0,0,0,0,0,0,0,0,3,0
point,0,0,0,0,0,13,0,0,0,1,0
talented,1,0,0,0,0,0,0,0,0,0,0
reviser,0,0,0,0,0,1,0,0,0,0,0
recognizable,1,0,0,0,0,0,0,0,0,0,0
handling,0,0,0,0,0,1,0,0,0,0,0
wit,0,0,0,0,0,16,0,0,0,0,0
omit,0,0,0,0,0,0,0,0,0,2,0
proclamation,0,0,0,0,0,1,0,0,0,0,0
abbreviation,0,0,0,0,0,1,0,0,0,0,0
appropriate,5,0,0,0,0,0,0,0,0,1,0
insert,0,0,0,0,0,0,0,0,0,2,0
owner,0,0,0,0,0,3,0,0,0,0,0
flyleaf,0,0,0,0,0,1,0,0,0,0,0
totally,0,0,3,0,0,0,0,0,0,0,0
preoccupy,0,0,0,0,0,0,0,0,0,5,0
dignified,3,0,0,0,0,0,0,0,0,0,0
relief,0,0,0,0,0,1,0,0,0,0,0
markedly,0,0,1,0,0,0,0,0,0,0,0
absent,2,0,0,0,0,0,0,0,0,0,0
basic,2,0,0,0,0,0,0,0,0,0,0
actor,0,0,0,0,0,14,0,0,0,0,0
procession,0,0,0,0,0,1,0,0,0,0,0
space,0,0,0,0,0,2,0,0,0,0,0
mansion,0,0,0,0,0,1,0,0,0,0,0
acting,0,0,0,0,0,4,0,0,0,0,0
cradle,0,0,0,0,0,1,0,0,0,1,0
dramatis,0,0,0,0,0,0,0,0,0,0,1
personae,0,0,0,0,0,0,0,0,0,0,1
personified,2,0,0,0,0,0,0,0,0,0,0
abstraction,0,0,0,0,0,1,0,0,0,0,0
virtue,0,0,0,0,0,12,0,0,0,0,0
penance,0,0,0,0,0,2,0,0,0,0,0
mercy,0,0,0,0,0,4,0,0,0,0,0
forth,0,4,2,0,0,0,0,0,0,0,0
dutch,3,0,0,0,0,0,0,0,0,0,0
revive,0,0,0,0,0,0,0,0,0,4,0
inherent,2,0,0,0,0,0,0,0,0,0,0
weakness,0,0,0,0,0,2,0,0,0,0,0
assault,0,0,0,0,0,1,0,0,0,1,0
diabolic,1,0,0,0,0,0,0,0,0,0,0
choose,0,0,0,0,0,0,0,0,0,17,0
enlist,0,0,0,0,0,0,0,0,0,3,0
aid,0,0,0,0,0,3,0,0,0,3,0
truth,0,0,0,0,0,4,0,0,0,0,0
intermediate,1,0,0,0,0,0,0,0,0,0,0
quasi,1,0,0,0,0,0,0,0,0,0,0
support,0,0,0,0,0,2,0,0,0,5,0
farce,0,0,0,0,0,5,0,0,0,0,0
esbatement,0,0,0,0,0,0,0,0,0,0,1
den,0,0,0,0,0,0,0,0,0,0,1
appelboom,0,0,0,0,0,0,0,0,0,0,1
pious,3,0,0,0,0,0,0,0,0,0,0
couple,0,0,0,0,0,2,0,0,0,1,0
reward,0,0,0,0,0,4,0,0,0,1,0
everbearing,1,0,0,0,0,0,0,0,0,0,0
apple,0,0,0,0,0,1,0,0,0,0,0
touch,0,0,0,0,0,2,0,0,0,3,0
permission,0,0,0,0,0,1,0,0,0,0,0
stuck,1,0,0,0,0,0,0,0,0,0,0
predictable,1,0,0,0,0,0,0,0,0,0,0
des,0,0,0,0,0,0,0,0,0,0,2
moderation,0,0,0,0,0,1,0,0,0,0,0
bad,7,0,0,0,0,0,0,0,0,0,0
await,0,0,0,0,0,0,0,0,0,2,0
unrepentant,1,0,0,0,0,0,0,0,0,0,0
reveler,0,0,0,0,0,1,0,0,0,0,0
soul,0,0,0,0,0,12,0,0,0,0,0
plan,0,0,0,0,0,6,0,0,0,3,0
staging,0,0,0,0,0,1,0,0,0,0,0
outdoor,1,0,0,0,0,0,0,0,0,0,0
round,0,0,1,0,0,3,0,0,0,0,0
solemnity,0,0,0,0,0,1,0,0,0,0,0
allegorically,0,0,2,0,0,0,0,0,0,0,0
justify,0,0,0,0,0,0,0,0,0,3,0
earth,0,0,0,0,0,5,0,0,0,0,0
realism,0,0,0,0,0,2,0,0,0,0,0
energy,0,0,0,0,0,5,0,0,0,0,0
real,9,0,0,0,0,0,0,0,0,0,0
martyrdom,0,0,0,0,0,1,0,0,0,0,0
office,0,0,0,0,0,11,0,0,0,0,0
enhance,0,0,0,0,0,0,0,0,0,1,0
vernacularized,1,0,0,0,0,0,0,0,0,0,0
unecclesiastical,1,0,0,0,0,0,0,0,0,0,0
divorce,0,0,0,0,0,6,0,0,0,1,0
service,0,0,0,0,0,15,0,0,0,0,0
cult,0,0,0,0,0,2,0,0,0,0,0
heal,0,0,0,0,0,0,0,0,0,1,0
saintly,1,0,0,0,0,0,0,0,0,0,0
widespread,1,0,0,0,0,0,0,0,0,0,0
climate,0,0,0,0,0,1,0,0,0,0,0
consistently,0,0,2,0,0,0,0,0,0,0,0
role,0,0,0,0,0,11,0,0,0,0,0
deus,0,0,0,0,0,0,0,0,0,0,1
machina,0,0,0,0,0,0,0,0,0,0,1
invoke,0,0,0,0,0,0,0,0,0,4,0
worthy,3,0,0,0,0,0,0,0,0,0,0
wanton,1,0,0,0,0,0,0,0,0,0,0
sell,0,0,0,0,0,0,0,0,0,3,0
devil,0,0,0,0,0,5,0,0,0,0,0
falsely,0,0,1,0,0,0,0,0,0,0,0
accuse,0,0,0,0,0,0,0,0,0,3,0
murder,0,0,0,0,0,10,0,0,0,4,0
pregnant,2,0,0,0,0,0,0,0,0,0,0
outset,0,0,0,0,0,4,0,0,0,0,0
seduce,0,0,0,0,0,0,0,0,0,3,0
princess,0,0,0,0,0,3,0,0,0,0,0
proclaim,0,0,0,0,0,0,0,0,0,2,0
confess,0,0,0,0,0,0,0,0,0,2,0
murderer,0,0,0,0,0,3,0,0,0,0,0
deliverance,0,0,0,0,0,3,0,0,0,0,0
crusader,0,0,0,0,0,1,0,0,0,0,0
saracen,1,0,0,0,0,0,0,0,0,0,0
ban,0,0,0,0,0,0,0,0,0,2,0
subsequently,0,0,2,0,0,0,0,0,0,0,0
powerfully,0,0,2,0,0,0,0,0,0,0,0
expedite,0,0,0,0,0,0,0,0,0,1,0
accede,0,0,0,0,0,0,0,0,0,1,0
eclogue,0,0,0,0,0,3,0,0,0,0,0
italian,13,0,0,0,0,0,0,0,0,0,0
humanist,4,0,0,0,0,4,0,0,0,0,0
fashionable,2,0,0,0,0,0,0,0,0,0,0
thoroughly,0,0,1,0,0,0,0,0,0,0,0
folly,0,0,0,0,0,10,0,0,0,0,0
pastime,0,0,0,0,0,2,0,0,0,0,0
ostensibly,0,0,1,0,0,0,0,0,0,0,0
adumbrate,0,0,0,0,0,0,0,0,0,1,0
gentleman,0,0,0,0,0,9,0,0,0,0,0
education,0,0,0,0,0,16,0,0,0,0,0
government,0,0,0,0,0,12,0,0,0,0,0
predominate,0,0,0,0,0,0,0,0,0,1,0
discursive,1,0,0,0,0,0,0,0,0,0,0
preeminent,2,0,0,0,0,0,0,0,0,0,0
humanism,0,0,0,0,0,7,0,0,0,0,0
voice,0,0,0,0,0,5,0,0,0,3,0
tutor,0,0,0,0,0,7,0,0,0,3,0
equally,0,0,6,0,0,0,0,0,0,0,0
magnificence,0,0,0,0,0,2,0,0,0,0,0
intrigue,0,0,0,0,0,3,0,0,0,1,0
pen,0,0,0,0,0,4,0,0,0,1,0
intemperate,3,0,0,0,0,0,0,0,0,0,0
satirical,6,0,0,0,0,0,0,0,0,0,0
invective,0,0,0,0,0,5,0,0,0,0,0
reflexive,1,0,0,0,0,0,0,0,0,0,0
strict,2,0,0,0,0,0,0,0,0,0,0
milieu,0,0,0,0,0,2,0,0,0,0,0
whoso,0,0,0,0,0,1,0,0,0,0,0
vibrate,0,0,0,0,0,0,0,0,0,1,0
odd,0,0,0,0,0,1,0,0,0,0,0
anonymity,0,0,0,0,0,1,0,0,0,0,0
essential,2,0,0,0,0,1,0,0,0,0,0
loom,0,0,0,0,0,0,0,0,0,4,0
printer,0,0,0,0,0,3,0,0,0,0,0
publisher,0,0,0,0,0,3,0,0,0,0,0
exert,0,0,0,0,0,0,0,0,0,1,0
apprentice,0,0,0,0,0,1,0,0,0,1,0
mercer,0,0,0,0,0,1,0,0,0,0,0
mayor,0,0,0,0,0,2,0,0,0,0,0
wool,0,0,0,0,0,2,0,0,0,0,0
trade,0,0,0,0,0,4,0,0,0,0,0
trading,0,0,0,0,0,1,0,0,0,0,0
duty,0,0,0,0,0,9,0,0,0,0,0
fellow,9,0,0,0,0,3,0,0,0,0,0
merchant,0,0,0,0,0,5,0,0,0,0,0
cease,0,0,0,0,0,0,0,0,0,3,0
governor,0,0,0,0,0,1,0,0,0,0,0
enter,0,0,0,0,0,0,0,0,0,9,0
duchess,0,0,0,0,0,3,0,0,0,0,0
financial,6,0,0,0,0,0,0,0,0,0,0
adviser,0,0,0,0,0,2,0,0,0,0,0
seat,0,0,0,0,0,0,0,0,0,2,0
fatigue,0,0,0,0,0,0,0,0,0,1,0
array,0,0,0,0,0,2,0,0,0,0,0
histoires,0,0,0,0,0,0,0,0,0,0,1
iii,0,0,0,0,0,0,1,0,0,0,0
entitle,0,0,0,0,0,0,0,0,0,2,0
worn,1,0,0,0,0,0,0,0,0,0,0
weary,1,0,0,0,0,0,0,0,0,0,0
dim,0,0,0,0,0,0,0,0,0,1,0
practise,0,0,0,0,0,0,0,0,0,1,0
cost,0,0,0,0,0,3,0,0,0,0,0
press,0,0,0,0,0,2,0,0,0,1,0
chess,0,0,0,0,0,1,0,0,0,0,0
devote,0,0,0,0,0,0,0,0,0,3,0
pioneer,0,0,0,0,0,1,0,0,0,0,0
typographical,1,0,0,0,0,0,0,0,0,0,0
special,3,0,0,0,0,0,0,0,0,0,0
illustrate,0,0,0,0,0,0,0,0,0,6,0
cater,0,0,0,0,0,0,0,0,0,1,0
literate,1,0,0,0,0,0,0,0,0,0,0
immensely,0,0,2,0,0,0,0,0,0,0,0
item,0,0,0,0,0,1,0,0,0,0,0
importantly,0,0,2,0,0,0,0,0,0,0,0
management,0,0,0,0,0,2,0,0,0,0,0
career,0,0,0,0,0,20,0,0,0,0,0
trust,0,0,0,0,0,0,0,0,0,2,0
avocation,0,0,0,0,0,1,0,0,0,0,0
remember,0,0,0,0,0,0,0,0,0,3,0
oil,0,0,0,0,0,1,0,0,0,0,0
vellum,0,0,0,0,0,1,0,0,0,0,0
portrait,0,0,0,0,0,4,0,0,0,0,0
miniature,0,0,0,0,0,1,0,0,0,0,0
trustee,0,0,0,0,0,2,0,0,0,0,0
tone,0,0,0,0,0,9,0,0,0,0,0
pursuit,0,0,0,0,0,6,0,0,0,0,0
sensible,2,0,0,0,0,0,0,0,0,0,0
existence,0,0,0,0,0,2,0,0,0,0,0
tolerant,1,0,0,0,0,0,0,0,0,0,0
consideration,0,0,0,0,0,6,0,0,0,0,0
earthly,2,0,0,0,0,0,0,0,0,0,0
presentation,0,0,0,0,0,7,0,0,0,0,0
lustful,2,0,0,0,0,0,0,0,0,0,0
cuckoldry,0,0,0,0,0,1,0,0,0,0,0
regularly,0,0,1,0,0,0,0,0,0,0,0
speculation,0,0,0,0,0,4,0,0,0,0,0
relation,0,0,0,0,0,5,0,0,0,0,0
simultaneously,0,0,6,0,0,0,0,0,0,0,0
delightfully,0,0,1,0,0,0,0,0,0,0,0
entertain,0,0,0,0,0,0,0,0,0,1,0
frailty,0,0,0,0,0,4,0,0,0,0,0
forebear,0,0,0,0,0,3,0,0,0,0,0
steadily,0,0,3,0,0,0,0,0,0,0,0
father,0,0,0,0,0,26,0,0,0,1,0
vintner,0,0,0,0,0,1,0,0,0,0,0
deputy,1,0,0,0,0,2,0,0,0,0,0
butler,0,0,0,0,0,1,0,0,0,0,0
expedition,0,0,0,0,0,1,0,0,0,0,0
county,0,0,0,0,0,1,0,0,0,0,0
chaussier,0,0,0,0,0,0,0,0,0,0,1
footwear,0,0,0,0,0,1,0,0,0,0,0
leather,0,0,0,0,0,1,0,0,0,0,0
customarily,0,0,1,0,0,0,0,0,0,0,0
guess,0,0,0,0,0,1,0,0,0,0,0
doubtless,0,0,2,0,0,0,0,0,0,0,0
fluent,2,0,0,0,0,0,0,0,0,0,0
competent,1,0,0,0,0,0,0,0,0,0,0
familiarity,0,0,0,0,0,2,0,0,0,0,0
household,0,0,0,0,0,5,0,0,0,0,0
countess,0,0,0,0,0,3,0,0,0,0,0
customary,1,0,0,0,0,0,0,0,0,0,0
unsuccessful,2,0,0,0,0,0,0,0,0,0,0
ransom,0,0,0,0,0,1,0,0,0,0,0
messenger,0,0,0,0,0,1,0,0,0,0,0
negotiation,0,0,0,0,0,2,0,0,0,0,0
preparation,0,0,0,0,0,2,0,0,0,0,0
report,0,0,0,0,0,1,0,0,0,0,0
beat,0,0,0,0,0,0,0,0,0,3,0
franciscan,1,0,0,0,0,0,0,0,0,0,0
certificate,0,0,0,0,0,1,0,0,0,0,0
companion,0,0,0,0,0,8,0,0,0,0,0
diplomatic,4,0,0,0,0,0,0,0,0,0,0
succeed,0,0,0,0,0,0,0,0,0,12,0
wording,0,0,0,0,0,1,0,0,0,0,0
marry,0,0,0,0,0,0,0,0,0,15,0
consort,0,0,0,0,0,1,0,0,0,0,0
annuity,0,0,0,0,0,5,0,0,0,0,0
yeoman,0,0,0,0,0,2,0,0,0,0,0
esquire,0,0,0,0,0,1,0,0,0,0,0
mourner,0,0,0,0,0,1,0,0,0,0,0
obviously,0,0,1,0,0,0,0,0,0,0,0
prosper,0,0,0,0,0,0,0,0,0,4,0
plague,0,0,0,0,0,4,0,0,0,0,0
relationship,0,0,0,0,0,23,0,0,0,0,0
commence,0,0,0,0,0,0,0,0,0,1,0
residence,0,0,0,0,0,4,0,0,0,0,0
highly,0,0,7,0,0,0,0,0,0,0,0
favourite,4,0,0,0,0,2,0,0,0,0,0
borrowing,0,0,0,0,0,2,0,0,0,0,0
eulogy,0,0,0,0,0,1,0,0,0,0,0
tactful,3,0,0,0,0,0,0,0,0,0,0
advantage,0,0,0,0,0,2,0,0,0,0,0
foreshadow,0,0,0,0,0,0,0,0,0,2,0
conversation,0,0,0,0,0,1,0,0,0,0,0
examine,0,0,0,0,0,0,0,0,0,6,0
philosophic,1,0,0,0,0,0,0,0,0,0,0
eternal,4,0,0,0,0,0,0,0,0,0,0
port,0,0,0,0,0,1,0,0,0,0,0
loan,0,0,0,0,0,4,0,0,0,0,0
occupy,0,0,0,0,0,0,0,0,0,1,0
generous,2,0,0,0,0,0,0,0,0,0,0
monetary,1,0,0,0,0,0,0,0,0,0,0
grant,0,0,0,0,0,4,0,0,0,8,0
obtain,0,0,0,0,0,0,0,0,0,2,0
rent,0,0,0,0,0,2,0,0,0,0,0
dwelling,0,0,0,0,0,2,0,0,0,0,0
appoint,0,0,0,0,0,0,0,0,0,10,0
comptroller,0,0,0,0,0,2,0,0,0,0,0
custom,0,0,0,0,0,4,0,0,0,0,0
subsidy,0,0,0,0,0,1,0,0,0,0,0
skin,0,0,0,0,0,1,0,0,0,0,0
tan,0,0,0,0,0,0,0,0,0,1,0
hide,0,0,0,0,0,2,0,0,0,3,0
minute,0,0,0,0,0,1,0,0,0,0,0
walk,0,0,0,0,0,2,0,0,0,3,0
wardship,0,0,0,0,0,1,0,0,0,0,0
sizable,2,0,0,0,0,0,0,0,0,0,0
confirm,0,0,0,0,0,0,0,0,0,3,0
comptrollership,0,0,0,0,0,2,0,0,0,0,0
fortune,0,0,0,0,0,4,0,0,0,0,0
smile,0,0,0,0,0,0,0,0,0,1,0
responsibility,0,0,0,0,0,7,0,0,0,0,0
profound,3,0,0,0,0,0,0,0,0,0,0
failure,0,0,0,0,0,9,0,0,0,0,0
unfinished,5,0,0,0,0,0,0,0,0,0,0
unclear,4,0,0,0,0,0,0,0,0,0,0
diversity,0,0,0,0,0,3,0,0,0,0,0
unity,0,0,0,0,0,3,0,0,0,0,0
syllable,1,0,0,0,0,5,0,0,0,0,0
flexibility,0,0,0,0,0,3,0,0,0,0,0
bantering,1,0,0,0,0,0,0,0,0,0,0
ironic,2,0,0,0,0,0,0,0,0,0,0
frightened,1,0,0,0,0,0,0,0,0,0,0
studying,0,0,0,0,0,1,0,0,0,0,0
tyding,0,0,0,0,0,1,0,0,0,0,0
dull,1,0,0,0,0,0,0,0,0,0,0
witted,2,0,0,0,0,0,0,0,0,0,0
pedantic,1,0,0,0,0,0,0,0,0,0,0
edification,0,0,0,0,0,1,0,0,0,0,0
lecture,0,0,0,0,0,1,0,0,0,0,0
transitory,1,0,0,0,0,0,0,0,0,0,0
capricious,2,0,0,0,0,0,0,0,0,0,0
deed,0,0,0,0,0,5,0,0,0,0,0
release,0,0,0,0,0,1,0,0,0,1,0
rape,0,0,0,0,0,4,0,0,0,1,0
raptus,0,0,0,0,0,1,0,0,0,0,0
sexual,13,0,0,0,0,0,0,0,0,0,0
abduction,0,0,0,0,0,1,0,0,0,0,0
guilty,2,0,0,0,0,0,0,0,0,0,0
additionally,0,0,1,0,0,0,0,0,0,0,0
petty,1,0,0,0,0,0,0,0,0,0,0
lease,0,0,0,0,0,1,0,0,0,2,0
resign,0,0,0,0,0,0,0,0,0,1,0
permanent,2,0,0,0,0,0,0,0,0,0,0
justice,0,0,0,0,0,5,0,0,0,0,0
shire,0,0,0,0,0,1,0,0,0,0,0
health,0,0,0,0,0,2,0,0,0,0,0
decision,0,0,0,0,0,1,0,0,0,0,0
favourable,1,0,0,0,0,0,0,0,0,0,0
removal,0,0,0,0,0,1,0,0,0,0,0
baronial,1,0,0,0,0,0,0,0,0,0,0
usurp,0,0,0,0,0,0,0,0,0,2,0
administration,0,0,0,0,0,1,0,0,0,0,0
officeholder,0,0,0,0,0,1,0,0,0,0,0
discharge,0,0,0,0,0,0,0,0,0,1,0
prepare,0,0,0,0,0,0,0,0,0,3,0
necessity,0,0,0,0,0,4,0,0,0,0,0
reappointe,0,0,0,0,0,0,0,0,0,1,0
protection,0,0,0,0,0,1,0,0,0,0,0
debt,0,0,0,0,0,3,0,0,0,0,0
pension,0,0,0,0,0,1,0,0,0,0,0
lump,0,0,0,0,0,1,0,0,0,0,0
merciless,2,0,0,0,0,0,0,0,0,0,0
