word,ADJ,ADP,ADV,CCONJ,NOUN,NUM,SCONJ,VERB,X
unrealized,1,0,0,0,0,0,0,0,0
furthermore,0,0,3,0,0,0,0,0,0
total,2,0,0,0,0,0,0,0,0
generate,0,0,0,0,0,0,0,1,0
utilize,0,0,0,0,0,0,0,2,0
basically,0,0,2,0,0,0,0,0,0
identical,1,0,0,0,0,0,0,0,0
dependent,1,0,0,0,0,0,0,0,0
hypothetical,1,0,0,0,0,0,0,0,0
signature,0,0,0,0,3,0,0,0,0
pride,0,0,0,0,1,0,0,0,0
legal,1,0,0,0,0,0,0,0,0
neighbour,0,0,0,0,1,0,0,0,0
rescue,0,0,0,0,0,0,0,1,0
tentative,2,0,0,0,0,0,0,0,0
evidence,0,0,0,0,5,0,0,1,0
irascible,2,0,0,0,0,0,0,0,0
contentious,1,0,0,0,0,0,0,0,0
personality,0,0,0,0,4,0,0,0,0
empathetic,1,0,0,0,0,0,0,0,0
subjective,1,0,0,0,0,0,0,0,0
conclusion,0,0,0,0,1,0,0,0,0
financial,2,0,0,0,0,0,0,0,0
situation,0,0,0,0,2,0,0,0,0
bad,1,0,0,0,0,0,0,0,0
ask,0,0,0,0,0,0,0,4,0
contemplate,0,0,0,0,0,0,0,1,0
accession,0,0,0,0,1,0,0,0,0
condition,0,0,0,0,2,0,0,0,0
improve,0,0,0,0,0,0,0,1,0
reach,0,0,0,0,0,0,0,7,0
peak,0,0,0,0,1,0,0,0,0
ritualistic,1,0,0,0,0,0,0,0,0
notwithstanding,0,1,0,0,0,0,0,0,0
ill,1,0,0,0,0,0,0,0,0
health,0,0,0,0,2,0,0,0,0
advanced,3,0,0,0,0,0,0,0,0
intensively,0,0,1,0,0,0,0,0,0
wisdom,0,0,0,0,1,0,0,0,0
studiolo,0,0,0,0,1,0,0,0,0
carving,0,0,0,0,1,0,0,0,0
program,0,0,0,0,2,0,0,0,0
funerary,2,0,0,0,0,0,0,0,0
memory,0,0,0,0,1,0,0,0,0
paradise,0,0,0,0,3,0,0,0,0
symbol,0,0,0,0,5,0,0,0,0
dignify,0,0,0,0,0,0,0,1,0
pawnbroker,0,0,0,0,1,0,0,0,0
initially,0,0,3,0,0,0,0,0,0
repertory,0,0,0,0,2,0,0,0,0
fancifulness,0,0,0,0,1,0,0,0,0
costuming,0,0,0,0,1,0,0,0,0
partiality,0,0,0,0,1,0,0,0,0
pale,1,0,0,0,0,0,0,0,0
resonant,1,0,0,0,0,0,0,0,0
prominence,0,0,0,0,1,0,0,0,0
evidently,0,0,1,0,0,0,0,0,0
widespread,1,0,0,0,0,0,0,0,0
roundness,0,0,0,0,1,0,0,0,0
robust,3,0,0,0,0,0,0,0,0
ochre,0,0,0,0,1,0,0,0,0
shadowed,1,0,0,0,0,0,0,0,0
warmth,0,0,0,0,3,0,0,0,0
pallor,0,0,0,0,1,0,0,0,0
maturity,0,0,0,0,7,0,0,0,0
tentativeness,0,0,0,0,1,0,0,0,0
disappear,0,0,0,0,0,0,0,2,0
integrate,0,0,0,0,0,0,0,2,0
vitality,0,0,0,0,3,0,0,0,0
unequaled,1,0,0,0,0,0,0,0,0
text,0,0,0,0,2,0,0,0,0
economical,1,0,0,0,0,0,0,0,0
tondi,0,0,0,0,0,0,0,0,4
round,3,0,0,0,0,0,0,0,0
oblong,2,0,0,0,0,0,0,0,0
sized,2,0,0,0,0,0,0,0,0
cogent,1,0,0,0,0,0,0,0,0
team,0,0,0,0,1,0,0,0,0
umbrian,3,0,0,0,0,0,0,0,0
summon,0,0,0,0,1,0,0,4,0
supremacy,0,0,0,0,1,0,0,0,0
sequence,0,0,0,0,1,0,0,0,0
symbolic,6,0,0,0,0,0,0,0,0
unitary,1,0,0,0,0,0,0,0,0
gaze,0,0,0,0,1,0,0,2,0
suppress,0,0,0,0,0,0,0,1,0
superfluity,0,0,0,0,1,0,0,0,0
adept,2,0,0,0,0,0,0,0,0
harmonize,0,0,0,0,0,0,0,1,0
tondo,0,0,0,0,1,0,0,0,0
secular,8,0,0,0,0,0,0,0,0
working,0,0,0,0,1,0,0,0,0
medal,0,0,0,0,1,0,0,0,0
recently,0,0,4,0,0,0,0,0,0
vantage,0,0,0,0,1,0,0,0,0
instance,0,0,0,0,3,0,0,0,0
posthumous,1,0,0,0,0,0,0,0,0
grandfather,0,0,0,0,1,0,0,0,0
attendant,1,0,0,0,1,0,0,0,0
assassination,0,0,0,0,1,0,0,0,0
conspiracy,0,0,0,0,1,0,0,0,0
defamatory,1,0,0,0,0,0,0,0,0
hang,0,0,0,0,0,0,0,3,0
conspirator,0,0,0,0,1,0,0,0,0
expulsion,0,0,0,0,3,0,0,0,0
custom,0,0,0,0,3,0,0,0,0
occasion,0,0,0,0,3,0,0,0,0
ceremony,0,0,0,0,2,0,0,0,0
groom,0,0,0,0,1,0,0,0,0
mount,0,0,0,0,0,0,0,1,0
exalt,0,0,0,0,0,0,0,2,0
lover,0,0,0,0,1,0,0,0,0
exemplary,1,0,0,0,0,0,0,0,0
heroine,0,0,0,0,1,0,0,0,0
virtuous,1,0,0,0,0,0,0,0,0
narrate,0,0,0,0,0,0,0,1,0
simultaneously,0,0,2,0,0,0,0,0,0
courtly,1,0,0,0,0,0,0,0,0
correctly,0,0,1,0,0,0,0,0,0
partly,0,0,4,0,0,0,0,0,0
variously,0,0,3,0,0,0,0,0,0
scholarship,0,0,0,0,3,0,0,0,0
enact,0,0,0,0,0,0,0,1,0
myth,0,0,0,0,2,0,0,0,0
allegorically,0,0,1,0,0,0,0,0,0
kindling,0,0,0,0,1,0,0,0,0
fruition,0,0,0,0,1,0,0,0,0
subjugation,0,0,0,0,1,0,0,0,0
lust,0,0,0,0,2,0,0,0,0
chastity,0,0,0,0,2,0,0,0,0
celebration,0,0,0,0,1,0,0,0,0
sexual,1,0,0,0,0,0,0,0,0
exhaustion,0,0,0,0,1,0,0,0,0
sensuously,0,0,1,0,0,0,0,0,0
semi,0,0,0,0,1,0,0,0,0
idyllic,4,0,0,0,0,0,0,0,0
incipient,1,0,0,0,0,0,0,0,0
markedly,0,0,1,0,0,0,0,0,0
idiosyncrasy,0,0,0,0,1,0,0,0,0
concentrate,0,0,0,0,0,0,0,5,0
passionate,2,0,0,0,0,0,0,0,0
urgency,0,0,0,0,1,0,0,0,0
idealizing,1,0,0,0,0,0,0,0,0
involvement,0,0,0,0,1,0,0,0,0
fiery,1,0,0,0,0,0,0,0,0
reformist,0,0,0,0,1,0,0,0,0
preacher,0,0,0,0,1,0,0,0,0
one,0,0,0,0,1,0,0,0,0
republican,2,0,0,0,0,0,0,0,0
instal,0,0,0,0,0,0,0,1,0
ascetic,1,0,0,0,0,0,0,0,0
idealist,0,0,0,0,1,0,0,0,0
corruption,0,0,0,0,1,0,0,0,0
prophesy,0,0,0,0,0,0,0,1,0
renewal,0,0,0,0,1,0,0,0,0
interpretation,0,0,0,0,4,0,0,0,0
edition,0,0,0,0,4,0,0,0,0
intermittently,0,0,1,0,0,0,0,0,0
uncompleted,2,0,0,0,0,0,0,0,0
match,0,0,0,0,0,0,0,1,0
canto,0,0,0,0,1,0,0,0,0
commentary,0,0,0,0,1,0,0,0,0
demand,0,0,0,0,1,0,0,0,0
embroiderer,0,0,0,0,1,0,0,0,0
garland,0,0,0,0,2,0,0,0,0
house,0,0,0,0,10,0,0,2,0
agreement,0,0,0,0,2,0,0,0,0
developed,1,0,0,0,0,0,0,0,0
mourner,0,0,0,0,1,0,0,0,0
minute,2,0,0,0,0,0,0,0,0
slightly,0,0,2,0,0,0,0,0,0
calling,0,0,0,0,1,0,0,0,0
innovate,0,0,0,0,0,0,0,1,0
colony,0,0,0,0,1,0,0,0,0
sarcophagus,0,0,0,0,2,0,0,0,0
agent,0,0,0,0,5,0,0,0,0
bank,0,0,0,0,2,0,0,0,0
main,4,0,0,0,0,0,0,0,0
mercantile,1,0,0,0,0,0,0,0,0
aristocracy,0,0,0,0,1,0,0,0,0
manger,0,0,0,0,1,0,0,0,0
banker,0,0,0,0,2,0,0,0,0
grandchild,0,0,0,0,1,0,0,0,0
tenderness,0,0,0,0,2,0,0,0,0
directness,0,0,0,0,1,0,0,0,0
renowned,4,0,0,0,0,0,0,0,0
acquaint,0,0,0,0,0,0,0,3,0
occasional,2,0,0,0,0,0,0,0,0
hardness,0,0,0,0,1,0,0,0,0
wet,2,0,0,0,0,0,0,0,0
soluble,1,0,0,0,0,0,0,0,0
overcrowded,1,0,0,0,0,0,0,0,0
confused,1,0,0,0,0,0,0,0,0
summit,0,0,0,0,1,0,0,0,0
gracefully,0,0,1,0,0,0,0,0,0
tightly,0,0,1,0,0,0,0,0,0
conversely,0,0,2,0,0,0,0,0,0
likeness,0,0,0,0,2,0,0,0,0
acquainted,2,0,0,0,0,0,0,0,0
unmistakable,1,0,0,0,0,0,0,0,0
opposite,0,1,0,0,0,0,0,0,0
allegorical,7,0,0,0,0,0,0,0,0
decline,0,0,0,0,1,0,0,2,0
routine,1,0,0,0,0,0,0,0,0
critical,3,0,0,0,0,0,0,0,0
lampoon,0,0,0,0,0,0,0,1,0
reply,0,0,0,0,0,0,0,1,0
praise,0,0,0,0,1,0,0,2,0
blame,0,0,0,0,0,0,0,1,0
combat,0,0,0,0,1,0,0,0,0
deliver,0,0,0,0,0,0,0,1,0
satisfied,1,0,0,0,0,0,0,0,0
moderately,0,0,1,0,0,0,0,0,0
comeback,0,0,0,0,1,0,0,0,0
roundel,0,0,0,0,1,0,0,0,0
endeavour,0,0,0,0,2,0,0,0,0
rarely,0,0,3,0,0,0,0,0,0
casual,1,0,0,0,0,0,0,0,0
science,0,0,0,0,2,0,0,0,0
mechanic,0,0,0,0,3,0,0,0,0
collateral,1,0,0,0,0,0,0,0,0
deemphasize,0,0,0,0,0,0,0,1,0
shed,0,0,0,0,0,0,0,1,0
chalk,0,0,0,0,2,0,0,0,0
sketch,0,0,0,0,8,0,0,6,0
distinct,1,0,0,0,0,0,0,0,0
childhood,0,0,0,0,2,0,0,0,0
equally,0,0,4,0,0,0,0,0,0
educate,0,0,0,0,0,0,0,1,0
estate,0,0,0,0,2,0,0,0,0
pencil,0,0,0,0,1,0,0,0,0
technical,7,0,0,0,0,0,0,0,0
pump,0,0,0,0,1,0,0,0,0
weaponry,0,0,0,0,2,0,0,0,0
apparatus,0,0,0,0,1,0,0,0,0
hire,0,0,0,0,0,0,0,2,0
capacity,0,0,0,0,1,0,0,0,0
constantly,0,0,3,0,0,0,0,0,0
keep,0,0,0,0,0,0,0,4,0
consult,0,0,0,0,0,0,0,1,0
workman,0,0,0,0,1,0,0,0,0
fortification,0,0,0,0,1,0,0,0,0
hydraulic,1,0,0,0,0,0,0,0,0
versatility,0,0,0,0,1,0,0,0,0
unfold,0,0,0,0,0,0,0,2,0
range,0,0,0,0,4,0,0,2,0
humankind,0,0,0,0,2,0,0,0,0
voluminous,2,0,0,0,0,0,0,0,0
notebook,0,0,0,0,4,0,0,0,0
relentless,1,0,0,0,0,0,0,0,0
today,0,0,0,0,4,0,0,0,0
army,0,0,0,0,2,0,0,0,0
absence,0,0,0,0,1,0,0,0,0
honored,2,0,0,0,0,0,0,0,0
entitle,0,0,0,0,0,0,0,2,0
adviser,0,0,0,0,1,0,0,0,0
campaign,0,0,0,0,2,0,0,0,0
subdue,0,0,0,0,0,0,0,1,0
territory,0,0,0,0,1,0,0,0,0
survey,0,0,0,0,0,0,0,1,0
topographical,1,0,0,0,0,0,0,0,0
map,0,0,0,0,4,0,0,0,0
groundwork,0,0,0,0,1,0,0,0,0
cartography,0,0,0,0,1,0,0,0,0
complicated,1,0,0,0,0,0,0,0,0
deprive,0,0,0,0,0,0,0,1,0
access,0,0,0,0,2,0,0,0,0
sea,0,0,0,0,4,0,0,0,0
basis,0,0,0,0,6,0,0,0,0
canal,0,0,0,0,2,0,0,0,0
dissection,0,0,0,0,1,0,0,0,0
corpse,0,0,0,0,1,0,0,0,0
governor,0,0,0,0,1,0,0,0,0
invite,0,0,0,0,0,0,0,2,0
planning,0,0,0,0,1,0,0,0,0
statue,0,0,0,0,3,0,0,0,0
botanical,2,0,0,0,0,0,0,0,0
invitation,0,0,0,0,3,0,0,0,0
reclamation,0,0,0,0,1,0,0,0,0
lonely,2,0,0,0,0,0,0,0,0
unoccupied,1,0,0,0,0,0,0,0,0
want,0,0,0,0,0,0,0,2,0
virtually,0,0,4,0,0,0,0,0,0
draft,0,0,0,0,1,0,0,0,0
testify,0,0,0,0,0,0,0,1,0
undiminished,2,0,0,0,0,0,0,0,0
garden,0,0,0,0,1,0,0,0,0
festival,0,0,0,0,1,0,0,0,0
guest,0,0,0,0,1,0,0,0,0
definitely,0,0,1,0,0,0,0,0,0
deservedly,0,0,1,0,0,0,0,0,0
imperial,4,0,0,0,0,0,0,0,0
towering,1,0,0,0,0,0,0,0,0
giant,1,0,0,0,1,0,0,0,0
rank,0,0,0,0,2,0,0,2,0
multitalented,1,0,0,0,0,0,0,0,0
feat,0,0,0,0,1,0,0,0,0
ignore,0,0,0,0,0,0,0,1,0
nobility,0,0,0,0,2,0,0,0,0
patrimony,0,0,0,0,1,0,0,0,0
status,0,0,0,0,1,0,0,0,0
downward,1,0,0,0,0,0,0,0,0
step,0,0,0,0,2,0,0,0,0
relatively,0,0,4,0,0,0,0,0,0
objection,0,0,0,0,1,0,0,0,0
prominent,3,0,0,0,0,0,0,0,0
recount,0,0,0,0,0,0,0,2,0
obviously,0,0,2,0,0,0,0,0,0
talente,0,0,0,0,0,0,0,1,0
stoke,0,0,0,0,0,0,0,1,0
overthrow,0,0,0,0,0,0,0,1,0
grand,3,0,0,0,0,0,0,0,0
additional,3,0,0,0,0,0,0,0,0
easel,0,0,0,0,1,0,0,0,0
spiraling,1,0,0,0,0,0,0,0,0
cold,5,0,0,0,0,0,0,0,0
dynamic,3,0,0,0,0,0,0,0,0
agree,0,0,0,0,0,0,0,5,0
pair,0,0,0,0,5,0,0,0,0
partial,1,0,0,0,0,0,0,0,0
preparatory,3,0,0,0,0,0,0,0,0
spell,0,0,0,0,2,0,0,1,0
papacy,0,0,0,0,2,0,0,0,0
distinguished,3,0,0,0,0,0,0,0,0
unimportant,1,0,0,0,0,0,0,0,0
normally,0,0,1,0,0,0,0,0,0
sibyl,0,0,0,0,2,0,0,0,0
inclusion,0,0,0,0,1,0,0,0,0
edge,0,0,0,0,1,0,0,0,0
spine,0,0,0,0,1,0,0,0,0
curved,1,0,0,0,0,0,0,0,0
naturally,0,0,2,0,0,0,0,0,0
ancestor,0,0,0,0,1,0,0,0,0
start,0,0,0,0,0,0,0,2,0
interruption,0,0,0,0,2,0,0,0,0
payment,0,0,0,0,2,0,0,0,0
twentieth,1,0,0,0,0,0,0,0,0
investigation,0,0,0,0,1,0,0,0,0
eliminate,0,0,0,0,0,0,0,1,0
incision,0,0,0,0,1,0,0,0,0
imposing,2,0,0,0,0,0,0,0,0
suggestion,0,0,0,0,2,0,0,0,0
stress,0,0,0,0,1,0,0,0,0
perceive,0,0,0,0,0,0,0,1,0
halfway,0,0,1,0,0,0,0,0,0
determination,0,0,0,0,1,0,0,0,0
goal,0,0,0,0,1,0,0,0,0
uncertain,1,0,0,0,0,0,0,0,0
inadequacy,0,0,0,0,1,0,0,0,0
heroic,2,0,0,0,0,0,0,0,0
posterity,0,0,0,0,2,0,0,0,0
compress,0,0,0,0,0,0,0,1,0
token,0,0,0,0,1,0,0,0,0
label,0,0,0,0,0,0,0,1,0
restoration,0,0,0,0,4,0,0,0,0
sponsor,0,0,0,0,1,0,0,1,0
japanese,1,0,0,0,0,0,0,0,0
television,0,0,0,0,1,0,0,0,0
corporation,0,0,0,0,2,0,0,0,0
expert,0,0,0,0,3,0,0,0,0
cleaning,0,0,0,0,1,0,0,0,0
grime,0,0,0,0,1,0,0,0,0
dust,0,0,0,0,1,0,0,0,0
candle,0,0,0,0,1,0,0,0,0
unexpectedly,0,0,1,0,0,0,0,0,0
contradict,0,0,0,0,0,0,0,1,0
fierce,1,0,0,0,0,0,0,0,0
score,0,0,0,0,1,0,0,0,0
restorer,0,0,0,0,3,0,0,0,0
issue,0,0,0,0,3,0,0,0,0
modify,0,0,0,0,0,0,0,1,0
secco,0,0,0,0,0,0,0,0,1
customarily,0,0,2,0,0,0,0,0,0
tolerate,0,0,0,0,0,0,0,1,0
removal,0,0,0,0,2,0,0,0,0
frescoed,1,0,0,0,0,0,0,0,0
falsify,0,0,0,0,0,0,0,1,0
shadowing,0,0,0,0,1,0,0,0,0
correction,0,0,0,0,1,0,0,0,0
glue,0,0,0,0,1,0,0,0,0
previous,2,0,0,0,0,0,0,0,0
inaccessible,1,0,0,0,0,0,0,0,0
exceptionally,0,0,2,0,0,0,0,0,0
horseman,0,0,0,0,1,0,0,0,0
turban,0,0,0,0,1,0,0,0,0
resemblance,0,0,0,0,1,0,0,0,0
report,0,0,0,0,0,0,0,2,0
dialect,0,0,0,0,2,0,0,0,0
inventory,0,0,0,0,3,0,0,0,0
tall,2,0,0,0,0,0,0,0,0
handsome,4,0,0,0,0,0,0,0,0
amorous,1,0,0,0,0,0,0,0,0
correspondence,0,0,0,0,3,0,0,0,0
rage,0,0,0,0,0,0,0,1,0
humble,1,0,0,0,0,0,0,0,0
elevated,1,0,0,0,0,0,0,0,0
product,0,0,0,0,1,0,0,0,0
imagination,0,0,0,0,5,0,0,0,0
poetic,7,0,0,0,0,0,0,0,0
undeniable,2,0,0,0,0,0,0,0,0
dei,0,0,0,0,0,0,0,0,1
street,0,0,0,0,2,0,0,0,0
aside,0,0,1,0,0,0,0,0,0
patrician,1,0,0,0,0,0,0,0,0
information,0,0,0,0,4,0,0,0,0
reliable,1,0,0,0,0,0,0,0,0
list,0,0,0,0,0,0,0,2,0
arrow,0,0,0,0,1,0,0,0,0
shepherd,0,0,0,0,5,0,0,0,0
milestone,0,0,0,0,1,0,0,0,0
dramatization,0,0,0,0,1,0,0,0,0
evoke,0,0,0,0,0,0,0,7,0
related,1,0,0,0,0,0,0,0,0
philosophical,1,0,0,0,0,0,0,0,0
definitive,1,0,0,0,0,0,0,0,0
soldier,0,0,0,0,4,0,0,0,0
arcadian,2,0,0,0,0,0,0,0,0
devoid,1,0,0,0,0,0,0,0,0
attribution,0,0,0,0,2,0,0,0,0
validate,0,0,0,0,0,0,0,1,0
goddess,0,0,0,0,3,0,0,0,0
remoteness,0,0,0,0,1,0,0,0,0
unself,1,0,0,0,0,0,0,0,0
majestic,2,0,0,0,0,0,0,0,0
ideally,0,0,1,0,0,0,0,0,0
undocumented,1,0,0,0,0,0,0,0,0
universal,1,0,0,0,0,0,0,0,0
avenger,0,0,0,0,1,0,0,0,0
jewish,1,0,0,0,0,0,0,0,0
sleeping,2,0,0,0,0,0,0,0,0
documentary,3,0,0,0,0,0,0,0,0
judgment,0,0,0,0,1,0,0,0,0
archaic,2,0,0,0,0,0,0,0,0
melting,0,0,0,0,1,0,0,0,0
unmistakably,0,0,2,0,0,0,0,0,0
equilateral,1,0,0,0,0,0,0,0,0
conformance,0,0,0,0,1,0,0,0,0
thoroughly,0,0,2,0,0,0,0,0,0
reverie,0,0,0,0,1,0,0,0,0
finishing,1,0,0,0,0,0,0,0,0
melancholy,0,0,0,0,1,0,0,0,0
surely,0,0,2,0,0,0,0,0,0
magus,0,0,0,0,1,0,0,0,0
distinguish,0,0,0,0,0,0,0,8,0
indescribably,0,0,1,0,0,0,0,0,0
immobile,1,0,0,0,0,0,0,0,0
chiseled,1,0,0,0,0,0,0,0,0
silhouette,0,0,0,0,2,0,0,0,0
unforgettable,1,0,0,0,0,0,0,0,0
supposedly,0,0,1,0,0,0,0,0,0
safely,0,0,1,0,0,0,0,0,0
drastically,0,0,2,0,0,0,0,0,0
size,0,0,0,0,3,0,0,0,0
frown,0,0,0,0,1,0,0,0,0
inward,0,0,1,0,0,0,0,0,0
angle,0,0,0,0,1,0,0,0,0
parapet,0,0,0,0,1,0,0,0,0
research,0,0,0,0,1,0,0,0,0
esteemed,1,0,0,0,0,0,0,0,0
instruction,0,0,0,0,4,0,0,0,0
hometown,0,0,0,0,3,0,0,0,0
precociousness,0,0,0,0,1,0,0,0,0
scarcely,0,0,1,0,0,0,0,0,0
arrival,0,0,0,0,1,0,0,0,0
declare,0,0,0,0,0,0,0,1,0
proof,0,0,0,0,3,0,0,0,0
extensive,3,0,0,0,0,0,0,0,0
professional,2,0,0,0,0,0,0,0,0
calmly,0,0,2,0,0,0,0,0,0
graded,1,0,0,0,0,0,0,0,0
rigidly,0,0,1,0,0,0,0,0,0
informal,2,0,0,0,0,0,0,0,0
animated,1,0,0,0,0,0,0,0,0
freshness,0,0,0,0,1,0,0,0,0
need,0,0,0,0,0,0,0,1,0
substantial,2,0,0,0,0,0,0,0,0
intimacy,0,0,0,0,2,0,0,0,0
uncommon,1,0,0,0,0,0,0,0,0
masse,0,0,0,0,1,0,0,0,0
unit,0,0,0,0,2,0,0,0,0
individuality,0,0,0,0,1,0,0,0,0
suppression,0,0,0,0,1,0,0,0,0
inessential,0,0,0,0,1,0,0,0,0
moderate,2,0,0,0,0,0,0,0,0
uncomplicated,1,0,0,0,0,0,0,0,0
sublime,1,0,0,0,0,0,0,0,0
perfection,0,0,0,0,2,0,0,0,0
obvious,5,0,0,0,0,0,0,0,0
possibility,0,0,0,0,2,0,0,0,0
differ,0,0,0,0,0,0,0,2,0
excitement,0,0,0,0,2,0,0,0,0
extroverted,1,0,0,0,0,0,0,0,0
communication,0,0,0,0,1,0,0,0,0
volatile,1,0,0,0,0,0,0,0,0
charming,1,0,0,0,0,0,0,0,0
prodigious,2,0,0,0,0,0,0,0,0
successive,2,0,0,0,0,0,0,0,0
suite,0,0,0,0,1,0,0,0,0
practically,0,0,1,0,0,0,0,0,0
celestial,1,0,0,0,0,0,0,0,0
gathering,0,0,0,0,1,0,0,0,0
catholic,1,0,0,0,0,0,0,0,0
equate,0,0,0,0,0,0,0,2,0
iconography,0,0,0,0,3,0,0,0,0
truth,0,0,0,0,1,0,0,0,0
allegory,0,0,0,0,4,0,0,0,0
platonic,1,0,0,0,0,0,0,0,0
congregate,0,0,0,0,0,0,0,1,0
pilaster,0,0,0,0,1,0,0,0,0
basilica,0,0,0,0,1,0,0,0,0
equilibrium,0,0,0,0,1,0,0,0,0
generalized,1,0,0,0,0,0,0,0,0
night,0,0,0,0,1,0,0,0,0
moonlight,0,0,0,0,1,0,0,0,0
torch,0,0,0,0,1,0,0,0,0
emanate,0,0,0,0,0,0,0,1,0
delegate,0,0,0,0,0,0,0,1,0
incident,0,0,0,0,2,0,0,0,0
plainly,0,0,1,0,0,0,0,0,0
gentleness,0,0,0,0,1,0,0,0,0
energetic,2,0,0,0,0,0,0,0,0
sophistication,0,0,0,0,1,0,0,0,0
polished,2,0,0,0,0,0,0,0,0
psychological,5,0,0,0,0,0,0,0,0
cardinal,0,0,0,0,3,0,0,0,0
arresting,1,0,0,0,0,0,0,0,0
draught,0,0,0,0,1,0,0,0,0
fish,0,0,0,0,1,0,0,0,0
healing,0,0,0,0,1,0,0,0,0
lame,1,0,0,0,0,0,0,0,0
blinding,0,0,0,0,1,0,0,0,0
sacrifice,0,0,0,0,2,0,0,0,0
preach,0,0,0,0,0,0,0,1,0
keen,2,0,0,0,0,0,0,0,0
incorporation,0,0,0,0,1,0,0,0,0
archaeology,0,0,0,0,1,0,0,0,0
greco,1,0,0,0,0,0,0,0,0
supervision,0,0,0,0,1,0,0,0,0
preservation,0,0,0,0,2,0,0,0,0
valuable,1,0,0,0,0,0,0,0,0
appoint,0,0,0,0,0,0,0,2,0
commissioner,0,0,0,0,1,0,0,0,0
archaeological,1,0,0,0,0,0,0,0,0
extreme,6,0,0,0,0,0,0,0,0
polish,0,0,0,0,1,0,0,0,0
violence,0,0,0,0,1,0,0,0,0
communicate,0,0,0,0,0,0,0,1,0
prevision,0,0,0,0,1,0,0,0,0
turbulent,1,0,0,0,0,0,0,0,0
birthday,0,0,0,0,1,0,0,0,0
bier,0,0,0,0,1,0,0,0,0
occupation,0,0,0,0,2,0,0,0,0
sarto,0,0,0,0,0,0,0,0,1
tailor,0,0,0,0,1,0,0,0,0
uneventful,1,0,0,0,0,0,0,0,0
root,0,0,0,0,1,0,0,1,0
solidly,0,0,1,0,0,0,0,0,0
fairly,0,0,2,0,0,0,0,0,0
leadership,0,0,0,0,1,0,0,0,0
widow,0,0,0,0,2,0,0,1,0
useful,1,0,0,0,0,0,0,0,0
dowry,0,0,0,0,2,0,0,0,0
export,0,0,0,0,1,0,0,0,0
unlikely,1,0,0,0,0,0,0,0,0
congenial,1,0,0,0,0,0,0,0,0
collapse,0,0,0,0,0,0,0,1,0
manservant,0,0,0,0,1,0,0,0,0
suit,0,0,0,0,0,0,0,4,0
nominal,1,0,0,0,0,0,0,0,0
fee,0,0,0,0,2,0,0,0,0
remuneration,0,0,0,0,1,0,0,0,0
comfortable,2,0,0,0,0,0,0,0,0
circumstance,0,0,0,0,1,0,0,0,0
security,0,0,0,0,1,0,0,0,0
wave,0,0,0,0,1,0,0,0,0
grisaille,1,0,0,0,0,0,0,0,1
gray,2,0,0,0,0,0,0,0,0
read,0,0,0,0,0,0,0,2,0
autobiography,0,0,0,0,2,0,0,0,0
supplement,0,0,0,0,0,0,0,1,0
onward,0,0,1,0,0,0,0,0,0
informality,0,0,0,0,1,0,0,0,0
animation,0,0,0,0,1,0,0,0,0
ecstatic,1,0,0,0,0,0,0,0,0
nonidealistic,1,0,0,0,0,0,0,0,0
immensely,0,0,2,0,0,0,0,0,0
attractive,1,0,0,0,0,0,0,0,0
restraint,0,0,0,0,2,0,0,0,0
inhibit,0,0,0,0,0,0,0,1,0
rhetorical,1,0,0,0,0,0,0,0,0
perceptibly,0,0,1,0,0,0,0,0,0
properly,0,0,1,0,0,0,0,0,0
sheer,5,0,0,0,0,0,0,0,0
professionalism,0,0,0,0,1,0,0,0,0
impressively,0,0,2,0,0,0,0,0,0
straight,0,0,1,0,0,0,0,0,0
schooling,0,0,0,0,1,0,0,0,0
miracle,0,0,0,0,4,0,0,0,0
topography,0,0,0,0,1,0,0,0,0
giorgionesque,1,0,0,0,0,0,0,0,0
lush,1,0,0,0,0,0,0,0,0
authorship,0,0,0,0,1,0,0,0,0
initial,1,0,0,0,1,0,0,0,0
quilted,1,0,0,0,0,0,0,0,0
sleeve,0,0,0,0,2,0,0,0,0
modelling,0,0,0,0,1,0,0,0,0
intelligence,0,0,0,0,1,0,0,0,0
aristocrat,0,0,0,0,2,0,0,0,0
commonplace,1,0,0,0,0,0,0,0,0
sordid,1,0,0,0,0,0,0,0,0
lyric,0,0,0,0,1,0,0,0,0
discreetly,0,0,1,0,0,0,0,0,0
sadness,0,0,0,0,1,0,0,0,0
likewise,0,0,1,0,0,0,0,0,0
grave,1,0,0,0,0,0,0,0,0
illness,0,0,0,0,2,0,0,0,0
infancy,0,0,0,0,1,0,0,0,0
disconsolate,1,0,0,0,0,0,0,0,0
remarry,0,0,0,0,0,0,0,1,0
abroad,0,0,2,0,0,0,0,0,0
rebuild,0,0,0,0,0,0,0,1,0
gaiety,0,0,0,0,1,0,0,0,0
humour,0,0,0,0,1,0,0,0,0
intentionally,0,0,1,0,0,0,0,0,0
asymmetrical,1,0,0,0,0,0,0,0,0
grouping,0,0,0,0,1,0,0,0,0
verdant,1,0,0,0,0,0,0,0,0
integral,1,0,0,0,0,0,0,0,0
fit,0,0,0,0,0,0,0,1,0
serie,0,0,0,0,6,0,0,0,0
obliquely,0,0,1,0,0,0,0,0,0
awake,1,0,0,0,0,0,0,0,0
couch,0,0,0,0,1,0,0,0,0
posture,0,0,0,0,1,0,0,0,0
secondary,2,0,0,0,0,0,0,0,0
columnar,1,0,0,0,0,0,0,0,0
flood,0,0,0,0,0,0,0,1,0
