word,ADJ,ADP,ADV,AUX,DET,NOUN,NUM,SCONJ,VERB
tie,0,0,0,0,0,1,0,0,0
politic,0,0,0,0,0,1,0,0,0
weapon,0,0,0,0,0,1,0,0,0
disposal,0,0,0,0,0,1,0,0,0
radioactive,1,0,0,0,0,0,0,0,0
waste,0,0,0,0,0,1,0,0,0
military,1,0,0,0,0,0,0,0,0
dispute,0,0,0,0,0,0,0,0,1
territorial,2,0,0,0,0,0,0,0,0
inspect,0,0,0,0,0,0,0,0,1
installation,0,0,0,0,0,1,0,0,0
exchange,0,0,0,0,0,1,0,0,0
personnel,0,0,0,0,0,1,0,0,0
require,0,0,0,0,0,0,0,0,1
report,0,0,0,0,0,0,0,0,1
share,0,0,0,0,0,0,0,0,1
meeting,0,0,0,0,0,2,0,0,0
objective,0,0,0,0,0,1,0,0,0
responsible,2,0,0,0,0,0,0,0,0
collection,0,0,0,0,0,1,0,0,0
sharing,0,0,0,0,0,1,0,0,0
directly,0,0,1,0,0,0,0,0,0
indirectly,0,0,1,0,0,0,0,0,0
incentive,0,0,0,0,0,1,0,0,0
trading,0,0,0,0,0,1,0,0,0
opening,0,0,0,0,0,1,0,0,0
possibility,0,0,0,0,0,2,0,0,0
nationalistic,1,0,0,0,0,0,0,0,0
one,0,0,0,0,0,1,0,0,0
aegis,0,0,0,0,0,1,0,0,0
understanding,0,0,0,0,0,1,0,0,0
helicopter,0,0,0,0,0,2,0,0,0
resupply,0,0,0,0,0,1,0,0,0
oceanic,1,0,0,0,0,0,0,0,0
inhabitant,0,0,0,0,0,1,0,0,0
isolate,0,0,0,0,0,0,0,0,1
oceanographer,0,0,0,0,0,1,0,0,0
geophysicist,0,0,0,0,0,2,0,0,0
astronomer,0,0,0,0,0,1,0,0,0
glaciologist,0,0,0,0,0,2,0,0,0
duplicate,0,0,0,0,0,0,0,0,1
researcher,0,0,0,0,0,2,0,0,0
measurement,0,0,0,0,0,2,0,0,0
protective,1,0,0,0,0,0,0,0,0
ozone,0,0,0,0,0,7,0,0,0
atmosphere,0,0,0,0,0,1,0,0,0
hole,0,0,0,0,0,2,0,0,0
periodically,0,0,1,0,0,0,0,0,0
thin,0,0,0,0,0,0,0,0,1
normal,1,0,0,0,0,0,0,0,0
concentration,0,0,0,0,0,1,0,0,0
regional,1,0,0,0,0,0,0,0,0
depletion,0,0,0,0,0,2,0,0,0
explain,0,0,0,0,0,0,0,0,1
phenomenon,0,0,0,0,0,1,0,0,0
chlorofluorocarbon,0,0,0,0,0,1,0,0,0
refrigerator,0,0,0,0,0,1,0,0,0
conditioner,0,0,0,0,0,1,0,0,0
spray,0,0,0,0,0,1,0,0,0
can,0,0,0,0,0,1,0,0,0
restriction,0,0,0,0,0,1,0,0,0
schedule,0,0,0,0,0,0,0,0,1
despite,0,0,0,0,0,0,0,1,0
finding,0,0,0,0,0,1,0,0,0
contend,0,0,0,0,0,0,0,0,1
eventually,0,0,1,0,0,0,0,0,0
recover,0,0,0,0,0,0,0,0,1
recovery,0,0,0,0,0,1,0,0,0
apparent,1,0,0,0,0,0,0,0,0
variability,0,0,0,0,0,1,0,0,0
english,1,0,0,0,0,0,0,0,0
landing,0,0,0,0,0,1,0,0,0
equip,0,0,0,0,0,0,0,0,1
journey,0,0,0,0,0,1,0,0,0
struggle,0,0,0,0,0,1,0,0,0
person,0,0,0,0,0,1,0,0,0
rely,0,0,0,0,0,0,0,0,1
mechanical,1,0,0,0,0,0,0,0,0
motor,0,0,0,0,0,1,0,0,0
command,0,0,0,0,0,0,0,0,1
thirteen,0,0,0,0,0,0,1,0,0
survey,0,0,0,0,0,2,0,0,0
transantartic,1,0,0,0,0,0,0,0,0
name,0,0,0,0,0,0,0,0,1
trek,0,0,0,0,0,2,0,0,0
dogsled,1,0,0,0,0,1,0,0,0
unmechanized,1,0,0,0,0,0,0,0,0
australian,1,0,0,0,0,0,0,0,0
geologic,1,0,0,0,0,0,0,0,0
sing,0,0,0,0,0,0,0,0,1
dance,0,0,0,0,0,0,0,0,1
celebrate,0,0,0,0,0,0,0,0,1
comprise,0,0,0,0,0,0,0,0,1
have,0,0,0,0,0,0,0,0,1
ski,0,0,0,0,0,1,0,0,0
multiple,1,0,0,0,0,0,0,0,0
continuously,0,0,1,0,0,0,0,0,0
vote,0,0,0,0,0,0,0,0,1
protocol,0,0,0,0,0,2,0,0,0
protection,0,0,0,0,0,1,0,0,0
forbid,0,0,0,0,0,0,0,0,1
officially,0,0,1,0,0,0,0,0,0
adopt,0,0,0,0,0,0,0,0,1
hundred,0,0,0,0,0,1,0,0,0
accessible,1,0,0,0,0,0,0,0,0
phase,0,0,0,0,0,1,0,0,0
accurate,1,0,0,0,0,0,0,0,0
improve,0,0,0,0,0,0,0,0,1
aircraft,0,0,0,0,0,1,0,0,0
facility,0,0,0,0,0,1,0,0,0
remote,1,0,0,0,0,0,0,0,0
formidable,1,0,0,0,0,0,0,0,0
emphasis,0,0,0,0,0,1,0,0,0
investigation,0,0,0,0,0,1,0,0,0
reflect,0,0,0,0,0,0,0,0,1
press,0,0,0,0,0,0,0,0,1
relationship,0,0,0,0,0,1,0,0,0
change,0,0,0,0,0,1,0,0,0
address,0,0,0,0,0,0,0,0,1
consequence,0,0,0,0,0,1,0,0,0
stratosphere,0,0,0,0,0,1,0,0,0
apparently,0,0,1,0,0,0,0,0,0
endanger,0,0,0,0,0,0,0,0,1
internationally,0,0,1,0,0,0,0,0,0
incredible,1,0,0,0,0,0,0,0,0
importance,0,0,0,0,0,1,0,0,0
stewardship,0,0,0,0,0,1,0,0,0
