word,ADJ,ADP,ADV,AUX,DET,NOUN,NUM,VERB,X
initial,1,0,0,0,0,0,0,0,0
scheme,0,0,0,0,0,15,0,0,0
note,0,0,0,0,0,1,0,5,0
morphology,0,0,0,0,0,3,0,0,0
revise,0,0,0,0,0,0,0,2,0
coding,0,0,0,0,0,1,0,0,0
viable,1,0,0,0,0,0,0,0,0
description,0,0,0,0,0,1,0,0,0
symmetry,0,0,0,0,0,3,0,0,0
equal,1,0,0,0,0,0,0,0,0
principal,1,0,0,0,0,0,0,0,0
presume,0,0,0,0,0,0,0,1,0
monotonically,0,0,1,0,0,0,0,0,0
intensity,0,0,0,0,0,4,0,0,0
isophotal,1,0,0,0,0,0,0,0,0
contour,0,0,0,0,0,1,0,0,0
ellipsis,0,0,0,0,0,1,0,0,0
orientation,0,0,0,0,0,2,0,0,0
subclass,0,0,0,0,0,3,0,0,0
course,0,0,0,0,0,1,0,0,0
necessarily,0,0,1,0,0,0,0,0,0
dimensional,1,0,0,0,0,0,0,0,0
designation,0,0,0,0,0,2,0,0,0
integer,0,0,0,0,0,1,0,0,0
perfectly,0,0,1,0,0,0,0,0,0
criterion,0,0,0,0,0,2,0,0,0
deviation,0,0,0,0,0,4,0,0,0
exactly,0,0,1,0,0,0,0,0,0
formulate,0,0,0,0,0,0,0,1,0
evident,1,0,0,0,0,0,0,0,0
innermost,1,0,0,0,0,0,0,0,0
ellipticity,0,0,0,0,0,1,0,0,0
angle,0,0,0,0,0,8,0,0,0
lane,0,0,0,0,0,7,0,0,0
characterize,0,0,0,0,0,0,0,1,0
divide,0,0,0,0,0,0,0,2,0
bar,0,0,0,0,0,15,0,6,0
straddle,0,0,0,0,0,0,0,1,0
unwind,0,0,0,0,0,0,0,1,0
sharp,1,0,0,0,0,0,0,0,0
peaked,1,0,0,0,0,0,0,0,0
smooth,11,0,0,0,0,0,0,0,0
texture,0,0,0,0,0,1,0,0,0
bulk,0,0,0,0,0,1,0,0,0
subclassifie,0,0,0,0,0,0,0,1,0
coil,0,0,0,0,0,0,0,1,0
denote,0,0,0,0,0,0,0,1,0
lowercase,0,0,0,0,0,1,0,0,0
letter,0,0,0,0,0,1,0,0,0
bridge,0,0,0,0,0,1,0,0,0
introduce,0,0,0,0,0,0,0,1,0
universally,0,0,1,0,0,0,0,0,0
notice,0,0,0,0,0,0,0,3,0
dearth,0,0,0,0,0,1,0,0,0
elaboration,0,0,0,0,0,1,0,0,0
yield,0,0,0,0,0,0,0,1,0
featureless,2,0,0,0,0,0,0,0,0
envelope,0,0,0,0,0,5,0,0,0
project,0,0,0,0,0,0,0,3,0
hint,0,0,0,0,0,1,0,0,0
faintly,0,0,1,0,0,0,0,0,0
discernible,2,0,0,0,0,0,0,0,0
discontinuity,0,0,0,0,0,1,0,0,0
narrow,2,0,0,0,0,0,0,0,0
rectangular,1,0,0,0,0,0,0,0,0
hoop,0,0,0,0,0,1,0,0,0
tightly,0,0,3,0,0,0,0,0,0
amorphous,2,0,0,0,0,0,0,0,0
violate,0,0,0,0,0,0,0,1,0
representative,2,0,0,0,0,1,0,0,0
tangent,2,0,0,0,0,3,0,0,0
ring,0,0,0,0,0,5,0,0,0
inset,0,0,0,0,0,0,0,1,0
pitch,0,0,0,0,0,5,0,0,0
circle,0,0,0,0,0,1,0,0,0
standard,1,0,0,0,0,0,0,0,0
chaotic,5,0,0,0,0,0,0,0,0
bound,0,0,0,0,0,0,0,1,0
owe,0,0,0,0,0,0,0,1,0
segment,0,0,0,0,0,2,0,0,0
exemplify,0,0,0,0,0,0,0,2,0
unexplained,1,0,0,0,0,0,0,0,0
premise,0,0,0,0,0,1,0,0,0
reproduce,0,0,0,0,0,0,0,1,0
mysterious,1,0,0,0,0,0,0,0,0
await,0,0,0,0,0,0,0,1,0
realistic,1,0,0,0,0,0,0,0,0
modeling,0,0,0,0,0,1,0,0,0
characteristically,0,0,2,0,0,0,0,0,0
lumpy,1,0,0,0,0,0,0,0,0
irregularly,0,0,1,0,0,0,0,0,0
recognizable,1,0,0,0,0,0,0,0,0
subtype,0,0,0,0,0,4,0,0,0
subdivision,0,0,0,0,0,2,0,0,0
branched,1,0,0,0,0,0,0,0,0
tiny,1,0,0,0,0,0,0,0,0
start,0,0,0,0,0,0,0,5,0
span,0,0,0,0,0,0,0,3,0
punctuate,0,0,0,0,0,0,0,1,0
lacking,1,0,0,0,0,0,0,0,0
intrinsically,0,0,2,0,0,0,0,0,0
dimension,0,0,0,0,0,2,0,0,0
run,0,0,0,0,0,0,0,1,0
ringlike,1,0,0,0,0,0,0,0,0
continuous,1,0,0,0,0,0,0,0,0
grainy,1,0,0,0,0,0,0,0,0
nonsymmetrical,1,0,0,0,0,0,0,0,0
naturally,0,0,1,0,0,0,0,0,0
resolved,1,0,0,0,0,0,0,0,0
category,0,0,0,0,0,1,0,0,0
dominate,0,0,0,0,0,0,0,3,0
differently,0,0,1,0,0,0,0,0,0
inception,0,0,0,0,0,1,0,0,0
code,0,0,0,0,0,2,0,0,0
morphological,1,0,0,0,0,0,0,0,0
framework,0,0,0,0,0,1,0,0,0
descriptive,1,0,0,0,0,0,0,0,0
unusual,6,0,0,0,0,0,0,0,0
shorthand,0,0,0,0,0,1,0,0,0
abnormally,0,0,1,0,0,0,0,0,0
distended,1,0,0,0,0,0,0,0,0
hypothesize,0,0,0,0,0,0,0,3,0
originally,0,0,1,0,0,0,0,0,0
kilometre,0,0,0,0,0,1,0,0,0
qso,0,0,0,0,0,1,0,0,0
difficulty,0,0,0,0,0,1,0,0,0
youth,0,0,0,0,0,1,0,0,0
examine,0,0,0,0,0,0,0,4,0
distinctive,1,0,0,0,0,0,0,0,0
organize,0,0,0,0,0,0,0,1,0
asymmetrical,1,0,0,0,0,0,0,0,0
special,3,0,0,0,0,0,0,0,0
purpose,0,0,0,0,0,1,0,0,0
update,0,0,0,0,0,0,0,1,0
unaided,2,0,0,0,0,0,0,0,0
eye,0,0,0,0,0,2,0,0,0
milky,1,0,0,0,0,0,0,0,0
blur,0,0,0,0,0,1,0,0,0
mention,0,0,0,0,0,0,0,1,0
islamic,1,0,0,0,0,0,0,0,0
rediscover,0,0,0,0,0,0,0,1,0
shortly,0,0,1,0,0,0,0,0,0
invention,0,0,0,0,0,1,0,0,0
candle,0,0,0,0,0,1,0,0,0
horn,0,0,0,0,0,1,0,0,0
misnomer,0,0,0,0,0,1,0,0,0
conclusively,0,0,1,0,0,0,0,0,0
imagine,0,0,0,0,0,0,0,1,0
night,0,0,0,0,0,1,0,0,0
observable,1,0,0,0,0,0,0,0,0
lobe,0,0,0,0,0,5,0,0,0
sun,0,0,0,0,0,4,0,0,0
unidentified,1,0,0,0,0,0,0,0,0
broadly,0,0,1,0,0,0,0,0,0
extensive,3,0,0,0,0,0,0,0,0
satisfactory,1,0,0,0,0,0,0,0,0
brown,1,0,0,0,0,0,0,0,0
byproduct,0,0,0,0,0,1,0,0,0
neutrino,0,0,0,0,0,1,0,0,0
frustrating,1,0,0,0,0,0,0,0,0
superactive,1,0,0,0,0,0,0,0,0
multitude,0,0,0,0,0,1,0,0,0
receive,0,0,0,0,0,0,0,1,0
appreciably,0,0,2,0,0,0,0,0,0
epoch,0,0,0,0,0,1,0,0,0
proceed,0,0,0,0,0,0,0,1,0
regulate,0,0,0,0,0,0,0,1,0
processing,0,0,0,0,0,1,0,0,0
abundant,3,0,0,0,0,0,0,0,0
pure,1,0,0,0,0,0,0,0,0
rarely,0,0,1,0,0,0,0,0,0
spheroidal,3,0,0,0,0,0,0,0,0
absent,1,0,0,0,0,0,0,0,0
possess,0,0,0,0,0,0,0,2,0
skeleton,0,0,0,0,0,1,0,0,0
flattening,0,0,0,0,0,2,0,0,0
inadequate,1,0,0,0,0,0,0,0,0
oblate,1,0,0,0,0,0,0,0,0
spheroid,0,0,0,0,0,2,0,0,0
prolate,1,0,0,0,0,0,0,0,0
obey,0,0,0,0,0,0,0,1,0
exponential,1,0,0,0,0,0,0,0,0
deal,0,0,0,0,0,1,0,0,0
variability,0,0,0,0,0,1,0,0,0
indistinct,1,0,0,0,0,0,0,0,0
normally,0,0,1,0,0,0,0,0,0
atomic,1,0,0,0,0,0,0,0,0
isolate,0,0,0,0,0,0,0,2,0
word,0,0,0,0,0,1,0,0,0
compact,1,0,0,0,0,0,0,0,0
window,0,0,0,0,0,1,0,0,0
random,3,0,0,0,0,0,0,0,0
permit,0,0,0,0,0,0,0,1,0
evenly,0,0,1,0,0,0,0,0,0
wall,0,0,0,0,0,1,0,0,0
related,3,0,0,0,0,0,0,0,0
departure,0,0,0,0,0,1,0,0,0
perturb,0,0,0,0,0,0,0,1,0
clust,1,0,0,0,0,0,0,0,0
frequent,2,0,0,0,0,0,0,0,0
pack,0,0,0,0,0,0,0,1,0
sweep,0,0,0,0,0,0,0,2,0
gasless,1,0,0,0,0,0,0,0,0
anomalously,0,0,1,0,0,0,0,0,0
disruption,0,0,0,0,0,1,0,0,0
digest,0,0,0,0,0,0,0,1,0
meal,0,0,0,0,0,1,0,0,0
lobed,1,0,0,0,0,0,0,0,0
pair,0,0,0,0,0,1,0,0,0
flung,1,0,0,0,0,0,0,0,0
host,0,0,0,0,0,2,0,1,0
energetic,3,0,0,0,0,0,0,0,0
expel,0,0,0,0,0,0,0,2,0
relativistic,2,0,0,0,0,0,0,0,0
ejection,0,0,0,0,0,1,0,0,0
peculiarity,0,0,0,0,0,1,0,0,0
halfway,0,0,1,0,0,0,0,0,0
shine,0,0,0,0,0,0,0,1,0
probable,1,0,0,0,0,0,0,0,0
explosively,0,0,1,0,0,0,0,0,0
explosive,2,0,0,0,0,0,0,0,0
eruption,0,0,0,0,0,1,0,0,0
ought,0,0,0,1,0,0,0,0,0
circumstance,0,0,0,0,0,1,0,0,0
consequently,0,0,1,0,0,0,0,0,0
balloon,0,0,0,0,0,1,0,0,0
sound,0,0,0,0,0,0,0,1,0
rocket,0,0,0,0,0,1,0,0,0
specially,0,0,1,0,0,0,0,0,0
operation,0,0,0,0,0,1,0,0,0
emitter,0,0,0,0,0,1,0,0,0
neutron,0,0,0,0,0,3,0,0,0
widespread,1,0,0,0,0,0,0,0,0
heat,0,0,0,0,0,0,0,1,0
head,0,0,0,0,0,1,0,0,0
stationary,1,0,0,0,0,0,0,0,0
distort,0,0,0,0,0,0,0,1,0
unexplainable,1,0,0,0,0,0,0,0,0
continuum,0,0,0,0,0,1,0,0,0
mystery,0,0,0,0,0,2,0,0,0
redshifte,0,0,0,0,0,0,0,1,0
displace,0,0,0,0,0,0,0,1,0
redshift,0,0,0,0,0,3,0,0,0
ascribe,0,0,0,0,0,0,0,2,0
recession,0,0,0,0,0,1,0,0,0
shift,0,0,0,0,0,0,0,1,0
quasi,1,0,0,0,0,0,0,0,0
abbreviate,0,0,0,0,0,0,0,1,0
solitary,1,0,0,0,0,0,0,0,0
raise,0,0,0,0,0,0,0,1,0
strange,1,0,0,0,0,0,0,0,0
overwhelm,0,0,0,0,0,0,0,1,0
mixture,0,0,0,0,0,1,0,0,0
hour,0,0,0,0,0,3,0,0,0
superficial,1,0,0,0,0,0,0,0,0
attribute,0,0,0,0,0,0,0,1,0
equally,0,0,1,0,0,0,0,0,0
realization,0,0,0,0,0,1,0,0,0
inhabit,0,0,0,0,0,0,0,1,0
destroy,0,0,0,0,0,0,0,1,0
approach,0,0,0,0,0,0,0,1,0
accelerate,0,0,0,0,0,0,0,5,0
drastically,0,0,1,0,0,0,0,0,0
rapid,1,0,0,0,0,0,0,0,0
impressive,1,0,0,0,0,0,0,0,0
burster,0,0,0,0,0,3,0,0,0
catch,0,0,0,0,0,0,0,1,0
individually,0,0,1,0,0,0,0,0,0
bloated,1,0,0,0,0,0,0,0,0
supergiant,1,0,0,0,0,0,0,0,0
theoretically,0,0,1,0,0,0,0,0,0
collective,1,0,0,0,0,0,0,0,0
sight,0,0,0,0,0,1,0,0,0
unit,0,0,0,0,0,1,0,0,0
situation,0,0,0,0,0,1,0,0,0
swiss,1,0,0,0,0,0,0,0,0
nonluminous,2,0,0,0,0,0,0,0,0
erg,0,0,0,0,0,1,0,0,0
movement,0,0,0,0,0,1,0,0,0
neighbour,0,0,0,0,0,0,0,1,0
southern,1,0,0,0,0,0,0,0,0
significantly,0,0,1,0,0,0,0,0,0
accordance,0,0,0,0,0,1,0,0,0
perturbation,0,0,0,0,0,1,0,0,0
flow,0,0,0,0,0,1,0,0,0
portuguese,1,0,0,0,0,0,0,0,0
navigator,0,0,0,0,0,1,0,0,0
crew,0,0,0,0,0,1,0,0,0
voyage,0,0,0,0,0,1,0,0,0
apart,0,0,1,0,0,0,0,0,0
south,1,0,0,0,0,0,0,0,0
patch,0,0,0,0,0,1,0,0,0
experience,0,0,0,0,0,0,0,1,0
laboratory,0,0,0,0,0,1,0,0,0
dominant,1,0,0,0,0,0,0,0,0
subgroup,0,0,0,0,0,2,0,0,0
chemist,0,0,0,0,0,1,0,0,0
controversial,1,0,0,0,0,0,0,0,0
indicator,0,0,0,0,0,1,0,0,0
couple,0,0,0,0,0,0,0,1,0
inference,0,0,0,0,0,1,0,0,0
unobserved,1,0,0,0,0,0,0,0,0
italian,1,0,0,0,0,0,0,0,0
border,0,0,0,0,0,1,0,0,0
nonthermal,2,0,0,0,0,0,0,0,0
revolve,0,0,0,0,0,0,0,2,0
capable,2,0,0,0,0,0,0,0,0
beam,0,0,0,0,0,4,0,0,0
reside,0,0,0,0,0,0,0,1,0
subcluster,0,0,0,0,0,1,0,0,0
famous,1,0,0,0,0,0,0,0,0
leap,0,0,0,0,0,1,0,0,0
regular,1,0,0,0,0,0,0,0,0
bring,0,0,0,0,0,0,0,2,0
treat,0,0,0,0,0,0,0,1,0
possibility,0,0,0,0,0,1,0,0,0
extraterrestrial,2,0,0,0,0,0,0,0,0
probability,0,0,0,0,0,1,0,0,0
thrive,0,0,0,0,0,0,0,1,0
suit,0,0,0,0,0,0,0,1,0
sheer,1,0,0,0,0,0,0,0,0
statistic,0,0,0,0,0,1,0,0,0
tell,0,0,0,0,0,0,0,1,0
technology,0,0,0,0,0,1,0,0,0
peer,0,0,0,0,0,0,0,1,0
countless,1,0,0,0,0,0,0,0,0
literally,0,0,1,0,0,0,0,0,0
exploration,0,0,0,0,0,1,0,0,0
