word,ADJ,ADP,ADV,AUX,CCONJ,DET,NOUN,NUM,VERB,X
frequent,3,0,0,0,0,0,0,0,0,0
assign,0,0,0,0,0,0,0,0,1,0
value,0,0,0,0,0,0,5,0,0,0
relative,4,0,0,0,0,0,0,0,0,0
horizontal,1,0,0,0,0,0,0,0,0,0
scale,0,0,0,0,0,0,1,0,0,0
remarkably,0,0,1,0,0,0,0,0,0,0
pronounced,1,0,0,0,0,0,0,0,0,0
completely,0,0,5,0,0,0,0,0,0,0
sufficiently,0,0,2,0,0,0,0,0,0,0
failure,0,0,0,0,0,0,2,0,0,0
irresolvable,1,0,0,0,0,0,0,0,0,0
american,4,0,0,0,0,0,0,0,0,0
enemy,0,0,0,0,0,0,1,0,0,0
infant,0,0,0,0,0,0,1,0,0,0
family,0,0,0,0,0,0,2,0,0,0
immigrate,0,0,0,0,0,0,0,0,1,0
genetic,0,0,0,0,0,0,1,0,0,0
involved,1,0,0,0,0,0,0,0,0,0
marry,0,0,0,0,0,0,0,0,1,0
partly,0,0,1,0,0,0,0,0,0,0
analyze,0,0,0,0,0,0,0,0,1,0
move,0,0,0,0,0,0,0,0,5,0
department,0,0,0,0,0,0,1,0,0,0
notably,0,0,3,0,0,0,0,0,0,0
rumrunner,0,0,0,0,0,0,1,0,0,0
smuggler,0,0,0,0,0,0,1,0,0,0
chief,1,0,0,0,0,0,0,0,0,0
cryptoanalyst,0,0,0,0,0,0,1,0,0,0
team,0,0,0,0,0,0,2,0,0,0
japanese,14,0,0,0,0,0,0,0,0,0
awhile,0,0,1,0,0,0,0,0,0,0
die,0,0,0,0,0,0,0,0,3,0
nomenclature,0,0,0,0,0,0,1,0,0,0
classification,0,0,0,0,0,0,1,0,0,0
shakespearean,1,0,0,0,0,0,0,0,0,0
purport,0,0,0,0,0,0,0,0,2,0
authorship,0,0,0,0,0,0,1,0,0,0
sonnet,0,0,0,0,0,0,1,0,0,0
discussion,0,0,0,0,0,0,4,0,0,0
device,0,0,0,0,0,0,13,0,0,0
fractionation,0,0,0,0,0,0,3,0,0,0
biliteral,3,0,0,0,0,0,0,0,0,0
final,2,0,0,0,0,0,0,0,0,0
superencryption,0,0,0,0,0,0,2,0,0,0
famous,6,0,0,0,0,0,0,0,0,0
succeed,0,0,0,0,0,0,0,0,5,0
devastating,1,0,0,0,0,0,0,0,0,0
battle,0,0,0,0,0,0,1,0,0,0
classify,0,0,0,0,0,0,0,0,1,0
cascade,0,0,0,0,0,0,0,0,3,0
symmetric,4,0,0,0,0,0,0,0,0,0
asymmetric,5,0,0,0,0,0,0,0,0,0
possess,0,0,0,0,0,0,0,0,2,0
physically,0,0,1,0,0,0,0,0,0,0
organization,0,0,0,0,0,0,4,0,0,0
traditionally,0,0,2,0,0,0,0,0,0,0
courier,0,0,0,0,0,0,1,0,0,0
superencrypt,0,0,0,0,0,0,0,0,1,0
low,1,0,0,0,0,0,0,0,0,0
impractical,2,0,0,0,0,0,0,0,0,0
compel,0,0,0,0,0,0,0,0,1,0
tolerable,1,0,0,0,0,0,0,0,0,0
flexible,2,0,0,0,0,0,0,0,0,0
modest,1,0,0,0,0,0,0,0,0,0
proportion,0,0,0,0,0,0,3,0,0,0
insolvable,1,0,0,0,0,0,0,0,0,0
demand,0,0,0,0,0,0,1,0,0,0
network,0,0,0,0,0,0,4,0,0,0
equal,1,0,0,0,0,0,1,0,0,0
respect,0,0,0,0,0,0,1,0,0,0
temporary,1,0,0,0,0,0,0,0,0,0
session,0,0,0,0,0,0,4,0,0,0
burden,0,0,0,0,0,0,1,0,0,0
inspired,1,0,0,0,0,0,0,0,0,0
electrical,3,0,0,0,0,0,0,0,0,0
realize,0,0,0,0,0,0,0,0,6,0
satisfy,0,0,0,0,0,0,0,0,4,0
desirable,2,0,0,0,0,0,0,0,0,0
assume,0,0,0,0,0,0,0,0,2,0
hold,0,0,0,0,0,0,0,0,7,0
arbitrarily,0,0,1,0,0,0,0,0,0,0
feasible,3,0,0,0,0,0,0,0,0,0
directory,0,0,0,0,0,0,8,0,0,0
privately,0,0,1,0,0,0,0,0,0,0
total,1,0,0,0,0,0,0,0,0,0
self,0,0,0,0,0,0,2,0,0,0
obviously,0,0,2,0,0,0,0,0,0,0
trick,0,0,0,0,0,0,0,0,1,0
focus,0,0,0,0,0,0,0,0,1,0
discovery,0,0,0,0,0,0,1,0,0,0
literature,0,0,0,0,0,0,3,0,0,0
director,0,0,0,0,0,0,1,0,0,0
originator,0,0,0,0,0,0,1,0,0,0
expense,0,0,0,0,0,0,2,0,0,0
channel,0,0,0,0,0,0,11,0,0,0
striking,1,0,0,0,0,0,0,0,0,0
sum,0,0,0,0,0,0,5,0,0,0
part,0,0,0,0,0,0,1,0,0,0
reason,0,0,0,0,0,0,4,0,0,0
nonsingular,1,0,0,0,0,0,0,0,0,0
invertible,2,0,0,0,0,0,0,0,0,0
singular,1,0,0,0,0,0,0,0,0,0
sure,1,0,0,0,0,0,0,0,0,0
superencrypts,0,0,0,0,0,0,0,0,1,0
outer,1,0,0,0,0,0,0,0,0,0
guarantee,0,0,0,0,0,0,0,0,1,0
inner,3,0,0,0,0,0,0,0,0,0
presumably,0,0,1,0,0,0,0,0,0,0
paradigm,0,0,0,0,0,0,1,0,0,0
scheme,0,0,0,0,0,0,10,0,0,0
good,2,0,0,0,0,0,0,0,0,0
underlie,0,0,0,0,0,0,0,0,2,0
candidate,0,0,0,0,0,0,2,0,0,0
computational,6,0,0,0,0,0,0,0,0,0
asymmetry,0,0,0,0,0,0,1,0,0,0
select,0,0,0,0,0,0,0,0,4,0
openly,0,0,1,0,0,0,0,0,0,0
modular,2,0,0,0,0,0,0,0,0,0
leave,0,0,0,0,0,0,0,0,2,0
designate,0,0,0,0,0,0,0,0,1,0
remainder,0,0,0,0,0,0,2,0,0,0
divide,0,0,0,0,0,0,0,0,3,0
extract,0,0,0,0,0,0,0,0,1,0
subtlety,0,0,0,0,0,0,1,0,0,0
tool,0,0,0,0,0,0,1,0,0,0
reliability,0,0,0,0,0,0,1,0,0,0
aircraft,0,0,0,0,0,0,1,0,0,0
nuclear,1,0,0,0,0,0,0,0,0,0
weapon,0,0,0,0,0,0,2,0,0,0
cheat,0,0,0,0,0,0,0,0,2,0
enforce,0,0,0,0,0,0,0,0,1,0
concurrence,0,0,0,0,0,0,1,0,0,0
cryptoalgorithm,0,0,0,0,0,0,5,0,0,0
individually,0,0,1,0,0,0,0,0,0,0
certification,0,0,0,0,0,0,2,0,0,0
project,0,0,0,0,0,0,1,0,1,0
lifetime,0,0,0,0,0,0,1,0,0,0
modulus,0,0,0,0,0,0,3,0,0,0
size,0,0,0,0,0,0,11,0,0,0
roughly,0,0,3,0,0,0,0,0,0,0
processor,0,0,0,0,0,0,1,0,0,0
soon,0,0,1,0,0,0,0,0,0,0
safe,2,0,0,0,0,0,0,0,0,0
recommend,0,0,0,0,0,0,0,0,1,0
integer,0,0,0,0,0,0,4,0,0,0
algorithm,0,0,0,0,0,0,13,0,0,0
denote,0,0,0,0,0,0,0,0,1,0
interchangeable,1,0,0,0,0,0,0,0,0,0
convenience,0,0,0,0,0,0,1,0,0,0
exposition,0,0,0,0,0,0,1,0,0,0
special,6,0,0,0,0,0,0,0,0,0
presumption,0,0,0,0,0,0,1,0,0,0
verification,0,0,0,0,0,0,1,0,0,0
get,0,0,0,0,0,0,0,0,1,0
digitally,0,0,1,0,0,0,0,0,0,0
hashing,0,0,0,0,0,0,1,0,0,0
publicly,0,0,2,0,0,0,0,0,0,0
map,0,0,0,0,0,0,0,0,1,0
small,5,0,0,0,0,0,0,0,0,0
digest,0,0,0,0,0,0,7,0,0,0
apt,1,0,0,0,0,0,0,0,0,0
preassigne,0,0,0,0,0,0,0,0,1,0
independently,0,0,2,0,0,0,0,0,0,0
conclude,0,0,0,0,0,0,0,0,1,0
positive,2,0,0,0,0,0,0,0,0,0
divisible,1,0,0,0,0,0,0,0,0,0
fundamental,1,0,0,0,0,0,0,0,0,0
theorem,0,0,0,0,0,0,2,0,0,0
arithmetic,0,0,0,0,0,0,1,0,0,0
express,0,0,0,0,0,0,0,0,2,0
regard,0,0,0,0,0,0,0,0,2,0
multiplicative,1,0,0,0,0,0,0,0,0,0
natural,2,0,0,0,0,0,0,0,0,0
recognize,0,0,0,0,0,0,0,0,5,0
antiquity,0,0,0,0,0,0,2,0,0,0
mathematician,0,0,0,0,0,0,10,0,0,0
infinitely,0,0,1,0,0,0,0,0,0,0
flaw,0,0,0,0,0,0,0,0,1,0
merit,0,0,0,0,0,0,0,0,1,0
mention,0,0,0,0,0,0,1,0,3,0
zeta,0,0,0,0,0,0,1,0,0,0
research,0,0,0,0,0,0,5,0,0,0
nearly,0,0,4,0,0,0,0,0,0,0
exact,0,0,0,0,0,0,0,0,1,0
price,0,0,0,0,0,0,1,0,0,0
separation,0,0,0,0,0,0,1,0,0,0
privacy,0,0,0,0,0,0,1,0,0,0
greatly,0,0,2,0,0,0,0,0,0,0
computation,0,0,0,0,0,0,1,0,0,0
significantly,0,0,1,0,0,0,0,0,0,0
cut,0,0,0,0,0,0,0,0,1,0
capacity,0,0,0,0,0,0,1,0,0,0
hybrid,1,0,0,0,0,0,0,0,0,0
randomly,0,0,2,0,0,0,0,0,0,0
discard,0,0,0,0,0,0,0,0,1,0
fixed,1,0,0,0,0,0,0,0,0,0
feasibly,0,0,1,0,0,0,0,0,0,0
hand,0,0,0,0,0,0,5,0,0,0
operate,0,0,0,0,0,0,0,0,2,0
trigram,0,0,0,0,0,0,1,0,0,0
potentially,0,0,1,0,0,0,0,0,0,0
difficulty,0,0,0,0,0,0,4,0,0,0
alphabetic,2,0,0,0,0,0,0,0,0,0
settle,0,0,0,0,0,0,0,0,1,0
des,0,0,0,0,0,0,1,0,0,1
codebook,0,0,0,0,0,0,2,0,0,0
mode,0,0,0,0,0,0,2,0,0,0
normally,0,0,3,0,0,0,0,0,0,0
ith,0,0,0,0,0,0,2,0,0,0
vernam,0,0,0,0,0,0,1,0,0,0
de,0,0,0,0,0,0,1,0,0,0
feedback,0,0,0,0,0,0,8,0,0,0
generator,0,0,0,0,0,0,6,0,0,0
synchronize,0,0,0,0,0,0,0,0,3,0
stay,0,0,0,0,0,0,0,0,1,0
sync,0,0,0,0,0,0,1,0,0,0
garbled,1,0,0,0,0,0,0,0,0,0
synchrony,0,0,0,0,0,0,1,0,0,0
reestablish,0,0,0,0,0,0,0,0,1,0
property,0,0,0,0,0,0,2,0,0,0
propagation,0,0,0,0,0,0,1,0,0,0
parameter,0,0,0,0,0,0,1,0,0,0
abound,0,0,0,0,0,0,0,0,2,0
seriousness,0,0,0,0,0,0,1,0,0,0
turning,0,0,0,0,0,0,1,0,0,0
naval,2,0,0,0,0,0,0,0,0,0
win,0,0,0,0,0,0,0,0,2,0
diversionary,1,0,0,0,0,0,0,0,0,0
deciphering,0,0,0,0,0,0,1,0,0,0
telegram,0,0,0,0,0,0,7,0,0,0
foreign,4,0,0,0,0,0,0,0,0,0
minister,0,0,0,0,0,0,5,0,0,0
plan,0,0,0,0,0,0,1,0,1,0
reward,0,0,0,0,0,0,0,0,1,0
ally,0,0,0,0,0,0,1,0,0,0
newspaper,0,0,0,0,0,0,2,0,0,0
news,0,0,0,0,0,0,1,0,0,0
submarine,0,0,0,0,0,0,2,0,0,0
ship,0,0,0,0,0,0,1,0,0,0
accelerate,0,0,0,0,0,0,0,0,2,0
sentiment,0,0,0,0,0,0,1,0,0,0
debate,0,0,0,0,0,0,1,0,0,0
member,0,0,0,0,0,0,2,0,0,0
gaffe,0,0,0,0,0,0,1,0,0,0
argentine,2,0,0,0,0,0,0,0,0,0
clerk,0,0,0,0,0,0,3,0,0,0
analytic,1,0,0,0,0,0,0,0,0,0
synthetic,1,0,0,0,0,0,0,0,0,0
gamelike,1,0,0,0,0,0,0,0,0,0
intuition,0,0,0,0,0,0,1,0,0,0
recognition,0,0,0,0,0,0,2,0,0,0
subliminal,1,0,0,0,0,0,0,0,0,0
scientific,1,0,0,0,0,0,0,0,0,0
appreciation,0,0,0,0,0,0,1,0,0,0
mathematic,0,0,0,0,0,0,2,0,0,0
mainstay,0,0,0,0,0,0,2,0,0,0
career,0,0,0,0,0,0,1,0,0,0
consular,1,0,0,0,0,0,0,0,0,0
branch,0,0,0,0,0,0,1,0,0,0
retire,0,0,0,0,0,0,0,0,1,0
secretary,0,0,0,0,0,0,2,0,0,0
relation,0,0,0,0,0,0,2,0,0,0
envoy,0,0,0,0,0,0,1,0,0,0
absence,0,0,0,0,0,0,1,0,0,0
assassination,0,0,0,0,0,0,1,0,0,0
pressure,0,0,0,0,0,0,1,0,0,0
anger,0,0,0,0,0,0,0,0,1,0
draft,0,0,0,0,0,0,0,0,1,0
embody,0,0,0,0,0,0,0,0,1,0
intensify,0,0,0,0,0,0,0,0,1,0
crisis,0,0,0,0,0,0,1,0,0,0
culminate,0,0,0,0,0,0,0,0,1,0
outbreak,0,0,0,0,0,0,1,0,0,0
insist,0,0,0,0,0,0,0,0,1,0
resumption,0,0,0,0,0,0,1,0,0,0
unrestricted,1,0,0,0,0,0,0,0,0,0
warfare,0,0,0,0,0,0,1,0,0,0
defeat,0,0,0,0,0,0,0,0,1,0
provoke,0,0,0,0,0,0,0,0,1,0
belligerency,0,0,0,0,0,0,1,0,0,0
resign,0,0,0,0,0,0,0,0,1,0
pro,0,0,0,0,0,0,1,0,0,0
boat,0,0,0,0,0,0,2,0,0,0
appoint,0,0,0,0,0,0,0,0,1,0
nullify,0,0,0,0,0,0,0,0,1,0
intervention,0,0,0,0,0,0,1,0,0,0
engage,0,0,0,0,0,0,0,0,2,0
arm,0,0,0,0,0,0,1,0,0,0
energy,0,0,0,0,0,0,1,0,0,0
embroil,0,0,0,0,0,0,0,0,1,0
pursuit,0,0,0,0,0,0,1,0,0,0
ambassador,0,0,0,0,0,0,1,0,0,0
alliance,0,0,0,0,0,0,1,0,0,0
understanding,0,0,0,0,0,0,1,0,0,0
reconquer,0,0,0,0,0,0,0,0,1,0
invite,0,0,0,0,0,0,0,0,1,0
immediate,1,0,0,0,0,0,0,0,0,0
adherence,0,0,0,0,0,0,1,0,0,0
convince,0,0,0,0,0,0,0,0,1,0
hostility,0,0,0,0,0,0,1,0,0,0
declaration,0,0,0,0,0,0,1,0,0,0
week,0,0,0,0,0,0,1,0,0,0
office,0,0,0,0,0,0,1,0,0,0
trace,0,0,0,0,0,0,1,0,0,0
discernible,1,0,0,0,0,0,0,0,0,0
likeli,1,0,0,0,0,0,0,0,0,0
equivalence,0,0,0,0,0,0,1,0,0,0
table,0,0,0,0,0,0,6,0,0,0
approximate,2,0,0,0,0,0,0,0,1,0
sentence,0,0,0,0,0,0,1,0,0,0
paragraph,0,0,0,0,0,0,2,0,0,0
minus,0,0,0,0,1,0,0,0,0,0
parenthetical,1,0,0,0,0,0,0,0,0,0
clause,0,0,0,0,0,0,1,0,0,0
rank,1,0,0,0,0,0,1,0,0,0
amateur,0,0,0,0,0,0,1,0,0,0
homophone,0,0,0,0,0,0,3,0,0,0
uniform,1,0,0,0,0,0,0,0,0,0
persistent,1,0,0,0,0,0,0,0,0,0
partially,0,0,3,0,0,0,0,0,0,0
wholly,0,0,1,0,0,0,0,0,0,0
homophonic,1,0,0,0,0,0,0,0,0,0
instead,0,0,1,0,0,0,0,0,0,0
ten,0,0,0,0,0,0,3,0,0,0
generic,1,0,0,0,0,0,0,0,0,0
characterize,0,0,0,0,0,0,0,0,1,0
precede,0,0,0,0,0,0,0,0,7,0
structural,1,0,0,0,0,0,0,0,0,0
log,0,0,0,0,0,0,0,0,1,0
category,0,0,0,0,0,0,1,0,0,0
favourable,1,0,0,0,0,0,0,0,0,0
input,1,0,0,0,0,0,1,0,0,0
resistance,0,0,0,0,0,0,1,0,0,0
search,0,0,0,0,0,0,5,0,4,0
exhaustively,0,0,1,0,0,0,0,0,0,0
overlook,0,0,0,0,0,0,0,0,1,0
door,0,0,0,0,0,0,1,0,0,0
brute,2,0,0,0,0,0,0,0,0,0
frontal,1,0,0,0,0,0,0,0,0,0
analyst,0,0,0,0,0,0,1,0,0,0
generality,0,0,0,0,0,0,1,0,0,0
systematically,0,0,2,0,0,0,0,0,0,0
resource,0,0,0,0,0,0,1,0,0,0
close,1,0,0,0,0,0,0,0,1,0
pc,0,0,0,0,0,0,2,0,0,0
mip,0,0,0,0,0,0,1,0,0,0
hour,0,0,0,0,0,0,3,0,0,0
alternatively,0,0,1,0,0,0,0,0,0,0
minute,0,0,0,0,0,0,1,0,0,0
current,1,0,0,0,0,0,2,0,0,0
reliance,0,0,0,0,0,0,1,0,0,0
expose,0,0,0,0,0,0,0,0,1,0
indistinguishable,1,0,0,0,0,0,0,0,0,0
aim,0,0,0,0,0,0,0,0,1,0
susceptible,1,0,0,0,0,0,0,0,0,0
breakthrough,0,0,0,0,0,0,2,0,0,0
factoring,0,0,0,0,0,0,2,0,0,0
achievement,0,0,0,0,0,0,1,0,0,0
explain,0,0,0,0,0,0,0,0,1,0
approximately,0,0,2,0,0,0,0,0,0,0
conversely,0,0,1,0,0,0,0,0,0,0
equate,0,0,0,0,0,0,0,0,2,0
atypical,1,0,0,0,0,0,0,0,0,0
period,0,0,0,0,0,0,3,0,0,0
subject,0,0,0,0,0,0,2,0,0,0
reasonably,0,0,1,0,0,0,0,0,0,0
page,0,0,0,0,0,0,2,0,0,0
millennium,0,0,0,0,0,0,1,0,0,0
mechanization,0,0,0,0,0,0,1,0,0,0
applicable,1,0,0,0,0,0,0,0,0,0
telegraph,0,0,0,0,0,0,1,0,0,0
relay,0,0,0,0,0,0,1,0,0,0
gear,0,0,0,0,0,0,2,0,0,0
sprocket,0,0,0,0,0,0,1,0,0,0
ratchet,0,0,0,0,0,0,1,0,0,0
pawl,0,0,0,0,0,0,1,0,0,0
cam,0,0,0,0,0,0,1,0,0,0
importantly,0,0,1,0,0,0,0,0,0,0
stone,0,0,0,0,0,0,1,0,0,0
inscription,0,0,0,0,0,0,1,0,0,0
cuneiform,1,0,0,0,0,0,0,0,0,0
tablet,0,0,0,0,0,0,1,0,0,0
papyrus,0,0,0,0,0,0,1,0,0,0
protocryptographic,1,0,0,0,0,0,0,0,0,0
uninitiated,1,0,0,0,0,0,0,0,0,0
enhance,0,0,0,0,0,0,0,0,1,0
significance,0,0,0,0,0,0,2,0,0,0
correspondence,0,0,0,0,0,0,1,0,0,0
scytale,0,0,0,0,0,0,2,0,0,0
tapered,1,0,0,0,0,0,0,0,0,0
baton,0,0,0,0,0,0,2,0,0,0
spirally,0,0,1,0,0,0,0,0,0,0
wrap,0,0,0,0,0,0,0,0,2,0
strip,0,0,0,0,0,0,2,0,0,0
parchment,0,0,0,0,0,0,1,0,0,0
leather,0,0,0,0,0,0,1,0,0,0
unwrap,0,0,0,0,0,0,0,0,1,0
reappear,0,0,0,0,0,0,0,0,1,0
inventor,0,0,0,0,0,0,5,0,0,0
entitle,0,0,0,0,0,0,0,0,1,0
devote,0,0,0,0,0,0,0,0,1,0
treatise,0,0,0,0,0,0,3,0,0,0
checkerboard,0,0,0,0,0,0,1,0,0,0
presage,0,0,0,0,0,0,0,0,1,0
primitive,1,0,0,0,0,0,0,0,0,0
civilization,0,0,0,0,0,0,1,0,0,0
cyclic,1,0,0,0,0,0,0,0,0,0
displacement,0,0,0,0,0,0,1,0,0,0
position,0,0,0,0,0,0,18,0,0,0
moviegoer,0,0,0,0,0,0,1,0,0,0
notice,0,0,0,0,0,0,0,0,1,0
elucidate,0,0,0,0,0,0,0,0,1,0
respectable,1,0,0,0,0,0,0,0,0,0
elementary,1,0,0,0,0,0,0,0,0,0
treatment,0,0,0,0,0,0,1,0,0,0
encyclopaedia,0,0,0,0,0,0,1,0,0,0
explicit,1,0,0,0,0,0,0,0,0,0
complete,1,0,0,0,0,0,0,0,1,0
lengthy,2,0,0,0,0,0,0,0,0,0
european,5,0,0,0,0,0,0,0,0,0
italian,2,0,0,0,0,0,0,0,0,0
city,0,0,0,0,0,0,2,0,0,0
compilation,0,0,0,0,0,0,1,0,0,0
archive,0,0,0,0,0,0,1,0,0,0
correspondent,0,0,0,0,0,0,1,0,0,0
embrace,0,0,0,0,0,0,0,0,1,0
BEYOND,0,0,0,0,0,0,1,0,0,0
brief,1,0,0,0,0,0,0,0,0,0
vocabulary,0,0,0,0,0,0,1,0,0,0
nomenclator,0,0,0,0,0,0,1,0,0,0
gradually,0,0,2,0,0,0,0,0,0,0
cifra,0,0,0,0,0,0,0,0,0,1
conceive,0,0,0,0,0,0,0,0,1,0
polyalphabeticity,0,0,0,0,0,0,1,0,0,0
tactical,5,0,0,0,0,0,0,0,0,0
digraphic,1,0,0,0,0,0,0,0,0,0
furtivis,0,0,0,0,0,0,0,0,0,1
literarum,0,0,0,0,0,0,0,0,0,1
notis,0,0,0,0,0,0,0,0,0,1
notorious,1,0,0,0,0,0,0,0,0,0
chiffres,0,0,0,0,0,0,0,0,0,1
enable,0,0,0,0,0,0,0,0,2,0
quickly,0,0,2,0,0,0,0,0,0,0
rotate,0,0,0,0,0,0,0,0,5,0
ring,0,0,0,0,0,0,2,0,0,0
rarity,0,0,0,0,0,0,1,0,0,0
perceive,0,0,0,0,0,0,0,0,1,0
inefficiency,0,0,0,0,0,0,1,0,0,0
prevail,0,0,0,0,0,0,0,0,1,0
capture,0,0,0,0,0,0,1,0,0,0
compromise,0,0,0,0,0,0,1,0,0,0
lost,1,0,0,0,0,0,0,0,0,0
unsolved,1,0,0,0,0,0,0,0,0,0
location,0,0,0,0,0,0,4,0,0,0
bury,0,0,0,0,0,0,0,0,1,0
treasure,0,0,0,0,0,0,1,0,0,0
county,0,0,0,0,0,0,1,0,0,0
extensive,2,0,0,0,0,0,0,0,0,0
occasion,0,0,0,0,0,0,1,0,0,0
desperation,0,0,0,0,0,0,1,0,0,0
appeal,0,0,0,0,0,0,0,0,1,0
exclusively,0,0,1,0,0,0,0,0,0,0
lack,0,0,0,0,0,0,0,0,1,0
sophistication,0,0,0,0,0,0,1,0,0,0
complicated,1,0,0,0,0,0,0,0,0,0
telegraphy,0,0,0,0,0,0,1,0,0,0
radio,0,0,0,0,0,0,1,0,0,0
maturing,0,0,0,0,0,0,1,0,0,0
electromechanical,3,0,0,0,0,0,0,0,0,0
cryptodevice,0,0,0,0,0,0,1,0,0,0
anticipate,0,0,0,0,0,0,0,0,2,0
patent,0,0,0,0,0,0,4,0,2,0
hardwire,0,0,0,0,0,0,0,0,1,0
connection,0,0,0,0,0,0,5,0,0,0
arrange,0,0,0,0,0,0,0,0,1,0
stack,0,0,0,0,0,0,4,0,0,0
basket,0,0,0,0,0,0,1,0,0,0
rotation,0,0,0,0,0,0,1,0,0,0
wheel,0,0,0,0,0,0,10,0,0,0
odometer,0,0,0,0,0,0,1,0,0,0
drive,0,0,0,0,0,0,0,0,1,0
path,0,0,0,0,0,0,1,0,0,0
straight,0,0,1,0,0,0,0,0,0,0
typewriter,0,0,0,0,0,0,2,0,0,0
maze,0,0,0,0,0,0,1,0,0,0
interconnection,0,0,0,0,0,0,1,0,0,0
rotational,1,0,0,0,0,0,0,0,0,0
plate,0,0,0,0,0,0,1,0,0,0
connect,0,0,0,0,0,0,0,0,2,0
printer,0,0,0,0,0,0,1,0,0,0
indicator,0,0,0,0,0,0,1,0,0,0
scholar,0,0,0,0,0,0,1,0,0,0
dutch,4,0,0,0,0,0,0,0,0,0
prototype,0,0,0,0,0,0,1,0,0,0
operator,0,0,0,0,0,0,2,0,0,0
navy,0,0,0,0,0,0,6,0,0,0
direction,0,0,0,0,0,0,2,0,0,0
decline,0,0,0,0,0,0,0,0,1,0
immediately,0,0,2,0,0,0,0,0,0,0
seek,0,0,0,0,0,0,0,0,1,0
resist,0,0,0,0,0,0,0,0,1,0
declassify,0,0,0,0,0,0,0,0,2,0
steadily,0,0,1,0,0,0,0,0,0,0
evaluate,0,0,0,0,0,0,0,0,3,0
undoubtedly,0,0,1,0,0,0,0,0,0,0
superior,1,0,0,0,0,0,0,0,0,0
compare,0,0,0,0,0,0,0,0,2,0
steady,1,0,0,0,0,0,0,0,0,0
cryptomachine,0,0,0,0,0,0,3,0,0,0
precursor,0,0,0,0,0,0,1,0,0,0
lug,0,0,0,0,0,0,5,0,0,0
active,5,0,0,0,0,0,0,0,0,0
inactive,1,0,0,0,0,0,0,0,0,0
appropriately,0,0,1,0,0,0,0,0,0,0
recycle,0,0,0,0,0,0,0,0,1,0
initial,3,0,0,0,0,0,0,0,0,0
configuration,0,0,0,0,0,0,1,0,0,0
swedish,1,0,0,0,0,0,0,0,0,0
extensively,0,0,1,0,0,0,0,0,0,0
respectively,0,0,1,0,0,0,0,0,0,0
interesting,1,0,0,0,0,0,0,0,0,0
exhaust,0,0,0,0,0,0,0,0,1,0
backbone,0,0,0,0,0,0,2,0,0,0
circuit,0,0,0,0,0,0,2,0,0,0
model,0,0,0,0,0,0,2,0,0,0
relationship,0,0,0,0,0,0,1,0,0,0
one,0,0,0,0,0,0,2,0,0,0
squirrel,0,0,0,0,0,0,1,0,0,0
cage,0,0,0,0,0,0,1,0,0,0
bar,0,0,0,0,0,0,1,0,0,0
movable,2,0,0,0,0,0,0,0,0,0
left,4,0,0,0,0,0,3,0,0,0
diverter,0,0,0,0,0,0,1,0,0,0
actuate,0,0,0,0,0,0,0,0,1,0
presence,0,0,0,0,0,0,1,0,0,0
effective,1,0,0,0,0,0,0,0,0,0
tooth,0,0,0,0,0,0,4,0,0,0
zyx,0,0,0,0,0,0,1,0,0,0
strictly,0,0,1,0,0,0,0,0,0,0
subtraction,0,0,0,0,0,0,1,0,0,0
functional,2,0,0,0,0,0,0,0,0,0
operational,1,0,0,0,0,0,0,0,0,0
kana,0,0,0,0,0,0,2,0,0,0
directly,0,0,2,0,0,0,0,0,0,0
battery,0,0,0,0,0,0,1,0,0,0
portable,1,0,0,0,0,0,0,0,0,0
lamp,0,0,0,0,0,0,4,0,0,0
board,0,0,0,0,0,0,4,0,0,0
stencil,0,0,0,0,0,0,0,0,1,0
lightbulb,0,0,0,0,0,0,1,0,0,0
bulb,0,0,0,0,0,0,1,0,0,0
electrically,0,0,1,0,0,0,0,0,0,0
wiring,0,0,0,0,0,0,2,0,0,0
winter,0,0,0,0,0,0,1,0,0,0
polish,3,0,0,0,0,0,0,0,0,0
inside,0,1,0,0,0,0,0,0,0,0
photograph,0,0,0,0,0,0,1,0,0,0
establishment,0,0,0,0,0,0,1,0,0,0
north,0,0,1,0,0,0,0,0,0,0
air,0,0,0,0,0,0,1,0,0,0
care,0,0,0,0,0,0,1,0,0,0
exercise,0,0,0,0,0,0,0,0,2,0
leak,0,0,0,0,0,0,0,0,1,0
false,2,0,0,0,0,0,0,0,0,0
hint,0,0,0,0,0,0,0,0,1,0
revolutionary,1,0,0,0,0,0,0,0,0,0
radar,0,0,0,0,0,0,2,0,0,0
instal,0,0,0,0,0,0,0,0,2,0
incorporate,0,0,0,0,0,0,0,0,1,0
drum,0,0,0,0,0,0,2,0,0,0
wire,0,0,0,0,0,0,1,0,0,0
solder,0,0,0,0,0,0,0,0,1,0
instinct,0,0,0,0,0,0,1,0,0,0
crib,0,0,0,0,0,0,3,0,0,0
forerunner,0,0,0,0,0,0,1,0,0,0
powerful,3,0,0,0,0,0,0,0,0,0
heavily,0,0,1,0,0,0,0,0,0,0
experience,0,0,0,0,0,0,3,0,0,0
gradual,1,0,0,0,0,0,0,0,0,0
shortcut,0,0,0,0,0,0,1,0,0,0
functionally,0,0,1,0,0,0,0,0,0,0
chiefly,0,0,1,0,0,0,0,0,0,0
triumph,0,0,0,0,0,0,1,0,0,0
impressive,1,0,0,0,0,0,0,0,0,0
tour,0,0,0,0,0,0,0,0,0,1
allied,1,0,0,0,0,0,0,0,0,0
