word,ADJ,ADP,ADV,DET,NOUN,NUM,PRON,SCONJ,VERB,X
venerate,0,0,0,0,0,0,0,0,1,0
rose,0,0,0,0,1,0,0,0,0,0
amethyst,0,0,0,0,1,0,0,0,0,0
agate,0,0,0,0,1,0,0,0,0,0
jasper,0,0,0,0,1,0,0,0,0,0
civilization,0,0,0,0,4,0,0,0,0,0
extensively,0,0,4,0,0,0,0,0,0,0
hardwood,1,0,0,0,1,0,0,0,0,0
softwood,0,0,0,0,1,0,0,0,0,0
grained,3,0,0,0,0,0,0,0,0,0
cheese,0,0,0,0,1,0,0,0,0,0
stringy,1,0,0,0,0,0,0,0,0,0
fibrous,1,0,0,0,0,0,0,0,0,0
considerable,11,0,0,0,0,0,0,0,0,0
piece,0,0,0,0,28,0,0,0,0,0
joint,0,0,0,0,3,0,0,0,3,0
mainly,0,0,10,0,0,0,0,0,0,0
indoor,3,0,0,0,0,0,0,0,0,0
tough,2,0,0,0,0,0,0,0,0,0
humidity,0,0,0,0,3,0,0,0,0,0
temperature,0,0,0,0,8,0,0,0,0,0
cause,0,0,0,0,0,0,0,0,13,0
split,0,0,0,0,0,0,0,0,2,0
attack,0,0,0,0,4,0,0,0,0,0
insect,0,0,0,0,4,0,0,0,0,0
fungus,0,0,0,0,2,0,0,0,0,0
attractive,3,0,0,0,0,0,0,0,0,0
pattern,0,0,0,0,9,0,0,0,0,0
general,12,0,0,0,4,0,0,0,0,0
warmth,0,0,0,0,1,0,0,0,0,0
oak,0,0,0,0,1,0,0,0,0,0
mahogany,0,0,0,0,1,0,0,0,0,0
limewood,0,0,0,0,1,0,0,0,0,0
walnut,0,0,0,0,2,0,0,0,0,0
elm,0,0,0,0,1,0,0,0,0,0
pine,0,0,0,0,2,0,0,0,0,0
cedar,0,0,0,0,1,0,0,0,0,0
boxwood,0,0,0,0,2,0,0,0,0,0
pear,0,0,0,0,1,0,0,0,0,0
ebony,0,0,0,0,1,0,0,0,0,0
tree,0,0,0,0,7,0,0,0,0,0
north,2,0,0,0,2,0,0,0,0,0
gigantic,2,0,0,0,0,0,0,0,0,0
totem,0,0,0,0,2,0,0,0,0,0
pole,0,0,0,0,1,0,0,0,0,0
laminated,1,0,0,0,0,0,0,0,0,0
timber,0,0,0,0,4,0,0,0,0,0
chipboard,0,0,0,0,2,0,0,0,0,0
plank,0,0,0,0,2,0,0,0,0,0
glue,0,0,0,0,6,0,0,0,2,0
screw,0,0,0,0,0,0,0,0,1,0
bolt,0,0,0,0,0,0,0,0,1,0
survive,0,0,0,0,0,0,0,0,4,0
reflect,0,0,0,0,0,0,0,0,5,0
quantity,0,0,0,0,4,0,0,0,0,0
plunder,0,0,0,0,0,0,0,0,1,0
melt,0,0,0,0,0,0,0,0,9,0
countless,1,0,0,0,0,0,0,0,0,0
far,1,0,11,0,0,0,0,0,0,0
eastern,1,0,0,0,0,0,0,0,0,0
lose,0,0,0,0,0,0,0,0,31,0
goldwork,0,0,0,0,1,0,0,0,0,0
alloy,0,0,0,0,8,0,0,0,0,0
copper,0,0,0,0,14,0,0,0,0,0
tin,0,0,0,0,2,0,0,0,0,0
silver,0,0,0,0,7,0,0,0,0,0
aluminum,0,0,0,0,8,0,0,0,0,0
brass,0,0,0,0,4,0,0,0,0,0
permit,0,0,0,0,1,0,0,0,4,0
attenuation,0,0,0,0,1,0,0,0,0,0
risk,0,0,0,0,1,0,0,0,0,0
lustre,0,0,0,0,2,0,0,0,0,0
reflectivity,0,0,0,0,1,0,0,0,0,0
value,0,0,0,0,5,0,0,0,4,0
patina,0,0,0,0,9,0,0,0,0,0
pour,0,0,0,0,0,0,0,0,13,0
squeeze,0,0,0,0,0,0,0,0,1,0
coin,0,0,0,0,6,0,0,0,1,0
making,0,0,0,0,2,0,0,0,0,0
hammer,0,0,0,0,4,0,0,0,6,0
bending,0,0,0,0,2,0,0,0,0,0
cutting,0,0,0,0,5,0,0,0,0,0
welding,0,0,0,0,11,0,0,0,0,0
repoussé,0,0,0,0,4,0,0,0,0,1
discovery,0,0,0,0,3,0,0,0,0,0
casting,0,0,0,0,32,0,0,0,0,0
direct,21,0,0,0,0,0,0,0,0,0
similar,16,0,0,0,0,0,0,0,0,0
blacksmith,0,0,0,0,1,0,0,0,0,0
nowadays,0,0,1,0,0,0,0,0,0,0
constructional,3,0,0,0,0,0,0,0,0,0
stainless,5,0,0,0,0,0,0,0,0,0
effectively,0,0,1,0,0,0,0,0,0,0
common,23,0,0,0,0,0,0,0,0,0
obtainable,1,0,0,0,0,0,0,0,0,0
discover,0,0,0,0,0,0,0,0,7,0
widespread,5,0,0,0,0,0,0,0,0,0
capable,1,0,0,0,0,0,0,0,0,0
register,0,0,0,0,0,0,0,0,1,0
detailed,5,0,0,0,0,0,0,0,0,0
impression,0,0,0,0,5,0,0,0,0,0
partially,0,0,1,0,0,0,0,0,0,0
dry,4,0,0,0,0,0,0,0,10,0
leather,0,0,0,0,1,0,0,0,0,0
scrape,0,0,0,0,0,0,0,0,3,0
mix,0,0,0,0,0,0,0,0,7,0
creamy,2,0,0,0,0,0,0,0,0,0
liquid,2,0,0,0,5,0,0,0,0,0
slip,0,0,0,0,7,0,0,0,0,0
undergo,0,0,0,0,0,0,0,0,4,0
irreversible,3,0,0,0,0,0,0,0,0,0
pioneering,1,0,0,0,0,0,0,0,0,0
paint,0,0,0,0,10,0,0,0,17,0
original,26,0,0,0,6,0,0,0,0,0
brightly,0,0,2,0,0,0,0,0,0,0
coloured,7,0,0,0,0,0,0,0,0,0
primary,5,0,0,0,0,0,0,0,0,0
minimal,4,0,0,0,0,0,0,0,0,0
train,0,0,0,0,0,0,0,0,1,0
briefly,0,0,2,0,0,0,0,0,0,0
riveter,0,0,0,0,1,0,0,0,0,0
plant,0,0,0,0,9,0,0,0,0,0
drop,0,0,0,0,1,0,0,0,1,0
college,0,0,0,0,1,0,0,0,0,0
taxi,0,0,0,0,1,0,0,0,0,0
driver,0,0,0,0,1,0,0,0,0,0
salesman,0,0,0,0,1,0,0,0,0,0
carpenter,0,0,0,0,2,0,0,0,0,0
czech,1,0,0,0,0,0,0,0,0,0
urban,6,0,0,0,0,0,0,0,0,0
reminiscent,1,0,0,0,0,0,0,0,0,0
friend,0,0,0,0,1,0,0,0,0,0
experiment,0,0,0,0,0,0,0,0,2,0
bit,0,0,0,0,4,0,0,0,0,0
strip,0,0,0,0,1,0,0,0,3,0
canvas,0,0,0,0,3,0,0,0,0,0
virtual,1,0,0,0,0,0,0,0,0,0
basis,0,0,0,0,6,0,0,0,0,0
superstructure,0,0,0,0,1,0,0,0,0,0
stop,0,0,0,0,0,0,0,0,1,0
continue,0,0,0,0,0,0,0,0,18,0
betray,0,0,0,0,0,0,0,0,1,0
origin,0,0,0,0,2,0,0,0,0,0
override,0,0,0,0,0,0,0,0,1,0
interplay,0,0,0,0,4,0,0,0,0,0
abrade,0,0,0,0,0,0,0,0,2,0
date,0,0,0,0,0,0,0,0,10,0
illustration,0,0,0,0,2,0,0,0,0,0
spanish,3,0,0,0,0,0,0,0,0,0
follow,0,0,0,0,0,0,0,0,14,0
liberating,1,0,0,0,0,0,0,0,0,0
surrealist,4,0,0,0,0,0,0,0,0,0
doctrine,0,0,0,0,2,0,0,0,0,0
spring,0,0,0,0,0,0,0,0,1,0
spontaneous,1,0,0,0,0,0,0,0,0,0
unconscious,3,0,0,0,0,0,0,0,0,0
mind,0,0,0,0,4,0,0,0,0,0
soon,0,0,2,0,0,0,0,0,0,0
biomorphic,5,0,0,0,0,0,0,0,0,0
remarkable,1,0,0,0,0,0,0,0,0,0
erratic,1,0,0,0,0,0,0,0,0,0
inventiveness,0,0,0,0,1,0,0,0,0,0
stylistic,4,0,0,0,0,0,0,0,0,0
diversity,0,0,0,0,1,0,0,0,0,0
locomotive,0,0,0,0,1,0,0,0,0,0
tank,0,0,0,0,2,0,0,0,0,0
defense,0,0,0,0,2,0,0,0,0,0
bewildering,1,0,0,0,0,0,0,0,0,0
profusion,0,0,0,0,1,0,0,0,0,0
end,0,0,0,0,9,0,0,0,0,0
discipline,0,0,0,0,0,0,0,0,1,0
exuberant,1,0,0,0,0,0,0,0,0,0
imagination,0,0,0,0,4,0,0,0,0,0
stylistically,0,0,1,0,0,0,0,0,0,0
unify,0,0,0,0,0,0,0,0,1,0
serie,0,0,0,0,4,0,0,0,0,0
concurrently,0,0,1,0,0,0,0,0,0,0
radically,0,0,2,0,0,0,0,0,0,0
successful,6,0,0,0,0,0,0,0,0,0
cubist,2,0,0,0,0,0,0,0,0,0
emphasize,0,0,0,0,0,0,0,0,1,0
instead,0,0,4,0,0,0,0,0,0,0
burnished,1,0,0,0,0,0,0,0,0,0
abandon,0,0,0,0,0,0,0,0,1,0
cylinder,0,0,0,0,3,0,0,0,0,0
rectilinear,2,0,0,0,0,0,0,0,0,0
join,0,0,0,0,0,0,0,0,9,0
cubiform,1,0,0,0,0,0,0,0,0,0
odd,1,0,0,0,0,0,0,0,0,0
seemingly,0,0,2,0,0,0,0,0,0,0
haphazard,1,0,0,0,0,0,0,0,0,0
dynamically,0,0,1,0,0,0,0,0,0,0
unstable,1,0,0,0,0,0,0,0,0,0
arrangement,0,0,0,0,6,0,0,0,0,0
weightlessness,0,0,0,0,1,0,0,0,0,0
preliminary,6,0,0,0,0,0,0,0,0,0
subsequently,0,0,2,0,0,0,0,0,0,0
concrete,0,0,0,0,13,0,0,0,0,0
nature,0,0,0,0,15,0,0,0,0,0
product,0,0,0,0,17,0,0,0,0,0
earthenware,1,0,0,0,1,0,0,0,0,0
opaque,1,0,0,0,0,0,0,0,0,0
porous,6,0,0,0,0,0,0,0,0,0
stoneware,0,0,0,0,1,0,0,0,0,0
vitrified,2,0,0,0,0,0,0,0,0,0
porcelain,0,0,0,0,3,0,0,0,0,0
terra,0,0,0,0,24,0,0,0,0,0
cotta,0,0,0,0,24,0,0,0,0,0
baked,1,0,0,0,0,0,0,0,0,0
inconsistently,0,0,1,0,0,0,0,0,0,0
unglazed,2,0,0,0,0,0,0,0,0,0
brown,3,0,0,0,0,0,0,0,0,0
potter,0,0,0,0,6,0,0,0,0,0
coat,0,0,0,0,1,0,0,0,3,0
glaze,0,0,0,0,5,0,0,0,7,0
paleolithic,5,0,0,0,0,0,0,0,0,0
unfired,4,0,0,0,0,0,0,0,0,0
superb,4,0,0,0,0,0,0,0,0,0
intimate,2,0,0,0,0,0,0,0,0,0
maya,3,0,0,0,0,0,0,0,0,0
vigorous,6,0,0,0,0,0,0,0,0,0
family,0,0,0,0,7,0,0,0,0,0
literally,0,0,2,0,0,0,0,0,0,0
usage,0,0,0,0,1,0,0,0,0,0
vessel,0,0,0,0,3,0,0,0,0,0
dull,2,0,0,0,0,0,0,0,0,0
ochre,0,0,0,0,1,0,0,0,0,0
leave,0,0,0,0,4,0,0,0,17,0
utilitarian,3,0,0,0,0,0,0,0,0,0
cheapness,0,0,0,0,1,0,0,0,0,0
versatility,0,0,0,0,1,0,0,0,0,0
durability,0,0,0,0,2,0,0,0,0,0
limitation,0,0,0,0,1,0,0,0,0,0
basic,5,0,0,0,0,0,0,0,0,0
superficial,2,0,0,0,0,0,0,0,0,0
similarity,0,0,0,0,3,0,0,0,0,0
simply,0,0,5,0,0,0,0,0,0,0
separated,1,0,0,0,0,0,0,0,0,0
culture,0,0,0,0,4,0,0,0,0,0
brick,0,0,0,0,3,0,0,0,0,0
roof,0,0,0,0,4,0,0,0,0,0
tile,0,0,0,0,2,0,0,0,0,0
sarcophagus,0,0,0,0,5,0,0,0,0,0
craft,0,0,0,0,5,0,0,0,0,0
etruscan,3,0,0,0,0,0,0,0,0,0
think,0,0,0,0,0,0,0,0,5,0
temple,0,0,0,0,19,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
fierce,1,0,0,0,0,0,0,0,0,0
flavour,0,0,0,0,2,0,0,0,0,0
admire,0,0,0,0,0,0,0,0,2,0
antiquity,0,0,0,0,4,0,0,0,0,0
statuette,0,0,0,0,3,0,0,0,0,0
inch,0,0,0,0,7,0,0,0,0,0
height,0,0,0,0,4,0,0,0,0,0
primitive,4,0,0,0,0,0,0,0,0,0
minoan,1,0,0,0,0,0,0,0,0,0
cypriot,1,0,0,0,0,0,0,0,0,0
comprise,0,0,0,0,0,0,0,0,1,0
dancer,0,0,0,0,1,0,0,0,0,0
warrior,0,0,0,0,5,0,0,0,0,0
lively,1,0,0,0,0,0,0,0,0,0
woman,0,0,0,0,3,0,0,0,0,0
horseman,0,0,0,0,1,0,0,0,0,0
hieratic,1,0,0,0,0,0,0,0,0,0
mundane,3,0,0,0,0,0,0,0,0,0
nurse,0,0,0,0,1,0,0,0,0,0
child,0,0,0,0,3,0,0,0,0,0
teacher,0,0,0,0,1,0,0,0,0,0
pupil,0,0,0,0,5,0,0,0,0,0
actor,0,0,0,0,1,0,0,0,0,0
costume,0,0,0,0,2,0,0,0,0,0
production,0,0,0,0,11,0,0,0,0,0
westward,0,0,1,0,0,0,0,0,0,0
ornate,1,0,0,0,0,0,0,0,0,0
oriental,2,0,0,0,0,0,0,0,0,0
floral,1,0,0,0,0,0,0,0,0,0
figured,1,0,0,0,0,0,0,0,0,0
chariot,0,0,0,0,2,0,0,0,0,0
race,0,0,0,0,1,0,0,0,0,0
female,1,0,0,0,0,0,0,0,0,0
etruscanized,1,0,0,0,0,0,0,0,0,0
southern,6,0,0,0,0,0,0,0,0,0
votive,1,0,0,0,0,0,0,0,0,0
notably,0,0,3,0,0,0,0,0,0,0
local,4,0,0,0,0,0,0,0,0,0
divinity,0,0,0,0,1,0,0,0,0,0
hero,0,0,0,0,2,0,0,0,0,0
broadly,0,0,2,0,0,0,0,0,0,0
smoothly,0,0,1,0,0,0,0,0,0,0
meticulous,1,0,0,0,0,0,0,0,0,0
cult,0,0,0,0,2,0,0,0,0,0
island,0,0,0,0,3,0,0,0,0,0
mythological,3,0,0,0,0,0,0,0,0,0
predominate,0,0,0,0,0,0,0,0,1,0
chest,0,0,0,0,1,0,0,0,0,0
theme,0,0,0,0,7,0,0,0,0,0
mythology,0,0,0,0,1,0,0,0,0,0
reveller,0,0,0,0,1,0,0,0,0,0
virtually,0,0,4,0,0,0,0,0,0,0
frieze,0,0,0,0,4,0,0,0,0,0
molding,0,0,0,0,10,0,0,0,0,0
inset,1,0,0,0,0,0,0,0,0,0
medallion,0,0,0,0,2,0,0,0,0,0
freshness,0,0,0,0,2,0,0,0,0,0
accent,0,0,0,0,1,0,0,0,0,0
unglaze,0,0,0,0,0,0,0,0,1,0
spread,0,0,0,0,0,0,0,0,6,0
personal,12,0,0,0,0,0,0,0,0,0
immediacy,0,0,0,0,2,0,0,0,0,0
transferable,1,0,0,0,0,0,0,0,0,0
finely,0,0,2,0,0,0,0,0,0,0
allegorical,2,0,0,0,0,0,0,0,0,0
architecturally,0,0,2,0,0,0,0,0,0,0
revival,0,0,0,0,3,0,0,0,0,0
interested,2,0,0,0,0,0,0,0,0,0
elephant,0,0,0,0,1,0,0,0,0,0
tusk,0,0,0,0,5,0,0,0,0,0
walrus,0,0,0,0,2,0,0,0,0,0
hippopotamus,0,0,0,0,2,0,0,0,0,0
narwhal,0,0,0,0,1,0,0,0,0,0
aquatic,1,0,0,0,0,0,0,0,0,0
mammoth,1,0,0,0,1,0,0,0,0,0
dense,2,0,0,0,0,0,0,0,0,0
difficult,6,0,0,0,0,0,0,0,0,0
yellow,2,0,0,0,0,0,0,0,1,0
age,0,0,0,0,10,0,0,0,0,0
saw,0,0,0,0,3,0,0,0,1,0
invite,0,0,0,0,0,0,0,0,4,0
unbroken,2,0,0,0,0,0,0,0,0,0
christian,7,0,0,0,0,0,0,0,0,0
reach,0,0,0,0,0,0,0,0,8,0
conjunction,0,0,0,0,5,0,0,0,0,0
enamel,0,0,0,0,4,0,0,0,1,0
splendid,3,0,0,0,0,0,0,0,0,0
devotional,4,0,0,0,0,0,0,0,0,0
diptych,0,0,0,0,1,0,0,0,0,0
portable,1,0,0,0,0,0,0,0,0,0
altar,0,0,0,0,6,0,0,0,0,0
retable,0,0,0,0,1,0,0,0,0,0
raise,0,0,0,0,0,0,0,0,6,0
shelf,0,0,0,0,1,0,0,0,0,0
casket,0,0,0,0,2,0,0,0,0,0
crucifix,0,0,0,0,1,0,0,0,0,0
kingdom,0,0,0,0,1,0,0,0,0,0
related,2,0,0,0,0,0,0,0,0,0
horn,0,0,0,0,2,0,0,0,0,0
reindeer,0,0,0,0,1,0,0,0,0,0
carver,0,0,0,0,7,0,0,0,0,0
whalebone,0,0,0,0,1,0,0,0,0,0
paris,0,0,0,0,6,0,0,0,0,0
sulfate,0,0,0,0,4,0,0,0,0,0
lime,1,0,0,0,1,0,0,0,0,0
useful,4,0,0,0,0,0,0,0,0,0
versatile,1,0,0,0,0,0,0,0,0,0
workshop,0,0,0,0,4,0,0,0,0,0
short,7,0,0,0,0,0,0,0,0,0
inert,1,0,0,0,0,0,0,0,0,0
increase,0,0,0,0,0,0,0,0,2,0
fragile,3,0,0,0,0,0,0,0,0,0
limited,9,0,0,0,0,0,0,0,0,0
consistency,0,0,0,0,1,0,0,0,0,0
retard,0,0,0,0,0,0,0,0,2,0
setting,0,0,0,0,3,0,0,0,0,0
omit,0,0,0,0,0,0,0,0,2,0
fibreglass,0,0,0,0,11,0,0,0,0,0
reproduce,0,0,0,0,0,0,0,0,6,0
quick,1,0,2,0,0,0,0,0,0,0
powder,0,0,0,0,6,0,0,0,3,0
hemihydrate,0,0,0,0,1,0,0,0,0,0
harden,0,0,0,0,0,0,0,0,2,0
moisten,0,0,0,0,0,0,0,0,1,0
preparation,0,0,0,0,6,0,0,0,0,0
abundant,2,0,0,0,0,0,0,0,0,0
shrink,0,0,0,0,0,0,0,0,2,0
crack,0,0,0,0,1,0,0,0,2,0
excellent,2,0,0,0,0,0,0,0,0,0
commonly,0,0,7,0,0,0,0,0,0,0
precast,0,0,0,0,0,0,0,0,1,0
ornamental,5,0,0,0,0,0,0,0,0,0
plasterwork,0,0,0,0,1,0,0,0,0,0
ceiling,0,0,0,0,1,0,0,0,0,0
cornice,0,0,0,0,4,0,0,0,0,0
medicine,0,0,0,0,1,0,0,0,0,0
immobilize,0,0,0,0,0,0,0,0,1,0
heal,0,0,0,0,0,0,0,0,1,0
orthopedic,1,0,0,0,0,0,0,0,0,0
thermoplastic,0,0,0,0,1,0,0,0,0,0
speed,0,0,0,0,2,0,0,0,0,0
enable,0,0,0,0,0,0,0,0,3,0
quickly,0,0,4,0,0,0,0,0,0,0
gesso,0,0,0,0,2,0,0,0,0,0
tempera,0,0,0,0,1,0,0,0,0,0
oil,0,0,0,0,4,0,0,0,2,0
prepare,0,0,0,0,0,0,0,0,9,0
dihydrate,0,0,0,0,1,0,0,0,0,0
additive,0,0,0,0,2,0,0,0,0,0
passive,1,0,0,0,0,0,0,0,0,0
protection,0,0,0,0,2,0,0,0,0,0
mixture,0,0,0,0,3,0,0,0,0,0
aggregate,0,0,0,0,2,0,0,0,0,0
sand,0,0,0,0,9,0,0,0,1,0
bind,0,0,0,0,0,0,0,0,4,0
crush,0,0,0,0,0,0,0,0,1,0
chip,0,0,0,0,2,0,0,0,1,0
gravel,0,0,0,0,1,0,0,0,0,0
commercial,6,0,0,0,0,0,0,0,0,0
ciment,0,0,0,0,1,0,0,0,0,0
fondu,0,0,0,0,1,0,0,0,0,0
appropriate,4,0,0,0,0,0,0,0,0,0
rapidly,0,0,3,0,0,0,0,0,0,0
replace,0,0,0,0,0,0,0,0,8,0
cheap,2,0,0,0,0,0,0,0,0,0
reinforcement,0,0,0,0,1,0,0,0,0,0
industry,0,0,0,0,5,0,0,0,0,0
synthetic,8,0,0,0,0,0,0,0,0,0
resin,0,0,0,0,11,0,0,0,0,0
polyester,0,0,0,0,2,0,0,0,0,0
lamination,0,0,0,0,1,0,0,0,0,0
fibre,0,0,0,0,2,0,0,0,0,0
lightweight,2,0,0,0,0,0,0,0,0,0
successfully,0,0,1,0,0,0,0,0,0,0
car,0,0,0,0,2,0,0,0,0,0
boat,0,0,0,0,1,0,0,0,0,0
hull,0,0,0,0,1,0,0,0,0,0
unattractive,1,0,0,0,0,0,0,0,0,0
filler,0,0,0,0,3,0,0,0,0,0
pigment,0,0,0,0,3,0,0,0,1,0
substitute,0,0,0,0,2,0,0,0,1,0
laminate,0,0,0,0,0,0,0,0,2,0
cire,0,0,0,0,2,0,0,0,0,1
perdue,0,0,0,0,2,0,0,0,0,1
sketch,0,0,0,0,4,0,0,0,0,0
fruit,0,0,0,0,4,0,0,0,0,0
keep,0,0,0,0,0,0,0,0,2,0
dome,0,0,0,0,2,0,0,0,0,0
papier,0,0,0,0,2,0,0,0,0,3
mâché,0,0,0,0,4,0,0,0,0,2
pulp,0,0,0,0,2,0,0,0,1,0
paper,0,0,0,0,11,0,0,0,0,0
bond,0,0,0,0,3,0,0,0,1,0
mask,0,0,0,0,7,0,0,0,0,0
armour,0,0,0,0,3,0,0,0,0,0
ephemeral,3,0,0,0,0,0,0,0,0,0
trivial,1,0,0,0,0,0,0,0,0,0
numerous,9,0,0,0,0,0,0,0,0,0
permanent,6,0,0,0,0,0,0,0,0,0
amber,0,0,0,0,1,0,0,0,0,0
one,0,0,0,0,7,0,0,0,0,0
feather,0,0,0,0,1,0,0,0,0,0
baker,0,0,0,0,1,0,0,0,0,0
dough,0,0,0,0,1,0,0,0,0,0
sugar,0,0,0,0,2,0,0,0,0,0
bird,0,0,0,0,4,0,0,0,0,0
seed,0,0,0,0,1,0,0,0,0,0
foliage,0,0,0,0,3,0,0,0,0,0
ice,0,0,0,0,6,0,0,0,0,0
snow,0,0,0,0,2,0,0,0,0,0
cake,0,0,0,0,1,0,0,0,0,0
icing,0,0,0,0,1,0,0,0,0,0
fashion,0,0,0,0,1,0,0,0,2,0
inflate,0,0,0,0,0,0,0,0,1,0
polyethylene,0,0,0,0,1,0,0,0,0,0
foam,0,0,0,0,5,0,0,0,0,0
expand,0,0,0,0,0,0,0,0,6,0
polystyrene,0,0,0,0,2,0,0,0,0,0
neon,0,0,0,0,1,0,0,0,0,0
tube,0,0,0,0,4,0,0,0,0,0
list,0,0,0,0,0,0,0,0,1,0
cloth,0,0,0,0,4,0,0,0,0,0
dacron,0,0,0,0,1,0,0,0,0,0
plexiglas,0,0,0,0,1,0,0,0,0,0
real,5,0,0,0,0,0,0,0,0,0
junk,0,0,0,0,2,0,0,0,0,0
devotee,0,0,0,0,1,0,0,0,0,0
chew,0,0,0,0,0,0,0,0,1,0
repulpe,0,0,0,0,0,0,0,0,1,0
paste,0,0,0,0,1,0,0,0,0,0
article,0,0,0,0,3,0,0,0,0,0
beautifully,0,0,3,0,0,0,0,0,0,0
motif,0,0,0,0,5,0,0,0,0,0
handsomely,0,0,2,0,0,0,0,0,0,0
lacquer,0,0,0,0,3,0,0,0,2,0
buddhist,6,0,0,0,0,0,0,0,0,0
deity,0,0,0,0,1,0,0,0,0,0
later,3,0,18,0,0,0,0,0,0,0
tray,0,0,0,0,1,0,0,0,0,0
decline,0,0,0,0,1,0,0,0,1,0
toy,0,0,0,0,4,0,0,0,0,0
theatre,0,0,0,0,1,0,0,0,0,0
prop,0,0,0,0,1,0,0,0,0,0
scenic,1,0,0,0,0,0,0,0,0,0
sailcloth,0,0,0,0,1,0,0,0,0,0
stuff,0,0,0,0,0,0,0,0,1,0
unconventional,1,0,0,0,0,0,0,0,0,0
restoration,0,0,0,0,6,0,0,0,0,0
conserve,0,0,0,0,0,0,0,0,1,0
print,0,0,0,0,2,0,0,0,0,0
glassware,0,0,0,0,1,0,0,0,0,0
metalware,0,0,0,0,1,0,0,0,0,0
textile,0,0,0,0,2,0,0,0,0,0
ceramic,1,0,0,0,2,0,0,0,0,0
adversely,0,0,1,0,0,0,0,0,0,0
affect,0,0,0,0,0,0,0,0,2,0
negligence,0,0,0,0,1,0,0,0,0,0
willful,1,0,0,0,0,0,0,0,0,0
damage,0,0,0,0,10,0,0,0,3,0
inevitable,1,0,0,0,0,0,0,0,0,0
decay,0,0,0,0,2,0,0,0,0,0
craftsman,0,0,0,0,12,0,0,0,0,0
imaginable,1,0,0,0,0,0,0,0,0,0
chisel,0,0,0,0,14,0,0,0,1,0
knife,0,0,0,0,5,0,0,0,0,0
reed,0,0,0,0,1,0,0,0,0,0
bundle,0,0,0,0,1,0,0,0,1,0
skin,0,0,0,0,1,0,0,0,0,0
stretch,0,0,0,0,0,0,0,0,3,0
composite,0,0,0,0,1,0,0,0,0,0
exotic,1,0,0,0,0,0,0,0,0,0
widen,0,0,0,0,0,0,0,0,2,0
resource,0,0,0,0,1,0,0,0,0,0
susceptible,3,0,0,0,0,0,0,0,0,0
environmental,14,0,0,0,0,0,0,0,0,0
agent,0,0,0,0,4,0,0,0,0,0
initiate,0,0,0,0,0,0,0,0,2,0
deterioration,0,0,0,0,6,0,0,0,0,0
destruction,0,0,0,0,2,0,0,0,0,0
conservator,0,0,0,0,10,0,0,0,0,0
slow,0,0,0,0,0,0,0,0,1,0
guide,0,0,0,0,1,0,0,0,2,0
deteriorate,0,0,0,0,0,0,0,0,2,0
implication,0,0,0,0,1,0,0,0,0,0
condition,0,0,0,0,4,0,0,0,0,0
survival,0,0,0,0,1,0,0,0,0,0
cultural,2,0,0,0,0,0,0,0,0,0
religious,11,0,0,0,0,0,0,0,0,0
monetary,1,0,0,0,0,0,0,0,0,0
dramatically,0,0,4,0,0,0,0,0,0,0
prehistoric,3,0,0,0,0,0,0,0,0,0
yield,0,0,0,0,0,0,0,0,2,0
soapstone,0,0,0,0,1,0,0,0,0,0
dissolve,0,0,0,0,0,0,0,0,4,0
abrasive,4,0,0,0,6,0,0,0,0,0
freeze,0,0,0,0,3,0,0,0,3,0
stress,0,0,0,0,5,0,0,0,0,0
pore,0,0,0,0,6,0,0,0,0,0
microfracture,0,0,0,0,1,0,0,0,0,0
migrate,0,0,0,0,0,0,0,0,1,0
location,0,0,0,0,2,0,0,0,0,0
happen,0,0,0,0,0,0,0,0,2,0
changing,0,0,0,0,1,0,0,0,0,0
season,0,0,0,0,2,0,0,0,1,0
temperate,1,0,0,0,0,0,0,0,0,0
climate,0,0,0,0,1,0,0,0,0,0
thaw,0,0,0,0,3,0,0,0,0,0
repeat,0,0,0,0,0,0,0,0,2,0
migration,0,0,0,0,1,0,0,0,0,0
freezing,0,0,0,0,1,0,0,0,0,0
cohesive,4,0,0,0,0,0,0,0,0,0
spalling,0,0,0,0,2,0,0,0,0,0
delamination,0,0,0,0,1,0,0,0,0,0
eventually,0,0,2,0,0,0,0,0,0,0
shapeless,1,0,0,0,0,0,0,0,0,0
sodium,0,0,0,0,1,0,0,0,0,0
chloride,0,0,0,0,3,0,0,0,0,0
seawater,0,0,0,0,2,0,0,0,0,0
nitrate,0,0,0,0,1,0,0,0,0,0
groundwater,0,0,0,0,2,0,0,0,0,0
pollute,0,0,0,0,0,0,0,0,1,0
fertilizer,0,0,0,0,1,0,0,0,0,0
stay,0,0,0,0,1,0,0,0,1,0
solution,0,0,0,0,3,0,0,0,0,0
travel,0,0,0,0,0,0,0,0,2,0
evaporate,0,0,0,0,0,0,0,0,1,0
effloresce,0,0,0,0,0,0,0,0,1,0
flaking,0,0,0,0,1,0,0,0,0,0
majority,0,0,0,0,4,0,0,0,0,0
crystallize,0,0,0,0,0,0,0,0,2,0
powdery,3,0,0,0,0,0,0,0,0,0
efflorescence,0,0,0,0,1,0,0,0,0,0
unsightly,2,0,0,0,0,0,0,0,0,0
destructive,6,0,0,0,0,0,0,0,0,0
subefflorescence,0,0,0,0,2,0,0,0,0,0
occur,0,0,0,0,0,0,0,0,5,0
amount,0,0,0,0,4,0,0,0,0,0
acquire,0,0,0,0,0,0,0,0,4,0
burial,0,0,0,0,2,0,0,0,0,0
