word,ADJ,ADP,ADV,AUX,CCONJ,DET,NOUN,NUM,PRON,SCONJ,VERB,X
cultivation,0,0,0,0,0,0,1,0,0,0,0,0
elegant,3,0,0,0,0,0,0,0,0,0,0,0
living,0,0,0,0,0,0,2,0,0,0,0,0
vie,0,0,0,0,0,0,0,0,0,0,1,0
maintain,0,0,0,0,0,0,0,0,0,0,7,0
resident,3,0,0,0,0,0,0,0,0,0,0,0
chapel,0,0,0,0,0,0,23,0,0,0,0,0
banqueting,0,0,0,0,0,0,1,0,0,0,0,0
hall,0,0,0,0,0,0,1,0,0,0,0,0
interchange,0,0,0,0,0,0,1,0,0,0,0,0
dissemination,0,0,0,0,0,0,3,0,0,0,0,0
partly,0,0,3,0,0,0,0,0,0,0,0,0
advantage,0,0,0,0,0,0,1,0,0,0,0,0
intellectual,1,0,0,0,0,0,0,0,0,0,0,0
comprise,0,0,0,0,0,0,0,0,0,0,4,0
prime,2,0,0,0,0,0,0,0,0,0,0,0
spend,0,0,0,0,0,0,0,0,0,0,5,0
alliance,0,0,0,0,0,0,1,0,0,0,0,0
english,58,0,0,0,0,0,0,0,0,0,0,0
contribution,0,0,0,0,0,0,1,0,0,0,0,0
continental,8,0,0,0,0,0,0,0,0,0,0,0
sparsely,0,0,1,0,0,0,0,0,0,0,0,0
especially,0,0,16,0,0,0,0,0,0,0,0,0
ally,0,0,0,0,0,0,1,0,0,0,0,0
social,4,0,0,0,0,0,0,0,0,0,0,0
effort,0,0,0,0,0,0,4,0,0,0,0,0
relevant,1,0,0,0,0,0,0,0,0,0,0,0
dawn,0,0,0,0,0,0,0,0,0,0,1,0
armé,0,0,0,0,0,0,0,0,0,0,0,1
armed,1,0,0,0,0,0,0,0,0,0,0,0
face,0,0,0,0,0,0,0,0,0,0,0,2
pale,2,0,0,0,0,0,0,0,0,0,0,0
preexist,0,0,0,0,0,0,0,0,0,0,2,0
usually,0,0,28,0,0,0,0,0,0,0,0,0
sustained,6,0,0,0,0,0,0,0,0,0,0,0
elaboration,0,0,0,0,0,0,1,0,0,0,0,0
complete,22,0,0,0,0,0,0,0,0,0,4,0
compare,0,0,0,0,0,0,0,0,0,0,3,0
simply,0,0,4,0,0,0,0,0,0,0,0,0
necessarily,0,0,2,0,0,0,0,0,0,0,0,0
anchor,0,0,0,0,0,0,0,0,0,0,1,0
reign,0,0,0,0,0,0,5,0,0,0,0,0
course,0,0,0,0,0,0,14,0,0,0,0,0
resort,0,0,0,0,0,0,1,0,0,0,1,0
old,21,0,0,0,0,0,0,0,0,0,0,0
giant,1,0,0,0,0,0,0,0,0,0,0,0
stride,0,0,0,0,0,0,1,0,0,0,0,0
rondeaux,0,0,0,0,0,0,0,0,0,0,0,1
virelais,0,0,0,0,0,0,0,0,0,0,0,1
divorce,0,0,0,0,0,0,0,0,0,0,1,0
ordered,1,0,0,0,0,0,0,0,0,0,0,0
texture,0,0,0,0,0,0,19,0,0,0,0,0
typical,5,0,0,0,0,0,0,0,0,0,0,0
implication,0,0,0,0,0,0,1,0,0,0,0,0
lower,2,0,3,0,0,0,0,0,0,0,0,0
medium,0,0,0,0,0,0,3,0,0,0,0,0
watershed,0,0,0,0,0,0,1,0,0,0,0,0
history,0,0,0,0,0,0,8,0,0,0,0,0
occur,0,0,0,0,0,0,0,0,0,0,6,0
end,0,0,0,0,0,0,15,0,0,0,3,0
commerce,0,0,0,0,0,0,1,0,0,0,0,0
significant,8,0,0,0,0,0,0,0,0,0,0,0
musically,0,0,2,0,0,0,0,0,0,0,0,0
pervasive,2,0,0,0,0,0,0,0,0,0,0,0
domination,0,0,0,0,0,0,1,0,0,0,0,0
scene,0,0,0,0,0,0,4,0,0,0,0,0
netherlandish,5,0,0,0,0,0,0,0,0,0,0,0
reside,0,0,0,0,0,0,0,0,0,0,1,0
princely,1,0,0,0,0,0,0,0,0,0,0,0
family,0,0,0,0,0,0,31,0,0,0,0,0
printing,0,0,0,0,0,0,9,0,0,0,0,0
member,0,0,0,0,0,0,8,0,0,0,0,0
civil,2,0,0,0,0,0,0,0,0,0,0,0
des,0,0,0,0,0,0,0,0,0,0,0,7
train,0,0,0,0,0,0,0,0,0,0,6,0
recognize,0,0,0,0,0,0,0,0,0,0,4,0
near,0,11,0,0,0,0,0,0,0,0,0,0
birthplace,0,0,0,0,0,0,1,0,0,0,0,0
retinue,0,0,0,0,0,0,2,0,0,0,0,0
peripatetic,2,0,0,0,0,0,0,0,0,0,0,0
papal,12,0,0,0,0,0,0,0,0,0,0,0
hasten,0,0,0,0,0,0,0,0,0,0,1,0
basis,0,0,0,0,0,0,5,0,0,0,0,0
total,2,0,0,0,0,0,1,0,0,0,0,0
breadth,0,0,0,0,0,0,3,0,0,0,0,0
contrast,0,0,0,0,0,0,7,0,0,0,3,0
duet,1,0,0,0,0,0,2,0,0,0,0,0
echo,0,0,0,0,0,0,0,0,0,0,1,0
repeat,0,0,0,0,0,0,1,0,0,0,5,0
recognizably,0,0,1,0,0,0,0,0,0,0,0,0
hear,0,0,0,0,0,0,0,0,0,0,2,0
chief,4,0,0,0,0,0,0,0,0,0,0,0
generate,0,0,0,0,0,0,0,0,0,0,1,0
equality,0,0,0,0,0,0,1,0,0,0,0,0
familiar,4,0,0,0,0,0,0,0,0,0,0,0
textural,1,0,0,0,0,0,0,0,0,0,0,0
wide,7,0,0,0,0,0,0,0,0,0,0,0
quiet,3,0,0,0,0,0,0,0,0,0,0,0
tranquillity,0,0,0,0,0,0,1,0,0,0,0,0
lively,6,0,0,0,0,0,0,0,0,0,0,0
spirited,1,0,0,0,0,0,0,0,0,0,0,0
thousand,0,0,0,0,0,0,1,0,0,0,0,0
survive,0,0,0,0,0,0,0,0,0,0,28,0
informative,1,0,0,0,0,0,0,0,0,0,0,0
diffinitorium,0,0,0,0,0,0,0,0,0,0,0,1
print,0,0,0,0,0,0,2,0,0,0,28,0
dictionary,0,0,0,0,0,0,1,0,0,0,0,0
idiom,0,0,0,0,0,0,4,0,0,0,0,0
substitute,0,0,0,0,0,0,1,0,0,0,2,0
dancing,0,0,0,0,0,0,1,0,0,0,0,0
unsuitable,1,0,0,0,0,0,0,0,0,0,0,0
doubtless,0,0,2,0,0,0,0,0,0,0,0,0
extensive,6,0,0,0,0,0,0,0,0,0,0,0
documentation,0,0,0,0,0,0,2,0,0,0,0,0
organisandi,0,0,0,0,0,0,0,0,0,0,0,1
entitle,0,0,0,0,0,0,0,0,0,0,2,0
continually,0,0,2,0,0,0,0,0,0,0,0,0
idiomatically,0,0,2,0,0,0,0,0,0,0,0,0
strongly,0,0,2,0,0,0,0,0,0,0,0,0
accented,1,0,0,0,0,0,0,0,0,0,0,0
angular,3,0,0,0,0,0,0,0,0,0,0,0
intervallic,1,0,0,0,0,0,0,0,0,0,0,0
skip,0,0,0,0,0,0,1,0,0,0,1,0
phrase,0,0,0,0,0,0,4,0,0,0,0,0
ornamentation,0,0,0,0,0,0,2,0,0,0,0,0
continuation,0,0,0,0,0,0,3,0,0,0,0,0
unbroken,1,0,0,0,0,0,0,0,0,0,0,0
recorded,1,0,0,0,0,0,0,0,0,0,0,0
characteristically,0,0,3,0,0,0,0,0,0,0,0,0
pair,0,0,0,0,0,0,5,0,0,0,0,0
embryonic,2,0,0,0,0,0,0,0,0,0,0,0
suite,0,0,0,0,0,0,1,0,0,0,0,0
unify,0,0,0,0,0,0,0,0,0,0,2,0
galliard,0,0,0,0,0,0,1,0,0,0,0,0
allemande,0,0,0,0,0,0,0,0,0,0,0,1
basse,0,0,0,0,0,0,0,0,0,0,0,1
danse,0,0,0,0,0,0,0,0,0,0,0,1
tourdion,0,0,0,0,0,0,0,0,0,0,0,1
join,0,0,0,0,0,0,0,0,0,0,9,0
fantasia,0,0,0,0,0,0,11,0,0,0,0,0
intonazione,0,0,0,0,0,0,1,0,0,0,0,0
toccata,0,0,0,0,0,0,8,0,0,0,0,2
category,0,0,0,0,0,0,4,0,0,0,0,0
inconsistency,0,0,0,0,0,0,1,0,0,0,0,0
unpredictability,0,0,0,0,0,0,1,0,0,0,0,0
content,0,0,0,0,0,0,1,0,0,0,0,0
virtuoso,4,0,0,0,0,0,4,0,0,0,0,0
figuration,0,0,0,0,0,0,5,0,0,0,0,0
distinction,0,0,0,0,0,0,4,0,0,0,0,0
say,0,0,0,0,0,0,0,0,0,0,5,0
tend,0,0,0,0,0,0,0,0,0,0,1,0
touch,0,0,0,0,0,0,3,0,0,0,0,0
demonstrate,0,0,0,0,0,0,0,0,0,0,2,0
agility,0,0,0,0,0,0,1,0,0,0,0,0
freely,0,0,5,0,0,0,0,0,0,0,0,0
interchangeable,1,0,0,0,0,0,0,0,0,0,0,0
belong,0,0,0,0,0,0,0,0,0,0,3,0
descriptive,1,0,0,0,0,0,0,0,0,0,0,0
naive,1,0,0,0,0,0,0,0,0,0,0,0
representation,0,0,0,0,0,0,1,0,0,0,0,0
ricercar,0,0,0,0,0,0,0,0,0,0,0,2
canzona,0,0,0,0,0,0,1,0,0,0,0,2
generally,0,0,9,0,0,0,0,0,0,0,0,0
fugal,4,0,0,0,0,0,0,0,0,0,0,0
arise,0,0,0,0,0,0,0,0,0,0,3,0
dependence,0,0,0,0,0,0,1,0,0,0,0,0
unifying,2,0,0,0,0,0,0,0,0,0,0,0
virtually,0,0,3,0,0,0,0,0,0,0,0,0
churchlike,1,0,0,0,0,0,0,0,0,0,0,0
character,0,0,0,0,0,0,6,0,0,0,0,0
utilize,0,0,0,0,0,0,0,0,0,0,3,0
decorative,2,0,0,0,0,0,0,0,0,0,0,0
alternate,0,0,0,0,0,0,0,0,0,0,5,0
improvisatory,3,0,0,0,0,0,0,0,0,0,0,0
title,0,0,0,0,0,0,11,0,0,0,0,0
achieve,0,0,0,0,0,0,0,0,0,0,5,0
majestic,2,0,0,0,0,0,0,0,0,0,0,0
virtuosity,0,0,0,0,0,0,4,0,0,0,0,0
mean,0,0,0,0,0,0,6,0,0,0,4,0
florid,2,0,0,0,0,0,0,0,0,0,0,0
embellishment,0,0,0,0,0,0,1,0,0,0,0,0
unsteady,1,0,0,0,0,0,0,0,0,0,0,0
initiate,0,0,0,0,0,0,0,0,0,0,6,0
highly,0,0,16,0,0,0,0,0,0,0,0,0
loosely,0,0,1,0,0,0,0,0,0,0,0,0
sudden,1,0,0,0,0,0,0,0,0,0,0,0
intend,0,0,0,0,0,0,0,0,0,0,6,0
entirety,0,0,0,0,0,0,1,0,0,0,0,0
transmitter,0,0,0,0,0,0,1,0,0,0,0,0
delight,0,0,0,0,0,0,2,0,0,0,1,0
foreign,4,0,0,0,0,0,0,0,0,0,0,0
introductory,1,0,0,0,0,0,0,0,0,0,0,0
closing,1,0,0,0,0,0,0,0,0,0,0,0
juxtaposition,0,0,0,0,0,0,1,0,0,0,0,0
appeal,0,0,0,0,0,0,0,0,0,0,1,0
baroque,7,0,0,0,0,0,0,0,0,0,0,0
fascination,0,0,0,0,0,0,1,0,0,0,0,0
union,0,0,0,0,0,0,3,0,0,0,0,0
opposite,0,1,0,0,0,0,1,0,0,0,0,0
prominent,8,0,0,0,0,0,0,0,0,0,0,0
north,0,0,0,0,0,0,3,0,0,0,0,0
accompanying,3,0,0,0,0,0,0,0,0,0,0,0
plain,2,0,0,0,0,0,0,0,0,0,0,0
ground,0,0,0,0,0,0,3,0,0,0,0,0
choose,0,0,0,0,0,0,0,0,0,0,3,0
bass,0,0,0,0,0,0,31,0,0,0,0,0
imaginative,1,0,0,0,0,0,0,0,0,0,0,0
stringed,11,0,0,0,0,0,0,0,0,0,0,0
far,0,0,6,0,0,0,0,0,0,0,0,0
noteworthy,3,0,0,0,0,0,0,0,0,0,0,0
close,7,0,0,0,0,0,0,0,0,0,1,0
spaniard,0,0,0,0,0,0,1,0,0,0,0,0
paint,0,0,0,0,0,0,0,0,0,0,4,0
altarpiece,0,0,0,0,0,0,1,0,0,0,0,0
virginals,0,0,0,0,0,0,1,0,0,0,0,0
clavecin,0,0,0,0,0,0,1,0,0,0,0,0
clavicembalo,0,0,0,0,0,0,1,0,0,0,0,0
quill,0,0,0,0,0,0,4,0,0,0,0,0
strike,0,0,0,0,0,0,0,0,0,0,10,0
thin,2,0,0,0,0,0,0,0,0,0,0,0
metal,1,0,0,0,0,0,3,0,0,0,0,0
tongue,0,0,0,0,0,0,1,0,0,0,0,0
capable,3,0,0,0,0,0,0,0,0,0,0,0
onward,0,0,4,0,0,0,0,0,0,0,0,0
thank,0,0,0,0,0,0,2,0,0,0,0,0
standardized,1,0,0,0,0,0,0,0,0,0,0,0
consort,0,0,0,0,0,0,12,0,0,0,1,0
viol,0,0,0,0,0,0,26,0,0,0,0,0
woodwind,0,0,0,0,0,0,3,0,0,0,0,0
loud,6,0,1,0,0,0,0,0,0,0,0,0
brass,0,0,0,0,0,0,2,0,0,0,0,0
trombone,0,0,0,0,0,0,7,0,0,0,0,0
mix,0,0,0,0,0,0,0,0,0,0,2,0
depend,0,0,0,0,0,0,0,0,0,0,2,0
representative,1,0,0,0,0,0,1,0,0,0,0,0
uniform,1,0,0,0,0,0,0,0,0,0,0,0
pervade,0,0,0,0,0,0,0,0,0,0,1,0
uniformity,0,0,0,0,0,0,1,0,0,0,0,0
persist,0,0,0,0,0,0,0,0,0,0,2,0
supersede,0,0,0,0,0,0,0,0,0,0,2,0
national,3,0,0,0,0,0,0,0,0,0,0,0
accumulation,0,0,0,0,0,0,1,0,0,0,0,0
resource,0,0,0,0,0,0,2,0,0,0,0,0
dispersal,0,0,0,0,0,0,1,0,0,0,0,0
essential,2,0,0,0,0,0,0,0,0,0,0,0
grace,0,0,0,0,0,0,1,0,0,0,0,0
few,2,0,0,0,0,0,0,0,0,0,0,0
restriction,0,0,0,0,0,0,2,0,0,0,0,0
force,0,0,0,0,0,0,3,0,0,0,1,0
novelty,0,0,0,0,0,0,1,0,0,0,0,0
applaud,0,0,0,0,0,0,0,0,0,0,1,0
advance,0,0,0,0,0,0,2,0,0,0,1,0
apparent,3,0,0,0,0,0,0,0,0,0,0,0
venturesome,1,0,0,0,0,0,0,0,0,0,0,0
chromaticism,0,0,0,0,0,0,8,0,0,0,0,0
knell,0,0,0,0,0,0,1,0,0,0,0,0
conservative,5,0,0,0,0,0,1,0,0,0,0,0
creep,0,0,0,0,0,0,0,0,0,0,1,0
effectively,0,0,1,0,0,0,0,0,0,0,0,0
distinct,4,0,0,0,0,0,0,0,0,0,0,0
corresponding,1,0,0,0,0,0,0,0,0,0,0,0
liberal,1,0,0,0,0,0,0,0,0,0,0,0
parody,0,0,0,0,0,0,5,0,0,0,2,0
web,0,0,0,0,0,0,1,0,0,0,0,0
adapt,0,0,0,0,0,0,0,0,0,0,2,0
preexistent,6,0,0,0,0,0,0,0,0,0,0,0
paraphrase,0,0,0,0,0,0,0,0,0,0,3,0
omit,0,0,0,0,0,0,0,0,0,0,1,0
alter,0,0,0,0,0,0,0,0,0,0,2,0
upheaval,0,0,0,0,0,0,1,0,0,0,0,0
cause,0,0,0,0,0,0,0,0,0,0,4,0
protestant,4,0,0,0,0,0,0,0,0,0,0,0
worship,0,0,0,0,0,0,1,0,0,0,0,0
lutheran,1,0,0,0,0,0,0,0,0,0,0,0
chorale,0,0,0,0,0,0,4,0,0,0,0,0
tune,0,0,0,0,0,0,14,0,0,0,6,0
anthem,0,0,0,0,0,0,12,0,0,0,0,0
anglican,4,0,0,0,0,0,0,0,0,0,0,0
psalm,0,0,0,0,0,0,13,0,0,0,0,0
calvinist,2,0,0,0,0,0,0,0,0,0,0,0
sense,0,0,0,0,0,0,11,0,0,0,0,0
reborn,0,0,0,0,0,0,0,0,0,0,1,0
relative,1,0,0,0,0,0,0,0,0,0,0,0
dormancy,0,0,0,0,0,0,1,0,0,0,0,0
frottola,0,0,0,0,0,0,1,0,0,0,0,13
decade,0,0,0,0,0,0,4,0,0,0,0,0
seek,0,0,0,0,0,0,0,0,0,0,5,0
refined,2,0,0,0,0,0,0,0,0,0,0,0
turn,0,0,0,0,0,0,0,0,0,0,2,0
resemblance,0,0,0,0,0,0,1,0,0,0,0,0
restrained,1,0,0,0,0,0,0,0,0,0,0,0
homophonic,6,0,0,0,0,0,0,0,0,0,0,0
occasional,3,0,0,0,0,0,0,0,0,0,0,0
bit,0,0,0,0,0,0,2,0,0,0,0,0
normal,3,0,0,0,0,0,0,0,0,0,0,0
consistently,0,0,1,0,0,0,0,0,0,0,0,0
attention,0,0,0,0,0,0,2,0,0,0,0,0
appreciably,0,0,1,0,0,0,0,0,0,0,0,0
colouristic,1,0,0,0,0,0,0,0,0,0,0,0
vivid,3,0,0,0,0,0,0,0,0,0,0,0
painting,0,0,0,0,0,0,2,0,0,0,0,0
declamatory,5,0,0,0,0,0,0,0,0,0,0,0
villanella,0,0,0,0,0,0,0,0,0,0,0,1
largely,0,0,11,0,0,0,0,0,0,0,0,0
reaction,0,0,0,0,0,0,1,0,0,0,0,0
refinement,0,0,0,0,0,0,3,0,0,0,0,0
complication,0,0,0,0,0,0,1,0,0,0,0,0
sophistication,0,0,0,0,0,0,1,0,0,0,0,0
revert,0,0,0,0,0,0,0,0,0,0,1,0
chordal,11,0,0,0,0,0,0,0,0,0,0,0
intentionally,0,0,1,0,0,0,0,0,0,0,0,0
parodistic,1,0,0,0,0,0,0,0,0,0,0,0
lyric,4,0,0,0,0,0,3,0,0,0,0,0
nonsense,0,0,0,0,0,0,1,0,0,0,0,0
leading,1,0,0,0,0,0,0,0,0,0,0,0
treasury,0,0,0,0,0,0,1,0,0,0,0,0
editor,0,0,0,0,0,0,2,0,0,0,0,0
correspond,0,0,0,0,0,0,0,0,0,0,4,0
canzonet,0,0,0,0,0,0,5,0,0,0,0,1
ballett,0,0,0,0,0,0,1,0,0,0,0,0
air,0,0,0,0,0,0,10,0,0,0,0,1
suitable,2,0,0,0,0,0,0,0,0,0,0,0
revitalize,0,0,0,0,0,0,0,0,0,0,2,0
clearly,0,0,3,0,0,0,0,0,0,0,0,0
delineate,0,0,0,0,0,0,0,0,0,0,2,0
programmatic,1,0,0,0,0,0,0,0,0,0,0,0
writing,0,0,0,0,0,0,8,0,0,0,0,0
irregular,3,0,0,0,0,0,0,0,0,0,0,0
musique,0,0,0,0,0,0,0,0,0,0,0,1
mesurée,0,0,0,0,0,0,0,0,0,0,0,1
faithfully,0,0,1,0,0,0,0,0,0,0,0,0
accentuation,0,0,0,0,0,0,1,0,0,0,0,0
primacy,0,0,0,0,0,0,1,0,0,0,0,0
textual,1,0,0,0,0,0,0,0,0,0,0,0
consideration,0,0,0,0,0,0,2,0,0,0,0,0
germanic,1,0,0,0,0,0,0,0,0,0,0,0
extent,0,0,0,0,0,0,2,0,0,0,0,0
adherence,0,0,0,0,0,0,1,0,0,0,0,0
tendency,0,0,0,0,0,0,2,0,0,0,0,0
lieder,0,0,0,0,0,0,13,0,0,0,0,0
current,2,0,0,0,0,0,0,0,0,0,0,0
employment,0,0,0,0,0,0,4,0,0,0,0,0
iberian,1,0,0,0,0,0,0,0,0,0,0,0
equivalent,0,0,0,0,0,0,2,0,0,0,0,0
have,0,0,0,0,0,0,0,0,0,0,13,0
transmit,0,0,0,0,0,0,0,0,0,0,1,0
build,0,0,0,0,0,0,0,0,0,0,8,0
powerful,2,0,0,0,0,0,0,0,0,0,0,0
reed,0,0,0,0,0,0,16,0,0,0,0,0
haut,0,0,0,0,0,0,0,0,0,0,0,1
bas,0,0,0,0,0,0,0,0,0,0,0,1
soft,5,0,1,0,0,0,0,0,0,0,0,0
intimate,2,0,0,0,0,0,0,0,0,0,0,0
hautbois,0,0,0,0,0,0,0,0,0,0,0,1
wood,0,0,0,0,0,0,7,0,0,0,0,0
transfer,0,0,0,0,0,0,0,0,0,0,2,0
delicately,0,0,1,0,0,0,0,0,0,0,0,0
toned,1,0,0,0,0,0,0,0,0,0,0,0
descendant,0,0,0,0,0,0,2,0,0,0,0,0
writer,0,0,0,0,0,0,5,0,0,0,0,0
musicum,0,0,0,0,0,0,1,0,0,0,0,0
detailed,1,0,0,0,0,0,0,0,0,0,0,0
kind,0,0,0,0,0,0,6,0,0,0,0,0
flute,0,0,0,0,0,0,5,0,0,0,0,0
violin,0,0,0,0,0,0,4,0,0,0,0,0
bow,0,0,0,0,0,0,3,0,0,0,3,0
chordophone,0,0,0,0,0,0,3,0,0,0,0,0
harp,0,0,0,0,0,0,1,0,0,0,0,0
lyre,0,0,0,0,0,0,1,0,0,0,0,0
zither,0,0,0,0,0,0,1,0,0,0,0,0
initial,2,0,0,0,0,0,1,0,0,0,0,0
stretch,0,0,0,0,0,0,0,0,0,0,5,0
vibrate,0,0,0,0,0,0,0,0,0,0,4,0
belly,0,0,0,0,0,0,5,0,0,0,0,0
soundboard,0,0,0,0,0,0,3,0,0,0,0,0
neck,0,0,0,0,0,0,6,0,0,0,0,0
pole,0,0,0,0,0,0,2,0,0,0,0,0
indian,2,0,0,0,0,0,0,0,0,0,0,0
sitar,0,0,0,0,0,0,1,0,0,0,0,0
classify,0,0,0,0,0,0,0,0,0,0,1,0
indonesian,1,0,0,0,0,0,0,0,0,0,0,0
rebab,0,0,0,0,0,0,1,0,0,0,0,0
japanese,1,0,0,0,0,0,0,0,0,0,0,0
samisen,0,0,0,0,0,0,1,0,0,0,0,0
guitar,0,0,0,0,0,0,5,0,0,0,0,0
picture,0,0,0,0,0,0,1,0,0,0,2,0
transverse,2,0,0,0,0,0,0,0,0,0,0,0
clarinet,0,0,0,0,0,0,1,0,0,0,0,0
pito,0,0,0,0,0,0,1,0,0,0,0,0
arab,4,0,0,0,0,0,0,0,0,0,0,0
oud,0,0,0,0,0,0,0,0,0,0,0,1
crusader,0,0,0,0,0,0,1,0,0,0,0,0
deep,4,0,0,0,0,0,0,0,0,0,0,0
bend,0,0,0,0,0,0,0,0,0,0,1,0
pegbox,0,0,0,0,0,0,2,0,0,0,0,0
hitch,0,0,0,0,0,0,1,0,0,0,1,0
tension,0,0,0,0,0,0,1,0,0,0,0,0
glue,0,0,0,0,0,0,0,0,0,0,2,0
circular,1,0,0,0,0,0,0,0,0,0,0,0
cut,1,0,0,0,0,0,0,0,0,0,2,0
ornament,0,0,0,0,0,0,0,0,0,0,2,0
perforated,1,0,0,0,0,0,0,0,0,0,0,0
rose,0,0,0,0,0,0,1,0,0,0,0,0
carve,0,0,0,0,0,0,0,0,0,0,1,0
plectrum,0,0,0,0,0,0,3,0,0,0,0,0
abandon,0,0,0,0,0,0,0,0,0,0,6,0
movable,7,0,0,0,0,0,0,0,0,0,0,0
gut,0,0,0,0,0,0,3,0,0,0,0,0
fret,0,0,0,0,0,0,4,0,0,0,0,0
fingerboard,0,0,0,0,0,0,6,0,0,0,0,0
playing,0,0,0,0,0,0,10,0,0,0,0,0
systematize,0,0,0,0,0,0,0,0,0,0,1,0
tablature,0,0,0,0,0,0,2,0,0,0,0,0
horizontal,1,0,0,0,0,0,0,0,0,0,0,0
venetian,11,0,0,0,0,0,0,0,0,0,0,0
maker,0,0,0,0,0,0,1,0,0,0,0,0
workmanship,0,0,0,0,0,0,1,0,0,0,0,0
pave,0,0,0,0,0,0,0,0,0,0,1,0
introduce,0,0,0,0,0,0,0,0,0,0,5,0
diapason,0,0,0,0,0,0,2,0,0,0,0,0
enlargement,0,0,0,0,0,0,1,0,0,0,0,0
head,0,0,0,0,0,0,5,0,0,0,0,0
archlute,0,0,0,0,0,0,2,0,0,0,0,0
chitarrone,0,0,0,0,0,0,1,0,0,0,0,0
theorbo,0,0,0,0,0,0,7,0,0,0,0,0
basso,0,0,0,0,0,0,1,0,0,0,0,1
continuo,0,0,0,0,0,0,2,0,0,0,0,0
pegboxe,0,0,0,0,0,0,2,0,0,0,0,0
connect,0,0,0,0,0,0,0,0,0,0,3,0
curve,0,0,0,0,0,0,2,0,0,0,0,0
closeup,0,0,0,0,0,0,1,0,0,0,0,0
peg,0,0,0,0,0,0,1,0,0,0,0,0
norm,0,0,0,0,0,0,2,0,0,0,0,0
modification,0,0,0,0,0,0,1,0,0,0,0,0
regular,3,0,0,0,0,0,0,0,0,0,0,0
strung,1,0,0,0,0,0,0,0,0,0,0,0
angle,0,0,0,0,0,0,1,0,0,0,1,0
backward,0,0,1,0,0,0,0,0,0,0,0,0
agile,1,0,0,0,0,0,0,0,0,0,0,0
favourite,0,0,0,0,0,0,2,0,0,0,0,0
rebec,0,0,0,0,0,0,9,0,0,0,0,0
bowed,1,0,0,0,0,0,0,0,0,0,0,0
originally,0,0,3,0,0,0,0,0,0,0,0,0
rubebe,0,0,0,0,0,0,0,0,0,0,0,1
rabāb,0,0,0,0,0,0,0,0,0,0,0,2
muslim,1,0,0,0,0,0,0,0,0,0,0,0
shallow,2,0,0,0,0,0,0,0,0,0,0,0
skin,0,0,0,0,0,0,1,0,0,0,0,0
chest,0,0,0,0,0,0,2,0,0,0,0,0
chin,0,0,0,0,0,0,1,0,0,0,0,0
rest,0,0,0,0,0,0,2,0,0,0,8,0
seated,1,0,0,0,0,0,0,0,0,0,0,0
thigh,0,0,0,0,0,0,1,0,0,0,0,0
treble,0,0,0,0,0,0,14,0,0,0,0,0
kit,0,0,0,0,0,0,1,0,0,0,0,0
fiddle,0,0,0,0,0,0,1,0,0,0,0,0
lira,0,0,0,0,0,0,1,0,0,0,0,0
balkan,1,0,0,0,0,0,0,0,0,0,0,0
folk,0,0,0,0,0,0,2,0,0,0,0,0
variant,0,0,0,0,0,0,1,0,0,0,0,0
gusla,0,0,0,0,0,0,0,0,0,0,0,1
gadulka,0,0,0,0,0,0,0,0,0,0,0,1
viola,0,0,0,0,0,0,0,0,0,0,0,2
gamba,0,0,0,0,0,0,1,0,0,0,0,1
principally,0,0,2,0,0,0,0,0,0,0,0,0
chamber,0,0,0,0,0,0,6,0,0,0,0,0
respectively,0,0,3,0,0,0,0,0,0,0,0,0
violone,0,0,0,0,0,0,1,0,0,0,0,0
sloping,1,0,0,0,0,0,0,0,0,0,0,0
shoulder,0,0,0,0,0,0,1,0,0,0,1,0
rib,0,0,0,0,0,0,1,0,0,0,0,0
flat,3,0,0,0,0,0,0,0,0,0,0,0
back,0,0,0,0,0,0,1,0,0,0,0,0
vertical,1,0,0,0,0,0,0,0,0,0,0,0
knee,0,0,0,0,0,0,1,0,0,0,0,0
leg,0,0,0,0,0,0,2,0,0,0,0,0
arch,0,0,0,0,0,0,0,0,0,0,1,0
access,0,0,0,0,0,0,1,0,0,0,0,0
forceful,1,0,0,0,0,0,0,0,0,0,0,0
impossible,3,0,0,0,0,0,0,0,0,0,0,0
supine,1,0,0,0,0,0,0,0,0,0,0,0
palm,0,0,0,0,0,0,1,0,0,0,0,0
uppermost,1,0,0,0,0,0,0,0,0,0,0,0
smooth,4,0,0,0,0,0,0,0,0,0,0,0
clarity,0,0,0,0,0,0,4,0,0,0,0,0
open,3,0,0,0,0,0,0,0,0,0,1,0
ring,0,0,0,0,0,0,0,0,0,0,1,0
penetrating,1,0,0,0,0,0,0,0,0,0,0,0
soprano,0,0,0,0,0,0,1,0,0,0,0,0
register,0,0,0,0,0,0,6,0,0,0,0,0
emphasize,0,0,0,0,0,0,0,0,0,0,5,0
unable,1,0,0,0,0,0,0,0,0,0,0,0
compete,0,0,0,0,0,0,0,0,0,0,1,0
nasal,2,0,0,0,0,0,0,0,0,0,0,0
timbre,0,0,0,0,0,0,2,0,0,0,0,0
ornate,1,0,0,0,0,0,0,0,0,0,0,0
fashion,0,0,0,0,0,0,2,0,0,0,0,0
sized,1,0,0,0,0,0,0,0,0,0,0,0
synonymous,1,0,0,0,0,0,0,0,0,0,0,0
disuse,0,0,0,0,0,0,1,0,0,0,0,0
chiefly,0,0,5,0,0,0,0,0,0,0,0,0
lend,0,0,0,0,0,0,0,0,0,0,1,0
pleasing,2,0,0,0,0,0,0,0,0,0,0,0
