word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,PUNCT,SCONJ,VERB,X
plate,0,0,0,0,0,10,0,0,0,0,0
essentially,0,0,2,0,0,0,0,0,0,0,0
underneath,0,2,1,0,0,0,0,0,0,0,0
drift,0,0,0,0,0,0,0,0,0,1,0
alongside,0,1,0,0,0,0,0,0,0,0,0
tectonics,0,0,0,0,0,1,0,0,0,0,0
occurrence,0,0,0,0,0,1,0,0,0,0,0
numerous,4,0,0,0,0,0,0,0,0,0,0
profusion,0,0,0,0,0,1,0,0,0,0,0
rainforest,0,0,0,0,0,1,0,0,0,0,0
photosynthesis,0,0,0,0,0,5,0,0,0,0,0
algae,0,0,0,0,0,1,0,0,0,0,0
bacteria,0,0,0,0,0,8,0,0,0,0,0
occupy,0,0,0,0,0,0,0,0,0,1,0
bird,0,0,0,0,0,1,0,0,0,0,0
insect,0,0,0,0,0,1,0,0,0,0,0
obvious,3,0,0,0,0,0,0,0,0,0,0
airborne,1,0,0,0,0,0,0,0,0,0,0
additionally,0,0,1,0,0,0,0,0,0,0,0
extreme,2,0,0,0,0,0,0,0,0,0,0
ecosystem,0,0,0,0,0,1,0,0,0,0,0
interdependent,1,0,0,0,0,0,0,0,0,0,0
independent,1,0,0,0,0,0,0,0,0,0,0
community,0,0,0,0,0,1,0,0,0,0,0
creature,0,0,0,0,0,6,0,0,0,0,0
thrive,0,0,0,0,0,0,0,0,0,1,0
hydrothermal,1,0,0,0,0,0,0,0,0,0,0
vent,0,0,0,0,0,2,0,0,0,0,0
spew,0,0,0,0,0,0,0,0,0,1,0
laden,1,0,0,0,0,0,0,0,0,0,0
chemoautotrophs,0,0,0,0,0,1,0,0,0,0,0
food,0,0,0,0,0,2,0,0,0,0,0
sugar,0,0,0,0,0,2,0,0,0,0,0
tube,0,0,0,0,0,1,0,0,0,0,0
worm,0,0,0,0,0,1,0,0,0,0,0
store,0,0,0,0,0,1,0,0,0,4,0
radioactive,2,0,0,0,0,0,0,0,0,0,0
uranium,0,0,0,0,0,1,0,0,0,0,0
recently,0,0,1,0,0,0,0,0,0,0,0
biologist,0,0,0,0,0,1,0,0,0,0,0
decide,0,0,0,0,0,0,0,0,0,1,0
microorganism,0,0,0,0,0,3,0,0,0,0,0
inhabit,0,0,0,0,0,0,0,0,0,1,0
true,1,0,0,0,0,0,0,0,0,0,0
kingdom,0,0,0,0,0,1,0,0,0,0,0
archaean,0,0,0,0,0,1,0,0,0,0,0
lead,0,0,0,0,0,0,0,0,0,5,0
speculate,0,0,0,0,0,0,0,0,0,1,0
chemistry,0,0,0,0,0,1,0,0,0,0,0
replace,0,0,0,0,0,0,0,0,0,1,0
oil,0,0,0,0,0,2,0,0,0,0,0
regulate,0,0,0,0,0,0,0,0,0,2,0
base,0,0,0,0,0,0,0,0,0,1,0
convert,0,0,0,0,0,0,0,0,0,1,0
enter,0,0,0,0,0,0,0,0,0,9,0
complex,4,0,0,0,0,0,0,0,0,0,0
eat,0,0,0,0,0,0,0,0,0,6,0
consume,0,0,0,0,0,0,0,0,0,2,0
concentrate,0,0,0,0,0,0,0,0,0,1,0
number,0,0,0,0,0,2,0,0,0,0,0
carnivore,0,0,0,0,0,2,0,0,0,0,0
scavenger,0,0,0,0,0,1,0,0,0,0,0
die,0,0,0,0,0,0,0,0,0,1,0
seafloor,0,0,0,0,0,4,0,0,0,0,0
incorporate,0,0,0,0,0,0,0,0,0,1,0
release,0,0,0,0,0,3,0,0,0,13,0
beneficial,1,0,0,0,0,0,0,0,0,0,0
hydrologic,1,0,0,0,0,0,0,0,0,0,0
necessarily,0,0,1,0,0,0,0,0,0,0,0
return,0,0,0,0,0,0,0,0,0,6,0
rate,0,0,0,0,0,4,0,0,0,0,0
course,0,0,1,0,0,0,0,0,0,0,0
remainder,0,0,0,0,0,2,0,0,0,0,0
transpiration,0,0,0,0,0,1,0,0,0,0,0
tiny,2,0,0,0,0,0,0,0,0,0,0
pore,0,0,0,0,0,1,0,0,0,0,0
immediately,0,0,2,0,0,0,0,0,0,0,0
filter,0,0,0,0,0,0,0,0,0,1,0
copyright,0,0,0,0,0,1,0,0,0,0,0
rendering,0,0,0,0,0,1,0,0,0,0,0
edition,0,0,0,0,0,1,0,0,0,0,0
tectonic,0,0,0,0,0,2,0,0,0,0,0
overlook,0,0,0,0,0,0,0,0,0,1,0
combining,0,0,0,0,0,1,0,0,0,0,0
eventual,1,0,0,0,0,0,0,0,0,0,0
hydrated,2,0,0,0,0,0,0,0,0,0,0
melting,0,0,0,0,0,2,0,0,0,0,0
oceanic,2,0,0,0,0,0,0,0,0,0,0
melt,0,0,0,0,0,0,0,0,0,2,0
lubricate,0,0,0,0,0,0,0,0,0,1,0
tie,0,0,0,0,0,0,0,0,0,1,0
plume,0,0,0,0,0,1,0,0,0,0,0
residence,0,0,0,0,0,5,0,0,0,0,0
ten,0,0,0,0,0,1,0,0,0,0,0
spend,0,0,0,0,0,0,0,0,0,2,0
typically,0,0,2,0,0,0,0,0,0,0,0
week,0,0,0,0,0,4,0,0,0,0,0
possibly,0,0,1,0,0,0,0,0,0,0,0
dew,0,0,0,0,0,1,0,0,0,0,0
frost,0,0,0,0,0,1,0,0,0,0,0
seasonal,1,0,0,0,0,0,0,0,0,0,0
month,0,0,0,0,0,5,0,0,0,0,0
principal,1,0,0,0,0,0,0,0,0,0,0
basis,0,0,0,0,0,1,0,0,0,0,0
habitable,1,0,0,0,0,0,0,0,0,0,0
interest,0,0,0,0,0,2,0,0,0,0,0
fuel,0,0,0,0,0,5,0,0,0,0,0
marine,1,0,0,0,0,0,0,0,0,0,0
build,0,0,0,0,0,0,0,0,0,1,0
storage,0,0,0,0,0,2,0,0,0,0,0
site,0,0,0,0,0,2,0,0,0,0,0
equally,0,0,3,0,0,0,0,0,0,0,0
organic,1,0,0,0,0,0,0,0,0,0,0
debris,0,0,0,0,0,4,0,0,0,0,0
list,0,0,0,0,0,0,0,0,0,1,0
separately,0,0,1,0,0,0,0,0,0,0,0
general,1,0,0,0,0,0,0,0,0,0,0
capacity,0,0,0,0,0,2,0,0,0,0,0
term,0,0,0,0,0,2,0,0,0,0,0
limited,1,0,0,0,0,0,0,0,0,0,0
mussel,0,0,0,0,0,2,0,0,0,0,0
collect,0,0,0,0,0,0,0,0,0,1,0
mollusk,0,0,0,0,0,1,0,0,0,0,0
contribute,0,0,0,0,0,0,0,0,0,3,0
involve,0,0,0,0,0,0,0,0,0,1,0
steadily,0,0,1,0,0,0,0,0,0,0,0
primarily,0,0,2,0,0,0,0,0,0,0,0
lock,0,0,0,0,0,0,0,0,0,1,0
importance,0,0,0,0,0,1,0,0,0,0,0
burial,0,0,0,0,0,1,0,0,0,0,0
past,0,1,0,0,0,1,0,0,0,0,0
youth,0,0,0,0,0,1,0,0,0,0,0
respiration,0,0,0,0,0,4,0,0,0,0,0
herbivore,0,0,0,0,0,3,0,0,0,0,0
fungus,0,0,0,0,0,1,0,0,0,0,0
deprive,0,0,0,0,0,0,0,0,0,1,0
complicated,1,0,0,0,0,0,0,0,0,0,0
start,0,0,0,0,0,1,0,0,0,2,0
burn,0,0,0,0,0,0,0,0,0,2,0
induce,0,0,0,0,0,0,0,0,0,1,0
disrupt,0,0,0,0,0,0,0,0,0,1,0
delicate,1,0,0,0,0,0,0,0,0,0,0
balance,0,0,0,0,0,2,0,0,0,0,0
end,0,0,0,0,0,0,0,0,0,1,0
excess,1,0,0,0,0,0,0,0,0,0,0
global,1,0,0,0,0,0,0,0,0,0,0
warming,0,0,0,0,0,1,0,0,0,0,0
deforestation,0,0,0,0,0,1,0,0,0,0,0
farming,0,0,0,0,0,1,0,0,0,0,0
practice,0,0,0,0,0,1,0,0,0,0,0
manufacture,0,0,0,0,0,1,0,0,0,0,0
content,0,0,0,0,0,1,0,0,0,0,0
plankton,0,0,0,0,0,2,0,0,0,0,0
perform,0,0,0,0,0,0,0,0,0,1,0
prominent,1,0,0,0,0,0,0,0,0,0,0
nearness,0,0,0,0,0,1,0,0,0,0,0
apparent,5,0,0,0,0,0,0,0,0,0,0
brightness,0,0,0,0,0,1,0,0,0,0,0
celestial,2,0,0,0,0,0,0,0,0,0,0
prominence,0,0,0,0,0,1,0,0,0,0,0
regular,1,0,0,0,0,0,0,0,0,0,0
legend,0,0,0,0,0,1,0,0,0,0,0
superstition,0,0,0,0,0,1,0,0,0,0,0
saying,0,0,0,0,0,1,0,0,0,0,0
suspect,0,0,0,0,0,0,0,0,0,1,0
cure,0,0,0,0,0,0,0,0,0,1,0
disease,0,0,0,0,0,1,0,0,0,0,0
aid,0,0,0,0,0,0,0,0,0,2,0
retard,0,0,0,0,0,0,0,0,0,1,0
growth,0,0,0,0,0,1,0,0,0,0,0
crop,0,0,0,0,0,1,0,0,0,0,0
good,2,0,0,0,0,0,0,0,0,0,0
bad,1,0,0,0,0,0,0,0,0,0,0
luck,0,0,0,0,0,1,0,0,0,0,0
sleep,0,0,0,0,0,0,0,0,0,1,0
render,0,0,0,0,0,0,0,0,0,3,0
moonstruck,1,0,0,0,0,0,0,0,0,0,0
mad,1,0,0,0,0,0,0,0,0,0,0
lunatic,1,0,0,0,0,0,0,0,0,0,0
latin,1,0,0,0,0,0,0,0,0,0,0
luna,0,0,0,0,0,0,0,0,0,0,1
scientific,2,0,0,0,0,0,0,0,0,0,0
investigation,0,0,0,0,0,1,0,0,0,0,0
prediction,0,0,0,0,0,1,0,0,0,0,0
development,0,0,0,0,0,1,0,0,0,0,0
calendar,0,0,0,0,0,1,0,0,0,0,0
set,0,0,0,0,0,0,0,0,0,6,0
surpass,0,0,0,0,0,0,0,0,0,1,0
cosmic,1,0,0,0,0,0,0,0,0,0,0
heavily,0,0,4,0,0,0,0,0,0,0,0
cratere,0,0,0,0,0,0,0,0,0,1,0
highland,0,0,0,0,0,4,0,0,0,0,0
young,1,0,0,0,0,0,0,0,0,0,0
basin,0,0,0,0,0,2,0,0,0,0,0
photo,0,0,0,0,0,3,0,0,0,0,0
barycenter,0,0,0,0,0,2,0,0,0,0,0
portion,0,0,0,0,0,2,0,0,0,0,0
ecliptic,1,0,0,0,0,1,0,0,0,0,0
plane,0,0,0,0,0,2,0,0,0,0,0
imaginary,1,0,0,0,0,0,0,0,0,0,0
daytime,0,0,0,0,0,2,0,0,0,0,0
sunlit,3,0,0,0,0,0,0,0,0,0,0
brilliant,1,0,0,0,0,0,0,0,0,0,0
compare,0,0,0,0,0,0,0,0,0,1,0
gray,0,0,0,0,0,1,0,0,0,0,0
hit,0,0,0,0,0,0,0,0,0,1,0
smooth,6,0,0,0,0,0,0,0,0,1,0
maria,0,0,0,0,0,9,0,0,0,0,1
plain,0,0,0,0,0,2,0,0,0,0,0
sharp,2,0,0,0,0,0,0,0,0,0,0
streak,0,0,0,0,0,1,0,0,0,0,0
couple,0,0,0,0,0,2,0,0,0,0,0
crater,0,0,0,0,0,16,0,0,0,0,0
noncircularity,0,0,0,0,0,1,0,0,0,0,0
steady,1,0,0,0,0,0,0,0,0,0,0
permanent,1,0,0,0,0,0,0,0,0,0,0
look,0,0,0,0,0,0,0,0,0,3,0
perceptual,1,0,0,0,0,0,0,0,0,0,0
illusion,0,0,0,0,0,4,0,0,0,0,0
explanation,0,0,0,0,0,3,0,0,0,0,0
presence,0,0,0,0,0,1,0,0,0,0,0
cue,0,0,0,0,0,3,0,0,0,0,0
contention,0,0,0,0,0,1,0,0,0,0,0
aside,0,0,1,0,0,0,0,0,0,0,0
apogee,0,0,0,0,0,2,0,0,0,0,0
perigee,0,0,0,0,0,2,0,0,0,0,0
yellowish,1,0,0,0,0,0,0,0,0,0,0
traverse,0,0,0,0,0,0,0,0,0,1,0
observer,0,0,0,0,0,4,0,0,0,0,0
wavelength,0,0,0,0,0,1,0,0,0,0,0
reddish,3,0,0,0,0,0,0,0,0,0,0
color,0,0,0,0,0,1,0,0,0,0,0
sunrise,0,0,0,0,0,3,0,0,0,0,0
italian,1,0,0,0,0,0,0,0,0,0,0
making,0,0,0,0,0,1,0,0,0,0,0
perfectly,0,0,1,0,0,0,0,0,0,0,0
cup,0,0,0,0,0,1,0,0,0,0,0
shaped,1,0,0,0,0,0,0,0,0,0,0
note,0,0,0,0,0,0,0,0,0,3,0
suggest,0,0,0,0,0,0,0,0,0,1,0
copernican,1,0,0,0,0,0,0,0,0,0,0
maybe,0,0,1,0,0,0,0,0,0,0,0
amateur,1,0,0,0,0,0,0,0,0,0,0
overlap,0,0,0,0,0,0,0,0,0,1,0
embed,0,0,0,0,0,0,0,0,0,1,0
lighter,0,0,1,0,0,0,0,0,0,0,0
colored,3,0,0,0,0,0,0,0,0,0,0
rim,0,0,0,0,0,1,0,0,0,1,0
rille,0,0,0,0,0,1,0,0,0,0,0
terminator,0,0,0,0,0,1,0,0,0,0,0
pock,0,0,0,0,0,0,0,0,0,1,0
photograph,0,0,0,0,0,3,0,0,0,2,0
fraction,0,0,0,0,0,2,0,0,0,0,0
face,0,0,0,0,0,0,0,0,0,4,0
succession,0,0,0,0,0,1,0,0,0,0,0
eastward,0,0,1,0,0,0,0,0,0,0,0
evening,0,0,0,0,0,2,0,0,0,0,0
crescent,1,0,0,0,0,2,0,0,0,0,0
lit,2,0,0,0,0,0,0,0,0,0,0
disk,0,0,0,0,0,4,0,0,0,0,0
faintly,0,0,1,0,0,0,0,0,0,0,0
quarter,0,0,0,0,0,6,0,0,0,0,0
monthly,1,0,0,0,0,0,0,0,0,0,0
afternoon,0,0,0,0,0,2,0,0,0,0,0
wax,0,0,0,0,0,0,0,0,0,1,0
illuminate,0,0,0,0,0,0,0,0,0,3,0
gibbous,2,0,0,0,0,0,0,0,0,0,0
wane,0,0,0,0,0,0,0,0,0,2,0
progressively,0,0,1,0,0,0,0,0,0,0,0
midnight,0,0,0,0,0,1,0,0,0,0,0
extra,1,0,0,0,0,0,0,0,0,0,0
background,0,0,0,0,0,1,0,0,0,0,0
possible,2,0,0,0,0,0,0,0,0,0,0
totally,0,0,1,0,0,0,0,0,0,0,0
block,0,0,0,0,0,0,0,0,0,2,0
corona,0,0,0,0,0,1,0,0,0,0,0
totality,0,0,0,0,0,1,0,0,0,0,0
outside,0,1,0,0,0,0,0,0,0,0,0
previously,0,0,1,0,0,0,0,0,0,0,0
disappear,0,0,0,0,0,0,0,0,0,1,0
dim,2,0,0,0,0,0,0,0,0,0,0
identical,1,0,0,0,0,0,0,0,0,0,0
incline,0,0,0,0,0,0,0,0,0,1,0
alignment,0,0,0,0,0,1,0,0,0,0,0
astronomical,1,0,0,0,0,0,0,0,0,0,0
dozen,0,0,0,0,0,1,0,0,0,0,0
comparison,0,0,0,0,0,1,0,0,0,0,0
dwarf,1,0,0,0,0,0,0,0,0,0,0
evident,1,0,0,0,0,0,0,0,0,0,0
approximate,2,0,0,0,0,0,0,0,0,0,0
improve,0,0,0,0,0,0,0,0,0,1,0
trigonometry,0,0,0,0,0,1,0,0,0,0,0
radius,0,0,0,0,0,2,0,0,0,0,0
refine,0,0,0,0,0,0,0,0,0,2,0
modern,2,0,0,0,0,0,0,0,0,0,0
angular,1,0,0,0,0,0,0,0,0,0,0
effort,0,0,0,0,0,1,0,0,0,0,0
particularly,0,0,1,0,0,0,0,0,0,0,0
acceleration,0,0,0,0,0,1,0,0,0,0,0
sixth,0,0,0,0,0,1,0,0,0,0,0
pair,0,0,0,0,0,1,0,0,0,0,0
masse,0,0,0,0,0,1,0,0,0,0,0
stretching,0,0,0,0,0,2,0,0,0,0,0
fluid,1,0,0,0,0,0,0,0,0,0,0
identify,0,0,0,0,0,0,0,0,0,1,0
complicate,0,0,0,0,0,0,0,0,0,1,0
tidal,1,0,0,0,0,0,0,0,0,0,0
bulge,0,0,0,0,0,1,0,0,0,0,0
ahead,0,0,1,0,0,0,0,0,0,0,0
align,0,0,0,0,0,0,0,0,0,1,0
pronounced,1,0,0,0,0,0,0,0,0,0,0
usual,1,0,0,0,0,0,0,0,0,0,0
situation,0,0,0,0,0,1,0,0,0,0,0
spring,0,0,0,0,0,1,0,0,0,0,0
amplitude,0,0,0,0,0,1,0,0,0,0,0
neap,1,0,0,0,0,0,0,0,0,0,0
proportionally,0,0,1,0,0,0,0,0,0,0,0
relate,0,0,0,0,0,0,0,0,0,1,0
coordinate,0,0,0,0,0,0,0,0,0,1,0
locally,0,0,1,0,0,0,0,0,0,0,0
freeze,0,0,0,0,0,0,0,0,0,1,0
pulverize,0,0,0,0,0,0,0,0,0,1,0
bombardment,0,0,0,0,0,5,0,0,0,0,0
regolith,0,0,0,0,0,1,0,0,0,0,0
semi,1,0,0,0,0,0,0,0,0,0,0
spite,0,0,0,0,0,1,0,0,0,0,0
neon,0,0,0,0,0,1,0,0,0,0,0
detect,0,0,0,0,0,0,0,0,0,1,0
quadrillionth,0,0,0,0,0,1,0,0,0,0,0
cohesiveness,0,0,0,0,0,1,0,0,0,0,0
crisply,0,0,1,0,0,0,0,0,0,0,0
boot,0,0,0,0,0,1,0,0,0,0,0
print,0,0,0,0,0,2,0,0,0,0,0
compaction,0,0,0,0,0,1,0,0,0,0,0
behavior,0,0,0,0,0,1,0,0,0,0,0
icon,0,0,0,0,0,1,0,0,0,0,0
visit,0,0,0,0,0,1,0,0,0,0,0
cratered,2,0,0,0,0,0,0,0,0,0,0
patch,0,0,0,0,0,1,0,0,0,0,0
evenly,0,0,1,0,0,0,0,0,0,0,0
distribute,0,0,0,0,0,0,0,0,0,1,0
misname,0,0,0,0,0,0,0,0,0,1,0
telescopic,1,0,0,0,0,0,0,0,0,0,0
mare,0,0,0,0,0,1,0,0,0,0,0
singular,1,0,0,0,0,0,0,0,0,0,0
terrain,0,0,0,0,0,1,0,0,0,0,0
dating,0,0,0,0,0,1,0,0,0,0,0
sample,0,0,0,0,0,2,0,0,0,0,0
anorthosite,0,0,0,0,0,1,0,0,0,0,0
depression,0,0,0,0,0,3,0,0,0,0,0
pit,0,0,0,0,0,1,0,0,0,0,0
project,0,0,0,0,0,0,0,0,0,1,0
outward,0,0,2,0,0,0,0,0,0,0,0
load,0,0,0,0,0,0,0,0,0,1,0
equipment,0,0,0,0,0,1,0,0,0,0,0
landing,0,0,0,0,0,2,0,0,0,0,0
clear,1,0,0,0,0,0,0,0,0,0,0
target,0,0,0,0,0,1,0,0,0,0,0
race,0,0,0,0,0,2,0,0,0,0,0
last,0,0,0,0,0,0,0,0,0,1,0
late,3,0,0,0,0,0,0,0,0,0,0
score,0,0,0,0,0,0,0,0,0,1,0
unmanned,3,0,0,0,0,0,0,0,0,0,0
soviet,2,0,0,0,0,0,0,0,0,0,0
craft,0,0,0,0,0,2,0,0,0,0,0
design,0,0,0,0,0,0,0,0,0,1,0
radio,0,0,0,0,0,0,0,0,0,1,0
country,0,0,0,0,0,2,0,0,0,0,0
launch,0,0,0,0,0,0,0,0,0,5,0
successfully,0,0,2,0,0,0,0,0,0,0,0
televise,0,0,0,0,0,0,0,0,0,1,0
module,0,0,0,0,0,1,0,0,0,0,0
unable,1,0,0,0,0,0,0,0,0,0,0
orbiter,0,0,0,0,0,2,0,0,0,0,0
map,0,0,0,0,0,0,0,0,0,1,0
ambitious,1,0,0,0,0,0,0,0,0,0,0
program,0,0,0,0,0,1,0,0,0,0,0
asian,1,0,0,0,0,0,0,0,0,0,0
flurry,0,0,0,0,0,1,0,0,0,0,0
probe,0,0,0,0,0,1,0,0,0,0,0
chinese,1,0,0,0,0,0,0,0,0,0,0
origin,0,0,0,0,0,2,0,0,0,0,0
asteroid,0,0,0,0,0,1,0,0,0,0,0
comet,0,0,0,0,0,1,0,0,0,0,0
ejecta,0,0,0,0,0,1,0,0,0,0,0
expect,0,0,0,0,0,0,0,0,0,1,0
heavy,2,0,0,0,0,0,0,0,0,0,0
slam,0,0,0,0,0,0,0,0,0,1,0
subducte,0,0,0,0,0,0,0,0,0,1,0
pristine,1,0,0,0,0,0,0,0,0,0,0
frequent,1,0,0,0,0,0,0,0,0,0,0
sweep,0,0,0,0,0,0,0,0,0,2,0
series,0,0,0,0,0,1,0,0,0,0,0
episode,0,0,0,0,0,1,0,0,0,0,0
elevation,0,0,0,0,0,1,0,0,0,0,0
excellent,1,0,0,0,0,0,0,0,0,0,0
intensification,0,0,0,0,0,1,0,0,0,0,0
intense,1,0,0,0,0,0,0,0,0,0,0
migration,0,0,0,0,0,1,0,0,0,0,0
icy,1,0,0,0,0,0,0,0,0,0,0
throw,0,0,0,0,0,0,0,0,0,1,0
inward,0,0,1,0,0,0,0,0,0,0,0
rival,0,0,0,0,0,0,0,0,0,1,0
terrestrial,1,0,0,0,0,0,0,0,0,0,0
collide,0,0,0,0,0,0,0,0,0,1,0
ride,0,0,0,0,0,0,0,0,0,1,0
peak,0,0,0,0,0,1,0,0,0,0,0
rebound,0,0,0,0,0,1,0,0,0,0,0
revolutionary,1,0,0,0,0,0,0,0,0,0,0
exceptional,1,0,0,0,0,0,0,0,0,0,0
stature,0,0,0,0,0,1,0,0,0,0,0
diminish,0,0,0,0,0,0,0,0,0,1,0
insignificant,1,0,0,0,0,0,0,0,0,0,0
vastness,0,0,0,0,0,1,0,0,0,0,0
highly,0,0,1,0,0,0,0,0,0,0,0
special,1,0,0,0,0,0,0,0,0,0,0
humankind,0,0,0,0,0,1,0,0,0,0,0
potential,0,0,0,0,0,1,0,0,0,0,0
uniquely,0,0,1,0,0,0,0,0,0,0,0
qualify,0,0,0,0,0,0,0,0,0,1,0
science,0,0,0,0,0,1,0,0,0,0,0
doubt,0,0,1,0,0,0,0,0,0,0,0
key,0,0,0,0,0,1,0,0,0,0,0
