word,ADJ,ADP,ADV,AUX,NOUN,NUM,PRON,SCONJ,VERB,X
automation,0,0,0,0,1,0,0,0,0,0
piece,0,0,0,0,1,0,0,0,0,0
digital,2,0,0,0,0,0,0,0,0,0
essence,0,0,0,0,1,0,0,0,0,0
binary,1,0,0,0,0,0,0,0,0,0
symbol,0,0,0,0,1,0,0,0,0,0
expensive,2,0,0,0,0,0,0,0,0,0
revolutionize,0,0,0,0,0,0,0,0,1,0
key,1,0,0,0,0,0,0,0,0,0
germanium,0,0,0,0,1,0,0,0,0,0
silicon,0,0,0,0,1,0,0,0,0,0
semiconductor,0,0,0,0,2,0,0,0,0,0
crystal,0,0,0,0,1,0,0,0,0,0
perform,0,0,0,0,0,0,0,0,1,0
function,0,0,0,0,3,0,0,0,0,0
reliable,1,0,0,0,0,0,0,0,0,0
versatile,1,0,0,0,0,0,0,0,0,0
replacement,0,0,0,0,2,0,0,0,0,0
liken,0,0,0,0,0,0,0,0,1,0
brain,0,0,0,0,1,0,0,0,0,0
analogy,0,0,0,0,1,0,0,0,0,0
electronics,0,0,0,0,1,0,0,0,0,0
stride,0,0,0,0,1,0,0,0,0,0
computerize,0,0,0,0,0,0,0,0,1,0
automate,0,0,0,0,0,0,0,0,3,0
factory,0,0,0,0,2,0,0,0,0,0
operation,0,0,0,0,3,0,0,0,0,0
employ,0,0,0,0,0,0,0,0,1,0
workforce,0,0,0,0,1,0,0,0,0,0
robot,0,0,0,0,2,0,0,0,0,0
lend,0,0,0,0,0,0,0,0,1,0
ideally,0,0,1,0,0,0,0,0,0,0
automatic,2,0,0,0,0,0,0,0,0,0
central,2,0,0,0,0,0,0,0,0,0
monitor,0,0,0,0,0,0,0,0,2,0
feed,0,0,0,0,0,0,0,0,1,0
adjustment,0,0,0,0,2,0,0,0,0,0
petrochemical,0,0,0,0,1,0,0,0,0,0
run,0,0,0,0,2,0,0,0,1,0
contain,0,0,0,0,0,0,0,0,2,0
calculation,0,0,0,0,1,0,0,0,0,0
subject,1,0,0,0,0,0,0,0,0,0
accelerated,1,0,0,0,0,0,0,0,0,0
freeze,0,0,0,0,1,0,0,0,0,0
irradiation,0,0,0,0,1,0,0,0,0,0
mechanization,0,0,0,0,1,0,0,0,0,0
abuse,0,0,0,0,2,0,0,0,0,0
careful,1,0,0,0,0,0,0,0,0,0
breeding,0,0,0,0,1,0,0,0,0,0
feeding,0,0,0,0,1,0,0,0,0,0
mechanized,1,0,0,0,0,0,0,0,0,0
handling,0,0,0,0,1,0,0,0,0,0
commonplace,1,0,0,0,0,0,0,0,0,0
aquaculture,0,0,0,0,1,0,0,0,0,0
hydroponics,0,0,0,0,1,0,0,0,0,0
sea,0,0,0,0,2,0,0,0,0,0
seabed,0,0,0,0,1,0,0,0,0,0
cycle,0,0,0,0,1,0,0,0,0,0
soil,0,0,0,0,2,0,0,0,0,0
respectively,0,0,2,0,0,0,0,0,0,0
close,5,0,0,0,0,0,0,0,1,0
community,0,0,0,0,5,0,0,0,0,0
day,0,0,0,0,1,0,0,0,0,0
forth,0,0,1,0,0,0,0,0,0,0
adventure,0,0,0,0,1,0,0,0,0,0
hydroponic,1,0,0,0,0,0,0,0,0,0
sustainable,1,0,0,0,0,0,0,0,0,0
needy,1,0,0,0,0,0,0,0,0,0
area,0,0,0,0,2,0,0,0,0,0
deeply,0,0,2,0,0,0,0,0,0,0
influence,0,0,0,0,3,0,0,0,2,0
nature,0,0,0,0,6,0,0,0,0,0
task,0,0,0,0,1,0,0,0,0,0
dependence,0,0,0,0,1,0,0,0,0,0
essential,1,0,0,0,0,0,0,0,0,0
highway,0,0,0,0,1,0,0,0,0,0
tunnel,0,0,0,0,1,0,0,0,0,0
notably,0,0,1,0,0,0,0,0,0,0
earthmove,0,0,0,0,0,0,0,0,1,0
excavate,0,0,0,0,0,0,0,0,1,0
bulldozer,0,0,0,0,1,0,0,0,0,0
tower,0,0,0,0,1,0,0,0,0,0
crane,0,0,0,0,1,0,0,0,0,0
prefabricated,1,0,0,0,0,0,0,0,0,0
accord,0,0,0,0,0,0,0,0,1,0
predetermine,0,0,0,0,0,0,0,0,1,0
housing,0,0,0,0,1,0,0,0,0,0
apartment,0,0,0,0,1,0,0,0,0,0
flat,0,0,0,0,1,0,0,0,0,0
relevant,2,0,0,0,0,0,0,0,0,0
standardization,0,0,0,0,1,0,0,0,0,0
plumbing,0,0,0,0,1,0,0,0,0,0
heating,0,0,0,0,3,0,0,0,0,0
kitchen,0,0,0,0,1,0,0,0,0,0
apace,0,0,0,0,1,0,0,0,0,0
proliferation,0,0,0,0,1,0,0,0,0,0
phenomenal,1,0,0,0,0,0,0,0,0,0
growth,0,0,0,0,5,0,0,0,0,0
radical,3,0,0,0,0,0,0,0,0,0
unchanged,1,0,0,0,0,0,0,0,0,0
benefit,0,0,0,0,1,0,0,0,2,0
less,1,0,0,0,0,0,0,0,0,0
technical,5,0,0,0,0,0,0,0,0,0
gain,0,0,0,0,1,0,0,0,0,0
expense,0,0,0,0,1,0,0,0,0,0
crowded,1,0,0,0,0,0,0,0,0,0
airspace,0,0,0,0,1,0,0,0,0,0
noise,0,0,0,0,1,0,0,0,0,0
airfield,0,0,0,0,1,0,0,0,0,0
siting,0,0,0,0,1,0,0,0,0,0
help,0,0,0,0,0,0,0,0,1,0
initiate,0,0,0,0,1,0,0,0,1,0
airliner,0,0,0,0,2,0,0,0,0,0
incorporate,0,0,0,0,0,0,0,0,1,0
flap,0,0,0,0,1,0,0,0,0,0
slot,0,0,0,0,1,0,0,0,0,0
retractable,1,0,0,0,0,0,0,0,0,0
landing,0,0,0,0,11,0,0,0,0,0
gear,0,0,0,0,1,0,0,0,0,0
coming,0,0,0,0,1,0,0,0,0,0
accentuate,0,0,0,0,0,0,0,0,1,0
partly,0,0,1,0,0,0,0,0,0,0
vertical,1,0,0,0,0,0,0,0,0,0
concept,0,0,0,0,2,0,0,0,0,0
successfully,0,0,1,0,0,0,0,0,0,0
british,4,0,0,0,0,0,0,0,0,0
term,0,0,0,0,4,0,0,0,0,0
cushion,0,0,0,0,3,0,0,0,0,0
english,1,0,0,0,0,0,0,0,0,0
blast,0,0,0,0,1,0,0,0,0,0
craft,0,0,0,0,7,0,0,0,0,0
ride,0,0,0,0,0,0,0,0,2,0
ground,0,0,0,0,3,0,0,0,1,0
versatility,0,0,0,0,1,0,0,0,0,0
fulfill,0,0,0,0,0,0,0,0,1,0
difficulty,0,0,0,0,2,0,0,0,0,0
likely,1,0,0,0,0,0,0,0,0,0
remember,0,0,0,0,0,0,0,0,1,0
exhaustion,0,0,0,0,1,0,0,0,0,0
attention,0,0,0,0,3,0,0,0,0,0
increasingly,0,0,3,0,0,0,0,0,0,0
auto,0,0,0,0,1,0,0,0,0,0
linear,1,0,0,0,0,0,0,0,0,0
induction,0,0,0,0,1,0,0,0,0,0
supersonic,2,0,0,0,0,0,0,0,0,0
exclusive,1,0,0,0,0,0,0,0,0,0
capability,0,0,0,0,1,0,0,0,0,0
cargo,0,0,0,0,2,0,0,0,0,0
plane,0,0,0,0,1,0,0,0,0,0
jointly,0,0,1,0,0,0,0,0,0,0
french,2,0,0,0,0,0,0,0,0,0
enter,0,0,0,0,0,0,0,0,3,0
regular,2,0,0,0,0,0,0,0,0,0
foundation,0,0,0,0,1,0,0,0,0,0
lay,0,0,0,0,0,0,0,0,1,0
warning,0,0,0,0,2,0,0,0,0,0
contribution,0,0,0,0,1,0,0,0,0,0
consider,0,0,0,0,0,0,0,0,1,0
theoretical,4,0,0,0,0,0,0,0,0,0
scene,0,0,0,0,1,0,0,0,0,0
relay,0,0,0,0,0,0,0,0,4,0
meteorological,1,0,0,0,0,0,0,0,0,0
datum,0,0,0,0,5,0,0,0,0,0
tape,0,0,0,0,1,0,0,0,0,0
recently,0,0,1,0,0,0,0,0,0,0
vision,0,0,0,0,3,0,0,0,0,0
flexible,1,0,0,0,0,0,0,0,0,0
mode,0,0,0,0,2,0,0,0,0,0
fourth,2,0,0,0,0,0,0,0,0,0
phototypesetting,0,0,0,0,1,0,0,0,0,0
photographic,1,0,0,0,0,0,0,0,0,0
substitute,0,0,0,0,0,0,0,0,1,0
xerography,0,0,0,0,1,0,0,0,0,0
copying,0,0,0,0,1,0,0,0,0,0
ink,0,0,0,0,1,0,0,0,0,0
powder,0,0,0,0,1,0,0,0,0,0
attract,0,0,0,0,0,0,0,0,2,0
copy,0,0,0,0,0,0,0,0,1,0
static,1,0,0,0,0,0,0,0,0,0
fuse,0,0,0,0,0,0,0,0,1,0
fifth,1,0,0,0,0,0,0,0,0,0
optical,1,0,0,0,0,0,0,0,0,0
zoom,0,0,0,0,1,0,0,0,0,0
lense,0,0,0,0,1,0,0,0,0,0
camera,0,0,0,0,2,0,0,0,0,0
prompt,0,0,0,0,0,0,0,0,1,0
correspond,0,0,0,0,0,0,0,0,1,0
film,0,0,0,0,2,0,0,0,0,0
sixth,1,0,0,0,0,0,0,0,0,0
laser,0,0,0,0,2,0,0,0,0,0
amplification,0,0,0,0,1,0,0,0,0,0
emission,0,0,0,0,2,0,0,0,0,0
radiation,0,0,0,0,1,0,0,0,0,0
immensely,0,0,1,0,0,0,0,0,0,0
surgical,1,0,0,0,0,0,0,0,0,0
seventh,1,0,0,0,0,0,0,0,0,0
universe,0,0,0,0,3,0,0,0,0,0
telescope,0,0,0,0,5,0,0,0,0,0
derivative,1,0,0,0,0,0,0,0,0,0
neighbor,0,0,0,0,1,0,0,0,0,0
intelligent,2,0,0,0,0,0,0,0,0,0
specie,0,0,0,0,2,0,0,0,0,0
suggest,0,0,0,0,0,0,0,0,2,0
restructuring,0,0,0,0,1,0,0,0,0,0
strategy,0,0,0,0,1,0,0,0,0,0
intercontinental,1,0,0,0,0,0,0,0,0,0
ballistic,1,0,0,0,0,0,0,0,0,0
missile,0,0,0,0,4,0,0,0,0,0
apart,0,0,2,0,0,0,0,0,0,0
elaborate,1,0,0,0,0,0,0,0,0,0
intend,0,0,0,0,0,0,0,0,1,0
reorganization,0,0,0,0,1,0,0,0,0,0
emphasize,0,0,0,0,0,0,0,0,4,0
maneuverability,0,0,0,0,1,0,0,0,0,0
armed,1,0,0,0,0,0,0,0,0,0
deploy,0,0,0,0,0,0,0,0,2,0
see,0,0,0,0,0,0,0,0,4,0
napalm,0,0,0,0,1,0,0,0,0,0
defoliant,0,0,0,0,1,0,0,0,0,0
remove,0,0,0,0,0,0,0,0,1,0
dense,1,0,0,0,0,0,0,0,0,0
forest,0,0,0,0,2,0,0,0,0,0
primacy,0,0,0,0,2,0,0,0,0,0
heavily,0,0,1,0,0,0,0,0,0,0
armour,0,0,0,0,0,0,0,0,1,0
battleship,0,0,0,0,2,0,0,0,0,0
recommissione,0,0,0,0,0,0,0,0,1,0
carrier,0,0,0,0,1,0,0,0,0,0
navy,0,0,0,0,1,0,0,0,0,0
nuclearpowered,1,0,0,0,0,0,0,0,0,0
equip,0,0,0,0,0,0,0,0,2,0
cruise,0,0,0,0,0,0,0,0,1,0
underwater,0,0,1,0,0,0,0,0,0,0
extended,1,0,0,0,0,0,0,0,0,0
sphere,0,0,0,0,1,0,0,0,0,0
package,0,0,0,0,1,0,0,0,0,0
pound,0,0,0,0,1,0,0,0,0,0
kilogram,0,0,0,0,2,0,0,0,0,0
precipitate,0,0,0,0,0,0,0,0,1,0
race,0,0,0,0,1,0,0,0,0,0
succession,0,0,0,0,1,0,0,0,0,0
conveniently,0,0,1,0,0,0,0,0,0,0
chronological,1,0,0,0,0,0,0,0,0,0
overlap,0,0,0,0,0,0,0,0,1,0
thrust,0,0,0,0,1,0,0,0,0,0
orbit,0,0,0,0,6,0,0,0,1,0
weather,0,0,0,0,1,0,0,0,0,0
observation,0,0,0,0,3,0,0,0,0,0
topographical,1,0,0,0,0,0,0,0,0,0
geological,1,0,0,0,0,0,0,0,0,0
surveying,0,0,0,0,1,0,0,0,0,0
manned,2,0,0,0,0,0,0,0,0,0
cosmonaut,0,0,0,0,1,0,0,0,0,0
mastery,0,0,0,0,2,0,0,0,0,0
weightlessness,0,0,0,0,1,0,0,0,0,0
reentry,0,0,0,0,2,0,0,0,0,0
atmosphere,0,0,0,0,4,0,0,0,0,0
spaceflight,0,0,0,0,1,0,0,0,0,0
rendezvous,0,0,0,0,1,0,0,0,0,0
docking,0,0,0,0,1,0,0,0,0,0
fortnight,0,0,0,0,1,0,0,0,0,0
walk,0,0,0,0,0,0,0,0,2,0
outside,0,1,0,0,0,0,0,0,0,0
approach,0,0,0,0,1,0,0,0,0,0
survey,0,0,0,0,1,0,0,0,0,0
surface,0,0,0,0,9,0,0,0,0,0
past,0,1,0,0,1,0,0,0,0,0
planet,0,0,0,0,6,0,0,0,0,0
photograph,0,0,0,0,6,0,0,0,1,0
permanently,0,0,1,0,0,0,0,0,0,0
soft,3,0,0,0,0,0,0,0,0,0
excellent,1,0,0,0,0,0,0,0,0,0
entire,1,0,0,0,0,0,0,0,0,0
low,2,0,0,0,0,0,0,0,0,0
search,0,0,0,0,2,0,0,0,0,0
size,0,0,0,0,1,0,0,0,0,0
climb,0,0,0,0,0,0,0,0,1,0
steadily,0,0,1,0,0,0,0,0,0,0
liftoff,0,0,0,0,2,0,0,0,0,0
climax,0,0,0,0,0,0,0,0,1,0
clamber,0,0,0,0,0,0,0,0,1,0
widen,0,0,0,0,0,0,0,0,1,0
curtail,0,0,0,0,0,0,0,0,1,0
look,0,0,0,0,0,0,0,0,4,0
indicate,0,0,0,0,0,0,0,0,2,0
hospitable,1,0,0,0,0,0,0,0,0,0
expect,0,0,0,0,0,0,0,0,2,0
finding,0,0,0,0,1,0,0,0,0,0
confirm,0,0,0,0,0,0,0,0,1,0
gather,0,0,0,0,0,0,0,0,2,0
atmospheric,1,0,0,0,0,0,0,0,0,0
surficial,1,0,0,0,0,0,0,0,0,0
quantitative,1,0,0,0,0,0,0,0,0,0
qualitative,1,0,0,0,0,0,0,0,0,0
venusian,1,0,0,0,0,0,0,0,0,0
approximately,0,0,1,0,0,0,0,0,0,0
reduce,0,0,0,0,0,0,0,0,1,0
functional,1,0,0,0,0,0,0,0,0,0
orbiter,0,0,0,0,1,0,0,0,0,0
visual,1,0,0,0,0,0,0,0,0,0
resemblance,0,0,0,0,1,0,0,0,0,0
organic,2,0,0,0,0,0,0,0,0,0
martian,1,0,0,0,0,0,0,0,0,0
negative,1,0,0,0,0,0,0,0,0,0
permit,0,0,0,0,0,0,0,0,1,0
unprecedented,2,0,0,0,0,0,0,0,0,0
unknown,1,0,0,0,0,0,0,0,0,0
configuration,0,0,0,0,1,0,0,0,0,0
ring,0,0,0,0,1,0,0,0,0,0
analogous,1,0,0,0,0,0,0,0,0,0
focus,0,0,0,0,0,0,0,0,1,0
reusable,2,0,0,0,0,0,0,0,0,0
shuttle,0,0,0,0,6,0,0,0,0,0
orbital,1,0,0,0,0,0,0,0,0,0
mission,0,0,0,0,5,0,0,0,0,0
successive,1,0,0,0,0,0,0,0,0,0
myriad,1,0,0,0,0,0,0,0,0,0
suffer,0,0,0,0,0,0,0,0,2,0
outset,0,0,0,0,1,0,0,0,0,0
kill,0,0,0,0,0,0,0,0,2,0
crew,0,0,0,0,2,0,0,0,0,0
seven,0,0,0,0,0,2,0,0,0,0
mixed,1,0,0,0,0,0,0,0,0,0
billion,0,0,0,0,0,1,0,0,0,0
occasion,0,0,0,0,0,0,0,0,1,0
disappointment,0,0,0,0,1,0,0,0,0,0
primary,1,0,0,0,0,0,0,0,0,0
mirror,0,0,0,0,1,0,0,0,0,0
repair,0,0,0,0,1,0,0,0,0,0
correct,0,0,0,0,0,0,0,0,1,0
operational,2,0,0,0,0,0,0,0,0,0
delight,0,0,0,0,1,0,0,0,0,0
professional,1,0,0,0,0,0,0,0,0,0
amateur,1,0,0,0,1,0,0,0,0,0
stargazer,0,0,0,0,1,0,0,0,0,0
beautiful,1,0,0,0,0,0,0,0,0,0
informative,1,0,0,0,0,0,0,0,0,0
tragedy,0,0,0,0,1,0,0,0,0,0
disintegrate,0,0,0,0,0,0,0,0,1,0
plan,0,0,0,0,0,0,0,0,2,0
earth,0,0,0,0,1,0,0,0,0,0
terrain,0,0,0,0,1,0,0,0,0,0
evidence,0,0,0,0,1,0,0,0,0,0
researcher,0,0,0,0,2,0,0,0,0,0
wealth,0,0,0,0,1,0,0,0,0,0
photo,0,0,0,0,1,0,0,0,0,0
cloud,0,0,0,0,1,0,0,0,0,0
dust,0,0,0,0,1,0,0,0,0,0
join,0,0,0,0,0,0,0,0,1,0
comet,0,0,0,0,1,0,0,0,0,0
navigate,0,0,0,0,0,0,0,0,1,0
module,0,0,0,0,1,0,0,0,0,0
origin,0,0,0,0,1,0,0,0,0,0
composition,0,0,0,0,1,0,0,0,0,0
slate,0,0,0,0,0,0,0,0,1,0
dawn,0,0,0,0,2,0,0,0,0,0
dimly,0,0,1,0,0,0,0,0,0,0
scope,0,0,0,0,2,0,0,0,0,0
urgency,0,0,0,0,1,0,0,0,0,0
extract,0,0,0,0,0,0,0,0,1,0
mineral,0,0,0,0,4,0,0,0,0,0
exhaust,0,0,0,0,0,0,0,0,1,0
attractive,2,0,0,0,0,0,0,0,0,0
seawater,0,0,0,0,1,0,0,0,0,0
limitless,1,0,0,0,0,0,0,0,0,0
photosynthesis,0,0,0,0,1,0,0,0,0,0
interference,0,0,0,0,1,0,0,0,0,0
rotation,0,0,0,0,1,0,0,0,0,0
distinct,2,0,0,0,0,0,0,0,0,0
systematic,3,0,0,0,0,0,0,0,0,0
attempt,0,0,0,0,3,0,0,0,0,0
fabrication,0,0,0,0,1,0,0,0,0,0
artifact,0,0,0,0,3,0,0,0,0,0
conceptual,1,0,0,0,0,0,0,0,0,0
environment,0,0,0,0,6,0,0,0,0,0
sophisticated,3,0,0,0,0,0,0,0,0,0
skill,0,0,0,0,7,0,0,0,0,0
literacy,0,0,0,0,1,0,0,0,0,0
numeracy,0,0,0,0,1,0,0,0,0,0
civilization,0,0,0,0,6,0,0,0,0,0
bce,0,0,0,0,1,0,0,0,0,0
humanlike,1,0,0,0,0,0,0,0,0,0
millennium,0,0,0,0,2,0,0,0,0,0
fairly,0,0,1,0,0,0,0,0,0,0
abstruse,1,0,0,0,0,0,0,0,0,0
speculation,0,0,0,0,1,0,0,0,0,0
class,0,0,0,0,1,0,0,0,0,0
aristocratic,1,0,0,0,0,0,0,0,0,0
philosopher,0,0,0,0,3,0,0,0,0,0
craftsman,0,0,0,0,4,0,0,0,0,0
intersection,0,0,0,0,1,0,0,0,0,0
mathematical,2,0,0,0,0,0,0,0,0,0
irrigation,0,0,0,0,1,0,0,0,0,0
technologist,0,0,0,0,4,0,0,0,0,0
retrospectively,0,0,1,0,0,0,0,0,0,0
ancient,1,0,0,0,0,0,0,0,0,0
culture,0,0,0,0,3,0,0,0,0,0
medieval,1,0,0,0,0,0,0,0,0,0
interact,0,0,0,0,0,0,0,0,1,0
expansion,0,0,0,0,1,0,0,0,0,0
flourish,0,0,0,0,0,0,0,0,1,0
educate,0,0,0,0,0,0,0,0,2,0
recognize,0,0,0,0,0,0,0,0,3,0
compass,0,0,0,0,1,0,0,0,0,0
gunpowder,0,0,0,0,1,0,0,0,0,0
enlarge,0,0,0,0,0,0,0,0,1,0
dominion,0,0,0,0,2,0,0,0,0,0
role,0,0,0,0,7,0,0,0,0,0
surround,0,0,0,0,0,0,0,0,5,0
imply,0,0,0,0,0,0,0,0,1,0
harmonization,0,0,0,0,1,0,0,0,0,0
intention,0,0,0,0,1,0,0,0,0,0
explicit,1,0,0,0,0,0,0,0,0,0
urge,0,0,0,0,0,0,0,0,2,0
master,0,0,0,0,2,0,0,0,1,0
traditional,8,0,0,0,0,0,0,0,0,0
pursuit,0,0,0,0,1,0,0,0,0,0
wedding,0,0,0,0,1,0,0,0,0,0
propose,0,0,0,0,0,0,0,0,1,0
consummate,0,0,0,0,0,0,0,0,1,0
carpenter,0,0,0,0,1,0,0,0,0,0
mechanic,0,0,0,0,1,0,0,0,0,0
textile,0,0,0,0,1,0,0,0,0,0
machinery,0,0,0,0,3,0,0,0,0,0
reference,0,0,0,0,1,0,0,0,0,0
pursue,0,0,0,0,0,0,0,0,1,0
haphazard,1,0,0,0,0,0,0,0,0,0
manner,0,0,0,0,3,0,0,0,0,0
inspire,0,0,0,0,0,0,0,0,1,0
baconian,1,0,0,0,0,0,0,0,0,0
determined,1,0,0,0,0,0,0,0,0,0
navigation,0,0,0,0,1,0,0,0,0,0
cartography,0,0,0,0,1,0,0,0,0,0
ultimately,0,0,1,0,0,0,0,0,0,0
scholar,0,0,0,0,1,0,0,0,0,0
move,0,0,0,0,0,0,0,0,1,0
professionalism,0,0,0,0,1,0,0,0,0,0
goal,0,0,0,0,1,0,0,0,0,0
father,0,0,0,0,1,0,0,0,0,0
chemistry,0,0,0,0,1,0,0,0,0,0
proponent,0,0,0,0,1,0,0,0,0,0
dye,0,0,0,0,1,0,0,0,0,0
fibre,0,0,0,0,1,0,0,0,0,0
electromagnetism,0,0,0,0,1,0,0,0,0,0
prepare,0,0,0,0,0,0,0,0,1,0
controversy,0,0,0,0,3,0,0,0,0,0
judge,0,0,0,0,0,0,0,0,1,0
evaluation,0,0,0,0,2,0,0,0,0,0
admirable,1,0,0,0,0,0,0,0,0,0
raise,0,0,0,0,0,0,0,0,1,0
disturbing,1,0,0,0,0,0,0,0,0,0
question,0,0,0,0,1,0,0,0,0,0
society,0,0,0,0,23,0,0,0,0,0
non,0,0,0,0,1,0,0,0,0,0
unanimously,0,0,1,0,0,0,0,0,0,0
enchant,0,0,0,0,0,0,0,0,1,0
wonder,0,0,0,0,1,0,0,0,0,0
manmade,1,0,0,0,0,0,0,0,0,0
array,0,0,0,0,1,0,0,0,0,0
house,0,0,0,0,0,0,0,0,1,0
truly,0,0,1,0,0,0,0,0,0,0
innovative,1,0,0,0,0,0,0,0,0,0
culmination,0,0,0,0,1,0,0,0,0,0
prophetic,2,0,0,0,0,0,0,0,0,0
forecast,0,0,0,0,1,0,0,0,0,0
fit,0,0,0,0,0,0,0,0,1,0
prevail,0,0,0,0,0,0,0,0,1,0
laissez,0,0,0,0,0,0,0,0,0,1
faire,0,0,0,0,0,0,0,0,0,1
precisely,0,0,1,0,0,0,0,0,0,0
guarantee,0,0,0,0,0,0,0,0,1,0
utilitarian,1,0,0,0,0,0,0,0,0,0
espouse,0,0,0,0,0,0,0,0,1,0
orientation,0,0,0,0,1,0,0,0,0,0
welcome,1,0,0,0,0,0,0,0,1,0
eye,0,0,0,0,1,0,0,0,0,0
imperative,1,0,0,0,0,0,0,0,0,0
socialist,1,0,0,0,0,0,0,0,0,0
ownership,0,0,0,0,1,0,0,0,0,0
similarly,0,0,2,0,0,0,0,0,0,0
exponent,0,0,0,0,1,0,0,0,0,0
fiction,0,0,0,0,2,0,0,0,0,0
zest,0,0,0,0,1,0,0,0,0,0
open,0,0,0,0,0,0,0,0,2,0
optimistic,1,0,0,0,0,0,0,0,0,0
imagination,0,0,0,0,1,0,0,0,0,0
utopian,0,0,0,0,1,0,0,0,0,0
backward,0,0,1,0,0,0,0,0,0,0
envision,0,0,0,0,0,0,0,0,1,0
conspicuously,0,0,1,0,0,0,0,0,0,0
beneficial,1,0,0,0,0,0,0,0,0,0
tinfoil,0,0,0,0,1,0,0,0,0,0
phonograph,0,0,0,0,1,0,0,0,0,0
transept,0,0,0,0,1,0,0,0,0,0
ominously,0,0,1,0,0,0,0,0,0,0
warn,0,0,0,0,0,0,0,0,1,0
saddle,0,0,0,0,1,0,0,0,0,0
mankind,0,0,0,0,1,0,0,0,0,0
campaign,0,0,0,0,1,0,0,0,0,0
conquest,0,0,0,0,1,0,0,0,0,0
satirical,1,0,0,0,0,0,0,0,0,0
draw,0,0,0,0,0,0,0,0,2,0
conclusion,0,0,0,0,1,0,0,0,0,0
consign,0,0,0,0,0,0,0,0,1,0
scrap,0,0,0,0,1,0,0,0,0,0
heap,0,0,0,0,1,0,0,0,0,0
reversion,0,0,0,0,1,0,0,0,0,0
disturb,0,0,0,0,0,0,0,0,1,0
sensation,0,0,0,0,1,0,0,0,0,0
overwhelm,0,0,0,0,0,0,0,0,1,0
moral,1,0,0,0,0,0,0,0,0,0
critique,0,0,0,0,1,0,0,0,0,0
apparent,1,0,0,0,0,0,0,0,0,0
ingenious,1,0,0,0,0,0,0,0,0,0
gadgetry,0,0,0,0,1,0,0,0,0,0
disillusioned,1,0,0,0,0,0,0,0,0,0
progressive,1,0,0,0,0,0,0,0,0,0
western,6,0,0,0,0,0,0,0,0,0
book,0,0,0,0,2,0,0,0,0,0
title,0,0,0,0,0,0,0,0,1,0
mind,0,0,0,0,1,0,0,0,0,0
tether,0,0,0,0,1,0,0,0,0,0
depict,0,0,0,0,0,0,0,0,1,0
depersonalize,0,0,0,0,0,0,0,0,1,0
potency,0,0,0,0,1,0,0,0,0,0
plunge,0,0,0,0,0,0,0,0,1,0
forfeit,0,0,0,0,0,0,0,0,1,0
chance,0,0,0,0,1,0,0,0,0,0
remold,0,0,0,0,0,0,0,0,1,0
order,0,0,0,0,1,0,0,0,0,0
shatter,0,0,0,0,0,0,0,0,1,0
association,0,0,0,0,1,0,0,0,0,0
tarnished,1,0,0,0,0,0,0,0,0,0
inevitable,1,0,0,0,0,0,0,0,0,0
paradoxically,0,0,1,0,0,0,0,0,0,0
depression,0,0,0,0,1,0,0,0,0,0
defense,0,0,0,0,2,0,0,0,0,0
democracy,0,0,0,0,1,0,0,0,0,0
return,0,0,0,0,1,0,0,0,0,0
confident,1,0,0,0,0,0,0,0,0,0
notion,0,0,0,0,2,0,0,0,0,0
faith,0,0,0,0,1,0,0,0,0,0
horrific,1,0,0,0,0,0,0,0,0,0
potentiality,0,0,0,0,2,0,0,0,0,0
division,0,0,0,0,1,0,0,0,0,0
hostile,1,0,0,0,0,0,0,0,0,0
prevent,0,0,0,0,0,0,0,0,2,0
euphoria,0,0,0,0,1,0,0,0,0,0
criticism,0,0,0,0,1,0,0,0,0,0
aspiration,0,0,0,0,1,0,0,0,0,0
searching,1,0,0,0,0,0,0,0,0,0
oppose,0,0,0,0,0,0,0,0,1,0
decision,0,0,0,0,6,0,0,0,0,0
accelerate,0,0,0,0,0,0,0,0,3,0
foreboding,0,0,0,0,1,0,0,0,0,0
prevalence,0,0,0,0,2,0,0,0,0,0
newness,0,0,0,0,1,0,0,0,0,0
measure,0,0,0,0,1,0,0,0,1,0
rearrangement,0,0,0,0,1,0,0,0,0,0
moderation,0,0,0,0,1,0,0,0,0,0
childhood,0,0,0,0,1,0,0,0,0,0
upheaval,0,0,0,0,1,0,0,0,0,0
theme,0,0,0,0,3,0,0,0,0,0
tyranny,0,0,0,0,1,0,0,0,0,0
individuality,0,0,0,0,2,0,0,0,0,0
express,0,0,0,0,0,0,0,0,1,0
publish,0,0,0,0,0,0,0,0,1,0
assert,0,0,0,0,0,0,0,0,1,0
pervasive,1,0,0,0,0,0,0,0,0,0
milieu,0,0,0,0,3,0,0,0,0,0
characterize,0,0,0,0,0,0,0,0,2,0
autonomous,1,0,0,0,0,0,0,0,0,0
selfdetermining,1,0,0,0,0,0,0,0,0,0
nihilistic,1,0,0,0,0,0,0,0,0,0
enjoy,0,0,0,0,0,0,0,0,3,0
ubiquitous,1,0,0,0,0,0,0,0,0,0
situate,0,0,0,0,0,0,0,0,1,0
individual,2,0,0,0,2,0,0,0,0,0
short,2,0,0,0,0,0,0,0,0,0
round,0,0,1,0,0,0,0,0,0,0
considerable,1,0,0,0,0,0,0,0,0,0
vogue,0,0,0,0,1,0,0,0,0,0
subculture,0,0,0,0,1,0,0,0,0,0
hippie,0,0,0,0,1,0,0,0,0,0
participation,0,0,0,0,1,0,0,0,0,0
appropriate,2,0,0,0,0,0,0,0,0,0
