word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PRON,PUNCT,SCONJ,VERB,X
disturb,0,0,0,0,0,0,0,0,0,0,0,0,7,0
clasped,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dare,0,0,0,0,0,0,0,0,0,0,0,0,7,0
deep,6,0,1,0,0,0,0,0,0,0,0,0,0,0
oblivion,0,0,0,0,0,0,0,1,0,0,0,0,0,0
effect,0,0,0,0,0,0,0,9,0,0,0,0,0,0
meditate,0,0,0,0,0,0,0,0,0,0,0,0,3,0
kneel,0,0,0,0,0,0,0,0,0,0,0,0,2,0
length,0,0,0,0,0,0,0,9,0,0,0,0,0,0
consequently,0,0,3,0,0,0,0,0,0,0,0,0,0,0
sensitive,2,0,0,0,0,0,0,0,0,0,0,0,0,0
caressing,1,0,0,0,0,0,0,0,0,0,0,0,0,0
catapult,0,0,0,0,0,0,0,2,0,0,0,0,0,0
perchance,0,0,7,0,0,0,0,0,0,0,0,0,0,0
inert,2,0,0,0,0,0,0,0,0,0,0,0,0,0
sluggish,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lethargic,1,0,0,0,0,0,0,0,0,0,0,0,0,0
retreat,0,0,0,0,0,0,0,3,0,0,0,0,5,0
depth,0,0,0,0,0,0,0,5,0,0,0,0,0,0
perception,0,0,0,0,0,0,0,1,0,0,0,0,0,0
exterior,1,0,0,0,0,0,0,0,0,0,0,0,0,0
scamp,0,0,0,0,0,0,0,2,0,0,0,0,0,0
rouse,0,0,0,0,0,0,0,0,0,0,0,0,5,0
divert,0,0,0,0,0,0,0,0,0,0,0,0,2,0
carriage,0,0,0,0,0,0,0,1,0,0,0,0,0,0
conductress,0,0,0,0,0,0,0,1,0,0,0,0,0,0
climb,0,0,0,0,0,0,0,0,0,0,0,0,2,0
elevate,0,0,0,0,0,0,0,0,0,0,0,0,2,0
apply,0,0,0,0,0,0,0,0,0,0,0,0,2,0
shout,0,0,0,0,0,0,0,0,0,0,0,0,3,0
sharp,2,0,0,0,0,0,0,0,0,0,0,0,0,0
abrupt,3,0,0,0,0,0,0,0,0,0,0,0,0,0
steel,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fleshless,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bitter,9,0,0,0,0,0,0,0,0,0,0,0,0,0
desperate,3,0,0,0,0,0,0,0,0,0,0,0,0,0
lightning,0,0,0,0,0,0,0,5,0,0,0,0,0,0
god,0,0,0,0,0,0,3,0,0,0,0,0,0,0
hoarse,4,0,0,0,0,0,0,0,0,0,0,0,0,0
chest,0,0,0,0,0,0,0,3,0,0,0,0,0,0
madam,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gravely,0,0,1,0,0,0,0,0,0,0,0,0,0,0
shiver,0,0,0,0,0,0,0,3,0,0,0,0,0,0
traverse,0,0,0,0,0,0,0,0,0,0,0,0,5,0
chatter,0,0,0,0,0,0,0,0,0,0,0,0,3,0
warm,1,0,0,0,0,0,0,0,0,0,0,0,4,0
token,0,0,0,0,0,0,0,1,0,0,0,0,0,0
refusal,0,0,0,0,0,0,0,1,0,0,0,0,0,0
flagon,0,0,0,0,0,0,0,2,0,0,0,0,0,0
drink,0,0,0,0,0,0,0,0,0,0,0,0,13,0
fixedly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
beverage,0,0,0,0,0,0,0,1,0,0,0,0,0,0
leavened,1,0,0,0,0,0,0,0,0,0,0,0,0,0
maize,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bake,0,0,0,0,0,0,0,0,0,0,0,0,1,0
refuse,0,0,0,0,0,0,0,0,0,0,0,0,4,0
offer,0,0,0,0,0,0,0,0,0,0,0,0,4,0
impulse,0,0,0,0,0,0,0,1,0,0,0,0,0,0
unfasten,0,0,0,0,0,0,0,0,0,0,0,0,1,0
woolen,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cloak,0,0,0,0,0,0,0,8,0,0,0,0,0,0
extent,0,0,0,0,0,0,0,4,0,0,0,0,0,0
crock,0,0,0,0,0,0,0,2,0,0,0,0,0,0
charcoal,0,0,0,0,0,0,0,2,0,0,0,0,0,0
complain,0,0,0,0,0,0,0,0,0,0,0,0,3,0
innocently,0,0,3,0,0,0,0,0,0,0,0,0,0,0
accent,0,0,0,0,0,0,0,3,0,0,0,0,1,0
sod,0,0,0,0,0,0,0,1,0,0,0,0,0,0
limb,0,0,0,0,0,0,0,4,0,0,0,0,0,0
quiver,0,0,0,0,0,0,0,1,0,0,0,0,7,0
extend,0,0,0,0,0,0,0,0,0,0,0,0,3,0
astonishment,0,0,0,0,0,0,0,2,0,0,0,0,0,0
downward,1,0,1,0,0,0,0,0,0,0,0,0,0,0
forehead,0,0,0,0,0,0,0,2,0,0,0,0,0,0
blow,0,0,0,0,0,0,0,13,0,0,0,0,4,0
contact,0,0,0,0,0,0,0,5,0,0,0,0,0,0
stagger,0,0,0,0,0,0,0,0,0,0,0,0,3,0
venture,0,0,0,0,0,0,0,0,0,0,0,0,3,0
heaven,0,0,0,0,0,0,0,8,0,0,0,0,0,0
choke,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bend,0,0,0,0,0,0,0,0,0,0,0,0,10,0
ignite,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fuse,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bomb,0,0,0,0,0,0,0,1,0,0,0,0,0,0
explode,0,0,0,0,0,0,0,0,0,0,0,0,1,0
terrified,2,0,0,0,0,0,0,0,0,0,0,0,0,0
leap,0,0,0,0,0,0,0,2,0,0,0,0,4,0
glare,0,0,0,0,0,0,0,0,0,0,0,0,2,0
recoil,0,0,0,0,0,0,0,0,0,0,0,0,3,0
parapet,0,0,0,0,0,0,0,1,0,0,0,0,0,0
appalling,1,0,0,0,0,0,0,0,0,0,0,0,0,0
stretch,0,0,0,0,0,0,0,1,0,0,0,0,6,0
rattle,0,0,0,0,0,0,0,2,0,0,0,0,1,0
callest,0,0,0,0,0,0,0,0,0,0,0,0,1,0
stealer,0,0,0,0,0,0,0,2,0,0,0,0,0,0
accurse,0,0,0,0,0,0,0,0,0,0,0,0,3,0
accursed,6,0,0,0,0,0,0,0,0,0,0,0,0,0
union,0,0,0,0,0,0,0,1,0,0,0,0,0,0
parallel,2,0,0,0,0,0,0,0,0,0,0,0,0,0
theatre,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ladder,0,0,0,0,0,0,0,9,0,0,0,0,0,0
acquaintance,0,0,0,0,0,0,0,2,0,0,0,0,0,0
inspire,0,0,0,0,0,0,0,0,0,0,0,0,4,0
whipping,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cropping,0,0,0,0,0,0,0,1,0,0,0,0,0,0
rapidly,0,0,3,0,0,0,0,0,0,0,0,0,0,0
besiege,0,0,0,0,0,0,0,0,0,0,0,0,1,0
occasion,0,0,0,0,0,0,0,6,0,0,0,0,0,0
whip,0,0,0,0,0,0,0,3,0,0,0,0,0,0
haunch,0,0,0,0,0,0,0,3,0,0,0,0,0,0
impatience,0,0,0,0,0,0,0,4,0,0,0,0,0,0
amuse,0,0,0,0,0,0,0,0,0,0,0,0,4,0
compose,0,0,0,0,0,0,0,0,0,0,0,0,2,0
cube,0,0,0,0,0,0,0,1,0,0,0,0,0,0
steep,2,0,0,0,0,0,0,0,0,0,0,0,1,0
unhewn,1,0,0,0,0,0,0,0,0,0,0,0,0,0
distinction,0,0,0,0,0,0,0,1,0,0,0,0,0,0
upper,9,0,0,0,0,0,0,0,0,0,0,0,0,0
platform,0,0,0,0,0,0,0,6,0,0,0,0,0,0
horizontal,4,0,0,0,0,0,0,0,0,0,0,0,0,0
victim,0,0,0,0,0,0,0,9,0,0,0,0,0,0
shaft,0,0,0,0,0,0,0,1,0,0,0,0,0,0
capstan,0,0,0,0,0,0,0,1,0,0,0,0,0,0
impart,0,0,0,0,0,0,0,0,0,0,0,0,1,0
rotatory,2,0,0,0,0,0,0,0,0,0,0,0,0,0
succession,0,0,0,0,0,0,0,1,0,0,0,0,0,0
recreation,0,0,0,0,0,0,0,1,0,0,0,0,0,0
roof,0,0,0,0,0,0,0,10,0,0,0,0,0,0
octagonal,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lantern,0,0,0,0,0,0,0,7,0,0,0,0,0,0
frail,2,0,0,0,0,0,0,0,0,0,0,0,0,0
slender,4,0,0,0,0,0,0,0,0,0,0,0,0,0
acanthus,0,0,0,0,0,0,0,1,0,0,0,0,0,0
flower,0,0,0,0,0,0,0,4,0,0,0,0,0,0
waterspout,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chimera,0,0,0,0,0,0,0,1,0,0,0,0,0,0
woodwork,0,0,0,0,0,0,0,2,0,0,0,0,0,0
deeply,0,0,7,0,0,0,0,0,0,0,0,0,0,0
rubble,0,0,0,0,0,0,0,1,0,0,0,0,0,0
back,0,0,0,0,0,0,0,0,0,0,0,0,2,0
sandstone,0,0,0,0,0,0,0,1,0,0,0,0,0,0
meagre,1,0,0,0,0,0,0,0,0,0,0,0,0,0
entertainment,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gaper,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hoist,0,0,0,0,0,0,0,0,0,0,0,0,1,0
acclamation,0,0,0,0,0,0,0,1,0,0,0,0,0,0
salute,0,0,0,0,0,0,0,0,0,0,0,0,2,0
acclaim,0,0,0,0,0,0,0,0,0,0,0,0,1,0
proclaim,0,0,0,0,0,0,0,0,0,0,0,0,2,0
cortege,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sufferer,0,0,0,0,0,0,0,1,0,0,0,0,0,0
miss,0,0,0,0,0,0,0,0,0,0,0,0,2,0
lord,0,0,0,0,0,0,1,6,0,0,0,0,0,0
impose,0,0,0,0,0,0,0,0,0,0,0,0,5,0
lout,0,0,0,0,0,0,0,3,0,0,0,0,0,0
command,0,0,0,0,0,0,0,3,0,0,0,0,0,0
livery,0,0,0,0,0,0,0,2,0,0,0,0,0,0
surcoat,0,0,0,0,0,0,0,2,0,0,0,0,0,0
impassible,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wince,0,0,0,0,0,0,0,0,0,0,0,0,1,0
resistance,0,0,0,0,0,0,0,4,0,0,0,0,0,0
chancellery,0,0,0,0,0,0,0,1,0,0,0,0,0,0
vehemence,0,0,0,0,0,0,0,1,0,0,0,0,0,0
firmness,0,0,0,0,0,0,0,1,0,0,0,0,0,0
thong,0,0,0,0,0,0,0,7,0,0,0,0,0,0
chain,0,0,0,0,0,0,0,9,0,0,0,0,2,0
probably,0,0,2,0,0,0,0,0,0,0,0,0,0,0
warden,0,0,0,0,0,0,0,1,0,0,0,0,0,0
handcuff,0,0,0,0,0,0,0,1,0,0,0,0,0,0
preciously,0,0,1,0,0,0,0,0,0,0,0,0,0,0
civilized,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gentle,10,0,0,0,0,0,0,0,0,0,0,0,0,0
humane,1,0,0,0,0,0,0,0,0,0,0,0,0,0
galley,0,0,0,0,0,0,0,1,0,0,0,0,0,0
guillotine,0,0,0,0,0,0,0,1,0,0,0,0,0,0
parenthesis,0,0,0,0,0,0,0,1,0,0,0,0,0,0
push,0,0,0,0,0,0,0,5,0,0,0,0,3,0
lift,0,0,0,0,0,0,0,0,0,0,0,0,4,0
savage,1,0,0,0,0,0,0,1,0,0,0,0,0,0
idiot,0,0,0,0,0,0,0,2,0,0,0,0,0,0
circular,6,0,0,0,0,0,0,0,0,0,0,0,0,0
plank,0,0,0,0,0,0,0,3,0,0,0,0,0,0
entangle,0,0,0,0,0,0,0,0,0,0,0,0,3,0
snort,0,0,0,0,0,0,0,0,0,0,0,0,1,0
noisily,0,0,1,0,0,0,0,0,0,0,0,0,0,0
calf,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bump,0,0,0,0,0,0,0,0,0,0,0,0,1,0
butcher,0,0,0,0,0,0,0,4,0,0,0,0,0,0
culprit,0,0,0,0,0,0,0,2,0,0,0,0,0,0
expect,0,0,0,0,0,0,0,0,0,0,0,0,4,0
cockchafer,0,0,0,0,0,0,0,1,0,0,0,0,0,0
camel,0,0,0,0,0,0,0,1,0,0,0,0,0,0
callous,2,0,0,0,0,0,0,0,0,0,0,0,0,0
hairy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gayety,0,0,0,0,0,0,0,3,0,0,0,0,0,0
stature,0,0,0,0,0,0,0,2,0,0,0,0,0,0
robust,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mien,0,0,0,0,0,0,0,5,0,0,0,0,0,0
speedily,0,0,1,0,0,0,0,0,0,0,0,0,0,0
official,5,0,0,0,0,0,0,4,0,0,0,0,0,0
torturer,0,0,0,0,0,0,0,8,0,0,0,0,0,0
lobe,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sand,0,0,0,0,0,0,0,2,0,0,0,0,0,0
glide,0,0,0,0,0,0,0,0,0,0,0,0,2,0
lower,3,0,1,0,0,0,0,0,0,0,0,0,4,0
receptacle,0,0,0,0,0,0,0,1,0,0,0,0,0,0
surtout,0,0,0,0,0,0,0,1,0,0,0,0,0,0
suspend,0,0,0,0,0,0,0,0,0,0,0,0,6,0
tapering,1,0,0,0,0,0,0,0,0,0,0,0,0,0
shine,0,0,0,0,0,0,0,0,0,0,0,0,12,0
knotted,1,0,0,0,0,0,0,0,0,0,0,0,0,0
metal,0,0,0,0,0,0,0,3,0,0,0,0,0,0
negligently,0,0,1,0,0,0,0,0,0,0,0,0,0,0
armpit,0,0,0,0,0,0,0,1,0,0,0,0,0,0
meantime,0,0,0,0,0,0,0,4,0,0,0,0,0,0
curly,3,0,0,0,0,0,0,0,0,0,0,0,0,0
blonde,4,0,0,0,0,0,0,1,0,0,0,0,0,0
peremptorily,0,0,1,0,0,0,0,0,0,0,0,0,0,0
flagellate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
oriental,1,0,0,0,0,0,0,0,0,0,0,0,0,0
twisted,1,0,0,0,0,0,0,0,0,0,0,0,0,0
stamp,0,0,0,0,0,0,0,0,0,0,0,0,6,0
humped,1,0,0,0,0,0,0,0,0,0,0,0,0,0
whistle,0,0,0,0,0,0,0,0,0,0,0,0,3,0
handful,0,0,0,0,0,0,0,2,0,0,0,0,0,0
adder,0,0,0,0,0,0,0,1,0,0,0,0,0,0
start,0,0,0,0,0,0,0,4,0,0,0,0,5,0
writhe,0,0,0,0,0,0,0,0,0,0,0,0,9,0
contraction,0,0,0,0,0,0,0,1,0,0,0,0,0,0
distort,0,0,0,0,0,0,0,0,0,0,0,0,1,0
muscle,0,0,0,0,0,0,0,2,0,0,0,0,0,0
backward,0,0,1,0,0,0,0,0,0,0,0,0,0,0
balance,0,0,0,0,0,0,0,1,0,0,0,0,1,0
sting,0,0,0,0,0,0,0,1,0,0,0,0,3,0
flank,0,0,0,0,0,0,0,1,0,0,0,0,1,0
gadfly,0,0,0,0,0,0,0,1,0,0,0,0,0,0
thread,0,0,0,0,0,0,0,4,0,0,0,0,0,0
rent,1,0,0,0,0,0,0,5,0,0,0,0,2,0
sprinkle,0,0,0,0,0,0,0,0,0,0,0,0,1,0
imperturbability,0,0,0,0,0,0,0,1,0,0,0,0,0,0
quiet,1,0,0,0,0,0,0,0,0,0,0,0,0,0
outward,1,0,0,0,0,0,0,0,0,0,0,0,0,0
stiffen,0,0,0,0,0,0,0,0,0,0,0,0,1,0
member,0,0,0,0,0,0,0,2,0,0,0,0,0,0
seasoned,1,0,0,0,0,0,0,0,0,0,0,0,0,0
crack,0,0,0,0,0,0,0,3,0,0,0,0,4,0
exhausted,2,0,0,0,0,0,0,0,0,0,0,0,0,0
sentiment,0,0,0,0,0,0,0,1,0,0,0,0,0,0
discouragement,0,0,0,0,0,0,0,2,0,0,0,0,0,0
droop,0,0,0,0,0,0,0,0,0,0,0,0,3,0
feign,0,0,0,0,0,0,0,0,0,0,0,0,1,0
excited,1,0,0,0,0,0,0,0,0,0,0,0,0,0
intoxicated,3,0,0,0,0,0,0,0,0,0,0,0,0,0
claw,0,0,0,0,0,0,0,2,0,0,0,0,0,0
scorpion,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bailiff,0,0,0,0,0,0,0,5,0,0,0,0,0,0
station,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ebony,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wand,0,0,0,0,0,0,0,2,0,0,0,0,0,0
slowly,0,0,11,0,0,0,0,0,0,0,0,0,0,0
scourging,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bathe,0,0,0,0,0,0,0,0,0,0,0,0,2,0
bleed,0,0,0,0,0,0,0,0,0,0,0,0,2,0
patient,0,0,0,0,0,0,0,1,0,0,0,0,0,0
anoint,0,0,0,0,0,0,0,0,0,0,0,0,1,0
unguent,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wound,0,0,0,0,0,0,0,4,0,0,0,0,1,0
yellow,5,0,0,0,0,0,0,1,0,0,0,0,0,0
vestment,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chasuble,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gorge,0,0,0,0,0,0,0,0,0,0,0,0,1,0
drip,0,0,0,0,0,0,0,0,0,0,0,0,1,0
judiciously,0,0,1,0,0,0,0,0,0,0,0,0,0,0
glory,0,0,0,0,0,0,0,1,0,0,0,0,0,0
physiological,1,0,0,0,0,0,0,0,0,0,0,0,0,0
psychological,1,0,0,0,0,0,0,0,0,0,0,0,0,0
absurd,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ignorance,0,0,0,0,0,0,0,2,0,0,0,0,0,0
moral,1,0,0,0,0,0,0,0,0,0,0,0,0,0
minority,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hate,0,0,0,0,0,0,0,0,0,0,0,0,11,0
malevolent,2,0,0,0,0,0,0,0,0,0,0,0,0,0
pitiful,2,0,0,0,0,0,0,0,0,0,0,0,0,0
soften,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hatred,0,0,0,0,0,0,0,3,0,0,0,0,0,0
mirth,0,0,0,0,0,0,0,3,0,0,0,0,0,0
prosecution,0,0,0,0,0,0,0,3,0,0,0,0,0,0
satisfy,0,0,0,0,0,0,0,0,0,0,0,0,2,0
bigwig,0,0,0,0,0,0,0,1,0,0,0,0,0,0
jargon,0,0,0,0,0,0,0,3,0,0,0,0,0,0
vengeance,0,0,0,0,0,0,0,2,0,0,0,0,0,0
particularly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
rancor,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ugliness,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mask,0,0,0,0,0,0,0,2,0,0,0,0,0,0
rider,0,0,0,0,0,0,0,1,0,0,0,0,1,0
broom,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tragic,2,0,0,0,0,0,0,0,0,0,0,0,0,0
howl,0,0,0,0,0,0,0,0,0,0,0,0,2,0
coif,0,0,0,0,0,0,0,1,0,0,0,0,4,0
hunch,0,0,0,0,0,0,0,1,0,0,0,0,0,0
miscarry,0,0,0,0,0,0,0,0,0,0,0,0,1,0
drug,0,0,0,0,0,0,0,1,0,0,0,0,0,0
medicine,0,0,0,0,0,0,0,2,0,0,0,0,0,0
lung,0,0,0,0,0,0,0,2,0,0,0,0,0,0
refrain,0,0,0,0,0,0,0,3,0,0,0,0,1,0
une,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hart,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pour,0,0,0,0,0,0,0,0,0,0,0,0,3,2
pendard,0,0,0,0,0,0,0,0,0,0,0,0,0,1
magot,0,0,0,0,0,0,0,0,0,0,0,0,0,1
insult,0,0,0,0,0,0,0,2,0,0,0,0,0,0
imprecation,0,0,0,0,0,0,0,4,0,0,0,0,0,0
energetically,0,0,1,0,0,0,0,0,0,0,0,0,0,0
patience,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lash,0,0,0,0,0,0,0,3,0,0,0,0,0,0
yield,0,0,0,0,0,0,0,0,0,0,0,0,3,0
insect,0,0,0,0,0,0,0,3,0,0,0,0,0,0
picador,0,0,0,0,0,0,0,1,0,0,0,0,0,0
banderillera,0,0,0,0,0,0,0,1,0,0,0,0,0,0
slow,5,0,0,0,0,0,0,0,0,0,0,0,0,0
powerless,1,0,0,0,0,0,0,0,0,0,0,0,0,0
exertion,0,0,0,0,0,0,0,1,0,0,0,0,0,0
axle,0,0,0,0,0,0,0,2,0,0,0,0,0,0
hooting,0,0,0,0,0,0,0,2,0,0,0,0,0,0
unable,2,0,0,0,0,0,0,0,0,0,0,0,0,0
collar,0,0,0,0,0,0,0,1,0,0,0,0,0,0
rage,0,0,0,0,0,0,0,8,0,0,0,0,1,0
heave,0,0,0,0,0,0,0,0,0,0,0,0,1,0
redness,0,0,0,0,0,0,0,2,0,0,0,0,0,0
infamy,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cloud,0,0,0,0,0,0,0,8,0,0,0,0,1,0
charged,1,0,0,0,0,0,0,0,0,0,0,0,0,0
electricity,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cyclop,0,0,0,0,0,0,0,2,0,0,0,0,0,0
passage,0,0,0,0,0,0,0,6,0,0,0,0,0,0
mule,0,0,0,0,0,0,0,4,0,0,0,0,0,0
sweetness,0,0,0,0,0,0,0,8,0,0,0,0,0,0
gentleness,0,0,0,0,0,0,0,4,0,0,0,0,0,0
tenderness,0,0,0,0,0,0,0,5,0,0,0,0,0,0
distinct,2,0,0,0,0,0,0,0,0,0,0,0,0,0
radiant,4,0,0,0,0,0,0,0,0,0,0,0,0,0
greet,0,0,0,0,0,0,0,0,0,0,0,0,2,0
hasty,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rigorously,0,0,1,0,0,0,0,0,0,0,0,0,0,0
rid,0,0,0,0,0,0,0,0,0,0,0,0,2,0
humiliating,1,0,0,0,0,0,0,0,0,0,0,0,0,0
desirous,3,0,0,0,0,0,0,0,0,0,0,0,0,0
predicament,0,0,0,0,0,0,0,1,0,0,0,0,0,0
blackly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
discouraged,1,0,0,0,0,0,0,0,0,0,0,0,0,0
profoundly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
lacerate,0,0,0,0,0,0,0,0,0,0,0,0,2,0
maltreat,0,0,0,0,0,0,0,0,0,0,0,0,1,0
framework,0,0,0,0,0,0,0,1,0,0,0,0,0,0
obstinately,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bark,0,0,0,0,0,0,0,1,0,0,0,0,0,0
exclamation,0,0,0,0,0,0,0,3,0,0,0,0,0,0
exciting,1,0,0,0,0,0,0,0,0,0,0,0,0,0
amusement,0,0,0,0,0,0,0,2,0,0,0,0,0,0
multitude,0,0,0,0,0,0,0,2,0,0,0,0,0,0
brutal,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tribe,0,0,0,0,0,0,0,2,0,0,0,0,0,0
robber,0,0,0,0,0,0,0,3,0,0,0,0,0,0
stratum,0,0,0,0,0,0,0,1,0,0,0,0,0,0
thirst,0,0,0,0,0,0,0,3,0,0,0,0,0,0
repulsive,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pitiable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
purple,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dripping,1,0,0,0,0,0,0,0,0,0,0,0,0,0
foam,0,0,0,0,0,0,0,0,0,0,0,0,1,0
loll,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bourgeoise,0,0,0,0,0,0,0,1,0,0,0,0,0,0
rabble,0,0,0,0,0,0,0,2,0,0,0,0,0,0
infamous,2,0,0,0,0,0,0,0,0,0,0,0,0,0
prejudice,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ignominy,0,0,0,0,0,0,0,1,0,0,0,0,0,0
repulse,0,0,0,0,0,0,0,0,0,0,0,0,4,0
expiration,0,0,0,0,0,0,0,2,0,0,0,0,0,0
sponge,0,0,0,0,0,0,0,1,0,0,0,0,0,0
soak,0,0,0,0,0,0,0,0,0,0,0,0,1,0
gutter,0,0,0,0,0,0,0,3,0,0,0,0,0,0
villain,0,0,0,0,0,0,0,1,0,0,0,0,0,0
debtor,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hurl,0,0,0,0,0,0,0,0,0,0,0,0,4,0
dammed,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cripple,0,0,0,0,0,0,0,1,0,0,0,0,0,0
crutch,0,0,0,0,0,0,0,1,0,0,0,0,0,0
spell,0,0,0,0,0,0,0,2,0,0,0,0,0,0
drinking,0,0,0,0,0,0,0,3,0,0,0,0,0,0
cup,0,0,0,0,0,0,0,2,0,0,0,0,0,0
broken,6,0,0,0,0,0,0,0,0,0,0,0,0,0
jug,0,0,0,0,0,0,0,4,0,0,0,0,0,0
twa,0,0,0,0,0,0,0,0,0,0,0,0,3,0
birth,0,0,0,0,0,0,0,4,0,0,0,0,0,0
cat,0,0,0,0,0,0,0,13,0,0,0,0,0,0
kitten,0,0,0,0,0,0,0,1,0,0,0,0,0,0
paw,0,0,0,0,0,0,0,1,0,0,0,0,0,0
yelp,0,0,0,0,0,0,0,0,0,0,0,0,1,0
crone,0,0,0,0,0,0,0,7,0,0,0,0,0,0
pant,0,0,0,0,0,0,0,0,0,0,0,0,4,0
fantastically,0,0,2,0,0,0,0,0,0,0,0,0,0,0
accompany,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sparkle,0,0,0,0,0,0,0,0,0,0,0,0,2,0
precede,0,0,0,0,0,0,0,0,0,0,0,0,3,0
dimly,0,0,3,0,0,0,0,0,0,0,0,0,0,0
conscious,4,0,0,0,0,0,0,0,0,0,0,0,0,0
punish,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chastise,0,0,0,0,0,0,0,0,0,0,0,0,1,0
wreak,0,0,0,0,0,0,0,0,0,0,0,0,1,0
spite,0,0,0,0,0,0,0,4,0,0,0,0,0,0
suffocate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
powder,0,0,0,0,0,0,0,1,0,0,0,0,0,0
vain,2,0,0,0,0,0,0,0,0,0,0,0,0,0
detach,0,0,0,0,0,0,0,0,0,0,0,0,2,0
gourd,0,0,0,0,0,0,0,1,0,0,0,0,0,0
parched,1,0,0,0,0,0,0,0,0,0,0,0,0,0
probability,0,0,0,0,0,0,0,1,0,0,0,0,0,0
unfortunate,3,0,0,0,0,0,0,0,0,0,0,0,0,0
shed,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pout,0,0,0,0,0,0,0,2,0,0,0,0,1,0
spout,0,0,0,0,0,0,0,1,0,0,0,0,1,0
tusked,1,0,0,0,0,0,0,0,0,0,0,0,0,0
draught,0,0,0,0,0,0,0,1,0,0,0,0,0,0
protrude,0,0,0,0,0,0,0,0,0,0,0,0,1,0
succour,0,0,0,0,0,0,0,0,0,0,0,0,1,0
distrustful,1,0,0,0,0,0,0,0,0,0,0,0,0,0
remember,0,0,0,0,0,0,0,0,0,0,0,0,4,0
frightened,3,0,0,0,0,0,0,0,0,0,0,0,0,0
afraid,4,0,0,0,0,0,0,0,0,0,0,0,0,0
reproach,0,0,0,0,0,0,0,2,0,0,0,0,0,0
inexpressible,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sadness,0,0,0,0,0,0,0,3,0,0,0,0,0,0
touching,1,0,0,0,0,0,0,0,0,0,0,0,0,0
misery,0,0,0,0,0,0,0,2,0,0,0,0,0,0
malevolence,0,0,0,0,0,0,0,1,0,0,0,0,0,0
captivate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
clap,0,0,0,0,0,0,0,0,0,0,0,0,5,0
