word,ADJ,ADP,ADV,DET,INTJ,NOUN,NUM,PUNCT,SCONJ,VERB,X
confer,0,0,0,0,0,0,0,0,0,2,0
qualify,0,0,0,0,0,0,0,0,0,1,0
judicial,1,0,0,0,0,0,0,0,0,0,0
pupil,0,0,0,0,0,1,0,0,0,0,0
outstanding,2,0,0,0,0,0,0,0,0,0,0
authority,0,0,0,0,0,10,0,0,0,0,0
science,0,0,0,0,0,2,0,0,0,0,0
respected,1,0,0,0,0,0,0,0,0,0,0
guest,0,0,0,0,0,1,0,0,0,0,0
purport,0,0,0,0,0,0,0,0,0,1,0
selection,0,0,0,0,0,1,0,0,0,0,0
genuine,6,0,0,0,0,0,0,0,0,0,0
actual,2,0,0,0,0,0,0,0,0,0,0
knight,0,0,0,0,0,3,0,0,0,1,0
narrator,0,0,0,0,0,2,0,0,0,0,0
incapacitated,1,0,0,0,0,0,0,0,0,0,0
arthritic,1,0,0,0,0,0,0,0,0,0,0
gout,0,0,0,0,0,1,0,0,0,0,0
stave,0,0,0,0,0,0,0,0,0,1,0
boredom,0,0,0,0,0,1,0,0,0,0,0
chronicler,0,0,0,0,0,3,0,0,0,0,0
physician,0,0,0,0,0,1,0,0,0,0,0
speculate,0,0,0,0,0,0,0,0,0,1,0
historical,3,0,0,0,0,0,0,0,0,0,0
debunk,0,0,0,0,0,0,0,0,0,1,0
yield,0,0,0,0,0,2,0,0,0,2,0
positive,1,0,0,0,0,0,0,0,0,0,0
conclusion,0,0,0,0,0,1,0,0,0,0,0
certain,3,0,0,0,0,0,0,0,0,0,0
select,0,0,0,0,0,0,0,0,0,2,0
encyclopaedia,0,0,0,0,0,1,0,0,0,0,0
available,1,0,0,0,0,0,0,0,0,0,0
enrich,0,0,0,0,0,0,0,0,0,1,0
itinerary,0,0,0,0,0,3,0,0,0,0,0
cull,0,0,0,0,0,0,0,0,0,1,0
remarkably,0,0,2,0,0,0,0,0,0,0,0
reading,0,0,0,0,0,5,0,0,0,0,0
transform,0,0,0,0,0,0,0,0,0,2,0
enliven,0,0,0,0,0,0,0,0,0,1,0
creative,1,0,0,0,0,0,0,0,0,0,0
darkness,0,0,0,0,0,1,0,0,0,0,0
abode,0,0,0,0,0,1,0,0,0,0,0
lost,1,0,0,0,0,0,0,0,0,0,0
ensue,0,0,0,0,0,0,0,0,0,2,0
truthful,1,0,0,0,0,0,0,0,0,0,0
notwithstanding,0,2,1,0,0,0,0,0,0,0,0
readable,1,0,0,0,0,0,0,0,0,0,0
irresistible,1,0,0,0,0,0,0,0,0,0,0
passion,0,0,0,0,0,2,0,0,0,0,0
soul,0,0,0,0,0,1,0,0,0,0,0
sake,0,0,0,0,0,1,0,0,0,0,0
living,0,0,0,0,0,1,0,0,0,0,0
benefit,0,0,0,0,0,1,0,0,0,1,0
scholarly,1,0,0,0,0,0,0,0,0,0,0
status,0,0,0,0,0,2,0,0,0,0,0
generosity,0,0,0,0,0,4,0,0,0,0,0
benevolence,0,0,0,0,0,1,0,0,0,0,0
sultan,0,0,0,0,0,8,0,0,0,0,0
governor,0,0,0,0,0,10,0,0,0,0,0
dignitary,0,0,0,0,0,2,0,0,0,0,0
income,0,0,0,0,0,1,0,0,0,0,0
wandering,0,0,0,0,0,2,0,0,0,0,0
finish,0,0,0,0,0,0,0,0,0,1,0
less,1,0,0,0,0,0,0,0,0,0,0
devotee,0,0,0,0,0,2,0,0,0,0,0
suit,0,0,0,0,0,0,0,0,0,2,0
temperament,0,0,0,0,0,1,0,0,0,0,0
boat,0,0,0,0,0,1,0,0,0,0,0
retinue,0,0,0,0,0,2,0,0,0,0,0
follower,0,0,0,0,0,2,0,0,0,0,0
mature,0,0,0,0,0,0,0,0,0,1,0
luck,0,0,0,0,0,1,0,0,0,0,0
communication,0,0,0,0,0,1,0,0,0,0,0
choose,0,0,0,0,0,0,0,0,0,6,0
indirect,1,0,0,0,0,0,0,0,0,0,0
crisscross,0,0,0,0,0,0,0,0,0,1,0
petty,1,0,0,0,0,0,0,0,0,0,0
sultanate,0,0,0,0,0,1,0,0,0,0,0
cordially,0,0,1,0,0,0,0,0,0,0,0
generously,0,0,1,0,0,0,0,0,0,0,0
brotherhood,0,0,0,0,0,1,0,0,0,0,0
ākhī,0,0,0,0,0,1,0,0,0,0,0
low,2,0,0,0,0,0,0,0,0,0,0
excursion,0,0,0,0,0,1,0,0,0,0,0
veracity,0,0,0,0,0,2,0,0,0,0,0
minor,5,0,0,0,0,0,0,0,0,0,0
chronological,1,0,0,0,0,0,0,0,0,0,0
discrepancy,0,0,0,0,0,4,0,0,0,0,0
share,0,0,0,0,0,1,0,0,0,1,0
strong,6,0,0,0,0,0,0,0,0,0,0
unbeliever,0,0,0,0,0,1,0,0,0,0,0
tolerant,1,0,0,0,0,0,0,0,0,0,0
happy,1,0,0,0,0,0,0,0,0,0,0
non,2,0,0,0,0,0,0,0,0,0,0
hindu,3,0,0,0,0,0,0,0,0,0,0
pagan,1,0,0,0,0,0,0,0,0,0,0
russian,1,0,0,0,0,0,0,0,0,0,0
scar,0,0,0,0,0,1,0,0,0,0,0
complicated,2,0,0,0,0,0,0,0,0,0,0
dating,0,0,0,0,0,2,0,0,0,0,0
date,0,0,0,0,0,4,0,0,0,1,0
doubtful,2,0,0,0,0,0,0,0,0,0,0
impossible,1,0,0,0,0,0,0,0,0,0,0
train,0,0,0,0,0,1,0,0,0,0,0
attendant,0,0,0,0,0,1,0,0,0,0,0
harem,0,0,0,0,0,1,0,0,0,0,0
concubine,0,0,0,0,0,1,0,0,0,0,0
expectation,0,0,0,0,0,2,0,0,0,0,0
honour,0,0,0,0,0,1,0,0,0,0,0
qāḍī,0,0,0,0,0,0,0,0,0,0,2
sinecure,0,0,0,0,0,1,0,0,0,0,0
attain,0,0,0,0,0,0,0,0,0,3,0
extraordinary,2,0,0,0,0,0,0,0,0,0,0
mixture,0,0,0,0,0,1,0,0,0,0,0
cruelty,0,0,0,0,0,1,0,0,0,0,0
sway,0,0,0,0,0,1,0,0,0,0,0
iron,1,0,0,0,0,2,0,0,0,0,0
indiscriminately,0,0,1,0,0,0,0,0,0,0,0
alike,0,0,1,0,0,0,0,0,0,0,0
glory,0,0,0,0,0,1,0,0,0,0,0
setback,0,0,0,0,0,1,0,0,0,0,0
victim,0,0,0,0,0,2,0,0,0,0,0
suspicious,1,0,0,0,0,0,0,0,0,0,0
despot,0,0,0,0,0,1,0,0,0,0,0
portrait,0,0,0,0,0,3,0,0,0,0,0
unusually,0,0,1,0,0,0,0,0,0,0,0
fine,1,0,0,0,0,0,0,0,0,0,0
psychological,1,0,0,0,0,0,0,0,0,0,0
insight,0,0,0,0,0,2,0,0,0,0,0
mirror,0,0,0,0,0,0,0,0,0,1,0
feeling,0,0,0,0,0,3,0,0,0,0,0
terror,0,0,0,0,0,2,0,0,0,0,0
sympathy,0,0,0,0,0,1,0,0,0,0,0
precaution,0,0,0,0,0,1,0,0,0,0,0
disgrace,0,0,0,0,0,1,0,0,0,0,0
save,0,0,0,0,0,0,0,0,0,3,0
regret,0,0,0,0,0,1,0,0,0,0,0
waylay,0,0,0,0,0,0,0,0,0,1,0
insurgent,0,0,0,0,0,1,0,0,0,0,0
escape,0,0,0,0,0,0,0,0,0,2,0
involved,1,0,0,0,0,0,0,0,0,0,0
shipwreck,0,0,0,0,0,2,0,0,0,1,0
wrath,0,0,0,0,0,1,0,0,0,0,0
active,1,0,0,0,0,0,0,0,0,0,0
marry,0,0,0,0,0,0,0,0,0,11,0
aspire,0,0,0,0,0,0,0,0,0,1,0
situation,0,0,0,0,0,2,0,0,0,0,0
waterway,0,0,0,0,0,1,0,0,0,0,0
chronology,0,0,0,0,0,2,0,0,0,0,0
difficulty,0,0,0,0,0,3,0,0,0,0,0
surmount,0,0,0,0,0,0,0,0,0,1,0
cast,0,0,0,0,0,0,0,0,0,3,0
shadow,0,0,0,0,0,2,0,0,0,0,0
equally,0,0,2,0,0,0,0,0,0,0,0
ravage,0,0,0,0,0,2,0,0,0,0,0
perform,0,0,0,0,0,0,0,0,0,3,0
final,5,0,0,0,0,0,0,0,0,0,0
kingdom,0,0,0,0,0,23,0,0,0,0,0
remnant,0,0,0,0,0,1,0,0,0,0,0
moorish,3,0,0,0,0,0,0,0,0,0,0
unwillingly,0,0,1,0,0,0,0,0,0,0,0
request,0,0,0,0,0,2,0,0,0,0,0
reminiscence,0,0,0,0,0,1,0,0,0,0,0
prose,0,0,0,0,0,1,0,0,0,0,0
ornate,1,0,0,0,0,0,0,0,0,0,0
fragment,0,0,0,0,0,1,0,0,0,0,0
poetry,0,0,0,0,0,1,0,0,0,0,0
estimate,0,0,0,0,0,3,0,0,0,1,0
figure,0,0,0,0,0,4,0,0,0,0,0
surpass,0,0,0,0,0,0,0,0,0,1,0
steam,0,0,0,0,0,1,0,0,0,0,0
adjacent,1,0,0,0,0,0,0,0,0,0,0
scientific,2,0,0,0,0,0,0,0,0,0,0
minimal,1,0,0,0,0,0,0,0,0,0,0
documentary,1,0,0,0,0,0,0,0,0,0,0
last,0,0,0,0,0,0,0,0,0,1,0
vizier,0,0,0,0,0,1,0,0,0,0,0
personally,0,0,3,0,0,0,0,0,0,0,0
tomb,0,0,0,0,0,2,0,0,0,0,0
majority,0,0,0,0,0,3,0,0,0,0,0
identifiable,1,0,0,0,0,0,0,0,0,0,0
independent,1,0,0,0,0,0,0,0,0,0,0
surprisingly,0,0,1,0,0,0,0,0,0,0,0
commonly,0,0,1,0,0,0,0,0,0,0,0
shed,0,0,0,0,0,0,0,0,0,1,0
light,2,0,0,0,0,1,0,0,0,0,0
social,3,0,0,0,0,0,0,0,0,0,0
cultural,2,0,0,0,0,0,0,0,0,0,0
approach,0,0,0,0,0,3,0,0,0,0,0
historiography,0,0,0,0,0,1,0,0,0,0,0
persian,1,0,0,0,0,0,0,0,0,0,0
allege,0,0,0,0,0,0,0,0,0,2,0
grave,2,0,0,0,0,0,0,0,0,0,0
lapse,0,0,0,0,0,1,0,0,0,0,0
intentional,1,0,0,0,0,0,0,0,0,0,0
fabrication,0,0,0,0,0,1,0,0,0,0,0
corroborative,1,0,0,0,0,0,0,0,0,0,0
gradual,1,0,0,0,0,0,0,0,0,0,0
revealing,0,0,0,0,0,1,0,0,0,0,0
reader,0,0,0,0,0,1,0,0,0,0,0
reaction,0,0,0,0,0,1,0,0,0,0,0
average,1,0,0,0,0,0,0,0,0,0,0
class,0,0,0,0,0,1,0,0,0,0,0
deeply,0,0,4,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,1,0
orthodox,2,0,0,0,0,0,0,0,0,0,0
like,0,2,0,0,0,0,0,0,0,1,0
oscillate,0,0,0,0,0,0,0,0,0,1,0
legislative,1,0,0,0,0,0,0,0,0,0,0
formalism,0,0,0,0,0,1,0,0,0,0,0
adherence,0,0,0,0,0,1,0,0,0,0,0
combine,0,0,0,0,0,0,0,0,0,2,0
philosophy,0,0,0,0,0,1,0,0,0,0,0
posterity,0,0,0,0,0,1,0,0,0,0,0
picture,0,0,0,0,0,6,0,0,0,0,0
foreign,2,0,0,0,0,0,0,0,0,0,0
southernmost,3,0,0,0,0,0,0,0,0,0,0
presence,0,0,0,0,0,3,0,0,0,0,0
outflooding,1,0,0,0,0,0,0,0,0,0,0
westernmost,1,0,0,0,0,0,0,0,0,0,0
headland,0,0,0,0,0,1,0,0,0,0,0
fragrant,1,0,0,0,0,0,0,0,0,0,0
vegetation,0,0,0,0,0,2,0,0,0,0,0
crew,0,0,0,0,0,14,0,0,0,1,0
repulse,0,0,0,0,0,0,0,0,0,1,0
vessel,0,0,0,0,0,10,0,0,0,0,0
spell,0,0,0,0,0,0,0,0,0,7,0
nobleman,0,0,0,0,0,4,0,0,0,0,0
ascend,0,0,0,0,0,0,0,0,0,2,0
uninhabited,1,0,0,0,0,0,0,0,0,0,0
senegambian,1,0,0,0,0,0,0,0,0,0,0
ethnography,0,0,0,0,0,1,0,0,0,0,0
slavery,0,0,0,0,0,1,0,0,0,0,0
credit,0,0,0,0,0,3,0,0,0,2,0
portolan,1,0,0,0,0,0,0,0,0,0,0
overlordship,0,0,0,0,0,1,0,0,0,0,0
upstream,0,0,1,0,0,0,0,0,0,0,0
inhabitant,0,0,0,0,0,5,0,0,0,0,0
willing,1,0,0,0,0,0,0,0,0,0,0
ennoble,0,0,0,0,0,0,0,0,0,3,0
annuity,0,0,0,0,0,1,0,0,0,0,0
authorize,0,0,0,0,0,0,0,0,0,2,0
coat,0,0,0,0,0,2,0,0,0,0,0
arm,0,0,0,0,0,5,0,0,0,0,0
boy,0,0,0,0,0,3,0,0,0,0,0
duke,0,0,0,0,0,4,0,0,0,0,0
junior,1,0,0,0,0,0,0,0,0,0,0
squire,0,0,0,0,0,5,0,0,0,0,0
castilian,9,0,0,0,0,0,0,0,0,0,0
proclaim,0,0,0,0,0,0,0,0,0,3,0
escort,0,0,0,0,0,0,0,0,0,1,0
fruitless,3,0,0,0,0,0,0,0,0,0,0
guard,0,0,0,0,0,1,0,0,0,1,0
confidential,1,0,0,0,0,0,0,0,0,0,0
messenger,0,0,0,0,0,3,0,0,0,0,0
guise,0,0,0,0,0,2,0,0,0,0,0
buy,0,0,0,0,0,0,0,0,0,5,0
profit,0,0,0,0,0,3,0,0,0,1,0
contact,0,0,0,0,0,2,0,0,0,1,0
semimythical,1,0,0,0,0,0,0,0,0,0,0
belief,0,0,0,0,0,5,0,0,0,0,0
unfounded,2,0,0,0,0,0,0,0,0,0,0
pursue,0,0,0,0,0,0,0,0,0,2,0
banker,0,0,0,0,0,3,0,0,0,0,0
honey,0,0,0,0,0,1,0,0,0,0,0
ware,0,0,0,0,0,1,0,0,0,0,0
seize,0,0,0,0,0,0,0,0,0,4,0
news,0,0,0,0,0,6,0,0,0,0,0
instruct,0,0,0,0,0,0,0,0,0,2,0
disguise,0,0,0,0,0,0,0,0,0,1,0
destine,0,0,0,0,0,0,0,0,0,1,0
rest,0,0,0,0,0,4,0,0,0,2,0
abyssinian,2,0,0,0,0,0,0,0,0,0,0
regent,0,0,0,0,0,4,0,0,0,0,0
robust,1,0,0,0,0,0,0,0,0,0,0
guide,0,0,0,0,0,1,0,0,0,1,0
educate,0,0,0,0,0,0,0,0,0,4,0
monument,0,0,0,0,0,1,0,0,0,0,0
charge,0,0,0,0,0,8,0,0,0,2,0
panoramic,1,0,0,0,0,0,0,0,0,0,0
suppose,0,0,0,0,0,0,0,0,0,6,0
descent,0,0,0,0,0,1,0,0,0,0,0
pilot,0,0,0,0,0,11,0,0,0,0,0
unproved,2,0,0,0,0,0,0,0,0,0,0
modest,1,0,0,0,0,0,0,0,0,0,0
household,0,0,0,0,0,4,0,0,0,0,0
entrust,0,0,0,0,0,0,0,0,0,4,0
supervision,0,0,0,0,0,2,0,0,0,0,0
shipping,0,0,0,0,0,3,0,0,0,0,0
accession,0,0,0,0,0,2,0,0,0,0,0
limit,0,0,0,0,0,2,0,0,0,2,0
padrõe,0,0,0,0,0,1,0,0,0,0,0
stake,0,0,0,0,0,0,0,0,0,1,0
crown,0,0,0,0,0,14,0,0,0,1,0
marker,0,0,0,0,0,5,0,0,0,0,0
disappoint,0,0,0,0,0,0,0,0,0,1,0
rumour,0,0,0,0,0,2,0,0,0,0,0
locate,0,0,0,0,0,0,0,0,0,2,0
consist,0,0,0,0,0,0,0,0,0,5,0
associate,0,0,0,0,0,1,0,0,0,2,0
departure,0,0,0,0,0,2,0,0,0,0,0
spot,0,0,0,0,0,2,0,0,0,1,0
feast,0,0,0,0,0,1,0,0,0,0,0
black,1,0,0,0,0,0,0,0,0,0,0
unable,3,0,0,0,0,0,0,0,0,0,0
flee,0,0,0,0,0,0,0,0,0,1,0
unanimously,0,0,1,0,0,0,0,0,0,0,0
face,0,0,0,0,0,1,0,0,0,1,0
attribute,0,0,0,0,0,0,0,0,0,4,0
fortify,0,0,0,0,0,0,0,0,0,3,0
retrieve,0,0,0,0,0,0,0,0,0,1,0
genoese,5,0,0,0,0,0,0,0,0,0,0
suited,1,0,0,0,0,0,0,0,0,0,0
substantial,2,0,0,0,0,0,0,0,0,0,0
provision,0,0,0,0,0,6,0,0,0,0,0
replica,0,0,0,0,0,1,0,0,0,0,0
supersede,0,0,0,0,0,0,0,0,0,1,0
mast,0,0,0,0,0,4,0,0,0,0,0
ordinarily,0,0,1,0,0,0,0,0,0,0,0
equipped,1,0,0,0,0,0,0,0,0,0,0
triangular,1,0,0,0,0,0,0,0,0,0,0
lateen,0,0,0,0,0,2,0,0,0,0,0
occasionally,0,0,2,0,0,0,0,0,0,0,0
square,3,0,0,0,0,0,0,0,0,0,0
rigged,1,0,0,0,0,0,0,0,0,0,0
excellence,0,0,0,0,0,1,0,0,0,0,0
windward,0,0,1,0,0,0,0,0,0,0,0
remarkable,4,0,0,0,0,0,0,0,0,0,0
historic,1,0,0,0,0,0,0,0,0,0,0
undergo,0,0,0,0,0,0,0,0,0,1,0
beamed,1,0,0,0,0,0,0,0,0,0,0
ton,0,0,0,0,0,5,0,0,0,0,0
burden,0,0,0,0,0,1,0,0,0,0,0
metre,0,0,0,0,0,4,0,0,0,0,0
pole,0,0,0,0,0,3,0,0,0,0,0
rig,0,0,0,0,0,0,0,0,0,1,0
stern,0,0,0,0,0,1,0,0,0,0,0
aftercastle,0,0,0,0,0,1,0,0,0,0,0
sterncastle,0,0,0,0,0,1,0,0,0,0,0
single,1,0,0,0,0,0,0,0,0,0,0
forecastle,0,0,0,0,0,1,0,0,0,0,0
galleon,0,0,0,0,0,1,0,0,0,0,0
nao,0,0,0,0,0,0,0,0,0,0,1
carrack,0,0,0,0,0,1,0,0,0,0,0
rigging,0,0,0,0,0,1,0,0,0,0,0
heavy,1,0,0,0,0,0,0,0,0,0,0
cope,0,0,0,0,0,0,0,0,0,1,0
reception,0,0,0,0,0,2,0,0,0,0,0
pende,0,0,0,0,0,0,0,0,0,1,0
grandson,0,0,0,0,0,3,0,0,0,0,0
founder,0,0,0,0,0,2,0,0,0,1,0
conde,0,0,0,0,0,0,0,0,0,0,1
provincial,1,0,0,0,0,0,0,0,0,0,0
fortress,0,0,0,0,0,5,0,0,0,0,0
retaliation,0,0,0,0,0,1,0,0,0,0,0
peacetime,0,0,0,0,0,1,0,0,0,0,0
depredation,0,0,0,0,0,1,0,0,0,0,0
task,0,0,0,0,0,3,0,0,0,0,0
rapidly,0,0,2,0,0,0,0,0,0,0,0
effectively,0,0,4,0,0,0,0,0,0,0,0
balance,0,0,0,0,0,1,0,0,0,0,0
faction,0,0,0,0,0,2,0,0,0,0,0
shift,0,0,0,0,0,1,0,0,0,2,0
simultaneously,0,0,1,0,0,0,0,0,0,0,0
outflank,0,0,0,0,0,0,0,0,0,1,0
hitherto,0,0,1,0,0,0,0,0,0,0,0
relevant,1,0,0,0,0,0,0,0,0,0,0
medium,2,0,0,0,0,0,0,0,0,0,0
sized,1,0,0,0,0,0,0,0,0,0,0
masted,1,0,0,0,0,0,0,0,0,0,0
storeship,0,0,0,0,0,2,0,0,0,0,0
arabic,2,0,0,0,0,0,0,0,0,0,0
speaker,0,0,0,0,0,1,0,0,0,0,0
padrões,0,0,0,0,0,0,0,0,0,0,1
unfavourable,1,0,0,0,0,0,0,0,0,0,0
adverse,2,0,0,0,0,0,0,0,0,0,0
rounding,0,0,0,0,0,2,0,0,0,0,0
padrão,0,0,0,0,0,2,0,0,0,0,3
dos,0,1,0,0,0,0,0,0,0,0,0
sick,1,0,0,0,0,0,0,0,0,0,0
repair,0,0,0,0,0,0,0,0,0,1,0
interior,0,0,0,0,0,2,0,0,0,0,0
coastal,1,0,0,0,0,0,0,0,0,0,0
drop,0,0,0,0,0,0,0,0,0,1,0
gujarati,1,0,0,0,0,0,0,0,0,0,0
southwest,1,0,2,0,0,0,0,0,0,0,0
aboard,0,2,1,0,0,0,0,0,0,0,0
centre,0,0,0,0,0,3,0,0,0,0,0
insignificant,1,0,0,0,0,0,0,0,0,0,0
rude,1,0,0,0,0,0,0,0,0,0,0
behaviour,0,0,0,0,0,2,0,0,0,0,0
conclude,0,0,0,0,0,0,0,0,0,3,0
treaty,0,0,0,0,0,4,0,0,0,0,0
hostility,0,0,0,0,0,2,0,0,0,0,0
trumpery,1,0,0,0,0,0,0,0,0,0,0
cheap,1,0,0,0,0,0,0,0,0,0,0
mistakenly,0,0,2,0,0,0,0,0,0,0,0
feudal,1,0,0,0,0,0,0,0,0,0,0
leader,0,0,0,0,0,2,0,0,0,0,0
ignorance,0,0,0,0,0,1,0,0,0,0,0
indifference,0,0,0,0,0,1,0,0,0,0,0
flagship,0,0,0,0,0,2,0,0,0,0,0
triumphal,1,0,0,0,0,0,0,0,0,0,0
interval,0,0,0,0,0,1,0,0,0,0,0
mourn,0,0,0,0,0,0,0,0,0,1,0
dom,0,0,0,0,0,1,0,0,0,0,0
annual,1,0,0,0,0,0,0,0,0,0,0
pension,0,0,0,0,0,3,0,0,0,1,0
cruzado,0,0,0,0,0,3,0,0,0,0,0
estate,0,0,0,0,0,3,0,0,0,0,0
admiral,0,0,0,0,0,20,0,0,0,0,0
flotilla,0,0,0,0,0,2,0,0,0,0,0
amīr,0,0,0,0,0,1,0,0,0,0,0
unfriendly,1,0,0,0,0,0,0,0,0,0,0
threaten,0,0,0,0,0,0,0,0,0,3,0
submit,0,0,0,0,0,0,0,0,0,2,0
swear,0,0,0,0,0,0,0,0,0,2,0
loyalty,0,0,0,0,0,2,0,0,0,0,0
focus,0,0,0,0,0,2,0,0,0,0,0
wait,0,0,0,0,0,1,0,0,0,1,0
merchandise,0,0,0,0,0,2,0,0,0,0,0
passenger,0,0,0,0,0,2,0,0,0,0,0
woman,0,0,0,0,0,3,0,0,0,0,0
child,0,0,0,0,0,6,0,0,0,0,0
shut,0,0,0,0,0,0,0,0,0,1,0
capture,0,0,0,0,0,3,0,0,0,4,0
afire,0,0,1,0,0,0,0,0,0,0,0
consequence,0,0,0,0,0,2,0,0,0,0,0
vilify,0,0,0,0,0,0,0,0,0,1,0
method,0,0,0,0,0,4,0,0,0,0,0
unreliable,1,0,0,0,0,0,0,0,0,0,0
enemy,0,0,0,0,0,5,0,0,0,0,0
wreck,0,0,0,0,0,0,0,0,0,4,0
punish,0,0,0,0,0,0,0,0,0,1,0
bombard,0,0,0,0,0,0,0,0,0,2,0
massacre,0,0,0,0,0,1,0,0,0,1,0
hostage,0,0,0,0,0,2,0,0,0,0,0
entrap,0,0,0,0,0,0,0,0,0,1,0
fight,0,0,0,0,0,2,0,0,0,3,0
flight,0,0,0,0,0,1,0,0,0,0,0
stage,0,0,0,0,0,2,0,0,0,0,0
obscurity,0,0,0,0,0,1,0,0,0,0,0
seemingly,0,0,1,0,0,0,0,0,0,0,0
inadequately,0,0,1,0,0,0,0,0,0,0,0
recompense,0,0,0,0,0,0,0,0,0,1,0
pain,0,0,0,0,0,1,0,0,0,0,0
ownership,0,0,0,0,0,1,0,0,0,0,0
lady,0,0,0,0,0,1,0,0,0,0,0
retire,0,0,0,0,0,0,0,0,0,2,0
additional,2,0,0,0,0,0,0,0,0,0,0
privilege,0,0,0,0,0,3,0,0,0,0,0
advise,0,0,0,0,0,0,0,0,0,2,0
count,0,0,0,0,0,1,0,0,0,0,0
nominate,0,0,0,0,0,0,0,0,0,1,0
viceroy,0,0,0,0,0,4,0,0,0,0,0
correct,0,0,0,0,0,0,0,0,0,1,0
abuse,0,0,0,0,0,1,0,0,0,0,0
creep,0,0,0,0,0,0,0,0,0,1,0
predecessor,0,0,0,0,0,3,0,0,0,0,0
overwork,0,0,0,0,0,1,0,0,0,0,0
discoverer,0,0,0,0,0,3,0,0,0,0,0
heir,0,0,0,0,0,8,0,0,0,0,0
esteem,0,0,0,0,0,1,0,0,0,0,0
allowance,0,0,0,0,0,2,0,0,0,0,0
counselor,0,0,0,0,0,1,0,0,0,0,0
highness,0,0,0,0,0,4,0,0,0,0,0
habit,0,0,0,0,0,2,0,0,0,0,0
express,0,0,0,0,0,0,0,0,0,2,0
confidence,0,0,0,0,0,4,0,0,0,0,0
strengthen,0,0,0,0,0,0,0,0,0,3,0
tie,0,0,0,0,0,1,0,0,0,0,0
accordance,0,0,0,0,0,3,0,0,0,0,0
bypass,0,0,0,0,0,0,0,0,0,1,0
becalmed,1,0,0,0,0,0,0,0,0,0,0
reconnoitre,0,0,0,0,0,0,0,0,0,1,0
previously,0,0,4,0,0,0,0,0,0,0,0
belong,0,0,0,0,0,0,0,0,0,3,0
favourable,2,0,0,0,0,0,0,0,0,0,0
dyewood,0,0,0,0,0,1,0,0,0,0,0
pau,0,0,0,0,0,0,0,0,0,0,1
brasil,0,0,0,0,0,0,0,0,0,0,1
special,1,0,0,0,0,0,0,0,0,0,0
kindly,0,0,1,0,0,0,0,0,0,0,0
possession,0,0,0,0,0,3,0,0,0,0,0
inform,0,0,0,0,0,0,0,0,0,1,0
henceforth,0,0,2,0,0,0,0,0,0,0,0
expanse,0,0,0,0,0,1,0,0,0,0,0
vaguely,0,0,1,0,0,0,0,0,0,0,0
define,0,0,0,0,0,0,0,0,0,2,0
plague,0,0,0,0,0,1,0,0,0,1,0
series,0,0,0,0,0,8,0,0,0,0,0
zamorin,0,0,0,0,0,0,0,0,0,0,1
defender,0,0,0,0,0,1,0,0,0,0,0
reinforcement,0,0,0,0,0,2,0,0,0,0,0
harbour,0,0,0,0,0,4,0,0,0,0,0
retaliate,0,0,0,0,0,0,0,0,0,1,0
execute,0,0,0,0,0,0,0,0,0,2,0
affably,0,0,1,0,0,0,0,0,0,0,0
pleased,1,0,0,0,0,0,0,0,0,0,0
outcome,0,0,0,0,0,1,0,0,0,0,0
undertaking,0,0,0,0,0,2,0,0,0,0,0
beset,0,0,0,0,0,0,0,0,0,1,0
differ,0,0,0,0,0,0,0,0,0,1,0
heart,0,0,0,0,0,1,0,0,0,0,0
disagreement,0,0,0,0,0,1,0,0,0,0,0
division,0,0,0,0,0,3,0,1,0,0,0
explanation,0,0,0,0,0,3,0,0,0,0,0
oppose,0,0,0,0,0,0,0,0,0,3,0
appointment,0,0,0,0,0,5,0,0,0,0,0
disaster,0,0,0,0,0,4,0,0,0,0,0
disqualify,0,0,0,0,0,0,0,0,0,1,0
brazilian,1,0,0,0,0,0,0,0,0,0,0
master,0,0,0,0,0,9,0,0,0,0,0
transatlantic,2,0,0,0,0,0,0,0,0,0,0
exploitation,0,0,0,0,0,2,0,0,0,0,0
sponsorship,0,0,0,0,0,5,0,0,0,0,0
ambition,0,0,0,0,0,4,0,0,0,0,0
gratify,0,0,0,0,0,0,0,0,0,1,0
award,0,0,0,0,0,0,0,0,0,2,0
enrol,0,0,0,0,0,0,0,0,0,1,0
testament,0,0,0,0,0,2,0,0,0,0,0
archival,1,0,0,0,0,0,0,0,0,0,0
wool,0,0,0,0,0,1,0,0,0,0,0
worker,0,0,0,0,0,2,0,0,0,0,0
marine,0,0,0,0,0,2,0,0,0,0,0
principally,0,0,1,0,0,0,0,0,0,0,0
seagoing,0,0,0,0,0,1,0,0,0,0,0
entrepreneur,0,0,0,0,0,1,0,0,0,0,0
sugar,0,0,0,0,0,2,0,0,0,0,0
agent,0,0,0,0,0,3,0,0,0,0,0
firm,1,0,0,0,0,2,0,0,0,0,0
impoverished,1,0,0,0,0,0,0,0,0,0,0
tropical,1,0,0,0,0,0,0,0,0,0,0
mistress,0,0,0,0,0,1,0,0,0,0,0
crossing,0,0,0,0,0,7,0,0,0,0,0
deny,0,0,0,0,0,0,0,0,0,1,0
conspiracy,0,0,0,0,0,2,0,0,0,0,0
theorist,0,0,0,0,0,1,0,0,0,0,0
secret,1,0,0,0,0,0,0,0,0,0,0
pact,0,0,0,0,0,1,0,0,0,0,0
patronage,0,0,0,0,0,3,0,0,0,0,0
