word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,PUNCT,SCONJ,VERB,X
epic,1,0,0,0,0,0,0,0,0,0,0
sledging,0,0,0,0,0,1,0,0,0,0,0
trip,0,0,0,0,0,1,0,0,0,0,0
research,0,0,0,0,0,7,0,0,0,0,0
program,0,0,0,0,0,2,0,0,0,0,0
headquarter,0,0,0,0,0,1,0,0,0,0,0
attainment,0,0,0,0,0,1,0,0,0,0,0
iii,0,0,0,0,0,0,1,0,0,0,0
station,0,0,0,0,0,9,0,0,0,0,0
giant,5,0,0,0,0,0,0,0,0,0,0
liken,0,0,0,0,0,0,0,0,0,2,0
triangular,1,0,0,0,0,0,0,0,0,0,0
raft,0,0,0,0,0,2,0,0,0,4,0
flexible,1,0,0,0,0,0,0,0,0,0,0
loosely,0,0,1,0,0,0,0,0,0,0,0
adjoin,0,0,0,0,0,0,0,0,0,3,0
rift,0,0,0,0,0,1,0,0,0,0,0
rupture,0,0,0,0,0,0,0,0,0,1,0
spawn,0,0,0,0,0,0,0,0,0,1,0
stationary,2,0,0,0,0,0,0,0,0,0,0
oceanographic,2,0,0,0,0,0,0,0,0,0,0
dissolution,0,0,0,0,0,1,0,0,0,0,0
paleoclimatology,0,0,0,0,0,1,0,0,0,0,0
paleoenvironmental,1,0,0,0,0,0,0,0,0,0,0
chemistry,0,0,0,0,0,3,0,0,0,0,0
fallout,0,0,0,0,0,4,0,0,0,0,0
volcanic,6,0,0,0,0,0,0,0,0,0,0
man,0,0,0,0,0,2,0,0,0,0,0
actual,1,0,0,0,0,0,0,0,0,0,0
ancient,2,0,0,0,0,0,0,0,0,0,0
perform,0,0,0,0,0,0,0,0,0,1,0
pick,0,0,0,0,0,0,0,0,0,3,0
visual,2,0,0,0,0,0,0,0,0,0,0
inspection,0,0,0,0,0,1,0,0,0,0,0
trace,0,0,0,0,0,1,0,0,0,5,0
resolution,0,0,0,0,0,2,0,0,0,0,0
visible,5,0,0,0,0,0,0,0,0,0,0
isotope,0,0,0,0,0,4,0,0,0,0,0
chronology,0,0,0,0,0,2,0,0,0,0,0
dating,0,0,0,0,0,1,0,0,0,0,0
accomplish,0,0,0,0,0,0,0,0,0,1,0
radioactive,1,0,0,0,0,0,0,0,0,0,0
detonation,0,0,0,0,0,1,0,0,0,0,0
eruption,0,0,0,0,0,3,0,0,0,0,0
reconstruct,0,0,0,0,0,0,0,0,0,2,0
ratio,0,0,0,0,0,8,0,0,0,0,0
isotopic,3,0,0,0,0,0,0,0,0,0,0
deuterium,0,0,0,0,0,2,0,0,0,0,0
excess,1,0,0,0,0,1,0,0,0,0,0
calibrate,0,0,0,0,0,0,0,0,0,1,0
observable,1,0,0,0,0,0,0,0,0,0,0
methane,0,0,0,0,0,2,0,0,0,0,0
greenhouse,0,0,0,0,0,3,0,0,0,0,0
industrialization,0,0,0,0,0,1,0,0,0,0,0
population,0,0,0,0,0,4,0,0,0,0,0
surprisingly,0,0,1,0,0,0,0,0,0,0,0
precede,0,0,0,0,0,0,0,0,0,1,0
dustiness,0,0,0,0,0,1,0,0,0,0,0
variable,6,0,0,0,0,2,0,0,0,0,0
nonglacial,1,0,0,0,0,0,0,0,0,0,0
jump,0,0,0,0,0,0,0,0,0,2,0
finding,0,0,0,0,0,2,0,0,0,0,0
unsettling,1,0,0,0,0,0,0,0,0,0,0
implication,0,0,0,0,0,1,0,0,0,0,0
couple,0,0,0,0,0,0,0,0,0,1,0
sequential,1,0,0,0,0,0,0,0,0,0,0
meteorological,2,0,0,0,0,0,0,0,0,0,0
finite,1,0,0,0,0,0,0,0,0,0,0
incorporate,0,0,0,0,0,0,0,0,0,4,0
backward,0,0,1,0,0,0,0,0,0,0,0
assurance,0,0,0,0,0,1,0,0,0,0,0
ascertain,0,0,0,0,0,0,0,0,0,2,0
increased,3,0,0,0,0,0,0,0,0,0,0
solve,0,0,0,0,0,0,0,0,0,1,0
perturbation,0,0,0,0,0,1,0,0,0,0,0
kinematic,1,0,0,0,0,0,0,0,0,0,0
akin,1,0,0,0,0,0,0,0,0,0,0
pulse,0,0,0,0,0,1,0,0,0,0,0
automobile,0,0,0,0,0,1,0,0,0,0,0
crowded,1,0,0,0,0,0,0,0,0,0,0
remainder,0,0,0,0,0,4,0,0,0,0,0
concern,0,0,0,0,0,1,0,0,0,0,0
markedly,0,0,2,0,0,0,0,0,0,0,0
status,0,0,0,0,0,1,0,0,0,0,0
certainly,0,0,1,0,0,0,0,0,0,0,0
drawing,0,0,0,0,0,1,0,0,0,0,0
buffer,0,0,0,0,0,1,0,0,0,0,0
model,0,0,0,0,0,3,0,0,0,2,0
doubling,0,0,0,0,0,1,0,0,0,0,0
nitrous,1,0,0,0,0,0,0,0,0,0,0
oxide,0,0,0,0,0,1,0,0,0,0,0
modest,1,0,0,0,0,0,0,0,0,0,0
recur,0,0,0,0,0,0,0,0,0,1,0
course,0,0,0,0,0,3,0,0,0,0,0
consequently,0,0,8,0,0,0,0,0,0,0,0
obliterate,0,0,0,0,0,0,0,0,0,2,0
devoid,1,0,0,0,0,0,0,0,0,0,0
nonetheless,0,0,5,0,0,0,0,0,0,0,0
favour,0,0,0,0,0,0,0,0,0,2,0
helpful,1,0,0,0,0,0,0,0,0,0,0
discuss,0,0,0,0,0,0,0,0,0,1,0
focus,0,0,0,0,0,1,0,0,0,1,0
class,0,0,0,0,0,3,0,0,0,0,0
esker,0,0,0,0,0,5,0,0,0,0,0
tributary,6,0,0,0,0,1,0,0,0,0,0
trunk,0,0,0,0,0,3,0,0,0,0,0
pancakelike,1,0,0,0,0,0,0,0,0,0,0
lobate,2,0,0,0,0,0,0,0,0,0,0
protrusion,0,0,0,0,0,2,0,0,0,0,0
identical,1,0,0,0,0,0,0,0,0,0,0
differ,0,0,0,0,0,0,0,0,0,1,0
warrant,0,0,0,0,0,0,0,0,0,2,0
regime,0,0,0,0,0,3,0,0,0,0,0
fracture,0,0,0,0,0,8,0,0,0,5,0
adjust,0,0,0,0,0,0,0,0,0,1,0
adhesion,0,0,0,0,0,1,0,0,0,0,0
rigidity,0,0,0,0,0,1,0,0,0,0,0
predominantly,0,0,2,0,0,0,0,0,0,0,0
proportionately,0,0,1,0,0,0,0,0,0,0,0
abrasion,0,0,0,0,0,7,0,0,0,0,0
equally,0,0,1,0,0,0,0,0,0,0,0
meeting,0,0,0,0,0,1,0,0,0,0,0
carve,0,0,0,0,0,0,0,0,0,3,0
capable,8,0,0,0,0,0,0,0,0,0,0
substantially,0,0,3,0,0,0,0,0,0,0,0
unconsolidated,3,0,0,0,0,0,0,0,0,0,0
transit,0,0,0,0,0,2,0,0,0,0,0
sandpaper,0,0,0,0,0,1,0,0,0,0,0
paper,0,0,0,0,0,1,0,0,0,0,0
wood,0,0,0,0,0,1,0,0,0,0,0
adherent,1,0,0,0,0,0,0,0,0,0,0
powerful,2,0,0,0,0,0,0,0,0,0,0
abrasive,3,0,0,0,0,0,0,0,0,0,0
analogy,0,0,0,0,0,2,0,0,0,0,0
override,0,0,0,0,0,0,0,0,0,5,0
glacially,0,0,7,0,0,0,0,0,0,0,0
abrade,0,0,0,0,0,0,0,0,0,5,0
bear,0,0,0,0,0,3,0,0,0,6,0
tool,0,0,0,0,0,15,0,0,0,0,0
scratch,0,0,0,0,0,3,0,0,0,0,0
gouge,0,0,0,0,0,4,0,0,0,0,0
substrate,0,0,0,0,0,4,0,0,0,0,0
streamlined,5,0,0,0,0,0,0,0,0,0,0
plucking,0,0,0,0,0,4,0,0,0,0,0
quarrying,0,0,0,0,0,1,0,0,0,0,0
piece,0,0,0,0,0,9,0,0,0,0,0
propose,0,0,0,0,0,0,0,0,0,2,0
differential,6,0,0,0,0,0,0,0,0,0,0
resultant,1,0,0,0,0,0,0,0,0,0,0
preexist,0,0,0,0,0,0,0,0,0,2,0
joint,0,0,0,0,0,1,0,0,0,0,0
possibility,0,0,0,0,0,4,0,0,0,0,0
forcing,0,0,0,0,0,1,0,0,0,0,0
crystallization,0,0,0,0,0,1,0,0,0,0,0
hydraulic,1,0,0,0,0,0,0,0,0,0,0
temporarily,0,0,1,0,0,0,0,0,0,0,0
access,0,0,0,0,0,2,0,0,0,0,0
investigator,0,0,0,0,0,2,0,0,0,0,0
pluck,0,0,0,0,0,0,0,0,0,4,0
rockfall,0,0,0,0,0,1,0,0,0,0,0
reworking,0,0,0,0,0,1,0,0,0,0,0
outwash,0,0,0,0,0,12,0,0,0,0,0
conveyor,0,0,0,0,0,1,0,0,0,0,0
belt,0,0,0,0,0,6,0,0,0,0,0
rocky,3,0,0,0,0,0,0,0,0,0,0
muddy,4,0,0,0,0,0,0,0,0,0,0
mudflow,0,0,0,0,0,1,0,0,0,0,0
severely,0,0,1,0,0,0,0,0,0,0,0
compress,0,0,0,0,0,0,0,0,0,3,0
lodgment,0,0,0,0,0,1,0,0,0,0,0
definition,0,0,0,0,0,1,0,0,0,0,0
sandy,2,0,0,0,0,0,0,0,0,0,0
matrix,0,0,0,0,0,2,0,0,0,0,0
non,1,0,0,0,0,0,0,0,0,0,0
bulldoze,0,0,0,0,0,0,0,0,0,2,0
striate,0,0,0,0,0,0,0,0,0,4,0
facet,0,0,0,0,0,1,0,0,0,0,0
bullet,0,0,0,0,0,1,0,0,0,0,0
iron,0,0,0,0,0,1,0,0,0,0,0
dub,0,0,0,0,0,0,0,0,0,1,0
lithology,0,0,0,0,0,1,0,0,0,0,0
laminate,0,0,0,0,0,0,0,0,0,1,0
rounded,2,0,0,0,0,0,0,0,0,0,0
availability,0,0,0,0,0,2,0,0,0,0,0
creek,0,0,0,0,0,2,0,0,0,0,0
swath,0,0,0,0,0,2,0,0,0,0,0
mud,0,0,0,0,0,5,0,0,0,0,0
highly,0,0,3,0,0,0,0,0,0,0,0
polish,0,0,0,0,0,1,0,0,0,2,0
one,0,0,0,0,0,5,0,0,0,0,0
weathering,0,0,0,0,0,3,0,0,0,0,0
constitute,0,0,0,0,0,0,0,0,0,3,0
integral,1,0,0,0,0,0,0,0,0,0,0
description,0,0,0,0,0,1,0,0,0,0,0
hardness,0,0,0,0,0,2,0,0,0,0,0
grind,0,0,0,0,0,0,0,0,0,1,0
jeweler,0,0,0,0,0,1,0,0,0,0,0
rouge,0,0,0,0,0,1,0,0,0,0,0
lustre,0,0,0,0,0,1,0,0,0,0,0
stiration,0,0,0,0,0,1,0,0,0,0,0
naked,1,0,0,0,0,0,0,0,0,0,0
eye,0,0,0,0,0,2,0,0,0,0,0
immediate,1,0,0,0,0,0,0,0,0,0,0
vicinity,0,0,0,0,0,2,0,0,0,0,0
deflect,0,0,0,0,0,0,0,0,0,2,0
outcrop,0,0,0,0,0,2,0,0,0,0,0
chatter,0,0,0,0,0,2,0,0,0,0,0
crescentic,2,0,0,0,0,0,0,0,0,0,0
lunate,2,0,0,0,0,0,0,0,0,0,0
sickle,0,0,0,0,0,2,0,0,0,0,0
sided,3,0,0,0,0,0,0,0,0,0,0
absolute,1,0,0,0,0,0,0,0,0,0,0
tail,0,0,0,0,0,5,0,0,0,0,0
silicified,1,0,0,0,0,0,0,0,0,0,0
inhomogeneity,0,0,0,0,0,1,0,0,0,0,0
linear,5,0,0,0,0,0,0,0,0,0,0
hairpin,0,0,0,0,0,1,0,0,0,0,0
semicircular,2,0,0,0,0,0,0,0,0,0,0
parabolic,2,0,0,0,0,0,0,0,0,0,0
pressurize,0,0,0,0,0,0,0,0,0,5,0
american,5,0,0,0,0,0,0,0,0,0,0
scenic,2,0,0,0,0,0,0,0,0,0,0
innumerable,5,0,0,0,0,0,0,0,0,0,0
waterfall,0,0,0,0,0,2,0,0,0,0,0
accordingly,0,0,1,0,0,0,0,0,0,0,0
dominate,0,0,0,0,0,0,0,0,0,5,0
corrie,0,0,0,0,0,1,0,0,0,0,0
arcuate,2,0,0,0,0,0,0,0,0,0,0
headwall,0,0,0,0,0,10,0,0,0,0,0
irregularity,0,0,0,0,0,3,0,0,0,0,0
perimeter,0,0,0,0,0,1,0,0,0,0,0
adjoining,2,0,0,0,0,0,0,0,0,0,0
shattering,0,0,0,0,0,2,0,0,0,0,0
wedging,0,0,0,0,0,2,0,0,0,0,0
tarn,0,0,0,0,0,2,0,0,0,0,0
deepened,1,0,0,0,0,0,0,0,0,0,0
percentage,0,0,0,0,0,1,0,0,0,0,0
repose,0,0,0,0,0,1,0,0,0,0,0
inherit,0,0,0,0,0,0,0,0,0,1,0
sidewall,0,0,0,0,0,2,0,0,0,0,0
bottom,0,0,0,0,0,3,0,0,0,0,0
knife,0,0,0,0,0,1,0,0,0,0,0
saddle,0,0,0,0,0,1,0,0,0,0,0
col,0,0,0,0,0,1,0,0,0,0,0
radial,1,0,0,0,0,0,0,0,0,0,0
flank,0,0,0,0,0,2,0,0,0,1,0
headward,1,0,0,0,0,0,0,0,0,0,0
known,1,0,0,0,0,0,0,0,0,0,0
erosive,1,0,0,0,0,0,0,0,0,0,0
capability,0,0,0,0,0,2,0,0,0,0,0
unequal,2,0,0,0,0,0,0,0,0,0,0
discordant,1,0,0,0,0,0,0,0,0,0,0
deglaciation,0,0,0,0,0,4,0,0,0,0,0
national,2,0,0,0,0,0,0,0,0,0,0
park,0,0,0,0,0,1,0,0,0,0,0
step,0,0,0,0,0,4,0,0,0,0,0
inherent,2,0,0,0,0,0,0,0,0,0,0
erodibility,0,0,0,0,0,1,0,0,0,0,0
fractured,3,0,0,0,0,0,0,0,0,0,0
excavate,0,0,0,0,0,0,0,0,0,1,0
paternoster,0,0,0,0,0,0,0,0,0,0,1
father,0,0,0,0,0,1,0,0,0,0,0
rosary,0,0,0,0,0,1,0,0,0,0,0
incline,0,0,0,0,0,0,0,0,0,1,0
stoss,0,0,0,0,0,3,0,0,0,0,0
impinge,0,0,0,0,0,0,0,0,0,1,0
jointing,0,0,0,0,0,1,0,0,0,0,0
fracturing,0,0,0,0,0,2,0,0,0,0,0
moutonnées,0,0,0,0,0,0,0,0,0,0,1
streamline,0,0,0,0,0,0,0,0,0,2,0
moutonnée,0,0,0,0,0,3,0,0,0,0,0
negligible,4,0,0,0,0,0,0,0,0,0,0
diverse,1,0,0,0,0,0,0,0,0,0,0
debate,0,0,0,0,0,2,0,0,0,0,0
areally,0,0,1,0,0,0,0,0,0,0,0
scouring,0,0,0,0,0,2,0,0,0,0,0
deepening,0,0,0,0,0,2,0,0,0,0,0
scarcity,0,0,0,0,0,1,0,0,0,0,0
quarry,0,0,0,0,0,0,0,0,0,1,0
task,0,0,0,0,0,2,0,0,0,0,0
increasingly,0,0,2,0,0,0,0,0,0,0,0
enhance,0,0,0,0,0,0,0,0,0,6,0
channelize,0,0,0,0,0,0,0,0,0,2,0
preglacial,3,0,0,0,0,0,0,0,0,0,0
freshly,0,0,2,0,0,0,0,0,0,0,0
whaleback,0,0,0,0,0,2,0,0,0,0,0
roches,0,0,0,0,0,1,0,0,0,0,0
uphill,0,0,2,0,0,0,0,0,0,0,0
have,0,0,0,0,0,0,0,0,0,3,0
aerial,2,0,0,0,0,0,0,0,0,0,0
speculation,0,0,0,0,0,5,0,0,0,0,0
situate,0,0,0,0,0,0,0,0,0,1,0
sedimentary,6,0,0,0,0,0,0,0,0,0,0
necessary,2,0,0,0,0,0,0,0,0,0,0
ascribe,0,0,0,0,0,0,0,0,0,2,0
oppose,0,0,0,0,0,0,0,0,0,1,0
tectonic,2,0,0,0,0,0,0,0,0,0,0
coastline,0,0,0,0,0,5,0,0,0,0,0
drown,0,0,0,0,0,0,0,0,0,1,0
norwegian,4,0,0,0,0,0,0,0,0,0,0
southernmost,5,0,0,0,0,0,0,0,0,0,0
ample,1,0,0,0,0,0,0,0,0,0,0
steeply,0,0,2,0,0,0,0,0,0,0,0
threshold,0,0,0,0,0,2,0,0,0,0,0
platform,0,0,0,0,0,2,0,0,0,0,0
preexisting,1,0,0,0,0,0,0,0,0,0,0
deliver,0,0,0,0,0,0,0,0,0,1,0
deal,0,0,0,0,0,2,0,0,0,0,0
flush,0,0,0,0,0,0,0,0,0,2,0
streamload,0,0,0,0,0,1,0,0,0,0,0
snout,0,0,0,0,0,3,0,0,0,0,0
wash,0,0,0,0,0,0,0,0,0,2,0
nonglaciated,1,0,0,0,0,0,0,0,0,0,0
constrict,0,0,0,0,0,0,0,0,0,1,0
ahead,0,0,1,0,0,0,0,0,0,0,0
construct,0,0,0,0,0,0,0,0,0,2,0
readvance,0,0,0,0,0,1,0,0,0,1,0
hug,0,0,0,0,0,0,0,0,0,1,0
standstill,0,0,0,0,0,2,0,0,0,0,0
outermost,1,0,0,0,0,0,0,0,0,0,0
terminal,3,0,0,0,0,0,0,0,0,0,0
recessional,5,0,0,0,0,0,0,0,0,0,0
pronounced,2,0,0,0,0,0,0,0,0,0,0
lodge,0,0,0,0,0,0,0,0,0,1,0
viscosity,0,0,0,0,0,1,0,0,0,0,0
paste,0,0,0,0,0,1,0,0,0,0,0
inject,0,0,0,0,0,0,0,0,0,1,0
elongate,3,0,0,0,0,0,0,0,0,1,0
morainic,1,0,0,0,0,0,0,0,0,0,0
discreet,1,0,0,0,0,0,0,0,0,0,0
suitable,1,0,0,0,0,0,0,0,0,0,0
reconstruction,0,0,0,0,0,2,0,0,0,0,0
drape,0,0,0,0,0,0,0,0,0,1,0
fabric,0,0,0,0,0,2,0,0,0,0,0
detail,0,0,0,0,0,2,0,0,0,0,0
subglacially,0,0,1,0,0,0,0,0,0,0,0
afternoon,0,0,0,0,0,1,0,0,0,0,0
minima,0,0,0,0,0,0,0,0,0,0,1
morning,0,0,0,0,0,1,0,0,0,0,0
unglaciated,2,0,0,0,0,0,0,0,0,0,0
highland,0,0,0,0,0,6,0,0,0,0,0
issue,0,0,0,0,0,0,0,0,0,1,0
laden,1,0,0,0,0,0,0,0,0,0,0
choke,0,0,0,0,0,0,0,0,0,2,0
braided,1,0,0,0,0,0,0,0,0,0,0
bedded,1,0,0,0,0,0,0,0,0,0,0
interbedde,0,0,0,0,0,0,0,0,0,2,0
stringer,0,0,0,0,0,1,0,0,0,0,0
bouldery,1,0,0,0,0,0,0,0,0,0,0
ideally,0,0,2,0,0,0,0,0,0,0,0
say,0,0,0,0,0,0,0,0,0,1,0
grade,0,0,0,0,0,0,0,0,0,4,0
planar,1,0,0,0,0,0,0,0,0,0,0
train,0,0,0,0,0,3,0,0,0,0,0
merge,0,0,0,0,0,0,0,0,0,1,0
plain,0,0,0,0,0,12,0,0,0,0,0
sandur,0,0,0,0,0,3,0,0,0,0,0
inset,1,0,0,0,0,0,0,0,0,0,0
topped,1,0,0,0,0,0,0,0,0,0,0
remnant,0,0,0,0,0,1,0,0,0,0,0
means,0,0,0,0,0,1,0,0,0,0,0
slump,0,0,0,0,0,0,0,0,0,1,0
stagnant,2,0,0,0,0,0,0,0,0,0,0
isolated,2,0,0,0,0,0,0,0,0,0,0
employ,0,0,0,0,0,0,0,0,0,1,0
englacial,1,0,0,0,0,0,0,0,0,0,0
sinuous,1,0,0,0,0,0,0,0,0,0,0
segment,0,0,0,0,0,1,0,0,0,0,0
kettle,0,0,0,0,0,5,0,0,0,0,0
pothole,0,0,0,0,0,2,0,0,0,0,0
mantle,0,0,0,0,0,2,0,0,0,1,0
slumped,1,0,0,0,0,0,0,0,0,0,0
pitted,1,0,0,0,0,0,0,0,0,0,0
proglacial,2,0,0,0,0,0,0,0,0,0,0
terracelike,1,0,0,0,0,0,0,0,0,0,0
beach,0,0,0,0,0,5,0,0,0,0,0
bench,0,0,0,0,0,2,0,0,0,0,0
downcutting,0,0,0,0,0,1,0,0,0,0,0
spillway,0,0,0,0,0,1,0,0,0,0,0
extinct,1,0,0,0,0,0,0,0,0,0,0
shrunken,1,0,0,0,0,0,0,0,0,0,0
tilt,0,0,0,0,0,1,0,0,0,3,0
bedload,0,0,0,0,0,1,0,0,0,0,0
successive,2,0,0,0,0,0,0,0,0,0,0
foreset,1,0,0,0,0,2,0,0,0,0,0
bottomset,0,0,0,0,0,2,0,0,0,0,0
veneer,0,0,0,0,0,1,0,0,0,0,0
subhorizontal,1,0,0,0,0,0,0,0,0,0,0
gravelly,1,0,0,0,0,0,0,0,0,0,0
topset,0,0,0,0,0,2,0,0,0,0,0
triangle,0,0,0,0,0,1,0,0,0,0,0
apex,0,0,0,0,0,1,0,0,0,0,0
delta,0,0,0,0,0,5,0,0,0,0,0
rhythmically,0,0,1,0,0,0,0,0,0,0,0
rhythmite,0,0,0,0,0,1,0,0,0,0,0
suspension,0,0,0,0,0,3,0,0,0,0,0
lacustrine,1,0,0,0,0,0,0,0,0,0,0
couplet,0,0,0,0,0,1,0,0,0,0,0
varve,0,0,0,0,0,1,0,0,0,0,0
kilopascal,0,0,0,0,0,1,0,0,0,0,0
agent,0,0,0,0,0,1,0,0,0,0,0
multiple,2,0,0,0,0,0,0,0,0,0,0
tensional,1,0,0,0,0,0,0,0,0,0,0
crystallize,0,0,0,0,0,0,0,0,0,1,0
felsenmeer,0,0,0,0,0,0,0,0,0,0,1
german,2,0,0,0,0,0,0,0,0,0,0
steepness,0,0,0,0,0,1,0,0,0,0,0
cone,0,0,0,0,0,2,0,0,0,0,0
chute,0,0,0,0,0,2,0,0,0,0,0
coalesce,0,0,0,0,0,0,0,0,0,2,0
composite,1,0,0,0,0,0,0,0,0,0,0
percolate,0,0,0,0,0,0,0,0,0,4,0
interstice,0,0,0,0,0,1,0,0,0,0,0
downhill,0,0,2,0,0,0,0,0,0,0,0
magnificent,2,0,0,0,0,0,0,0,0,0,0
waterline,0,0,0,0,0,9,0,0,0,0,0
environmental,2,0,0,0,0,0,0,0,0,0,0
sight,0,0,0,0,0,1,0,0,0,2,0
newly,0,0,6,0,0,0,0,0,0,0,0
continuation,0,0,0,0,0,2,0,0,0,0,0
fringe,0,0,0,0,0,1,0,0,0,2,0
sit,0,0,0,0,0,0,0,0,0,3,0
exposed,1,0,0,0,0,0,0,0,0,0,0
subshelf,0,0,0,0,0,1,0,0,0,0,0
swell,0,0,0,0,0,7,0,0,0,0,0
possess,0,0,0,0,0,0,0,0,0,7,0
generate,0,0,0,0,0,0,0,0,0,4,0
tiltmeter,0,0,0,0,0,2,0,0,0,0,0
detect,0,0,0,0,0,0,0,0,0,8,0
monitor,0,0,0,0,0,0,0,0,0,3,0
oscillate,0,0,0,0,0,0,0,0,0,1,0
occasion,0,0,0,0,0,3,0,0,0,0,0
breakout,0,0,0,0,0,2,0,0,0,0,0
refroze,0,0,0,0,0,1,0,0,0,1,0
splinter,0,0,0,0,0,0,0,0,0,1,0
disintegration,0,0,0,0,0,1,0,0,0,0,0
disintegrate,0,0,0,0,0,0,0,0,0,3,0
descend,0,0,0,0,0,0,0,0,0,3,0
funnel,0,0,0,0,0,0,0,0,0,1,0
gap,0,0,0,0,0,1,0,0,0,0,0
randomly,0,0,1,0,0,0,0,0,0,0,0
sill,0,0,0,0,0,2,0,0,0,0,0
stay,0,0,0,0,0,0,0,0,0,1,0
capsized,2,0,0,0,0,0,0,0,0,0,0
scalloped,1,0,0,0,0,0,0,0,0,0,0
interface,0,0,0,0,0,1,0,0,0,0,0
target,0,0,0,0,0,2,0,0,0,0,0
manned,1,0,0,0,0,0,0,0,0,0,0
scientific,4,0,0,0,0,0,0,0,0,0,0
clockwise,3,0,3,0,0,0,0,0,0,0,0
circuit,0,0,0,0,0,1,0,0,0,0,0
exit,0,0,0,0,0,0,0,0,0,1,0
passage,0,0,0,0,0,3,0,0,0,0,0
pinning,0,0,0,0,0,1,0,0,0,0,0
blockage,0,0,0,0,0,1,0,0,0,0,0
multiyear,9,0,0,0,0,0,0,0,0,0,0
properly,0,0,2,0,0,0,0,0,0,0,0
lowerdensity,1,0,0,0,0,0,0,0,0,0,0
correspond,0,0,0,0,0,0,0,0,0,3,0
compressed,1,0,0,0,0,0,0,0,0,0,0
millibar,0,0,0,0,0,1,0,0,0,0,0
spherical,2,0,0,0,0,0,0,0,0,0,0
ellipsoidal,1,0,0,0,0,0,0,0,0,0,0
quickly,0,0,5,0,0,0,0,0,0,0,0
permeable,2,0,0,0,0,0,0,0,0,0,0
uppermost,1,0,0,0,0,0,0,0,0,0,0
reliably,0,0,1,0,0,0,0,0,0,0,0
whale,0,0,0,0,0,1,0,0,0,0,0
catcher,0,0,0,0,0,1,0,0,0,0,0
northeast,1,0,1,0,0,2,0,0,0,0,0
unconfirmed,1,0,0,0,0,0,0,0,0,0,0
obstruct,0,0,0,0,0,0,0,0,0,1,0
entrance,0,0,0,0,0,3,0,0,0,0,0
distant,2,0,0,0,0,0,0,0,0,0,0
peninsula,0,0,0,0,0,3,0,0,0,0,0
gigantic,1,0,0,0,0,0,0,0,0,0,0
attention,0,0,0,0,0,2,0,0,0,0,0
symptomatic,1,0,0,0,0,0,0,0,0,0,0
sector,0,0,0,0,0,6,0,0,0,0,0
emission,0,0,0,0,0,1,0,0,0,0,0
outbreak,0,0,0,0,0,1,0,0,0,0,0
survey,0,0,0,0,0,3,0,0,0,3,0
flexural,1,0,0,0,0,0,0,0,0,0,0
exclude,0,0,0,0,0,0,0,0,0,3,0
random,1,0,0,0,0,0,0,0,0,0,0
evolve,0,0,0,0,0,0,0,0,0,5,0
domed,1,0,0,0,0,0,0,0,0,0,0
concave,1,0,0,0,0,0,0,0,0,0,0
mechanically,0,0,3,0,0,0,0,0,0,0,0
growler,0,0,0,0,0,4,0,0,0,0,0
grand,1,0,0,0,0,0,0,0,0,0,0
piano,0,0,0,0,0,1,0,0,0,0,0
bergy,5,0,0,0,0,0,0,0,0,0,0
house,0,0,0,0,0,1,0,0,0,0,0
unsupported,1,0,0,0,0,0,0,0,0,0,0
drydock,0,0,0,0,0,1,0,0,0,0,0
pinnacled,1,0,0,0,0,0,0,0,0,0,0
megalithic,1,0,0,0,0,0,0,0,0,0,0
dependent,3,0,0,0,0,0,0,0,0,0,0
survival,0,0,0,0,0,2,0,0,0,0,0
interpose,0,0,0,0,0,0,0,0,0,1,0
theoretically,0,0,2,0,0,0,0,0,0,0,0
capsizing,0,0,0,0,0,1,0,0,0,0,0
roll,0,0,0,0,0,0,0,0,0,2,0
westward,2,0,3,0,0,0,0,0,0,0,0
left,1,0,0,0,0,3,0,0,0,0,0
rotation,0,0,0,0,0,3,0,0,0,0,0
aground,0,0,5,0,0,0,0,0,0,0,0
meridian,0,0,0,0,0,1,0,0,0,0,0
grounded,4,0,0,0,0,0,0,0,0,0,0
eastward,2,0,7,0,0,0,0,0,0,0,0
globe,0,0,0,0,0,1,0,0,0,0,0
retroflection,0,0,0,0,0,1,0,0,0,0,0
partial,1,0,0,0,0,0,0,0,0,0,0
separation,0,0,0,0,0,1,0,0,0,0,0
circulate,0,0,0,0,0,0,0,0,0,2,0
gyre,0,0,0,0,0,8,0,0,0,0,0
crabwise,0,0,1,0,0,0,0,0,0,0,0
northeasterly,1,0,0,0,0,0,0,0,0,0,0
capture,0,0,0,0,0,1,0,0,0,1,0
succeed,0,0,0,0,0,0,0,0,0,1,0
cluster,0,0,0,0,0,1,0,0,0,0,0
estimated,1,0,0,0,0,0,0,0,0,0,0
stem,0,0,0,0,0,0,0,0,0,1,0
loop,0,0,0,0,0,0,0,0,0,1,0
trail,0,0,0,0,0,2,0,0,0,0,0
broken,1,0,0,0,0,0,0,0,0,0,0
inlet,0,0,0,0,0,2,0,0,0,0,0
gyral,1,0,0,0,0,0,0,0,0,0,0
encourage,0,0,0,0,0,0,0,0,0,2,0
flushing,0,0,0,0,0,2,0,0,0,0,0
opportunity,0,0,0,0,0,1,0,0,0,0,0
estuarine,0,0,0,0,0,1,0,0,0,0,0
inward,1,0,0,0,0,0,0,0,0,0,0
feel,0,0,0,0,0,0,0,0,0,1,0
image,0,0,0,0,0,2,0,0,0,0,0
flux,0,0,0,0,0,8,0,0,0,0,0
rogue,0,0,0,0,0,1,0,0,0,0,0
