word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PART,PRON,PUNCT,SCONJ,VERB,X
narrow,3,0,0,0,0,0,0,0,0,0,0,0,0,0
minded,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tyrannical,2,0,0,0,0,0,0,0,0,0,0,0,0,0
have,0,0,0,0,0,0,0,0,0,0,0,0,19,0
fame,0,0,0,0,0,0,1,0,0,0,0,0,0,0
invention,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ride,0,0,0,0,0,0,2,0,0,0,0,0,11,0
intelligent,3,0,0,0,0,0,0,0,0,0,0,0,0,0
chattel,0,0,0,0,0,0,1,0,0,0,0,0,0,0
receive,0,0,0,0,0,0,0,0,0,0,0,0,6,0
enthusiasm,0,0,0,0,0,0,2,0,0,0,0,0,0,0
employer,0,0,0,0,0,0,2,0,0,0,0,0,0,0
congratulate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
valuable,2,0,0,0,0,0,1,0,0,0,0,0,0,0
machinery,0,0,0,0,0,0,4,0,0,0,0,0,0,0
spirit,0,0,0,0,0,0,11,0,0,0,0,0,0,0
fluently,0,0,1,0,0,0,0,0,0,0,0,0,0,0
erect,1,0,0,0,0,0,0,0,0,0,0,0,0,0
manly,3,0,0,0,0,0,0,0,0,0,0,0,0,0
feel,0,0,0,0,0,0,0,0,0,0,0,0,58,0
consciousness,0,0,0,0,0,0,2,0,0,0,0,0,0,0
inferiority,0,0,0,0,0,0,1,0,0,0,0,0,0,0
march,0,0,0,0,0,0,1,0,0,0,0,0,2,0
hoe,0,0,0,0,0,0,1,0,0,0,0,0,2,0
digging,0,0,0,0,0,0,1,0,0,0,0,0,0,0
smart,9,0,1,0,0,0,0,0,0,0,0,0,0,0
accordingly,0,0,4,0,0,0,0,0,0,0,0,0,0,0
manufacturer,0,0,0,0,0,0,5,0,0,0,0,0,0,0
astound,0,0,0,0,0,0,0,0,0,0,0,0,1,0
demand,0,0,0,0,0,0,3,0,0,0,0,0,1,0
wage,0,0,0,0,0,0,1,0,0,0,0,0,0,0
announce,0,0,0,0,0,0,0,0,0,0,0,0,4,0
intention,0,0,0,0,0,0,5,0,0,0,0,0,0,0
remonstrate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
increase,0,0,0,0,0,0,0,0,0,0,0,0,5,0
rate,0,0,0,0,0,0,4,0,0,0,0,0,1,0
compensation,0,0,0,0,0,0,1,0,0,0,0,0,0,0
object,0,0,0,0,0,0,7,0,0,0,0,0,1,0
peculiarly,0,0,3,0,0,0,0,0,0,0,0,0,0,0
adapt,0,0,0,0,0,0,0,0,0,0,0,0,2,0
dare,0,0,0,0,0,0,0,0,0,0,0,0,6,0
bind,0,0,0,0,0,0,0,0,0,0,0,0,7,0
interpose,0,0,0,0,0,0,0,0,0,0,0,0,2,0
workman,0,0,0,0,0,0,2,0,0,0,0,0,0,0
unluckily,0,0,1,0,0,0,0,0,0,0,0,0,0,0
save,0,0,0,0,0,0,0,0,0,0,0,0,20,0
labor,0,0,0,0,0,0,2,0,0,0,0,0,1,0
tramp,0,0,0,0,0,0,0,0,0,0,0,0,1,0
transfix,0,0,0,0,0,0,0,0,0,0,0,0,1,0
doom,0,0,0,0,0,0,2,0,0,0,0,0,2,0
pronounce,0,0,0,0,0,0,0,0,0,0,0,0,3,0
power,0,0,0,0,0,0,11,0,0,0,0,0,0,0
irresistible,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tightly,0,0,3,0,0,0,0,0,0,0,0,0,0,0
press,0,0,0,0,0,0,0,0,0,0,0,0,6,0
lip,0,0,0,0,0,0,12,0,0,0,0,0,0,0
volcano,0,0,0,0,0,0,2,0,0,0,0,0,0,0
bitter,11,0,0,0,0,0,0,0,0,0,0,0,0,0
burn,0,0,0,0,0,0,0,0,0,0,0,0,7,0
bosom,0,0,0,0,0,0,10,0,0,0,0,0,0,0
send,0,0,0,0,0,0,0,0,0,0,0,0,20,0
stream,0,0,0,0,0,0,3,0,0,0,0,0,1,0
vein,0,0,0,0,0,0,2,0,0,0,0,0,0,0
breathe,0,0,0,0,0,0,0,0,0,0,0,0,5,0
flash,0,0,0,0,0,0,0,0,0,0,0,0,9,0
coal,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dangerous,9,0,0,0,0,0,0,0,0,0,0,0,0,0
ebullition,0,0,0,0,0,0,1,0,0,0,0,0,0,0
touch,0,0,0,0,0,0,4,0,0,0,0,0,7,0
tyrant,0,0,0,0,0,0,1,0,0,0,0,0,0,0
observe,0,0,0,0,0,0,0,0,0,0,0,0,6,0
whisper,0,0,0,0,0,0,2,0,0,0,0,0,3,0
conjecture,0,0,0,0,0,0,0,0,0,0,0,0,1,0
import,0,0,0,0,0,0,1,0,0,0,0,0,0,0
inwardly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
strengthen,0,0,0,0,0,0,0,0,0,0,0,0,1,0
determination,0,0,0,0,0,0,2,0,0,0,0,0,0,0
victim,0,0,0,0,0,0,2,0,0,0,0,0,0,0
drudgery,0,0,0,0,0,0,2,0,0,0,0,0,0,0
repress,0,0,0,0,0,0,0,0,0,0,0,0,3,0
disrespectful,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gloomy,2,0,0,0,0,0,0,0,0,0,0,0,0,0
troubled,1,0,0,0,0,0,0,0,0,0,0,0,0,0
brow,0,0,0,0,0,0,6,0,0,0,0,0,0,0
language,0,0,0,0,0,0,4,0,0,0,0,0,0,0
sign,0,0,0,0,0,0,2,0,0,0,0,0,8,0
plainly,0,0,4,0,0,0,0,0,0,0,0,0,0,0
period,0,0,0,0,0,0,2,0,0,0,0,0,0,0
employment,0,0,0,0,0,0,5,0,0,0,0,0,0,0
marry,0,0,0,0,0,0,0,0,0,0,0,0,7,0
favor,0,0,0,0,0,0,2,0,0,0,0,0,2,0
liberty,0,0,0,0,0,0,5,0,0,0,0,0,0,0
discretion,0,0,0,0,0,0,1,0,0,0,0,0,0,0
marriage,0,0,0,0,0,0,1,0,0,0,0,0,0,0
highly,0,0,4,0,0,0,0,0,0,0,0,0,0,0
approve,0,0,0,0,0,0,0,0,0,0,0,0,1,0
womanly,2,0,0,0,0,0,0,0,0,0,0,0,0,0
complacency,0,0,0,0,0,0,1,0,0,0,0,0,0,0
match,0,0,0,0,0,0,2,0,0,0,0,0,0,0
making,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pleased,7,0,0,0,0,0,0,0,0,0,0,0,0,0
suited,3,0,0,0,0,0,0,0,0,0,0,0,0,0
adorn,0,0,0,0,0,0,0,0,0,0,0,0,3,0
bride,0,0,0,0,0,0,2,0,0,0,0,0,0,0
blossom,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bridal,1,0,0,0,0,0,0,0,0,0,0,0,0,0
veil,0,0,0,0,0,0,1,0,0,0,0,0,0,0
scarce,4,0,2,0,0,0,0,0,0,0,0,0,0,0
rest,0,0,0,0,0,0,6,0,0,0,0,0,5,0
glove,0,0,0,0,0,0,3,0,0,0,0,0,0,0
cake,0,0,0,0,0,0,30,0,0,0,0,0,1,0
admire,0,0,0,0,0,0,0,0,0,0,0,0,2,0
guest,0,0,0,0,0,0,2,0,0,0,0,0,0,0
praise,0,0,0,0,0,0,1,0,0,0,0,0,3,0
liberality,0,0,0,0,0,0,1,0,0,0,0,0,0,0
frequently,0,0,1,0,0,0,0,0,0,0,0,0,0,0
interrupt,0,0,0,0,0,0,0,0,0,0,0,0,7,0
happiness,0,0,0,0,0,0,2,0,0,0,0,0,0,0
loss,0,0,0,0,0,0,2,0,0,0,0,0,0,0
infant,0,0,0,0,0,0,1,0,0,0,0,0,0,0
passionately,0,0,2,0,0,0,0,0,0,0,0,0,0,0
mourn,0,0,0,0,0,0,0,0,0,0,0,0,2,0
grief,0,0,0,0,0,0,6,0,0,0,0,0,0,0
intense,2,0,0,0,0,0,0,0,0,0,0,0,0,0
remonstrance,0,0,0,0,0,0,1,0,0,0,0,0,0,0
maternal,4,0,0,0,0,0,0,0,0,0,0,0,0,0
anxiety,0,0,0,0,0,0,3,0,0,0,0,0,0,0
direct,0,0,1,0,0,0,0,0,0,0,0,0,3,0
passionate,4,0,0,0,0,0,0,0,0,0,0,0,0,0
birth,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gradually,0,0,4,0,0,0,0,0,0,0,0,0,0,0
tranquillized,1,0,0,0,0,0,0,0,0,0,0,0,0,0
settled,2,0,0,0,0,0,0,0,0,0,0,0,0,0
bleed,0,0,0,0,0,0,0,0,0,0,0,0,6,0
nerve,0,0,0,0,0,0,5,0,0,0,0,0,2,0
entwine,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sound,1,0,0,0,0,0,4,0,0,0,0,0,1,0
rudely,0,0,1,0,0,0,0,0,0,0,0,0,0,0
iron,1,0,0,0,0,0,6,0,0,0,0,0,1,0
sway,0,0,0,0,0,0,1,0,0,0,0,0,2,0
legal,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hope,0,0,0,0,0,0,10,0,0,0,0,0,26,0
heat,0,0,0,0,0,0,2,0,0,0,0,0,0,0
occasion,0,0,0,0,0,0,6,0,0,0,0,0,1,0
inducement,0,0,0,0,0,0,1,0,0,0,0,0,0,0
restore,0,0,0,0,0,0,0,0,0,0,0,0,2,0
trouble,0,0,0,0,0,0,12,0,0,0,0,0,4,0
doggedly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
presume,0,0,0,0,0,0,0,0,0,0,0,0,2,0
interfere,0,0,0,0,0,0,0,0,0,0,0,0,1,0
term,0,0,0,0,0,0,3,0,0,0,0,0,0,0
propose,0,0,0,0,0,0,0,0,0,0,0,0,1,0
wink,0,0,0,0,0,0,2,0,0,0,0,0,4,0
whispering,0,0,0,0,0,0,1,0,0,0,0,0,0,0
render,0,0,0,0,0,0,0,0,0,0,0,0,4,0
smarting,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vexation,0,0,0,0,0,0,2,0,0,0,0,0,0,0
indignity,0,0,0,0,0,0,1,0,0,0,0,0,0,0
devise,0,0,0,0,0,0,0,0,0,0,0,0,1,0
jurist,0,0,0,0,0,0,1,0,0,0,0,0,0,0
verandah,0,0,0,0,0,0,13,0,0,0,0,0,0,0
dejectedly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
retreat,0,0,0,0,0,0,1,0,0,0,0,0,2,0
carriage,0,0,0,0,0,0,18,0,0,0,0,0,0,0
smile,0,0,0,0,0,0,10,0,0,0,0,0,9,0
frighten,0,0,0,0,0,0,0,0,0,0,0,0,3,0
glad,12,0,0,0,0,0,0,0,0,0,0,0,0,0
spend,0,0,0,0,0,0,0,0,0,0,0,0,7,0
opening,0,0,0,0,0,0,5,0,0,0,0,0,0,0
sewing,0,0,0,0,0,0,3,0,0,0,0,0,0,0
grow,0,0,0,0,0,0,0,0,0,0,0,0,14,0
shyly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
father,0,0,0,0,0,0,32,0,0,0,0,0,0,0
lift,0,0,0,0,0,0,0,0,0,0,0,0,10,0
kiss,0,0,0,0,0,0,0,0,0,0,0,0,3,0
wish,0,0,0,0,0,0,2,0,0,0,0,0,21,0
bitterly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
surprise,0,0,0,0,0,0,4,0,0,0,0,0,2,0
fondly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
dreadful,8,0,0,0,0,0,0,0,0,0,0,0,0,0
till,0,0,0,0,0,0,0,0,0,0,0,39,0,0
lately,0,0,4,0,0,0,0,0,0,0,0,0,0,0
knee,0,0,0,0,0,0,9,0,0,0,0,0,0,0
intently,0,0,4,0,0,0,0,0,0,0,0,0,0,0
glorious,4,0,0,0,0,0,0,0,0,0,0,0,0,0
wormwood,0,0,0,0,0,0,1,0,0,0,0,0,0,0
miserable,2,0,0,0,0,0,0,0,0,0,0,0,0,0
forlorn,3,0,0,0,0,0,0,0,0,0,0,0,0,0
drudge,0,0,0,0,0,0,1,0,0,0,0,0,0,0
drag,0,0,0,0,0,0,0,0,0,0,0,0,2,0
living,1,0,0,0,0,0,4,0,0,0,0,0,0,0
dead,5,0,0,0,0,0,0,0,0,0,0,0,0,0
wicked,10,0,0,0,0,0,0,0,0,0,0,0,0,0
patient,7,0,0,0,0,0,0,0,0,0,0,0,0,0
earthly,2,0,0,0,0,0,0,0,0,0,0,0,0,0
everybody,0,0,0,0,0,0,0,0,0,12,0,0,0,0
truly,0,0,4,0,0,0,0,0,0,0,0,0,0,0
cent,0,0,0,0,0,0,7,0,0,0,0,0,0,0
earning,0,0,0,0,0,0,1,0,0,0,0,0,0,0
manager,0,0,0,0,0,0,1,0,0,0,0,0,0,0
read,0,0,0,0,0,0,0,0,0,0,0,0,25,0
write,0,0,0,0,0,0,0,0,0,0,0,0,9,0
thank,0,0,0,0,0,0,1,0,0,0,0,0,11,0
spite,0,0,0,0,0,0,3,0,0,0,0,0,0,0
dray,0,0,0,0,0,0,1,0,0,0,0,0,0,0
horse,0,0,0,0,0,0,45,0,0,0,0,0,0,0
humble,6,0,0,0,0,0,0,0,0,0,0,0,1,0
dirtiest,1,0,0,0,0,0,0,0,0,0,0,0,0,0
purpose,0,0,0,0,0,0,7,0,0,0,0,0,0,0
wonder,0,0,0,0,0,0,3,0,0,0,0,0,14,0
careful,12,0,0,0,0,0,0,0,0,0,0,0,0,0
flesh,0,0,0,0,0,0,3,0,0,0,0,0,0,0
chance,0,0,0,0,0,0,13,0,0,0,0,0,1,0
insult,0,0,0,0,0,0,0,0,0,0,0,0,1,0
torment,0,0,0,0,0,0,1,0,0,0,0,0,1,0
hour,0,0,0,0,0,0,18,0,0,0,0,0,0,0
mistaken,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mournfully,0,0,5,0,0,0,0,0,0,0,0,0,0,0
yesterday,0,0,0,0,0,0,6,0,0,0,0,0,0,0
busy,17,0,0,0,0,0,0,0,0,0,0,0,5,0
stone,0,0,0,0,0,0,9,0,0,0,0,0,2,0
cart,0,0,0,0,0,0,1,0,0,0,0,0,0,0
slash,0,0,0,0,0,0,0,0,0,0,0,0,1,0
whip,0,0,0,0,0,0,6,0,0,0,0,0,7,0
near,4,10,7,0,0,0,0,0,0,0,0,0,1,0
frightened,2,0,0,0,0,0,0,0,0,0,0,0,0,0
pleasant,7,0,0,0,0,0,0,0,0,0,0,0,0,0
keep,0,0,0,0,0,0,0,0,0,0,0,0,22,0
beg,0,0,0,0,0,0,0,0,0,0,0,0,13,0
strike,0,0,0,0,0,0,0,0,0,0,0,0,11,0
scream,0,0,0,0,0,0,1,0,0,0,0,0,4,0
fight,0,0,0,0,0,0,0,0,0,0,0,0,2,0
rage,0,0,0,0,0,0,1,0,0,0,0,0,1,0
teach,0,0,0,0,0,0,0,0,0,0,0,0,7,0
tree,0,0,0,0,0,0,6,0,0,0,0,0,1,0
cut,0,0,0,0,0,0,1,0,0,0,0,0,17,0
switch,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tired,3,0,0,0,0,0,0,0,0,0,0,0,0,0
remember,0,0,0,0,0,0,0,0,0,0,0,0,7,0
tremble,0,0,0,0,0,0,0,0,0,0,0,0,7,0
obey,0,0,0,0,0,0,0,0,0,0,0,0,4,0
sense,0,0,0,0,0,0,9,0,0,0,0,0,0,0
feed,0,0,0,0,0,0,0,0,0,0,0,0,4,0
clothe,0,0,0,0,0,0,7,0,0,0,0,0,2,0
claim,0,0,0,0,0,0,0,0,0,0,0,0,2,0
cuff,0,0,0,0,0,0,1,0,0,0,0,0,1,0
owe,0,0,0,0,0,0,0,0,0,0,0,0,4,0
clench,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fierce,3,0,0,0,0,0,0,0,0,0,0,0,0,0
frown,0,0,0,0,0,0,1,0,0,0,0,0,0,0
silent,10,0,0,0,0,0,0,0,0,0,0,0,0,0
mood,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ethic,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bend,0,0,0,0,0,0,1,0,0,0,0,0,3,0
reed,0,0,0,0,0,0,2,0,0,0,0,0,0,0
surge,0,0,0,0,0,0,2,0,0,0,0,0,1,0
passion,0,0,0,0,0,0,3,0,0,0,0,0,0,0
sleep,0,0,0,0,0,0,6,0,0,0,0,0,20,0
night,0,0,0,0,0,0,34,0,0,0,0,0,0,0
follow,0,0,0,0,0,0,1,0,0,0,0,0,26,0
scrap,0,0,0,0,0,0,3,0,0,0,0,0,0,0
kitchen,0,0,0,0,0,0,15,0,0,0,0,0,0,0
expense,0,0,0,0,0,0,3,0,0,0,0,0,0,0
neck,0,0,0,0,0,0,13,0,0,0,0,0,0,0
pond,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pelt,0,0,0,0,0,0,0,0,0,0,0,0,1,0
drown,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mournful,4,0,1,0,0,0,0,0,0,0,0,0,0,0
flogging,0,0,0,0,0,0,1,0,0,0,0,0,0,0
whipping,0,0,0,0,0,0,4,0,0,0,0,0,0,0
tame,0,0,0,0,0,0,0,0,0,0,0,0,2,0
deliver,0,0,0,0,0,0,0,0,0,0,0,0,8,0
bitterness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
faith,0,0,0,0,0,0,1,0,0,0,0,0,0,0
wrong,6,0,0,0,0,0,3,0,0,0,0,0,0,0
sofa,0,0,0,0,0,0,1,0,0,0,0,0,0,0
guess,0,0,0,0,0,0,0,0,0,0,0,0,3,0
reconcile,0,0,0,0,0,0,0,0,0,0,0,0,2,0
fool,0,0,0,0,0,0,10,0,0,0,0,0,0,0
tribe,0,0,0,0,0,0,1,0,0,0,0,0,0,0
scold,0,0,0,0,0,0,0,0,0,0,0,0,3,0
grumble,0,0,0,0,0,0,0,0,0,0,0,0,2,0
cabin,0,0,0,0,0,0,14,0,0,0,0,0,0,0
river,0,0,0,0,0,0,37,0,0,0,0,0,0,0
minister,0,0,0,0,0,0,10,0,0,0,0,0,0,0
simply,0,0,2,0,0,0,0,0,0,0,0,0,0,0
choose,0,0,0,0,0,0,0,0,0,0,0,0,4,0
pleasure,0,0,0,0,0,0,5,0,0,0,0,0,0,0
sword,0,0,0,0,0,0,2,0,0,0,0,0,0,0
pierce,0,0,0,0,0,0,0,0,0,0,0,0,1,0
soul,0,0,0,0,0,0,31,0,0,0,0,0,0,0
smite,0,0,0,0,0,0,0,0,0,0,0,0,1,0
heavily,0,0,4,0,0,0,0,0,0,0,0,0,0,0
vision,0,0,0,0,0,0,2,0,0,0,0,0,0,0
deadly,3,0,0,0,0,0,0,0,0,0,0,0,0,0
pale,11,0,0,0,0,0,0,0,0,0,0,0,0,0
gasp,0,0,0,0,0,0,0,0,0,0,0,0,1,0
breath,0,0,0,0,0,0,11,0,0,0,0,0,0,0
nervously,0,0,3,0,0,0,0,0,0,0,0,0,0,0
grave,10,0,0,0,0,0,5,0,0,0,0,0,0,0
retire,0,0,0,0,0,0,0,0,0,0,0,0,2,0
triumphantly,0,0,5,0,0,0,0,0,0,0,0,0,0,0
check,0,0,0,0,0,0,0,0,0,0,0,0,1,0
deceive,0,0,0,0,0,0,0,0,0,0,0,0,1,0
straighten,0,0,0,0,0,0,0,0,0,0,0,0,4,0
leave,0,0,0,0,0,0,6,0,0,0,0,0,30,0
refuse,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kill,0,0,0,0,0,0,0,0,0,0,0,0,12,0
fast,1,0,9,0,0,0,0,0,0,0,0,0,0,0
alive,10,0,0,0,0,0,0,0,0,0,0,0,0,0
prudently,0,0,2,0,0,0,0,0,0,0,0,0,0,0
plan,0,0,0,0,0,0,2,0,0,0,0,0,0,0
mile,0,0,0,0,0,0,12,0,0,0,0,0,0,0
past,2,4,1,0,0,0,1,0,0,0,0,0,0,0
expect,0,0,0,0,0,0,0,0,0,0,0,0,7,0
aggravate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
resigned,2,0,0,0,0,0,0,0,0,0,0,0,0,0
missing,1,0,0,0,0,0,0,0,0,0,0,0,0,0
move,0,0,0,0,0,0,0,0,0,0,0,0,15,0
weeping,0,0,0,0,0,0,1,0,0,0,0,0,0,0
parting,0,0,0,0,0,0,3,0,0,0,0,0,0,0
spider,0,0,0,0,0,0,1,0,0,0,0,0,0,0
web,0,0,0,0,0,0,1,0,0,0,0,0,0,0
log,0,0,0,0,0,0,5,0,0,0,0,0,0,0
building,0,0,0,0,0,0,2,0,0,0,0,0,0,0
adjoin,0,0,0,0,0,0,0,0,0,0,0,0,3,0
par,0,0,0,0,0,0,0,0,0,0,0,0,0,1
excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,1
designate,0,0,0,0,0,0,0,0,0,0,0,0,2,0
dwelling,0,0,0,0,0,0,3,0,0,0,0,0,0,0
garden,0,0,0,0,0,0,1,0,0,0,0,0,0,0
patch,0,0,0,0,0,0,3,0,0,0,0,0,0,0
summer,0,0,0,0,0,0,8,0,0,0,0,0,0,0
strawberry,0,0,0,0,0,0,1,0,0,0,0,0,0,0
raspberry,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fruit,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vegetable,0,0,0,0,0,0,2,0,0,0,0,0,0,0
tending,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bignonia,0,0,0,0,0,0,2,0,0,0,0,0,0,0
native,4,0,0,0,0,0,2,0,0,0,0,0,0,0
multiflora,0,0,0,0,0,0,2,0,0,0,0,0,0,0
rose,0,0,0,0,0,0,3,0,0,0,0,0,0,0
entwiste,0,0,0,0,0,0,0,0,0,0,0,0,1,0
interlace,0,0,0,0,0,0,0,0,0,0,0,0,1,0
vestige,0,0,0,0,0,0,1,0,0,0,0,0,0,0
brilliant,4,0,0,0,0,0,0,0,0,0,0,0,0,0
annual,0,0,0,0,0,0,1,0,0,0,0,0,0,0
marigold,0,0,0,0,0,0,1,0,0,0,0,0,0,0
petunia,0,0,0,0,0,0,1,0,0,0,0,0,0,0
indulgent,2,0,0,0,0,0,0,0,0,0,0,0,0,0
corner,0,0,0,0,0,0,18,0,0,0,0,0,0,0
unfold,0,0,0,0,0,0,0,0,0,0,0,0,1,0
splendor,0,0,0,0,0,0,1,0,0,0,0,0,0,0
delight,0,0,0,0,0,0,10,0,0,0,0,0,2,0
pride,0,0,0,0,0,0,5,0,0,0,0,0,1,0
meal,0,0,0,0,0,0,7,0,0,0,0,0,0,0
preside,0,0,0,0,0,0,0,0,0,0,0,0,2,0
cook,0,0,0,0,0,0,11,0,0,0,0,0,2,0
inferior,1,0,0,0,0,0,0,0,0,0,0,0,0,0
officer,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dish,0,0,0,0,0,0,1,0,0,0,0,0,0,0
snug,3,0,0,0,0,0,0,0,0,0,0,0,0,0
territory,0,0,0,0,0,0,3,0,0,0,0,0,0,0
ole,4,0,0,0,0,0,0,0,0,0,0,0,0,0
supper,0,0,0,0,0,0,10,0,0,0,0,0,0,0
doubt,0,0,1,0,0,0,4,0,0,0,0,0,3,0
anxious,6,0,0,0,0,0,0,0,0,0,0,0,0,0
frizzle,0,0,0,0,0,0,0,0,0,0,0,0,1,0
stew,0,0,0,0,0,0,2,0,0,0,0,0,0,0
pan,0,0,0,0,0,0,6,0,0,0,0,0,0,0
anon,0,0,4,0,0,0,1,0,0,0,0,0,0,3
consideration,0,0,0,0,0,0,5,0,0,0,0,0,0,0
bake,0,0,0,0,0,0,3,0,0,0,0,0,5,0
kettle,0,0,0,0,0,0,6,0,0,0,0,0,0,0
steam,0,0,0,0,0,0,0,0,0,0,0,0,2,0
forth,0,1,2,0,0,0,0,0,0,0,0,0,0,0
indubitable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
intimation,0,0,0,0,0,0,1,0,0,0,0,0,0,0
shine,0,0,0,0,0,0,3,0,0,0,0,0,11,0
suggest,0,0,0,0,0,0,0,0,0,0,0,0,7,0
idea,0,0,0,0,0,0,14,0,0,0,0,0,0,0
egg,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tea,0,0,0,0,0,0,9,0,0,0,0,0,0,0
rusk,0,0,0,0,0,0,1,0,0,0,0,0,0,0
plump,4,0,0,0,0,0,0,0,0,0,0,0,0,0
countenance,0,0,0,0,0,0,2,0,0,0,0,0,0,0
beam,0,0,0,0,0,0,0,0,0,0,0,0,3,0
contentment,0,0,0,0,0,0,2,0,0,0,0,0,0,0
starch,0,0,0,0,0,0,0,0,0,0,0,0,1,0
checked,2,0,0,0,0,0,0,0,0,0,0,0,0,0
turban,0,0,0,0,0,0,1,0,0,0,0,0,0,0
confess,0,0,0,0,0,0,0,0,0,0,0,0,4,0
tinge,0,0,0,0,0,0,2,0,0,0,0,0,0,0
self,0,0,0,0,0,0,6,0,0,0,0,0,0,0
universally,0,0,2,0,0,0,0,0,0,0,0,0,0,0
acknowledge,0,0,0,0,0,0,0,0,0,0,0,0,2,0
bone,0,0,0,0,0,0,5,0,0,0,0,0,0,0
centre,0,0,0,0,0,0,1,0,0,0,0,0,0,0
chicken,0,0,0,0,0,0,11,0,0,0,0,0,0,0
turkey,0,0,0,0,0,0,3,0,0,0,0,0,0,0
duck,0,0,0,0,0,0,1,0,0,0,0,0,2,0
barn,0,0,0,0,0,0,7,0,0,0,0,0,0,0
yard,0,0,0,0,0,0,6,0,0,0,0,0,0,0
evidently,0,0,5,0,0,0,0,0,0,0,0,0,0,0
reflect,0,0,0,0,0,0,0,0,0,0,0,0,3,0
meditate,0,0,0,0,0,0,0,0,0,0,0,0,4,0
trussing,0,0,0,0,0,0,1,0,0,0,0,0,0,0
stuffing,0,0,0,0,0,0,1,0,0,0,0,0,0,0
roasting,0,0,0,0,0,0,1,0,0,0,0,0,0,0
degree,0,0,0,0,0,0,2,0,0,0,0,0,0,0
calculate,0,0,0,0,0,0,0,0,0,0,0,0,7,0
inspire,0,0,0,0,0,0,0,0,0,0,0,0,3,0
terror,0,0,0,0,0,0,4,0,0,0,0,0,0,0
fowl,0,0,0,0,0,0,1,0,0,0,0,0,0,0
corn,0,0,0,0,0,0,9,0,0,0,0,0,0,0
dodger,0,0,0,0,0,0,1,0,0,0,0,0,0,0
muffin,0,0,0,0,0,0,1,0,0,0,0,0,0,0
numerous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mention,0,0,0,0,0,0,2,0,0,0,0,0,1,0
sublime,4,0,0,0,0,0,0,0,0,0,0,0,0,0
mystery,0,0,0,0,0,0,1,0,0,0,0,0,0,0
practised,1,0,0,0,0,0,0,0,0,0,0,0,0,0
compounder,0,0,0,0,0,0,1,0,0,0,0,0,0,0
shake,0,0,0,0,0,0,1,0,0,0,0,0,14,0
side,0,0,0,0,0,0,7,0,0,0,0,0,0,0
merriment,0,0,0,0,0,0,4,0,0,0,0,0,0,0
narrate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fruitless,2,0,0,0,0,0,0,0,0,0,0,0,0,0
compeer,0,0,0,0,0,0,3,0,0,0,0,0,0,0
attain,0,0,0,0,0,0,0,0,0,0,0,0,1,0
elevation,0,0,0,0,0,0,3,0,0,0,0,0,0,0
arrival,0,0,0,0,0,0,2,0,0,0,0,0,0,0
arranging,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dinner,0,0,0,0,0,0,17,0,0,0,0,0,0,0
awake,4,0,1,0,0,0,0,0,0,0,0,0,5,0
welcome,4,0,0,0,0,0,1,0,0,0,0,0,0,0
pile,0,0,0,0,0,0,7,0,0,0,0,0,2,0
travel,0,0,0,0,0,0,0,0,0,0,0,0,7,0
trunk,0,0,0,0,0,0,6,0,0,0,0,0,0,0
launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0
triumph,0,0,0,0,0,0,1,0,0,0,0,0,0,0
