word,ADJ,ADP,ADV,AUX,INTJ,NOUN,NUM,PRON,SCONJ,VERB,X
hour,0,0,0,0,0,2,0,0,0,0,0
emergency,0,0,0,0,0,1,0,0,0,0,0
intern,0,0,0,0,0,1,0,0,0,0,0
surgeon,0,0,0,0,0,2,0,0,0,0,0
notify,0,0,0,0,0,0,0,0,0,1,0
difference,0,0,0,0,0,1,0,0,0,0,0
brazer,0,0,0,0,0,1,0,0,0,0,0
wetback,0,0,0,0,0,1,0,0,0,0,0
aspirin,0,0,0,0,0,1,0,0,0,0,0
kitchenette,0,0,0,0,0,1,0,0,0,0,0
sleeping,0,0,0,0,0,1,0,0,0,0,0
weekly,1,0,0,0,0,0,0,0,0,0,0
order,0,0,0,0,0,1,0,0,0,0,0
currency,0,0,0,0,0,1,0,0,0,0,0
exchange,0,0,0,0,0,1,0,0,0,0,0
shrug,0,0,0,0,0,0,0,0,0,1,0
lipstick,0,0,0,0,0,1,0,0,0,0,0
babushka,0,0,0,0,0,1,0,0,0,0,0
duck,0,0,0,0,0,2,0,0,0,0,0
whistle,0,0,0,0,0,0,0,0,0,2,0
nightingale,0,0,0,0,0,1,0,0,0,0,0
shopping,0,0,0,0,0,2,0,0,0,0,0
animal,0,0,0,0,0,2,0,0,0,0,0
dentist,0,0,0,0,0,1,0,0,0,0,0
moon,0,0,0,0,0,3,0,0,0,0,0
sphinx,0,0,0,0,0,1,0,0,0,0,0
wink,0,0,0,0,0,0,0,0,0,1,0
visit,0,0,0,0,0,0,0,0,0,3,0
bingo,0,0,0,0,0,1,0,0,0,0,0
motor,0,0,0,0,0,2,0,0,0,0,0
screen,0,0,0,0,0,2,0,0,0,0,0
ground,0,0,0,0,0,4,0,0,0,0,0
bring,0,0,0,0,0,0,0,0,0,3,0
deck,0,0,0,0,0,1,0,0,0,0,0
deal,0,0,0,0,0,0,0,0,0,1,0
whistler,0,0,0,0,0,1,0,0,0,0,0
sing,0,0,0,0,0,0,0,0,0,5,0
offer,0,0,0,0,0,1,0,0,0,2,0
weekend,0,0,0,0,0,2,0,0,0,0,0
wonderful,4,0,0,0,0,0,0,0,0,0,0
braille,0,0,0,0,0,1,0,0,0,0,0
doctor,0,0,0,0,0,1,0,0,0,0,0
child,0,0,0,0,0,2,0,0,0,0,0
memorize,0,0,0,0,0,0,0,0,0,1,0
sun,0,0,0,0,0,2,0,0,0,0,0
shine,0,0,0,0,0,0,0,0,0,2,0
watery,1,0,0,0,0,0,0,0,0,0,0
answer,0,0,0,0,0,1,0,0,0,0,0
scarcely,0,0,1,0,0,0,0,0,0,0,0
odd,1,0,0,0,0,0,0,0,0,0,0
geranium,0,0,0,0,0,1,0,0,0,0,0
spot,0,0,0,0,0,1,0,0,0,0,0
swing,0,0,0,0,0,0,0,0,0,2,0
wedge,0,0,0,0,0,0,0,0,0,1,0
sigh,0,0,0,0,0,2,0,0,0,3,0
mold,0,0,0,0,0,1,0,0,0,0,0
dampness,0,0,0,0,0,2,0,0,0,0,0
leap,0,0,0,0,0,0,0,0,0,1,0
somersault,0,0,0,0,0,1,0,0,0,1,0
apostrophe,0,0,0,0,0,1,0,0,0,0,0
comma,0,0,0,0,0,1,0,0,0,0,0
whine,0,0,0,0,0,1,0,0,0,0,0
scrape,0,0,0,0,0,1,0,0,0,0,0
concrete,0,0,0,0,0,2,0,0,0,0,0
excited,1,0,0,0,0,0,0,0,0,0,0
tinkling,0,0,0,0,0,1,0,0,0,0,0
tag,0,0,0,0,0,1,0,0,0,0,0
jingling,0,0,0,0,0,1,0,0,0,0,0
moan,0,0,0,0,0,1,0,0,0,0,0
loose,0,0,0,0,0,0,0,0,0,1,0
jukebox,0,0,0,0,0,1,0,0,0,0,0
repairman,0,0,0,0,0,1,0,0,0,0,0
southern,1,0,0,0,0,0,0,0,0,0,0
accent,0,0,0,0,0,1,0,0,0,0,0
smoke,0,0,0,0,0,1,0,0,0,3,0
winter,0,0,0,0,0,1,0,0,0,0,0
summer,0,0,0,0,0,1,0,0,0,0,0
moldy,1,0,0,0,0,0,0,0,0,0,0
damp,2,0,0,0,0,0,0,0,0,0,0
western,0,0,0,0,0,1,0,0,0,0,0
married,1,0,0,0,0,0,0,0,0,0,0
headed,1,0,0,0,0,0,0,0,0,0,0
crook,0,0,0,0,0,1,0,0,0,0,0
sire,0,0,0,0,0,2,0,0,0,0,0
pitch,0,0,0,0,0,0,0,0,0,1,0
penny,0,0,0,0,0,1,0,0,0,0,0
scare,0,0,0,0,0,0,0,0,0,1,0
bump,0,0,0,0,0,0,0,0,0,2,0
park,0,0,0,0,0,0,0,0,0,1,0
freeze,0,0,0,0,0,0,0,0,0,1,0
punk,0,0,0,0,0,1,0,0,0,0,0
girlfriend,0,0,0,0,0,1,0,0,0,0,0
barefoot,2,0,0,0,0,0,0,0,0,0,0
toenail,0,0,0,0,0,1,0,0,0,0,0
can,0,0,0,0,0,1,0,0,0,0,0
evening,0,0,0,0,0,1,0,0,0,0,0
swear,0,0,0,0,0,0,0,0,0,1,0
grip,0,0,0,0,0,1,0,0,0,0,0
weight,0,0,0,0,0,1,0,0,0,0,0
pointy,1,0,0,0,0,0,0,0,0,0,0
excuse,0,0,0,0,0,1,0,0,0,0,0
strength,0,0,0,0,0,1,0,0,0,0,0
ferocious,1,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,2,0,0,0,0,0
hairy,1,0,0,0,0,0,0,0,0,0,0
bite,0,0,0,0,0,0,0,0,0,2,0
violent,1,0,0,0,0,0,0,0,0,0,0
quit,0,0,0,0,0,0,0,0,0,3,0
anger,0,0,0,0,0,1,0,0,0,0,0
reason,0,0,0,0,0,4,0,0,0,0,0
droop,0,0,0,0,0,0,0,0,0,1,0
tulip,0,0,0,0,0,2,0,0,0,0,0
despite,0,0,0,0,0,0,0,0,1,0,0
reach,0,0,0,0,0,0,0,0,0,2,0
ought,0,0,0,1,0,0,0,0,0,0,0
waiter,0,0,0,0,0,1,0,0,0,0,0
rabbit,0,0,0,0,0,1,0,0,0,0,0
ear,0,0,0,0,0,3,0,0,0,0,0
flutter,0,0,0,0,0,1,0,0,0,0,0
fuchsia,1,0,0,0,0,0,0,0,0,0,0
perfume,0,0,0,0,0,1,0,0,0,0,0
driver,0,0,0,0,0,1,0,0,0,0,0
poof,0,0,0,0,1,0,0,0,0,0,0
enormous,1,0,0,0,0,0,0,0,0,0,0
salmon,0,0,0,0,0,1,0,0,0,0,0
rosebud,0,0,0,0,0,2,0,0,0,0,0
blanket,0,0,0,0,0,1,0,0,0,0,0
suitcase,0,0,0,0,0,1,0,0,0,0,0
lavender,1,0,0,0,0,0,0,0,0,0,0
hatbox,0,0,0,0,0,1,0,0,0,0,0
dozen,0,0,0,0,0,1,0,0,0,0,0
flight,0,0,0,0,0,4,0,0,0,0,0
ham,0,0,0,0,0,3,0,0,0,0,0
breakfast,0,0,0,0,0,1,0,0,0,0,0
climb,0,0,0,0,0,0,0,0,0,3,0
spanish,3,0,0,0,0,0,0,0,0,0,0
homesick,1,0,0,0,0,0,0,0,0,0,0
seagull,0,0,0,0,0,1,0,0,0,0,0
hollyhock,0,0,0,0,0,2,0,0,0,0,0
startled,1,0,0,0,0,0,0,0,0,0,0
caray,0,0,0,0,1,0,0,0,0,0,0
christ,0,0,0,0,1,0,0,0,0,0,0
hysterical,1,0,0,0,0,0,0,0,0,0,0
tear,0,0,0,0,0,1,0,0,0,1,0
thread,0,0,0,0,0,3,0,0,0,0,0
road,0,0,0,0,0,1,0,0,0,0,0
commercial,0,0,0,0,0,1,0,0,0,0,0
language,0,0,0,0,0,2,0,0,0,0,0
domino,0,0,0,0,0,1,0,0,0,0,0
indoors,0,0,1,0,0,0,0,0,0,0,0
crumpled,1,0,0,0,0,0,0,0,0,0,0
coconut,0,0,0,0,0,2,0,0,0,0,0
papaya,0,0,0,0,0,2,0,0,0,0,0
juice,0,0,0,0,0,2,0,0,0,0,0
clothesline,0,0,0,0,0,1,0,0,0,0,0
bitter,1,0,0,0,0,0,0,0,0,0,0
island,0,0,0,0,0,1,0,0,0,0,0
hall,0,0,0,0,0,1,0,0,0,0,0
easily,0,0,2,0,0,0,0,0,0,0,0
dice,0,0,0,0,0,1,0,0,0,0,0
raven,0,0,0,0,0,1,0,0,0,0,0
flick,0,0,0,0,0,0,0,0,0,1,0
shawl,0,0,0,0,0,1,0,0,0,0,0
shoulder,0,0,0,0,0,1,0,0,0,0,0
strict,1,0,0,0,0,0,0,0,0,0,0
religion,0,0,0,0,0,1,0,0,0,0,0
brush,0,0,0,0,0,2,0,0,0,0,0
tongue,0,0,0,0,0,2,0,0,0,0,0
chew,0,0,0,0,0,0,0,0,0,1,0
dip,0,0,0,0,0,0,0,0,0,1,0
cake,0,0,0,0,0,2,0,0,0,0,0
suede,0,0,0,0,0,1,0,0,0,0,0
mood,0,0,0,0,0,1,0,0,0,0,0
bleed,0,0,0,0,0,0,0,0,0,2,0
lend,0,0,0,0,0,0,0,0,0,1,0
hairbrush,0,0,0,0,0,1,0,0,0,0,0
eyelid,0,0,0,0,0,1,0,0,0,0,0
latch,0,0,0,0,0,1,0,0,0,0,0
shove,0,0,0,0,0,1,0,0,0,0,0
nosy,1,0,0,0,0,0,0,0,0,0,0
neighbor,0,0,0,0,0,2,0,0,0,0,0
motorcycle,0,0,0,0,0,1,0,0,0,0,0
towel,0,0,0,0,0,2,0,0,0,0,0
worry,0,0,0,0,0,0,0,0,0,2,0
wrong,3,0,0,0,0,0,0,0,0,0,0
raise,0,0,0,0,0,0,0,0,0,1,0
unlucky,1,0,0,0,0,0,0,0,0,0,0
pancake,0,0,0,0,0,1,0,0,0,0,0
fold,0,0,0,0,0,0,0,0,0,1,0
fire,0,0,0,0,0,2,0,0,0,0,0
hill,0,0,0,0,0,3,0,0,0,0,0
garden,0,0,0,0,0,16,0,0,0,0,0
stare,0,0,0,0,0,0,0,0,0,1,0
content,1,0,0,0,0,0,0,0,0,0,0
garbage,0,0,0,0,0,2,0,0,0,0,0
fear,0,0,0,0,0,1,0,0,0,0,0
attic,0,0,0,0,0,2,0,0,0,0,0
guest,0,0,0,0,0,1,0,0,0,0,0
floorboards,0,0,0,0,0,1,0,0,0,0,0
squeak,0,0,0,0,0,0,0,0,0,1,0
grumble,0,0,0,0,0,1,0,0,0,0,0
happy,2,0,0,0,0,0,0,0,0,0,0
settle,0,0,0,0,0,0,0,0,0,1,0
blouse,0,0,0,0,0,1,0,0,0,0,0
tame,1,0,0,0,0,0,0,0,0,0,0
lay,0,0,0,0,0,0,0,0,0,2,0
threshold,0,0,0,0,0,1,0,0,0,0,0
chain,0,0,0,0,0,1,0,0,0,0,0
cruel,1,0,0,0,0,0,0,0,0,0,0
power,0,0,0,0,0,2,0,0,0,0,0
war,0,0,0,0,0,1,0,0,0,0,0
opera,0,0,0,0,0,2,0,0,0,0,0
draw,0,0,0,0,0,0,0,0,0,2,0
needle,0,0,0,0,0,1,0,0,0,0,0
knotted,1,0,0,0,0,0,0,0,0,0,0
silk,0,0,0,0,0,1,0,0,0,0,0
ballet,0,0,0,0,0,1,0,0,0,0,0
lung,0,0,0,0,0,1,0,0,0,0,0
glory,0,0,0,0,0,2,0,0,0,0,0
oatmeal,0,0,0,0,0,2,0,0,0,0,0
stir,0,0,0,0,0,0,0,0,0,2,0
comadre,0,0,0,0,0,1,0,0,0,0,0
brain,0,0,0,0,0,1,0,0,0,0,0
yup,0,0,0,0,1,0,0,0,0,0,0
cookie,0,0,0,0,0,1,0,0,0,0,0
lard,0,0,0,0,0,1,0,0,0,0,0
scarred,1,0,0,0,0,0,0,0,0,0,0
beat,0,0,0,0,0,0,0,0,0,2,0
permission,0,0,0,0,0,2,0,0,0,0,0
sweetbread,0,0,0,0,0,1,0,0,0,0,0
knock,0,0,0,0,0,0,0,0,0,1,0
daddy,0,0,0,0,0,2,0,0,0,0,0
buckle,0,0,0,0,0,1,0,0,0,0,0
belt,0,0,0,0,0,1,0,0,0,0,0
monkey,0,0,0,0,0,9,0,0,0,0,0
screaming,0,0,0,0,0,1,0,0,0,0,0
twangy,1,0,0,0,0,0,0,0,0,0,0
yakkety,0,0,0,0,0,1,0,0,0,0,0
yak,0,0,0,0,0,1,0,0,0,0,0
cage,0,0,0,0,0,1,0,0,0,0,0
porcelain,0,0,0,0,0,2,0,0,0,0,0
guitar,0,0,0,0,0,1,0,0,0,0,0
sunflower,0,0,0,0,0,1,0,0,0,0,0
cockscomb,0,0,0,0,0,1,0,0,0,0,0
deep,1,0,0,0,0,0,0,0,0,0,0
fringe,0,0,0,0,0,1,0,0,0,0,0
theater,0,0,0,0,0,1,0,0,0,0,0
curtain,0,0,0,0,0,1,0,0,0,0,0
tied,1,0,0,0,0,0,0,0,0,0,0
fruit,0,0,0,0,0,1,0,0,0,0,0
thistle,0,0,0,0,0,1,0,0,0,0,0
pear,0,0,0,0,0,1,0,0,0,0,0
weed,0,0,0,0,0,2,0,0,0,0,0
squinty,1,0,0,0,0,0,0,0,0,0,0
eyed,3,0,0,0,0,0,0,0,0,0,0
itch,0,0,0,0,0,0,0,0,0,2,0
sleepy,2,0,0,0,0,0,0,0,0,0,0
rot,0,0,0,0,0,0,0,0,0,1,0
perfumy,1,0,0,0,0,0,0,0,0,0,0
spider,0,0,0,0,0,2,0,0,0,0,0
poke,0,0,0,0,0,0,0,0,0,1,0
sandy,1,0,0,0,0,0,0,0,0,0,0
soil,0,0,0,0,0,1,0,0,0,0,0
skinned,1,0,0,0,0,0,0,0,0,0,0
beetle,0,0,0,0,0,1,0,0,0,0,0
ant,0,0,0,0,0,1,0,0,0,0,0
crusty,1,0,0,0,0,0,0,0,0,0,0
bug,0,0,0,0,0,1,0,0,0,0,0
spring,0,0,0,0,0,1,0,0,0,0,0
path,0,0,0,0,0,1,0,0,0,0,0
overnight,0,0,1,0,0,0,0,0,0,0,0
mushroom,0,0,0,0,0,2,0,0,0,0,0
pickup,0,0,0,0,0,3,0,0,0,0,0
windshield,0,0,0,0,0,1,0,0,0,0,0
disappear,0,0,0,0,0,0,0,0,0,1,0
memory,0,0,0,0,0,1,0,0,0,0,0
stone,0,0,0,0,0,1,0,0,0,0,0
seek,0,0,0,0,0,0,0,0,0,1,0
hibiscus,0,0,0,0,0,1,0,0,0,0,0
clubhouse,0,0,0,0,0,1,0,0,0,0,0
giant,1,0,0,0,0,0,0,0,0,0,0
thousand,0,0,0,0,0,0,1,0,0,0,0
murder,0,0,0,0,0,0,0,0,0,1,0
pirate,0,0,0,0,0,1,0,0,0,0,0
dinosaur,0,0,0,0,0,1,0,0,0,0,0
unicorn,0,0,0,0,0,1,0,0,0,0,0
coal,0,0,0,0,0,1,0,0,0,0,0
stocking,0,0,0,0,0,1,0,0,0,0,0
steal,0,0,0,0,0,0,0,0,0,2,0
fist,0,0,0,0,0,1,0,0,0,0,0
rule,0,0,0,0,0,1,0,0,0,0,0
buddy,0,0,0,0,0,1,0,0,0,0,0
angry,2,0,0,0,0,0,0,0,0,0,0
sprinkle,0,0,0,0,0,0,0,0,0,1,0
son,0,0,0,0,0,1,0,0,0,0,0
ironing,0,0,0,0,0,1,0,0,0,0,0
figure,0,0,0,0,0,0,0,0,0,1,0
jungle,0,0,0,0,0,1,0,0,0,0,0
hiccup,0,0,0,0,0,0,0,0,0,1,0
priest,0,0,0,0,0,1,0,0,0,0,0
pumping,0,0,0,0,0,1,0,0,0,0,0
melt,0,0,0,0,0,0,0,0,0,1,0
snail,0,0,0,0,0,1,0,0,0,0,0
will,0,0,0,0,0,0,0,0,0,1,0
storybook,0,0,0,0,0,1,0,0,0,0,0
clown,0,0,0,0,0,3,0,0,0,0,0
whirl,0,0,0,0,0,3,0,0,0,1,0
press,0,0,0,0,0,0,0,0,0,1,0
sour,2,0,0,0,0,0,0,0,0,0,0
gym,0,0,0,0,0,1,0,0,0,0,0
marshmallow,0,0,0,0,0,1,0,0,0,0,0
salesman,0,0,0,0,0,1,0,0,0,0,0
bazaar,0,0,0,0,0,1,0,0,0,0,0
state,0,0,0,0,0,1,0,0,0,0,0
legal,1,0,0,0,0,0,0,0,0,0,0
grade,0,0,0,0,0,1,0,0,0,0,0
pillowcase,0,0,0,0,0,1,0,0,0,0,0
escape,0,0,0,0,0,0,0,0,0,1,0
telephone,0,0,0,0,0,1,0,0,0,0,0
toaster,0,0,0,0,0,1,0,0,0,0,0
alarm,0,0,0,0,0,1,0,0,0,0,0
drape,0,0,0,0,0,1,0,0,0,0,0
neatly,0,0,1,0,0,0,0,0,0,0,0
smooth,1,0,0,0,0,0,0,0,0,0,0
thin,2,0,0,0,0,0,0,0,0,0,0
web,0,0,0,0,0,1,0,0,0,0,0
barely,0,0,1,0,0,0,0,0,0,0,0
noticed,1,0,0,0,0,0,0,0,0,0,0
relate,0,0,0,0,0,0,0,0,0,1,0
las,0,0,0,0,0,0,0,0,0,0,1
comadres,0,0,0,0,0,0,0,0,0,0,1
bird,0,0,0,0,0,1,0,0,0,0,0
fever,0,0,0,0,0,1,0,0,0,0,0
visitor,0,0,0,0,0,1,0,0,0,0,0
human,0,0,0,0,0,1,0,0,0,0,0
sense,0,0,0,0,0,0,0,0,0,1,0
handbag,0,0,0,0,0,1,0,0,0,0,0
veined,2,0,0,0,0,0,0,0,0,0,0
hmmm,0,0,0,0,1,0,0,0,0,0,0
marble,0,0,0,0,0,1,0,0,0,0,0
aside,0,0,1,0,0,0,0,0,0,0,0
silence,0,0,0,0,0,1,0,0,0,0,0
erase,0,0,0,0,0,0,0,0,0,1,0
selfish,1,0,0,0,0,0,0,0,0,0,0
confused,1,0,0,0,0,0,0,0,0,0,0
join,0,0,0,0,0,0,0,0,0,1,0
cinnamon,0,0,0,0,0,1,0,0,0,0,0
smile,0,0,0,0,0,0,0,0,0,1,0
smoky,1,0,0,0,0,0,0,0,0,0,0
purse,0,0,0,0,0,1,0,0,0,0,0
stitch,0,0,0,0,0,0,0,0,0,1,0
undo,0,0,0,0,0,0,0,0,0,1,0
mayor,0,0,0,0,0,3,0,0,0,0,0
thought,0,0,0,0,0,1,0,0,0,0,0
purple,1,0,0,0,0,0,0,0,0,0,0
petunia,0,0,0,0,0,1,0,0,0,0,0
space,0,0,0,0,0,1,0,0,0,0,0
mailman,0,0,0,0,0,1,0,0,0,0,0
mail,0,0,0,0,0,2,0,0,0,0,0
trudge,0,0,0,0,0,0,0,0,0,1,0
ghost,0,0,0,0,0,1,0,0,0,0,0
ache,0,0,0,0,0,0,0,0,0,1,0
set,0,0,0,0,0,0,0,0,0,1,0
pack,0,0,0,0,0,0,0,0,0,1,0
march,0,0,0,0,0,0,0,0,0,1,0
