word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,SCONJ,VERB,X
smoking,0,0,0,0,0,0,0,1,0,0,0,0
ban,0,0,0,0,0,0,0,5,0,0,2,0
restriction,0,0,0,0,0,0,0,2,0,0,0,0
eat,0,0,0,0,0,0,0,0,0,0,1,0
enactment,0,0,0,0,0,0,0,5,0,0,0,0
drunkdriving,0,0,0,0,0,0,0,1,0,0,0,0
fine,3,0,0,0,0,0,0,0,0,0,0,0
whiskey,0,0,0,0,0,0,0,2,0,0,0,0
spirit,0,0,0,0,0,0,0,1,0,0,0,0
socializing,0,0,0,0,0,0,0,1,0,0,0,0
visit,0,0,0,0,0,0,0,5,0,0,8,0
locally,0,0,3,0,0,0,0,0,0,0,0,0
instrument,0,0,0,0,0,0,0,5,0,0,0,0
fiddle,0,0,0,0,0,0,0,2,0,0,0,0
tin,0,0,0,0,0,0,0,1,0,0,0,0
whistle,0,0,0,0,0,0,0,1,0,0,0,0
uilleann,0,0,0,0,0,0,0,0,0,0,0,1
pipe,0,0,0,0,0,0,0,2,0,0,0,0
bagpipe,0,0,0,0,0,0,0,1,0,0,0,0
perform,0,0,0,0,0,0,0,0,0,0,3,0
sing,0,0,0,0,0,0,0,0,0,0,1,0
harp,0,0,0,0,0,0,0,3,0,0,0,0
emblem,0,0,0,0,0,0,0,1,0,0,0,0
céilí,0,0,0,0,0,0,0,0,0,0,0,2
gathering,0,0,0,0,0,0,0,2,0,0,0,0
endure,0,0,0,0,0,0,0,0,0,0,2,0
counterpart,0,0,0,0,0,0,0,2,0,0,0,0
ale,0,0,0,0,0,0,0,1,0,0,0,0
soda,0,0,0,0,0,0,0,1,0,0,0,0
bread,0,0,0,0,0,0,0,1,0,0,0,0
corn,0,0,0,0,0,0,0,0,0,0,1,0
colcannon,0,0,0,0,0,0,0,1,0,0,0,0
stew,0,0,0,0,0,0,0,1,0,0,0,0
cabbage,0,0,0,0,0,0,0,2,0,0,0,0
annually,0,0,1,0,0,0,0,0,0,0,0,0
audience,0,0,0,0,0,0,0,3,0,0,0,0
importance,0,0,0,0,0,0,0,2,0,0,0,0
honour,0,0,0,0,0,0,0,2,0,0,1,0
overseas,1,0,3,0,0,0,0,0,0,0,0,0
holiday,0,0,0,0,0,0,0,5,0,0,1,0
boisterous,1,0,0,0,0,0,0,0,0,0,0,0
secular,5,0,0,0,0,0,0,0,0,0,0,0
celebration,0,0,0,0,0,0,0,3,0,0,0,0
occasion,0,0,0,0,0,0,0,1,0,0,0,0
observe,0,0,0,0,0,0,0,0,0,0,2,0
say,0,0,0,0,0,0,0,0,0,0,3,0
prayer,0,0,0,0,0,0,0,1,0,0,0,0
neighbour,0,0,0,0,0,0,0,0,0,0,2,0
practice,0,0,0,0,0,0,0,6,0,0,1,0
celebrate,0,0,0,0,0,0,0,0,0,0,5,0
contribution,0,0,0,0,0,0,0,3,0,0,0,0
satirist,0,0,0,0,0,0,0,3,0,0,0,0
novelist,0,0,0,0,0,0,0,3,0,0,0,0
playwright,0,0,0,0,0,0,0,3,0,0,0,0
inestimable,1,0,0,0,0,0,0,0,0,0,0,0
feast,0,0,0,0,0,0,0,3,0,0,0,0
kidnap,0,0,0,0,0,0,0,0,0,0,1,0
slave,0,0,0,0,0,0,0,2,0,0,0,0
convert,0,0,0,0,0,0,0,0,0,0,5,0
monastery,0,0,0,0,0,0,0,6,0,0,0,0
emigrant,0,0,0,0,0,0,0,2,0,0,0,0
transform,0,0,0,0,0,0,0,0,0,0,2,0
revelry,0,0,0,0,0,0,0,1,0,0,0,0
wield,0,0,0,0,0,0,0,0,0,0,1,0
stage,0,0,0,0,0,0,0,3,0,0,4,0
elaborate,2,0,0,0,0,0,0,0,0,0,1,0
parade,0,0,0,0,0,0,0,4,0,0,0,0
commonly,0,0,2,0,0,0,0,0,0,0,0,0
non,2,0,0,0,0,0,0,0,0,0,0,0
alike,0,0,1,0,0,0,0,0,0,0,0,0
wearing,0,0,0,0,0,0,0,1,0,0,0,0
sport,0,0,0,0,0,0,0,5,0,0,1,0
lapel,0,0,0,0,0,0,0,1,0,0,0,0
corned,1,0,0,0,0,0,0,0,0,0,0,0
dye,0,0,0,0,0,0,0,0,0,0,1,0
gloss,0,0,0,0,0,0,0,1,0,0,0,0
lyric,1,0,0,0,0,0,0,1,0,0,0,0
poem,0,0,0,0,0,0,0,1,0,0,0,0
fragment,0,0,0,0,0,0,0,1,0,0,0,0
epic,1,0,0,0,0,0,0,0,0,0,0,0
verse,0,0,0,0,0,0,0,2,0,0,0,0
riddle,0,0,0,0,0,0,0,1,0,0,0,0
scholar,0,0,0,0,0,0,0,2,0,0,0,0
comparative,1,0,0,0,0,0,0,0,0,0,0,0
linguistics,0,0,0,0,0,0,0,1,0,0,0,0
enrich,0,0,0,0,0,0,0,0,0,0,1,0
sheer,1,0,0,0,0,0,0,0,0,0,0,0
attribute,0,0,0,0,0,0,0,0,0,0,1,0
recently,0,0,2,0,0,0,0,0,0,0,0,0
partially,0,0,2,0,0,0,0,0,0,0,0,0
literate,1,0,0,0,0,0,0,0,0,0,0,0
populace,0,0,0,0,0,0,0,1,0,0,0,0
flowering,0,0,0,0,0,0,0,2,0,0,0,0
standardization,0,0,0,0,0,0,0,1,0,0,0,0
dramatist,0,0,0,0,0,0,0,2,0,0,0,0
mode,0,0,0,0,0,0,0,2,0,0,0,0
thought,0,0,0,0,0,0,0,1,0,0,0,0
formulation,0,0,0,0,0,0,0,1,0,0,0,0
absorb,0,0,0,0,0,0,0,0,0,0,1,0
linguistic,2,0,0,0,0,0,0,0,0,0,0,0
fertilization,0,0,0,0,0,0,0,1,0,0,0,0
noteworthy,1,0,0,0,0,0,0,0,0,0,0,0
genius,0,0,0,0,0,0,0,1,0,0,0,0
dean,0,0,0,0,0,0,0,1,0,0,0,0
writing,0,0,0,0,0,0,0,3,0,0,0,0
influential,1,0,0,0,0,0,0,0,0,0,0,0
prose,0,0,0,0,0,0,0,5,0,0,0,0
strand,0,0,0,0,0,0,0,1,0,0,0,0
winner,0,0,0,0,0,0,0,1,0,0,0,0
reputation,0,0,0,0,0,0,0,5,0,0,0,0
actively,0,0,1,0,0,0,0,0,0,0,0,0
jesuit,1,0,0,0,0,0,0,0,0,0,0,0
difficult,4,0,0,0,0,0,0,0,0,0,0,0
trouble,0,0,0,0,0,0,0,2,0,0,0,0
chronic,1,0,0,0,0,0,0,0,0,0,0,0
eye,0,0,0,0,0,0,0,1,0,0,0,0
totally,0,0,1,0,0,0,0,0,0,0,0,0
censorship,0,0,0,0,0,0,0,2,0,0,0,0
daughter,0,0,0,0,0,0,0,2,0,0,0,0
mental,1,0,0,0,0,0,0,0,0,0,0,0
illness,0,0,0,0,0,0,0,1,0,0,0,0
collection,0,0,0,0,0,0,0,3,0,0,0,0
autobiographical,1,0,0,0,0,0,0,0,0,0,0,0
novel,0,0,0,0,0,0,0,2,0,0,0,0
gift,0,0,0,0,0,0,0,2,0,0,0,0
friend,0,0,0,0,0,0,0,3,0,0,0,0
controversial,1,0,0,0,0,0,0,0,0,0,0,0
masterpiece,0,0,0,0,0,0,0,1,0,0,0,0
experimental,6,0,0,0,0,0,0,0,0,0,0,0
method,0,0,0,0,0,0,0,3,0,0,0,0
interior,1,0,0,0,0,0,0,0,0,0,0,0
monologue,0,0,0,0,0,0,0,1,0,0,0,0
narrative,0,0,0,0,0,0,0,1,0,0,0,0
extraordinary,3,0,0,0,0,0,0,0,0,0,0,0
demanding,1,0,0,0,0,0,0,0,0,0,0,0
virtuosity,0,0,0,0,0,0,0,1,0,0,0,0
canvas,0,0,0,0,0,0,0,1,0,0,0,0
achievement,0,0,0,0,0,0,0,5,0,0,0,0
theatre,0,0,0,0,0,0,0,11,0,0,0,0
theatrical,2,0,0,0,0,0,0,0,0,0,0,0
rebuild,0,0,0,0,0,0,0,0,0,0,2,0
classic,2,0,0,0,0,0,0,0,0,0,0,0
foyer,0,0,0,0,0,0,0,1,0,0,0,0
vigorous,1,0,0,0,0,0,0,0,0,0,0,0
dramatic,2,0,0,0,0,0,0,0,0,0,0,0
establishment,0,0,0,0,0,0,0,11,0,0,0,0
actor,0,0,0,0,0,0,0,3,0,0,0,0
leading,1,0,0,0,0,0,0,0,0,0,0,0
quickly,0,0,4,0,0,0,0,0,0,0,0,0
recognize,0,0,0,0,0,0,0,0,0,0,14,0
codirector,0,0,0,0,0,0,0,1,0,0,0,0
founder,0,0,0,0,0,0,0,1,0,0,0,0
staging,0,0,0,0,0,0,0,1,0,0,0,0
satire,0,0,0,0,0,0,0,2,0,0,0,0
stir,0,0,0,0,0,0,0,0,0,0,1,0
resentment,0,0,0,0,0,0,0,4,0,0,0,0
portrayal,0,0,0,0,0,0,0,1,0,0,0,0
peasantry,0,0,0,0,0,0,0,4,0,0,0,0
riot,0,0,0,0,0,0,0,1,0,0,0,0
player,0,0,0,0,0,0,0,5,0,0,0,0
protest,0,0,0,0,0,0,0,4,0,0,0,0
disorder,0,0,0,0,0,0,0,1,0,0,0,0
provoke,0,0,0,0,0,0,0,0,0,0,1,0
brother,0,0,0,0,0,0,0,4,0,0,0,0
conflict,0,0,0,0,0,0,0,3,0,0,1,0
outlook,0,0,0,0,0,0,0,1,0,0,0,0
withdraw,0,0,0,0,0,0,0,0,0,0,3,0
fill,0,0,0,0,0,0,0,0,0,0,3,0
onset,0,0,0,0,0,0,0,2,0,0,0,0
closing,0,0,0,0,0,0,0,1,0,0,0,0
luck,0,0,0,0,0,0,0,1,0,0,0,0
subsidize,0,0,0,0,0,0,0,0,0,0,1,0
emergence,0,0,0,0,0,0,0,3,0,0,0,0
stimulate,0,0,0,0,0,0,0,0,0,0,1,0
star,0,0,0,0,0,0,0,2,0,0,0,0
provocative,1,0,0,0,0,0,0,0,0,0,0,0
dramatization,0,0,0,0,0,0,0,1,0,0,0,0
destroy,0,0,0,0,0,0,0,0,0,0,6,0
playhouse,0,0,0,0,0,0,0,1,0,0,0,0
retain,0,0,0,0,0,0,0,0,0,0,1,0
preliterate,1,0,0,0,0,0,0,0,0,0,0,0
accordion,0,0,0,0,0,0,0,1,0,0,0,0
folkloric,1,0,0,0,0,0,0,0,0,0,0,0
conservation,0,0,0,0,0,0,0,1,0,0,0,0
workshop,0,0,0,0,0,0,0,1,0,0,0,0
energetic,1,0,0,0,0,0,0,0,0,0,0,0
class,0,0,0,0,0,0,0,12,0,0,0,0
vogue,0,0,0,0,0,0,0,1,0,0,0,0
spread,0,0,0,0,0,0,0,0,0,0,5,0
appropriate,0,0,0,0,0,0,0,0,0,0,3,0
postpunk,0,0,0,0,0,0,0,1,0,0,0,0
acclaim,0,0,0,0,0,0,0,3,0,0,1,0
singer,0,0,0,0,0,0,0,4,0,0,0,0
outspokenness,0,0,0,0,0,0,0,1,0,0,0,0
global,3,0,0,0,0,0,0,0,0,0,0,0
similarly,0,0,1,0,0,0,0,0,0,0,0,0
ethereal,1,0,0,0,0,0,0,0,0,0,0,0
voiced,1,0,0,0,0,0,0,0,0,0,0,0
huge,5,0,0,0,0,0,0,0,0,0,0,0
following,1,0,0,0,0,0,0,1,0,0,0,0
opera,0,0,0,0,0,0,0,1,0,0,0,0
recognition,0,0,0,0,0,0,0,5,0,0,0,0
forefront,0,0,0,0,0,0,0,1,0,0,0,0
vocalist,0,0,0,0,0,0,0,1,0,0,0,0
pop,1,0,0,0,0,0,0,2,0,0,0,0
duo,0,0,0,0,0,0,0,1,0,0,0,0
tune,0,0,0,0,0,0,0,1,0,0,0,0
prototypical,1,0,0,0,0,0,0,0,0,0,0,0
brilliant,3,0,0,0,0,0,0,0,0,0,0,0
resonant,1,0,0,0,0,0,0,0,0,0,0,0
timbre,0,0,0,0,0,0,0,1,0,0,0,0
fade,0,0,0,0,0,0,0,0,0,0,1,0
regain,0,0,0,0,0,0,0,0,0,0,1,0
vitality,0,0,0,0,0,0,0,1,0,0,0,0
popularity,0,0,0,0,0,0,0,5,0,0,0,0
innovative,1,0,0,0,0,0,0,0,0,0,0,0
band,0,0,0,0,0,0,0,5,0,0,0,0
classmate,0,0,0,0,0,0,0,1,0,0,0,0
undeterred,1,0,0,0,0,0,0,0,0,0,0,0
lack,0,0,0,0,0,0,0,1,0,0,1,0
musicianship,0,0,0,0,0,0,0,1,0,0,0,0
recording,0,0,0,0,0,0,0,1,0,0,0,0
compassion,0,0,0,0,0,0,0,1,0,0,0,0
tenderness,0,0,0,0,0,0,0,1,0,0,0,0
spirituality,0,0,0,0,0,0,0,1,0,0,0,0
consideration,0,0,0,0,0,0,0,1,0,0,0,0
strife,0,0,0,0,0,0,0,2,0,0,0,0
inspirational,1,0,0,0,0,0,0,0,0,0,0,0
performance,0,0,0,0,0,0,0,2,0,0,0,0
mouth,0,0,0,0,0,0,0,1,0,0,0,0
sensation,0,0,0,0,0,0,0,1,0,0,0,0
assault,0,0,0,0,0,0,0,1,0,0,0,0
chart,0,0,0,0,0,0,0,1,0,0,0,0
multimillion,0,0,0,0,0,0,0,0,1,0,0,0
album,0,0,0,0,0,0,0,4,0,0,0,0
look,0,0,0,0,0,0,0,0,0,0,2,0
reinvent,0,0,0,0,0,0,0,0,0,0,2,0
electronic,1,0,0,0,0,0,0,0,0,0,0,0
disco,1,0,0,0,0,0,0,0,0,0,0,0
suffuse,0,0,0,0,0,0,0,0,0,0,1,0
uncharacteristic,1,0,0,0,0,0,0,0,0,0,0,0
irony,0,0,0,0,0,0,0,1,0,0,0,0
self,0,0,0,0,0,0,0,6,0,0,0,0
deprecate,0,0,0,0,0,0,0,0,0,0,1,0
humour,0,0,0,0,0,0,0,1,0,0,0,0
ambitious,2,0,0,0,0,0,0,0,0,0,0,0
artistically,0,0,1,0,0,0,0,0,0,0,0,0
accomplish,0,0,0,0,0,0,0,0,0,0,1,0
scale,0,0,0,0,0,0,0,3,0,0,0,0
mount,0,0,0,0,0,0,0,0,0,0,3,0
flashy,1,0,0,0,0,0,0,0,0,0,0,0
presentation,0,0,0,0,0,0,0,1,0,0,0,0
belie,0,0,0,0,0,0,0,0,0,0,1,0
ongoing,2,0,0,0,0,0,0,0,0,0,0,0
soul,0,0,0,0,0,0,0,1,0,0,0,0
immerse,0,0,0,0,0,0,0,0,0,0,1,0
techno,0,0,0,0,0,0,0,1,0,0,0,0
texture,0,0,0,0,0,0,0,2,0,0,0,0
dehumanizing,1,0,0,0,0,0,0,0,0,0,0,0
aspect,0,0,0,0,0,0,0,3,0,0,0,0
dawn,0,0,0,0,0,0,0,1,0,0,0,0
millennium,0,0,0,0,0,0,0,2,0,0,0,0
undergo,0,0,0,0,0,0,0,0,0,0,3,0
reinvention,0,0,0,0,0,0,0,1,0,0,0,0
appropriately,0,0,1,0,0,0,0,0,0,0,0,0
title,0,0,0,0,0,0,0,6,0,0,2,0
dismantle,0,0,0,0,0,0,0,0,0,0,2,0
atmosphere,0,0,0,0,0,0,0,1,0,0,0,0
mystery,0,0,0,0,0,0,0,1,0,0,0,0
backseat,0,0,0,0,0,0,0,1,0,0,0,0
riff,0,0,0,0,0,0,0,1,0,0,0,0
songcraft,0,0,0,0,0,0,0,1,0,0,0,0
studio,0,0,0,0,0,0,0,3,0,0,0,0
enhanced,1,0,0,0,0,0,0,0,0,0,0,0
longtime,1,0,0,0,0,0,0,1,0,0,0,0
collaborator,0,0,0,0,0,0,0,1,0,0,0,0
layered,1,0,0,0,0,0,0,0,0,0,0,0
recur,0,0,0,0,0,0,0,0,0,0,2,0
expensive,1,0,0,0,0,0,0,0,0,0,0,0
classical,4,0,0,0,0,0,0,0,0,0,0,0
composer,0,0,0,0,0,0,0,3,0,0,0,0
broadcasting,0,0,0,0,0,0,0,2,0,0,0,0
orchestral,1,0,0,0,0,0,0,0,0,0,0,0
ensemble,0,0,0,0,0,0,0,2,0,0,0,0
commission,0,0,0,0,0,0,0,4,0,0,1,0
archive,0,0,0,0,0,0,0,1,0,0,0,0
developmental,1,0,0,0,0,0,0,0,0,0,0,0
agency,0,0,0,0,0,0,0,1,0,0,0,0
dancing,0,0,0,0,0,0,0,4,0,0,0,0
solo,1,0,0,0,0,0,0,0,0,0,0,0
lightning,0,0,0,0,0,0,0,1,0,0,0,0
footwork,0,0,0,0,0,0,0,1,0,0,0,0
kick,0,0,0,0,0,0,0,1,0,0,0,0
execute,0,0,0,0,0,0,0,0,0,0,7,0
upper,4,0,0,0,0,0,0,0,0,0,0,0
rigidly,0,0,1,0,0,0,0,0,0,0,0,0
straight,1,0,0,0,0,0,0,0,0,0,0,0
jig,0,0,0,0,0,0,0,1,0,0,0,0
reel,0,0,0,0,0,0,0,1,0,0,1,0
apace,0,0,1,0,0,0,0,0,0,0,0,0
spark,0,0,0,0,0,0,0,0,0,0,2,0
founding,0,0,0,0,0,0,0,1,0,0,0,0
style,0,0,0,0,0,0,0,3,0,0,1,0
isolated,2,0,0,0,0,0,0,0,0,0,0,0
father,0,0,0,0,0,0,0,10,0,0,0,0
praise,0,0,0,0,0,0,0,1,0,0,0,0
portraiture,0,0,0,0,0,0,0,1,0,0,0,0
depiction,0,0,0,0,0,0,0,1,0,0,0,0
mythology,0,0,0,0,0,0,0,2,0,0,0,0
avant,0,0,0,0,0,0,0,0,0,0,0,1
garde,0,0,0,0,0,0,0,0,0,0,0,1
fully,0,0,5,0,0,0,0,0,0,0,0,0
touch,0,0,0,0,0,0,0,0,0,0,1,0
abstract,1,0,0,0,0,0,0,0,0,0,0,0
portrait,0,0,0,0,0,0,0,2,0,0,0,0
postwar,3,0,0,0,0,0,0,0,0,0,0,0
known,2,0,0,0,0,0,0,0,0,0,0,0
brutal,3,0,0,0,0,0,0,0,0,0,0,0
figurative,1,0,0,0,0,0,0,0,0,0,0,0
painting,0,0,0,0,0,0,0,1,0,0,0,0
reconstruct,0,0,0,0,0,0,0,0,0,0,2,0
alternative,1,0,0,0,0,0,0,1,0,0,0,0
possible,4,0,0,0,0,0,0,0,0,0,0,0
notice,0,0,0,0,0,0,0,0,0,0,1,0
reflect,0,0,0,0,0,0,0,0,0,0,6,0
settle,0,0,0,0,0,0,0,0,0,0,3,0
scene,0,0,0,0,0,0,0,1,0,0,0,0
infused,1,0,0,0,0,0,0,0,0,0,0,0
exhibition,0,0,0,0,0,0,0,1,0,0,0,0
calibre,0,0,0,0,0,0,0,1,0,0,0,0
printmaking,0,0,0,0,0,0,0,1,0,0,0,0
triptych,0,0,0,0,0,0,0,1,0,0,0,0
figural,1,0,0,0,0,0,0,0,0,0,0,0
distorted,1,0,0,0,0,0,0,0,0,0,0,0
feel,0,0,0,0,0,0,0,1,0,0,1,0
film,0,0,0,0,0,0,0,4,0,0,0,0
screenplay,0,0,0,0,0,0,0,1,0,0,0,0
distant,1,0,0,0,0,0,0,0,0,0,0,0
mood,0,0,0,0,0,0,0,1,0,0,0,0
multiculturalism,0,0,0,0,0,0,0,1,0,0,0,0
imprint,0,0,0,0,0,0,0,1,0,0,0,0
shake,0,0,0,0,0,0,0,0,0,0,1,0
theme,0,0,0,0,0,0,0,2,0,0,0,0
endeavour,0,0,0,0,0,0,0,1,0,0,0,0
architectural,1,0,0,0,0,0,0,0,0,0,0,0
building,0,0,0,0,0,0,0,3,0,0,0,0
finest,0,0,1,0,0,0,0,0,0,0,0,0
learned,1,0,0,0,0,0,0,0,0,0,0,0
society,0,0,0,0,0,0,0,12,0,0,0,0
adapt,0,0,0,0,0,0,0,0,0,0,1,0
accommodate,0,0,0,0,0,0,0,0,0,0,1,0
sentiment,0,0,0,0,0,0,0,2,0,0,0,0
quasi,1,0,0,0,0,0,0,0,0,0,0,0
distribute,0,0,0,0,0,0,0,0,0,0,1,0
assist,0,0,0,0,0,0,0,0,0,0,2,0
additional,2,0,0,0,0,0,0,0,0,0,0,0
substantially,0,0,4,0,0,0,0,0,0,0,0,0
sand,0,0,0,0,0,0,0,1,0,0,0,0
sculpture,0,0,0,0,0,0,0,2,0,0,0,0
specifically,0,0,3,0,0,0,0,0,0,0,0,0
popularization,0,0,0,0,0,0,0,1,0,0,0,0
preservation,0,0,0,0,0,0,0,1,0,0,0,0
feiseanna,0,0,0,0,0,0,0,0,0,0,0,1
instrumental,1,0,0,0,0,0,0,0,0,0,0,0
singing,0,0,0,0,0,0,0,1,0,0,0,0
avid,1,0,0,0,0,0,0,0,0,0,0,0
fan,0,0,0,0,0,0,0,1,0,0,0,0
game,0,0,0,0,0,0,0,7,0,0,0,0
football,0,0,0,0,0,0,0,5,0,0,0,0
soccer,0,0,0,0,0,0,0,1,0,0,0,0
rugby,0,0,0,0,0,0,0,2,0,0,0,0
hurling,0,0,0,0,0,0,0,6,0,0,0,0
resemble,0,0,0,0,0,0,0,0,0,0,3,0
rough,0,0,0,0,0,0,0,1,0,0,0,0
tumble,0,0,0,0,0,0,0,1,0,0,0,0
version,0,0,0,0,0,0,0,2,0,0,0,0
hockey,0,0,0,0,0,0,0,2,0,0,0,0
revive,0,0,0,0,0,0,0,0,0,0,6,0
professional,4,0,0,0,0,0,0,0,0,0,0,0
team,0,0,0,0,0,0,0,5,0,0,0,0
compete,0,0,0,0,0,0,0,0,0,0,2,0
crowd,0,0,0,0,0,0,0,1,0,0,1,0
handball,0,0,0,0,0,0,0,1,0,0,0,0
stadium,0,0,0,0,0,0,0,1,0,0,0,0
quarterfinal,0,0,0,0,0,0,0,1,0,0,0,0
roster,0,0,0,0,0,0,0,1,0,0,0,0
extremely,0,0,3,0,0,0,0,0,0,0,0,0
passionate,1,0,0,0,0,0,0,0,0,0,0,0
racing,0,0,0,0,0,0,0,2,0,0,0,0
competitor,0,0,0,0,0,0,0,4,0,0,0,0
flat,1,0,0,0,0,0,0,0,0,0,0,0
racetrack,0,0,0,0,0,0,0,1,0,0,0,0
greyhound,0,0,0,0,0,0,0,1,0,0,0,0
attend,0,0,0,0,0,0,0,0,0,0,2,0
bicycling,0,0,0,0,0,0,0,1,0,0,0,0
dubliner,0,0,0,0,0,0,0,1,0,0,0,0
reference,0,0,0,0,0,0,0,2,0,0,0,0
iomáin,0,0,0,0,0,0,0,0,0,0,0,1
pastime,0,0,0,0,0,0,0,2,0,0,0,0
describe,0,0,0,0,0,0,0,0,0,0,5,0
hurler,0,0,0,0,0,0,0,1,0,0,0,0
stick,0,0,0,0,0,0,0,3,0,0,0,0
hurley,0,0,0,0,0,0,0,2,0,0,0,0
camán,0,0,0,0,0,0,0,1,0,0,0,2
relief,0,0,0,0,0,0,0,7,0,0,0,0
decorate,0,0,0,0,0,0,0,0,0,0,3,0
monument,0,0,0,0,0,0,0,2,0,0,0,0
chieftain,0,0,0,0,0,0,0,5,0,0,0,0
neighbouring,2,0,0,0,0,0,0,0,0,0,0,0
clan,0,0,0,0,0,0,0,3,0,0,0,0
parish,0,0,0,0,0,0,0,1,0,0,0,0
unlimited,1,0,0,0,0,0,0,0,0,0,0,0
standardize,0,0,0,0,0,0,0,0,0,0,1,0
pliable,1,0,0,0,0,0,0,0,0,0,0,0
ash,0,0,0,0,0,0,0,1,0,0,0,0
centimetre,0,0,0,0,0,0,0,1,0,0,0,0
oval,3,0,0,0,0,0,0,0,0,0,0,0
shaped,1,0,0,0,0,0,0,0,0,0,0,0
blade,0,0,0,0,0,0,0,3,0,0,0,0
width,0,0,0,0,0,0,0,1,0,0,0,0
ball,0,0,0,0,0,0,0,4,0,0,0,0
overhead,0,0,1,0,0,0,0,0,0,0,0,0
pitch,0,0,0,0,0,0,0,1,0,0,1,0
yard,0,0,0,0,0,0,0,2,0,0,0,0
goalpost,0,0,0,0,0,0,0,1,0,0,0,0
crossbar,0,0,0,0,0,0,0,3,0,0,0,0
score,0,0,0,0,0,0,0,0,0,0,2,0
opposing,1,0,0,0,0,0,0,0,0,0,0,0
goal,0,0,0,0,0,0,0,2,0,0,0,0
sliothar,0,0,0,0,0,0,0,1,0,0,0,0
cork,0,0,0,0,0,0,0,1,0,0,0,0
leather,0,0,0,0,0,0,0,2,0,0,0,0
circumference,0,0,0,0,0,0,0,1,0,0,0,0
catch,0,0,0,0,0,0,0,0,0,0,1,0
throw,0,0,0,0,0,0,0,1,0,0,2,0
lift,0,0,0,0,0,0,0,0,0,0,2,0
juggle,0,0,0,0,0,0,0,0,0,0,1,0
left,1,0,1,0,0,0,0,0,0,0,0,0
camogie,0,0,0,0,0,0,0,1,0,0,0,0
athlete,0,0,0,0,0,0,0,2,0,0,0,0
miss,0,0,0,0,0,0,0,0,0,0,1,0
medal,0,0,0,0,0,0,0,8,0,0,0,0
tennis,0,0,0,0,0,0,0,1,0,0,0,0
hammer,0,0,0,0,0,0,0,1,0,0,0,0
capture,0,0,0,0,0,0,0,1,0,0,3,0
swimming,0,0,0,0,0,0,0,1,0,0,0,0
guilty,1,0,0,0,0,0,0,0,0,0,0,0
manipulate,0,0,0,0,0,0,0,0,0,0,3,0
drug,0,0,0,0,0,0,0,1,0,0,0,0
test,0,0,0,0,0,0,0,1,0,0,1,0
sample,0,0,0,0,0,0,0,1,0,0,0,0
runner,0,0,0,0,0,0,0,1,0,0,0,0
boxing,0,0,0,0,0,0,0,1,0,0,0,0
newspaper,0,0,0,0,0,0,0,3,0,0,0,0
weekly,2,0,0,0,0,0,0,0,0,0,0,0
paper,0,0,0,0,0,0,0,2,0,0,0,0
publishing,0,0,0,0,0,0,0,1,0,0,0,0
periodical,0,0,0,0,0,0,0,1,0,0,0,0
broadcaster,0,0,0,0,0,0,0,1,0,0,0,0
fee,0,0,0,0,0,0,0,1,0,0,0,0
advertising,0,0,0,0,0,0,0,1,0,0,0,0
broadcast,0,0,0,0,0,0,0,1,0,0,1,0
subscribe,0,0,0,0,0,0,0,0,0,0,1,0
cable,0,0,0,0,0,0,0,1,0,0,0,0
satellite,0,0,0,0,0,0,0,1,0,0,0,0
commence,0,0,0,0,0,0,0,0,0,0,1,0
acquire,0,0,0,0,0,0,0,0,0,0,1,0
rebrande,0,0,0,0,0,0,0,0,0,0,1,0
regulation,0,0,0,0,0,0,0,2,0,0,0,0
occupation,0,0,0,0,0,0,0,1,0,0,0,0
prehistory,0,0,0,0,0,0,0,1,0,0,0,0
mesolithic,3,0,0,0,0,0,0,0,0,0,0,0
flintwork,0,0,0,0,0,0,0,1,0,0,0,0
historic,3,0,0,0,0,0,0,0,0,0,0,0
artifact,0,0,0,0,0,0,0,1,0,0,0,0
archaeological,2,0,0,0,0,0,0,0,0,0,0,0
cast,0,0,0,0,0,0,0,0,0,0,1,0
doubt,0,0,0,0,0,0,0,4,0,0,0,0
antiquity,0,0,0,0,0,0,0,1,0,0,0,0
larnian,1,0,0,0,0,0,0,0,0,0,0,0
association,0,0,0,0,0,0,0,6,0,0,0,0
neolithic,4,0,0,0,0,0,0,0,0,0,0,0
interpret,0,0,0,0,0,0,0,0,0,0,2,0
riverside,0,0,0,0,0,0,0,1,0,0,0,0
woodworking,0,0,0,0,0,0,0,1,0,0,0,0
flint,0,0,0,0,0,0,0,1,0,0,0,0
phase,0,0,0,0,0,0,0,2,0,0,0,0
reliable,1,0,0,0,0,0,0,0,0,0,0,0
determination,0,0,0,0,0,0,0,1,0,0,0,0
barrow,0,0,0,0,0,0,0,9,0,0,0,0
burial,1,0,0,0,0,0,0,6,0,0,0,0
series,0,0,0,0,0,0,0,14,0,0,0,0
megalithic,7,0,0,0,0,0,0,0,0,0,0,0
tomb,0,0,0,0,0,0,0,25,0,0,0,0
semicircular,1,0,0,0,0,0,0,0,0,0,0,0
inset,0,0,0,0,0,0,0,0,0,0,1,0
precede,0,0,0,0,0,0,0,0,0,0,3,0
chamber,0,0,0,0,0,0,0,2,0,0,0,0
bound,0,0,0,0,0,0,0,0,0,0,1,0
timber,0,0,0,0,0,0,0,1,0,0,0,0
rectangular,3,0,0,0,0,0,0,0,0,0,0,0
belong,0,0,0,0,0,0,0,0,0,0,3,0
