word,ADJ,ADP,ADV,DET,INTJ,NOUN,NUM,SCONJ,VERB,X
disappointed,1,0,0,0,0,0,0,0,0,0
disillusioned,2,0,0,0,0,0,0,0,0,0
quatercentenary,1,0,0,0,0,0,0,0,0,0
anniversary,0,0,0,0,0,2,0,0,0,0
celebration,0,0,0,0,0,1,0,0,0,0
quincentenary,1,0,0,0,0,1,0,0,0,0
one,0,0,0,0,0,4,0,0,0,0
advance,0,0,0,0,0,1,0,0,1,0
numerous,4,0,0,0,0,0,0,0,0,0
book,0,0,0,0,0,8,0,0,0,0
insight,0,0,0,0,0,1,0,0,0,0
archaeologist,0,0,0,0,0,1,0,0,0,0
anthropologist,0,0,0,0,0,1,0,0,0,0
complement,0,0,0,0,0,0,0,0,1,0
sailor,0,0,0,0,0,10,0,0,0,0
rise,0,0,0,0,0,2,0,0,1,0
expect,0,0,0,0,0,0,0,0,6,0
considerable,3,0,0,0,0,0,0,0,0,0
major,3,0,0,0,0,0,0,0,0,0
approach,0,0,0,0,0,3,0,0,1,0
interpretation,0,0,0,0,0,1,0,0,0,0
pro,1,0,0,0,0,0,0,0,0,0
understanding,0,0,0,0,0,3,0,0,0,0
shape,0,0,0,0,0,1,0,0,2,0
perspective,0,0,0,0,0,3,0,0,0,0
triumph,0,0,0,0,0,4,0,0,0,0
profit,0,0,0,0,0,4,0,0,1,0
country,0,0,0,0,0,11,0,0,0,0
settlement,0,0,0,0,0,16,0,0,0,0
destructive,1,0,0,0,0,0,0,0,0,0
emphasize,0,0,0,0,0,0,0,0,2,0
example,0,0,0,0,0,1,0,0,0,0
disastrous,5,0,0,0,0,0,0,0,0,0
impact,0,0,0,0,0,1,0,0,0,0
ravage,0,0,0,0,0,1,0,0,0,0
import,0,0,0,0,0,0,0,0,1,0
disease,0,0,0,0,0,2,0,0,0,0
caribbean,3,0,0,0,0,0,0,0,0,0
american,12,0,0,0,0,0,0,0,0,0
sense,0,0,0,0,0,3,0,0,0,0
accordingly,0,0,2,0,0,0,0,0,0,0
deeply,0,0,4,0,0,0,0,0,0,0
flaw,0,0,0,0,0,0,0,0,2,0
perception,0,0,0,0,0,1,0,0,0,0
rarely,0,0,2,0,0,0,0,0,0,0
sincerity,0,0,0,0,0,1,0,0,0,0
ability,0,0,0,0,0,5,0,0,0,0
emphatically,0,0,1,0,0,0,0,0,0,0
remove,0,0,0,0,0,0,0,0,2,0
honour,0,0,0,0,0,5,0,0,1,0
activist,0,0,0,0,0,1,0,0,0,0
kind,0,0,0,0,0,4,0,0,0,0
intervene,0,0,0,0,0,0,0,0,2,0
hinder,0,0,0,0,0,0,0,0,3,0
reconciliation,0,0,0,0,0,2,0,0,0,0
disparate,1,0,0,0,0,0,0,0,0,0
kneel,0,0,0,0,0,0,0,0,2,0
husband,0,0,0,0,0,2,0,0,0,0
sponsor,0,0,0,0,0,3,0,0,2,0
photograph,0,0,0,0,0,1,0,0,0,0
division,1,0,0,0,0,1,0,0,0,0
archival,1,0,0,0,0,0,0,0,0,0
document,0,0,0,0,0,8,0,0,0,0
eld,3,0,0,0,0,0,0,0,0,0
wool,0,0,0,0,0,1,0,0,0,0
worker,0,0,0,0,0,2,0,0,0,0
wife,0,0,0,0,0,7,0,0,0,0
marine,0,0,0,0,0,2,0,0,0,0
shipwreck,0,0,0,0,0,2,0,0,0,0
maker,0,0,0,0,0,1,0,0,0,0
principally,0,0,1,0,0,0,0,0,0,0
seagoe,0,0,0,0,0,0,0,0,1,0
entrepreneur,0,0,0,0,0,1,0,0,0,0
buy,0,0,0,0,0,0,0,0,5,0
impoverished,1,0,0,0,0,0,0,0,0,0
noble,4,0,0,0,0,0,0,0,0,0
tropical,2,0,0,0,0,0,0,0,0,0
fortress,0,0,0,0,0,9,0,0,0,0
wind,0,0,0,0,0,5,0,0,0,0
system,0,0,0,0,0,5,0,0,0,0
mistress,0,0,0,0,0,3,0,0,0,0
crossing,0,0,0,0,0,7,0,0,0,0
deny,0,0,0,0,0,0,0,0,1,0
aid,0,0,0,0,0,4,0,0,2,0
conspiracy,0,0,0,0,0,1,0,0,0,0
theorist,0,0,0,0,0,1,0,0,0,0
allege,0,0,0,0,0,0,0,0,2,0
secret,1,0,0,0,0,0,0,0,0,0
pact,0,0,0,0,0,1,0,0,0,0
firmly,0,0,2,0,0,0,0,0,0,0
ask,0,0,0,0,0,0,0,0,3,0
rejection,0,0,0,0,0,1,0,0,0,0
chiefly,0,0,4,0,0,0,0,0,0,0
intervention,0,0,0,0,0,1,0,0,0,0
treasurer,0,0,0,0,0,3,0,0,0,0
stay,0,0,0,0,0,1,0,0,3,0
confessor,0,0,0,0,0,1,0,0,0,0
crucial,1,0,0,0,0,0,0,0,0,0
audience,0,0,0,0,0,4,0,0,0,0
factor,0,0,0,0,0,1,0,0,0,0
anti,1,0,0,0,0,0,0,0,0,0
islamic,4,0,0,0,0,0,0,0,0,0
fervour,0,0,0,0,0,1,0,0,0,0
fear,0,0,0,0,0,2,0,0,4,0
lust,0,0,0,0,0,1,0,0,0,0
reliable,1,0,0,0,0,0,0,0,0,0
herb,0,0,0,0,0,1,0,0,0,0
cooking,0,0,0,0,0,1,0,0,0,0
preserving,0,0,0,0,0,1,0,0,0,0
medicine,0,0,0,0,0,1,0,0,0,0
explosion,0,0,0,0,0,1,0,0,0,0
energy,0,0,0,0,0,1,0,0,0,0
siege,0,0,0,0,0,3,0,0,0,0
moorish,2,0,0,0,0,0,0,0,0,0
stronghold,0,0,0,0,0,2,0,0,0,0
ride,0,0,0,0,0,0,0,0,2,0
recall,0,0,0,0,0,0,0,0,1,0
vital,1,0,0,0,0,0,0,0,0,0
euphoria,0,0,0,0,0,1,0,0,0,0
encourage,0,0,0,0,0,0,0,0,3,0
design,0,0,0,0,0,1,0,0,1,0
ultimate,2,0,0,0,0,0,0,0,0,0
albeit,0,0,0,0,0,0,0,1,0,0
assault,0,0,0,0,0,2,0,0,0,0
strength,0,0,0,0,0,2,0,0,0,0
threaten,0,0,0,0,0,0,0,0,2,0
extremely,0,0,3,0,0,0,0,0,0,0
hard,5,0,2,0,0,0,0,0,0,0
preface,0,0,0,0,0,0,0,0,1,0
journal,0,0,0,0,0,6,0,0,0,0
vividly,0,0,1,0,0,0,0,0,0,0
evoke,0,0,0,0,0,0,0,0,1,0
bind,0,0,0,0,0,0,0,0,1,0
infidel,0,0,0,0,0,3,0,0,0,0
alliance,0,0,0,0,0,8,0,0,0,0
gate,0,0,0,0,0,1,0,0,0,0
kiss,0,0,0,0,0,0,0,0,2,0
highness,0,0,0,0,0,4,0,0,0,0
catholic,4,0,0,0,0,0,0,0,0,0
thought,0,0,0,0,0,2,0,0,0,0
manner,0,0,0,0,0,4,0,0,0,0
conversion,0,0,0,0,0,8,0,0,0,0
holy,4,0,0,0,0,0,0,0,0,0
faith,0,0,0,0,0,3,0,0,0,0
ordain,0,0,0,0,0,0,0,0,3,0
realm,0,0,0,0,0,2,0,0,0,0
lordship,0,0,0,0,0,1,0,0,0,0
sufficient,1,0,0,0,0,0,0,0,0,0
reward,0,0,0,0,0,6,0,0,1,0
henceforth,0,0,2,0,0,0,0,0,0,0
style,0,0,0,0,0,1,0,0,1,0
high,7,0,0,0,0,0,0,0,0,0
perpetual,1,0,0,0,0,0,0,0,0,0
generation,0,0,0,0,0,2,0,0,0,0
forever,0,0,1,0,0,0,0,0,0,0
involve,0,0,0,0,0,0,0,0,2,0
essence,0,0,0,0,0,1,0,0,0,0
presume,0,0,0,0,0,0,0,0,2,0
clearly,0,0,2,0,0,0,0,0,0,0
humble,2,0,0,0,0,0,0,0,0,0
accumulate,0,0,0,0,0,0,0,0,5,0
nobility,0,0,0,0,0,5,0,0,0,0
exalted,2,0,0,0,0,0,0,0,0,0
level,0,0,0,0,0,2,0,0,1,0
status,0,0,0,0,0,1,0,0,0,0
rival,2,0,0,0,0,8,0,0,0,0
papacy,0,0,0,0,0,1,0,0,0,0
case,0,0,0,0,0,6,0,0,0,0
pope,0,0,0,0,0,2,0,0,0,0
elevated,1,0,0,0,0,0,0,0,0,0
eventual,1,0,0,0,0,0,0,0,0,0
prophesy,0,0,0,0,0,0,0,0,1,0
eschatological,1,0,0,0,0,0,0,0,0,0
vision,0,0,0,0,0,3,0,0,0,0
recapture,0,0,0,0,0,0,0,0,2,0
install,0,0,0,0,0,0,0,0,2,0
precondition,0,0,0,0,0,1,0,0,0,0
human,4,0,0,0,0,0,0,0,0,0
race,0,0,0,0,0,1,0,0,0,0
project,0,0,0,0,0,4,0,0,0,0
reinforce,0,0,0,0,0,0,0,0,2,0
coordinate,0,0,0,0,0,0,0,0,2,0
offensive,0,0,0,0,0,1,0,0,0,0
think,0,0,0,0,0,0,0,0,8,0
descendant,0,0,0,0,0,1,0,0,0,0
refer,0,0,0,0,0,0,0,0,5,0
carefully,0,0,1,0,0,0,0,0,0,0
carry,0,0,0,0,0,0,0,0,10,0
friendship,0,0,0,0,0,2,0,0,0,0
address,0,0,0,0,0,0,0,0,2,0
press,0,0,0,0,0,0,0,0,6,0
easterly,2,0,0,0,0,0,0,0,0,0
allow,0,0,0,0,0,0,0,0,7,0
fit,0,0,0,0,0,0,0,0,5,0
consortium,0,0,0,0,0,1,0,0,0,0
treasury,0,0,0,0,0,2,0,0,0,0
compose,0,0,0,0,0,0,0,0,2,0
florentine,2,0,0,0,0,0,0,0,0,0
banker,0,0,0,0,0,3,0,0,0,0
maravedi,0,0,0,0,0,1,0,0,0,0
outfit,0,0,0,0,0,0,0,0,2,0
sum,0,0,0,0,0,1,0,0,0,0
pawn,0,0,0,0,0,0,0,0,1,0
jewel,0,0,0,0,0,2,0,0,0,0
myth,0,0,0,0,0,1,0,0,0,0
genius,0,0,0,0,0,1,0,0,0,0
immediately,0,0,6,0,0,0,0,0,0,0
mainland,0,0,0,0,0,10,0,0,0,0
westerly,0,0,0,0,0,3,0,0,0,0
prevail,0,0,0,0,0,0,0,0,1,0
pick,0,0,0,0,0,0,0,0,1,0
supposedly,0,0,2,0,0,0,0,0,0,0
trust,0,0,0,0,0,0,0,0,5,0
nearly,0,0,3,0,0,0,0,0,0,0
occasion,0,0,0,0,0,2,0,0,0,0
float,0,0,0,0,0,0,0,0,1,0
bird,0,0,0,0,0,1,0,0,0,0
nearby,2,0,2,0,0,0,0,0,0,0
patience,0,0,0,0,0,1,0,0,0,0
complain,0,0,0,0,0,0,0,0,2,0
contrary,2,0,0,0,0,1,0,0,0,0
provision,0,0,0,0,0,7,0,0,1,0
allay,0,0,0,0,0,0,0,0,1,0
temporarily,0,0,4,0,0,0,0,0,0,0
privilege,0,0,0,0,0,5,0,0,0,0
hotly,0,0,1,0,0,0,0,0,0,0
generally,0,0,3,0,0,0,0,0,0,0
prefer,0,0,0,0,0,0,0,0,3,0
bahamian,1,0,0,0,0,0,0,0,0,0
plant,0,0,0,0,0,0,0,0,2,0
banner,0,0,0,0,0,1,0,0,0,0
anxious,1,0,0,0,0,0,0,0,0,0
southeastward,0,0,1,0,0,0,0,0,0,0
miss,0,0,0,0,0,0,0,0,3,0
decision,0,0,0,0,0,2,0,0,0,0
foot,0,0,0,0,0,5,0,0,0,0
soil,0,0,0,0,0,2,0,0,0,0
legendarily,0,0,1,0,0,0,0,0,0,0
isle,0,0,0,0,0,1,0,0,0,0
triennial,1,0,0,0,0,0,0,0,0,0
alternatively,0,0,1,0,0,0,0,0,0,0
reason,0,0,0,0,0,3,0,0,1,0
relate,0,0,0,0,0,0,0,0,2,0
biblical,4,0,0,0,0,0,0,0,0,0
prosperity,0,0,0,0,0,1,0,0,0,0
save,0,0,0,0,0,0,0,0,2,0
ridicule,0,0,0,0,0,1,0,0,0,0
cacique,0,0,0,0,0,1,0,0,0,0
stockade,0,0,0,0,0,2,0,0,0,0
guard,0,0,0,0,0,2,0,0,1,0
accidental,1,0,0,0,0,0,0,0,0,0
running,0,0,0,0,0,1,0,0,0,0
aground,0,0,1,0,0,0,0,0,0,0
plank,0,0,0,0,0,1,0,0,0,0
nightmare,0,0,0,0,0,1,0,0,0,0
homeward,1,0,1,0,0,0,0,0,0,0
engulf,0,0,0,0,0,0,0,0,1,0
harbour,0,0,0,0,0,3,0,0,0,0
thanksgiving,0,0,0,0,0,1,0,0,0,0
group,0,0,0,0,0,12,0,0,1,0
freedom,0,0,0,0,0,1,0,0,0,0
stormbound,1,0,0,0,0,0,0,0,0,0
limp,0,0,0,0,0,0,0,0,2,0
interview,0,0,0,0,0,1,0,0,1,0
suspicion,0,0,0,0,0,1,0,0,0,0
collaborate,0,0,0,0,0,0,0,0,2,0
enemy,0,0,0,0,0,9,0,0,0,0
cast,0,0,0,0,0,0,0,0,2,0
shadow,0,0,0,0,0,1,0,0,0,0
tension,0,0,0,0,0,2,0,0,0,0
build,0,0,0,0,0,0,0,0,8,0
damaging,2,0,0,0,0,0,0,0,0,0
mystical,4,0,0,0,0,0,0,0,0,0
aspiration,0,0,0,0,0,2,0,0,0,0
incompatible,1,0,0,0,0,0,0,0,0,0
reality,0,0,0,0,0,3,0,0,0,0
competition,0,0,0,0,0,1,0,0,0,0
openly,0,0,3,0,0,0,0,0,0,0
acknowledge,0,0,0,0,0,0,0,0,1,0
gulf,0,0,0,0,0,1,0,0,0,0
incapable,1,0,0,0,0,0,0,0,0,0
bridge,0,0,0,0,0,0,0,0,1,0
adopt,0,0,0,0,0,0,0,0,4,0
mode,0,0,0,0,0,1,0,0,0,0
sanctification,0,0,0,0,0,1,0,0,0,0
autocratic,1,0,0,0,0,0,0,0,0,0
leadership,0,0,0,0,0,7,0,0,0,0
determined,2,0,0,0,0,0,0,0,0,0
cargo,0,0,0,0,0,3,0,0,0,0
sovereign,0,0,0,0,0,14,0,0,0,0
looting,0,0,0,0,0,1,0,0,0,0
kidnapping,0,0,0,0,0,1,0,0,0,0
violent,1,0,0,0,0,0,0,0,0,0
excess,0,0,0,0,0,1,0,0,0,0
blunt,0,0,0,0,0,0,0,0,1,0
retain,0,0,0,0,0,0,0,0,4,0
moral,1,0,0,0,0,0,0,0,0,0
ground,0,0,0,0,0,6,0,0,0,0
particular,1,0,0,0,0,0,0,0,0,0
divinely,0,0,2,0,0,0,0,0,0,0
revive,0,0,0,0,0,0,0,0,3,0
latent,1,0,0,0,0,0,0,0,0,0
foreigner,0,0,0,0,0,2,0,0,0,0
loyalty,0,0,0,0,0,2,0,0,0,0
separately,0,0,1,0,0,0,0,0,0,0
assure,0,0,0,0,0,0,0,0,2,0
parrot,0,0,0,0,0,2,0,0,0,0
rapid,1,0,0,0,0,2,0,0,0,0
popularity,0,0,0,0,0,2,0,0,0,0
evangelization,0,0,0,0,0,2,0,0,0,0
presence,0,0,0,0,0,5,0,0,0,0
salaried,1,0,0,0,0,0,0,0,0,0
private,5,0,0,0,0,0,0,0,0,0
investor,0,0,0,0,0,1,0,0,0,0
cavalry,0,0,0,0,0,1,0,0,0,0
testimony,0,0,0,0,0,2,0,0,0,0
anticipation,0,0,0,0,0,1,0,0,0,0
southerly,1,0,0,0,0,0,0,0,0,0
impress,0,0,0,0,0,0,0,0,1,0
unerring,1,0,0,0,0,0,0,0,0,0
remark,0,0,0,0,0,0,0,0,1,0
equipped,1,0,0,0,0,0,0,0,0,0
shock,0,0,0,0,0,1,0,0,1,0
resistance,0,0,0,0,0,2,0,0,0,0
gather,0,0,0,0,0,0,0,0,5,0
rapidly,0,0,2,0,0,0,0,0,0,0
bad,3,0,0,0,0,0,0,0,0,0
complaint,0,0,0,0,0,2,0,0,0,0
method,0,0,0,0,0,4,0,0,0,0
government,0,0,0,0,0,7,0,0,0,0
subordinate,1,0,0,0,0,1,0,0,0,0
revenge,0,0,0,0,0,1,0,0,0,0
massacre,0,0,0,0,0,1,0,0,3,0
cuban,2,0,0,0,0,0,0,0,0,0
spoil,0,0,0,0,0,4,0,0,0,0
settler,0,0,0,0,0,3,0,0,0,0
decide,0,0,0,0,0,0,0,0,14,0
insist,0,0,0,0,0,0,0,0,2,0
swear,0,0,0,0,0,0,0,0,2,0
declaration,0,0,0,0,0,1,0,0,0,0
indication,0,0,0,0,0,1,0,0,0,0
intend,0,0,0,0,0,0,0,0,5,0
following,5,0,0,0,0,0,0,0,0,0
devastation,0,0,0,0,0,1,0,0,0,0
objection,0,0,0,0,0,1,0,0,0,0
harsh,2,0,0,0,0,0,0,0,0,0
yield,0,0,0,0,0,2,0,0,1,0
investment,0,0,0,0,0,3,0,0,0,0
threat,0,0,0,0,0,3,0,0,0,0
divide,0,0,0,0,0,0,0,0,3,0
conveniently,0,0,1,0,0,0,0,0,0,0
pole,0,0,0,0,0,2,0,0,0,0
league,0,0,0,0,0,4,0,0,0,0
undiscovered,2,0,0,0,0,0,0,0,0,0
antipodean,2,0,0,0,0,0,0,0,0,0
cautious,1,0,0,0,0,0,0,0,0,0
fill,0,0,0,0,0,0,0,0,3,0
prize,0,0,0,0,0,3,0,0,0,0
aim,0,0,0,0,0,4,0,0,0,0
exist,0,0,0,0,0,0,0,0,1,0
principle,0,0,0,0,0,1,0,0,0,0
compass,0,0,0,0,0,1,0,0,0,0
variation,0,0,0,0,0,2,0,0,0,0
surface,0,0,0,0,0,1,0,0,0,0
magnetic,1,0,0,0,0,0,0,0,0,0
allowance,0,0,0,0,0,2,0,0,0,0
leg,0,0,0,0,0,3,0,0,0,0
observe,0,0,0,0,0,0,0,0,2,0
misunderstand,0,0,0,0,0,0,0,0,1,0
diurnal,1,0,0,0,0,0,0,0,0,0
rotation,0,0,0,0,0,2,0,0,0,0
polestar,0,0,0,0,0,2,0,0,0,0
protection,0,0,0,0,0,2,0,0,0,0
invoke,0,0,0,0,0,0,0,0,1,0
investigate,0,0,0,0,0,0,0,0,3,0
torrent,0,0,0,0,0,1,0,0,0,0
fresh,6,0,0,0,0,0,0,0,0,0
flow,0,0,0,0,0,1,0,0,1,0
mine,0,0,0,0,0,1,0,0,0,0
reading,0,0,0,0,0,4,0,0,0,0
immigrant,0,0,0,0,0,1,0,0,0,0
resent,0,0,0,0,0,0,0,0,2,0
rule,0,0,0,0,0,2,0,0,4,0
rebellion,0,0,0,0,0,3,0,0,0,0
mayor,0,0,0,0,0,7,0,0,0,0
appeal,0,0,0,0,0,1,0,0,0,0
partly,0,0,7,0,0,0,0,0,0,0
hanging,0,0,0,0,0,1,0,0,0,0
justice,0,0,0,0,0,3,0,0,0,0
exactly,0,0,1,0,0,0,0,0,0,0
trouble,0,0,0,0,0,2,0,0,1,0
speak,0,0,0,0,0,0,0,0,3,0
sickness,0,0,0,0,0,1,0,0,0,0
provisioning,0,0,0,0,0,1,0,0,0,0
recalcitrant,2,0,0,0,0,0,0,0,0,0
native,8,0,0,0,0,3,0,0,0,0
undisciplined,1,0,0,0,0,0,0,0,0,0
hidalgos,0,0,0,0,0,0,0,0,0,1
gentry,0,0,0,0,0,1,0,0,0,0
problem,0,0,0,0,0,2,0,0,0,0
intensify,0,0,0,0,0,0,0,0,1,0
responsible,2,0,0,0,0,0,0,0,0,0
intent,1,0,0,0,0,0,0,0,0,0
enslave,0,0,0,0,0,0,0,0,1,0
production,0,0,0,0,0,1,0,0,0,0
deliver,0,0,0,0,0,0,0,0,2,0
loose,1,0,0,0,0,0,0,0,0,0
capita,0,0,0,0,0,0,0,0,0,1
adelantado,0,0,0,0,0,1,0,0,0,2
cause,0,0,0,0,0,3,0,0,3,0
widespread,1,0,0,0,0,0,0,0,0,0
dissent,0,0,0,0,0,1,0,0,0,0
unfavoured,1,0,0,0,0,0,0,0,0,0
clap,0,0,0,0,0,0,0,0,1,0
iron,0,0,0,0,0,2,0,0,0,0
promptly,0,0,2,0,0,0,0,0,0,0
chain,0,0,0,0,0,2,0,0,0,0
arrest,0,0,0,0,0,1,0,0,2,0
walk,0,0,0,0,0,0,0,0,1,0
onlooker,0,0,0,0,0,1,0,0,0,0
admirer,0,0,0,0,0,1,0,0,0,0
informative,1,0,0,0,0,0,0,0,0,0
quality,0,0,0,0,0,1,0,0,0,0
humiliation,0,0,0,0,0,2,0,0,0,0
compound,0,0,0,0,0,0,0,0,2,0
refuse,0,0,0,0,0,0,0,0,6,0
suffer,0,0,0,0,0,0,0,0,5,0
severely,0,0,2,0,0,0,0,0,0,0
sleeplessness,0,0,0,0,0,1,0,0,0,0
eyestrain,0,0,0,0,0,1,0,0,0,0
rheumatoid,1,0,0,0,0,0,0,0,0,0
arthritis,0,0,0,0,0,1,0,0,0,0
genuinely,0,0,2,0,0,0,0,0,0,0
express,0,0,0,0,0,0,0,0,2,0
absolute,3,0,0,0,0,0,0,0,0,0
eye,0,0,0,0,0,4,0,0,0,0
assert,0,0,0,0,0,0,0,0,2,0
outer,2,0,0,0,0,0,0,0,0,0
impression,0,0,0,0,0,1,0,0,0,0
climb,0,0,0,0,0,0,0,0,1,0
mild,2,0,0,0,0,0,0,0,0,0
run,0,0,0,0,0,1,0,0,1,0
estimate,0,0,0,0,0,4,0,0,0,0
sure,1,0,0,0,0,0,0,0,0,0
expectation,0,0,0,0,0,1,0,0,0,0
interpret,0,0,0,0,0,0,0,0,3,0
classical,2,0,0,0,0,0,0,0,0,0
comprehensible,1,0,0,0,0,0,0,0,0,0
favourable,2,0,0,0,0,0,0,0,0,0
desperate,1,0,0,0,0,0,0,0,0,0
release,0,0,0,0,0,3,0,0,1,0
capacity,0,0,0,0,0,2,0,0,0,0
unexcelled,1,0,0,0,0,0,0,0,0,0
unsatisfactory,1,0,0,0,0,0,0,0,0,0
governorship,0,0,0,0,0,5,0,0,0,0
ill,6,0,2,0,0,0,0,0,0,0
importunate,1,0,0,0,0,0,0,0,0,0
profiteer,0,0,0,0,0,1,0,0,0,0
meantime,0,0,2,0,0,3,0,0,0,0
license,0,0,0,0,0,1,0,0,1,0
compete,0,0,0,0,0,0,0,0,1,0
reveal,0,0,0,0,0,0,0,0,2,0
offer,0,0,0,0,0,0,0,0,7,0
ready,4,0,0,0,0,0,0,0,0,0
exceedingly,0,0,1,0,0,0,0,0,0,0
busy,1,0,0,0,0,0,0,0,0,0
extant,4,0,0,0,0,0,0,0,0,0
memorandum,0,0,0,0,0,1,0,0,0,0
exculpation,0,0,0,0,0,1,0,0,0,0
nearness,0,0,0,0,0,1,0,0,0,0
strange,1,0,0,0,0,0,0,0,0,0
signature,0,0,0,0,0,1,0,0,0,0
satisfactorily,0,0,1,0,0,0,0,0,0,0
pressure,0,0,0,0,0,2,0,0,0,0
compile,0,0,0,0,0,0,0,0,3,0
financial,1,0,0,0,0,0,0,0,0,0
apocalyptic,1,0,0,0,0,0,0,0,0,0
compilation,0,0,0,0,0,1,0,0,0,0
odd,1,0,0,0,0,1,0,0,0,0
closely,0,0,1,0,0,0,0,0,0,0
certain,3,0,0,0,0,0,0,0,0,0
guide,0,0,0,0,0,4,0,0,3,0
loftiness,0,0,0,0,0,1,0,0,0,0
personal,5,0,0,0,0,0,0,0,0,0
hazard,0,0,0,0,0,1,0,0,0,0
confidence,0,0,0,0,0,4,0,0,0,0
pity,0,0,0,0,0,1,0,0,0,0
mingle,0,0,0,0,0,0,0,0,1,0
sharply,0,0,1,0,0,0,0,0,0,0
illness,0,0,0,0,0,3,0,0,0,0
worsen,0,0,0,0,0,0,0,0,1,0
hostility,0,0,0,0,0,3,0,0,0,0
unabated,1,0,0,0,0,0,0,0,0,0
forbid,0,0,0,0,0,0,0,0,1,0
interrupt,0,0,0,0,0,0,0,0,1,0
particularly,0,0,2,0,0,0,0,0,0,0
instruct,0,0,0,0,0,0,0,0,5,0
courteous,1,0,0,0,0,0,0,0,0,0
behaviour,0,0,0,0,0,3,0,0,0,0
meeting,0,0,0,0,0,2,0,0,0,0
night,0,0,0,0,0,5,0,0,0,0
fast,1,0,1,0,0,0,0,0,0,0
date,0,0,0,0,0,1,0,0,2,0
demand,0,0,0,0,0,1,0,0,1,0
entry,0,0,0,0,0,2,0,0,0,0
transnavigation,0,0,0,0,0,1,0,0,0,0
deserve,0,0,0,0,0,0,0,0,1,0
reckon,0,0,0,0,0,0,0,0,1,0
par,0,0,0,0,0,1,0,0,0,0
difficulty,0,0,0,0,0,3,0,0,0,0
cross,0,0,0,0,0,1,0,0,9,0
justly,0,0,2,0,0,0,0,0,0,0
proud,1,0,0,0,0,0,0,0,0,0
constantly,0,0,1,0,0,0,0,0,0,0
probe,0,0,0,0,0,0,0,0,2,0
panamanian,1,0,0,0,0,0,0,0,0,0
foul,1,0,0,0,0,0,0,0,0,0
promising,2,0,0,0,0,0,0,0,0,0
condition,0,0,0,0,0,3,0,0,1,0
fearfully,0,0,1,0,0,0,0,0,0,0
hole,0,0,0,0,0,0,0,0,1,0
shipworm,0,0,0,0,0,1,0,0,0,0
judgment,0,0,0,0,0,1,0,0,0,0
beach,0,0,0,0,0,0,0,0,2,0
castaway,0,0,0,0,0,2,0,0,0,0
troublesome,1,0,0,0,0,0,0,0,0,0
disappointing,2,0,0,0,0,0,0,0,0,0
unlucky,1,0,0,0,0,0,0,0,0,0
isthmus,0,0,0,0,0,5,0,0,0,0
narrow,2,0,0,0,0,0,0,0,0,0
margin,0,0,0,0,0,1,0,0,0,0
wreck,0,0,0,0,0,0,0,0,4,0
canoe,0,0,0,0,0,1,0,0,0,0
manage,0,0,0,0,0,0,0,0,3,0
traverse,0,0,0,0,0,0,0,0,2,0
haste,0,0,0,0,0,1,0,0,0,0
acumen,0,0,0,0,0,1,0,0,0,0
correctly,0,0,1,0,0,0,0,0,0,0
predict,0,0,0,0,0,0,0,0,1,0
eclipse,0,0,0,0,0,1,0,0,0,0
astronomical,1,0,0,0,0,0,0,0,0,0
table,0,0,0,0,0,1,0,0,0,0
frighten,0,0,0,0,0,0,0,0,1,0
rescuer,0,0,0,0,0,1,0,0,0,0
supporter,0,0,0,0,0,2,0,0,0,0
disallowance,0,0,0,0,0,1,0,0,0,0
goal,0,0,0,0,0,4,0,0,0,0
dent,0,0,0,0,0,0,0,0,1,0
remote,2,0,0,0,0,0,0,0,0,0
judge,0,0,0,0,0,1,0,0,1,0
failing,0,0,0,0,0,1,0,0,0,0
combination,0,0,0,0,0,1,0,0,0,0
wrong,1,0,0,0,0,0,0,0,0,0
poverty,0,0,0,0,0,5,0,0,0,0
oblivion,0,0,0,0,0,1,0,0,0,0
established,1,0,0,0,0,0,0,0,0,0
tenth,0,0,0,0,0,1,0,0,0,0
digging,0,0,0,0,0,1,0,0,0,0
guarantee,0,0,0,0,0,0,0,0,1,0
substantial,2,0,0,0,0,0,0,0,0,0
escape,0,0,0,0,0,0,0,0,3,0
hurricane,0,0,0,0,0,2,0,0,0,0
shortchange,0,0,0,0,0,0,0,0,1,0
mar,0,0,0,0,0,0,0,0,1,0
constant,2,0,0,0,0,0,0,0,0,0
redress,0,0,0,0,0,1,0,0,0,0
amend,0,0,0,0,0,0,0,0,1,0
friary,0,0,0,0,0,1,0,0,0,0
mausoleum,0,0,0,0,0,1,0,0,0,0
carthusian,2,0,0,0,0,0,0,0,0,0
monastery,0,0,0,0,0,1,0,0,0,0
bone,0,0,0,0,0,3,0,0,0,0
cede,0,0,0,0,0,0,0,0,1,0
cathedral,0,0,0,0,0,1,0,0,0,0
inter,0,0,0,0,0,0,0,0,1,0
fishing,0,0,0,0,0,1,0,0,0,0
village,0,0,0,0,0,9,0,0,0,0
site,0,0,0,0,0,6,0,0,0,0
chieftain,0,0,0,0,0,1,0,0,0,0
fully,0,0,3,0,0,0,0,0,0,0
excavate,0,0,0,0,0,0,0,0,1,0
skeletal,1,0,0,0,0,0,0,0,0,0
paleopathology,0,0,0,0,0,1,0,0,0,0
paleodemography,0,0,0,0,0,1,0,0,0,0
fate,0,0,0,0,0,3,0,0,0,0
primary,1,0,0,0,0,0,0,0,0,0
diary,0,0,0,0,0,1,0,0,0,0
missive,0,0,0,0,0,1,0,0,0,0
